,GEOGRAPHY_CODE,Age 0 to 4,Age 10 to 14,Age 15,Age 16 to 17,Age 18 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 44,Age 45 to 59,Age 5 to 7,Age 60 to 64,Age 65 to 74,Age 75 to 84,Age 8 to 9,Age 85 to 89,Age 90 and over,All usual residents,Mean Age,Median Age
1669,E02001715,0.08451823721628543,0.06544202066590127,0.013335688421796344,0.027112955930407134,0.024021902322705995,0.06367570431864347,0.07727634019252848,0.21231122494038682,0.1878477435308664,0.04124348670846949,0.050869910801024466,0.061644440519297,0.04415790868144485,0.027819482469310253,0.011922635343990108,0.006800317936942506,11323.0,36.1,19.076923076923077
1670,E02001718,0.06348364279398762,0.07179487179487179,0.015384615384615385,0.027586206896551724,0.026348364279398764,0.05676392572944297,0.059416445623342175,0.1839080459770115,0.19664014146772768,0.03660477453580902,0.06737400530503979,0.09389920424403184,0.06030061892130858,0.022811671087533156,0.011140583554376658,0.00654288240495137,5655.0,39.5,21.23076923076923
1671,E02001719,0.05096905450262341,0.0463647071420923,0.010386551022593426,0.024413748795374238,0.059214048613341896,0.09101616875468466,0.07656065959952886,0.18395973873005675,0.19766570296605632,0.02719777278081165,0.0543955455616233,0.07923760573937252,0.05889281507656066,0.019916479280436876,0.014562587000749545,0.005246814434093586,9339.0,39.0,20.153846153846153
1672,E02001720,0.015628213037219823,0.021283158544108574,0.003907053259304956,0.011721159777914868,0.08091712934402633,0.5091507300020564,0.07135513057783262,0.0800945918157516,0.09736787990952087,0.008122558091712934,0.027966275961340735,0.031873329220645695,0.023442319555829736,0.005757762697923093,0.008122558091712934,0.00329015011309891,9726.0,29.6,12.076923076923077
1673,E02001721,0.05857128934801676,0.0513595166163142,0.011889679368482604,0.0228047948543027,0.022512425689503946,0.05681707435922425,0.0634441087613293,0.18731117824773413,0.20826430172497806,0.028944547315076504,0.07094825065783063,0.1025241204560959,0.0686092973394406,0.021148036253776436,0.016372673228730143,0.008478705779163825,10261.0,41.9,23.384615384615383
1674,E02001722,0.06403227474914658,0.06434260887555601,0.012206475638771077,0.026274956035998758,0.02430950656873901,0.05999793110582394,0.056687700424123307,0.17244232957484223,0.19613116789076238,0.0342401986138409,0.0538946932864384,0.10106548050067239,0.0834798800041378,0.02286128064549498,0.019654494672597497,0.008379021413054723,9667.0,41.2,22.846153846153847
1675,E02001723,0.08024497487437186,0.06658291457286432,0.009422110552763818,0.029051507537688443,0.028737437185929648,0.07176507537688442,0.0833856783919598,0.21027010050251257,0.17336683417085427,0.037845477386934674,0.04428391959798995,0.06909547738693467,0.04491206030150754,0.027324120603015076,0.016017587939698492,0.007694723618090453,6368.0,36.3,18.53846153846154
1676,E02001724,0.016067745087395505,0.016502008468135924,0.0033655412007382477,0.006622516556291391,0.07404190641624145,0.44023450222559984,0.10574313321029204,0.1250678536532407,0.0909781782651178,0.007599609162957334,0.02844425143849745,0.0364781239821952,0.024644446857018783,0.0053197264140701335,0.009770926066659429,0.0091195309955488,9211.0,31.3,12.615384615384615
1677,E02001725,0.02776702786377709,0.02138157894736842,0.004934210526315789,0.010158668730650154,0.0673374613003096,0.3007933436532508,0.15963622291021673,0.17492260061919504,0.0998452012383901,0.01577012383900929,0.028347523219814243,0.036571207430340556,0.029508513931888546,0.009191176470588236,0.008707430340557275,0.005127708978328174,10336.0,32.0,14.23076923076923
1678,E02001726,0.06968493960638568,0.061322746853619395,0.013599121547427992,0.026184643973308556,0.06698200861559253,0.07357040290565081,0.07086747191485768,0.18540417264971704,0.18489737308894333,0.03691190134301884,0.04738575893234226,0.06782667455021539,0.05279162091392854,0.021285581552495988,0.013514654953965706,0.007770926598530281,11839.0,36.8,18.53846153846154
1679,E02001727,0.05205158264947245,0.05439624853458382,0.01406799531066823,0.02731535756154748,0.028018757327080892,0.06834701055099648,0.061430246189917936,0.17971864009378663,0.23036342321219228,0.022977725674091443,0.0627198124267292,0.08851113716295428,0.07104337631887456,0.02075029308323564,0.01242672919109027,0.005861664712778429,8530.0,41.3,22.846153846153847
1680,E02001728,0.06523525785905075,0.0597904253133347,0.012019724676392028,0.02701869734949661,0.024039449352784056,0.060201356071501955,0.06708444627080337,0.19734949660982123,0.19991781384836654,0.035648243271008836,0.06790630778713787,0.08845284569550031,0.05588658311074584,0.022601191699198685,0.010889665091432094,0.005958495993425108,9734.0,39.4,21.23076923076923
1681,E02001729,0.07083604424202992,0.043754066363044894,0.009108653220559532,0.02033181522446324,0.08897202342225113,0.17916395575797006,0.1324007807417046,0.20494469746258945,0.10775862068965517,0.03269355888093689,0.024479505530253742,0.02992843201040989,0.024804814573845153,0.0205757970071568,0.005936890045543266,0.004310344827586207,12296.0,30.0,14.23076923076923
1682,E02001730,0.024756305121460622,0.017716230852545256,0.003017174686678013,0.006885347361906236,0.1572799009747795,0.3530868017948321,0.10080457991644746,0.13414822837691476,0.09484759399659601,0.008974160606529476,0.02661302800557017,0.036825003868172675,0.02104285935324153,0.005492805198824075,0.005802259012842334,0.0027077208726597555,12926.0,30.1,12.615384615384615
