,GEOGRAPHY_CODE,All usual residents aged 16 to 74,Economically Inactive,Economically active,Economically active: Employee: Full-time,Economically active: Employee: Part-time,Economically active: Full-time student,Economically active: In employment,Economically active: Self-employed,Economically active: Unemployed,Economically inactive: Long-term sick or disabled,Economically inactive: Looking after home or family,Economically inactive: Other,Economically inactive: Retired,Economically inactive: Student (including full-time students),Long-term unemployed,Unemployed: Age 16 to 24,Unemployed: Age 50 to 74,Unemployed: Never worked
10,E02000012,1,0.24253839466821212,0.7574616053317879,0.4114749348015068,0.07505070993914807,0.04665314401622718,0.6511156186612576,0.16458997392060273,0.0596928426543031,0.02578962619530571,0.014198782961460446,0.029556650246305417,0.08316430020283976,0.08982903506230078,0.024630541871921183,0.01303969863807592,0.010721529991306867,0.009852216748768473
11,E02000013,1,0.263098379193366,0.736901620806634,0.4255559743686393,0.05503203920090464,0.03769317753486619,0.6196758386732002,0.13908782510365625,0.07953260459856766,0.06709385601206182,0.014323407463249152,0.03241613267998492,0.08254805880135696,0.06671692423671316,0.03430079155672823,0.020354315868827744,0.012815680361854504,0.016961929890689786
12,E02000014,1,0.24333333333333335,0.7566666666666667,0.44,0.06266666666666666,0.035333333333333335,0.6363333333333333,0.13366666666666666,0.085,0.057,0.013,0.029666666666666668,0.083,0.06066666666666667,0.03766666666666667,0.025333333333333333,0.017333333333333333,0.016666666666666666
13,E02000015,1,0.27929373996789725,0.7207062600321027,0.406099518459069,0.0593900481540931,0.04173354735152488,0.5770465489566613,0.1115569823434992,0.10192616372391654,0.07102728731942215,0.012439807383627608,0.04614767255216693,0.08146067415730338,0.06821829855537721,0.0449438202247191,0.030497592295345103,0.019261637239165328,0.018057784911717497
14,E02000016,1,0.2398236092265943,0.7601763907734057,0.39043419267299867,0.07496607869742199,0.09226594301221167,0.5905698778833107,0.1251696065128901,0.0773405698778833,0.028833107191316147,0.012890094979647219,0.032225237449118045,0.030868385345997285,0.1350067842605156,0.025780189959294438,0.017639077340569877,0.007123473541383989,0.024762550881953865
15,E02000017,1,0.24461269656377402,0.755387303436226,0.366919044845661,0.093185789167152,0.08794408852649971,0.6033779848573093,0.1432731508444962,0.064065230052417,0.0343622597553873,0.010483401281304601,0.03814793244030285,0.056493884682585906,0.10512521840419337,0.0256260920209668,0.013977868375072802,0.011357018054746652,0.013395457192778102
16,E02000018,1,0.25203252032520324,0.7479674796747967,0.423824673029339,0.05585012371862849,0.03499469777306469,0.6147048427006009,0.13503004595263343,0.09826793920113114,0.0607988688582538,0.015906680805938492,0.031459879816189466,0.07211028632025451,0.07175680452456698,0.036055143160127257,0.030045952633439378,0.015553199010250972,0.016260162601626018
17,E02000019,1,0.22218087085969482,0.7778191291403052,0.4529214737625605,0.06512839598064757,0.04093784890212133,0.6527726088574618,0.1347227391142538,0.08410867138072199,0.05173055452177149,0.011164867882396725,0.020468924451060664,0.07368812802381838,0.06512839598064757,0.03386676590993673,0.02381838481577968,0.01339784145887607,0.015630815035355416
18,E02000020,1,0.24976107040458745,0.7502389295954126,0.39757884676648614,0.07900605288308378,0.055750238929595415,0.6107040458744823,0.1341191462249124,0.08378464479133482,0.051927365402994585,0.015291494106403312,0.03663587129659127,0.06084740363172985,0.08505893596686843,0.029308697037273016,0.019432940426887545,0.014335775724753107,0.019114367633004142
19,E02000021,1,0.23061863743148003,0.76938136256852,0.4330462020360219,0.05990602975724354,0.04541895066562255,0.648786217697729,0.1558339859044636,0.07517619420516837,0.04581049334377447,0.009005481597494126,0.02662490211433046,0.07556773688332029,0.07361002349256068,0.028974158183241974,0.018794048551292093,0.010180109631949883,0.017619420516836334
20,E02000022,1,0.2684323550465283,0.7315676449534717,0.3471725125268432,0.09162491052254831,0.05977093772369363,0.5622763063707945,0.12347888332140301,0.10952040085898354,0.06657122405153901,0.018611309949892626,0.04044380816034359,0.04581245526127416,0.09699355762347889,0.05261274158911954,0.02290622763063708,0.01467430207587688,0.015390121689334287
21,E02000023,1,0.2278728606356968,0.7721271393643032,0.4019559902200489,0.07628361858190709,0.05623471882640587,0.6146699266503668,0.13643031784841075,0.10122249388753056,0.06845965770171149,0.016625916870415647,0.03471882640586797,0.036185819070904644,0.07188264058679707,0.04352078239608802,0.026405867970660146,0.01613691931540342,0.022004889975550123
22,E02000024,1,0.19163860830527496,0.808361391694725,0.4668911335578002,0.05022446689113356,0.030303030303030304,0.7379349046015713,0.22081930415263748,0.040123456790123455,0.02441077441077441,0.006734006734006734,0.014029180695847363,0.08810325476992144,0.058361391694725026,0.014870931537598204,0.006734006734006734,0.010381593714927048,0.003647586980920314
23,E02000025,1,0.23006993006993007,0.76993006993007,0.46118881118881117,0.05034965034965035,0.02097902097902098,0.6979020979020979,0.18636363636363637,0.05104895104895105,0.04125874125874126,0.0073426573426573424,0.01993006993006993,0.10034965034965035,0.06118881118881119,0.01993006993006993,0.013986013986013986,0.014335664335664336,0.006993006993006993
24,E02000026,1,0.2399275690357628,0.7600724309642373,0.428700769578995,0.047532820280669984,0.01810774105930285,0.6998641919420552,0.22363060208239022,0.04210049796287913,0.02399275690357628,0.007243096423721141,0.023540063377093707,0.10638297872340426,0.07876867360796741,0.014938886373924853,0.005885015844273427,0.008601177003168854,0.006337709370755998
25,E02000027,1,0.27230193387398627,0.7276980661260137,0.3917654398003743,0.07142857142857142,0.03587024329382408,0.6278852152214598,0.16469120399251402,0.06394260761072988,0.0470991890205864,0.013412351840299439,0.029008109794135994,0.10573923892701186,0.07704304429195259,0.024017467248908297,0.023081721771678103,0.011540860885839051,0.012788521522145976
26,E02000028,1,0.19607843137254902,0.803921568627451,0.46524064171123,0.06461675579322639,0.02807486631016043,0.7308377896613191,0.20098039215686275,0.04500891265597148,0.024509803921568627,0.0066844919786096255,0.016042780748663103,0.08823529411764706,0.06060606060606061,0.012923351158645277,0.011586452762923352,0.012032085561497326,0.0066844919786096255
27,E02000029,1,0.2072072072072072,0.7927927927927928,0.46046046046046046,0.05972639305972639,0.02435769102435769,0.7080413747080414,0.18785452118785453,0.060393727060393726,0.0313646980313647,0.007340674007340674,0.021021021021021023,0.08608608608608609,0.061394728061394725,0.023023023023023025,0.016349683016349682,0.013013013013013013,0.008341675008341674
28,E02000030,1,0.23539014038524322,0.7646098596147568,0.40254652301665034,0.04407443682664055,0.021221025138752857,0.7051909892262488,0.25857002938295787,0.03819784524975514,0.019915115899444988,0.0075089781260202415,0.02220045706823376,0.10055501142670584,0.08521057786483839,0.013712047012732615,0.011753183153770812,0.008161932745674175,0.007835455435847209
29,E02000031,1,0.20160320641282564,0.7983967935871743,0.45250501002004007,0.05571142284569138,0.022444889779559118,0.7434869739478958,0.23527054108216433,0.03246492985971944,0.023647294589178358,0.0056112224448897794,0.022845691382765532,0.0841683366733467,0.06533066132264528,0.011222444889779559,0.008416833667334669,0.004008016032064128,0.0036072144288577155
30,E02000032,1,0.2334914264866837,0.7665085735133164,0.4188252462604889,0.056548704852243704,0.022984312294782927,0.7088653775994163,0.2334914264866837,0.03465888361911711,0.021889821233126595,0.006202116016052536,0.01787668734038672,0.11236774899671653,0.07515505290040131,0.009850419554906968,0.012769062385990515,0.005837285662167092,0.006566946369937978
31,E02000033,1,0.21450151057401812,0.7854984894259819,0.4340382678751259,0.05840886203423968,0.028197381671701913,0.6864719704598858,0.1940248405505203,0.07082913729439409,0.03860355824102048,0.00872776099362202,0.023497818059751596,0.07653575025176233,0.0671366230278617,0.030547163477677074,0.018462571332661968,0.01544142329640819,0.010070493454179255
32,E02000034,1,0.23110809894950865,0.7688919010504913,0.41070823449678073,0.059979667909183326,0.03185360894611996,0.690274483226025,0.219586580820061,0.04676380887834632,0.02880379532361911,0.009488309047780414,0.022365299898339547,0.095221958658082,0.07522873602168756,0.012876990850559133,0.012876990850559133,0.006777363605557438,0.00711623178583531
33,E02000035,1,0.20679886685552407,0.7932011331444759,0.45325779036827196,0.06480169971671389,0.025849858356940508,0.7337110481586402,0.21565155807365438,0.03364022662889518,0.03611898016997167,0.007790368271954674,0.019121813031161474,0.07330028328611898,0.07046742209631728,0.012747875354107648,0.007082152974504249,0.005311614730878187,0.0056657223796034
