,GEOGRAPHY_CODE,All categories: Long-term health problem or disability,Bad health,Day-to-day activities limited a little,Day-to-day activities limited a little: Age 16 to 64,Day-to-day activities limited a lot,Day-to-day activities limited a lot: Age 16 to 64,Day-to-day activities not limited,Day-to-day activities not limited: Age 16 to 64,Fair health,Good health,Provides 1 to 19 hours unpaid care a week,Provides 20 to 49 hours unpaid care a week,Provides 50 or more hours unpaid care a week,Provides no unpaid care,Very bad health,Very good health
1317,E02001355,6664.0,0.07983193277310924,0.11644657863145258,0.06767707082833133,0.15036014405762305,0.08118247298919568,0.7331932773109243,0.524609843937575,0.1716686674669868,0.3062725090036014,0.06317527010804322,0.020558223289315725,0.035264105642256904,0.8810024009603842,0.023109243697478993,0.41911764705882354
1318,E02001356,5584.0,0.07933381088825214,0.09921203438395415,0.05623209169054441,0.14666905444126074,0.08685530085959886,0.7541189111747851,0.47474928366762176,0.15830945558739254,0.2822349570200573,0.04978510028653295,0.02184813753581662,0.04333810888252149,0.8850286532951289,0.024892550143266474,0.4552292263610315
1319,E02001357,6982.0,0.08822686909195072,0.11701518189630479,0.06788885706101404,0.1681466628473217,0.08435978229733601,0.7148381552563735,0.4729303924376969,0.16843311372099684,0.2888857061014036,0.05456889143511888,0.029934116299054712,0.0535663133772558,0.8619306788885706,0.027499283872815812,0.426955027212833
1320,E02001358,7069.0,0.07950205120950629,0.10157023624275004,0.06082897156599236,0.14089687367378695,0.08388739567124062,0.757532890083463,0.5333144716367237,0.16155043146130996,0.3197057575328901,0.05191681991795162,0.020512095062950913,0.03126326213042863,0.8963078228886688,0.020087706889234686,0.419154052907059
1321,E02001359,5751.0,0.06172839506172839,0.09876543209876543,0.0561641453660233,0.12206572769953052,0.06016344983481134,0.7791688402017041,0.5532950791166754,0.13041210224308816,0.31038080333854984,0.07581290210398192,0.020518170752912537,0.03755868544600939,0.8661102416970962,0.02017040514693097,0.47730829420970267
1322,E02001360,8358.0,0.10337401292175162,0.12455132806891601,0.08411103134721225,0.17982770997846376,0.11007418042593922,0.6956209619526202,0.49377841588896865,0.18186168939937783,0.2909787030390045,0.04462790141182101,0.023211294568078487,0.04295285953577411,0.8892079444843264,0.032663316582914576,0.39112227805695143
1323,E02001361,7618.0,0.07744814912050407,0.10304541874507744,0.057889209766342875,0.15568390653714886,0.08151745865056445,0.7412706747177737,0.5156208978734576,0.15844053557364138,0.3252822263061171,0.05815174586505645,0.020740351798372275,0.04358099238645314,0.8775269099501182,0.022053032291940142,0.4167760567077973
1324,E02001362,7401.0,0.07863802188893393,0.10917443588704229,0.05256046480205378,0.16065396568031348,0.07255776246453181,0.7301715984326442,0.5143899473044183,0.16484258883934602,0.300499932441562,0.07147682745574922,0.026753141467369273,0.049317659775705985,0.8524523713011756,0.023915687069314958,0.43210376976084314
1325,E02001363,7788.0,0.08294812532100668,0.10657421674370827,0.06381612737544941,0.14894709809964046,0.08192090395480225,0.7444786851566513,0.49666153055983564,0.15228556753980482,0.29596815613764765,0.048279404211607604,0.02465331278890601,0.03903441191576785,0.8880328710837185,0.02645095017976374,0.4423472008217771
1326,E02001364,5311.0,0.09037845980041423,0.13274336283185842,0.08661269064206364,0.16964790058369422,0.10807757484466202,0.6976087365844473,0.47467520241009226,0.1956317077763133,0.317454340048955,0.04198832611560911,0.02334776878177368,0.03313876859348522,0.901525136509132,0.025607230276784035,0.37092826209753343
1327,E02001365,9049.0,0.06166427229528125,0.09304895568571113,0.055696762073157255,0.12144988396507901,0.06597414078903746,0.7855011603492098,0.5369654105426014,0.14310973588241796,0.3290971378052823,0.052270969167863855,0.0196706818432976,0.030390098353409216,0.8976682506354293,0.020444247983202563,0.4456846060338159
1328,E02001366,8985.0,0.06911519198664441,0.10684474123539232,0.06688925987757373,0.1375626043405676,0.07323316638842516,0.7555926544240401,0.5395659432387312,0.15281023928770174,0.3147468002225932,0.06366165831942126,0.022259321090706732,0.03739565943238731,0.8766833611574847,0.02270450751252087,0.4406232609905398
1329,E02001367,9304.0,0.04858125537403268,0.0973774720550301,0.04331470335339639,0.10425623387790198,0.04600171969045572,0.7983662940670679,0.5525580395528805,0.12457007738607051,0.31147893379191743,0.08233018056749786,0.019239036973344798,0.0324591573516767,0.8659716251074806,0.013435081685296647,0.5019346517626827
1330,E02001368,5847.0,0.12142979305626816,0.12228493244398837,0.07354198734393706,0.22490165897041217,0.11954848640328374,0.6528134085855994,0.44997434581836837,0.1917222507268685,0.27518385496835984,0.04378313665127416,0.02702240465195827,0.04737472207969899,0.8818197366170686,0.040533606977937404,0.3711304942705661
1331,E02001369,7655.0,0.11195297191378184,0.10960156760287394,0.06988896146309602,0.19268451992161986,0.11234487263226649,0.6977139124755062,0.5214892227302417,0.17073807968647942,0.27942521227955586,0.04363161332462443,0.024820378837361202,0.0441541476159373,0.8873938602220771,0.0364467668190725,0.4014369693011104
1332,E02001370,6186.0,0.1210798577432913,0.12722276107339153,0.07613967022308439,0.2101519560297446,0.11655350792111219,0.6626252828968638,0.4358228257355318,0.18832848367280958,0.2854833494988684,0.04364694471387003,0.02521823472356935,0.041868735855156804,0.8892660847074039,0.0389589395408988,0.3661493695441319
1333,E02001371,7447.0,0.07667517120988318,0.09319188935141667,0.05666711427420438,0.14717335839935544,0.0758694776420035,0.7596347522492278,0.4976500604270176,0.14596481804753592,0.29555525715053044,0.04659594467570834,0.019739492413052236,0.03625621055458574,0.8974083523566537,0.02390224251376393,0.45790251107828656
1334,E02001372,6221.0,0.07185339977495579,0.09725124578042116,0.05690403472110593,0.16396077800996625,0.07040668702780903,0.7387879762096126,0.5201736055296576,0.1486899212345282,0.30332743931843753,0.06751326153351551,0.019932486738466485,0.03616781867866902,0.8763864330493489,0.03439961420993409,0.44172962546214434
1335,E02001373,9253.0,0.06570841889117043,0.10645196152599157,0.05835945098886847,0.12622933102777478,0.07057170647357613,0.7673187074462336,0.5400410677618069,0.1471955041608127,0.32054468820922943,0.062358154112179834,0.020101588673943585,0.03674483951150978,0.8807954177023668,0.019453150329622824,0.4470982384091646
1336,E02001374,8199.0,0.07488718136358093,0.11013538236370289,0.07976582510062202,0.12891816075131113,0.08903524820100012,0.760946456884986,0.5772655201853885,0.14892060007317964,0.32723502866203197,0.05037199658494938,0.017319185266495913,0.023661422124649348,0.9086473960239053,0.022807659470667156,0.4261495304305403
1337,E02001375,7195.0,0.07852675469075747,0.09909659485753995,0.05142460041695622,0.15983321751216123,0.06921473245309243,0.7410701876302989,0.5077136900625434,0.15830437804030575,0.31674774148714385,0.051702571230020845,0.022793606671299513,0.043085476025017375,0.8824183460736623,0.02974287699791522,0.4166782487838777
1338,E02001376,8469.0,0.07226354941551541,0.09682371000118077,0.06045577990317629,0.13224701853819815,0.08052898807415279,0.7709292714606211,0.5461093399456842,0.1555083244775062,0.32152556382099423,0.0388475616955957,0.017947809658755462,0.03377022080528988,0.909434407840359,0.023025150549061284,0.4276774117369229
1339,E02001377,11467.0,0.05284730095055376,0.06688759047702102,0.047353274614110055,0.09156710560739513,0.051975233278102384,0.8415453039155838,0.7396877997732624,0.10970611319438388,0.3090607831167699,0.0344466730618296,0.011598500043603384,0.016220458707595708,0.9377343681869713,0.017877387285253336,0.5105084154530392
1340,E02001378,7972.0,0.06899147014550928,0.1056196688409433,0.06071249372804817,0.13911189162067236,0.07313095835423984,0.7552684395383843,0.5377571500250878,0.15817862518815856,0.2954089312594079,0.06234320120421475,0.02220270948319117,0.03399397892624185,0.8814601103863522,0.02132463622679378,0.45609633718013043
1341,E02001380,7526.0,0.047701302152537865,0.09872442200372043,0.047302684028700505,0.10191336699441934,0.044113739038001594,0.7993622110018602,0.5552750465054478,0.13353707148551688,0.3097262822216317,0.0805208610151475,0.01793781557268137,0.032553813446718045,0.868987509965453,0.01488174328992825,0.49415360085038534
1342,E02001381,9286.0,0.06342881757484385,0.08636657333620504,0.05858281283652811,0.1042429463708809,0.06310575059228947,0.809390480292914,0.6055352143010985,0.12427309928925263,0.315205685978893,0.04382942063321128,0.017876373034675857,0.02390695670902434,0.9143872496230885,0.018845573982339006,0.47824682317467154
1343,E02001382,7098.0,0.0357847280924204,0.08438996900535362,0.03916596224288532,0.07776838546069316,0.031135531135531136,0.8378416455339532,0.5901662440123978,0.11143984220907298,0.3027613412228797,0.08213581290504367,0.01775147928994083,0.02550014088475627,0.8746125669202592,0.010566356720202874,0.539447731755424
1344,E02001383,7501.0,0.0658578856152513,0.09332089054792694,0.0685241967737635,0.1115851219837355,0.0753232902279696,0.7950939874683376,0.6619117451006532,0.13731502466337822,0.32049060125316625,0.047460338621517134,0.013331555792560993,0.015197973603519531,0.9240101319824023,0.01853086255165978,0.45780562591654445
1345,E02001384,10762.0,0.0365173759524252,0.06448615498977885,0.041999628321873254,0.06495075264820666,0.034380226723657314,0.8705630923620145,0.7592454934027133,0.09533543950938488,0.29632038654525183,0.035681100167255154,0.011243263333952798,0.015517561791488572,0.9375580747073035,0.010871585207210556,0.5609552127857276
1346,E02001385,8157.0,0.07159494912345225,0.10236606595562094,0.07159494912345225,0.12688488414858404,0.07355645457888929,0.7707490498957951,0.4944219688611009,0.1415961750643619,0.30256221650116466,0.042049773200931714,0.015324261370601937,0.024396224101998282,0.9182297413264681,0.023905847738139023,0.4603408115728822
1347,E02001386,7545.0,0.09834327369118621,0.12591119946984758,0.0681245858184228,0.19443339960238568,0.09410205434062292,0.6796554009277668,0.4634857521537442,0.18263750828363154,0.30576540755467196,0.04744864148442677,0.025579854208084823,0.04903909874088801,0.8779324055666003,0.03472498343273691,0.37852882703777335
1348,E02001387,8025.0,0.0335202492211838,0.08660436137071652,0.040623052959501554,0.06828660436137071,0.0270404984423676,0.8451090342679127,0.5966355140186916,0.10404984423676013,0.2964485981308411,0.08411214953271028,0.017320872274143303,0.026043613707165108,0.8725233644859813,0.007476635514018692,0.5585046728971963
1349,E02001388,8860.0,0.0309255079006772,0.06772009029345373,0.041873589164785556,0.06467268623024831,0.03408577878103838,0.8676072234762979,0.7382618510158013,0.09537246049661399,0.3010158013544018,0.045936794582392776,0.010158013544018058,0.017155756207674944,0.9267494356659142,0.00891647855530474,0.5637697516930023
1350,E02001389,6232.0,0.07317073170731707,0.09435173299101413,0.06771501925545571,0.13238125802310655,0.07942875481386392,0.7732670089858793,0.6522785622593068,0.14329268292682926,0.30279204107830554,0.047817715019255455,0.010109114249037227,0.01251604621309371,0.9295571245186136,0.019736842105263157,0.461007702182285
1351,E02001390,8756.0,0.10609867519415259,0.11786203746002741,0.0788031064412974,0.18033348560986753,0.1033576975788031,0.7018044769301051,0.47670169026952947,0.16537231612608497,0.282549109182275,0.051850159890360896,0.0204431247144815,0.038031064412973964,0.8896756509821836,0.03757423481041571,0.40840566468707173
1352,E02001391,5970.0,0.08710217755443886,0.11892797319932999,0.06515912897822446,0.17269681742043552,0.0814070351758794,0.7083752093802345,0.47705192629815746,0.17035175879396985,0.30318257956448913,0.049078726968174204,0.023450586264656615,0.047571189279731994,0.8798994974874372,0.02579564489112228,0.4135678391959799
1353,E02001392,5717.0,0.04530348084659787,0.12436592618506209,0.04442889627426972,0.09253104775231764,0.033409130662935105,0.7831030260626203,0.5140808116144832,0.1474549588945251,0.3344411404582823,0.0892076263774707,0.019940528249081685,0.027287038656638098,0.8635648067168095,0.0103200979534721,0.4624803218471226
1354,E02001393,7753.0,0.026570359860699083,0.07984006191151813,0.034438281955372116,0.0690055462401651,0.026957306848961693,0.8511543918483168,0.5918999097123694,0.10576551012511286,0.3086547143041403,0.09260931252418418,0.015348897201083452,0.022700889978073003,0.8693409002966593,0.009028763059460853,0.5499806526505868
1355,E02001394,10143.0,0.05885832593907128,0.07640737454402051,0.04604160504781623,0.11485753721778566,0.050872522922212365,0.8087350882381938,0.6733707975944001,0.12027999605639357,0.2899536626244701,0.05629498176082027,0.010056196391600119,0.01823917972986296,0.9154096421177167,0.016365966676525682,0.5145420487035394
1356,E02001395,6056.0,0.0404557463672391,0.09362615587846763,0.0440885072655218,0.09247027741083223,0.040290620871862616,0.8139035667107001,0.5863606340819022,0.125,0.3114266842800528,0.07909511228533686,0.019319682959048876,0.029227212681638044,0.8723579920739762,0.012549537648612946,0.5105680317040951
1357,E02001396,8035.0,0.07056627255756068,0.09471064094586186,0.05986309894212819,0.12420659614187927,0.06807716241443684,0.7810827629122589,0.6007467330429371,0.13266957062850032,0.31250777846919725,0.05538270068450529,0.01804604853764779,0.02700684505289359,0.8995644057249533,0.019290603609209707,0.464965774735532
1358,E02001397,7631.0,0.07076398899226838,0.1108635827545538,0.05425239156073909,0.141396933560477,0.06054252391560739,0.7477394836849692,0.5185427860044555,0.1548945092386319,0.29851919800812476,0.08072336522080985,0.017953086096186607,0.03171275062246101,0.8696107980605425,0.018084130520246364,0.45773817324072863
1359,E02001398,7758.0,0.053493168342356276,0.09048723897911833,0.04782160350605826,0.11394689352926012,0.05387986594483114,0.7955658674916215,0.6292858984274298,0.13225058004640372,0.30355761794276875,0.061871616395978345,0.017143593709719,0.023330755349316834,0.8976540345449858,0.01637019850476927,0.494328435163702
1360,E02001399,7276.0,0.04494227597581089,0.09167124793842771,0.04178119846069269,0.08947223749312809,0.03216052776250687,0.8188565145684442,0.5720175920835624,0.11407366684991754,0.30978559648158327,0.09029686641011545,0.021302913688840023,0.032297965915338095,0.8561022539857064,0.010445299615173173,0.5207531610775151
1361,E02001400,6614.0,0.07484124584215301,0.11097671605684911,0.06168732990625945,0.14892651950408226,0.06939824614454188,0.7400967644390687,0.53371635923798,0.159510130027215,0.28137284547928637,0.06864227396431812,0.026156637435742366,0.04172966434835198,0.8634714242515875,0.023283943150892047,0.4609918355004536
1362,E02001401,7872.0,0.058816056910569105,0.10340447154471545,0.041539634146341466,0.12385670731707317,0.045604674796747964,0.7727388211382114,0.5376016260162602,0.1407520325203252,0.31097560975609756,0.07901422764227642,0.017276422764227643,0.043191056910569105,0.8605182926829268,0.015497967479674796,0.4739583333333333
1363,E02001402,8384.0,0.045920801526717556,0.0871898854961832,0.04341603053435115,0.0981631679389313,0.041388358778625955,0.8146469465648855,0.5827767175572519,0.12177958015267176,0.2994990458015267,0.07931774809160305,0.017771946564885496,0.02385496183206107,0.8790553435114504,0.009899809160305343,0.5229007633587787
