,GEOGRAPHY_CODE,All usual residents aged 16+,Divorced or formerly in a same-sex civil partnership which is now legally dissolved,In a registered same-sex civil partnership,Married,Separated (but still legally married or still legally in a same-sex civil partnership),Single (never married or never registered a same-sex civil partnership),Widowed or surviving partner from a same-sex civil partnership
6526,E02006668,5050.0,0.09069306930693069,0.001188118811881188,0.5237623762376238,0.017623762376237622,0.2728712871287129,0.09386138613861386
6527,E02006669,8086.0,0.09621568142468465,0.0017313875834776156,0.5646796932970567,0.025105119960425425,0.23114024239426167,0.08112787534009398
6528,E02006670,5634.0,0.11430599929002484,0.0014199503017394391,0.3890663826766063,0.03106141285055023,0.40468583599574015,0.05946041888533901
6529,E02006671,5186.0,0.11723871962977246,0.0011569610489780178,0.3652140377940609,0.028924026224450443,0.40300809872734283,0.0844581565753953
6530,E02006672,5354.0,0.08367575644378035,0.001307433694434068,0.5528576765035488,0.01998505790063504,0.26242062009712364,0.07975345536047815
6531,E02006673,4241.0,0.10445649610940816,0.002357934449422306,0.46262673897665646,0.021221410044800753,0.29379863239801934,0.115538788021693
6532,E02006674,4555.0,0.10559824368825467,0.0010976948408342481,0.4783754116355653,0.02283205268935236,0.31679473106476397,0.07530186608122942
6533,E02006675,6480.0,0.0712962962962963,0.0007716049382716049,0.6262345679012346,0.016975308641975308,0.21774691358024692,0.0669753086419753
6534,E02006676,5001.0,0.08898220355928814,0.0021995600879824036,0.5606878624275144,0.022395520895820836,0.23415316936612676,0.09158168366326734
6535,E02006677,6411.0,0.08157853688972079,0.0004679457182966776,0.6014662299173296,0.021369521135548276,0.20761191701762596,0.08750584932147872
6536,E02006678,5797.0,0.11333448335345868,0.0022425392444367777,0.49629118509573916,0.023805416594790407,0.3010177678109367,0.06330860790063826
6537,E02006679,7885.0,0.08814204185161699,0.0012682308180088776,0.5837666455294863,0.020545339251743816,0.24654407102092582,0.05973367152821814
6538,E02006680,5951.0,0.11208200302470173,0.001512350865400773,0.48630482271887077,0.02621408166694673,0.2776004032935641,0.09628633843051589
6539,E02006681,4906.0,0.08866693844272319,0.003465144720750102,0.591316754993885,0.01956787607011822,0.20831634732980026,0.08866693844272319
6540,E02006682,7809.0,0.10398258419772058,0.001152516327314637,0.5361762069407094,0.019592777564348827,0.25521833781534126,0.08387757715456524
6541,E02006683,6070.0,0.09538714991762767,0.0011532125205930808,0.5627677100494234,0.021252059308072488,0.2657331136738056,0.05370675453047776
6542,E02006684,5080.0,0.11200787401574804,0.000984251968503937,0.4047244094488189,0.030708661417322834,0.39035433070866143,0.06122047244094488
6543,E02006685,6138.0,0.09710003258390355,0.0004887585532746823,0.5288367546432062,0.01971326164874552,0.2714239165852069,0.08243727598566308
6544,E02006686,4383.0,0.09194615560118641,0.0015970796258270592,0.512206251425964,0.021218343600273786,0.297969427332877,0.07506274241387177
6545,E02006687,5658.0,0.11947684694238246,0.0010604453870625664,0.4630611523506539,0.026334393778720395,0.34517497348886533,0.044892188052315304
6546,E02006688,4595.0,0.1075081610446137,0.002176278563656148,0.4689880304678999,0.022633297062023938,0.33645266594124046,0.06224156692056583
6547,E02006689,5075.0,0.08098522167487684,0.0019704433497536944,0.6224630541871922,0.01753694581280788,0.2155665024630542,0.06147783251231527
6548,E02006690,5522.0,0.09308221658819268,0.00199203187250996,0.5845708076783774,0.018109380659181457,0.23379210431003258,0.0684534588917059
6549,E02006691,10527.0,0.11665241759285647,0.003324783889047212,0.473449225800323,0.031157974731642443,0.3092049016813907,0.06621069630474019
6550,E02006692,4483.0,0.08141869283961632,0.0008922596475574393,0.575284407762659,0.025875529779165737,0.22663395047958956,0.089895159491412
6551,E02006693,4686.0,0.10499359795134443,0.0012804097311139564,0.5347844643619292,0.025821596244131457,0.26312419974391804,0.06999573196756295
6552,E02006694,5082.0,0.11904761904761904,0.0015741833923652105,0.4508067689885872,0.02715466351829988,0.3107044470680834,0.09071231798504525
6553,E02006695,5354.0,0.08778483376914456,0.002054538662682107,0.5991781845349271,0.017370190511766904,0.21946208442286141,0.07415016809861785
6554,E02006696,4950.0,0.06808080808080808,0.0,0.6088888888888889,0.014545454545454545,0.21353535353535352,0.09494949494949495
6555,E02006697,6102.0,0.08210422812192723,0.0011471648639790233,0.5696492953130121,0.02015732546705998,0.2374631268436578,0.08947885939036382
6556,E02006698,5416.0,0.08050221565731167,0.0033234859675036928,0.5496676514032496,0.02307976366322009,0.27141802067946824,0.07200886262924668
6557,E02006699,4985.0,0.07963891675025075,0.0008024072216649949,0.5566700100300903,0.01905717151454363,0.2539618856569709,0.08986960882647944
6558,E02006700,4905.0,0.0599388379204893,0.0008154943934760449,0.5959225280326198,0.015698267074413862,0.23098878695208971,0.09663608562691131
6559,E02006701,4976.0,0.06531350482315113,0.0006028938906752412,0.625,0.016680064308681672,0.21362540192926044,0.07877813504823152
6560,E02006702,4711.0,0.11122903842071746,0.0014858841010401188,0.49416259817448527,0.025472298874973466,0.30227127998301845,0.06537890044576523
6561,E02006703,5891.0,0.0762179595993889,0.0015277542013240537,0.6061789169920218,0.015956543880495673,0.23120013580037346,0.0689186895263962
6562,E02006704,5493.0,0.0821044966320772,0.0012743491716730383,0.5596213362461314,0.02184598580010923,0.24886218823957765,0.08629164391043145
6563,E02006705,5489.0,0.10020040080160321,0.0025505556567680817,0.48970668609947166,0.023137183457824742,0.3029695755146657,0.08143559846966661
6564,E02006706,5722.0,0.10643131772107654,0.0,0.44390073400908775,0.028137015029709892,0.31195386228591404,0.10957707095421182
6565,E02006707,5339.0,0.07192358119498034,0.00037460198539052256,0.6345757632515452,0.019104701254916652,0.21277392770181683,0.06124742461135044
6566,E02006708,6323.0,0.11987980389055827,0.0015815277558121146,0.41815593863672307,0.03226316621856713,0.36280246718329906,0.06531709631504033
6567,E02006709,6805.0,0.08567229977957384,0.002351212343864805,0.5060984570168994,0.023218221895664953,0.32828802351212344,0.05437178545187362
6568,E02006710,6639.0,0.08585630366018979,0.0016568760355475222,0.5595722247326405,0.016719385449615907,0.2562132851333032,0.07998192498870312
6569,E02006711,6438.0,0.0827896862379621,0.0021745883814849334,0.5936626281453867,0.018949984467225848,0.22009940975458217,0.08232370301335819
6570,E02006712,5824.0,0.07864010989010989,0.001201923076923077,0.6040521978021978,0.01356456043956044,0.22235576923076922,0.08018543956043957
6571,E02006713,5203.0,0.11589467614837594,0.000768787238131847,0.4595425715933116,0.021141649048625793,0.30578512396694213,0.09686719200461272
6572,E02006714,4451.0,0.09301280611098629,0.0015726802965625702,0.5787463491350259,0.019546169400134802,0.20961581667041115,0.09750617838687935
6573,E02006715,6688.0,0.09360047846889952,0.0011961722488038277,0.5149521531100478,0.025867224880382775,0.3006877990430622,0.06369617224880383
6574,E02006716,4943.0,0.1227999190774833,0.001213837750354036,0.4301031762087801,0.0281205745498685,0.3427068581832895,0.07505563423022456
6575,E02006717,4860.0,0.08065843621399177,0.0032921810699588477,0.6002057613168724,0.016872427983539096,0.20329218106995886,0.09567901234567901
6576,E02006718,5171.0,0.09495262038290465,0.0,0.4989363759427577,0.020305550183716884,0.2765422548830013,0.10926319860761942
6577,E02006719,6224.0,0.08306555269922879,0.002731362467866324,0.5036953727506427,0.02217223650385604,0.29884318766066836,0.08949228791773779
6578,E02006720,5778.0,0.10505365178262374,0.0020768431983385254,0.5470751124956732,0.01921079958463136,0.23399100034614054,0.09259259259259259
6579,E02006721,4846.0,0.07408171687990095,0.0024762690879075525,0.5788278992983904,0.015476681799422205,0.27135782088320265,0.05777961205117623
6580,E02006722,4294.0,0.1224965067536097,0.0011644154634373545,0.39823008849557523,0.03400093153237075,0.39659990684676294,0.04750815090824406
6581,E02006723,6366.0,0.1137291863022306,0.0029846057178762172,0.4355953502984606,0.03204524033930255,0.3449575871819039,0.0706880301602262
6582,E02006724,5313.0,0.09881422924901186,0.0013175230566534915,0.38622247317899494,0.037455298324863544,0.42273668360624883,0.05345379258422737
6583,E02006725,4574.0,0.12090074333187582,0.0006558810668998689,0.46327066025360736,0.027984258854394404,0.34127678181023174,0.045911674682990816
6584,E02006726,5192.0,0.09745762711864407,0.000963020030816641,0.4609013867488444,0.02985362095531587,0.3553543913713405,0.05546995377503852
6585,E02006727,5004.0,0.08852917665867306,0.001398880895283773,0.5475619504396483,0.027777777777777776,0.27797761790567543,0.05675459632294165
6586,E02006728,5895.0,0.08278201865988126,0.002035623409669211,0.5486005089058524,0.02374893977947413,0.2551314673452078,0.08770144189991519
