,GEOGRAPHY_CODE,All usual residents aged 16 to 74 in employment the week before the census,Females: Full-time: 31 to 48 hours worked,Females: Full-time: 49 or more hours worked,Females: Part-time: 15 hours or less worked,Females: Part-time: 16 to 30 hours worked,Females: Total,Full-time: 31 to 48 hours worked,Full-time: 49 or more hours worked,Males: Full-time: 31 to 48 hours worked,Males: Full-time: 49 or more hours worked,Males: Part-time: 15 hours or less worked,Males: Part-time: 16 to 30 hours worked,Males: Total,Part-time: 15 hours or less worked,Part-time: 16 to 30 hours worked
3356,E02003446,1,0.2211101000909918,0.02684258416742493,0.0818926296633303,0.13967242948134667,0.4695177434030937,0.5803002729754322,0.12397634212920837,0.3591901728844404,0.09713375796178345,0.03867151956323931,0.03548680618744313,0.5304822565969063,0.1205641492265696,0.1751592356687898
3357,E02003447,1,0.25,0.046126198083067095,0.06369808306709265,0.11861022364217252,0.4784345047923323,0.6000399361022364,0.1643370607028754,0.35003993610223644,0.1182108626198083,0.025758785942492014,0.02755591054313099,0.5215654952076677,0.08945686900958466,0.14616613418530353
3358,E02003448,1,0.22858686841394218,0.04242096730613348,0.07538503107268306,0.11915698459875709,0.46554985139151583,0.5674142123750338,0.17697919481221291,0.3388273439610916,0.13455822750607943,0.029451499594704136,0.031613077546609025,0.5344501486084842,0.1048365306673872,0.15077006214536612
3359,E02003449,1,0.2623483535528596,0.029246100519930675,0.05654246100519931,0.11221837088388215,0.46035528596187175,0.6546793760831889,0.1265164644714038,0.3923310225303293,0.09727036395147313,0.026863084922010397,0.023180242634315423,0.5396447140381283,0.08340554592720971,0.13539861351819757
3360,E02003450,1,0.2605896306336835,0.03642832937987123,0.05981023381904439,0.11114876313114198,0.4679769569637411,0.6341917993900372,0.14283293798712302,0.37360216875635377,0.10640460860725177,0.022026431718061675,0.029989833954591663,0.5320230430362589,0.08183666553710607,0.14113859708573365
3361,E02003451,1,0.25481744421906694,0.043864097363083165,0.06719066937119675,0.10851926977687627,0.47439148073022314,0.6108012170385395,0.1511156186612576,0.35598377281947263,0.10725152129817445,0.026115618661257608,0.03625760649087221,0.5256085192697769,0.09330628803245436,0.1447768762677485
3362,E02003452,1,0.23958650045606567,0.03496503496503497,0.06749771967163272,0.13438735177865613,0.4764366068713895,0.582547886895713,0.1587108543630283,0.3429613864396473,0.12374581939799331,0.024931590148981452,0.03192459714198845,0.5235633931286106,0.09242930982061417,0.16631194892064458
3363,E02003453,1,0.22045905355624823,0.036270898271465006,0.07509209407764239,0.14451686030036837,0.476338906205724,0.5624822896004534,0.15840181354491356,0.34202323604420515,0.12213091527344858,0.028336639274582034,0.03117030320204024,0.523661093794276,0.10342873335222443,0.17568716350240862
3364,E02003454,1,0.2336138740117317,0.03698036215251212,0.07319561336393778,0.1267533792399898,0.4705432287681714,0.5881152767151236,0.15837796480489671,0.354501402703392,0.1213976026523846,0.021933180311145117,0.03162458556490691,0.5294567712318287,0.09512879367508288,0.15837796480489671
3365,E02003455,1,0.22489740082079343,0.04487004103967168,0.0640218878248974,0.12749658002735978,0.4612859097127223,0.560875512995896,0.1893296853625171,0.3359781121751026,0.14445964432284542,0.023529411764705882,0.0347469220246238,0.5387140902872777,0.08755129958960328,0.1622435020519836
3366,E02003456,1,0.21709448388858546,0.0434188967777171,0.05734571272528673,0.11551064991807755,0.4333697433096668,0.5682687056253414,0.1996176952484981,0.3511742217367559,0.156198798470781,0.02539595849262698,0.03386127799016931,0.5666302566903332,0.0827416712179137,0.14937192790824685
3367,E02003457,1,0.2077104642014162,0.03697875688434304,0.08457907159716758,0.13316286388670337,0.4624311565696302,0.5326514555468135,0.18351691581431942,0.32494099134539733,0.1465381589299764,0.033438237608182535,0.032651455546813535,0.5375688434303698,0.11801730920535011,0.1658143194335169
3368,E02003458,1,0.2085319949811794,0.04140526976160602,0.0835633626097867,0.1382685069008783,0.47176913425345046,0.5267252195734002,0.17565872020075282,0.3181932245922208,0.1342534504391468,0.03638644918444166,0.03939774153074028,0.5282308657465495,0.11994981179422835,0.17766624843161857
3369,E02003459,1,0.21926544974708598,0.04288541895755443,0.07741367934902134,0.13503408840994063,0.4745986364636024,0.5414559049923027,0.1801187596217286,0.3221904552452166,0.13723334066417417,0.028590279305036288,0.03738728832197053,0.5254013635363977,0.10600395865405762,0.17242137673191116
3370,E02003460,1,0.2370645227788085,0.03978561121418264,0.06885178313749743,0.1251288394145537,0.47083075654504225,0.5722531436817151,0.17274788703360133,0.33518862090290663,0.13296227581941866,0.027417027417027416,0.03360131931560503,0.5291692434549577,0.09626881055452484,0.15873015873015872
3371,E02003461,1,0.2625798212005109,0.028352490421455937,0.059770114942528735,0.13971902937420178,0.4904214559386973,0.6137931034482759,0.12873563218390804,0.351213282247765,0.10038314176245211,0.027075351213282247,0.03090676883780332,0.5095785440613027,0.08684546615581099,0.1706257982120051
3372,E02003462,1,0.2573245514421985,0.02679990915285033,0.053826936179877355,0.14081308198955259,0.47876447876447875,0.6270724506018623,0.12400635930047695,0.3697478991596639,0.09720645014762662,0.026118555530320237,0.028162616397910515,0.5212355212355212,0.07994549171019759,0.1689756983874631
3373,E02003463,1,0.2625949901491697,0.02730087250211089,0.0591049817056009,0.12862369828314102,0.4776245426400225,0.6239797354348438,0.11764705882352941,0.3613847452856741,0.09034618632141853,0.03208556149732621,0.03855896425555868,0.5223754573599775,0.0911905432029271,0.16718266253869968
3374,E02003464,1,0.2584448693435309,0.023581899298916506,0.06277884002549394,0.13575525812619502,0.4805608667941364,0.6338432122370937,0.09496494582536648,0.3753983428935628,0.07138304652644997,0.02390057361376673,0.04875717017208413,0.5194391332058637,0.08667941363926067,0.18451242829827916
3375,E02003465,1,0.26913875598086123,0.03379186602870814,0.04814593301435407,0.12589712918660287,0.4769736842105263,0.6381578947368421,0.12529904306220097,0.36901913875598086,0.09150717703349283,0.026614832535885168,0.03588516746411483,0.5230263157894737,0.07476076555023924,0.1617822966507177
3376,E02003466,1,0.25379494007989345,0.0303595206391478,0.05059920106524634,0.10625832223701731,0.4410119840213049,0.6537949400798935,0.12010652463382157,0.4,0.08974700399467377,0.025033288948069242,0.044207723035952065,0.5589880159786951,0.07563249001331558,0.15046604527296936
3377,E02003467,1,0.24923495409724583,0.024141448486909214,0.05576334580074804,0.1370282216933016,0.4661679700782047,0.6235974158449507,0.10608636518191092,0.3743624617477049,0.0819449166950017,0.025161509690581434,0.05236314178850731,0.5338320299217953,0.08092485549132948,0.1893913634818089
3378,E02003468,1,0.2608695652173913,0.03833290455364034,0.046822742474916385,0.12400308721378955,0.47002829945973756,0.6184718291741703,0.14201183431952663,0.357602263956779,0.10367892976588629,0.0252122459480319,0.043478260869565216,0.5299717005402624,0.0720349884229483,0.16748134808335477
3379,E02003469,1,0.2654567825284528,0.024607812980621348,0.05229160258382036,0.11934789295601353,0.461704091048908,0.6394955398338973,0.1215010765918179,0.3740387573054445,0.09689326361119656,0.030452168563518917,0.03691171947093202,0.5382959089510919,0.08274377114733927,0.15625961242694555
3380,E02003470,1,0.24676524953789278,0.015711645101663587,0.06792975970425139,0.15295748613678373,0.4833641404805915,0.5979667282809612,0.09519408502772643,0.3512014787430684,0.07948243992606285,0.032809611829944546,0.05314232902033272,0.5166358595194085,0.10073937153419593,0.20609981515711645
3381,E02003471,1,0.2529862174578867,0.022970903522205207,0.04961715160796325,0.1228177641653905,0.44839203675344563,0.6382848392036753,0.10168453292496171,0.38529862174578866,0.0787136294027565,0.031852986217457885,0.0557427258805513,0.5516079632465544,0.08147013782542113,0.1785604900459418
3382,E02003472,1,0.2633525061626952,0.028142974527526704,0.036359901396877566,0.07847165160230074,0.40632703368940015,0.6900164338537387,0.12325390304026294,0.42666392769104355,0.09511092851273624,0.02629416598192276,0.04560394412489729,0.5936729663105998,0.06265406737880033,0.12407559572719803
3383,E02003473,1,0.2583955223880597,0.03140547263681592,0.06592039800995025,0.1181592039800995,0.47388059701492535,0.6271766169154229,0.1271766169154229,0.3687810945273632,0.09577114427860696,0.02767412935323383,0.033893034825870645,0.5261194029850746,0.09359452736318408,0.15205223880597016
3384,E02003474,1,0.26404976404976405,0.03667953667953668,0.048691548691548694,0.11647361647361647,0.46589446589446587,0.6284856284856285,0.14414414414414414,0.36443586443586445,0.10746460746460747,0.022737022737022737,0.039468039468039465,0.5341055341055341,0.07142857142857142,0.15594165594165593
3385,E02003475,1,0.2823627486006907,0.036203405978325595,0.04739788019530785,0.10765749672502084,0.473621531499345,0.653685840181017,0.1442181731570799,0.3713230915803263,0.10801476717875431,0.01762534238418483,0.029415267357389543,0.526378468500655,0.06502322257949268,0.1370727640824104
3386,E02003476,1,0.24733475479744135,0.023454157782515993,0.05490405117270789,0.12340085287846482,0.44909381663113007,0.6369936034115139,0.08742004264392324,0.3896588486140725,0.06396588486140725,0.031183368869936032,0.06609808102345416,0.55090618336887,0.08608742004264393,0.18949893390191896
3387,E02003477,1,0.2523872242344419,0.03539677313137965,0.05235429700362199,0.12117220941718801,0.4613105037866315,0.6231478432663813,0.14125782021731972,0.3707606190319394,0.10586104708594007,0.029140599275600924,0.03292723081988805,0.5386894962133685,0.08149489627922292,0.15409944023707606
3388,E02003478,1,0.2548116020601789,0.032800216860937925,0.0623475196530225,0.12089997289238276,0.4708593114665221,0.6188669015993494,0.1431282190295473,0.3640552995391705,0.11032800216860938,0.024125779343995662,0.030631607481702357,0.529140688533478,0.08647329899701817,0.15153158037408512
3389,E02003479,1,0.2399891037864342,0.019340779079269954,0.05992917461182239,0.1223099972759466,0.4415690547534732,0.6515935712339962,0.0847180604739853,0.41160446744756196,0.06537728139471534,0.02969218196676655,0.05175701443748298,0.5584309452465268,0.08962135657858894,0.1740670117134296
3390,E02003480,1,0.26776429809358754,0.03184575389948007,0.0524263431542461,0.12803292894280763,0.4800693240901213,0.6347487001733102,0.13496533795493934,0.3669844020797227,0.10311958405545928,0.022530329289428077,0.02729636048526863,0.5199306759098787,0.07495667244367418,0.15532928942807625
3391,E02003481,1,0.24346289752650177,0.025795053003533568,0.04734982332155477,0.12862190812720847,0.4452296819787986,0.631095406360424,0.11307420494699646,0.38763250883392225,0.0872791519434629,0.033215547703180213,0.046643109540636045,0.5547703180212014,0.08056537102473499,0.17526501766784452
3392,E02003482,1,0.2302848575712144,0.041679160419790105,0.07076461769115443,0.13433283358320838,0.4770614692653673,0.5580209895052474,0.17571214392803597,0.327736131934033,0.13403298350824588,0.028185907046476763,0.03298350824587706,0.5229385307346327,0.09895052473763119,0.16731634182908545
3393,E02003483,1,0.26470092670598144,0.03673125526537489,0.04751474304970514,0.1256950294860994,0.4746419545071609,0.6247683235046335,0.14911541701769165,0.3600673967986521,0.11238416175231676,0.02476832350463353,0.02813816343723673,0.525358045492839,0.07228306655433867,0.15383319292333614
3394,E02003484,1,0.2666495901639344,0.028944672131147542,0.0545594262295082,0.13242827868852458,0.48258196721311475,0.6283299180327869,0.1285860655737705,0.36168032786885246,0.09964139344262295,0.025614754098360656,0.03048155737704918,0.5174180327868853,0.08017418032786885,0.16290983606557377
3395,E02003485,1,0.25103092783505154,0.02577319587628866,0.0654639175257732,0.1438144329896907,0.4860824742268041,0.6152061855670103,0.10670103092783505,0.36417525773195875,0.0809278350515464,0.026804123711340205,0.04201030927835052,0.5139175257731958,0.09226804123711341,0.18582474226804124
3396,E02003486,1,0.27005559968228754,0.03137410643367752,0.05500397140587768,0.13145353455123113,0.4878872120730739,0.6374106433677522,0.1328435266084194,0.3673550436854647,0.10146942017474186,0.018467037331215252,0.024821286735504367,0.5121127879269262,0.07347100873709293,0.1562748212867355
3397,E02003487,1,0.2551108551684423,0.020443420673769076,0.05902677800172761,0.1474229772530953,0.48200403109703427,0.6101353296861503,0.10999136193492658,0.355024474517708,0.0895479412611575,0.02620213072271811,0.04722142240138209,0.5179959689029657,0.08522890872444572,0.19464439965447738
3398,E02003488,1,0.24168514412416853,0.024073487488121634,0.06430155210643015,0.13303769401330376,0.4630978777320241,0.5996198923028191,0.1165663604687995,0.3579347481786506,0.09249287298067786,0.029458346531517264,0.05701615457713019,0.536902122267976,0.09375989863794743,0.19005384859043395
3399,E02003489,1,0.2445899772209567,0.028189066059225512,0.06036446469248292,0.1378132118451025,0.47095671981776766,0.6107630979498861,0.12471526195899772,0.3661731207289294,0.09652619589977221,0.02733485193621868,0.039009111617312076,0.5290432801822323,0.08769931662870159,0.17682232346241458
3400,E02003490,1,0.24547429398986242,0.018464880521361332,0.061911658218682115,0.15966690803765388,0.4855177407675597,0.6031860970311369,0.09739319333816075,0.3577118030412744,0.07892831281679942,0.024619840695148443,0.05322230267921796,0.5144822592324403,0.08653149891383055,0.21288921071687184
3401,E02003491,1,0.1981981981981982,0.025967143614202437,0.08426073131955485,0.17832538420773714,0.48675145733969266,0.5320614732379438,0.1192368839427663,0.3338632750397456,0.09326974032856386,0.03047164811870694,0.05564387917329094,0.5132485426603074,0.1147323794382618,0.23396926338102808
3402,E02003492,1,0.14897260273972604,0.016095890410958904,0.1815068493150685,0.1565068493150685,0.5030821917808219,0.4280821917808219,0.061986301369863016,0.2791095890410959,0.04589041095890411,0.09349315068493151,0.07842465753424657,0.4969178082191781,0.275,0.23493150684931507
3403,E02003493,1,0.2095839915745129,0.040547656661400734,0.0795155344918378,0.15192206424433913,0.4815692469720906,0.5231700895208005,0.15613480779357555,0.3135860979462875,0.11558715113217483,0.03317535545023697,0.05608214849921011,0.5184307530279094,0.11269088994207478,0.20800421274354924
3404,E02003494,1,0.21225983531564502,0.02775236352546508,0.08264714852089051,0.1695638914303141,0.4922232387923147,0.5449832265934736,0.11466910643488869,0.33272339127782863,0.08691674290942361,0.03324184202500762,0.05489478499542543,0.5077767612076852,0.11588899054589814,0.22445867642573955
3405,E02003495,1,0.23183297180043383,0.02304772234273319,0.06588937093275488,0.18600867678958785,0.5067787418655098,0.574295010845987,0.10140997830802603,0.34246203904555317,0.07836225596529284,0.028199566160520606,0.04419739696312364,0.49322125813449025,0.09408893709327548,0.2302060737527115
3406,E02003496,1,0.20500927643784786,0.02350030921459493,0.0831787260358689,0.17501546072974644,0.4867037724180581,0.5238095238095238,0.10204081632653061,0.31880024737167595,0.07854050711193568,0.04112554112554113,0.07482993197278912,0.5132962275819418,0.12430426716141002,0.24984539270253556
3407,E02003497,1,0.18037357122943964,0.03373292444940061,0.09032617786451073,0.1580708112628938,0.46250348480624476,0.48982436576526345,0.15834959576247562,0.3094507945358238,0.124616671313075,0.03763590744354614,0.06579314190131029,0.5374965151937552,0.12796208530805686,0.22386395316420407
3408,E02003498,1,0.20306154326772882,0.022492970946579195,0.09247110278038113,0.16838487972508592,0.48641049671977504,0.5060918462980318,0.08341143392689784,0.30303030303030304,0.06091846298031865,0.06779131521399563,0.08184942205560762,0.5135895032802249,0.16026241799437677,0.25023430178069356
3409,E02003499,1,0.19059561128526645,0.014733542319749215,0.09498432601880878,0.17899686520376176,0.4793103448275862,0.5062695924764891,0.07115987460815047,0.3156739811912226,0.05642633228840126,0.0664576802507837,0.08213166144200627,0.5206896551724138,0.1614420062695925,0.261128526645768
3410,E02003500,1,0.2208342627704662,0.03457506134285077,0.08587999107740353,0.17131385233102833,0.5126031675217488,0.5259870622351104,0.1081864822663395,0.3051527994646442,0.07361142092348874,0.046174436761097476,0.062458175329020746,0.48739683247825116,0.132054427838501,0.23377202766004906
3411,E02003501,1,0.22611607142857143,0.037276785714285714,0.06495535714285715,0.1392857142857143,0.46763392857142855,0.5620535714285714,0.14084821428571428,0.3359375,0.10357142857142858,0.031473214285714285,0.06138392857142857,0.5323660714285714,0.09642857142857143,0.20066964285714287
3412,E02003502,1,0.23419773095623986,0.019719070772555376,0.06834143706104809,0.1693679092382496,0.4916261480280929,0.5764451647757969,0.09751485683414371,0.342247433819557,0.07779578606158834,0.02890329551593733,0.05942733657482442,0.5083738519719071,0.09724473257698542,0.228795245813074
3413,E02003503,1,0.20474559686888455,0.017123287671232876,0.07509784735812133,0.18909001956947163,0.4860567514677104,0.5447651663405088,0.10078277886497064,0.34001956947162426,0.08365949119373776,0.02910958904109589,0.0611545988258317,0.5139432485322897,0.10420743639921722,0.2502446183953033
3414,E02003504,1,0.24126592683929304,0.04397862720920674,0.06494040279490342,0.11837237977805179,0.468557336621455,0.5854911631730374,0.13357994245787094,0.34422523633374436,0.0896013152486642,0.03473078503904645,0.06288532675709001,0.531442663378545,0.09967118783394986,0.1812577065351418
3415,E02003505,1,0.2263340830096095,0.03291760376201186,0.09957063995093028,0.12655898589245554,0.48538131261500717,0.5364956041709262,0.0958904109589041,0.3101615211613167,0.06297280719689224,0.06195052136577387,0.07953383766101002,0.5146186873849928,0.16152116131670416,0.20609282355346556
3416,E02003506,1,0.2494388327721661,0.040123456790123455,0.05499438832772166,0.16666666666666666,0.5112233445566778,0.5788439955106621,0.12345679012345678,0.32940516273849607,0.08333333333333333,0.021604938271604937,0.05443322109988777,0.4887766554433221,0.0765993265993266,0.22109988776655443
3417,E02003507,1,0.206090026478376,0.023389232127096204,0.07789055604589586,0.18159752868490733,0.4889673433362754,0.556045895851721,0.103045013239188,0.3499558693733451,0.07965578111209179,0.025375110326566638,0.056045895851721095,0.5110326566637247,0.10326566637246248,0.23764342453662843
3418,E02003508,1,0.2233051765215508,0.03227203811999134,0.08966861598440545,0.153562919644791,0.49880875027073857,0.5328135152696556,0.09443361490145116,0.30950833874810485,0.062161576781459824,0.056313623565085555,0.07320771063461122,0.5011912497292614,0.14598223954949102,0.2267706302794022
3419,E02003509,1,0.28270042194092826,0.039700805523590336,0.04276946682009973,0.1001150747986191,0.46528576908323743,0.650939777522056,0.12543153049482164,0.36823935558112775,0.0857307249712313,0.02397391637897967,0.05677023398542386,0.5347142309167625,0.0667433831990794,0.15688530878404297
3420,E02003510,1,0.25683858843182295,0.04134474838170808,0.04740029233660472,0.11902276049279599,0.4646063896429317,0.6047191480476091,0.13865107538108165,0.3478805596157862,0.09730632699937357,0.030904155356024223,0.05930256838588432,0.5353936103570682,0.07830444769262894,0.1783253288786803
3421,E02003511,1,0.2314410480349345,0.03420669577874818,0.06792819019893255,0.16472586123241145,0.4983017952450267,0.5596797671033479,0.11717612809315867,0.3282387190684134,0.08296943231441048,0.03202328966521106,0.05846676370693838,0.5016982047549733,0.09995147986414361,0.22319262493934983
3422,E02003512,1,0.22392324964278423,0.03572157583180241,0.09083486425801184,0.13002653602776076,0.4805062257603593,0.545417432129006,0.0998162890385793,0.3214941824862217,0.0640947132067769,0.05388854868340478,0.0800163298632374,0.5194937742396407,0.1447234129414166,0.21004286589099816
3423,E02003513,1,0.22232916265640038,0.03914019890920757,0.07282643567532884,0.14308630093038177,0.4773820981713186,0.547321142123837,0.13763233878729547,0.32499197946743663,0.0984921398780879,0.032723772858517804,0.06641000962463908,0.5226179018286814,0.10555020853384665,0.20949631055502085
3424,E02003514,1,0.28291659381010664,0.046511627906976744,0.045112781954887216,0.08987585242175206,0.4644168560937227,0.6380486098968351,0.1265955586641021,0.35513201608672845,0.08008393075712537,0.035146004546249346,0.06522119251617416,0.5355831439062774,0.08025878650113656,0.1550970449379262
3425,E02003515,1,0.2131047152480098,0.019902020820575628,0.0679730557256583,0.18646662584200857,0.4874464176362523,0.5391916717697489,0.0771586037966932,0.32608695652173914,0.057256582976117576,0.042559706062461726,0.08665033680342928,0.5125535823637477,0.11053276178812002,0.27311696264543783
3426,E02003516,1,0.26266216456371067,0.04709436644748534,0.03874178070019549,0.09454416207570641,0.44304247378709793,0.6292873644926248,0.14341567442687045,0.3666251999289142,0.09632130797938511,0.029856051181802026,0.06415496712280078,0.5569575262129021,0.06859783188199751,0.1586991291985072
3427,E02003517,1,0.24321211123909825,0.04130327464209314,0.06450551258844825,0.09445450057594208,0.4434753990455817,0.5963468816850419,0.13115023860457461,0.3531347704459437,0.08984696396248149,0.04607536613460589,0.0674675004113872,0.5565246009544182,0.11058087872305414,0.16192200098732928
3428,E02003518,1,0.261520190023753,0.04703087885985748,0.0498812351543943,0.11116389548693587,0.46959619952494064,0.6052256532066508,0.1467933491686461,0.34370546318289785,0.0997624703087886,0.033729216152019,0.05320665083135392,0.5304038004750594,0.0836104513064133,0.1643705463182898
3429,E02003519,1,0.2654044750430293,0.04440619621342513,0.046643717728055076,0.09053356282271945,0.4469879518072289,0.6141135972461274,0.13080895008605853,0.34870912220309813,0.0864027538726334,0.041135972461273665,0.07676419965576592,0.553012048192771,0.08777969018932874,0.16729776247848538
3430,E02003520,1,0.221567343374809,0.03754638725169177,0.06592447063959835,0.11351233355162628,0.4385505348177254,0.5710543549443353,0.12486356690678892,0.34948701156952633,0.08731717965509714,0.045841519318926,0.07880375463872517,0.5614494651822746,0.11176598995852434,0.19231608819035145
3431,E02003521,1,0.23015312131919904,0.05606595995288575,0.047585394581861014,0.11118963486454653,0.4449941107184923,0.5681978798586572,0.1634864546525324,0.3380447585394582,0.10742049469964664,0.03604240282685512,0.0734982332155477,0.5550058892815076,0.08362779740871613,0.18468786808009424
3432,E02003522,1,0.23509933774834438,0.05022075055187638,0.04966887417218543,0.10568432671081678,0.44067328918322296,0.5673289183222958,0.16390728476821192,0.3322295805739514,0.11368653421633554,0.03559602649006623,0.07781456953642384,0.5593267108167771,0.08526490066225166,0.1834988962472406
3433,E02003523,1,0.20349967595593,0.03629293583927414,0.0818751350183625,0.1656945344566861,0.4873622812702528,0.5167422769496651,0.14452365521710953,0.31324260099373513,0.10823071937783539,0.03348455389933031,0.057679844458846406,0.5126377187297473,0.11535968891769281,0.22337437891553252
3434,E02003524,1,0.19611256164780969,0.017116333043225993,0.07397737162750218,0.18102697998259357,0.46823324630113144,0.5706411372207717,0.10269799825935597,0.374528575572962,0.08558166521612996,0.024369016536118365,0.047287496373658255,0.5317667536988686,0.09834638816362054,0.22831447635625182
3435,E02003525,1,0.22023583111449221,0.022822365918600228,0.0703689615823507,0.17687333586915177,0.4903004944845949,0.5701787751996957,0.1095473564092811,0.3499429440852035,0.08672499049068087,0.027386839102320273,0.045644731837200456,0.5096995055154051,0.09775580068467098,0.2225180677063522
3436,E02003526,1,0.19710906701708278,0.03055190538764783,0.07654402102496714,0.15867279894875164,0.4628777923784494,0.5446780551905388,0.13994743758212877,0.347568988173456,0.10939553219448095,0.03679369250985545,0.04336399474375821,0.5371222076215506,0.1133377135348226,0.20203679369250985
3437,E02003527,1,0.22973439116936875,0.027940669196274578,0.06347016212487064,0.14729216971369438,0.4684373922042083,0.5891686788547775,0.13625388064849947,0.35943428768540875,0.1083132114522249,0.026215936529837874,0.03759917212832011,0.5315626077957917,0.08968609865470852,0.1848913418420145
3438,E02003529,1,0.22239462115334885,0.02120506852857512,0.07654512542022239,0.15981380915438323,0.47995862425652963,0.5978794931471425,0.09930178432893716,0.37548487199379366,0.07809671580036204,0.026377036462373934,0.04008275148694078,0.5200413757434704,0.10292216188259633,0.19989656064132402
3439,E02003530,1,0.23668796592119276,0.021299254526091587,0.06230031948881789,0.16400425985090522,0.4842917997870075,0.580937167199148,0.12380191693290735,0.3442492012779553,0.10250266240681576,0.027955271565495207,0.041001064962726305,0.5157082002129926,0.0902555910543131,0.2050053248136315
3440,E02003531,1,0.22517162471395882,0.021281464530892448,0.06933638443935927,0.1663615560640732,0.4821510297482838,0.5853546910755149,0.11281464530892449,0.36018306636155606,0.09153318077803203,0.029290617848970253,0.03684210526315789,0.5178489702517163,0.09862700228832952,0.2032036613272311
3441,E02003532,1,0.2513089005235602,0.02019446522064323,0.06083271004736973,0.1388681126901022,0.4712041884816754,0.6205435053602593,0.11144353029169783,0.36923460483669907,0.0912490650710546,0.025430067314884067,0.04288207429568686,0.5287958115183246,0.0862627773622538,0.18175018698578907
3442,E02003533,1,0.2485141158989599,0.018573551263001486,0.05312035661218425,0.15416047548291234,0.47436849925705793,0.6155274888558693,0.10512630014858841,0.36701337295690933,0.08655274888558692,0.02526002971768202,0.046805349182763745,0.5256315007429421,0.07838038632986627,0.20096582466567608
3443,E02003534,1,0.24252001685630004,0.018541930046354824,0.06026127265065318,0.14664981036662453,0.46797302991993256,0.6219974715549936,0.10029498525073746,0.37947745469869365,0.08175305520438264,0.026127265065318164,0.044669195111672985,0.5320269700800674,0.08638853771597134,0.19131900547829753
3444,E02003535,1,0.2489903069466882,0.02201130856219709,0.0595718901453958,0.15306946688206785,0.48364297253634897,0.6136914378029079,0.10965266558966075,0.3647011308562197,0.08764135702746365,0.02544426494345719,0.0385702746365105,0.5163570274636511,0.08501615508885299,0.19163974151857835
3445,E02003536,1,0.20159151193633953,0.01856763925729443,0.07010231148162183,0.18681318681318682,0.4770746494884426,0.544145509662751,0.09397499052671467,0.34255399772641154,0.07540735126942023,0.029556650246305417,0.07540735126942023,0.5229253505115574,0.09965896172792725,0.26222053808260704
3446,E02003537,1,0.21908194233687406,0.019537177541729893,0.07340667678300455,0.1633156297420334,0.4753414264036419,0.5857359635811836,0.10299696509863429,0.36665402124430957,0.0834597875569044,0.028452200303490136,0.04609256449165402,0.5246585735963581,0.10185887708649469,0.2094081942336874
3447,E02003538,1,0.23270691723310677,0.02059176329468213,0.06597361055577769,0.13794482207117154,0.4572171131547381,0.6089564174330268,0.09856057576969213,0.37624950019992004,0.07796881247501,0.037784886045581764,0.0507796881247501,0.5427828868452619,0.10375849660135945,0.18872451019592162
3448,E02003539,1,0.19349240780911062,0.025596529284164858,0.0824295010845987,0.12516268980477224,0.4266811279826464,0.5490238611713666,0.11605206073752712,0.35553145336225594,0.09045553145336226,0.05553145336225596,0.0718004338394794,0.5733188720173535,0.13796095444685466,0.19696312364425161
3449,E02003540,1,0.21622253389434315,0.025245441795231416,0.06989247311827956,0.16806919121084618,0.4794296400187003,0.5593735390369331,0.11453950444132772,0.34315100514259,0.08929406264609631,0.03529686769518466,0.05282842449742871,0.5205703599812996,0.10518934081346423,0.2208976157082749
3450,E02003541,1,0.18970047293746717,0.02417235943247504,0.10825013137151865,0.13794009458749343,0.4600630583289543,0.48318444561219126,0.0838150289017341,0.29348397267472415,0.059642669469259064,0.08171308460325802,0.10509721492380451,0.5399369416710457,0.18996321597477667,0.24303730951129796
3451,E02003542,1,0.2259234081123952,0.026285973260820304,0.09268071606616814,0.12440516655336506,0.4692952639927487,0.5701336958984817,0.09539995467935644,0.3442102877860866,0.06911398141853614,0.054384772263766146,0.06299569453886245,0.5307047360072513,0.1470654883299343,0.1874008610922275
3452,E02003543,1,0.2190639549130115,0.030874785591766724,0.10536633178142613,0.1058564077432002,0.46116148002940455,0.5368782161234992,0.09997549620191129,0.3178142612104876,0.06910071061014457,0.07596177407498163,0.07596177407498163,0.5388385199705954,0.18132810585640774,0.18181818181818182
3453,E02003544,1,0.26845238095238094,0.033035714285714286,0.05089285714285714,0.1363095238095238,0.4886904761904762,0.6395833333333333,0.10416666666666667,0.3711309523809524,0.07113095238095238,0.027678571428571427,0.04136904761904762,0.5113095238095238,0.07857142857142857,0.17767857142857144
3454,E02003545,1,0.23872752420470264,0.04177040110650069,0.05753803596127247,0.08437067773167359,0.4224066390041494,0.5842323651452282,0.15712309820193637,0.3455048409405256,0.11535269709543569,0.048409405255878286,0.06832641770401106,0.5775933609958506,0.10594744121715076,0.15269709543568466
3455,E02003546,1,0.2353363658127843,0.03447450323198468,0.06727316255685899,0.12066076131194638,0.45774479291357434,0.5896576490304046,0.14891070146037827,0.3543212832176203,0.11443619822839358,0.029925784055542255,0.043571941584869524,0.5422552070864257,0.09719894661240125,0.1642327028968159
3456,E02003547,1,0.22849016354586396,0.0528561270443233,0.061151931737378526,0.09196492059729794,0.4344631429248637,0.5686181559611282,0.18748518606304812,0.34012799241526426,0.13462905901872482,0.04550841431618867,0.04527139132495852,0.5655368570751362,0.1066603460535672,0.13723631192225647
