,GEOGRAPHY_CODE,Africa,All usual residents,Antarctica and Oceania,British Overseas Territories,Central America,Middle East and Asia,No passport,North America and the Caribbean,Other Europe: EU countries,Other Europe: Non EU countries,Republic of Ireland,South America,United Kingdom
3617,E02003710,0.01871683550410034,10365.0,0.004341534008683068,9.64785335262904e-05,9.64785335262904e-05,0.05711529184756392,0.07621804148576941,0.011673902556681139,0.056343463579353596,0.003569705740472745,0.008586589483839845,0.002122527737578389,0.7899662325132658
3618,E02003711,0.011548432712703276,8486.0,0.005420692905962762,0.0,0.00011784115012962527,0.025218006127739806,0.12891821824181005,0.008131039358944143,0.041715767145887345,0.0024746641527221306,0.007895357058684892,0.001767617251944379,0.7809333019090267
3619,E02003712,0.006517571884984026,7825.0,0.0028115015974440895,0.0,0.00038338658146964857,0.016613418530351438,0.17226837060702876,0.012268370607028754,0.02402555910543131,0.002939297124600639,0.006517571884984026,0.0008945686900958467,0.7674121405750799
3620,E02003713,0.0036881810561609388,5965.0,0.004694048616932104,0.0,0.0,0.007041072925398156,0.11081307627829003,0.006538139145012573,0.016764459346186086,0.001341156747694887,0.0073763621123218775,0.0008382229673093043,0.8523051131601006
3621,E02003714,0.0036215482118605704,6627.0,0.005281424475629999,0.0,0.0,0.009053870529651425,0.12479251546702883,0.004074241738343142,0.02233288063980685,0.001358080579447714,0.009053870529651425,0.0007544892108042855,0.8341632714652181
3622,E02003715,0.005365126676602086,6710.0,0.006557377049180328,0.0,0.00014903129657228018,0.007302533532041729,0.06661698956780925,0.010432190760059613,0.022354694485842028,0.0037257824143070045,0.009388971684053652,0.00044709388971684054,0.8901639344262295
3623,E02003716,0.00451997830410414,5531.0,0.008497559211715784,0.0,0.0,0.009763153136864943,0.10612909058036521,0.009582354004700777,0.021515096727535706,0.0012655939251491593,0.00867835834387995,0.0010847947929849937,0.8430663532815043
3624,E02003717,0.0028412319581770655,8799.0,0.008978292987839528,0.0,0.0,0.00738720309126037,0.09535174451642232,0.00954653937947494,0.023298102057051937,0.002954881236504148,0.009773837936129105,0.0015910898965791568,0.8573701556995114
3625,E02003718,0.009591024249004706,5526.0,0.007962359753890699,0.00018096272167933406,0.00018096272167933406,0.009771986970684038,0.10260586319218241,0.008324285197249367,0.03601158161418748,0.002171552660152009,0.008324285197249367,0.0025334781035106766,0.8329714078899747
3626,E02003719,0.013235615838984905,9142.0,0.004375410194705754,0.0,0.0010938525486764385,0.05195799606213083,0.21166046816889084,0.010938525486764383,0.11179173047473201,0.006891271056661562,0.006672500546926275,0.0029534018814263837,0.5951651717348502
3627,E02003720,0.010363836824696803,9070.0,0.008489525909592061,0.0,0.000992282249173098,0.04950385887541345,0.15226019845644984,0.021719955898566703,0.12359426681367144,0.011576626240352812,0.008379272326350606,0.0033076074972436605,0.6375964718853363
3628,E02003721,0.009888357256778309,9405.0,0.00786815523657629,0.0003189792663476874,0.0006379585326953748,0.03370547581073897,0.16905901116427433,0.02126528442317916,0.10792131844763424,0.011164274322169059,0.012227538543328018,0.003934077618288145,0.6479532163742691
3629,E02003722,0.009502839262950516,8629.0,0.018773901958511995,0.00011588828369451848,0.0016224359717232587,0.0413721172789431,0.08007880403291227,0.03221694286707614,0.12017615019121566,0.009966392397728589,0.013443040908564144,0.005678525901031406,0.7035577703094217
3630,E02003723,0.009913132345426673,9785.0,0.01829330608073582,0.00020439448134900357,0.001430761369443025,0.08410832907511497,0.037404190086867656,0.04629535002554931,0.10914665304036791,0.01594276954522228,0.018395503321410323,0.0022483392948390393,0.7035258048032703
3631,E02003724,0.01130513778136671,9907.0,0.009488240637932775,0.0,0.0007065711113354194,0.04138487937821742,0.18471787624911679,0.021802765721207228,0.1103260320985162,0.00817603714545271,0.007166649843544968,0.003633794286867871,0.6214797617845967
3632,E02003725,0.012985283345541719,15017.0,0.024305786774988347,0.00013318239328760737,0.002130918292601718,0.08423786375441167,0.029166944129986015,0.05899980022641007,0.1154691349803556,0.014716654458280616,0.014383698475061596,0.007258440434174602,0.6906838915895319
3633,E02003726,0.013560542421696868,8333.0,0.021000840033601344,0.0,0.002520100804032161,0.07164286571462858,0.06396255850234009,0.04140165606624265,0.12492499699988,0.018360734429377176,0.015840633625345015,0.003720148805952238,0.6667466698667947
3634,E02003727,0.011673151750972763,9252.0,0.01880674448767834,0.0,0.0008646779074794639,0.04626026805015132,0.10041072200605275,0.023346303501945526,0.12440553393860787,0.00940337224383917,0.017185473411154346,0.00399913532209252,0.6731517509727627
3635,E02003728,0.01438312380140635,9386.0,0.0076709993607500535,0.00010654165778819518,0.0012784998934583422,0.0794800767099936,0.11655657362028553,0.018964415086298744,0.11218836565096953,0.010121457489878543,0.013104623907948008,0.0025569997869166845,0.650649904112508
3636,E02003729,0.017881548974943054,8780.0,0.005239179954441914,0.0,0.0003416856492027335,0.0724373576309795,0.1438496583143508,0.008542141230068337,0.07004555808656036,0.008656036446469248,0.0076309794988610475,0.002619589977220957,0.6866742596810934
3637,E02003730,0.009335324869305451,8034.0,0.019044062733383122,0.00012447099825740602,0.0012447099825740602,0.06335573811301967,0.09882997261638038,0.03149116255912372,0.09347771969131193,0.011451331839681354,0.01282051282051282,0.0043564849390092105,0.6990291262135923
3638,E02003731,0.010737372630656295,9127.0,0.015339103758080421,0.0,0.0006573901610605894,0.061465980059165114,0.08348855045469486,0.021913005368686317,0.0835981154815383,0.0062452065300756,0.015229538731236988,0.0032869508053029474,0.737482195683138
3639,E02003732,0.0038910505836575876,8738.0,0.0017166399633783474,0.0,0.00022888532845044633,0.007438773174639505,0.2544060425726711,0.029526207370107575,0.03295948729686427,0.0018310826276035706,0.0033188372625314717,0.000686655985351339,0.671320668345159
3640,E02003733,0.0037010506208213943,8376.0,0.0029847182425978987,0.0,0.0,0.0016714422158548234,0.1885148042024833,0.00883476599808978,0.01707258834765998,0.0011938872970391596,0.002387774594078319,0.00035816618911174784,0.7806829035339063
3641,E02003734,0.0086638919561709,11773.0,0.004586766329737535,0.0,0.0006795209377388941,0.009343412893909794,0.18550921600271808,0.03491038817633568,0.052068291854242756,0.0027180837509555764,0.006710269260171579,0.001783742461564597,0.7065318950140151
3642,E02003735,0.008016032064128256,8483.0,0.008369680537545679,0.00011788282447247436,0.00023576564894494873,0.016739361075091358,0.1415772721914417,0.029824354591536012,0.04986443475185665,0.005658375574678769,0.00648355534598609,0.0005894141223623718,0.7491453495225746
3643,E02003736,0.0032323232323232323,9900.0,0.0031313131313131315,0.0,0.00020202020202020202,0.0029292929292929295,0.16676767676767676,0.013939393939393939,0.013939393939393939,0.0017171717171717172,0.0048484848484848485,0.00030303030303030303,0.7996969696969697
3644,E02003737,0.004786733908881101,11699.0,0.0008547739123001966,0.0,8.547739123001966e-05,0.004530301735191042,0.21053081459953843,0.016582613898623814,0.05581673647320284,0.002051457389520472,0.004359346952731003,0.0009402513035302163,0.7068125480810326
3645,E02003738,0.002277904328018223,6146.0,0.003416856492027335,0.0,0.0006508298080052066,0.0027660266840221284,0.16449723397331598,0.04441913439635535,0.013504718516108037,0.00048812235600390497,0.004067686300032541,0.00016270745200130165,0.7720468597461764
3646,E02003739,0.0031700744967506737,6309.0,0.0033285782215882074,0.0,0.0,0.002536059597400539,0.14693295292439373,0.01981296560469171,0.017276906007291173,0.002536059597400539,0.003962593120938342,0.0007925186241876684,0.8120145823426851
3647,E02003740,0.0024838549428713363,6039.0,0.006789203510514986,0.0,0.00016559032952475575,0.014571948998178506,0.1680741844676271,0.015399900645802286,0.01689021361152509,0.002815035601920848,0.004967709885742673,0.000662361318099023,0.7832422586520947
3648,E02003742,0.0007930214115781126,6305.0,0.0007930214115781126,0.0,0.0,0.0015860428231562252,0.2523394131641554,0.003013481363996828,0.022997620935765267,0.0009516256938937351,0.0038065027755749404,0.00047581284694686756,0.7164155432196669
3649,E02003743,0.0026540843409023885,10173.0,0.000982994200334218,0.0,0.0,0.007962253022707167,0.32871326059176253,0.0023591860808021233,0.16622431927651626,0.0021625872407352795,0.0017693895606015924,0.0007863953602673744,0.4891379140863069
3650,E02003744,0.002447110830438901,12668.0,0.0020524155352068204,0.0,0.0,0.003236501420903063,0.2827597095042627,0.0029207451847173983,0.14035364698452796,0.0018155983580675718,0.0021313545942532367,0.00031575623618566466,0.5649668455952005
3651,E02003745,0.0013415892672858616,9690.0,0.0007223942208462332,0.0,0.00010319917440660474,0.0020639834881320948,0.28152734778121774,0.0029927760577915376,0.01630546955624355,0.0007223942208462332,0.0025799793601651187,0.0,0.6942208462332301
3652,E02003746,0.0029355456285896616,7835.0,0.001021059349074665,0.0,0.0005105296745373325,0.006636885768985322,0.2719846841097639,0.00408423739629866,0.03497128270580727,0.002297383535417996,0.004211869814932993,0.00012763241863433312,0.6745373324824505
3653,E02003747,0.001786192730195588,11197.0,0.0018755023667053675,0.0,0.0,0.0036616950969009555,0.24247566312405108,0.002411360185764044,0.012681968384388675,0.000893096365097794,0.002054121639724926,0.000446548182548897,0.736000714477092
3654,E02003748,0.0025572005383580083,7430.0,0.0014804845222072679,0.0,0.0,0.004037685060565276,0.2812920592193809,0.0033647375504710633,0.0423956931359354,0.0013458950201884253,0.0026917900403768506,0.0006729475100942127,0.663257065948856
3655,E02003749,0.0015005001667222407,5998.0,0.00033344448149383126,0.00033344448149383126,0.0,0.0025008336112037344,0.20690230076692231,0.0025008336112037344,0.010836945648549517,0.0008336112037345782,0.0020006668889629878,0.0,0.7755918639546515
3656,E02003750,0.0008531210009953079,7033.0,0.0009953078344945257,0.0,0.0,0.00426560500497654,0.2562206739655908,0.0018484288354898336,0.019195222522394428,0.00028437366699843596,0.0019906156689890515,0.00014218683349921798,0.71818569600455
3657,E02003751,0.002623456790123457,6480.0,0.002006172839506173,0.0,0.00015432098765432098,0.001851851851851852,0.2220679012345679,0.004629629629629629,0.013117283950617283,0.000462962962962963,0.004012345679012346,0.00015432098765432098,0.7549382716049383
3658,E02003752,0.0036353200038266526,10453.0,0.0008609968430115756,0.0,0.0,0.0037309863197168276,0.24260977709748396,0.003922318951497178,0.029560891610064095,0.0008609968430115756,0.0032526547402659525,9.566631589017506e-05,0.7166363723333015
3659,E02003753,0.00398514627298252,11041.0,0.0008151435558373336,0.0,0.00018114301240829635,0.004166289285390816,0.18195815596413367,0.008694864595598225,0.02074087492074993,0.00099628656824563,0.0024454306675120007,0.0008151435558373336,0.7807263834797573
3660,E02003754,0.002952414032650226,5758.0,0.0017367141368530739,0.0,0.0,0.0020840569642236887,0.13963181660298715,0.014414727335880515,0.014762070163251128,0.0006946856547412296,0.005731156651615144,0.0001736714136853074,0.8261549149010073
3661,E02003755,0.0031843377756810946,8479.0,0.0016511381059087157,0.0,0.0,0.003656091520226442,0.22042693713881353,0.007901875221134568,0.023233871918858357,0.0008255690529543579,0.003066399339544758,0.00023587687227267368,0.742658332350513
3662,E02003756,0.0024479804161566705,6536.0,0.0010709914320685434,0.0,0.0,0.0015299877600979193,0.16982864137086903,0.02386780905752754,0.009179926560587515,0.0004589963280293758,0.0024479804161566705,0.0001529987760097919,0.7969706242350061
3663,E02003757,0.0056657223796034,6354.0,0.0029902423670129055,0.0,0.00015738117721120554,0.003462385898646522,0.17516525023607177,0.016525023607176583,0.010072395341517154,0.0,0.0028328611898017,0.00015738117721120554,0.7906830343090966
3664,E02003758,0.004266666666666667,9375.0,0.0034133333333333333,0.0,0.00010666666666666667,0.00448,0.16234666666666667,0.018133333333333335,0.01216,0.00064,0.00352,0.0,0.79744
3665,E02003759,0.0035912504080966375,6126.0,0.002285341168788769,0.0,0.0,0.00326477309826967,0.1227554684949396,0.00881488736532811,0.007345739471106758,0.0009794319294809011,0.004897159647404506,0.0001632386549134835,0.8521057786483839
3666,E02003760,0.010982451951772712,8377.0,0.0010743702996299392,0.0,0.0001193744777366599,0.019458039871075566,0.276590664915841,0.015279933150292467,0.09931956547690104,0.0010743702996299392,0.006207472842306315,0.0017906171660498984,0.5749074847797541
3667,E02003761,0.0057075709249622296,5957.0,0.0020144367970454926,0.0,0.0,0.010240053718314587,0.17072351854960552,0.02669128756085278,0.047339264730569076,0.0016786973308712439,0.005875440658049354,0.00016786973308712439,0.7392983045156958
3668,E02003762,0.00280014000700035,8571.0,0.0018667600046669,0.0,0.00011667250029168125,0.0035001750087504373,0.12483957531209894,0.07700385019250963,0.012600630031501575,0.0038501925096254812,0.005250262513125656,0.0002333450005833625,0.7754054369385136
3669,E02003763,0.00496504205086635,9869.0,0.0017225656094842436,0.0,0.0002026547775863816,0.011044685378457797,0.13790657614753268,0.00759955415948931,0.044178741513831186,0.00253318471982977,0.002026547775863816,0.0001013273887931908,0.7979531867463775
3670,E02003764,0.012023834858480529,9398.0,0.0043626303468823156,0.0,0.00042562247286656737,0.02787827197276016,0.13470951266226858,0.03341136412002554,0.07161098105979996,0.0040434134922323894,0.0061715258565652265,0.000638433709299851,0.7183443285805491
3671,E02003765,0.0030698388334612432,6515.0,0.003837298541826554,0.0,0.0,0.013660782808902533,0.13292402148887184,0.010590943975441289,0.042363775901765155,0.002609363008442057,0.005065234075211052,0.00015349194167306216,0.7957022256331543
3672,E02003766,0.004023245417970496,6711.0,0.0031291908806437194,0.0,0.0,0.007748472656832066,0.15452242586797796,0.013410818059901655,0.03114289971688273,0.001788109074653554,0.007003427209059753,0.0014900908955446282,0.7866189837580092
3673,E02003767,0.0026041666666666665,6528.0,0.0059742647058823525,0.0,0.0,0.0044424019607843136,0.1052389705882353,0.04044117647058824,0.01332720588235294,0.00030637254901960784,0.00505514705882353,0.0,0.8370098039215687
3674,E02003768,0.004742401379607674,9278.0,0.005281310627290365,0.0,0.0,0.004095710282388446,0.10476395774951498,0.015843931881871092,0.018107350722138392,0.002263418840267299,0.006143565423582669,0.00010778184953653804,0.8521233024358698
3675,E02003769,0.0033633795237454594,7433.0,0.003228844342795641,0.0,0.0001345351809498184,0.003901520247544733,0.16642001883492533,0.020583882685322213,0.014664334723530204,0.0013453518094981838,0.005919547961792009,0.0006726759047490919,0.7907977936230324
3676,E02003770,0.005293672800604991,7934.0,0.002268716914544996,0.0,0.00012603982858583313,0.004537433829089992,0.1430552054449206,0.011469624401310814,0.018275775144945803,0.0023947567431308295,0.004285354171918326,0.0006301991429291656,0.8174943282077136
3677,E02003771,0.005580357142857143,6272.0,0.0030293367346938774,0.0,0.0,0.0078125,0.1603954081632653,0.00940688775510204,0.03842474489795918,0.0014349489795918368,0.0047831632653061226,0.00015943877551020407,0.779655612244898
3678,E02003772,0.0019075568598679383,6815.0,0.0019075568598679383,0.0,0.0,0.004548789435069699,0.10858400586940573,0.004548789435069699,0.026999266324284666,0.0008804108584005869,0.005575935436537051,0.00044020542920029346,0.8490095377842993
3679,E02003773,0.005345041519518946,10477.0,0.0027679679297508827,0.0,9.544716999140975e-05,0.005535935859501765,0.19833921924214948,0.0070630905793643214,0.02214374343800706,0.0028634150997422928,0.0041996754796220295,0.0001908943399828195,0.7597594731316216
3680,E02003774,0.0012272089761570827,5704.0,0.001402524544179523,0.0,0.0,0.005434782608695652,0.21037868162692847,0.005259467040673212,0.025420757363253856,0.0012272089761570827,0.005610098176718092,0.0005259467040673212,0.7503506311360448
3681,E02003775,0.004798604042460375,6877.0,0.0030536571179293295,0.0,0.00014541224371092046,0.005816489748436819,0.13276137850807038,0.007416024429256944,0.01657699578304493,0.0020357714119528863,0.004653191798749455,0.0007270612185546024,0.8343754544132616
3682,E02003776,0.007794589637780834,6543.0,0.0050435580009170105,0.0,0.0001528350909368791,0.010698456365581538,0.1427479749350451,0.009170105456212746,0.03133119364206022,0.004737887819043252,0.005807733455601406,0.001375515818431912,0.7962708237811401
3683,E02003777,0.005415977132540996,6647.0,0.005415977132540996,0.0,0.00045133142771174966,0.009628403791183992,0.1260719121408154,0.006469083797201745,0.02918609899202648,0.0031593199939822475,0.0030088761847449977,0.001203550473897999,0.8263878441402136
3684,E02003778,0.010808114399733955,6014.0,0.011639507815098104,0.00016627868307283005,0.00016627868307283005,0.009810442301296974,0.14333222480877952,0.009477884935151313,0.02693714665779847,0.0011639507815098104,0.005487196541403392,0.0006651147322913202,0.7956434985034918
3685,E02003779,0.007329635499207607,5048.0,0.003763866877971474,0.0,0.00019809825673534074,0.02198890649762282,0.11212361331220286,0.010499207606973059,0.04100633914421553,0.0019809825673534074,0.005942947702060222,0.0011885895404120444,0.8102218700475435
3686,E02003780,0.007264150943396226,10600.0,0.006226415094339623,0.0,0.0007547169811320754,0.022169811320754716,0.14415094339622642,0.012075471698113207,0.05132075471698113,0.004905660377358491,0.007641509433962264,0.0031132075471698114,0.7595283018867924
3687,E02003781,0.0067599434051249805,6361.0,0.005030655557302311,0.0,0.0,0.02546769375884295,0.10894513441282817,0.015563590630404025,0.07247288162238642,0.0044018236126395225,0.010690143059267411,0.0022009118063197612,0.7704763401980821
3688,E02003783,0.004953998584571833,7065.0,0.012172682236376504,0.00028308563340410475,0.0008492569002123143,0.020665251238499646,0.09370134465675867,0.027176220806794056,0.05449398443029016,0.005661712668082095,0.009907997169143666,0.002689313517338995,0.805378627034678
3689,E02003784,0.0070577345828994565,8643.0,0.006942034015966678,0.00011570056693277797,0.0,0.012264260094874465,0.11350225616105519,0.0076362374175633465,0.029966446835589494,0.004396621543445563,0.006710632882101122,0.0008099039685294458,0.8329283813490687
3690,E02003785,0.01242093156986774,8695.0,0.005980448533640023,0.0,0.0,0.05715928694652099,0.12961472110408281,0.012995974698102358,0.05370902817711328,0.003565267395054629,0.00621046578493387,0.0029902242668200115,0.736860264519839
3691,E02003786,0.007863695937090432,6104.0,0.007863695937090432,0.0,0.000982961992136304,0.016218872870249017,0.1096002621231979,0.009993446920052424,0.04243119266055046,0.0036041939711664484,0.008846657929226736,0.001474442988204456,0.8143840104849279
3692,E02003787,0.002628302669802186,7229.0,0.004011619864434915,0.0,0.0,0.0047032784617512795,0.14552496887536312,0.006086595656384009,0.013833171946327293,0.0012449854751694564,0.001659980633559275,0.00013833171946327292,0.829160326462858
3693,E02003788,0.003774178329926089,6359.0,0.01006447554646957,0.0,0.00047177229124076113,0.008649158672747287,0.11181003302406038,0.011008020128951093,0.021072495675420664,0.00267337631703098,0.008334643811920114,0.0017298317345494575,0.8424280547255858
3694,E02003789,0.005318404478656403,7145.0,0.0043386983904828555,0.0,0.00027991602519244227,0.015955213435969208,0.17858642407277817,0.006018194541637508,0.03261021693491952,0.0033589923023093072,0.00489853044086774,0.0008397480755773268,0.7598320503848845
3695,E02003790,0.003778337531486146,9528.0,0.0028337531486146094,0.0,0.0,0.004408060453400504,0.13339630562552476,0.008711167086481947,0.015743073047858942,0.0012594458438287153,0.00556255247691016,0.0006297229219143577,0.8346977329974811
3696,E02003791,0.005245649948822927,7816.0,0.007548618219037871,0.0,0.0,0.009083930399181166,0.11668372569089049,0.01266632548618219,0.027635619242579325,0.005501535312180143,0.009211873080859774,0.00025588536335721597,0.8281729785056294
3697,E02003792,0.005017615031493541,9367.0,0.004377068431728408,0.0,0.00010675776662752215,0.004910857264866019,0.14241486068111456,0.007686559197181595,0.016760969360520978,0.0030959752321981426,0.005978434931141241,0.0006405465997651329,0.8236361695313335
3698,E02003793,0.005072076882007475,7492.0,0.006139882541377469,0.0,0.00026695141484249865,0.004805125467164976,0.13320875600640683,0.007074212493326215,0.018553123331553657,0.000800854244527496,0.004805125467164976,0.0005339028296849973,0.8323545114789108
3699,E02003794,0.002787780229991869,8609.0,0.0022069926820768963,0.0,0.00011615750958299454,0.004065512835404809,0.15239865257288884,0.0036008827970728306,0.008014868161226624,0.0011615750958299453,0.005575560459983738,0.0,0.8268091532117552
3700,E02003795,0.0028596961572832885,5595.0,0.004647006255585344,0.0,0.00017873100983020553,0.00482573726541555,0.13905272564789992,0.0037533512064343165,0.008579088471849867,0.0010723860589812334,0.006434316353887399,0.00035746201966041106,0.83485254691689
3701,E02003796,0.003622178879910839,7178.0,0.0016717748676511562,0.0,0.00027862914460852607,0.013095569796600724,0.19155753691836166,0.0009752020061298412,0.017275006965728614,0.0018110894399554194,0.005851212036779047,0.0005572582892170521,0.7691557536918362
3702,E02003797,0.005132502356761286,9547.0,0.0024091337592961138,0.0,0.0,0.011207709228029748,0.11825704409762229,0.003980307950141405,0.029119095003666072,0.0024091337592961138,0.00900806536084634,0.0,0.8291609929820886
3703,E02003798,0.0018151815181518152,6060.0,0.0013201320132013201,0.0,0.00016501650165016502,0.0016501650165016502,0.28976897689768977,0.0004950495049504951,0.018976897689768978,0.0014851485148514852,0.005280528052805281,0.00016501650165016502,0.6821782178217822
3704,E02003799,0.0031254439551072597,7039.0,0.0002841312686461145,0.0,0.0,0.003977837761045603,0.28910356584742153,0.001704787611876687,0.023156698394658334,0.0,0.003409575223753374,0.0,0.6786475351612445
3705,E02003800,0.0035070938944683563,6273.0,0.0023912003825920613,0.0,0.00015941335883947074,0.0023912003825920613,0.13597959509006854,0.003188267176789415,0.004941814124023594,0.0014347202295552368,0.0020723736649131195,0.0,0.8528614697911685
3706,E02003801,0.0028494087476848553,7019.0,0.003134349622453341,0.0,0.0,0.004274113121527283,0.1386237355748682,0.0017096452486109132,0.013677161988887306,0.0014247043738424277,0.005841287932753954,0.0014247043738424277,0.8361589970081208
3707,E02003802,0.006458824990684387,8051.0,0.0034778288411377468,0.0,0.0009936653831822133,0.01726493603279096,0.16159483294000745,0.00521674326170662,0.06073779654701279,0.00260837163085331,0.01155136007949323,0.0021115389392622036,0.7387902123959756
3708,E02003803,0.004153103603097991,8909.0,0.003928611516444046,0.00011224604332697273,0.0003367381299809182,0.011336850376024245,0.11089909080704906,0.004489841733078909,0.03737793242788192,0.0034796273431361544,0.011000112246043327,0.0005612302166348636,0.8217532831967673
3709,E02003804,0.002067030857817806,6773.0,0.002509966041635907,0.00014764506127270044,0.0,0.007234608002362321,0.13524287612579358,0.00339583640927211,0.025985530783995275,0.0007382253063635022,0.009596928982725527,0.0005905802450908018,0.8212018307987597
3710,E02003805,0.0008071025020177562,6195.0,0.003389830508474576,0.0,0.0,0.004519774011299435,0.11218724778046812,0.0029055690072639223,0.008716707021791767,0.0009685230024213075,0.007102502017756255,0.0008071025020177562,0.8687651331719128
3711,E02003806,0.0010097610232245036,5942.0,0.00286098956580276,0.0,0.0,0.00572197913160552,0.10232245035341636,0.004543924604510266,0.015819589363850556,0.0006731740154830024,0.005217098619993268,0.0003365870077415012,0.870414002019522
3712,E02003807,0.0033003300330033004,8181.0,0.005500550055005501,0.0,0.0003667033370003667,0.009045348979342378,0.1134335655787801,0.0057450189463390785,0.030314142525363647,0.0019557511306686226,0.01002322454467669,0.0001222344456667889,0.8332722161105
3713,E02003808,0.004517837669418913,6419.0,0.0018694500701043775,0.0,0.0,0.0046736251752609445,0.22900763358778625,0.002025237575946409,0.02975541361582801,0.0010905125408942203,0.007010437762891416,0.00015578750584203146,0.7265929272472348
3714,E02003809,0.0018676627534685165,7496.0,0.0028014941302027746,0.0,0.0,0.0034685165421558164,0.15728388473852722,0.00400213447171825,0.012139807897545358,0.0021344717182497333,0.003601921024546425,0.0005336179295624333,0.8203041622198506
3715,E02003810,0.0015050796437978177,7973.0,0.001881349554747272,0.0,0.0,0.0013796563401479995,0.17458923868054685,0.001755926251097454,0.00539320205694218,0.000877963125548727,0.0032610058948952716,0.00012542330364981815,0.8134955474727205
3716,E02003811,0.000509078567792296,5893.0,0.002036314271169184,0.0,0.0,0.002206007127099949,0.13049380621075854,0.0015272357033768878,0.007805871372815205,0.00033938571186153065,0.0050907856779229595,0.00016969285593076533,0.8545732224673341
3717,E02003812,0.0021409455842997323,5605.0,0.0024977698483496878,0.0,0.0,0.0012488849241748439,0.10651204281891169,0.002854594112399643,0.007493309545049063,0.0010704727921498661,0.004103479036574487,0.0005352363960749331,0.8804638715432649
3718,E02003813,0.001120358514724712,6248.0,0.00016005121638924455,0.0,0.0,0.0019206145966709346,0.17253521126760563,0.0009603072983354673,0.01792573623559539,0.0006402048655569782,0.0038412291933418692,0.00016005121638924455,0.8032970550576184
3719,E02003814,0.0010888798148904315,7347.0,0.0005444399074452157,0.0,0.0,0.001769429699196951,0.16305975227984212,0.0012249897917517355,0.013747107662991698,0.0004083299305839118,0.00381107935211651,0.00013610997686130393,0.8169320811215462
3720,E02003815,0.0008800234672924611,6818.0,0.0011733646230566149,0.0,0.00014667057788207686,0.0017600469345849222,0.2820475212672338,0.002053388090349076,0.006453505426811381,0.0005866823115283074,0.0014667057788207685,0.0,0.7069521853916104
3721,E02003816,0.0017587571449509014,6823.0,0.0008793785724754507,0.0,0.0,0.006448776198153305,0.21295617763447164,0.0019053202403634766,0.011578484537593433,0.0007328154770628756,0.0032243880990766526,0.0001465630954125751,0.7647662318628169
3722,E02003817,0.0027030872101294636,7029.0,0.0022762839664248113,0.0,0.0,0.0019917484706217102,0.14440176412007397,0.0018494807227201592,0.007540190638782188,0.0011381419832124057,0.0022762839664248113,0.0008536064874093043,0.8420827998292787
3723,E02003818,0.0008602890571231934,5812.0,0.0018926359256710254,0.0,0.0,0.0010323468685478321,0.12216104611149346,0.0010323468685478321,0.004473503097040606,0.0005161734342739161,0.0034411562284927736,0.0,0.86906400550585
3724,E02003819,0.0024356297842727907,5748.0,0.0026096033402922755,0.0,0.0,0.0013917884481558804,0.14474599860821155,0.0010438413361169101,0.006263048016701462,0.0003479471120389701,0.0024356297842727907,0.0003479471120389701,0.8416840640222686
3725,E02003820,0.0017667844522968198,6792.0,0.001325088339222615,0.0,0.0,0.006330977620730271,0.14472909305064782,0.0030918727915194345,0.007214369846878681,0.0005889281507656066,0.002944640753828033,0.0,0.8376030624263839
3726,E02003821,0.0005518763796909492,5436.0,0.0016556291390728477,0.0,0.0,0.0023914643119941135,0.21651949963208242,0.001839587932303164,0.006254598969830758,0.0001839587932303164,0.00459896983075791,0.0,0.7680279617365711
3727,E02003822,0.0011284558961820576,10634.0,0.0021628738010156102,0.0,0.0,0.0005642279480910288,0.1666353206695505,0.0021628738010156102,0.0047018995674252394,0.0005642279480910288,0.002633063757758134,0.000470189956742524,0.823396652247508
3728,E02003823,0.0010727969348659004,6525.0,0.0009195402298850574,0.0,0.0003065134099616858,0.003371647509578544,0.19295019157088122,0.001379310344827586,0.006436781609195402,0.0009195402298850574,0.002145593869731801,0.0003065134099616858,0.7938697318007663
3729,E02003824,0.001142857142857143,5250.0,0.002476190476190476,0.00019047619047619048,0.0,0.0005714285714285715,0.15314285714285714,0.0026666666666666666,0.006095238095238095,0.0015238095238095239,0.0032380952380952383,0.0,0.835047619047619
3730,E02003825,0.0013235294117647058,6800.0,0.000588235294117647,0.0,0.0,0.003970588235294117,0.1463235294117647,0.0016176470588235294,0.016323529411764705,0.0013235294117647058,0.0022058823529411764,0.0010294117647058824,0.8297058823529412
3731,E02003826,0.001996539331824837,7513.0,0.0003993078663649674,0.0,0.0,0.0017303340875815254,0.33595101823505924,0.0009317183548515906,0.029548782111007588,0.0,0.0037268734194063624,0.0007986157327299348,0.6275788633036071
3732,E02003827,0.0025267026530377858,8707.0,0.00034455036177787984,0.0,0.0006891007235557597,0.008728609165039623,0.32249913862409557,0.0016079016882967728,0.08521878947972895,0.00034455036177787984,0.0026415527736304125,0.00011485012059262662,0.5782703571838751
3733,E02003828,0.0010427528675703858,6713.0,0.0008937881722031879,0.0,0.0,0.004319976165648741,0.34798152837777446,0.0011917175629375838,0.050201102338745716,0.00029792939073439596,0.0025323998212423656,0.00014896469536719798,0.59436913451512
3734,E02003829,0.0027967681789931634,6436.0,0.001243008079552517,0.0,0.0,0.006681168427594779,0.15537600994406464,0.0023306401491609697,0.014449968924798011,0.00031075201988812925,0.006836544437538844,0.00031075201988812925,0.814947172156619
