,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
7179,2021,E02003960,2021 super output areas - middle layer,152,3 or more cars or vans in household,349
7180,2021,E02003961,2021 super output areas - middle layer,152,Total: All households,4234
7181,2021,E02003961,2021 super output areas - middle layer,152,No cars or vans in household,468
7182,2021,E02003961,2021 super output areas - middle layer,152,1 car or van in household,1866
7183,2021,E02003961,2021 super output areas - middle layer,152,2 cars or vans in household,1399
7184,2021,E02003961,2021 super output areas - middle layer,152,3 or more cars or vans in household,501
7185,2021,E02003962,2021 super output areas - middle layer,152,Total: All households,3129
7186,2021,E02003962,2021 super output areas - middle layer,152,No cars or vans in household,516
7187,2021,E02003962,2021 super output areas - middle layer,152,1 car or van in household,1308
7188,2021,E02003962,2021 super output areas - middle layer,152,2 cars or vans in household,928
7189,2021,E02003962,2021 super output areas - middle layer,152,3 or more cars or vans in household,377
7190,2021,E02003963,2021 super output areas - middle layer,152,Total: All households,4581
7191,2021,E02003963,2021 super output areas - middle layer,152,No cars or vans in household,1204
7192,2021,E02003963,2021 super output areas - middle layer,152,1 car or van in household,2028
7193,2021,E02003963,2021 super output areas - middle layer,152,2 cars or vans in household,984
7194,2021,E02003963,2021 super output areas - middle layer,152,3 or more cars or vans in household,365
7195,2021,E02003964,2021 super output areas - middle layer,152,Total: All households,3675
7196,2021,E02003964,2021 super output areas - middle layer,152,No cars or vans in household,352
7197,2021,E02003964,2021 super output areas - middle layer,152,1 car or van in household,1562
7198,2021,E02003964,2021 super output areas - middle layer,152,2 cars or vans in household,1180
7199,2021,E02003964,2021 super output areas - middle layer,152,3 or more cars or vans in household,581
7200,2021,E02006781,2021 super output areas - middle layer,152,Total: All households,941
7201,2021,E02006781,2021 super output areas - middle layer,152,No cars or vans in household,393
7202,2021,E02006781,2021 super output areas - middle layer,152,1 car or van in household,360
7203,2021,E02006781,2021 super output areas - middle layer,152,2 cars or vans in household,144
7204,2021,E02006781,2021 super output areas - middle layer,152,3 or more cars or vans in household,44
7205,2021,E02006634,2021 super output areas - middle layer,152,Total: All households,3628
7206,2021,E02006634,2021 super output areas - middle layer,152,No cars or vans in household,264
7207,2021,E02006634,2021 super output areas - middle layer,152,1 car or van in household,1238
7208,2021,E02006634,2021 super output areas - middle layer,152,2 cars or vans in household,1383
7209,2021,E02006634,2021 super output areas - middle layer,152,3 or more cars or vans in household,743
7210,2021,E02006635,2021 super output areas - middle layer,152,Total: All households,3680
7211,2021,E02006635,2021 super output areas - middle layer,152,No cars or vans in household,654
7212,2021,E02006635,2021 super output areas - middle layer,152,1 car or van in household,1542
7213,2021,E02006635,2021 super output areas - middle layer,152,2 cars or vans in household,1085
7214,2021,E02006635,2021 super output areas - middle layer,152,3 or more cars or vans in household,399
7215,2021,E02006636,2021 super output areas - middle layer,152,Total: All households,3218
7216,2021,E02006636,2021 super output areas - middle layer,152,No cars or vans in household,342
7217,2021,E02006636,2021 super output areas - middle layer,152,1 car or van in household,1290
7218,2021,E02006636,2021 super output areas - middle layer,152,2 cars or vans in household,1071
7219,2021,E02006636,2021 super output areas - middle layer,152,3 or more cars or vans in household,515
7220,2021,E02006637,2021 super output areas - middle layer,152,Total: All households,4835
7221,2021,E02006637,2021 super output areas - middle layer,152,No cars or vans in household,707
7222,2021,E02006637,2021 super output areas - middle layer,152,1 car or van in household,2106
7223,2021,E02006637,2021 super output areas - middle layer,152,2 cars or vans in household,1557
7224,2021,E02006637,2021 super output areas - middle layer,152,3 or more cars or vans in household,465
7225,2021,E02006638,2021 super output areas - middle layer,152,Total: All households,3221
7226,2021,E02006638,2021 super output areas - middle layer,152,No cars or vans in household,868
7227,2021,E02006638,2021 super output areas - middle layer,152,1 car or van in household,1358
7228,2021,E02006638,2021 super output areas - middle layer,152,2 cars or vans in household,725
7229,2021,E02006638,2021 super output areas - middle layer,152,3 or more cars or vans in household,270
7230,2021,E02006639,2021 super output areas - middle layer,152,Total: All households,3505
7231,2021,E02006639,2021 super output areas - middle layer,152,No cars or vans in household,277
7232,2021,E02006639,2021 super output areas - middle layer,152,1 car or van in household,1215
7233,2021,E02006639,2021 super output areas - middle layer,152,2 cars or vans in household,1333
7234,2021,E02006639,2021 super output areas - middle layer,152,3 or more cars or vans in household,680
7235,2021,E02006640,2021 super output areas - middle layer,152,Total: All households,3096
7236,2021,E02006640,2021 super output areas - middle layer,152,No cars or vans in household,193
7237,2021,E02006640,2021 super output areas - middle layer,152,1 car or van in household,984
7238,2021,E02006640,2021 super output areas - middle layer,152,2 cars or vans in household,1299
7239,2021,E02006640,2021 super output areas - middle layer,152,3 or more cars or vans in household,620
7240,2021,E02006641,2021 super output areas - middle layer,152,Total: All households,3446
7241,2021,E02006641,2021 super output areas - middle layer,152,No cars or vans in household,305
7242,2021,E02006641,2021 super output areas - middle layer,152,1 car or van in household,1260
7243,2021,E02006641,2021 super output areas - middle layer,152,2 cars or vans in household,1324
7244,2021,E02006641,2021 super output areas - middle layer,152,3 or more cars or vans in household,557
7245,2021,E02006642,2021 super output areas - middle layer,152,Total: All households,2442
7246,2021,E02006642,2021 super output areas - middle layer,152,No cars or vans in household,150
7247,2021,E02006642,2021 super output areas - middle layer,152,1 car or van in household,881
7248,2021,E02006642,2021 super output areas - middle layer,152,2 cars or vans in household,948
7249,2021,E02006642,2021 super output areas - middle layer,152,3 or more cars or vans in household,463
7250,2021,E02006644,2021 super output areas - middle layer,152,Total: All households,2937
7251,2021,E02006644,2021 super output areas - middle layer,152,No cars or vans in household,289
7252,2021,E02006644,2021 super output areas - middle layer,152,1 car or van in household,1019
7253,2021,E02006644,2021 super output areas - middle layer,152,2 cars or vans in household,1078
7254,2021,E02006644,2021 super output areas - middle layer,152,3 or more cars or vans in household,551
7255,2021,E02006645,2021 super output areas - middle layer,152,Total: All households,3355
7256,2021,E02006645,2021 super output areas - middle layer,152,No cars or vans in household,378
7257,2021,E02006645,2021 super output areas - middle layer,152,1 car or van in household,1322
7258,2021,E02006645,2021 super output areas - middle layer,152,2 cars or vans in household,1172
7259,2021,E02006645,2021 super output areas - middle layer,152,3 or more cars or vans in household,483
7260,2021,E02006646,2021 super output areas - middle layer,152,Total: All households,3232
7261,2021,E02006646,2021 super output areas - middle layer,152,No cars or vans in household,254
7262,2021,E02006646,2021 super output areas - middle layer,152,1 car or van in household,1068
7263,2021,E02006646,2021 super output areas - middle layer,152,2 cars or vans in household,1335
7264,2021,E02006646,2021 super output areas - middle layer,152,3 or more cars or vans in household,575
7265,2021,E02006647,2021 super output areas - middle layer,152,Total: All households,2469
7266,2021,E02006647,2021 super output areas - middle layer,152,No cars or vans in household,110
7267,2021,E02006647,2021 super output areas - middle layer,152,1 car or van in household,621
7268,2021,E02006647,2021 super output areas - middle layer,152,2 cars or vans in household,1078
7269,2021,E02006647,2021 super output areas - middle layer,152,3 or more cars or vans in household,660
7270,2021,E02006648,2021 super output areas - middle layer,152,Total: All households,2630
7271,2021,E02006648,2021 super output areas - middle layer,152,No cars or vans in household,180
7272,2021,E02006648,2021 super output areas - middle layer,152,1 car or van in household,917
7273,2021,E02006648,2021 super output areas - middle layer,152,2 cars or vans in household,1045
7274,2021,E02006648,2021 super output areas - middle layer,152,3 or more cars or vans in household,488
7275,2021,E02006649,2021 super output areas - middle layer,152,Total: All households,3344
7276,2021,E02006649,2021 super output areas - middle layer,152,No cars or vans in household,523
7277,2021,E02006649,2021 super output areas - middle layer,152,1 car or van in household,1437
7278,2021,E02006649,2021 super output areas - middle layer,152,2 cars or vans in household,1041
