,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_BEDROOMS_5_NAME,OBS_VALUE
2789,2021,E02004003,2021 super output areas - middle layer,152,4 or more bedrooms,1057
2790,2021,E02004004,2021 super output areas - middle layer,152,Total: All households,4348
2791,2021,E02004004,2021 super output areas - middle layer,152,1 bedroom,130
2792,2021,E02004004,2021 super output areas - middle layer,152,2 bedrooms,1026
2793,2021,E02004004,2021 super output areas - middle layer,152,3 bedrooms,2661
2794,2021,E02004004,2021 super output areas - middle layer,152,4 or more bedrooms,531
2795,2021,E02004005,2021 super output areas - middle layer,152,Total: All households,3526
2796,2021,E02004005,2021 super output areas - middle layer,152,1 bedroom,103
2797,2021,E02004005,2021 super output areas - middle layer,152,2 bedrooms,863
2798,2021,E02004005,2021 super output areas - middle layer,152,3 bedrooms,2017
2799,2021,E02004005,2021 super output areas - middle layer,152,4 or more bedrooms,543
2800,2021,E02004006,2021 super output areas - middle layer,152,Total: All households,3895
2801,2021,E02004006,2021 super output areas - middle layer,152,1 bedroom,98
2802,2021,E02004006,2021 super output areas - middle layer,152,2 bedrooms,801
2803,2021,E02004006,2021 super output areas - middle layer,152,3 bedrooms,1717
2804,2021,E02004006,2021 super output areas - middle layer,152,4 or more bedrooms,1279
2805,2021,E02004007,2021 super output areas - middle layer,152,Total: All households,4342
2806,2021,E02004007,2021 super output areas - middle layer,152,1 bedroom,134
2807,2021,E02004007,2021 super output areas - middle layer,152,2 bedrooms,1264
2808,2021,E02004007,2021 super output areas - middle layer,152,3 bedrooms,2058
2809,2021,E02004007,2021 super output areas - middle layer,152,4 or more bedrooms,886
2810,2021,E02004008,2021 super output areas - middle layer,152,Total: All households,2820
2811,2021,E02004008,2021 super output areas - middle layer,152,1 bedroom,103
2812,2021,E02004008,2021 super output areas - middle layer,152,2 bedrooms,544
2813,2021,E02004008,2021 super output areas - middle layer,152,3 bedrooms,1280
2814,2021,E02004008,2021 super output areas - middle layer,152,4 or more bedrooms,893
2815,2021,E02004009,2021 super output areas - middle layer,152,Total: All households,2668
2816,2021,E02004009,2021 super output areas - middle layer,152,1 bedroom,70
2817,2021,E02004009,2021 super output areas - middle layer,152,2 bedrooms,526
2818,2021,E02004009,2021 super output areas - middle layer,152,3 bedrooms,1147
2819,2021,E02004009,2021 super output areas - middle layer,152,4 or more bedrooms,925
2820,2021,E02004010,2021 super output areas - middle layer,152,Total: All households,3673
2821,2021,E02004010,2021 super output areas - middle layer,152,1 bedroom,628
2822,2021,E02004010,2021 super output areas - middle layer,152,2 bedrooms,1276
2823,2021,E02004010,2021 super output areas - middle layer,152,3 bedrooms,1286
2824,2021,E02004010,2021 super output areas - middle layer,152,4 or more bedrooms,483
2825,2021,E02004011,2021 super output areas - middle layer,152,Total: All households,4914
2826,2021,E02004011,2021 super output areas - middle layer,152,1 bedroom,173
2827,2021,E02004011,2021 super output areas - middle layer,152,2 bedrooms,1254
2828,2021,E02004011,2021 super output areas - middle layer,152,3 bedrooms,2206
2829,2021,E02004011,2021 super output areas - middle layer,152,4 or more bedrooms,1281
2830,2021,E02004012,2021 super output areas - middle layer,152,Total: All households,2456
2831,2021,E02004012,2021 super output areas - middle layer,152,1 bedroom,81
2832,2021,E02004012,2021 super output areas - middle layer,152,2 bedrooms,492
2833,2021,E02004012,2021 super output areas - middle layer,152,3 bedrooms,1120
2834,2021,E02004012,2021 super output areas - middle layer,152,4 or more bedrooms,763
2835,2021,E02004013,2021 super output areas - middle layer,152,Total: All households,4623
2836,2021,E02004013,2021 super output areas - middle layer,152,1 bedroom,217
2837,2021,E02004013,2021 super output areas - middle layer,152,2 bedrooms,1012
2838,2021,E02004013,2021 super output areas - middle layer,152,3 bedrooms,2151
2839,2021,E02004013,2021 super output areas - middle layer,152,4 or more bedrooms,1243
2840,2021,E02004014,2021 super output areas - middle layer,152,Total: All households,3459
2841,2021,E02004014,2021 super output areas - middle layer,152,1 bedroom,144
2842,2021,E02004014,2021 super output areas - middle layer,152,2 bedrooms,681
2843,2021,E02004014,2021 super output areas - middle layer,152,3 bedrooms,1646
2844,2021,E02004014,2021 super output areas - middle layer,152,4 or more bedrooms,988
2845,2021,E02004015,2021 super output areas - middle layer,152,Total: All households,2744
2846,2021,E02004015,2021 super output areas - middle layer,152,1 bedroom,374
2847,2021,E02004015,2021 super output areas - middle layer,152,2 bedrooms,789
2848,2021,E02004015,2021 super output areas - middle layer,152,3 bedrooms,947
2849,2021,E02004015,2021 super output areas - middle layer,152,4 or more bedrooms,634
2850,2021,E02004016,2021 super output areas - middle layer,152,Total: All households,3626
2851,2021,E02004016,2021 super output areas - middle layer,152,1 bedroom,335
2852,2021,E02004016,2021 super output areas - middle layer,152,2 bedrooms,965
2853,2021,E02004016,2021 super output areas - middle layer,152,3 bedrooms,1556
2854,2021,E02004016,2021 super output areas - middle layer,152,4 or more bedrooms,770
2855,2021,E02004017,2021 super output areas - middle layer,152,Total: All households,4075
2856,2021,E02004017,2021 super output areas - middle layer,152,1 bedroom,387
2857,2021,E02004017,2021 super output areas - middle layer,152,2 bedrooms,1197
2858,2021,E02004017,2021 super output areas - middle layer,152,3 bedrooms,1785
2859,2021,E02004017,2021 super output areas - middle layer,152,4 or more bedrooms,706
2860,2021,E02004018,2021 super output areas - middle layer,152,Total: All households,3940
2861,2021,E02004018,2021 super output areas - middle layer,152,1 bedroom,755
2862,2021,E02004018,2021 super output areas - middle layer,152,2 bedrooms,1233
2863,2021,E02004018,2021 super output areas - middle layer,152,3 bedrooms,1439
2864,2021,E02004018,2021 super output areas - middle layer,152,4 or more bedrooms,513
2865,2021,E02004019,2021 super output areas - middle layer,152,Total: All households,3400
2866,2021,E02004019,2021 super output areas - middle layer,152,1 bedroom,180
2867,2021,E02004019,2021 super output areas - middle layer,152,2 bedrooms,756
2868,2021,E02004019,2021 super output areas - middle layer,152,3 bedrooms,1609
2869,2021,E02004019,2021 super output areas - middle layer,152,4 or more bedrooms,855
2870,2021,E02004020,2021 super output areas - middle layer,152,Total: All households,3974
2871,2021,E02004020,2021 super output areas - middle layer,152,1 bedroom,269
2872,2021,E02004020,2021 super output areas - middle layer,152,2 bedrooms,1068
2873,2021,E02004020,2021 super output areas - middle layer,152,3 bedrooms,1826
2874,2021,E02004020,2021 super output areas - middle layer,152,4 or more bedrooms,811
2875,2021,E02004021,2021 super output areas - middle layer,152,Total: All households,2427
2876,2021,E02004021,2021 super output areas - middle layer,152,1 bedroom,102
2877,2021,E02004021,2021 super output areas - middle layer,152,2 bedrooms,550
2878,2021,E02004021,2021 super output areas - middle layer,152,3 bedrooms,1036
2879,2021,E02004021,2021 super output areas - middle layer,152,4 or more bedrooms,739
2880,2021,E02004022,2021 super output areas - middle layer,152,Total: All households,2509
2881,2021,E02004022,2021 super output areas - middle layer,152,1 bedroom,93
2882,2021,E02004022,2021 super output areas - middle layer,152,2 bedrooms,555
2883,2021,E02004022,2021 super output areas - middle layer,152,3 bedrooms,1066
2884,2021,E02004022,2021 super output areas - middle layer,152,4 or more bedrooms,795
2885,2021,E02004023,2021 super output areas - middle layer,152,Total: All households,2713
2886,2021,E02004023,2021 super output areas - middle layer,152,1 bedroom,179
2887,2021,E02004023,2021 super output areas - middle layer,152,2 bedrooms,746
2888,2021,E02004023,2021 super output areas - middle layer,152,3 bedrooms,1081
2889,2021,E02004023,2021 super output areas - middle layer,152,4 or more bedrooms,707
2890,2021,E02004024,2021 super output areas - middle layer,152,Total: All households,3290
2891,2021,E02004024,2021 super output areas - middle layer,152,1 bedroom,80
2892,2021,E02004024,2021 super output areas - middle layer,152,2 bedrooms,663
2893,2021,E02004024,2021 super output areas - middle layer,152,3 bedrooms,1434
2894,2021,E02004024,2021 super output areas - middle layer,152,4 or more bedrooms,1113
2895,2021,E02004025,2021 super output areas - middle layer,152,Total: All households,3629
2896,2021,E02004025,2021 super output areas - middle layer,152,1 bedroom,180
2897,2021,E02004025,2021 super output areas - middle layer,152,2 bedrooms,965
2898,2021,E02004025,2021 super output areas - middle layer,152,3 bedrooms,1668
2899,2021,E02004025,2021 super output areas - middle layer,152,4 or more bedrooms,816
2900,2021,E02004026,2021 super output areas - middle layer,152,Total: All households,3869
2901,2021,E02004026,2021 super output areas - middle layer,152,1 bedroom,353
2902,2021,E02004026,2021 super output areas - middle layer,152,2 bedrooms,1150
2903,2021,E02004026,2021 super output areas - middle layer,152,3 bedrooms,1662
2904,2021,E02004026,2021 super output areas - middle layer,152,4 or more bedrooms,704
2905,2021,E02004027,2021 super output areas - middle layer,152,Total: All households,3873
2906,2021,E02004027,2021 super output areas - middle layer,152,1 bedroom,324
2907,2021,E02004027,2021 super output areas - middle layer,152,2 bedrooms,1212
2908,2021,E02004027,2021 super output areas - middle layer,152,3 bedrooms,1624
2909,2021,E02004027,2021 super output areas - middle layer,152,4 or more bedrooms,713
2910,2021,E02004028,2021 super output areas - middle layer,152,Total: All households,3584
2911,2021,E02004028,2021 super output areas - middle layer,152,1 bedroom,123
2912,2021,E02004028,2021 super output areas - middle layer,152,2 bedrooms,761
2913,2021,E02004028,2021 super output areas - middle layer,152,3 bedrooms,1677
2914,2021,E02004028,2021 super output areas - middle layer,152,4 or more bedrooms,1023
2915,2021,E02005176,2021 super output areas - middle layer,152,Total: All households,3779
2916,2021,E02005176,2021 super output areas - middle layer,152,1 bedroom,171
2917,2021,E02005176,2021 super output areas - middle layer,152,2 bedrooms,1106
2918,2021,E02005176,2021 super output areas - middle layer,152,3 bedrooms,2080
2919,2021,E02005176,2021 super output areas - middle layer,152,4 or more bedrooms,422
2920,2021,E02005177,2021 super output areas - middle layer,152,Total: All households,2577
2921,2021,E02005177,2021 super output areas - middle layer,152,1 bedroom,134
2922,2021,E02005177,2021 super output areas - middle layer,152,2 bedrooms,1211
2923,2021,E02005177,2021 super output areas - middle layer,152,3 bedrooms,983
2924,2021,E02005177,2021 super output areas - middle layer,152,4 or more bedrooms,249
2925,2021,E02005178,2021 super output areas - middle layer,152,Total: All households,3698
2926,2021,E02005178,2021 super output areas - middle layer,152,1 bedroom,393
2927,2021,E02005178,2021 super output areas - middle layer,152,2 bedrooms,1640
2928,2021,E02005178,2021 super output areas - middle layer,152,3 bedrooms,1092
2929,2021,E02005178,2021 super output areas - middle layer,152,4 or more bedrooms,573
2930,2021,E02005179,2021 super output areas - middle layer,152,Total: All households,4292
2931,2021,E02005179,2021 super output areas - middle layer,152,1 bedroom,471
2932,2021,E02005179,2021 super output areas - middle layer,152,2 bedrooms,1823
2933,2021,E02005179,2021 super output areas - middle layer,152,3 bedrooms,1607
2934,2021,E02005179,2021 super output areas - middle layer,152,4 or more bedrooms,391
2935,2021,E02005180,2021 super output areas - middle layer,152,Total: All households,3007
2936,2021,E02005180,2021 super output areas - middle layer,152,1 bedroom,212
2937,2021,E02005180,2021 super output areas - middle layer,152,2 bedrooms,781
2938,2021,E02005180,2021 super output areas - middle layer,152,3 bedrooms,1215
2939,2021,E02005180,2021 super output areas - middle layer,152,4 or more bedrooms,799
2940,2021,E02005181,2021 super output areas - middle layer,152,Total: All households,3086
2941,2021,E02005181,2021 super output areas - middle layer,152,1 bedroom,192
2942,2021,E02005181,2021 super output areas - middle layer,152,2 bedrooms,1498
2943,2021,E02005181,2021 super output areas - middle layer,152,3 bedrooms,1134
2944,2021,E02005181,2021 super output areas - middle layer,152,4 or more bedrooms,262
2945,2021,E02005182,2021 super output areas - middle layer,152,Total: All households,2837
2946,2021,E02005182,2021 super output areas - middle layer,152,1 bedroom,467
2947,2021,E02005182,2021 super output areas - middle layer,152,2 bedrooms,1245
2948,2021,E02005182,2021 super output areas - middle layer,152,3 bedrooms,917
2949,2021,E02005182,2021 super output areas - middle layer,152,4 or more bedrooms,208
2950,2021,E02005183,2021 super output areas - middle layer,152,Total: All households,2859
2951,2021,E02005183,2021 super output areas - middle layer,152,1 bedroom,557
2952,2021,E02005183,2021 super output areas - middle layer,152,2 bedrooms,818
2953,2021,E02005183,2021 super output areas - middle layer,152,3 bedrooms,1138
2954,2021,E02005183,2021 super output areas - middle layer,152,4 or more bedrooms,346
