,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
270,2021,E02000185,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",595
271,2021,E02000185,2021 super output areas - middle layer,152,Less than 2 years,470
272,2021,E02000186,2021 super output areas - middle layer,152,Total: All usual residents,6223
273,2021,E02000186,2021 super output areas - middle layer,152,Born in the UK,3336
274,2021,E02000186,2021 super output areas - middle layer,152,10 years or more,1383
275,2021,E02000186,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",384
276,2021,E02000186,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",463
277,2021,E02000186,2021 super output areas - middle layer,152,Less than 2 years,657
278,2021,E02000187,2021 super output areas - middle layer,152,Total: All usual residents,9784
279,2021,E02000187,2021 super output areas - middle layer,152,Born in the UK,5289
280,2021,E02000187,2021 super output areas - middle layer,152,10 years or more,2582
281,2021,E02000187,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",433
282,2021,E02000187,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",503
283,2021,E02000187,2021 super output areas - middle layer,152,Less than 2 years,977
284,2021,E02000188,2021 super output areas - middle layer,152,Total: All usual residents,7180
285,2021,E02000188,2021 super output areas - middle layer,152,Born in the UK,3852
286,2021,E02000188,2021 super output areas - middle layer,152,10 years or more,2104
287,2021,E02000188,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",290
288,2021,E02000188,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",347
289,2021,E02000188,2021 super output areas - middle layer,152,Less than 2 years,587
290,2021,E02000191,2021 super output areas - middle layer,152,Total: All usual residents,5337
291,2021,E02000191,2021 super output areas - middle layer,152,Born in the UK,2214
292,2021,E02000191,2021 super output areas - middle layer,152,10 years or more,1018
293,2021,E02000191,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",339
294,2021,E02000191,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",494
295,2021,E02000191,2021 super output areas - middle layer,152,Less than 2 years,1272
296,2021,E02000192,2021 super output areas - middle layer,152,Total: All usual residents,6659
297,2021,E02000192,2021 super output areas - middle layer,152,Born in the UK,3563
298,2021,E02000192,2021 super output areas - middle layer,152,10 years or more,1772
299,2021,E02000192,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",372
300,2021,E02000192,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",393
301,2021,E02000192,2021 super output areas - middle layer,152,Less than 2 years,559
302,2021,E02000193,2021 super output areas - middle layer,152,Total: All usual residents,5961
303,2021,E02000193,2021 super output areas - middle layer,152,Born in the UK,2811
304,2021,E02000193,2021 super output areas - middle layer,152,10 years or more,1241
305,2021,E02000193,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",353
306,2021,E02000193,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",502
307,2021,E02000193,2021 super output areas - middle layer,152,Less than 2 years,1054
308,2021,E02007115,2021 super output areas - middle layer,152,Total: All usual residents,11588
309,2021,E02007115,2021 super output areas - middle layer,152,Born in the UK,5476
310,2021,E02007115,2021 super output areas - middle layer,152,10 years or more,2746
