,GEOGRAPHY_CODE,All people,Divorced,Married (first marriage),Re-married,Separated (but still legally married),Single (never married),Widowed
2077,E02002078,1,0.05595096876235666,0.5235270858046659,0.06227758007117438,0.019177540529853696,0.24515618821668644,0.09391063661526294
2078,E02002079,1,0.06891076532232454,0.450936805335027,0.057161003493172435,0.023817084788821847,0.25944744363289934,0.13972689742775485
2079,E02002080,1,0.07009253790116164,0.4494979326639102,0.06359519590470565,0.025595589683008468,0.2758417011222682,0.11537704272494585
2080,E02002081,1,0.06601211614790056,0.47712554836014204,0.07374138291205348,0.020889910173386254,0.28640066847712553,0.0758303739293921
2081,E02002082,1,0.1083352259822848,0.38042243924596864,0.062230297524415175,0.029071087894617306,0.3481717011128776,0.07176924823983648
2082,E02002083,1,0.04673469387755102,0.5783673469387756,0.05897959183673469,0.013469387755102041,0.21510204081632653,0.08734693877551021
2083,E02002084,1,0.10750465164358074,0.3828819516229068,0.06326235269795327,0.029977258631383088,0.3384329129625801,0.07794087244159603
2084,E02002085,1,0.08604651162790698,0.41120507399577166,0.06004228329809725,0.034038054968287525,0.32748414376321355,0.08118393234672304
2085,E02002086,1,0.12417501833292593,0.3417257394280127,0.0730872647274505,0.03373258372036177,0.3480811537521388,0.07919824003911025
2086,E02002087,1,0.10478458540809699,0.38969473912102187,0.05910370210002165,0.03052608789781338,0.3260445983979216,0.08984628707512449
2087,E02002088,1,0.10141337607460295,0.35800670260818884,0.07227160134052164,0.03628150954393122,0.36485501967069794,0.06717179076205741
2088,E02002089,1,0.07433136505731157,0.47516498784300104,0.06929489406043765,0.01667245571378951,0.2933310177144842,0.07120527961097603
2089,E02002090,1,0.05660797860485848,0.5197236460887007,0.058390907064854024,0.02117227546244707,0.2538444394918654,0.09026075328727434
2090,E02002091,1,0.061086346376093774,0.5255076770678554,0.06537890044576523,0.016840019811788013,0.2218920257553244,0.10929503054317319
2091,E02002092,1,0.08536585365853659,0.46253092965712267,0.07034287734181689,0.022799575821845174,0.24779073877695298,0.1111700247437257
2092,E02002093,1,0.0691131498470948,0.47380224260958204,0.06340468909276249,0.02018348623853211,0.24648318042813455,0.127013251783894
2093,E02002094,1,0.05183537263626251,0.5690767519466073,0.06206896551724138,0.017352614015572858,0.2042269187986652,0.09543937708565073
2094,E02002095,1,0.07703303684879288,0.51143583227446,0.07322109275730622,0.022236340533672173,0.2501588310038119,0.0659148665819568
2095,E02002096,1,0.058105206655931295,0.5395866881374127,0.06266774020397209,0.014224369296833066,0.21564680622651636,0.10976918947933441
2096,E02002097,1,0.06808751414560543,0.491324028668427,0.08902301018483591,0.02018106374952848,0.23594869860430026,0.0954356846473029
2097,E02002098,1,0.06109185441941074,0.5272963604852686,0.06643558636626228,0.01949740034662045,0.2303581744656268,0.09532062391681109
2098,E02002099,1,0.034120214243205715,0.5927395358063876,0.06982741519539774,0.0144812537195001,0.1938107518349534,0.09502082920055545
2099,E02002100,1,0.06365413860525744,0.5103193569411254,0.06713013252226809,0.020204214642624375,0.2563545513795351,0.08233760590918966
2100,E02002101,1,0.08583959899749373,0.4793233082706767,0.06432748538011696,0.020676691729323307,0.2568922305764411,0.0929406850459482
2101,E02002102,1,0.075177523927138,0.49644952145723986,0.06468045693115158,0.017752392713800556,0.2479160234640321,0.09802408150663786
2102,E02002103,1,0.06169269327164064,0.5361480624638519,0.07345286292654714,0.01098901098901099,0.2220936957779063,0.095623674571043
2103,E02002104,1,0.060482135170038746,0.5766250538097288,0.08179078777442962,0.019371502367628066,0.21674558760223847,0.04498493327593629
2104,E02002105,1,0.04827226949123112,0.5896857093245355,0.09307171383920819,0.017364125716270187,0.19239451293627366,0.05921166869248133
2105,E02002106,1,0.04914558219631739,0.5688170618624984,0.07047291031924759,0.01536627367863293,0.21035898794542324,0.08583918399788051
2106,E02002107,1,0.06680071492403931,0.5676943699731903,0.08132260947274352,0.017202859696157282,0.22743521000893654,0.039544235924932974
2107,E02002108,1,0.05175269113993928,0.6018492961634005,0.07162572453767596,0.013248688931824454,0.18410157328181065,0.07742202594534915
2108,E02002109,1,0.06888847514429343,0.5410538074846397,0.08396946564885496,0.01824613665983988,0.23142803947123441,0.05641407559113759
2109,E02002110,1,0.08658536585365853,0.4817073170731707,0.07723577235772358,0.024390243902439025,0.2638211382113821,0.06626016260162601
2110,E02002111,1,0.08864821500200562,0.4368231046931408,0.07460890493381468,0.0246690734055355,0.2765744083433614,0.098676293622142
2111,E02002112,1,0.06677018633540373,0.5217391304347826,0.07431233362910382,0.01685891748003549,0.24423247559893524,0.07608695652173914
2112,E02002113,1,0.0760777683854607,0.4697802197802198,0.08241758241758242,0.021344040574809806,0.25824175824175827,0.09213863060016907
2113,E02002114,1,0.0671407655302238,0.5375444467684585,0.060029282576866766,0.016942062330056473,0.20790629575402636,0.11043714704036812
2114,E02002115,1,0.07081878152890958,0.4522700814901048,0.06383391540551028,0.016686069072564997,0.26969344198680634,0.12669771051610398
2115,E02002116,1,0.06773681425295466,0.5381901569941788,0.08608220144646322,0.013406244487563944,0.21238313635561828,0.08220144646322103
2116,E02002117,1,0.08488396403930587,0.460589588124608,0.07463934768973447,0.024879782563244825,0.274513903407903,0.08049341417520385
2117,E02002118,1,0.09056603773584905,0.4551662174303684,0.07026055705300989,0.018508535489667566,0.2664869721473495,0.09901168014375561
2118,E02002119,1,0.07858340318524727,0.49832355406538137,0.07606873428331937,0.017812238055322716,0.2466471081307628,0.08256496227996647
2119,E02002120,1,0.05842558425584256,0.5463304633046331,0.07154571545715457,0.014145141451414513,0.25399753997539976,0.05555555555555555
2120,E02002121,1,0.08849945235487404,0.3973713033953998,0.058269441401971524,0.03132530120481928,0.2963855421686747,0.12814895947426067
2121,E02002122,1,0.07846371347785108,0.40598491988689916,0.052073515551366634,0.030867106503298776,0.34142318567389257,0.0911875589066918
2122,E02002123,1,0.06582125603864734,0.4915458937198068,0.059782608695652176,0.01469404186795491,0.27033011272141705,0.09782608695652174
2123,E02002124,1,0.08922592081938152,0.45420523931455586,0.07031711640732716,0.01910577112467993,0.2312389206224148,0.13590703171164073
2124,E02002125,1,0.09300847457627119,0.4478813559322034,0.0722457627118644,0.02076271186440678,0.2572033898305085,0.10889830508474577
2125,E02002126,1,0.10414847161572052,0.3740174672489083,0.05611353711790393,0.02554585152838428,0.3307860262008734,0.1093886462882096
2126,E02002127,1,0.09658273381294964,0.39946043165467626,0.06061151079136691,0.030575539568345324,0.3298561151079137,0.0829136690647482
2127,E02002128,1,0.06989951944080385,0.48798602009611186,0.06334643949322849,0.019003931847968544,0.26758409785932724,0.09217999126256007
2128,E02002129,1,0.06031088082901554,0.5253886010362694,0.059689119170984455,0.01616580310880829,0.2505699481865285,0.08787564766839379
2129,E02002130,1,0.07286053028669973,0.4580728605302867,0.05604656175899978,0.027376589782280664,0.29790903211899117,0.08773442552274197
2130,E02002131,1,0.05108309085030714,0.5685418687358551,0.07662463627546072,0.010992563853863564,0.20077594568380214,0.09198189460071128
2131,E02002132,1,0.08077167691329235,0.45410218359126564,0.06381174475302098,0.01929192283230867,0.2677549289802841,0.11426754292982828
2132,E02002133,1,0.08433977455716586,0.40901771336553944,0.057971014492753624,0.025563607085346215,0.32286634460547503,0.10024154589371981
2133,E02002134,1,0.09671213711087794,0.41465547394193775,0.06715634837355719,0.03025533403287863,0.3091990206365862,0.0820216859041623
2134,E02002135,1,0.06889174154899444,0.44801026957637996,0.04193410355156183,0.026957637997432605,0.30316645271715875,0.1110397946084724
2135,E02002136,1,0.10308848080133556,0.419449081803005,0.06135225375626043,0.026293823038397328,0.31010016694490816,0.07971619365609349
2136,E02002137,1,0.040610183467326325,0.5976087404658833,0.06431663574520717,0.014017728303442589,0.18717790146361574,0.09626881055452484
2137,E02002138,1,0.05762167125803489,0.5243342516069789,0.05670339761248852,0.018365472910927456,0.26538108356290174,0.0775941230486685
2138,E02002139,1,0.08013640238704177,0.37169650468883203,0.04501278772378517,0.029667519181585677,0.3909633418584825,0.08252344416027281
2139,E02002140,1,0.07202412630832003,0.4360475430193365,0.04630122405534859,0.026787298208266808,0.3182543906333156,0.10058541777541245
2140,E02002141,1,0.05654945506888752,0.5757762697923092,0.06827061484680239,0.013777503598601686,0.2155048324079786,0.07012132428542052
2141,E02002142,1,0.07649789962414327,0.44505858943179305,0.05151448153880168,0.025867786867123592,0.3031173999557816,0.09794384258235685
2142,E02002143,1,0.055425082198215125,0.48567402536402066,0.03460153436668233,0.028651949271958667,0.3193987787693753,0.07624863002974792
2143,E02002144,1,0.04428044280442804,0.6005049524179452,0.06409011458535638,0.012818022917071277,0.19518353078267625,0.08312293649252282
2144,E02002145,1,0.08983957219251337,0.4087700534759358,0.05497326203208556,0.02823529411764706,0.32491978609625666,0.0932620320855615
2145,E02002146,1,0.06693567529076667,0.486589128886779,0.053880845003560406,0.02159981011155946,0.27794920484215524,0.09304533586517921
2146,E02002147,1,0.08309012875536481,0.42832618025751074,0.052703862660944206,0.020772532188841203,0.3006008583690987,0.11450643776824035
2147,E02002148,1,0.056103286384976525,0.5536384976525821,0.06255868544600938,0.016666666666666666,0.22464788732394367,0.0863849765258216
2148,E02002149,1,0.07609521397822233,0.46518105849582175,0.06406685236768803,0.01823246391491517,0.27880476069891114,0.09761965054444163
2149,E02002150,1,0.07345153119963159,0.4411696983651854,0.0739120423670274,0.028321436794842274,0.2841353902832144,0.09900990099009901
2150,E02002151,1,0.1127953633526527,0.34395898350423537,0.07133303611234953,0.032322781988408385,0.3666963887650468,0.07289344627730718
2151,E02002152,1,0.08489501016030707,0.4023481598554979,0.05034996613230978,0.0250620907654098,0.3418378866561301,0.09550688643034545
2152,E02002153,1,0.08505602019883225,0.4794066593025091,0.06690863184472148,0.018462995108095313,0.2524854031876282,0.09768029035821367
2153,E02002154,1,0.08674928503336511,0.41754051477597715,0.06458531935176358,0.02430886558627264,0.31649189704480457,0.09032411820781697
2154,E02002155,1,0.09987129987129988,0.3516087516087516,0.051737451737451735,0.044787644787644784,0.37117117117117115,0.08082368082368083
2155,E02002156,1,0.07000622277535781,0.48553204729309274,0.06004978220286248,0.019601742377100186,0.24751088985687617,0.11729931549471063
2156,E02002157,1,0.0647434846746435,0.49959023110965417,0.06310440911326012,0.021307982297983936,0.25438452712670057,0.09686936567775774
2157,E02002158,1,0.07913441794345286,0.48807455378297265,0.05259832569894172,0.017532775232980573,0.2620439109145475,0.10061601642710473
2158,E02002159,1,0.08355405730797014,0.39272814832651093,0.05634481098001445,0.02889477486154587,0.3744281242475319,0.06405008427642668
2159,E02002160,1,0.0676395188325774,0.5121277854466575,0.057779530664563206,0.020114375862748966,0.2632616840859791,0.07907710510747387
2160,E02002161,1,0.0816188107619263,0.3732760569749039,0.04521817770743839,0.030974451729595297,0.40085914537644135,0.06805335744969478
2161,E02002162,1,0.061276868784087266,0.5020853384664742,0.06384343920436317,0.015559833172922682,0.22569778633301252,0.1315367340391402
2162,E02002163,1,0.11025251828342762,0.3302056023182006,0.04995170415344281,0.03615289085138678,0.3885745825858976,0.08486270180764455
2163,E02002164,1,0.05752212389380531,0.26226870474658087,0.02574416733708769,0.01910699919549477,0.5732099758648431,0.062148028962188254
2164,E02002165,1,0.09381075826312378,0.3003888528839922,0.03613091380427738,0.037103046014257936,0.45495787427090084,0.07760855476344783
2165,E02002166,1,0.08594211458948611,0.38186650915534553,0.05360307147076196,0.02746603662138216,0.3512994683992912,0.09982279976373302
2166,E02002167,1,0.07761529808773904,0.4962504686914136,0.06936632920884889,0.01856017997750281,0.2170978627671541,0.12110986126734158
2167,E02002168,1,0.08955869627920392,0.3350158638592443,0.03461205653302567,0.03403518892414191,0.422699740409576,0.08407845399480819
2168,E02002169,1,0.05888111888111888,0.5125874125874126,0.06685314685314685,0.013426573426573427,0.24335664335664337,0.1048951048951049
2169,E02002170,1,0.0851279967492889,0.4644453474197481,0.057090613571718817,0.019707436001625354,0.2950020316944332,0.0786265745631857
2170,E02002171,1,0.07066079295154185,0.44757709251101324,0.05691629955947137,0.021321585903083702,0.30431718061674007,0.09920704845814977
2171,E02002172,1,0.0784095957352288,0.38071968014215907,0.04731230564193692,0.03243003109729009,0.3676143936028432,0.09351399378054198
2172,E02002173,1,0.0674077578051088,0.41438032166508987,0.033349101229895935,0.0347682119205298,0.35170293282876064,0.09839167455061495
2173,E02002174,1,0.06506965681277607,0.46687054026503566,0.06167176350662589,0.019198097179748557,0.281515460414543,0.10567448182127082
2174,E02002175,1,0.074430273886682,0.41271168722559065,0.06272214091574325,0.026343299184612166,0.3219736567008154,0.10181894208655655
2175,E02002176,1,0.08679807851581911,0.45419910551598475,0.06625807520291535,0.02054000331290376,0.2594003644194136,0.1128043730329634
2176,E02002177,1,0.08779514466245428,0.38875956102427667,0.05370801463252411,0.02743598270701696,0.339541070834719,0.10276022613900898
2177,E02002178,1,0.04451772464962902,0.5444352844187964,0.04649629018961253,0.018136850783182192,0.24682605111294312,0.09958779884583677
2178,E02002179,1,0.05549042594763579,0.515240328253224,0.06721375537319266,0.013872606486908948,0.25283313794450957,0.09534974599452911
2179,E02002180,1,0.061446977205153616,0.5193260654112983,0.05490584737363727,0.015064420218037661,0.2493557978196234,0.09990089197224976
2180,E02002181,1,0.08618920582803201,0.4260209316642725,0.060948081264108354,0.026061974143238253,0.2905807510773651,0.11019905602298379
2181,E02002182,1,0.0722652372443915,0.4774667460790153,0.05519158229104626,0.02342664284296208,0.2779432201707365,0.09370657137184832
2182,E02002183,1,0.07663811067376708,0.49756888168557534,0.09191942579300764,0.015512850196804815,0.2056031488770549,0.11275758277379024
2183,E02002184,1,0.06359932425717976,0.509490211666501,0.07920103348901918,0.016297326840902314,0.21176587498757826,0.11964622875881943
2184,E02002185,1,0.0648820326678766,0.5378856624319419,0.07713248638838476,0.01792196007259528,0.22459165154264973,0.07758620689655173
2185,E02002186,1,0.08838838838838839,0.47107107107107105,0.0891891891891892,0.02042042042042042,0.23893893893893894,0.091991991991992
2186,E02002187,1,0.058421516754850085,0.5705467372134039,0.08443562610229277,0.013888888888888888,0.19268077601410935,0.08002645502645503
2187,E02002188,1,0.07728194726166329,0.5176470588235295,0.10020283975659229,0.018661257606490872,0.20060851926977688,0.08559837728194726
2188,E02002189,1,0.06269791006966434,0.5011610724086974,0.07726409119696011,0.02047709520793751,0.24044754063753432,0.09795229047920626
2189,E02002190,1,0.07676246622451487,0.4797347089167281,0.06730533038565463,0.025546548759518548,0.2811348563006632,0.06951608941292066
2190,E02002191,1,0.1106762680025047,0.3927676894176581,0.07529743268628679,0.03036944270507201,0.30432060112711334,0.08656856606136507
2191,E02002192,1,0.06672746618027056,0.5389876880984952,0.0915032679738562,0.01611187110503116,0.2018543851649187,0.08481532147742818
2192,E02002193,1,0.1314123553809212,0.33136869679109365,0.08950010914647456,0.02968784108273303,0.29316743069198864,0.12486356690678892
2193,E02002194,1,0.09876321921491307,0.44416562107904645,0.09894246280695465,0.020075282308657464,0.250224054490052,0.08782936010037641
2194,E02002195,1,0.07448494453248812,0.49881141045958793,0.08736133122028526,0.019809825673534072,0.22642630744849446,0.09310618066561015
2195,E02002196,1,0.09601213697442566,0.46228868660598177,0.09189423493714781,0.02080624187256177,0.2713480710879931,0.0576506285218899
2196,E02002197,1,0.110734845919404,0.3928208601422282,0.07856417202844565,0.027091093802912292,0.2959701997968168,0.09481882831019302
2197,E02002198,1,0.10335281451860966,0.4438634266379575,0.08981851737926792,0.020916641033528145,0.24038757305444478,0.10166102737619194
2198,E02002199,1,0.08214585079631181,0.4893126571668064,0.09576697401508802,0.023260687342833195,0.22946353730092203,0.08005029337803855
2199,E02002200,1,0.08973496569352886,0.4443697026772501,0.07870308085564375,0.022736445580519307,0.2716265303376833,0.09282927485537468
2200,E02002201,1,0.10645359557467732,0.39827904118008606,0.08690842040565458,0.025568531038721573,0.28801475107559926,0.09477566072526122
2201,E02002202,1,0.10168118290459793,0.36074539193842414,0.06866518128418067,0.029370062791168727,0.32874215110390925,0.11079602997771926
2202,E02002203,1,0.11014544164597374,0.3809861653068464,0.08212131961688542,0.028024122029088328,0.30471798510109965,0.09400496630010642
2203,E02002204,1,0.08055619397839577,0.48770397609744887,0.09285221788094691,0.02045506780050563,0.2363824408182027,0.08205010342450011
2204,E02002205,1,0.0958686440677966,0.4523305084745763,0.0916313559322034,0.025820974576271187,0.2601959745762712,0.07415254237288135
2205,E02002206,1,0.08860347910908796,0.4511461550967322,0.08242562185010567,0.02422370346285157,0.27182571939522027,0.08177532108600227
2206,E02002207,1,0.06789989118607181,0.45266594124047876,0.055930359085963006,0.024374319912948857,0.30903155603917304,0.09009793253536452
2207,E02002208,1,0.10261461318051576,0.3939828080229226,0.0864971346704871,0.02596704871060172,0.3033667621776504,0.08757163323782235
2208,E02002209,1,0.12171442102770542,0.3246507222353777,0.08453705896282264,0.04120293630120767,0.3431210040255742,0.08477385744731233
2209,E02002210,1,0.07244614315496872,0.49687282835302293,0.08808200138985406,0.020152883947185545,0.24947880472550382,0.0729673384294649
2210,E02002211,1,0.06101254868022501,0.46884465599307656,0.046300302899177845,0.026828212894850715,0.2925140631761142,0.1045002163565556
2211,E02002212,1,0.07974769092137869,0.47105203874746565,0.06487947735976571,0.030186979049335434,0.2658256364045956,0.08830817751745888
2212,E02002213,1,0.08743971482491088,0.4659257706018033,0.10148878171524428,0.021597819249318514,0.24051163765988676,0.08303627594883624
2213,E02002214,1,0.07996344528215672,0.4587617089330592,0.0721955677404615,0.02467443454420836,0.2810143934201508,0.08339045007996344
2214,E02002215,1,0.03197674418604651,0.5647184822521419,0.02539779681762546,0.029222766217870257,0.28840269277845776,0.06028151774785802
2215,E02002216,1,0.06528635832359325,0.47353481382534646,0.024378026381699783,0.036400066789113374,0.33728502254132575,0.06311571213892135
2216,E02002217,1,0.08710306900833777,0.41245343267695583,0.051800603157708,0.029803086748270355,0.30690083377683164,0.11193897463189639
2217,E02002218,1,0.10122842481729125,0.41673145700513137,0.07743741253304308,0.02830041984139325,0.29513294977452964,0.08116933602861141
2218,E02002219,1,0.057291666666666664,0.5144927536231884,0.043931159420289856,0.03691123188405797,0.2749094202898551,0.07246376811594203
2219,E02002220,1,0.05636014657127901,0.4925841912406212,0.044843831792008376,0.03856220554876985,0.29174664107485604,0.07590298377246554
2220,E02002221,1,0.08685199098422239,0.4261457550713749,0.029000751314800902,0.040721262208865516,0.3373403456048084,0.07993989481592788
2221,E02002222,1,0.08854759196056125,0.4203640500568828,0.06655290102389079,0.027682973075464544,0.3005309063329541,0.09632157755024649
2222,E02002223,1,0.05434782608695652,0.4968944099378882,0.037267080745341616,0.028615794143744454,0.318544809228039,0.06433007985803017
2223,E02002224,1,0.051906058543226684,0.5374404356705241,0.025017018379850237,0.04084411164057182,0.2813138189244384,0.0634785568413887
2224,E02002225,1,0.09278711484593838,0.4182422969187675,0.08105742296918768,0.027485994397759103,0.29446778711484595,0.0859593837535014
2225,E02002226,1,0.02113313877427795,0.3699305625440274,0.014189393177015196,0.014893831136157795,0.5416121565864949,0.03824091778202677
2226,E02002227,1,0.10035005834305717,0.3717619603267211,0.05554259043173862,0.043173862310385065,0.34025670945157527,0.08891481913652276
2227,E02002228,1,0.10875206416607691,0.35456475583864117,0.06699693323897146,0.040575607454588346,0.32460485963670677,0.10450577966501533
2228,E02002229,1,0.08699382292381606,0.4126630061770762,0.0727522306108442,0.024021962937542895,0.3055936856554564,0.09797529169526424
2229,E02002230,1,0.07747383881035433,0.34624563980172574,0.030108316504497887,0.03212777675784836,0.4453827795116578,0.06866164861391592
2230,E02002231,1,0.07051027170311465,0.4889330682571239,0.06746189529489728,0.024784625579854207,0.2727634194831014,0.07554671968190854
2231,E02002232,1,0.09380492091388401,0.39960456942003514,0.05909490333919156,0.031195079086115993,0.3187609841827768,0.09753954305799649
2232,E02002233,1,0.07408829174664107,0.426679462571977,0.05143953934740883,0.035316698656429946,0.34856046065259116,0.06391554702495202
2233,E02002234,1,0.13213270142180095,0.26445497630331755,0.07014218009478673,0.04834123222748815,0.3852132701421801,0.09971563981042654
2234,E02002235,1,0.08279816513761468,0.42752293577981654,0.05619266055045872,0.03784403669724771,0.31261467889908257,0.08302752293577982
2235,E02002236,1,0.07960413080895008,0.46191910499139416,0.08369191049913942,0.022375215146299483,0.2601118760757315,0.09229776247848537
2236,E02002237,1,0.09399930627818245,0.43357613596947625,0.08081859174471037,0.022719389524800553,0.28598681928546654,0.08289975719736385
2237,E02002238,1,0.09984672651631268,0.38340267133785855,0.07181957521348807,0.031749507335231006,0.3124589446025838,0.10072257499452594
2238,E02002239,1,0.09515141486016879,0.3988085388052292,0.08803574383584313,0.03259970213470131,0.3063048154889955,0.07909978487506206
2239,E02002240,1,0.08518379124325681,0.4438589888345252,0.09233471333584242,0.022958223560406475,0.2850332455149919,0.0706310375109773
2240,E02002241,1,0.09820696120942224,0.38099144497831944,0.08109691784835345,0.030704324387671393,0.3270830891831712,0.08191726239306223
2241,E02002242,1,0.07999353587588881,0.46767937944408533,0.08855850032320621,0.025694893341952164,0.24402068519715578,0.0940530058177117
2242,E02002243,1,0.09592861126603458,0.416899051868377,0.08784160624651423,0.027467930842163972,0.2862520914668154,0.08561070831009482
2243,E02002244,1,0.07764558547276143,0.4635775412231267,0.09434356084324776,0.02337716551868086,0.2536005009392611,0.08745564600292215
2244,E02002245,1,0.13902014424272569,0.3044018900770952,0.08430738622233275,0.04774931609052475,0.34593384730166626,0.07858741606565531
2245,E02002246,1,0.07452740378076976,0.5170678634570923,0.09111927104583163,0.017135862913096694,0.21487828097375222,0.08527131782945736
2246,E02002247,1,0.11278507256392536,0.3863165169315826,0.0912232204561161,0.02736696613683483,0.3133379405666897,0.06897028334485142
2247,E02002248,1,0.10843158270811004,0.37227581279028227,0.09342622365130404,0.02947481243301179,0.29921400500178635,0.09717756341550554
2248,E02002249,1,0.1204593391141317,0.3423951253808296,0.07897820482774784,0.04241856104991797,0.3374736348722756,0.07827513475509726
2249,E02002250,1,0.09877329934682173,0.4368328819499761,0.10434921140672296,0.022303648239604908,0.2427911422654134,0.09494981679146089
2250,E02002251,1,0.13716962194713953,0.319672131147541,0.06958849113415858,0.03379056540649047,0.32469053195048514,0.11508865841418535
2251,E02002252,1,0.07596011033312115,0.527689369828135,0.09060046679397411,0.016549968173138127,0.21684701888393804,0.07235306598769362
2252,E02002253,1,0.10134859011033918,0.4035553739272579,0.08602370249284838,0.030036779730281977,0.2731916632611361,0.1058438904781365
2253,E02002254,1,0.07644406270130985,0.5114880824565171,0.08718058836160618,0.016104788490444492,0.22933218810392958,0.07945028988619283
2254,E02002255,1,0.0690466849744998,0.4823460180462927,0.036877206747744216,0.04433111023930953,0.28638681836014124,0.08101216163201255
2255,E02002256,1,0.11099942561746123,0.36645605973578405,0.09549109707064905,0.027857553130384835,0.2998276852383688,0.0993681792073521
2256,E02002257,1,0.08027243979567016,0.46679639990270005,0.05254196059352956,0.03673072245195816,0.2899537825346631,0.07370469472147896
2257,E02002258,1,0.0913615928066795,0.4500642260757868,0.09216441875401413,0.022318561335902376,0.24421965317919075,0.09987154784842646
2258,E02002259,1,0.08282705548805185,0.4362089914945322,0.07857432158768732,0.029566626164439044,0.2885783718104496,0.08424463345484001
2259,E02002260,1,0.11589698046181172,0.39372409709887507,0.08111308466548253,0.027531083481349913,0.28700414446418,0.09473060982830077
2260,E02002261,1,0.0944482058226134,0.42755585646580907,0.08886255924170616,0.026743398781313474,0.27488151658767773,0.08750846310088016
2261,E02002262,1,0.09442128887463931,0.4331516511702469,0.08384097467136903,0.02420647643475473,0.2625841615902533,0.10179544725873678
2262,E02002263,1,0.0943664836282286,0.4291234492576774,0.10453528574333944,0.025015253203172667,0.25747406955460644,0.0894854586129754
2263,E02002264,1,0.08056241687250618,0.4753942618278548,0.08227246817404522,0.020520615618468553,0.23256697700931028,0.10868326049781493
2264,E02002265,1,0.10121643332568281,0.4124397521230204,0.09203580445260501,0.02685333945375258,0.28092724351618087,0.08652742712875831
2265,E02002266,1,0.08576794657762939,0.4889398998330551,0.09307178631051753,0.02587646076794658,0.24040066777963273,0.0659432387312187
2266,E02002267,1,0.09198270126413839,0.4449434464404524,0.09963406520292747,0.0249500998003992,0.23835662009314704,0.10013306719893546
2267,E02002268,1,0.10543175487465181,0.40083565459610027,0.0947075208913649,0.02757660167130919,0.2725626740947075,0.0988857938718663
2268,E02002269,1,0.08663750529137858,0.4591505573585438,0.10229998588965712,0.02483420347114435,0.2553972061521095,0.07168054183716664
2269,E02002270,1,0.08823529411764706,0.4757785467128028,0.10484429065743944,0.020934256055363323,0.24515570934256056,0.06505190311418685
2270,E02002271,1,0.08017984263769203,0.48838516298239043,0.08786062195578868,0.016485575121768452,0.24466092169351816,0.08242787560884227
2271,E02002272,1,0.10162768431131172,0.4171795923950212,0.0893174668308029,0.026945698262891532,0.2872384078785392,0.07769115032143345
2272,E02002273,1,0.08836114676936244,0.4676936243046641,0.08900299529311083,0.022250748823277707,0.24796747967479674,0.08472400513478819
2273,E02002274,1,0.0758985200845666,0.48372093023255813,0.09577167019027484,0.020507399577167018,0.2452431289640592,0.07885835095137421
2274,E02002275,1,0.10702233649365257,0.4112164550859714,0.08725695002410414,0.02522898923348867,0.2731801381970111,0.09609513096577213
2275,E02002276,1,0.08486888731396174,0.4571226080793763,0.08398299078667612,0.02321048901488306,0.27515946137491143,0.07565556343019135
2276,E02002277,1,0.0794314381270903,0.4885033444816054,0.07169732441471571,0.021321070234113712,0.26024247491638797,0.07880434782608696
