,GEOGRAPHY_CODE,All communal establishments,Medical and care establishments - Housing association,Medical and care establishments - Local Authority - Children's home,Medical and care establishments - Local Authority - Other,Medical and care establishments - NHS - Other hospital home,Medical and care establishments - NHS - Psychiatric hospital / home,Medical and care establishments - Other,Medical and care establishments - Other - Children's home,Medical and care establishments - Other - Nursing home,Medical and care establishments - Other - Residential care home,Number of residents by communal establishment type,Other establishments,Residents in establishments with limiting long-term illness - medical and care establishments,Residents in establishments with limiting long-term illness - other establishments
206,E02000252,1,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,3.3333333333333335,21.0,9.333333333333334,3.6666666666666665,2.6666666666666665
207,E02000254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.666666666666664,0.0,37.666666666666664,0.0,37.666666666666664,0.0
208,E02000255,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.8,19.4,3.6,14.6,2.2
209,E02000256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,6.3076923076923075,2.0,13.76923076923077,4.923076923076923,8.0,0.9230769230769231
210,E02000257,1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.6666666666666666,3.6333333333333333,8.6,4.0,4.166666666666667,0.8333333333333334
211,E02000258,1,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,4.5,10.428571428571429,5.5,3.357142857142857,1.9285714285714286
212,E02000259,1,,,,,,,,,inf,inf,,inf,
213,E02000260,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.111111111111111,0.0,8.333333333333334,2.2222222222222223,5.888888888888889,1.3333333333333333
214,E02000261,1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,4.5,0.0,4.5,0.0
215,E02000262,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.142857142857143,12.285714285714286,5.142857142857143,6.714285714285714,1.8571428571428572
216,E02000263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,2.25
217,E02000264,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.8333333333333334,0.0
218,E02000265,1,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.9090909090909091,4.818181818181818,2.3636363636363638,2.4545454545454546,0.6363636363636364
219,E02000266,1,0.0,0.0,3.5454545454545454,0.0,27.90909090909091,0.0,0.0,0.0,4.818181818181818,43.63636363636363,7.363636363636363,25.363636363636363,0.8181818181818182
220,E02000267,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,5.5,4.5,0.8333333333333334,3.6666666666666665
221,E02000268,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,18.7,13.9,4.7,3.0
222,E02000269,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,3.0,17.25,0.0,17.25,0.0
223,E02000270,1,,,,,,,,,,inf,inf,,inf
224,E02000272,1,,,,,,,,,inf,inf,,inf,
225,E02000274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,4.0
226,E02000275,1,0.0,0.0,0.0,1.6,0.0,0.0,0.0,7.6,0.3333333333333333,10.933333333333334,1.4,9.533333333333333,0.4666666666666667
227,E02000276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
228,E02000277,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,13.333333333333334,0.0,13.333333333333334,0.0
229,E02000278,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,2.25,5.625,0.0,5.5,0.0
230,E02000280,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,10.333333333333334,1.0,9.333333333333334,0.0
231,E02000281,1,0.0,0.0,2.727272727272727,0.0,0.0,0.0,0.0,1.9090909090909092,3.6363636363636362,12.181818181818182,3.909090909090909,7.545454545454546,3.727272727272727
232,E02000282,1,,,inf,,,,,,,inf,,inf,
233,E02000283,1,,,,,,,,,inf,inf,,inf,
234,E02000284,1,0.0,0.0,0.0,2.75,2.75,0.0,0.0,0.0,1.75,7.25,0.0,6.75,0.0
235,E02000285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,0.0
236,E02000286,1,0.0,0.0,0.0,19.454545454545453,13.272727272727273,0.0,0.0,0.0,7.818181818181818,41.81818181818182,1.2727272727272727,29.272727272727273,1.1818181818181819
237,E02000287,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,4.416666666666667,24.75,17.416666666666668,7.333333333333333,1.4166666666666667
238,E02000288,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,7.666666666666667,0.0,7.0,0.0
239,E02000290,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.75,84.75,0.0,1.0
240,E02000291,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.1,11.5,2.1,9.2,0.5
241,E02000292,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,E02000293,1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,9.0,11.6,0.0,11.6,0.0
243,E02000294,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,7.571428571428571,6.428571428571429,1.1142857142857143,0.22857142857142856
244,E02000295,1,0.0,0.0,0.0,0.0,0.8333333333333334,0.5,0.0,12.833333333333334,0.0,15.166666666666666,1.0,14.166666666666666,0.8333333333333334
245,E02000296,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,5.375,0.625,4.75,0.375
246,E02000297,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,0.0,10.8,0.0
247,E02000298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,5.833333333333333,0.6666666666666666,4.833333333333333,0.0
248,E02000299,1,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,3.6666666666666665,0.0
249,E02000300,1,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,6.0,16.2,0.0,13.0,0.0
250,E02000302,1,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,12.0,0.0
251,E02000303,1,,,,,,,,,inf,inf,,inf,
252,E02000304,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.25,22.25,0.0,20.5,0.0
253,E02000305,1,0.0,0.0,0.0,0.0,0.0,2.4166666666666665,0.0,3.9166666666666665,3.5833333333333335,10.333333333333334,0.4166666666666667,9.583333333333334,0.3333333333333333
254,E02000306,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,E02000308,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.6,6.6,6.4,5.6
256,E02000309,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.375,4.125,0.375,3.375,0.0
257,E02000310,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.4,0.0,39.4,30.0,5.6,0.6
258,E02000311,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.6666666666666665,1.0,2.6666666666666665,0.0
259,E02000312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,6.5,1.5,4.777777777777778,0.6666666666666666
260,E02000314,1,,,,,,,,,,inf,inf,,inf
261,E02000315,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,11.666666666666666,0.0,11.666666666666666,0.0
262,E02000316,1,,,,,,,,,inf,inf,,inf,
263,E02000317,1,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,6.333333333333333,0.0,9.0,0.0,8.0,0.0
264,E02000318,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,7.666666666666667,0.0,7.0
265,E02000319,1,0.0,0.0,11.333333333333334,0.0,0.0,0.0,0.0,36.666666666666664,0.0,48.0,0.0,48.0,0.0
266,E02000320,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.7,5.2,0.4,5.0
267,E02000323,1,1.7142857142857142,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,7.285714285714286,64.57142857142857,53.857142857142854,8.857142857142858,2.7142857142857144
268,E02000324,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.2,16.8,2.4,12.4,2.2
269,E02000325,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,E02000327,1,0.0,0.0,0.5,15.666666666666666,0.0,0.0,0.0,0.0,0.0,55.333333333333336,39.166666666666664,11.833333333333334,3.5
271,E02000328,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375,1.0,7.125,0.75,6.375,0.75
272,E02000329,1,,,inf,,,,,inf,,inf,,inf,
273,E02000330,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,22.7,0.0,1.6
274,E02000331,1,,,,,,,,inf,,inf,,inf,
275,E02000332,1,0.0,0.0,0.0,2.9411764705882355,0.0,0.0,0.0,0.0,0.35294117647058826,4.117647058823529,0.8235294117647058,3.235294117647059,0.47058823529411764
276,E02000333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4736842105263157,6.0,7.473684210526316,0.0,6.2631578947368425,0.0
277,E02000334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
278,E02000336,1,,,inf,,,,,,,inf,,inf,
279,E02000338,1,0.0,0.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,6.333333333333333,17.666666666666668,1.0,14.666666666666666,0.0
280,E02000339,1,,,,,,,,,inf,inf,,inf,
281,E02000340,1,6.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,6.666666666666667,0.0
282,E02000341,1,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,8.75,0.0
283,E02000343,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,2.6666666666666665,0.0
284,E02000344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333333333333336,0.0,35.333333333333336,0.0,35.333333333333336,0.0
285,E02000345,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
286,E02000346,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.111111111111111,8.11111111111111,3.0,5.111111111111111,0.6666666666666666
287,E02000347,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,19.333333333333332,0.0,18.666666666666668,0.0
288,E02000348,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,0.0
289,E02000349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,5.625,0.0,5.125
290,E02000350,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,3.6666666666666665,0.0
291,E02000351,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.0,0.08571428571428572
292,E02000352,1,1.1379310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1379310344827587,0.0,1.1379310344827587,0.0
293,E02000353,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,E02000354,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.1,1.6,1.5,0.95
295,E02000355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,E02000356,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,E02000358,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5714285714285714
298,E02000359,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
299,E02000360,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471,0.0,0.23529411764705882
300,E02000361,1,0.0,0.0,3.2857142857142856,2.142857142857143,0.0,0.0,0.0,0.0,0.0,5.428571428571429,0.0,5.285714285714286,0.42857142857142855
301,E02000362,1,0.0,0.0,0.0,0.0,16.5,0.0,0.0,12.666666666666666,0.0,35.833333333333336,6.666666666666667,25.0,2.0
302,E02000363,1,0.0,0.0,0.0,0.625,0.0,2.125,0.0,0.0,0.0,2.75,0.0,2.75,0.0
303,E02000364,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,13.666666666666666,0.0,5.0
304,E02000365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.333333333333336,34.333333333333336,0.0,10.0
305,E02000366,1,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,3.0,40.5,29.25,10.25,1.5
306,E02000367,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,33.1,26.3,5.8,5.6
307,E02000368,1,2.3333333333333335,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,7.666666666666667,0.0,7.333333333333333,0.0
308,E02000369,1,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.333333333333333,0.0,20.333333333333332,0.0,20.333333333333332,0.0
309,E02000370,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0
310,E02000371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0
311,E02000372,1,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,80.0,73.8,0.6,16.8
312,E02000373,1,,,,,,,,,inf,inf,,inf,
313,E02000374,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.3333333333333333
314,E02000375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857142857142857,5.857142857142857,0.0,1.5714285714285714
315,E02000376,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,11.666666666666666,10.416666666666666,1.25,3.4166666666666665
316,E02000377,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,26.77777777777778,26.11111111111111,0.6666666666666666,2.7777777777777777
317,E02000378,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,7.428571428571429,0.0,1.5714285714285714
318,E02000379,1,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0,4.0,0.0,13.0,4.714285714285714,7.857142857142857,1.7142857142857142
319,E02000380,1,0.0,0.6,0.0,1.1,0.0,0.0,0.0,0.0,0.7,21.1,18.7,1.8,3.4
320,E02000381,1,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.5238095238095238,2.0952380952380953,1.1428571428571428,0.6666666666666666,0.47619047619047616
321,E02000382,1,0.0,0.16666666666666666,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.2,5.633333333333334,5.033333333333333,0.3333333333333333,0.6666666666666666
322,E02000383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.222222222222221,0.0,23.444444444444443,10.222222222222221,10.88888888888889,2.5555555555555554
323,E02000384,1,0.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,13.5,11.875,1.625,2.625
324,E02000385,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,1.0
325,E02000386,1,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.75,2.75,4.0,0.75
326,E02000387,1,0.0,0.0,0.0,14.333333333333334,0.0,0.0,0.0,0.0,0.0,14.333333333333334,0.0,12.0,0.0
327,E02000388,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,E02000389,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,5.333333333333333,0.0,5.333333333333333,0.0
329,E02000390,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
330,E02000391,1,,,,,,,,,,inf,inf,,
331,E02000392,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,0.0,1.0
332,E02000393,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,0.0,2.7
333,E02000394,1,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,4.4,0.0
334,E02000395,1,,,,,,,,,,inf,inf,,
335,E02000397,1,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,11.166666666666666,8.0,2.1666666666666665,1.1666666666666667
336,E02000399,1,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,2.7142857142857144,25.142857142857142,22.0,2.7142857142857144,0.5714285714285714
337,E02000400,1,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.0,0.0,4.0,0.0
338,E02000402,1,,,,,,,,,,inf,inf,,inf
339,E02000403,1,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.7142857142857143,2.142857142857143,0.0,1.8571428571428572,0.0
340,E02000404,1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3.75,4.5,0.0,4.25,0.0
341,E02000405,1,,,,,,,inf,,,inf,inf,,
342,E02000407,1,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5454545454545454,3.1818181818181817,0.8181818181818182,2.090909090909091,0.0
343,E02000408,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.6666666666666666
344,E02000409,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,E02000410,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222222222222222,26.555555555555557,20.333333333333332,6.222222222222222,1.2222222222222223
346,E02000412,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25,46.75,1.0,1.5
347,E02000413,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.4,14.2,3.5,6.7,0.4
348,E02000414,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,1.0,11.666666666666666
349,E02000415,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.0,4.25,1.75,1.0
350,E02000416,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.6,0.0
351,E02000417,1,0.0,0.0,0.0,0.0,2.1363636363636362,0.0,0.0,0.0,0.0,3.272727272727273,1.1363636363636365,1.5454545454545454,0.6818181818181818
352,E02000418,1,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,2.4285714285714284,0.0
353,E02000420,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
354,E02000421,1,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0
355,E02000422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0
356,E02000423,1,0.0,0.0,0.0,57.2,0.0,0.0,0.0,0.6,8.4,66.2,0.0,54.6,0.0
357,E02000424,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
358,E02000425,1,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.0,1.3333333333333333,0.0
359,E02000426,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625,8.5,17.375,1.25,13.5,0.5
360,E02000427,1,,,,,,,,,inf,inf,,inf,
361,E02000429,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,3.8333333333333335,0.0,3.3333333333333335,0.0
362,E02000430,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.4285714285714284,0.7142857142857143,1.8571428571428572,0.0
363,E02000431,1,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.1666666666666667,12.166666666666666,8.5,3.5,0.5
364,E02000432,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,9.75,0.0,9.0
365,E02000433,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,0.0,59.333333333333336,41.666666666666664,17.333333333333332,2.3333333333333335
366,E02000434,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.6666666666666665,26.666666666666668,0.0,26.0,0.0
367,E02000435,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,0.0,25.333333333333332,0.0,25.333333333333332,0.0
368,E02000436,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,42.75,10.0,31.25,3.5
369,E02000437,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.666666666666664,3.0,40.666666666666664,0.0,40.333333333333336,0.0
370,E02000438,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.8,0.0,21.6,0.0
371,E02000439,1,,,,,,,,,,inf,inf,,
372,E02000441,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,14.666666666666666,4.333333333333333,10.333333333333334,1.0
373,E02000443,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,16.5,1.0,12.333333333333334
374,E02000444,1,0.0,0.7142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,1.8571428571428572,3.5714285714285716,7.714285714285714,1.0,5.857142857142857,1.0
375,E02000445,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,8.166666666666666,0.5,6.833333333333333,0.0
376,E02000446,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0
377,E02000448,1,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,11.333333333333334,14.666666666666666,0.0,12.333333333333334,0.0
378,E02000449,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,E02000450,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.6,1.6,2.8,0.6
380,E02000451,1,,,,,,,,,inf,inf,,inf,
381,E02000452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.736842105263158,7.631578947368421,3.8947368421052633,3.5789473684210527,0.6842105263157895
382,E02000453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,10.666666666666666,0.0,10.666666666666666,0.0
383,E02000454,1,,,,,,,,,inf,inf,,inf,
384,E02000455,1,0.0,0.0,0.6470588235294118,0.0,0.0,0.23529411764705882,0.0,0.0,2.411764705882353,4.9411764705882355,1.6470588235294117,3.2941176470588234,0.7647058823529411
385,E02000457,1,1.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2.6666666666666665,0.0,2.3333333333333335,0.0
386,E02000458,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
387,E02000459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,2.3333333333333335,0.0
388,E02000460,1,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,9.666666666666666,0.0,9.333333333333334,0.0
389,E02000461,1,2.875,0.0,0.0,0.0,2.75,1.5,0.0,8.125,0.0,27.0,11.75,14.875,0.5
390,E02000462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.333333333333333,4.333333333333333,1.0,0.0
391,E02000463,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
392,E02000464,1,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.75,0.0,25.75,0.0
393,E02000466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,0.0,24.666666666666668,0.0,24.666666666666668,0.0
394,E02000467,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0
395,E02000468,1,0.0,0.0,9.333333333333334,13.333333333333334,0.0,0.0,0.0,0.0,1.6666666666666667,24.333333333333332,0.0,24.0,0.0
396,E02000469,1,0.0,0.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,10.666666666666666,21.333333333333332,0.0,19.666666666666668,0.0
397,E02000470,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,20.0,15.833333333333334,3.5,1.5
398,E02000471,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
399,E02000472,1,,,,,,,,inf,,inf,,inf,
400,E02000473,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,11.333333333333334,0.0,11.333333333333334,0.0
401,E02000474,1,,,inf,,,,,,,inf,,inf,
402,E02000475,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,7.1,0.3,5.9,0.0
403,E02000476,1,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,1.4166666666666667,2.4166666666666665,8.75,1.0,3.75,0.25
404,E02000477,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0
405,E02000478,1,,,,,,,,,inf,inf,,inf,
406,E02000479,1,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,4.666666666666667,2.6666666666666665,8.833333333333334,0.6666666666666666,8.0,0.6666666666666666
407,E02000480,1,,,,,,,,,inf,inf,inf,inf,inf
408,E02000481,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
409,E02000482,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,E02000483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,14.666666666666666,0.0,14.666666666666666,0.0
411,E02000484,1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,8.666666666666666,0.0
412,E02000485,1,,,,,,,,,inf,inf,,inf,
413,E02000486,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,0.0,17.333333333333332,0.0,17.333333333333332,0.0
414,E02000487,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,30.333333333333332,0.0
415,E02000488,1,0.0,0.0,5.25,42.25,0.0,0.0,0.0,0.0,0.0,47.5,0.0,43.75,0.0
416,E02000491,1,,,inf,,,,,,,inf,inf,inf,
