,GEOGRAPHY_CODE,All households,Average household size,Average number of rooms per household,Lowest floor level - Basement or semi-basement,Lowest floor level - Ground level (street level),Lowest floor level - fifth floor or higher,Lowest floor level - first to fourth floor,Occupancy rating of -1 or less,With central heating and sole use of bath/shower and toilet,With central heating; without sole use of bath/shower and toilet,Without central heating or sole use of bath/shower and toilet,Without central heating; with sole use of bath/shower and toilet
656,E02000657,3094.0,2.28,4.25,0.17711700064641242,0.44246929541047186,0.02165481577246283,0.3587588881706529,0.23529411764705882,0.8820297349709114,0.013251454427925016,0.003232062055591467,0.10148674854557208
657,E02000658,3055.0,2.29,4.45,0.19181669394435352,0.4481178396072013,0.015057283142389525,0.34500818330605565,0.21669394435351882,0.8949263502454992,0.01342062193126023,0.005237315875613748,0.08641571194762684
658,E02000659,3287.0,2.21,4.57,0.10952236081533313,0.45482202616367506,0.03559476726498327,0.40006084575600853,0.1682385153635534,0.9212047459689686,0.003954974140553696,0.0015211439002129601,0.07331913599026468
659,E02000660,2752.0,2.19,4.35,0.1529796511627907,0.4582122093023256,0.012718023255813954,0.37609011627906974,0.19622093023255813,0.8651889534883721,0.00944767441860465,0.007994186046511628,0.11736918604651163
660,E02000661,2989.0,1.94,4.43,0.13382402141184344,0.4807627969220475,0.008698561391769822,0.3767146202743392,0.15858146537303447,0.9033121445299431,0.00234192037470726,0.005018400802944129,0.08932753429240549
661,E02000662,3080.0,2.4,4.41,0.08311688311688312,0.5672077922077922,0.006168831168831169,0.3435064935064935,0.21525974025974026,0.924025974025974,0.0035714285714285713,0.001948051948051948,0.07045454545454545
662,E02000663,2687.0,2.32,4.77,0.11574246371417939,0.621510978786751,0.00446594715295869,0.2582806103461109,0.15705247487904728,0.8920729438034983,0.003721622627465575,0.006326758466691477,0.09787867510234462
663,E02000664,3359.0,2.1,4.18,0.061327776123846385,0.5221792200059542,0.03572491813039595,0.38076808573980353,0.19678475736826437,0.8827031854718667,0.006847275974992557,0.0023816612086930635,0.10806787734444775
664,E02000665,2779.0,2.22,4.66,0.05793450881612091,0.6603094638359122,0.025908600215905003,0.2558474271320619,0.1273839510615329,0.8956459157970493,0.0017992083483267362,0.0032385750269881253,0.09931630082763584
665,E02000666,2590.0,2.39,4.8,0.037065637065637064,0.7262548262548263,0.005405405405405406,0.23127413127413127,0.14015444015444015,0.8945945945945946,0.005019305019305019,0.004633204633204633,0.09575289575289575
666,E02000667,2504.0,2.5,5.06,0.027955271565495207,0.8099041533546326,0.0023961661341853034,0.1597444089456869,0.12180511182108626,0.8825878594249201,0.003594249201277955,0.001996805111821086,0.11182108626198083
667,E02000668,2570.0,2.29,5.07,0.017509727626459144,0.7447470817120623,0.004669260700389105,0.2330739299610895,0.09610894941634242,0.9311284046692607,0.002723735408560311,0.0,0.06575875486381323
668,E02000669,2657.0,2.19,4.56,0.044787354158825746,0.6748212269476853,0.0041400075272864136,0.27625141136620246,0.1622130222054949,0.8603688370342492,0.014678208505833647,0.007903650733910425,0.11704930372600678
669,E02000670,2593.0,2.24,4.46,0.025067489394523718,0.6687234863092942,0.009255688391824142,0.2969533359043579,0.18164288468954878,0.8792903972232935,0.010798303123794832,0.0023139220979560356,0.10759737755495564
670,E02000671,3308.0,2.29,4.74,0.04201934703748488,0.6910519951632407,0.0,0.2663240628778718,0.13482466747279323,0.8848246674727932,0.0018137847642079807,0.002720677146311971,0.11064087061668681
671,E02000672,3303.0,2.18,4.39,0.05479866787768695,0.6291250378443839,0.04904632152588556,0.2670299727520436,0.19921283681501664,0.8710263396911898,0.009082652134423252,0.0015137753557372085,0.11837723281864972
672,E02000673,3325.0,2.24,4.81,0.09984962406015038,0.5464661654135339,0.015338345864661655,0.3383458646616541,0.1443609022556391,0.9121804511278195,0.005714285714285714,0.0036090225563909775,0.07849624060150376
673,E02000674,3028.0,2.51,5.38,0.018163804491413475,0.8669088507265522,0.0,0.11459709379128137,0.09709379128137384,0.8540290620871862,0.005614266842800529,0.0019815059445178335,0.1383751651254954
674,E02000675,3354.0,2.27,4.95,0.02564102564102564,0.7710196779964222,0.003279666070363745,0.20005963029218843,0.09183064997018485,0.9332140727489565,0.0041741204531902205,0.003279666070363745,0.05933214072748957
675,E02000676,3058.0,2.36,4.78,0.034009156311314584,0.7092871157619359,0.0013080444735120995,0.25539568345323743,0.15042511445389142,0.8714846304774362,0.007194244604316547,0.002616088947024199,0.11870503597122302
676,E02000677,2515.0,2.52,5.39,0.005964214711729622,0.815506958250497,0.0011928429423459245,0.17773359840954275,0.13001988071570578,0.8930417495029821,0.006361829025844931,0.00437375745526839,0.09622266401590457
677,E02000678,2496.0,2.39,4.59,0.003205128205128205,0.8681891025641025,0.0,0.1282051282051282,0.14583333333333334,0.8790064102564102,0.002003205128205128,0.001201923076923077,0.11778846153846154
678,E02000679,3155.0,2.29,4.63,0.026624405705229795,0.6234548335974643,0.05071315372424723,0.29920760697305865,0.16798732171156894,0.8890649762282092,0.0025356576862123614,0.001584786053882726,0.10681458003169572
679,E02000680,2924.0,2.2,4.33,0.053009575923392616,0.5331737346101231,0.033515731874145006,0.3803009575923393,0.2082763337893297,0.908344733242134,0.006155950752393981,0.0013679890560875513,0.08413132694938441
680,E02000681,3119.0,2.39,4.65,0.015710163513946777,0.8012183392112857,0.0076947739660147485,0.1753767233087528,0.1426739339531901,0.892914395639628,0.008977236293683874,0.0009618467457518436,0.0971465213209362
681,E02000682,3014.0,2.46,4.88,0.0026542800265428003,0.7773722627737226,0.0036496350364963502,0.21632382216323823,0.12574651625746516,0.9031187790311878,0.0033178500331785005,0.0009953550099535502,0.09256801592568016
682,E02000683,2761.0,2.29,4.53,0.009416877942774357,0.7689243027888446,0.015211879753712423,0.2064469395146686,0.13545816733067728,0.9362549800796812,0.0,0.0010865628395508873,0.06302064469395147
683,E02000684,3004.0,2.4,4.47,0.002996005326231691,0.9224367509986684,0.0016644474034620505,0.07290279627163782,0.13049267643142476,0.8731691078561917,0.0009986684420772304,0.0009986684420772304,0.1248335552596538
684,E02000685,3412.0,2.22,4.42,0.04806565064478312,0.5659437280187574,0.03399765533411489,0.35199296600234464,0.17174677608440797,0.9375732708089097,0.004103165298944901,0.0011723329425556857,0.05715123094958968
685,E02000686,2701.0,2.28,4.2,0.010736764161421697,0.640503517215846,0.0381340244353943,0.31062569418733804,0.19326175490559053,0.9041095890410958,0.004442798963346909,0.0011106997408367272,0.09033691225472047
686,E02000687,3348.0,2.25,4.59,0.043309438470728795,0.6406810035842294,0.003882915173237754,0.3121266427718041,0.16367980884109917,0.9008363201911589,0.007467144563918757,0.0035842293906810036,0.08811230585424133
687,E02000688,3066.0,2.31,4.62,0.0032615786040443573,0.8454011741682974,0.00228310502283105,0.14905414220482713,0.14285714285714285,0.8985649054142205,0.0029354207436399216,0.0,0.09817351598173515
688,E02000689,2792.0,2.55,5.78,0.022206303724928367,0.8438395415472779,0.0,0.1339541547277937,0.08094555873925502,0.919054441260745,0.0035816618911174787,0.002507163323782235,0.0748567335243553
689,E02000690,2438.0,2.38,6.68,0.07916324856439705,0.7292863002461034,0.015586546349466776,0.17596390484003283,0.05660377358490566,0.9565217391304348,0.004922067268252666,0.0,0.03855619360131255
690,E02000691,3093.0,2.31,5.06,0.03653410927901714,0.6776592305205302,0.0009699321047526673,0.2851600387972842,0.14096346589072098,0.8939540898803751,0.012609117361784675,0.013579049466537343,0.07985774329130295
691,E02000692,3923.0,1.94,4.92,0.09355085393831251,0.5149120570991588,0.0030588835075197555,0.38847820545500894,0.13025745602854957,0.9204690288044863,0.0050981391791995925,0.011215906194239103,0.06321692582207494
692,E02000693,3663.0,2.09,4.35,0.010374010374010374,0.6986076986076986,0.001092001092001092,0.28992628992628994,0.1485121485121485,0.87005187005187,0.004914004914004914,0.003822003822003822,0.12121212121212122
693,E02000694,3688.0,2.07,4.62,0.0032537960954446853,0.7912147505422994,0.0008134490238611713,0.2047180043383948,0.11008676789587853,0.8912689804772235,0.0032537960954446853,0.0016268980477223427,0.10385032537960955
694,E02000695,2904.0,2.76,5.31,0.010330578512396695,0.8932506887052342,0.0010330578512396695,0.09538567493112948,0.14256198347107438,0.8966942148760331,0.0168732782369146,0.0027548209366391185,0.08367768595041322
695,E02000696,3201.0,2.38,4.41,0.010934083099031553,0.7213370821618245,0.0009372071227741331,0.2667916276163699,0.2049359575132771,0.8940955951265229,0.004061230865354577,0.0009372071227741331,0.10121836925960637
696,E02000697,3712.0,2.09,4.62,0.021282327586206896,0.6945043103448276,0.0026939655172413795,0.28151939655172414,0.11664870689655173,0.9067887931034483,0.003771551724137931,0.004849137931034483,0.08459051724137931
697,E02000698,3269.0,2.34,5.78,0.021413276231263382,0.7971856836953197,0.0009177118384827164,0.18048332823493424,0.07127561945549098,0.9357601713062098,0.0036708473539308656,0.0009177118384827164,0.06026307739369838
698,E02000699,3400.0,2.19,5.0,0.013529411764705882,0.7852941176470588,0.0,0.2011764705882353,0.09794117647058824,0.895,0.005588235294117647,0.007058823529411765,0.09235294117647058
699,E02000700,3408.0,2.33,4.2,0.002347417840375587,0.6854460093896714,0.03374413145539906,0.278462441314554,0.22007042253521128,0.8940727699530516,0.006161971830985915,0.0014671361502347417,0.0982981220657277
700,E02000701,2765.0,2.56,4.97,0.006871609403254973,0.833634719710669,0.00108499095840868,0.15840867992766727,0.12549728752260397,0.8777576853526221,0.002531645569620253,0.0028933092224231465,0.11681735985533453
701,E02000702,3010.0,2.46,4.57,0.0049833887043189366,0.7830564784053156,0.0026578073089701,0.20930232558139536,0.1893687707641196,0.9146179401993355,0.002990033222591362,0.0016611295681063123,0.08073089700996677
702,E02000703,2998.0,2.56,5.66,0.00867244829886591,0.8702468312208139,0.0010006671114076052,0.12074716477651767,0.08605737158105403,0.9269513008672449,0.005003335557038025,0.00333555703802535,0.06470980653769179
703,E02000704,3532.0,2.1,4.57,0.004813137032842582,0.7290486976217441,0.0028312570781426952,0.26330690826727066,0.1291053227633069,0.869762174405436,0.004246885617214043,0.0016987542468856172,0.12429218573046433
704,E02000705,2896.0,2.67,5.29,0.0017265193370165745,0.9299033149171271,0.0,0.06837016574585636,0.09703038674033149,0.9157458563535912,0.0024171270718232043,0.0020718232044198894,0.07976519337016574
705,E02000706,3133.0,2.4,4.39,0.007979572294924991,0.6568783913182253,0.014044047239067986,0.3210979891477817,0.1969358442387488,0.8167890201085222,0.01021385253750399,0.000957548675390999,0.17235876157037983
706,E02000707,2706.0,2.68,4.83,0.0018477457501847746,0.8255728011825573,0.0029563932002956393,0.1696230598669623,0.17664449371766444,0.9338507021433851,0.0029563932002956393,0.0,0.06282335550628233
707,E02000708,3118.0,2.6,5.47,0.0022450288646568314,0.9031430404105195,0.0,0.09429121231558692,0.08082103912764593,0.9239897370109045,0.005452212957023733,0.001603592046183451,0.0689544579858884
708,E02000709,2942.0,2.61,5.52,0.002379333786539769,0.9242012236573759,0.0,0.07341944255608429,0.06390210740992522,0.9303195105370496,0.007138001359619306,0.0010197144799456153,0.061862678450033994
709,E02000710,3165.0,2.36,4.74,0.0044233807266982625,0.7576619273301738,0.001579778830963665,0.23633491311216429,0.12448657187993681,0.8761453396524487,0.004107424960505529,0.001263823064770932,0.11848341232227488
710,E02000711,3210.0,2.33,4.64,0.0021806853582554517,0.8361370716510903,0.0009345794392523365,0.16074766355140188,0.12398753894080997,0.761993769470405,0.001557632398753894,0.0,0.23613707165109035
711,E02000712,3213.0,2.37,4.82,0.003112356053532524,0.8590102707749766,0.0009337068160597573,0.13725490196078433,0.10301898537192655,0.7964519140989729,0.003112356053532524,0.0,0.20043572984749455
712,E02000713,2705.0,2.59,5.33,0.0011090573012939,0.933086876155268,0.0,0.06580406654343808,0.05249537892791128,0.9356746765249538,0.0,0.0,0.06395563770794824
713,E02000714,2420.0,2.6,4.55,0.062396694214876036,0.7206611570247934,0.023966942148760332,0.19297520661157025,0.2322314049586777,0.8900826446280992,0.006611570247933884,0.0024793388429752068,0.10082644628099173
714,E02000715,2088.0,2.79,4.41,0.04549808429118774,0.6791187739463601,0.04549808429118774,0.22988505747126436,0.29118773946360155,0.8817049808429118,0.011973180076628353,0.0019157088122605363,0.10440613026819924
715,E02000716,2153.0,2.65,4.56,0.06967022758941012,0.6971667440780307,0.010218300046446818,0.2229447282861124,0.24709707385044125,0.8820250812819321,0.006502554575011612,0.006502554575011612,0.1049698095680446
716,E02000717,2170.0,2.83,4.38,0.06497695852534562,0.6267281105990783,0.01566820276497696,0.2926267281105991,0.28433179723502305,0.8824884792626728,0.008294930875576038,0.0032258064516129032,0.10599078341013825
717,E02000718,2182.0,2.61,4.17,0.043538038496791935,0.5925756186984418,0.0921173235563703,0.27176901924839597,0.29055912007332724,0.9078826764436297,0.00916590284142988,0.0,0.08249312557286893
718,E02000719,2627.0,2.36,4.23,0.05824133993148078,0.6440807004187286,0.01218119527978683,0.2854967643700038,0.27407689379520367,0.9048344118766654,0.008755234107346783,0.004567948229920061,0.08184240578606776
719,E02000720,2060.0,3.1,4.86,0.10388349514563107,0.7194174757281553,0.004368932038834952,0.17233009708737865,0.2669902912621359,0.8956310679611651,0.007766990291262136,0.0024271844660194173,0.0941747572815534
720,E02000721,2494.0,3.15,4.57,0.14595028067361668,0.5862068965517241,0.01483560545308741,0.2530072173215718,0.33279871692060947,0.8889334402566159,0.013231756214915798,0.006415396952686447,0.09141940657578188
721,E02000722,2628.0,2.38,4.2,0.08333333333333333,0.6225266362252664,0.04071537290715373,0.2534246575342466,0.2659817351598174,0.8679604261796042,0.0228310502283105,0.00532724505327245,0.10388127853881278
722,E02000723,2540.0,3.38,4.85,0.15669291338582678,0.6826771653543308,0.013385826771653543,0.14724409448818898,0.29488188976377955,0.9043307086614173,0.007874015748031496,0.0027559055118110236,0.08503937007874016
723,E02000724,2371.0,3.31,4.72,0.08730493462673977,0.7520033741037537,0.009700548291859975,0.15099114297764657,0.30451286377056097,0.8840151834668916,0.009700548291859975,0.005061155630535639,0.10122311261071278
724,E02000725,2777.0,2.14,3.92,0.022686352178610012,0.6579042131796903,0.055095426719481456,0.2643140079222182,0.2556715880446525,0.8829672308246309,0.005401512423478574,0.003961109110550955,0.10767014764133957
725,E02000726,2752.0,2.33,3.92,0.017805232558139535,0.5843023255813954,0.16715116279069767,0.23074127906976744,0.31468023255813954,0.9156976744186046,0.018531976744186048,0.002180232558139535,0.06359011627906977
726,E02000727,2093.0,3.17,4.47,0.11610129001433349,0.6693741041567128,0.013377926421404682,0.20114667940754896,0.3459149546106068,0.8843764930721453,0.01098901098901099,0.005255613951266125,0.09937888198757763
727,E02000728,2242.0,3.18,4.57,0.05575379125780553,0.7943800178412131,0.00936663693131133,0.14049955396966993,0.31311329170383584,0.8987511150758252,0.005798394290811775,0.0022301516503122213,0.09322033898305085
728,E02000729,2153.0,2.74,4.65,0.12540640966093822,0.6692986530422667,0.007895959126799815,0.19739897816999535,0.26010218300046445,0.8824895494658616,0.006967022758941012,0.0013934045517882026,0.10915002322340919
729,E02000730,2375.0,3.28,4.61,0.13726315789473684,0.6602105263157895,0.006736842105263158,0.1957894736842105,0.32673684210526316,0.9002105263157895,0.00631578947368421,0.004210526315789474,0.08926315789473684
730,E02000731,2466.0,3.09,4.46,0.059205190592051905,0.7376317923763179,0.007704785077047851,0.1954582319545823,0.32278994322789945,0.8791565287915653,0.00851581508515815,0.0024330900243309003,0.10989456609894566
731,E02000732,2166.0,2.76,4.19,0.03831948291782087,0.6306555863342567,0.08264081255771007,0.24838411819021236,0.2950138504155125,0.8915050784856879,0.007386888273314866,0.003231763619575254,0.09787626962142197
732,E02000733,3268.0,2.43,4.1,0.0073439412484700125,0.6499388004895961,0.0605875152998776,0.2821297429620563,0.28090575275397794,0.9048347613219094,0.004283965728274173,0.0012239902080783353,0.08965728274173806
733,E02000734,2511.0,2.45,4.08,0.03663878932696137,0.5786539227399442,0.10115491835921943,0.283552369573875,0.2911190760653126,0.9247311827956989,0.00398247710075667,0.0035842293906810036,0.0677021107128634
734,E02000735,2266.0,2.54,4.28,0.037069726390114736,0.7118270079435128,0.04280670785525154,0.2082965578111209,0.26831421006178285,0.8914386584289496,0.00529567519858782,0.00353045013239188,0.0997352162400706
735,E02000736,2697.0,2.72,4.47,0.009269558769002595,0.7779013718946978,0.009269558769002595,0.203559510567297,0.24619948090470894,0.9039673711531331,0.005190952910641453,0.0011123470522803114,0.09010011123470522
736,E02000737,3126.0,2.48,4.46,0.021753039027511197,0.7603966730646193,0.01695457453614843,0.20089571337172105,0.20313499680102368,0.8886756238003839,0.007357645553422905,0.0009596928982725527,0.10332693538067818
737,E02000738,2333.0,2.68,4.66,0.04586369481354479,0.8444063437633947,0.002571795970852979,0.10715816545220745,0.1937419631375911,0.871410201457351,0.006000857265323617,0.0012858979854264896,0.12130304329189884
738,E02000739,2173.0,2.63,4.41,0.06764841233317993,0.694431661297745,0.04878048780487805,0.18913943856419696,0.24804417855499308,0.912563276576162,0.0032213529682466636,0.0032213529682466636,0.08099401748734468
739,E02000740,2456.0,2.37,4.05,0.019136807817589578,0.6518729641693811,0.03216612377850163,0.2968241042345277,0.2785016286644951,0.9495114006514658,0.004478827361563518,0.0024429967426710096,0.04356677524429967
740,E02000741,2474.0,2.42,4.29,0.021018593371059015,0.8160873080032336,0.02667744543249798,0.13621665319320939,0.21503637833468067,0.8868229587712207,0.0032336297493936943,0.0012126111560226355,0.10913500404203719
741,E02000742,2485.0,2.47,4.49,0.013279678068410463,0.7448692152917505,0.02374245472837022,0.2181086519114688,0.19074446680080484,0.8953722334004024,0.00482897384305835,0.002012072434607646,0.09778672032193159
742,E02000743,2598.0,2.35,4.13,0.016166281755196306,0.6093148575827559,0.03348729792147806,0.34103156274056967,0.25519630484988454,0.9287913779830639,0.007313317936874519,0.0023094688221709007,0.061585835257890686
743,E02000744,2692.0,2.18,4.31,0.018202080237741457,0.7202823179791976,0.03937592867756315,0.22213967310549776,0.18462109955423478,0.8246656760772659,0.0048291233283803865,0.0018573551263001485,0.1686478454680535
744,E02000745,2833.0,2.62,4.36,0.016590187080833037,0.7836216025414755,0.006706671373102718,0.19308153900458877,0.2432050829509354,0.9516413695728909,0.004941757853865161,0.0,0.043063889869396396
745,E02000746,2158.0,2.67,4.31,0.028730305838739572,0.7256719184430028,0.012511584800741427,0.23308619091751623,0.24467099165894346,0.9559777571825765,0.0037071362372567192,0.0013901760889712697,0.03938832252085264
746,E02000747,2855.0,2.51,4.23,0.012259194395796848,0.6420315236427321,0.05253940455341506,0.29316987740805606,0.2700525394045534,0.9471103327495621,0.0021015761821366026,0.0,0.050437828371278456
747,E02000748,2440.0,2.23,4.19,0.020081967213114754,0.8024590163934426,0.013524590163934426,0.16393442622950818,0.21024590163934426,0.8991803278688525,0.004508196721311476,0.0012295081967213116,0.09549180327868853
748,E02000749,2938.0,2.42,4.24,0.010891763104152484,0.7096664397549354,0.029611980939414567,0.2498298162014976,0.22396187882913546,0.9543907420013614,0.004765146358066712,0.0,0.04084411164057182
749,E02000750,2761.0,2.24,4.1,0.013400941687794278,0.5512495472654835,0.08076783773994929,0.3545816733067729,0.21695038029699384,0.95508873596523,0.005432814197754437,0.0,0.039116262223831945
750,E02000751,4153.0,2.34,6.07,0.020948711774620755,0.7941247291114857,0.006982903924873585,0.17794365518901997,0.03467372983385505,0.9694196966048639,0.000963159162051529,0.0007223693715386468,0.02889477486154587
751,E02000752,2625.0,2.2,4.69,0.001142857142857143,0.8529523809523809,0.012952380952380953,0.13295238095238096,0.09066666666666667,0.9047619047619048,0.001142857142857143,0.0,0.09409523809523809
752,E02000753,2376.0,2.34,4.9,0.0021043771043771043,0.9154040404040404,0.0012626262626262627,0.08122895622895623,0.06734006734006734,0.9276094276094277,0.0012626262626262627,0.0,0.07112794612794612
753,E02000754,2554.0,2.41,5.12,0.003915426781519186,0.8621769772905247,0.00548159749412686,0.1284259984338293,0.08065779169929523,0.9440093970242757,0.0011746280344557558,0.0011746280344557558,0.05403288958496476
754,E02000755,2104.0,2.41,4.99,0.005703422053231939,0.8612167300380228,0.003326996197718631,0.12975285171102663,0.07271863117870722,0.938212927756654,0.0042775665399239545,0.0,0.057034220532319393
755,E02000756,4332.0,2.4,5.03,0.0018467220683287165,0.8665743305632503,0.0006925207756232687,0.13088642659279778,0.08056325023084025,0.9111265004616805,0.0025392428439519853,0.0,0.08587257617728532
756,E02000757,4097.0,2.29,5.23,0.029777886258237733,0.7344398340248963,0.000732243104710764,0.23505003661215523,0.0671222845984867,0.9465462533561142,0.003173053453746644,0.000732243104710764,0.04954845008542836
757,E02000758,2179.0,2.6,5.27,0.0018357044515832951,0.8636989444699403,0.010096374483708122,0.12436897659476824,0.08398347865993575,0.9545663148233134,0.0,0.0,0.04497475906379073
758,E02000759,4536.0,2.37,4.98,0.01675485008818342,0.7286155202821869,0.053791887125220456,0.20083774250440917,0.10119047619047619,0.933641975308642,0.0030864197530864196,0.0026455026455026454,0.060626102292768956
759,E02000760,2387.0,2.34,4.97,0.0025136154168412233,0.8131545873481357,0.0,0.1834939254294093,0.08211143695014662,0.9384164222873901,0.0,0.0012568077084206116,0.059907834101382486
760,E02000761,2071.0,2.81,5.57,0.003380009657170449,0.9111540318686625,0.0024142926122646064,0.08305166586190246,0.0772573635924674,0.9734427812650893,0.0014485755673587638,0.0,0.025108643167551906
761,E02000762,2073.0,2.79,5.61,0.00241196333815726,0.88374336710082,0.0,0.11336227689339122,0.08104196816208394,0.9604438012542209,0.0,0.0,0.039556198745779064
762,E02000763,2261.0,2.53,5.0,0.0035382574082264487,0.8452012383900929,0.01238390092879257,0.13887660327288812,0.10482087571870853,0.9226006191950464,0.008403361344537815,0.0013268465280849183,0.06811145510835913
763,E02000764,5197.0,2.05,4.9,0.039253415431979986,0.6403694439099481,0.0036559553588608813,0.31672118529921106,0.09851837598614585,0.9301520107754474,0.0021166057340773524,0.0011545122185876468,0.06657687127188763
764,E02000765,2063.0,2.67,5.27,0.004362578768783325,0.8865729520116336,0.0,0.10857973824527388,0.10664081434803684,0.9408628211342704,0.004362578768783325,0.0,0.054774600096946194
765,E02000766,2065.0,2.93,5.68,0.007263922518159807,0.9152542372881356,0.01162227602905569,0.06585956416464891,0.0774818401937046,0.9665859564164649,0.002421307506053269,0.0,0.03099273607748184
766,E02000767,2169.0,2.66,5.18,0.0036883356385431073,0.909174734900876,0.0013831258644536654,0.08621484555094514,0.09774089442139235,0.9492853849700322,0.0,0.0,0.05025357307514984
767,E02000768,2294.0,2.52,5.81,0.03356582388840453,0.8182214472537053,0.016129032258064516,0.13208369659982563,0.07977332170880558,0.948561464690497,0.0026155187445510027,0.004359197907585004,0.044463818657367045
768,E02000769,4436.0,2.45,4.96,0.0024797114517583407,0.8633904418394951,0.0006762849413886385,0.1336789900811542,0.08656447249774572,0.9159152389540126,0.0006762849413886385,0.0,0.08363390441839495
769,E02000770,2360.0,2.69,4.99,0.015254237288135594,0.8114406779661016,0.006355932203389831,0.1669491525423729,0.14491525423728813,0.9182203389830509,0.010169491525423728,0.001694915254237288,0.06991525423728813
770,E02000771,2002.0,2.85,5.58,0.037462537462537464,0.8146853146853147,0.005994005994005994,0.14185814185814186,0.12387612387612387,0.952047952047952,0.0014985014985014985,0.0014985014985014985,0.045454545454545456
771,E02000772,2076.0,2.64,5.27,0.042870905587668595,0.8473025048169557,0.0,0.10982658959537572,0.11657032755298652,0.9272639691714836,0.004816955684007707,0.0019267822736030828,0.06599229287090559
772,E02000773,2221.0,3.02,5.25,0.01891040072039622,0.9045475011256191,0.00810445745159838,0.06843764070238631,0.15713642503376857,0.945069788383611,0.0022512381809995496,0.0,0.052678973435389465
773,E02000774,2129.0,2.9,5.16,0.026303428839830906,0.8492249882573979,0.0014091122592766556,0.12353217472992015,0.1639267261625176,0.9084077031470174,0.0014091122592766556,0.0014091122592766556,0.08924377642085486
774,E02000775,2092.0,2.86,5.49,0.055449330783938815,0.8025812619502868,0.0033460803059273425,0.13862332695984703,0.14722753346080306,0.9192160611854685,0.007170172084130019,0.004302103250478011,0.06931166347992351
775,E02000776,2017.0,2.77,5.09,0.10064452156668319,0.6980664352999504,0.011403073872087258,0.18988596926127913,0.17699553792761527,0.9038175508180466,0.0074367873078829945,0.0074367873078829945,0.0813088745661874
776,E02000777,2290.0,2.44,5.64,0.10131004366812227,0.6930131004366812,0.005676855895196507,0.2,0.07248908296943231,0.9414847161572052,0.0013100436681222707,0.0013100436681222707,0.05633187772925764
777,E02000778,4107.0,2.67,5.14,0.01582663744825907,0.829072315558802,0.0,0.15485756026296568,0.1348916484051619,0.9018748478207937,0.005113221329437546,0.002191380569758948,0.09082055028000974
778,E02000779,2496.0,2.35,4.27,0.07612179487179487,0.6474358974358975,0.007211538461538462,0.2692307692307692,0.2676282051282051,0.8721955128205128,0.01282051282051282,0.015224358974358974,0.09975961538461539
779,E02000780,3696.0,3.05,4.94,0.054924242424242424,0.8138528138528138,0.0008116883116883117,0.13095238095238096,0.22835497835497837,0.8909632034632035,0.007575757575757576,0.004329004329004329,0.09713203463203464
780,E02000781,4089.0,2.73,5.39,0.009293225727561751,0.9060895084372708,0.0,0.08461726583516753,0.09929078014184398,0.9369038884812912,0.0019564685742235266,0.0009782342871117633,0.06016140865737344
781,E02000782,2644.0,2.83,4.59,0.030257186081694403,0.7851739788199698,0.00340393343419062,0.18116490166414523,0.2526475037821483,0.9069591527987897,0.01059001512859304,0.0011346444780635401,0.08131618759455371
782,E02000783,2097.0,2.82,4.63,0.020028612303290415,0.8330948974725799,0.002861230329041488,0.14401525989508823,0.22937529804482595,0.921793037672866,0.006676204101096805,0.0,0.0715307582260372
