,GEOGRAPHY_CODE,All people,Elsewhere,England,Northern Ireland,Other EU countries,Republic of Ireland,Scotland,Wales
420,E02000421,1,0.41576637407157324,0.5062457798784605,0.005232950708980419,0.03156650911546253,0.024983119513842,0.008102633355840648,0.008102633355840648
421,E02000422,1,0.39150105025044435,0.5049280982388108,0.015026660203587009,0.039586362901922766,0.03263855227015673,0.01147196639198578,0.004847309743092583
422,E02000423,1,0.34596195821640163,0.529466791393826,0.021047708138447148,0.05924540068599938,0.022606797630183972,0.012316806984720922,0.009354536950420954
423,E02000424,1,0.20654189849940988,0.6850446804923285,0.009779126622829202,0.03136064744562468,0.02916877423705952,0.024447816557073006,0.013657056145675266
424,E02000425,1,0.3180743243243243,0.5945945945945946,0.006418918918918919,0.03648648648648649,0.02702702702702703,0.01114864864864865,0.00625
425,E02000426,1,0.21488537294155635,0.6698417823700356,0.004520503713270907,0.05279302550855667,0.021310946076848563,0.021633839199225055,0.015014530190506942
426,E02000427,1,0.31887456037514655,0.5468095796349021,0.005694188578127617,0.06230112209010216,0.02746608608273321,0.022609278177859654,0.01624518506112879
427,E02000428,1,0.39303147618246087,0.5162430567244571,0.0062279077596364245,0.033664366268305,0.029456320484766874,0.013465746507322,0.007911126073051675
428,E02000429,1,0.18650602409638553,0.6849799196787149,0.011405622489959839,0.05429718875502008,0.024899598393574297,0.022971887550200805,0.014939759036144579
429,E02000430,1,0.18739662586834271,0.6807806814422759,0.010585511081706914,0.039364869335097585,0.030598742970559048,0.030598742970559048,0.020674826331458816
430,E02000431,1,0.1858544140423335,0.6763035622096025,0.00791602133884013,0.059714334882120114,0.02495267595938737,0.03011529857167441,0.015143692996041989
431,E02000432,1,0.22566295979469633,0.6350727117194183,0.010949529512403765,0.04431137724550898,0.04054747647562019,0.026689478186484174,0.016766467065868262
432,E02000433,1,0.19839679358717435,0.7329659318637275,0.004676018704074816,0.026887107548430194,0.014362057448229793,0.011857047428189714,0.01085504342017368
433,E02000434,1,0.24580536912751677,0.6869407158836689,0.004334451901565996,0.024888143176733782,0.016778523489932886,0.012723713646532438,0.008529082774049217
434,E02000435,1,0.2165341812400636,0.7060413354531001,0.005087440381558029,0.020508744038155804,0.021939586645468998,0.020349761526232114,0.009538950715421303
435,E02000436,1,0.21397756686798963,0.7171699741156169,0.0031061259706643657,0.01915444348576359,0.02001725625539258,0.015530629853321829,0.011044003451251078
436,E02000437,1,0.17817550420729264,0.7352744757579806,0.0040069453719780955,0.013623614264725524,0.043542139708828635,0.012421530653132095,0.012955790036062509
437,E02000438,1,0.17734953218824187,0.744449099287809,0.0041893590280687055,0.016198854908532328,0.03016338500209468,0.016478145510403577,0.011171624074849881
438,E02000439,1,0.37704207026167413,0.5444556888824635,0.007083995952002313,0.019083417666618478,0.03758854994940003,0.0079514240277577,0.006794853260083851
439,E02000440,1,0.25418645338665335,0.6809547613096726,0.004623844038990252,0.01474631342164459,0.02224443889027743,0.011747063234191453,0.011497125718570358
440,E02000441,1,0.19273229070837167,0.7238577123581723,0.005366452008586323,0.02223244403557191,0.023459061637534497,0.016865992026985587,0.015486047224777675
441,E02000442,1,0.43866020984665055,0.5020177562550444,0.0020177562550443904,0.014124293785310734,0.03349475383373689,0.0049771320957761635,0.004708097928436911
442,E02000443,1,0.28296036667565383,0.619843623618226,0.006335939606362901,0.014154758695066055,0.06174170935562146,0.008358047991372337,0.006605554057697492
443,E02000444,1,0.3700284090909091,0.5738636363636364,0.002130681818181818,0.016051136363636365,0.02471590909090909,0.007102272727272727,0.006107954545454546
444,E02000445,1,0.2873592961573295,0.622331478845905,0.004528399534221762,0.015008409884849269,0.05123560615862337,0.009056799068443524,0.010480010350627508
445,E02000446,1,0.335431505714759,0.605930097730661,0.004306774888189498,0.011760808348517476,0.029484843465297332,0.005963226768262382,0.007122743084313401
446,E02000447,1,0.23380238132055048,0.6983145198701098,0.0038657801144270916,0.018091850935518787,0.02319468068656255,0.013607546002783362,0.009123241070047935
447,E02000448,1,0.17773372976544433,0.736372646184341,0.004955401387512388,0.025437727122563595,0.02081268582755203,0.018334985133795837,0.01635282457879088
448,E02000449,1,0.40742801502295173,0.5359577131729031,0.004173042147725692,0.014049241897343164,0.028376686604534705,0.004451244957574071,0.005564056196967589
449,E02000450,1,0.4153336215593025,0.5332180429456694,0.004035163568237498,0.012826055627612049,0.023346303501945526,0.005476293414036605,0.005764519383196426
450,E02000451,1,0.24315068493150685,0.6767775603392042,0.005707762557077625,0.02201565557729941,0.024624918460534898,0.01679712981082844,0.010926288323548597
451,E02000452,1,0.29856115107913667,0.6017004578155657,0.0063767168083714845,0.025343361674296926,0.04202092871157619,0.013897972531066055,0.01209941137998692
452,E02000453,1,0.291143266020035,0.615837176021625,0.005247257115598664,0.0249642232469391,0.03545873747813643,0.016059786929559547,0.011289553188106217
453,E02000454,1,0.1749240121580547,0.7571428571428571,0.00425531914893617,0.01702127659574468,0.018541033434650456,0.014133738601823709,0.01398176291793313
454,E02000455,1,0.3017172203498636,0.6092120044936608,0.005617075910768737,0.028406355320173327,0.026801476488525117,0.015406836783822821,0.012839030653185684
455,E02000456,1,0.2777258566978193,0.6425233644859814,0.005451713395638629,0.019314641744548288,0.032866043613707166,0.011993769470404984,0.010124610591900311
456,E02000457,1,0.26456071076011844,0.6617308325106943,0.004606778545574202,0.020236920039486673,0.026324448831852584,0.011187890753537348,0.011352418558736426
457,E02000458,1,0.3269709543568465,0.6157676348547718,0.00318118948824343,0.01701244813278008,0.022821576763485476,0.006915629322268326,0.007330567081604426
458,E02000459,1,0.33081376648440014,0.5934384046317144,0.005789642972016726,0.018012222579607592,0.031038919266645225,0.011740109359922805,0.00916693470569315
459,E02000460,1,0.3276753960556094,0.6037827352085354,0.004688005172971225,0.0158422243776269,0.030552861299709022,0.009860976398318785,0.007597801487229227
460,E02000461,1,0.2754146822138282,0.6276892757431434,0.007554606667761537,0.028904582033174576,0.026276892757431433,0.018886516669403844,0.01527344391525702
461,E02000462,1,0.3329919781532685,0.5867895545314901,0.005120327700972862,0.02184673152415088,0.03515958354668032,0.009045912271718724,0.009045912271718724
462,E02000463,1,0.2853831294269156,0.6584674822923374,0.0025756600128783,0.014294913071474565,0.02524146812620734,0.00798454603992273,0.006052801030264005
463,E02000464,1,0.0211186272892262,0.9443986140900842,0.0029698069625474343,0.006599571027883187,0.010889292196007259,0.007424517406368586,0.006599571027883187
464,E02000465,1,0.025556580160716637,0.940851007772362,0.0015808193913845344,0.005928072717692003,0.009484916348307205,0.009748386246871295,0.006850217362666315
465,E02000466,1,0.02258190836705391,0.9412609319932124,0.0026106252447461167,0.0066570943741025975,0.01005090719227255,0.008876125832136797,0.007962406996475655
466,E02000467,1,0.031363088057901084,0.9324487334137516,0.0025222063822787585,0.008882552911503454,0.009321197499725847,0.009430858646781445,0.006031363088057901
467,E02000468,1,0.03135440760729889,0.9393472115137497,0.003341043433564636,0.003726548445129787,0.010537136982780776,0.0070675918786944235,0.004626060138781804
468,E02000469,1,0.03324937027707808,0.9400503778337531,0.0018471872376154492,0.0041981528127623844,0.008396305625524769,0.007556675062972292,0.004701931150293871
469,E02000470,1,0.04690775681341719,0.9118186582809225,0.0022274633123689725,0.00759958071278826,0.015592243186582809,0.009564989517819707,0.006289308176100629
470,E02000471,1,0.02944752127515872,0.9367823855193841,0.0016209644738619479,0.007564500878022423,0.011481831689855464,0.007159259759556937,0.005943536404160475
471,E02000472,1,0.030904830971772844,0.9366283610398304,0.002342965524935847,0.004462791476068281,0.01160325783777753,0.00747517572241437,0.006582617427200714
