,GEOGRAPHY_CODE,1 car or van in household,2 cars or vans in household,3 cars or vans in household,4 or more cars or vans in household,All categories: Car or van availability,No cars or vans in household,sum of all cars or vans in the area
35,E02000036,0.44498251277912293,0.27145547484530536,0.0578423459779392,0.01425881086898036,1,0.21146085552865213,1.22302932472424
36,E02000037,0.32889026658400494,0.33663980161190327,0.09144451332920024,0.0356478611283323,1,0.20737755734655922,1.4246745195288282
37,E02000038,0.49063461000838693,0.24377970366228682,0.0349454850433324,0.008107352530053118,1,0.22253284875594073,1.1196533407883702
38,E02000039,0.3937473595268272,0.3354457118715674,0.08365019011406843,0.025348542458808618,1,0.16180819602872834,1.4283903675538656
39,E02000040,0.4370044052863436,0.24493392070484582,0.04889867841409692,0.01762114537444934,1,0.2515418502202643,1.1550660792951541
40,E02000041,0.4108843537414966,0.2568027210884354,0.04693877551020408,0.017006802721088437,1,0.2683673469387755,1.1363945578231291
41,E02000042,0.4575196550849607,0.18057316763885367,0.0317017499365965,0.00760841998478316,1,0.322597007354806,0.9459802181080396
42,E02000043,0.4692218350754936,0.29732868757259,0.05420054200542006,0.013937282229965157,1,0.16531165311653118,1.286488579171506
43,E02000044,0.4572529782761037,0.1941135248773651,0.03328661527680449,0.011212333566923615,1,0.3041345480028031,0.9947442186405046
44,E02000045,0.4938650306748466,0.1574642126789366,0.02530674846625767,0.005112474437627812,1,0.3182515337423313,0.9102760736196319
45,E02000046,0.4820671037408407,0.17470111839568067,0.031623602005399154,0.005399151561897416,1,0.306209024296182,0.9490937138449672
46,E02000047,0.43839696723531,0.13864067154075277,0.018413214189006228,0.005415651232060655,1,0.3991334958028703,0.7936636880584891
47,E02000048,0.4688888888888889,0.2926984126984127,0.054285714285714284,0.016825396825396827,1,0.1673015873015873,1.2926984126984127
48,E02000049,0.43149284253578735,0.11281526925698705,0.0190865712338105,0.004771642808452625,1,0.4318336741649625,0.7341513292433538
49,E02000050,0.46565774155995343,0.18946449359720605,0.028812572759022118,0.007275902211874272,1,0.3087892898719441,0.9615832363213038
50,E02000051,0.4366327474560592,0.24205982115325317,0.059821153253160654,0.013876040703052728,1,0.24761023743447425,1.160345359235276
51,E02000052,0.4940200146448621,0.14059067610446668,0.02050280693190139,0.003173053453746644,1,0.3417134488650232,0.8518428118135221
52,E02000053,0.46923367308418273,0.15704039260098152,0.03095507738769347,0.009437523593808984,1,0.3333333333333333,0.9173272933182333
53,E02000054,0.45638126009693053,0.2451534733441034,0.05290791599353797,0.01615508885298869,1,0.2294022617124394,1.1740710823909533
54,E02000055,0.4244984160506864,0.1969376979936642,0.036430834213305174,0.010295670538542767,1,0.33183738120380146,0.9720168954593453
55,E02000056,0.38110846245530394,0.3295589988081049,0.08283671036948749,0.030095351609058404,1,0.1764004767580453,1.4171632896305124
56,E02000057,0.45689277899343544,0.24945295404814005,0.04245076586433261,0.007439824945295405,1,0.2437636761487965,1.113785557986871
57,E02000058,0.44447340980187694,0.235140771637122,0.03362877997914494,0.009906152241918665,1,0.27685088633993743,1.060740354535975
58,E02000059,0.48040559057275967,0.1534667032063579,0.020553576322280078,0.005480953685941353,1,0.340093176212661,0.8717456837489723
59,E02000060,0.4267411300919842,0.2250328515111695,0.039093298291721416,0.006570302233902759,1,0.30256241787122207,1.0220105124835743
60,E02000061,0.4425110883657455,0.2043671102012965,0.042988741044012284,0.015353121801432957,1,0.2947799385875128,1.052200614124872
61,E02000062,0.4387846291331546,0.10768543342269883,0.01876675603217158,0.002234137622877569,1,0.4325290437890974,0.7229669347631814
62,E02000063,0.48741092636579575,0.1847980997624703,0.039429928741092635,0.009976247030878859,1,0.27838479809976246,1.0175771971496437
63,E02000064,0.40811153358681873,0.13857203210815378,0.023658639628221376,0.008871989860583017,1,0.4207858048162231,0.7934093789607097
64,E02000065,0.5023961661341853,0.19528753993610223,0.02915335463258786,0.00439297124600639,1,0.2687699680511182,0.9980031948881789
65,E02000066,0.4516213389121339,0.12918410041841005,0.01961297071129707,0.0054916317991631795,1,0.39408995815899583,0.7931485355648535
66,E02000067,0.4931912374185909,0.16873889875666073,0.023386619301361752,0.0076968620485494375,1,0.30698638247483717,0.9348727057430433
67,E02000068,0.5029239766081871,0.14745196324143692,0.030910609857978277,0.004594820384294068,1,0.3141186299081036,0.9126984126984127
68,E02000069,0.4731006160164271,0.22628336755646816,0.037782340862423,0.01190965092402464,1,0.2509240246406571,1.0924024640657084
69,E02000070,0.4765122265122265,0.2602960102960103,0.05051480051480051,0.01447876447876448,1,0.1981981981981982,1.2081724581724582
70,E02000071,0.4726875455207575,0.25710123816460306,0.0484340859431901,0.011289147851420248,1,0.21048798252002912,1.187181354697742
71,E02000072,0.4649006622516556,0.14083885209713023,0.02207505518763797,0.0024282560706401766,1,0.369757174392936,0.8236203090507727
72,E02000073,0.4695322376738306,0.2849557522123894,0.052844500632111255,0.01618204804045512,1,0.17648546144121366,1.263969658659924
73,E02000074,0.46524912726118695,0.17645192002538876,0.026975563313233895,0.009838146620120596,1,0.32148524278006985,0.9428752776896223
74,E02000075,0.45233585858585856,0.2821969696969697,0.04924242424242424,0.01672979797979798,1,0.1994949494949495,1.2361111111111112
75,E02000076,0.47890625,0.214453125,0.0421875,0.0109375,1,0.253515625,1.08125
76,E02000077,0.46548117154811713,0.25767085076708507,0.05090655509065551,0.014644351464435146,1,0.2112970711297071,1.1966527196652719
77,E02000078,0.473701955495617,0.2791638570465273,0.06439649359406609,0.016857720836142953,1,0.16587997302764665,1.296695886716116
78,E02000079,0.47385003150598615,0.21833648393194707,0.04725897920604915,0.013862633900441084,1,0.24669187145557656,1.1146817895400125
79,E02000080,0.4501140250855188,0.24287343215507412,0.05473204104903079,0.011687571265678449,1,0.24059293044469784,1.1516533637400228
80,E02000081,0.4578469520103761,0.23054474708171208,0.04798962386511025,0.014267185473411154,1,0.2493514915693904,1.1277561608300908
81,E02000082,0.467244989530362,0.28148369727789413,0.06162129823511816,0.016751420879449596,1,0.1728985940771762,1.2865689500448698
82,E02000083,0.4758304077774777,0.2217121253038077,0.037267080745341616,0.007291385363219011,1,0.25789900081015393,1.0615716986227384
83,E02000084,0.45017182130584193,0.3006872852233677,0.06995581737849779,0.018654884634266077,1,0.16053019145802652,1.3392243495336278
84,E02000085,0.4657351962741184,0.2741184298070526,0.05389221556886228,0.014304723885562209,1,0.19194943446440452,1.2365269461077844
85,E02000086,0.4686360320933625,0.31181619256017507,0.06637490882567469,0.021152443471918306,1,0.13202042304886943,1.3807439824945296
86,E02000087,0.4446264744429882,0.3132372214941022,0.07011795543905636,0.02326343381389253,1,0.14875491480996067,1.3817169069462647
87,E02000088,0.4781411359724613,0.30223752151462996,0.06437177280550775,0.015834767641996556,1,0.13941480206540446,1.3459552495697074
88,E02000089,0.4873417721518987,0.2812939521800281,0.06364275668073137,0.014416315049226441,1,0.15330520393811534,1.3048523206751055
89,E02000090,0.4843997884717081,0.1874669487043892,0.034902168164992066,0.008725542041248016,1,0.28450555261766264,1.0013220518244315
90,E02000091,0.4452730334375752,0.22395958624007697,0.04811161895597787,0.015155159971133028,1,0.26750060139523696,1.1031994226605726
91,E02000092,0.4783132530120482,0.19558232931726907,0.04216867469879518,0.013654618473895583,1,0.27028112449799196,1.0566265060240965
92,E02000093,0.4845230574857865,0.24921036007580544,0.0540113708149084,0.012950094756790903,1,0.1993051168667088,1.198989260897031
93,E02000094,0.4676503972758229,0.23269012485811577,0.048051456678017405,0.010594021944759743,1,0.24101399924328415,1.1214528944381386
94,E02000095,0.44022770398481975,0.25173940543959517,0.046489563567362426,0.009171410499683744,1,0.2523719165085389,1.1220746363061354
95,E02000096,0.39856441254250097,0.3252738949754439,0.08689081979599547,0.025311673592746504,1,0.1639591990933132,1.4151870041556478
96,E02000097,0.44145403704998254,0.2425725270884306,0.049982523593149246,0.010136315973435861,1,0.25585459629500173,1.1202376791331703
97,E02000098,0.4228187919463087,0.24086502609992544,0.05480984340044743,0.007457121551081283,1,0.2740492170022371,1.0999254287844893
98,E02000099,0.4861751152073733,0.20775729646697388,0.030721966205837174,0.007680491551459293,1,0.2676651305683564,1.0291858678955452
99,E02000100,0.3891625615763547,0.3645320197044335,0.07881773399014778,0.024630541871921183,1,0.14285714285714285,1.4626436781609196
100,E02000101,0.4168708435421771,0.18130906545327266,0.035701785089254465,0.012250612530626532,1,0.3538676933846692,0.9422471123556178
