,GEOGRAPHY_CODE,All categories: Living arrangements,Living in a couple,Living in a couple: Cohabiting,Living in a couple: Married or re-married,Not living in a couple,Not living in a couple: Divorced,Not living in a couple: Married or re-married,Not living in a couple: Separated (but still legally married),Not living in a couple: Single (never married),Not living in a couple: Widowed
4018,E02004019,6324.0,0.6944971537001897,0.08159392789373814,0.6129032258064516,0.3055028462998102,0.043959519291587604,0.004427577482605946,0.01359898798228969,0.16476913345983554,0.07874762808349146
4019,E02004020,6500.0,0.6938461538461539,0.10276923076923077,0.591076923076923,0.30615384615384617,0.05246153846153846,0.005230769230769231,0.01323076923076923,0.16276923076923078,0.07246153846153847
4020,E02004021,4435.0,0.6850056369785795,0.08207440811724916,0.6029312288613303,0.31499436302142053,0.04329199549041714,0.006538895152198422,0.013979706877113867,0.1729425028184893,0.0782412626832018
4021,E02004022,4938.0,0.6804374240583232,0.07533414337788578,0.6051032806804374,0.3195625759416768,0.043134872417982986,0.008302956662616445,0.013973268529769137,0.17638720129607127,0.07776427703523693
4022,E02004023,4549.0,0.6506924598812925,0.07518135854033854,0.5755111013409541,0.3493075401187074,0.051659705429764786,0.007254341613541437,0.019564739503187514,0.17058694218509562,0.10024181138711805
4023,E02004024,5730.0,0.7263525305410122,0.07539267015706806,0.6509598603839442,0.27364746945898777,0.03577661431064572,0.006457242582897033,0.010645724258289703,0.14729493891797557,0.07347294938917975
4024,E02004025,6255.0,0.6797761790567546,0.0741806554756195,0.6055955235811351,0.3202238209432454,0.04684252597921663,0.006554756195043965,0.010871302957633893,0.15651478816946443,0.09944044764188649
4025,E02004026,6171.0,0.6021714470912332,0.10144222978447577,0.5007292173067575,0.3978285529087668,0.07146329606222654,0.007292173067574137,0.013612056392805057,0.20855614973262032,0.09690487765354075
4026,E02004027,6322.0,0.6703574818095539,0.07054729515975958,0.5998101866497944,0.32964251819044604,0.04824422651059791,0.007276178424549193,0.009648845302119582,0.1433090794052515,0.12116418854792788
4027,E02004028,6208.0,0.712145618556701,0.06201675257731959,0.6501288659793815,0.28785438144329895,0.040270618556701034,0.0067654639175257734,0.010631443298969073,0.14626288659793815,0.08392396907216494
4028,E02004029,5024.0,0.607484076433121,0.10867834394904459,0.49880573248407645,0.392515923566879,0.06488853503184713,0.005772292993630573,0.01751592356687898,0.21178343949044587,0.09255573248407643
4029,E02004030,4615.0,0.7081256771397616,0.08364030335861322,0.6244853737811484,0.29187432286023834,0.043553629469122425,0.005417118093174431,0.014084507042253521,0.14517876489707476,0.08364030335861322
4030,E02004031,5492.0,0.5797523670793882,0.13838310269482884,0.44136926438455937,0.4202476329206118,0.07920611798980336,0.004187909686817188,0.024763292061179897,0.21358339402767662,0.09850691915513474
4031,E02004032,6695.0,0.7088872292755788,0.09917849141150112,0.6097087378640776,0.2911127707244212,0.038834951456310676,0.003286034353995519,0.011650485436893204,0.16176250933532488,0.07557879014189693
4032,E02004033,6595.0,0.6571645185746778,0.12100075815011373,0.536163760424564,0.3428354814253222,0.05655799848369977,0.0036391205458680817,0.019257012888551934,0.19226686884003033,0.0711144806671721
4033,E02004034,5935.0,0.6759898904802022,0.093681550126369,0.5823083403538332,0.3240101095197978,0.04279696714406066,0.005391743892165122,0.013816343723673125,0.17607413647851727,0.08593091828138164
4034,E02004035,5075.0,0.7176354679802955,0.09221674876847291,0.6254187192118227,0.2823645320197044,0.03645320197044335,0.005714285714285714,0.011428571428571429,0.15408866995073892,0.07467980295566502
4035,E02004036,7705.0,0.6426995457495133,0.10408825438027255,0.5386112913692408,0.3573004542504867,0.05425048669695003,0.004282933160285529,0.01674237508111616,0.18792991563919534,0.09409474367293964
4036,E02004037,6010.0,0.7237936772046589,0.11381031613976705,0.6099833610648918,0.2762063227953411,0.04226289517470882,0.0028286189683860235,0.014309484193011647,0.1599001663893511,0.05690515806988353
4037,E02004038,5352.0,0.617339312406577,0.14088191330343797,0.476457399103139,0.38266068759342303,0.06819880418535126,0.004857997010463378,0.02485052316890882,0.18871449925261585,0.0960388639760837
4038,E02004039,6011.0,0.6943936117118615,0.11878223257361505,0.5756113791382466,0.3056063882881384,0.04874396938945267,0.004658126767592747,0.016303443686574614,0.17151888204957577,0.0643819663949426
4039,E02004040,6263.0,0.6808238863164617,0.11400287402203417,0.5668210122944276,0.31917611368353827,0.04949704614402044,0.0030336899249560913,0.016924796423439248,0.18329873862366278,0.06642184256745969
4040,E02004041,5033.0,0.6830915954698986,0.13431353069739718,0.5487780647725015,0.31690840453010133,0.048082654480429164,0.002384263858533678,0.015100337770713292,0.1875620902046493,0.06377905821577588
4041,E02004042,5735.0,0.5994768962510898,0.11926765475152572,0.48020924149956407,0.4005231037489102,0.06695727986050566,0.005056669572798605,0.02057541412380122,0.1986050566695728,0.1093286835222319
4042,E02004043,5516.0,0.6693255982596084,0.10514865844815083,0.5641769398114576,0.3306744017403916,0.05293691080493111,0.002719361856417694,0.016678752719361856,0.17385786802030456,0.08448150833937636
4043,E02004044,5594.0,0.6953879156238827,0.058276725062567036,0.6371111905613157,0.30461208437611725,0.0368251698248123,0.005541651769753307,0.014122273864855203,0.16571326421165533,0.08240972470504111
4044,E02004045,7018.0,0.694784838985466,0.11228270162439441,0.5825021373610715,0.30521516101453405,0.04787688800227985,0.003419777714448561,0.015388999715018524,0.1665716728412653,0.0719578227415218
4045,E02004046,4884.0,0.6691236691236692,0.08558558558558559,0.5835380835380836,0.3308763308763309,0.04914004914004914,0.0026617526617526617,0.014742014742014743,0.17342342342342343,0.09090909090909091
4046,E02004047,3884.0,0.6289907312049433,0.11920700308959835,0.509783728115345,0.37100926879505663,0.057157569515962924,0.003089598352214212,0.020339855818743563,0.19644696189495364,0.09397528321318228
4047,E02004048,4990.0,0.6326653306613227,0.12324649298597194,0.5094188376753507,0.36733466933867737,0.07294589178356714,0.004208416833667334,0.022444889779559118,0.18196392785571142,0.08577154308617234
4048,E02004049,6276.0,0.674314850223072,0.09910771191841937,0.5752071383046526,0.325685149776928,0.0455704270235819,0.0033460803059273425,0.015455704270235819,0.165710643722116,0.09560229445506692
4049,E02004050,5102.0,0.6319090552724422,0.1062328498627989,0.5256762054096433,0.3680909447275578,0.05488043904351235,0.005096040768326146,0.01685613484907879,0.18639749117992943,0.10486083888671109
4050,E02004051,6747.0,0.6476952719727286,0.11204979991107158,0.535645472061657,0.35230472802727136,0.05469097376611828,0.005187490736623684,0.016896398399288574,0.18852823477100933,0.08700163035423152
4051,E02004052,5861.0,0.6742876642211226,0.11295000853096741,0.5613376556901553,0.3257123357788773,0.049820849684354206,0.0035830063129158847,0.015867599385770346,0.1695956321446852,0.08684524825115168
4052,E02004053,5449.0,0.6397504129198018,0.11304826573683245,0.5267021471829694,0.3602495870801982,0.0534042943659387,0.005322077445402826,0.018902550926775556,0.19471462653697927,0.08790603780510185
4053,E02004054,6499.0,0.7081089398368979,0.14094476073242038,0.5671641791044776,0.291891060163102,0.044160640098476686,0.0056931835667025695,0.017541160178488998,0.1604862286505616,0.06400984766887213
4054,E02004055,5661.0,0.6214449743861509,0.10846140257904964,0.5129835718071012,0.3785550256138491,0.06694930224341988,0.0035329447094152974,0.020137784843667197,0.19855149266913974,0.08938350114820703
4055,E02004056,5469.0,0.5982812214298775,0.10788078259279575,0.49040043883708173,0.4017187785701225,0.07807643079173524,0.002011336624611446,0.019747668678003292,0.20789906747120132,0.09398427500457122
4056,E02004057,5636.0,0.6192334989354152,0.12987934705464868,0.4893541518807665,0.3807665010645848,0.07416607523066004,0.0039034776437189495,0.0205819730305181,0.20511000709723207,0.07700496806245564
4057,E02004058,6042.0,0.5915259847732539,0.10625620655412116,0.48526977821913275,0.4084740152267461,0.07464415756372063,0.0033101621979476996,0.020191989407480966,0.2047335319430652,0.1055941741145316
4058,E02004059,5743.0,0.6675953334494167,0.08706251088281386,0.5805328225666028,0.3324046665505833,0.05223750652968832,0.0034825004353125546,0.01706425213303152,0.1652446456555807,0.09437576179697023
4059,E02004060,5653.0,0.6630107907305856,0.09977003361047232,0.5632407571201132,0.33698920926941445,0.05678400849106669,0.004776225013267292,0.017512825048646735,0.18008137272244826,0.0778347779939855
4060,E02004061,5850.0,0.6167521367521368,0.10188034188034188,0.5148717948717949,0.38324786324786325,0.07111111111111111,0.0041025641025641026,0.01658119658119658,0.19914529914529913,0.09230769230769231
4061,E02004062,6410.0,0.6371294851794072,0.0967238689547582,0.540405616224649,0.36287051482059285,0.062246489859594384,0.0024960998439937598,0.020124804992199687,0.19609984399375974,0.08190327613104524
4062,E02004063,6508.0,0.6511985248924401,0.09373079287031345,0.5574677320221266,0.34880147510755993,0.05608481868469576,0.004148740012292563,0.013675476336816227,0.17532267977873386,0.09956976029502151
4063,E02004064,5611.0,0.5314560684369988,0.14471573694528606,0.3867403314917127,0.4685439315630012,0.0941008732846195,0.0055248618784530384,0.025307431830333273,0.26893601853502047,0.07467474603457494
4064,E02004065,6969.0,0.7183240063136749,0.056823073611709,0.6615009327019659,0.2816759936863252,0.03845601951499498,0.0033003300330033004,0.011909886640837997,0.1538240780599799,0.07418567943750896
4065,E02004066,8226.0,0.6666666666666666,0.10406029662047167,0.562606370046195,0.3333333333333333,0.054339897884755656,0.002674446875759786,0.018477996596158522,0.19207391198638463,0.06576707999027474
4066,E02004067,4917.0,0.5511490746390075,0.10982306284319707,0.44132601179581044,0.44885092536099247,0.08257067317470002,0.004677648972950987,0.017897091722595078,0.2273744152938784,0.116331096196868
4067,E02004068,6034.0,0.6688763672522373,0.08319522704673517,0.5856811402055021,0.3311236327477627,0.04706662247265495,0.006131919124958568,0.012098110705999338,0.1726881007623467,0.09313887968180312
4068,E02004069,5670.0,0.6708994708994709,0.06455026455026455,0.6063492063492063,0.3291005291005291,0.044620811287477954,0.008994708994708995,0.012874779541446208,0.17389770723104056,0.08871252204585538
4069,E02004070,5114.0,0.6527180289401643,0.07117716073523661,0.5815408682049277,0.34728197105983577,0.04575674618693782,0.007821666014861166,0.015252248728979272,0.17696519358623386,0.10148611654282362
4070,E02004071,4106.0,0.6775450560155869,0.07890891378470531,0.5986361422308817,0.32245494398441304,0.043594739405747686,0.005114466634193863,0.013882123721383342,0.16415002435460302,0.09571358986848515
4071,E02004072,6680.0,0.7,0.08892215568862276,0.6110778443113772,0.3,0.038622754491017965,0.0032934131736526945,0.015568862275449102,0.17380239520958085,0.0687125748502994
4072,E02004073,7402.0,0.6313158605782221,0.0990272899216428,0.5322885706565793,0.3686841394217779,0.05633612537152121,0.005674142123750338,0.018508511213185627,0.19629829775736288,0.09186706295595785
4073,E02004074,4552.0,0.6594903339191565,0.10281195079086115,0.5566783831282952,0.3405096660808436,0.049428822495606324,0.0063708260105448155,0.014938488576449912,0.18717047451669597,0.08260105448154657
4074,E02004075,5899.0,0.6967282590269537,0.08374300728937108,0.6129852517375827,0.30327174097304627,0.036616375656891,0.008136972368197999,0.013900661129004916,0.17613154771995254,0.06848618409899983
4075,E02004076,4430.0,0.6370203160270881,0.09390519187358916,0.5431151241534988,0.36297968397291197,0.05575620767494357,0.004966139954853273,0.013318284424379233,0.19525959367945825,0.09367945823927765
4076,E02004077,5489.0,0.7167061395518309,0.06813627254509018,0.6485698670067408,0.28329386044816907,0.03825833485152123,0.004008016032064128,0.011477500455456367,0.15904536345418108,0.07050464565494625
4077,E02004078,5351.0,0.5890487759297328,0.11810876471687536,0.4709400112128574,0.41095122407026724,0.07849000186880957,0.010278452625677444,0.02354700056064287,0.20594281442720988,0.09269295458792749
4078,E02004079,5176.0,0.7272024729520865,0.14605873261205565,0.5811437403400309,0.27279752704791344,0.04578825347758887,0.0036707882534775887,0.015262751159196291,0.16286707882534776,0.045208655332302936
4079,E02004080,6955.0,0.590079079798706,0.1365923795830338,0.45348670021567217,0.40992092020129406,0.07519769949676491,0.00603882099209202,0.02113587347232207,0.21941049604601007,0.08813803019410496
4080,E02004081,4652.0,0.6827171109200344,0.08168529664660361,0.6010318142734308,0.3172828890799656,0.04256233877901978,0.004299226139294927,0.013327601031814273,0.17454858125537404,0.0825451418744626
4081,E02004082,5041.0,0.7054155921444157,0.0868875223170006,0.6185280698274152,0.2945844078555842,0.04106328109502083,0.0029756000793493354,0.01011704026978774,0.17496528466574093,0.06546320174568537
4082,E02004083,5725.0,0.6623580786026201,0.13868995633187772,0.5236681222707423,0.3376419213973799,0.05554585152838428,0.004017467248908297,0.01851528384279476,0.18707423580786026,0.07248908296943231
4083,E02004084,4981.0,0.638827544669745,0.10399518169042361,0.5348323629793215,0.361172455330255,0.05681590042160209,0.0056213611724553305,0.011644248142943184,0.18510339289299338,0.101987552700261
4084,E02004085,6601.0,0.6623238903196486,0.09665202242084532,0.5656718678988032,0.33767610968035144,0.05165883956976216,0.0068171489168307835,0.01545220421148311,0.18148765338585063,0.08226026359642478
4085,E02004086,5801.0,0.682985692122048,0.0875711084295811,0.5954145836924668,0.3170143078779521,0.05016376486812619,0.004654369936217893,0.016548870884330286,0.1685916221341148,0.0770556800551629
4086,E02004087,6180.0,0.6355987055016181,0.13009708737864079,0.5055016181229773,0.3644012944983819,0.06553398058252427,0.0069579288025889965,0.017637540453074432,0.18867313915857606,0.08559870550161812
4087,E02004088,5848.0,0.7017783857729138,0.106703146374829,0.5950752393980848,0.2982216142270862,0.043091655266757865,0.006326949384404925,0.014192886456908345,0.1740766073871409,0.06053351573187415
4088,E02004089,5066.0,0.5495459928938018,0.16067903671535727,0.3888669561784445,0.4504540071061982,0.09573628108961706,0.006908803789972365,0.031188314251875248,0.23568890643505724,0.08093170153967627
4089,E02004090,4667.0,0.6676665952431969,0.10627812299121492,0.561388472251982,0.33233340475680306,0.05699592886222413,0.005356760231412042,0.014784658238697236,0.17355903149775015,0.08163702592671952
4090,E02004091,7214.0,0.68339340171888,0.11782644857222069,0.5655669531466593,0.31660659828112003,0.05295259218186859,0.005406154699196007,0.01635708344884946,0.17965067923482117,0.062240088716384805
4091,E02004092,7278.0,0.6608958505083814,0.11651552624347349,0.5443803242649079,0.3391041494916186,0.06086837043143721,0.006457818081890629,0.01772464962901896,0.17230008244023085,0.08175322890904095
4092,E02004093,4904.0,0.6521207177814029,0.12969004893964112,0.5224306688417618,0.34787928221859704,0.061174551386623165,0.007137030995106036,0.024877650897226752,0.18943719412724308,0.06525285481239804
4093,E02004094,5621.0,0.6102117061021171,0.11314712684575698,0.49706457925636005,0.38978829389788294,0.05942003202277175,0.008717310087173101,0.022593844511652732,0.21757694360434088,0.0814801636719445
4094,E02004095,7219.0,0.6006372073694417,0.1324283141709378,0.46820889319850395,0.39936279263055824,0.06524449369718797,0.003740130211940712,0.02285635129519324,0.2192824490926721,0.0882393683335642
4095,E02004096,7377.0,0.7238714924766165,0.08024942388504812,0.6436220685915683,0.27612850752338347,0.032533550223668155,0.0066422665039989155,0.013555645926528399,0.1710722515927884,0.05232479327639962
4096,E02004097,6236.0,0.687299550994227,0.1141757536882617,0.5731237973059654,0.31270044900577293,0.05420141116100064,0.0043296985246953175,0.018120590121872997,0.18264913406029507,0.05339961513790892
4097,E02004098,5955.0,0.6350965575146935,0.11519731318219983,0.5198992443324937,0.3649034424853065,0.06414777497900924,0.005373635600335852,0.020151133501259445,0.18958858102434928,0.08564231738035265
4098,E02004099,4070.0,0.6825552825552825,0.07862407862407862,0.6039312039312039,0.3174447174447175,0.04398034398034398,0.006633906633906634,0.01425061425061425,0.16683046683046682,0.08574938574938575
4099,E02004100,5824.0,0.685782967032967,0.09684065934065934,0.5889423076923077,0.31421703296703296,0.04532967032967033,0.006009615384615385,0.01201923076923077,0.16964285714285715,0.08121565934065934
4100,E02004101,5943.0,0.6791182904257109,0.1110550227158001,0.5680632677099108,0.3208817095742891,0.047619047619047616,0.005216220763923944,0.014134275618374558,0.17432273262661954,0.07958943294632341
4101,E02004102,6457.0,0.5881988539569459,0.11646275360074337,0.47173610035620256,0.41180114604305407,0.07433792783026173,0.008827628929843581,0.020288059470342266,0.21294718909710392,0.09540034071550256
4102,E02004103,5295.0,0.6322946175637394,0.11406987724268178,0.5182247403210576,0.3677053824362606,0.06251180358829084,0.006043437204910292,0.02134088762983947,0.19792256846081208,0.07988668555240794
4103,E02004104,5274.0,0.6977626090254077,0.08684110731892301,0.6109215017064846,0.30223739097459235,0.044747819491846794,0.005688282138794084,0.01061812665908229,0.17064846416382254,0.07053469852104664
4104,E02004105,7440.0,0.6776881720430108,0.09489247311827957,0.5827956989247312,0.32231182795698926,0.05134408602150538,0.002956989247311828,0.015456989247311828,0.19086021505376344,0.06169354838709677
4105,E02004106,6003.0,0.709312010661336,0.0762951857404631,0.6330168249208729,0.290687989338664,0.042811927369648506,0.0034982508745627187,0.012160586373479927,0.15875395635515577,0.0734632683658171
4106,E02004107,5719.0,0.6291309669522643,0.1021157545025354,0.5270152124497289,0.3708690330477356,0.06102465465990558,0.005420528064346914,0.015387305472984787,0.18884420353208603,0.10019234131841231
4107,E02004108,5783.0,0.6353103925298288,0.08818952100985647,0.5471208715199724,0.3646896074701712,0.05948469652429535,0.0034584125886218224,0.017464983572540203,0.1774165657962995,0.10686494898841432
4108,E02004109,5837.0,0.7082405345211581,0.05550796642110673,0.6527325681000514,0.29175946547884185,0.03769059448346754,0.004625663868425561,0.009080006852835361,0.16926503340757237,0.07109816686654104
4109,E02004110,6084.0,0.7094017094017094,0.06969099276791585,0.6397107166337935,0.2905982905982906,0.042735042735042736,0.0039447731755424065,0.012984878369493753,0.1711045364891519,0.05982905982905983
4110,E02004111,4377.0,0.6712360063970756,0.10189627598811972,0.5693397304089559,0.32876399360292435,0.048435001142334934,0.004340872743888508,0.015078821110349555,0.17294950879597898,0.0879597898103724
4111,E02004112,5469.0,0.7200585116108977,0.04754068385445237,0.6725178277564454,0.2799414883891022,0.03291278113000549,0.005851161089778753,0.009325287986834888,0.14463338818796856,0.08721886999451453
4112,E02004113,7040.0,0.6178977272727273,0.11136363636363636,0.506534090909091,0.3821022727272727,0.060369318181818184,0.004261363636363636,0.01946022727272727,0.19744318181818182,0.10056818181818182
4113,E02004114,5973.0,0.7128746023773648,0.06763770299681902,0.6452368993805457,0.28712539762263517,0.03833919303532563,0.003850661309224845,0.011384563870751716,0.1592164741336012,0.0743345052737318
4114,E02004115,6821.0,0.6805453745785075,0.12138982553877731,0.5591555490397302,0.31945462542149244,0.04779357865415628,0.0030787274593168158,0.016859697991496846,0.17710013194546254,0.07462248937105996
4115,E02004116,5769.0,0.6181313919223436,0.1060842433697348,0.5120471485526088,0.38186860807765644,0.059802392095683825,0.004333506673600277,0.016814005893569076,0.2000346680533888,0.10088403536141445
4116,E02004117,5908.0,0.6672308733920108,0.0974949221394719,0.569735951252539,0.3327691266079892,0.04942450914014895,0.004400812457684496,0.014895057549085985,0.17603249830737983,0.08801624915368991
4117,E02004118,4637.0,0.704334699158939,0.11214147077852059,0.5921932283804183,0.295665300841061,0.042915678240241534,0.004313133491481561,0.017683847315074403,0.1731723096829847,0.057580332111278845
4118,E02004119,5251.0,0.7472862311940582,0.08036564463911636,0.6669205865549419,0.2527137688059417,0.033707865168539325,0.00304703865930299,0.012569034469624834,0.14035421824414399,0.0630356122643306
4119,E02004120,5725.0,0.6712663755458516,0.10427947598253275,0.5669868995633188,0.3287336244541485,0.0422707423580786,0.011353711790393014,0.01519650655021834,0.20890829694323143,0.05100436681222707
4120,E02004121,4858.0,0.7377521613832853,0.09921778509674763,0.6385343762865376,0.2622478386167147,0.038493207081103334,0.007410456978180321,0.01214491560312886,0.14985590778097982,0.054343351173322355
4121,E02004122,4498.0,0.7105380168963984,0.08448199199644287,0.6260560248999555,0.2894619831036016,0.04090706980880391,0.006669630947087594,0.012449977767896843,0.16874166296131615,0.06069364161849711
4122,E02004123,4910.0,0.6692464358452138,0.08879837067209775,0.5804480651731161,0.33075356415478613,0.04745417515274949,0.005702647657841141,0.016904276985743382,0.16761710794297352,0.09307535641547862
4123,E02004124,5777.0,0.6865154924701402,0.09485892331660031,0.5916565691535399,0.3134845075298598,0.045525359182966935,0.004327505625757314,0.017310022503029255,0.16773411805435348,0.0785875021637528
4124,E02004125,6518.0,0.6621663086836453,0.10678122123350721,0.555385087450138,0.3378336913163547,0.048020865296103096,0.003988953666768947,0.018103712795335992,0.19024240564590364,0.07747775391224301
4125,E02004126,5196.0,0.6593533487297921,0.10585065434949961,0.5535026943802925,0.3406466512702079,0.04734411085450346,0.004426481909160893,0.017128560431100847,0.18013856812933027,0.09160892994611239
4126,E02004127,8755.0,0.6661336379211878,0.1628783552255854,0.5032552826956025,0.3338663620788121,0.0566533409480297,0.002398629354654483,0.02193032552826956,0.1792118789263278,0.07367218732153055
4127,E02004128,7539.0,0.6947871070433744,0.1021355617455896,0.5926515452977849,0.30521289295662557,0.04310916567183977,0.00543838705398594,0.015519299641862315,0.15917230401910068,0.08197373656983685
4128,E02004129,4430.0,0.7151241534988714,0.07494356659142212,0.6401805869074492,0.2848758465011287,0.040857787810383746,0.007900677200902935,0.011286681715575621,0.15033860045146727,0.0744920993227991
4129,E02004130,4529.0,0.6292779863104438,0.090527710311327,0.5387502759991168,0.3707220136895562,0.06270699933760213,0.005078383749172003,0.012143961139324354,0.16559947008169573,0.125193199381762
4130,E02004131,4474.0,0.7250782297720161,0.11443898077782745,0.6106392489941886,0.2749217702279839,0.05364327223960662,0.003799731783638802,0.01676352257487707,0.13701385784532857,0.06370138578453285
4131,E02004132,6247.0,0.7177845365775573,0.08868256763246359,0.6291019689450936,0.28221546342244275,0.042420361773651355,0.002881383063870658,0.01440691531935329,0.15751560749159596,0.0649911957739715
4132,E02004133,5902.0,0.658759742460183,0.09691629955947137,0.5618434429007116,0.341240257539817,0.050491358861402914,0.007455099966113182,0.013046424940698069,0.16214842426296172,0.10809894950864114
4133,E02004134,5324.0,0.6977836213373404,0.09936138241923366,0.5984222389181066,0.30221637866265966,0.043200601051840724,0.006386175807663411,0.01652892561983471,0.16829451540195342,0.06780616078136739
4134,E02004135,6166.0,0.6756406097956535,0.05806033084657801,0.6175802789490755,0.3243593902043464,0.04654557249432371,0.007946805060006487,0.012487836522867337,0.15520596821277977,0.10217320791436912
4135,E02004136,5880.0,0.6789115646258503,0.07517006802721088,0.6037414965986394,0.32108843537414966,0.04812925170068027,0.005442176870748299,0.015136054421768708,0.1510204081632653,0.10136054421768707
4136,E02004137,4407.0,0.7075107783072385,0.07215793056501021,0.6353528477422282,0.29248922169276154,0.04424778761061947,0.007034263671431813,0.011118674835488994,0.14545041978670298,0.08463807578851827
4137,E02004138,5703.0,0.6442223391197616,0.07329475714536209,0.5709275819743994,0.3557776608802385,0.05944239873750658,0.006137120813606874,0.014378397334736105,0.14185516394879888,0.13396458004559003
4138,E02004139,4979.0,0.6483229564169511,0.07029524000803374,0.5780277164089175,0.3516770435830488,0.059851375778268726,0.00502108857200241,0.011849769029925688,0.14882506527415143,0.12612974492870055
4139,E02004140,4308.0,0.6239554317548747,0.04967502321262767,0.5742804085422469,0.37604456824512533,0.04758588672237697,0.007892293407613741,0.013695450324976788,0.1353296193129062,0.17154131847725163
4140,E02004141,4436.0,0.6816952209197475,0.08205590622182146,0.5996393146979261,0.31830477908025245,0.05342651036970243,0.006537421100090171,0.01375112714156898,0.15396753832281335,0.09062218214607755
4141,E02004142,3866.0,0.7232281427832384,0.06828763579927574,0.6549405069839628,0.2767718572167615,0.04759441282979824,0.00594930160372478,0.01189860320744956,0.13321262286601138,0.07811691670977755
4142,E02004143,4858.0,0.7031700288184438,0.07451626183614657,0.6286537669822972,0.2968299711815562,0.05166735282009057,0.00514615067929189,0.016055990119390694,0.138328530259366,0.08563194730341704
4143,E02004144,5142.0,0.676390509529366,0.08401400233372229,0.5923765071956437,0.323609490470634,0.05542590431738623,0.004472967716841696,0.013418903150525088,0.15752625437572929,0.0927654609101517
4144,E02004145,4841.0,0.6750671348894857,0.0698202850650692,0.6052468498244165,0.32493286511051434,0.04358603594298699,0.008262755629002272,0.011774426771328238,0.1338566411898368,0.12745300557736006
4145,E02004146,5629.0,0.647717178895008,0.09593178184402203,0.551785397050986,0.352282821104992,0.07567951678806183,0.005329543435779001,0.017054538994492805,0.17569728193284775,0.07852193995381063
4146,E02004147,5348.0,0.4932685115931189,0.15033657442034407,0.34293193717277487,0.5067314884068811,0.08358264771877337,0.008975317875841436,0.02617801047120419,0.30142109199700823,0.08657442034405385
4147,E02004148,5059.0,0.6024906107926468,0.06997430322198063,0.5325163075706661,0.39750938920735324,0.07135797588456216,0.007313698359359557,0.018185412136785924,0.17038940502075509,0.13026289780589048
4148,E02004149,5480.0,0.6208029197080291,0.08102189781021898,0.5397810218978102,0.3791970802919708,0.057116788321167886,0.011861313868613138,0.011313868613138687,0.23613138686131388,0.06277372262773723
4149,E02004150,5466.0,0.5257958287596048,0.11013538236370289,0.41566044639590194,0.47420417124039516,0.08324185876326382,0.006403219904866447,0.017929015733626052,0.30900109769484085,0.057628979143798026
4150,E02004151,6046.0,0.6434005954349984,0.08997684419450877,0.5534237512404896,0.35659940456500167,0.05656632484287132,0.008269930532583526,0.018193847171683757,0.1835924578233543,0.08997684419450877
4151,E02004152,6295.0,0.3221604447974583,0.1232724384432089,0.1988880063542494,0.6778395552025417,0.05988880063542494,0.006989674344718031,0.013820492454328832,0.5555202541699762,0.04162033359809372
4152,E02004153,5799.0,0.6449387825487153,0.1610622521124332,0.4838765304362821,0.3550612174512847,0.07484048973961027,0.006897740989825832,0.021038110018968787,0.21400241420934643,0.03828246249353337
4153,E02004154,6072.0,0.4683794466403162,0.13537549407114624,0.33300395256917,0.5316205533596838,0.0752635046113307,0.008069828722002636,0.020256916996047432,0.36676548089591565,0.06126482213438735
4154,E02004155,6138.0,0.588791137178234,0.10003258390355164,0.4887585532746823,0.41120886282176605,0.07298794395568589,0.008960573476702509,0.013848159009449332,0.20625610948191594,0.10915607689801238
4155,E02004156,6213.0,0.3814582327378078,0.15708997263801705,0.22436826009979077,0.6185417672621922,0.10655078062127797,0.013520038628681796,0.02333816191855786,0.3788829872847256,0.09624979880894897
4156,E02004157,4555.0,0.5238199780461031,0.12294182217343579,0.4008781558726674,0.4761800219538968,0.07903402854006586,0.009220636663007684,0.01712403951701427,0.28122941822173436,0.08957189901207464
4157,E02004158,5945.0,0.5863751051303616,0.1470142977291842,0.43936080740117744,0.4136248948696383,0.06778805719091674,0.007737594617325484,0.01934398654331371,0.2381833473507149,0.08057190916736753
4158,E02004159,5985.0,0.689390142021721,0.10693400167084377,0.5824561403508772,0.31060985797827906,0.05914786967418546,0.006683375104427736,0.015705931495405178,0.16875522138680032,0.06031746031746032
4159,E02004160,5829.0,0.6546577457539887,0.08440555841482245,0.5702521873391663,0.34534225424601134,0.05369703208097444,0.0053182364041859664,0.017327157316863954,0.18219248584662892,0.08680734259735803
4160,E02004161,5651.0,0.563794018757742,0.13625906919129357,0.42753494956644844,0.436205981242258,0.0858255176075031,0.011856308617943727,0.023712617235887454,0.23889577066006015,0.07591576712086356
4161,E02004162,5556.0,0.6004319654427646,0.1468682505399568,0.4535637149028078,0.39956803455723544,0.07199424046076314,0.0091792656587473,0.023758099352051837,0.21886249100071994,0.07577393808495321
4162,E02004163,5557.0,0.579089436746446,0.08745726111211086,0.4916321756343351,0.4209105632535541,0.08295843080798992,0.008097894547417672,0.01655569551916502,0.188950872773079,0.12434766960590246
4163,E02004164,5062.0,0.701106282101936,0.08711971552745951,0.6139865665744765,0.298893717898064,0.04820229158435401,0.005333860134334255,0.015408929276965626,0.15863295140260766,0.07131568549980245
4164,E02004165,5248.0,0.7103658536585366,0.07736280487804878,0.6330030487804879,0.2896341463414634,0.041158536585365856,0.006097560975609756,0.011051829268292682,0.14576981707317074,0.08555640243902439
