,GEOGRAPHY_CODE,All household spaces - with no residents - second residence/holiday accommodation,All household spaces - with no residents - vacant,All household spaces - with residents,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment - in a commercial building","Flat, maisonette or apartment - in a purpose built block of flats or tenement","Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",Whole house or bungalow - detatched,Whole house or bungalow - semi-detatched,Whole house or bungalow - terraced
5686,E02005687,0.016896398399288574,0.023566029346376166,2249.0,0.01067140951534015,0.0035571365051133837,0.02267674522009782,0.006224988883948421,0.568252556691863,0.2796798577145398,0.1493997332147621
5687,E02005688,0.011854951185495118,0.033821478382147836,2868.0,0.015341701534170154,0.007670850767085077,0.022663877266387727,0.007322175732217573,0.3601813110181311,0.4839609483960948,0.14853556485355648
5688,E02005689,0.0017064846416382253,0.01911262798634812,2930.0,0.0,0.0010238907849829352,0.002389078498293515,0.00477815699658703,0.5419795221843003,0.3453924914675768,0.12525597269624572
5689,E02005690,0.0030661410424879547,0.04248795444590451,2283.0,0.001314060446780552,0.0337275514673675,0.15549715286903198,0.0346035917652212,0.32544897065265005,0.2606219886114761,0.23477879982479194
5690,E02005691,0.009313154831199068,0.037252619324796274,2577.0,0.0,0.0038804811796662787,0.03220799379123011,0.013581684128831975,0.4474194800155219,0.36127279782693056,0.18742724097788127
5691,E02005692,0.001808972503617945,0.02930535455861071,2764.0,0.001085383502170767,0.006512301013024602,0.07272069464544138,0.01085383502170767,0.290520984081042,0.40882778581765555,0.24095513748191028
5692,E02005693,0.0011061946902654867,0.0306047197640118,2712.0,0.0,0.0011061946902654867,0.07448377581120944,0.0018436578171091445,0.2935103244837758,0.3329646017699115,0.3274336283185841
5693,E02005694,0.0,0.02131782945736434,3096.0,0.0009689922480620155,0.0009689922480620155,0.03391472868217054,0.007428940568475452,0.6401808785529716,0.26453488372093026,0.07493540051679587
5694,E02005695,0.005025125628140704,0.08040201005025126,2786.0,0.007537688442211055,0.008973438621679828,0.09332376166547021,0.04414931801866475,0.06568557071069633,0.1884422110552764,0.6773151471643934
5695,E02005696,0.0011760094080752645,0.02195217561740494,2551.0,0.0,0.0035280282242257936,0.11015288122304978,0.01803214425715406,0.07918463347706782,0.29439435515484125,0.5174441395531164
5696,E02005697,0.0010672358591248667,0.0416221985058698,2811.0,0.0010672358591248667,0.025257915332621842,0.247954464603344,0.056919245819992886,0.10992529348986126,0.20206332266097474,0.39985770188545
5697,E02005698,0.0,0.021885521885521887,2376.0,0.0,0.0012626262626262627,0.06565656565656566,0.005471380471380472,0.21296296296296297,0.4187710437710438,0.31776094276094274
5698,E02005699,0.0,0.01748371614672609,2917.0,0.0,0.006513541309564621,0.02811107302022626,0.005485087418580734,0.1984916009598903,0.5406239286938636,0.23825848474460062
5699,E02005700,0.002152852529601722,0.015877287405812703,3716.0,0.0368675995694295,0.008880516684607105,0.03283100107642627,0.005382131324004306,0.3910118406889128,0.3832077502691066,0.15984930032292788
5700,E02005701,0.002297266253158741,0.02297266253158741,4353.0,0.0032161727544222376,0.004364805881001608,0.04548587181254307,0.004824259131633356,0.29749597978405695,0.46473696301401335,0.20514587640707557
5701,E02005702,0.12289156626506025,0.059839357429718874,2490.0,0.0012048192771084338,0.008835341365461847,0.024899598393574297,0.028112449799196786,0.4614457831325301,0.39518072289156625,0.26345381526104417
5702,E02005703,0.012709030100334449,0.0451505016722408,2990.0,0.0,0.0294314381270903,0.174247491638796,0.03545150501672241,0.12374581939799331,0.3725752508361204,0.3220735785953177
5703,E02005704,0.028713858424725822,0.04247258225324028,5015.0,0.0023928215353938185,0.013359920239282154,0.04466600199401795,0.019740777666999002,0.3066799601196411,0.3395812562313061,0.344765702891326
5704,E02005705,0.06743421052631579,0.06513157894736842,3040.0,0.002631578947368421,0.014144736842105264,0.023026315789473683,0.021052631578947368,0.49736842105263157,0.33026315789473687,0.24407894736842106
5705,E02005706,0.014393754574286412,0.051232007806782144,4099.0,0.0,0.028299585264698706,0.17760429373017808,0.04269333983898512,0.07562820200048792,0.36984630397657964,0.37155403757013905
5706,E02005707,0.05920381082000681,0.052398775093569244,2939.0,0.007145287512759442,0.012929567880231372,0.011908812521265737,0.01122830894862198,0.40489962572303506,0.4202109561075196,0.2432800272201429
5707,E02005708,0.19609967497291442,0.06587215601300109,4615.0,0.0032502708559046588,0.01885157096424702,0.041603466955579635,0.030985915492957747,0.39826652221018416,0.40910075839653304,0.3599133261105092
5708,E02005709,0.0010256410256410256,0.0441025641025641,2925.0,0.0010256410256410256,0.002735042735042735,0.14735042735042736,0.006153846153846154,0.05128205128205128,0.5764102564102564,0.2605128205128205
5709,E02005710,0.0010559662090813093,0.07497360084477296,3788.0,0.0,0.01187961985216473,0.2394403379091869,0.05332629355860612,0.041446673706441395,0.2697993664202746,0.45987328405491024
5710,E02005711,0.0,0.02012682657843948,3627.0,0.0,0.0022056796250344637,0.08795147504824924,0.005789909015715467,0.09236283429831817,0.5831265508684863,0.24869037772263577
5711,E02005712,0.0011787819253438114,0.03536345776031434,2545.0,0.0,0.007072691552062868,0.1269155206286837,0.01100196463654224,0.1544204322200393,0.4534381139489195,0.2829076620825147
5712,E02005713,0.0,0.019441069258809233,2469.0,0.0,0.0016200891049007696,0.002430133657351154,0.0,0.3458890238963143,0.5228837586067233,0.14621304171729446
5713,E02005714,0.0,0.008950770760815515,2011.0,0.0,0.0,0.005469915464942815,0.0,0.6494281452013924,0.3406265539532571,0.0139234211834908
5714,E02005715,0.0008185538881309686,0.022646657571623464,3665.0,0.0,0.003819918144611187,0.1296043656207367,0.009004092769440655,0.08185538881309687,0.30995907230559344,0.4886766712141883
5715,E02005716,0.0008143322475570033,0.013572204125950055,3684.0,0.0,0.003257328990228013,0.07953311617806731,0.004614549402823019,0.10260586319218241,0.5534744842562432,0.2700868621064061
5716,E02005717,0.002574370709382151,0.02116704805491991,3496.0,0.0,0.008009153318077803,0.06264302059496568,0.014874141876430207,0.13872997711670482,0.5703661327231121,0.22911899313501144
5717,E02005718,0.0,0.022864828513786146,2974.0,0.0,0.0016812373907195697,0.21654337592468056,0.004707464694014795,0.16139878950907868,0.3557498318762609,0.28312037659717554
5718,E02005719,0.001201923076923077,0.021033653846153848,3328.0,0.0009014423076923077,0.009014423076923076,0.13611778846153846,0.012319711538461538,0.16075721153846154,0.5099158653846154,0.1932091346153846
5719,E02005720,0.007561436672967864,0.05883742911153119,4232.0,0.003544423440453686,0.004725897920604915,0.04773156899810964,0.007325141776937618,0.20439508506616258,0.3747637051039698,0.42391304347826086
5720,E02005721,0.0044598612487611496,0.04360753221010902,2018.0,0.0,0.003964321110009911,0.04410307234886026,0.01635282457879088,0.22745292368681863,0.39742319127849357,0.3587710604558969
5721,E02005722,0.017000377786173027,0.049867774839440875,2647.0,0.0018889308651303363,0.004911220249338874,0.018133736305251228,0.014733660748016623,0.5821684926331696,0.2852285606346808,0.15980355119002645
5722,E02005723,0.003601833660772757,0.05468238375900458,3054.0,0.0009823182711198428,0.01768172888015717,0.14538310412573674,0.023575638506876228,0.14865749836280287,0.325147347740668,0.3975114603798297
5723,E02005724,0.0020185708518368995,0.023011707710940653,2477.0,0.0,0.004037141703673799,0.014937424303593056,0.0012111425111021397,0.48647557529269275,0.47678643520387565,0.04158255954784013
5724,E02005725,0.004457652303120356,0.04049034175334324,2692.0,0.0,0.009658246656760773,0.09658246656760773,0.004457652303120356,0.5178306092124815,0.36218424962852896,0.05423476968796434
5725,E02005726,0.005151098901098901,0.04601648351648352,2912.0,0.0,0.006524725274725275,0.014766483516483516,0.005837912087912088,0.728021978021978,0.21531593406593408,0.08035714285714286
5726,E02005727,0.04437643458301454,0.04820198928844682,2614.0,0.0,0.010711553175210406,0.019892884468247895,0.014537107880642693,0.4586840091813313,0.2899770466717674,0.2980107115531752
5727,E02005728,0.015894039735099338,0.04602649006622517,3020.0,0.013576158940397352,0.02019867549668874,0.07185430463576159,0.015562913907284768,0.33774834437086093,0.27847682119205297,0.32450331125827814
5728,E02005729,0.007653061224489796,0.031037414965986394,2352.0,0.0021258503401360546,0.00977891156462585,0.03358843537414966,0.01445578231292517,0.3193027210884354,0.2534013605442177,0.4060374149659864
5729,E02005730,0.0042695377761277145,0.02654538704288101,5387.0,0.0011137924633376648,0.015221830332281418,0.11453499164655652,0.027287915351772787,0.28420271022832744,0.3235567105995916,0.26489697419714126
5730,E02005731,0.0007178750897343862,0.0191433357262503,4179.0,0.0,0.007178750897343862,0.06293371620004785,0.0059822924144532184,0.22086623594161284,0.46925101698971045,0.25340990667623836
5731,E02005732,0.014586709886547812,0.02971366828741221,3702.0,0.0024311183144246355,0.009184224743381956,0.04376012965964344,0.022960561858454888,0.4292274446245273,0.32198811453268505,0.21474878444084278
5732,E02005733,0.03452416691684179,0.03032122485740018,3331.0,0.0021014710297208045,0.014109876913839688,0.015010507355148604,0.014710297208045632,0.4821374962473732,0.28760132092464724,0.24917442209546684
5733,E02005734,0.0014776505356483192,0.04322127816771334,2707.0,0.0011082379017362395,0.01920945696342815,0.06316956039896564,0.012190616919098634,0.03398596231991134,0.2940524565940155,0.6217214628740303
5734,E02005735,0.001385809312638581,0.037694013303769404,3608.0,0.0008314855875831486,0.01607538802660754,0.04767184035476718,0.024390243902439025,0.02189578713968958,0.05266075388026607,0.8761086474501109
5735,E02005736,0.000977198697068404,0.03355048859934853,3070.0,0.000977198697068404,0.004560260586319218,0.2276872964169381,0.009446254071661237,0.13485342019543975,0.21856677524429968,0.4387622149837134
5736,E02005737,0.0,0.013337670787247886,3074.0,0.0009759271307742355,0.006506180871828237,0.14964216005204944,0.011711125569290826,0.2657774886141835,0.16720884840598568,0.4121665582303188
5737,E02005738,0.001431980906921241,0.015274463007159905,2095.0,0.001431980906921241,0.006682577565632458,0.03007159904534606,0.0042959427207637235,0.23723150357995226,0.3317422434367542,0.4062052505966587
5738,E02005739,0.0,0.02659834065397755,4098.0,0.004148365056124939,0.007564665690580771,0.05929721815519766,0.007564665690580771,0.10761346998535871,0.6398243045387995,0.20082967301122498
5739,E02005740,0.001122334455667789,0.050505050505050504,4455.0,0.0,0.007856341189674524,0.10190796857463524,0.03928170594837262,0.10258136924803592,0.5070707070707071,0.2927048260381594
5740,E02005741,0.0008939213349225268,0.02205005959475566,3356.0,0.0032777115613825984,0.00566150178784267,0.07181168057210965,0.00834326579261025,0.3593563766388558,0.43504171632896305,0.1394517282479142
