,GEOGRAPHY_CODE,Buddhist,Christian,Hindu,Jewish,Muslim,No religion,Not answered,Other religion,Sikh,Total: All usual residents
1483,E02001547,0.0012887784221669888,0.4646046211911995,0.003958390868084323,0.00027616680475006904,0.005891558501334806,0.46322378716744916,0.05357636012151339,0.004418668876001105,0.0027616680475006906,10863.0
1484,E02001548,0.0017502187773471684,0.42767845980747593,0.005375671958994874,0.0006250781347668458,0.00912614076759595,0.4939367420927616,0.05563195399424928,0.004375546943367921,0.0015001875234404302,7999.0
1485,E02001549,0.003037569944044764,0.5505995203836931,0.0017585931254996002,0.0,0.005915267785771383,0.3750599520383693,0.05611510791366906,0.0035171862509992004,0.003996802557953637,6255.0
1486,E02001550,0.0028401755744900596,0.4643687064291247,0.0019364833462432224,0.0,0.0049057578104828295,0.46475600309837334,0.05564162148205525,0.004647560030983733,0.0009036922282468371,7746.0
1487,E02001551,0.010171215460247499,0.47652144431259535,0.0038989659264282083,0.0,0.008476012883539583,0.4410917104593999,0.05187319884726225,0.004407526699440583,0.003559925411086625,5899.0
1488,E02001552,0.00418027433050294,0.4931417374265186,0.0031352057478772045,0.00039190071848465056,0.014239059438275636,0.4286087524493795,0.05225342913128674,0.001959503592423253,0.00209013716525147,7655.0
1489,E02001553,0.002349946147067463,0.48497013610104767,0.006462351904435524,0.0005874865367668658,0.05199255850386762,0.36649368451972975,0.06619014980906687,0.01321844707725448,0.007735239400763733,10213.0
1490,E02001554,0.0043297252289758534,0.5250624479600333,0.0026644462947543715,0.00033305578684429644,0.0038301415487094087,0.4034970857618651,0.05645295587010824,0.0016652789342214821,0.0021648626144879267,6005.0
1491,E02001555,0.0011478859766596518,0.5894394490147312,0.0001913143294432753,0.0003826286588865506,0.004400229577195332,0.34991390855175053,0.05012435431413813,0.003061029271092405,0.001339200306102927,5227.0
1492,E02001556,0.010167267956707117,0.44451732808571115,0.025035530775117526,0.0004373018476003061,0.05673991472613972,0.38832404066907183,0.05138296709303597,0.019569257680113698,0.0038263911665026786,9147.0
1493,E02001557,0.00488388318548789,0.47244094488188976,0.007674673577195256,0.0007973686833449616,0.10933918070367786,0.3272201734276886,0.05840725605501844,0.0065782916375959335,0.012658227848101266,10033.0
1494,E02001558,0.0010018367006177993,0.6094506595424946,0.0001669727834362999,0.0001669727834362999,0.004174319585907497,0.33728502254132575,0.04374686926031057,0.0035064284521622974,0.0005009183503088997,5989.0
1495,E02001559,0.0023847376788553257,0.5565712771595125,0.0018547959724430313,0.00013248542660307367,0.0045045045045045045,0.3755961844197138,0.05312665606783254,0.004901960784313725,0.0009273979862215156,7548.0
1496,E02001560,0.004751399966061429,0.48073986085185816,0.004751399966061429,0.0005939249957576786,0.11751230273205499,0.3091803835058544,0.059901578143560154,0.008399796368572883,0.014169353470218905,11786.0
1497,E02001561,0.0030182684670373313,0.48768864177918986,0.003971405877680699,0.0007942811755361397,0.08800635424940428,0.33423351866560763,0.06433677521842732,0.005401111993645751,0.012549642573471008,6295.0
1498,E02001562,0.0025786487880350697,0.5121196493037649,0.0037820182224514356,0.00017190991920233798,0.02561457796114836,0.3725287949114664,0.06154375107443699,0.011174144748151968,0.010486505071342616,5817.0
1499,E02001563,0.0023482882214806576,0.5225559263379063,0.016808799901124705,0.00012359411692003462,0.04053887034977135,0.335681621554814,0.04770732913113336,0.009022370535162525,0.02521319985168706,8091.0
1500,E02001564,0.0008538667967797023,0.6039277872651866,0.0023176384484020493,0.0007318858258111735,0.01110026835813613,0.3277628689924372,0.04586484508416687,0.003781410100024396,0.003659429129055867,8198.0
1501,E02001565,0.0037070177681196473,0.5563083216157484,0.01981337082960501,0.00102262559120542,0.04167199284162086,0.30014061101879075,0.04934168477566151,0.0074140355362392945,0.020580340023009076,7823.0
1502,E02001566,0.0018565792527268509,0.4803898816430726,0.0024367602692039916,0.0009282896263634254,0.03597122302158273,0.40461824089115805,0.05708981202135066,0.007310280807611975,0.009398932466929683,8618.0
1503,E02001567,0.0012653859427125273,0.49108478085816176,0.0033360174853330265,0.00011503508570113885,0.018635683883584494,0.426665132865524,0.04831473599447832,0.0055216841136546645,0.005061543770850109,8693.0
1504,E02001568,0.002037252619324796,0.4732246798603027,0.00043655413271245633,0.00014551804423748544,0.004947613504074505,0.46580325960419094,0.0480209545983702,0.004365541327124563,0.001018626309662398,6872.0
1505,E02001569,0.0016121602947950253,0.48019345923537543,0.0021879318286503915,0.00023030861354214648,0.003800092123445417,0.4595808383233533,0.0473284200829111,0.004030400736987563,0.0010363887609396592,8684.0
1506,E02001570,0.0020014295925661185,0.47090779127948534,0.001858470335954253,0.0002859185132237312,0.004145818441744103,0.4693352394567548,0.04703359542530379,0.0027162258756254468,0.0017155110793423873,6995.0
1507,E02001571,0.0013520365049856345,0.5529829305391245,0.0025350684468480648,0.0001690045631232043,0.006591177961804969,0.38127429440594895,0.04918032786885246,0.005408146019942538,0.000507013689369613,5917.0
1508,E02001572,0.0011560693641618498,0.4919717405266538,0.0020552344251766217,0.0002569043031470777,0.007193320488118176,0.4360950545921644,0.05356454720616571,0.007578676942838793,0.00012845215157353886,7785.0
1509,E02001573,0.0013034410844629822,0.49530761209593327,0.0013034410844629822,0.0007820646506777894,0.0032586027111574556,0.4386079249217935,0.054353493222106364,0.0043013555787278415,0.0007820646506777894,7672.0
1510,E02001574,0.00083236224404861,0.5618445147328117,0.00249708673214583,0.000332944897619444,0.003995338771433328,0.3762277343099717,0.05027467954053604,0.002996504078574996,0.000998834692858332,6007.0
1511,E02001575,0.001392228831793444,0.436273889381091,0.0012656625743576763,0.0,0.004429819010251867,0.4944943678015441,0.058853309707631946,0.003037590178458423,0.00025313251487153526,7901.0
1512,E02001576,0.002153007033156308,0.5119850724845701,0.002153007033156308,0.0,0.009616764748098177,0.41739629682790297,0.04937562796038467,0.0027271422419979903,0.004593081670733458,6967.0
1513,E02001577,0.0021712158808933004,0.6310483870967742,0.0013957816377171215,0.0,0.002326302729528536,0.3125,0.04714640198511166,0.002946650124069479,0.0004652605459057072,6448.0
1514,E02001578,0.001970865467009426,0.5189374464438732,0.0018851756640959727,8.568980291345329e-05,0.005826906598114824,0.41825192802056554,0.0467866323907455,0.005141388174807198,0.0011139674378748928,11670.0
1515,E02001579,0.0015051173991571343,0.5170579971904475,0.0009030704394942806,0.0006020469596628537,0.005819787276740919,0.41471001404776237,0.0515753562111178,0.006221151916516155,0.0016054585591009432,9966.0
1516,E02001580,0.0014043300175541251,0.5534230544177882,0.0003510825043885313,0.0003510825043885313,0.0056173200702165004,0.37764774722059685,0.056173200702165006,0.0037448800468110007,0.0012873025160912814,8545.0
1517,E02001581,0.00224791265253693,0.539980732177264,0.0012845215157353885,0.00016056518946692356,0.007707129094412331,0.40061014771997433,0.042068079640333975,0.004174694926140013,0.0017662170841361592,6228.0
1518,E02001582,0.002079812816846484,0.5035746782789549,0.00012998830105290525,0.00012998830105290525,0.00792928636422722,0.42337189652931234,0.056414922656960874,0.00571948524632783,0.0006499415052645262,7693.0
1519,E02001583,0.0021551724137931034,0.47162356321839083,0.00017959770114942528,0.00017959770114942528,0.014906609195402298,0.4536637931034483,0.05244252873563218,0.0019755747126436784,0.0028735632183908046,5568.0
1520,E02001584,0.0015006002400960385,0.563625450180072,0.0016506602641056423,0.00030012004801920766,0.00510204081632653,0.36809723889555823,0.05402160864345738,0.00510204081632653,0.0006002400960384153,6664.0
1521,E02001585,0.0015827793605571383,0.46138018360240585,0.0012662234884457107,0.0,0.017727128838239948,0.4647040202595758,0.050332383665717,0.0015827793605571383,0.0014245014245014246,6318.0
1522,E02001586,0.0023133273358180184,0.4932527952705308,0.0005140727412928929,0.00012851818532322323,0.008482200231332733,0.4351625755044339,0.05551985605963244,0.003212954633080581,0.0014137000385554556,7781.0
1523,E02001587,0.0010328800137717334,0.5078326734377689,0.0010328800137717334,0.0005164400068858667,0.011533826820451024,0.41986572559820967,0.05026682733689103,0.006025133413668445,0.0018936133585815114,5809.0
1524,E02001588,0.0008327550312283137,0.45107564191533656,0.0011103400416377516,0.00041637751561415684,0.017765440666204026,0.47730742539902843,0.04996530187369882,0.0011103400416377516,0.00041637751561415684,7205.0
1525,E02001589,0.0006254691018263697,0.5384038028521391,0.0005003752814610958,0.0002501876407305479,0.008756567425569177,0.39454590943207407,0.05328996747560671,0.003627720790592945,0.0,7994.0
1526,E02001590,0.0018661690215942416,0.39242868568381767,0.0015995734470807784,0.00013329778725673153,0.07757931218341775,0.4640095974406825,0.05678485737136763,0.0033324446814182885,0.0022660623833644362,7502.0
1527,E02001591,0.0013330101793504604,0.35991274842462434,0.0013330101793504604,0.0013330101793504604,0.26769268056228795,0.30865244789142027,0.056349975763451285,0.001454192922927775,0.0019389238972370335,8252.0
1528,E02001592,0.002098635886673662,0.5247755625510085,0.0,0.00011659088259298122,0.02098635886673662,0.3968753643465081,0.051766351871283665,0.0029147720648245307,0.0004663635303719249,8577.0
1529,E02001593,0.0024972253052164264,0.36820199778024415,0.005688124306326304,0.0,0.25652053274139847,0.3049389567147614,0.05341287458379578,0.005271920088790233,0.0034683684794672587,7208.0
1530,E02001594,0.0030864197530864196,0.37600644122383253,0.0042941492216854536,0.0005367686527106817,0.23564143853998926,0.3205850778314546,0.052737520128824475,0.0038915727321524422,0.00322061191626409,7452.0
