,GEOGRAPHY_CODE,Multi-person household,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),Multi-person household: No people stated their religion,Multi-person household: No religion (household may include people who did not state their religion),Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),Multi-person household: Same religion and no religion (household may include people who did not state their religion),One-person household,Total: All households
6421,E02006671,0.5962837837837838,0.007432432432432433,0.013175675675675676,0.20912162162162162,0.23716216216216215,0.1293918918918919,0.40371621621621623,1
6422,E02006672,0.7494731296101159,0.008956796628029505,0.017123287671232876,0.220231822971549,0.3350895679662803,0.16807165437302424,0.2505268703898841,1
6423,E02006673,0.5815433571996818,0.00954653937947494,0.0147175815433572,0.15274463007159905,0.28997613365155134,0.11455847255369929,0.4184566428003182,1
6424,E02006674,0.686105675146771,0.009784735812133072,0.0187866927592955,0.19021526418786694,0.32602739726027397,0.14129158512720155,0.313894324853229,1
6425,E02006675,0.774702380952381,0.006845238095238095,0.019345238095238096,0.19107142857142856,0.3726190476190476,0.18482142857142858,0.22529761904761905,1
6426,E02006676,0.6983500717360115,0.009325681492109038,0.01649928263988522,0.17539454806312768,0.36226685796269725,0.13486370157819225,0.3016499282639885,1
6427,E02006677,0.7503732457449985,0.006867721707972529,0.01642281277993431,0.201254105703195,0.35294117647058826,0.17288742908330845,0.2496267542550015,1
6428,E02006678,0.7261761158021713,0.005428226779252111,0.021712907117008445,0.2735223160434258,0.26839565741857657,0.15711700844390833,0.2738238841978287,1
6429,E02006679,0.7764917182199161,0.004390341249251646,0.023348633007383757,0.25723408501297146,0.32189183795649573,0.1696268209938136,0.2235082817800838,1
6430,E02006680,0.6387208297320657,0.006338231057332181,0.021319504465571883,0.22241428983002018,0.261307980409104,0.12734082397003746,0.3612791702679343,1
6431,E02006681,0.7195357833655706,0.010444874274661509,0.020502901353965184,0.21972920696324952,0.30406189555125723,0.16479690522243715,0.2804642166344294,1
6432,E02006682,0.6612193588937775,0.009218520846427823,0.017808506180599204,0.2543473706264404,0.2363293526084224,0.1435156086318877,0.3387806411062225,1
6433,E02006683,0.7498489425981874,0.006344410876132931,0.017220543806646525,0.24561933534743202,0.316012084592145,0.1646525679758308,0.2501510574018127,1
6434,E02006684,0.6143567433188316,0.004039776258545681,0.02175264139216905,0.21814791796146674,0.25823492852703545,0.11218147917961467,0.38564325668116844,1
6435,E02006685,0.722340174569474,0.006841236140599198,0.020523708421797595,0.2524180231186601,0.29440905874026896,0.14814814814814814,0.2776598254305261,1
6436,E02006686,0.7473780209758322,0.005927952576379389,0.025991792065663474,0.253077975376197,0.2954856361149111,0.16689466484268126,0.25262197902416783,1
6437,E02006687,0.7167680278019114,0.008977700550246163,0.016507384882710686,0.2681726035331596,0.28062554300608167,0.1424847958297133,0.2832319721980886,1
6438,E02006688,0.6917202572347267,0.007636655948553055,0.016881028938906754,0.2447749196141479,0.2837620578778135,0.13866559485530547,0.3082797427652733,1
6439,E02006689,0.7664383561643836,0.005479452054794521,0.01780821917808219,0.21883561643835617,0.35034246575342465,0.17397260273972603,0.23356164383561645,1
6440,E02006690,0.726027397260274,0.007175472928897586,0.018590998043052837,0.2253750815394651,0.30984996738421394,0.16503587736464448,0.273972602739726,1
6441,E02006692,0.7186678352322524,0.009640666082383873,0.01971954425942156,0.2107800175284838,0.31551270815074495,0.16301489921121823,0.2813321647677476,1
6442,E02006693,0.7231537638244738,0.007135212272565109,0.019978594363182306,0.23367820192650732,0.31002497324295397,0.15233678201926507,0.27684623617552623,1
6443,E02006694,0.6123557365919892,0.00373387644263408,0.024439918533604887,0.17922606924643583,0.269857433808554,0.13509843856076034,0.38764426340801084,1
6444,E02006695,0.7322890708437166,0.007831968672125312,0.022783908864364544,0.17906728373086508,0.37379850480598076,0.14880740477038093,0.26771092915628336,1
6445,E02006696,0.7540013917884482,0.009046624913013222,0.020528879610299235,0.17118997912317327,0.40048712595685454,0.15274878218510787,0.24599860821155184,1
6446,E02006697,0.7311932555123216,0.007782101167315175,0.016536964980544747,0.16374837872892348,0.383916990920882,0.15920881971465628,0.26880674448767833,1
6447,E02006698,0.7484206614641398,0.005945745076179859,0.013749535488665924,0.21070234113712374,0.3411371237458194,0.17688591601635079,0.2515793385358603,1
6448,E02006699,0.7228962818003913,0.006653620352250489,0.019569471624266144,0.17338551859099804,0.3722113502935421,0.15107632093933465,0.2771037181996086,1
6449,E02006700,0.7492236024844721,0.010869565217391304,0.01591614906832298,0.15760869565217392,0.390139751552795,0.17468944099378883,0.25077639751552794,1
6450,E02006701,0.7950566426364573,0.01132852729145211,0.018537590113285273,0.1943014074836938,0.3913491246138002,0.1795399931342259,0.20494335736354274,1
6451,E02006702,0.6983758700696056,0.004253673627223511,0.01817478731631864,0.23317865429234338,0.2919566898685228,0.15081206496519722,0.30162412993039445,1
6452,E02006703,0.7755417956656346,0.01021671826625387,0.017956656346749224,0.20061919504643963,0.378328173374613,0.16842105263157894,0.22445820433436534,1
6453,E02006704,0.7269257460097155,0.007633587786259542,0.019083969465648856,0.20714781401804302,0.33448993754337264,0.15857043719639138,0.2730742539902845,1
6454,E02006705,0.6924050632911393,0.005379746835443038,0.017721518987341773,0.21645569620253163,0.2889240506329114,0.1639240506329114,0.30759493670886073,1
6455,E02006706,0.5687652811735942,0.006723716381418093,0.013447432762836185,0.16900977995110025,0.2628361858190709,0.1167481662591687,0.43123471882640585,1
6456,E02006707,0.794018691588785,0.008598130841121496,0.019813084112149534,0.20710280373831777,0.37271028037383175,0.1857943925233645,0.20598130841121495,1
6457,E02006708,0.6866492904720533,0.008688097306689836,0.017955401100492326,0.2476107732406603,0.26353895163625835,0.1488560671879525,0.3133507095279467,1
6458,E02006709,0.7521883489284636,0.008149713250830063,0.014186537881074554,0.21038333836402054,0.35707817687896165,0.16239058255357683,0.24781165107153638,1
6459,E02006710,0.7308324205914567,0.007393209200438116,0.0208105147864184,0.16374589266155531,0.3904709748083242,0.1484118291347207,0.26916757940854324,1
6460,E02006711,0.7614991482112436,0.004542873367404884,0.017319704713231118,0.18285065303804657,0.3901192504258944,0.16666666666666666,0.23850085178875638,1
6461,E02006712,0.7785445420326224,0.006273525721455458,0.02164366373902133,0.20200752823086573,0.37578419071518193,0.17283563362609786,0.22145545796737767,1
6462,E02006713,0.620473996050033,0.007899934167215274,0.015470704410796577,0.1978275181040158,0.2626728110599078,0.13660302830809742,0.3795260039499671,1
6463,E02006714,0.7500998003992015,0.008383233532934131,0.02475049900199601,0.18722554890219562,0.3720558882235529,0.15768463073852296,0.2499001996007984,1
6464,E02006715,0.7113863995782815,0.006062203479177649,0.021876647337901952,0.24749604638903533,0.2754348972061149,0.16051660516605165,0.2886136004217185,1
6465,E02006716,0.6727402643801358,0.0057163272597356195,0.02000714540907467,0.24937477670596642,0.26545194712397285,0.1321900678813862,0.3272597356198642,1
6466,E02006717,0.7652055725450221,0.0050968399592252805,0.01766904519198097,0.20523275569147129,0.3652735304111451,0.17193340129119947,0.23479442745497792,1
6467,E02006718,0.6328933285765251,0.004281127363539065,0.017481270067784518,0.20049946485907955,0.2772029967891545,0.13342846949696754,0.36710667142347486,1
6468,E02006719,0.625804564072557,0.006143943826799298,0.0155061439438268,0.19953188999414861,0.2761849034523113,0.12843768285547102,0.374195435927443,1
6469,E02006720,0.6953827083978927,0.004338394793926247,0.017043693833281685,0.1747753331267431,0.36318562132011156,0.1360396653238302,0.3046172916021072,1
6470,E02006721,0.7603868194842407,0.007879656160458453,0.01683381088825215,0.21275071633237821,0.37392550143266473,0.1489971346704871,0.2396131805157593,1
6471,E02006722,0.6826012058570198,0.0068906115417743325,0.013781223083548665,0.2553832902670112,0.2661498708010336,0.14039621016365203,0.31739879414298017,1
6472,E02006723,0.7065076484314234,0.006740990407052113,0.016333938294010888,0.25045372050816694,0.2885662431941924,0.14441275602800105,0.2934923515685766,1
6473,E02006724,0.6944045911047346,0.012553802008608322,0.021520803443328552,0.19261119081779052,0.36083213773314204,0.10688665710186514,0.30559540889526543,1
6474,E02006725,0.7036727879799666,0.007512520868113523,0.021702838063439065,0.2174457429048414,0.3046744574290484,0.1523372287145242,0.29632721202003337,1
6475,E02006726,0.6926866237211065,0.008715422508525956,0.018946570670708603,0.1883289124668435,0.330428192497158,0.1462675255778704,0.30731337627889355,1
6476,E02006727,0.7455858747993579,0.007624398073836276,0.016853932584269662,0.19743178170144463,0.343900481540931,0.1797752808988764,0.25441412520064205,1
6477,E02006728,0.7334761321909424,0.0073439412484700125,0.016217870257037945,0.19308445532435742,0.3405752753977968,0.1762545899632803,0.2665238678090575,1
6478,E02006729,0.7914879577697129,0.01022764764104256,0.02276476410425602,0.2444737710326625,0.34048168921148136,0.17354008578027053,0.20851204223028702,1
6479,E02006730,0.7575757575757576,0.004219409282700422,0.02339854238588416,0.29535864978902954,0.27694668200997313,0.15765247410817032,0.24242424242424243,1
6480,E02006731,0.6532103037293349,0.004998077662437524,0.016916570549788543,0.2029988465974625,0.29219530949634753,0.13610149942329874,0.34678969627066514,1
6481,E02006732,0.7277889111556446,0.006012024048096192,0.017034068136272545,0.20741482965931865,0.33266533066132264,0.1646626586506346,0.27221108884435535,1
6482,E02006733,0.7274835717046773,0.006571318129107074,0.01507537688442211,0.19868573637417858,0.3374565133359103,0.16969462698105914,0.27251642829532274,1
6483,E02006734,0.7211267605633803,0.005915492957746479,0.017183098591549296,0.19323943661971832,0.35183098591549294,0.15295774647887325,0.27887323943661974,1
6484,E02006735,0.6523887973640856,0.005766062602965404,0.02059308072487644,0.25658978583196046,0.25205930807248766,0.11738056013179572,0.34761120263591433,1
6485,E02006736,0.7266263775328831,0.006398862424457874,0.017774617845716316,0.21649484536082475,0.32705296836118025,0.15890508354070387,0.27337362246711694,1
6486,E02006737,0.6771589991928975,0.006725854183481302,0.01425881086898036,0.20877051385525963,0.3021253699219801,0.14527845036319612,0.3228410008071025,1
6487,E02006738,0.7131720430107527,0.005913978494623656,0.023118279569892472,0.22849462365591397,0.3225806451612903,0.13306451612903225,0.2868279569892473,1
6488,E02006739,0.7202465623518255,0.009009009009009009,0.017069701280227598,0.1944049312470365,0.3285917496443812,0.17117117117117117,0.2797534376481745,1
6489,E02006740,0.5150884495317378,0.012486992715920915,0.015608740894901144,0.19224765868886576,0.19380853277835589,0.10093652445369407,0.48491155046826223,1
6490,E02006741,0.7749287749287749,0.010175010175010175,0.01912901912901913,0.21611721611721613,0.361009361009361,0.1684981684981685,0.22507122507122507,1
6491,E02006742,0.6857597454256166,0.009016176080615222,0.022275258552108195,0.2243436754176611,0.27048528241845665,0.1596393529567754,0.3142402545743834,1
6492,E02006743,0.741635687732342,0.008178438661710037,0.017472118959107805,0.20297397769516728,0.37063197026022304,0.14237918215613382,0.258364312267658,1
6493,E02006744,0.5732870771899393,0.007516623301532235,0.014455044810638912,0.17982075744434808,0.2662619254119688,0.10523272622145129,0.42671292281006074,1
6494,E02006745,0.7250067006164567,0.006968641114982578,0.015545430179576521,0.20718306084159743,0.34012329134280356,0.15518627713749664,0.2749932993835433,1
6495,E02006746,0.6932794340576048,0.00833754421424962,0.016422435573521982,0.22536634663971702,0.29358261748357756,0.14957049014653864,0.30672056594239516,1
6496,E02006747,0.7235673930589185,0.00645682001614205,0.016545601291364002,0.1993543179983858,0.3397901533494754,0.16142050040355124,0.2764326069410815,1
6497,E02006748,0.7519846701341363,0.00684369011771147,0.019162332329592115,0.20941691760197098,0.3553243909115795,0.16123733917328223,0.24801532986586367,1
6498,E02006749,0.7007136485280999,0.006690454950936664,0.016057091882247992,0.23818019625334522,0.29304192685102587,0.14674397859054417,0.2992863514719001,1
6499,E02006750,0.5920658682634731,0.00561377245508982,0.01122754491017964,0.15681137724550898,0.29565868263473055,0.12275449101796407,0.40793413173652693,1
6500,E02006751,0.6689708141321045,0.007296466973886329,0.014592933947772658,0.1858678955453149,0.3064516129032258,0.15476190476190477,0.33102918586789554,1
6501,E02006752,0.7823188405797101,0.005797101449275362,0.01652173913043478,0.216231884057971,0.36985507246376814,0.17391304347826086,0.21768115942028984,1
6502,E02006753,0.7661788617886179,0.008455284552845528,0.015934959349593495,0.17788617886178862,0.39772357723577234,0.16617886178861788,0.23382113821138212,1
6503,E02006754,0.7888429752066116,0.008677685950413223,0.02024793388429752,0.1665289256198347,0.42024793388429754,0.17314049586776858,0.21115702479338844,1
6504,E02006755,0.7830303030303031,0.008484848484848486,0.020606060606060607,0.16808080808080808,0.4165656565656566,0.1692929292929293,0.21696969696969698,1
6505,E02006756,0.7855829349025377,0.0051489518205222505,0.016182420007355647,0.21037146009562338,0.37624126517101875,0.17763883780801765,0.2144170650974623,1
6506,E02006757,0.7441195168467896,0.008264462809917356,0.019389701207883026,0.1722822631913541,0.39097266369993644,0.15321042593769865,0.25588048315321044,1
6507,E02006758,0.7778665601278466,0.0059928086296444265,0.018377946464242907,0.19616460247702758,0.39113064322812624,0.16620055932880543,0.22213343987215342,1
6508,E02006759,0.6483627204030227,0.006297229219143577,0.015617128463476071,0.17405541561712845,0.3211586901763224,0.13123425692695215,0.3516372795969773,1
6509,E02006760,0.7383466391964976,0.006438320885912954,0.020087561164048418,0.17640999227401494,0.37419520988926086,0.16121555498326037,0.26165336080350243,1
6510,E02006761,0.5824355207313092,0.010773751224289911,0.019262161279791055,0.14854717597126998,0.3098269670257917,0.0940254652301665,0.41756447926869084,1
6511,E02006762,0.7249919588292055,0.008041170794467674,0.020585397233837247,0.18848504342232228,0.3563846896108073,0.151495657767771,0.27500804117079447,1
6512,E02006763,0.758799769186382,0.010098095787651471,0.019907674552798616,0.18869013271783036,0.3892094633583381,0.1508944027697634,0.241200230813618,1
6513,E02006764,0.7130681818181818,0.007711038961038961,0.019074675324675324,0.17491883116883117,0.3758116883116883,0.13555194805194806,0.2869318181818182,1
6514,E02006765,0.6893787575150301,0.007682030728122912,0.01603206412825651,0.1593186372745491,0.3790915163660655,0.12725450901803606,0.3106212424849699,1
6515,E02006766,0.7566152951439372,0.004943297470194824,0.021808665309683048,0.17388775806920617,0.39081128234952023,0.16516429194533294,0.2433847048560628,1
6516,E02006767,0.7158255756981872,0.005879470847623714,0.014453699167074964,0.16046055854973051,0.3855952964233219,0.14943655071043607,0.28417442430181283,1
6517,E02006768,0.7393190921228304,0.007009345794392523,0.018691588785046728,0.20527369826435246,0.36548731642189586,0.14285714285714285,0.2606809078771696,1
6518,E02006769,0.7133529219719229,0.00555011426705844,0.01534443356186745,0.20568070519098922,0.3284361736859288,0.15834149526607902,0.28664707802807704,1
6519,E02006770,0.6146379853095488,0.004984260230849948,0.017838405036726127,0.21852046169989506,0.2505246589716684,0.12277019937040923,0.3853620146904512,1
6520,E02006771,0.6963249516441006,0.006447453255963894,0.018697614442295292,0.18729851708575113,0.33784655061250807,0.14603481624758222,0.3036750483558994,1
6521,E02006772,0.6922549691569568,0.003427004797806717,0.019533927347498287,0.2011651816312543,0.3293351610692255,0.13879369431117203,0.30774503084304317,1
6522,E02006773,0.6376582278481012,0.003955696202531646,0.01977848101265823,0.18908227848101267,0.29773206751054854,0.1271097046413502,0.3623417721518987,1
6523,E02006774,0.6585436611546273,0.005512039454598201,0.017696547722657382,0.22512329561937916,0.274731650710763,0.13548012764722947,0.3414563388453728,1
6524,E02006775,0.66798575385833,0.006727344677483181,0.01662049861495845,0.2512861100118718,0.23981005144440048,0.15354174910961615,0.33201424614166997,1
6525,E02006776,0.7189588462891312,0.005276116778051354,0.017587055926837847,0.20682377769961308,0.3489271895884629,0.14034470629616602,0.2810411537108688,1
6526,E02006777,0.6826293872694824,0.003866745984533016,0.01784651992861392,0.1710291493158834,0.3491969066032124,0.14069006543723975,0.31737061273051753,1
6527,E02006778,0.7420318725099602,0.004648074369189907,0.02556440903054449,0.20717131474103587,0.3565737051792829,0.14807436918990705,0.25796812749003983,1
6528,E02006779,0.6254805052169138,0.0032948929159802307,0.0214168039538715,0.17215815485996705,0.2970895112575508,0.1315211422295442,0.3745194947830862,1
6529,E02006780,0.6868798235942668,0.004777655273796398,0.018375597206909223,0.189268651231165,0.3528114663726571,0.12164645350973907,0.3131201764057332,1
6530,E02006781,0.6747881355932204,0.006355932203389831,0.018008474576271187,0.2542372881355932,0.274364406779661,0.12182203389830508,0.3252118644067797,1
6531,E02006782,0.7409261576971214,0.021589486858573217,0.025031289111389236,0.1811639549436796,0.3807884856070088,0.1323529411764706,0.2590738423028786,1
6532,E02006783,0.7642585551330798,0.017974421016246113,0.029726927065330106,0.19633598340822675,0.3944002765295541,0.12582094711372277,0.23574144486692014,1
6533,E02006784,0.68992,0.02176,0.01952,0.15392,0.38528,0.10944,0.31008,1
6534,E02006785,0.7396197128443927,0.019402405898331393,0.02017850213426465,0.1769499417927823,0.38804811796662786,0.1350407450523865,0.2603802871556073,1
6535,E02006786,0.7293625914315569,0.024730059212817835,0.019853709508881923,0.16091954022988506,0.39568094740508536,0.1281783350748868,0.27063740856844304,1
6536,E02006787,0.748625040439987,0.018764153995470722,0.02167583306373342,0.23908120349401488,0.29472662568747976,0.17437722419928825,0.25137495956001293,1
6537,E02006788,0.7601935038009675,0.023496890117484452,0.031098825155494125,0.17760884588804424,0.39080856945404285,0.13718037318590187,0.2398064961990325,1
6538,E02006789,0.7497310864108999,0.006453926138400861,0.017927572606669058,0.19899605593402653,0.37002509860164934,0.15632843313015418,0.25026891358910003,1
6539,E02006790,0.7266687757038912,0.008857956342929452,0.017083201518506803,0.19898766213223662,0.3302752293577982,0.17146472635242013,0.27333122429610884,1
6540,E02006791,0.6448435689455388,0.02549246813441483,0.0220162224797219,0.20046349942062572,0.24855156431054462,0.14831981460023175,0.3551564310544612,1
6541,E02006792,0.6180940892641738,0.024849215922798554,0.025331724969843185,0.18094089264173704,0.24969843184559712,0.13727382388419782,0.3819059107358263,1
6542,E02006793,0.7425538189324683,0.026540843409023886,0.028015334709525212,0.08316130934827484,0.5305219699203775,0.07431436154526688,0.2574461810675317,1
6543,E02006794,0.69088,0.02112,0.02208,0.09824,0.47424,0.0752,0.30912,1
6544,E02006795,0.844553706505295,0.041981845688350984,0.01739788199697428,0.04462934947049924,0.6565809379727685,0.08396369137670197,0.15544629349470498,1
6545,E02006796,0.7634228187919463,0.03523489932885906,0.01761744966442953,0.1174496644295302,0.4684004474272931,0.12472035794183445,0.23657718120805368,1
6546,E02006798,0.6544780074191839,0.02199258081611023,0.018018018018018018,0.1926338102808691,0.29703232644409117,0.12480127186009539,0.3455219925808161,1
6547,E02006799,0.7822622107969152,0.028277634961439587,0.02236503856041131,0.12365038560411311,0.5123393316195373,0.09562982005141388,0.21773778920308484,1
6548,E02006800,0.7833887043189369,0.03565891472868217,0.016389811738648948,0.038538205980066444,0.639202657807309,0.053599114064230347,0.21661129568106313,1
6549,E02006801,0.5894396551724138,0.021821120689655173,0.018318965517241378,0.18453663793103448,0.2427262931034483,0.12203663793103449,0.4105603448275862,1
6550,E02006802,0.63500127000254,0.025654051308102617,0.02082804165608331,0.19735839471678943,0.25704851409702817,0.13411226822453645,0.36499872999745997,1
6551,E02006803,0.7372480716596168,0.005971634735008708,0.018661358546902214,0.2605125653147549,0.30778800696690717,0.1443145060960438,0.2627519283403832,1
6552,E02006804,0.671303873431533,0.0032733224222585926,0.019912711402073104,0.22913256955810146,0.2894162575013639,0.12956901254773595,0.328696126568467,1
6553,E02006805,0.7398496240601504,0.022255639097744362,0.0162406015037594,0.16541353383458646,0.42255639097744363,0.11338345864661654,0.26015037593984963,1
6554,E02006806,0.7186605609616485,0.011448196908986834,0.01659988551803091,0.21064682312535776,0.3457355466514024,0.13423010875787064,0.28133943903835146,1
6555,E02006807,0.7550346649059095,0.00957411687025421,0.02112908550676791,0.1053152855727963,0.49125123803235393,0.12776493892373722,0.24496533509409046,1
6556,E02006808,0.7245508982035929,0.011601796407185628,0.019835329341317365,0.16729041916167664,0.3851047904191617,0.1407185628742515,0.2754491017964072,1
6557,E02006809,0.7998090388287715,0.040420114576702734,0.014003819223424571,0.039147040101845956,0.6451304901336729,0.061107574793125397,0.2001909611712285,1
6558,E02006810,0.7212050984936269,0.017844727694090384,0.0152954808806489,0.12329084588644264,0.45283893395133257,0.1119351100811124,0.2787949015063731,1
6559,E02006811,0.7421808960270498,0.0061284868977176665,0.019230769230769232,0.17814877430262047,0.39201183431952663,0.1466610312764159,0.2578191039729501,1
6560,E02006812,0.661056297156123,0.003482298316889147,0.012188044109112013,0.2089378990133488,0.3090539756239118,0.1273940800928613,0.338943702843877,1
6561,E02006813,0.6259501965923985,0.003669724770642202,0.02018348623853211,0.2655307994757536,0.2309305373525557,0.10563564875491481,0.3740498034076016,1
6562,E02006814,0.717673630717109,0.0036702428006775835,0.019762845849802372,0.2628458498023715,0.3040654997176736,0.12732919254658384,0.282326369282891,1
6563,E02006815,0.7369186046511628,0.017199612403100775,0.01937984496124031,0.15818798449612403,0.4442829457364341,0.09786821705426356,0.26308139534883723,1
6564,E02006816,0.7671821305841925,0.02147766323024055,0.014032073310423826,0.1595074455899198,0.43556701030927836,0.13659793814432988,0.23281786941580757,1
6565,E02006817,0.7188767550702028,0.02839313572542902,0.015600624024960999,0.16973478939157566,0.4040561622464899,0.10109204368174728,0.2811232449297972,1
6566,E02006818,0.7497741644083108,0.017163504968383016,0.015657934357121348,0.15597711532670883,0.43209876543209874,0.1288768443239988,0.25022583559168926,1
6567,E02006819,0.7211031918190269,0.009296560272699102,0.017973349860551595,0.27022001859312056,0.30864580105361017,0.11496746203904555,0.27889680818097307,1
6568,E02006820,0.7369124526620628,0.010024504343951883,0.019380708398306974,0.21407885943417243,0.32947204277121855,0.163956337714413,0.26308754733793716,1
6569,E02006821,0.7757437070938215,0.009534706331045004,0.014874141876430207,0.2814645308924485,0.30511060259344014,0.16475972540045766,0.2242562929061785,1
6570,E02006822,0.7550485182271177,0.0044584316810910045,0.016784683975872017,0.26803042223970625,0.2979281405717283,0.16784683975872017,0.24495148177288226,1
6571,E02006823,0.7697536108751062,0.012461059190031152,0.02010761823845936,0.19059756442934014,0.3766638346077598,0.16992353440951571,0.23024638912489379,1
6572,E02006824,0.748290373487638,0.010520778537611783,0.020515518148342977,0.19147816938453446,0.35007890583903206,0.17569700157811677,0.2517096265123619,1
6573,E02006825,0.7287701317715959,0.006588579795021962,0.01903367496339678,0.19985358711566617,0.34956076134699854,0.15373352855051245,0.2712298682284041,1
6574,E02006826,0.5815455113518017,0.005623828369089773,0.017912934805248908,0.17975421787127682,0.26182045407206833,0.11643407623411789,0.4184544886481983,1
6575,E02006827,0.6579310344827586,0.003586206896551724,0.01572413793103448,0.319448275862069,0.19586206896551725,0.12331034482758621,0.34206896551724136,1
6576,E02006828,0.751075802714333,0.004634227077126779,0.0165508109897385,0.3071830519695465,0.26282687851704734,0.15988083416087387,0.248924197285667,1
6577,E02006829,0.7206982543640897,0.006546134663341646,0.017456359102244388,0.2119700748129676,0.3151496259351621,0.16957605985037408,0.2793017456359102,1
6578,E02006830,0.6965245431744894,0.006091006807595844,0.012182013615191688,0.3102830526692942,0.2217843067001075,0.14618416338230025,0.3034754568255106,1
6579,E02006831,0.7378207512086278,0.00669393826701376,0.0167348456675344,0.24767571587950912,0.3138713276310896,0.15284492376348086,0.2621792487913723,1
6580,E02006832,0.758018676410881,0.006902151847340642,0.0194884287454324,0.24076329679252945,0.3118148599269184,0.17904993909866018,0.24198132358911897,1
6581,E02006833,0.7408702408702409,0.008158508158508158,0.017871017871017872,0.24125874125874125,0.3129370629370629,0.16064491064491065,0.2591297591297591,1
6582,E02006834,0.5755334281650071,0.004551920341394026,0.01678520625889047,0.24864864864864866,0.2073968705547653,0.09815078236130868,0.42446657183499287,1
6583,E02006835,0.7249809014514896,0.006111535523300229,0.019862490450725745,0.28342245989304815,0.27540106951871657,0.14018334606569902,0.2750190985485103,1
6584,E02006836,0.7870485678704857,0.017434620174346202,0.024906600249066,0.15348692403486924,0.450186799501868,0.14103362391033625,0.2129514321295143,1
6585,E02006837,0.7848614552827213,0.024329804009912144,0.020049560711872045,0.18022077044379364,0.3829691371930615,0.177292182924082,0.21513854471727867,1
6586,E02006838,0.7415580073553996,0.009027081243731194,0.019391507856904047,0.19224339685723837,0.354062186559679,0.16683383483784686,0.2584419926446005,1
6587,E02006839,0.7293912030294203,0.009903874162540053,0.023885814156714244,0.18351296242353626,0.34634430527235655,0.16574424701427323,0.27060879697057966,1
6588,E02006840,0.7018386961972419,0.010029251984956121,0.016924362724613454,0.23610530714584205,0.27684914333472627,0.16193063100710406,0.29816130380275807,1
6589,E02006841,0.5073131094257854,0.007583965330444204,0.011375947995666305,0.19339111592632718,0.19555796316359697,0.09940411700975081,0.4926868905742145,1
6590,E02006842,0.5877896613190731,0.0066844919786096255,0.015597147950089126,0.18181818181818182,0.28431372549019607,0.09937611408199644,0.41221033868092694,1
6591,E02006843,0.46265713581464135,0.013556815380823269,0.010845452304658615,0.23095883657875277,0.1262016268178457,0.081094404732561,0.5373428641853586,1
6592,E02006844,0.5103550295857988,0.029955621301775148,0.015902366863905327,0.17048816568047337,0.1908284023668639,0.10318047337278106,0.4896449704142012,1
6593,E02006845,0.7298120873539868,0.0045708481462671405,0.02437785678009142,0.3065007618080244,0.2511427120365668,0.14321990858303707,0.2701879126460132,1
6594,E02006846,0.743874129481558,0.004900696414753675,0.018055197317513542,0.34459633737425843,0.228011348981171,0.14831054939386124,0.2561258705184421,1
6595,E02006847,0.7954669579464774,0.01064991807755325,0.02184598580010923,0.2897323866739487,0.2962861824139814,0.17695248498088476,0.20453304205352266,1
6596,E02006848,0.7255418863503222,0.01200937316930287,0.022847100175746926,0.27182190978324544,0.2671353251318102,0.15172817809021674,0.2744581136496778,1
6597,E02006849,0.8019323671497585,0.010170353419781338,0.018306636155606407,0.273582506992118,0.32367149758454106,0.17620137299771166,0.19806763285024154,1
6598,E02006850,0.5622813156053184,0.04023792862141357,0.015745276417074877,0.1245626312106368,0.27921623512946114,0.10251924422673198,0.4377186843946816,1
6599,E02006851,0.4722675367047308,0.03534529635671561,0.011419249592169658,0.14709081022294726,0.21615008156606852,0.0622620989668298,0.5277324632952691,1
6600,E02006852,0.6809890555330361,0.015200648561005269,0.015403323875152006,0.26895014187271993,0.23408998783948115,0.14734495338467773,0.31901094446696393,1
6601,E02006853,0.6053571428571428,0.0248015873015873,0.023809523809523808,0.14642857142857144,0.3146825396825397,0.09563492063492063,0.39464285714285713,1
6602,E02006854,0.5878684807256236,0.025793650793650792,0.02834467120181406,0.1649659863945578,0.26303854875283444,0.10572562358276644,0.4121315192743764,1
6603,E02006855,0.7088557993730408,0.02311912225705329,0.019984326018808778,0.2711598746081505,0.2304075235109718,0.16418495297805644,0.2911442006269592,1
6604,E02006856,0.6308926780341023,0.02246740220661986,0.018655967903711133,0.23390170511534603,0.20421263791374122,0.15165496489468405,0.3691073219658977,1
6605,E02006857,0.6861202740421213,0.006851053032225323,0.019538188277087035,0.21390510022836842,0.3085511291550368,0.1372748033494037,0.3138797259578787,1
6606,E02006858,0.6654434250764526,0.011620795107033639,0.019877675840978593,0.2018348623853211,0.3048929663608563,0.12721712538226299,0.3345565749235474,1
6607,E02006859,0.8256777108433735,0.027484939759036143,0.018072289156626505,0.1769578313253012,0.4683734939759036,0.13478915662650603,0.1743222891566265,1
6608,E02006861,0.6219375140481007,0.03416498089458305,0.011238480557428635,0.26725106765565293,0.1078894133513149,0.20139357158912116,0.3780624859518993,1
6609,E02006862,0.7678169542385597,0.007876969242310577,0.01687921980495124,0.25206301575393847,0.3259564891222806,0.16504126031507876,0.23218304576144036,1
6610,E02006863,0.8452866394818901,0.011513552410650036,0.023027104821300073,0.26337251139361956,0.3864236027824418,0.16094986807387862,0.15471336051810985,1
