,GEOGRAPHY_CODE,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language",Total: All households
5929,E02006170,0.9858003442340791,0.009896729776247849,0.0017211703958691911,0.0025817555938037868,2324.0
5930,E02006171,0.9512807634354595,0.02084379708689101,0.004771471622300351,0.023103967855349072,3982.0
5931,E02006172,0.9484184914841849,0.022141119221411192,0.00900243309002433,0.020437956204379562,4110.0
5932,E02006173,0.9849749582637729,0.009348914858096828,0.001669449081803005,0.004006677796327212,2995.0
5933,E02006174,0.9912710240579093,0.0053225463061528635,0.0010645092612305727,0.00234192037470726,4697.0
5934,E02006175,0.9838420107719928,0.007899461400359067,0.002872531418312388,0.005385996409335727,2785.0
5935,E02006176,0.990894819466248,0.00565149136577708,0.0012558869701726845,0.002197802197802198,3185.0
5936,E02006177,0.9888148500713946,0.008567348881485007,0.00047596382674916705,0.002141837220371252,4202.0
5937,E02006178,0.9894573643410852,0.006201550387596899,0.00124031007751938,0.0031007751937984496,3225.0
5938,E02006179,0.9863397548161121,0.00840630472854641,0.0003502626970227671,0.004903677758318739,2855.0
5939,E02006180,0.9841384282624369,0.009372746935832732,0.0010814708002883922,0.005407354001441961,2774.0
5940,E02006181,0.9737254901960785,0.014901960784313726,0.002352941176470588,0.009019607843137255,2550.0
5941,E02006182,0.9780370624571036,0.014756348661633494,0.0017158544955387784,0.00549073438572409,2914.0
5942,E02006185,0.9843112645120803,0.010354565422026984,0.0009413241292751804,0.004392845936617509,3187.0
5943,E02006186,0.9867474441499432,0.009087466868610375,0.0003786444528587656,0.003786444528587656,5282.0
5944,E02006187,0.9878322126160742,0.0067243035542747355,0.0009606147934678194,0.004482869036183158,3123.0
5945,E02006188,0.9871794871794872,0.004273504273504274,0.001554001554001554,0.006993006993006993,2574.0
5946,E02006189,0.9823264781491002,0.011246786632390746,0.0012853470437017994,0.005141388174807198,3112.0
5947,E02006190,0.9749167156574564,0.00940623162845385,0.004703115814226925,0.010973936899862825,5103.0
5948,E02006191,0.9798387096774194,0.01065668202764977,0.0037442396313364054,0.00576036866359447,3472.0
5949,E02006192,0.9858084135833756,0.008109477952356817,0.0017739483020780538,0.004308160162189559,3946.0
5950,E02006193,0.9555966697502313,0.018501387604070305,0.0064754856614246065,0.01942645698427382,3243.0
5951,E02006194,0.9428965517241379,0.020689655172413793,0.0074482758620689656,0.028965517241379312,3625.0
5952,E02006195,0.9912008281573499,0.004399585921325052,0.0018115942028985507,0.002587991718426501,3864.0
5953,E02006196,0.8828767123287671,0.029794520547945205,0.020205479452054795,0.06712328767123288,2920.0
5954,E02006197,0.9015554645927139,0.02394596807204257,0.010437986082685223,0.06406058125255833,4886.0
5955,E02006198,0.9638881346728211,0.017105620418137388,0.006244909041542221,0.012761335867499321,3683.0
5956,E02006199,0.9678950307091011,0.014796203238414294,0.003908431044109436,0.01340033500837521,3582.0
5957,E02006200,0.9425353739532197,0.014727115218019058,0.008663008951775917,0.034074501876985276,3463.0
5958,E02006201,0.9646920360925854,0.013927030207924676,0.008630835621812475,0.01275009807767752,5098.0
5959,E02006202,0.9837117472852912,0.008637709772951628,0.0014807502467917078,0.006169792694965449,4052.0
5960,E02006203,0.954359274429491,0.014628437682855471,0.008777062609713282,0.022235225277940317,3418.0
5961,E02006204,0.9797318366074212,0.01153726223885251,0.0031181789834736516,0.005612722170252572,3207.0
5962,E02006205,0.9905956112852664,0.007210031347962382,0.00031347962382445143,0.0018808777429467085,3190.0
5963,E02006206,0.9844300822561692,0.007050528789659225,0.002056404230317274,0.006462984723854289,3404.0
5964,E02006207,0.9940371799368642,0.00350754121360926,0.001052262364082778,0.0014030164854437039,2851.0
5965,E02006208,0.9751817498119829,0.007019303083479569,0.00250689395838556,0.015292053146151919,3989.0
5966,E02006209,0.9889490790899241,0.0065005417118093175,0.0006500541711809318,0.0039003250270855903,4615.0
5967,E02006210,0.9929422143802382,0.005734450816056462,0.0004411116012351125,0.000882223202470225,2267.0
5968,E02006211,0.9948905109489051,0.0032846715328467154,0.000364963503649635,0.00145985401459854,2740.0
5969,E02006212,0.9883023395320936,0.0065986802639472104,0.0011997600479904018,0.003899220155968806,3334.0
5970,E02006213,0.9909249563699826,0.00593368237347295,0.00034904013961605586,0.002792321116928447,2865.0
5971,E02006214,0.9833564493758669,0.0062413314840499305,0.0024271844660194173,0.0079750346740638,2884.0
5972,E02006215,0.9912280701754386,0.0061403508771929825,0.0008771929824561404,0.0017543859649122807,3420.0
5973,E02006216,0.9924832962138085,0.003062360801781737,0.0011135857461024498,0.0033407572383073497,3592.0
5974,E02006217,0.9708691499522445,0.012655205348615091,0.002387774594078319,0.014087870105062083,4188.0
5975,E02006218,0.9184716476028231,0.020686298369432952,0.007544414699440253,0.053297639328303725,4109.0
5976,E02006219,0.9501327825317203,0.016524048391856005,0.005606373561522573,0.02773679551490115,3389.0
5977,E02006220,0.9575871819038643,0.012566760917373547,0.007540056550424128,0.022306000628338044,3183.0
5978,E02006221,0.9406374501992032,0.017131474103585658,0.00597609561752988,0.036254980079681275,2510.0
5979,E02006222,0.9398711524695776,0.015390121689334287,0.0082319255547602,0.03650680028632784,2794.0
5980,E02006223,0.9366754617414248,0.013569543912551827,0.007161703731624576,0.042593290614398795,2653.0
5981,E02006224,0.964440013293453,0.015287470920571618,0.0036556995679627785,0.01661681621801263,3009.0
5982,E02006225,0.9753208292201382,0.012504113195129977,0.0013162224415926291,0.01085883514313919,3039.0
5983,E02006226,0.9666832421680756,0.012928891098955743,0.002486325211337643,0.01790154152163103,4022.0
5984,E02006227,0.9836284664216505,0.011025726695623121,0.0010023387905111927,0.004343468092215168,2993.0
5985,E02006228,0.9879017013232514,0.007561436672967864,0.0007561436672967864,0.003780718336483932,2645.0
5986,E02006229,0.9828937990021382,0.012473271560940842,0.0014255167498218105,0.0032074126870990736,2806.0
5987,E02006230,0.9787735849056604,0.012864493996569469,0.002572898799313894,0.005789022298456261,4664.0
5988,E02006231,0.9647027600849257,0.014065817409766455,0.0050424628450106155,0.01618895966029724,3768.0
5989,E02006232,0.9861857252494244,0.007674597083653108,0.0015349194167306216,0.004604758250191865,2606.0
5990,E02006233,0.9593852908891328,0.01664837175265276,0.004756677643615075,0.019209659714599342,5466.0
5991,E02006234,0.971604938271605,0.014320987654320988,0.004197530864197531,0.009876543209876543,4050.0
5992,E02006235,0.9810894721987017,0.013265594129268981,0.0014112334180073384,0.004233700254022015,3543.0
5993,E02006236,0.9861990950226245,0.009728506787330317,0.0006787330316742081,0.003393665158371041,4420.0
5994,E02006237,0.9817732468334878,0.013283904850169911,0.00030892801977139327,0.004633920296570899,3237.0
5995,E02006238,0.9230940208935319,0.019782173816403646,0.011335852411647033,0.04578795287841743,4499.0
5996,E02006239,0.9572932330827068,0.021353383458646617,0.0069172932330827065,0.01443609022556391,3325.0
5997,E02006240,0.9330494440501538,0.0191625266146203,0.013721315353678732,0.034066713981547196,4227.0
5998,E02006241,0.9383020730503455,0.02048371174728529,0.011846001974333662,0.02936821322803554,4052.0
5999,E02006242,0.9392338177014531,0.02531924262439454,0.007705856450902686,0.02774108322324967,4542.0
6000,E02006243,0.8771771092513007,0.03166704365528161,0.0162859081655734,0.07486993892784438,4421.0
6001,E02006245,0.9301256512411891,0.02053325160894882,0.015016855654305853,0.03432424149555623,3263.0
6002,E02006246,0.9565643370346179,0.019595035924232528,0.008164598301763554,0.015676028739386023,3062.0
6003,E02006247,0.8941908713692946,0.025933609958506226,0.02074688796680498,0.05912863070539419,3856.0
6004,E02006248,0.9292298542967589,0.03508771929824561,0.013975617008623252,0.021706809396372286,3363.0
6005,E02006249,0.9093886462882096,0.02974890829694323,0.010917030567685589,0.04994541484716157,3664.0
6006,E02006250,0.7392556490917147,0.0538325210456358,0.028356225077536552,0.17855560478511298,4514.0
6007,E02006251,0.803423735333718,0.048470859780727064,0.018080400076937873,0.13002500480861703,5199.0
6008,E02006252,0.8916386352715041,0.02763094666025949,0.018981259010091303,0.061749159058145126,4162.0
6009,E02006253,0.9396984924623115,0.019158291457286432,0.008165829145728644,0.032977386934673364,3184.0
6010,E02006254,0.814214463840399,0.045386533665835414,0.028179551122194512,0.11221945137157108,4010.0
6011,E02006255,0.8638550806679876,0.03424851401075573,0.013303141805830738,0.08859326351542599,3533.0
6012,E02006256,0.8260060479181205,0.037217957664573156,0.025354733658990464,0.11142126075831589,4299.0
6013,E02006257,0.946211096075778,0.011502029769959404,0.012855209742895805,0.02943166441136671,2956.0
6014,E02006258,0.8813016804481195,0.05014670578821019,0.020805548146172314,0.047746065617498,3749.0
6015,E02006259,0.9252601702932829,0.017975402081362345,0.015137180700094607,0.041627246925260174,3171.0
6016,E02006260,0.9120567375886525,0.030921985815602838,0.01900709219858156,0.03801418439716312,3525.0
6017,E02006261,0.9851571594877765,0.007566938300349243,0.0017462165308498253,0.005529685681024447,3436.0
6018,E02006262,0.9849311509482983,0.010392309690828787,0.0012990387113535984,0.0033775006495193557,3849.0
6019,E02006263,0.9923989054423837,0.00486470051687443,0.0009121313469139556,0.0018242626938279112,3289.0
6020,E02006264,0.9843251859723698,0.0071732199787460146,0.0018597236981934113,0.0066418703506907545,3764.0
6021,E02006265,0.9868259803921569,0.007659313725490196,0.001838235294117647,0.003676470588235294,3264.0
6022,E02006266,0.9869973513123044,0.008668432458463762,0.000963159162051529,0.0033710570671803513,4153.0
6023,E02006267,0.9894346087949742,0.007138777841233581,0.0005711022272986865,0.0028555111364934323,3502.0
6024,E02006268,0.9708002883922134,0.010814708002883922,0.004325883201153569,0.014059120403749098,2774.0
6025,E02006269,0.9777020749458036,0.012697429544750697,0.0018581604211830288,0.00774233508826262,3229.0
6026,E02006270,0.960752688172043,0.013978494623655914,0.004659498207885305,0.02060931899641577,5580.0
6027,E02006271,0.9721822541966427,0.01079136690647482,0.003357314148681055,0.013669064748201438,4170.0
6028,E02006272,0.9879915941158811,0.006904833383368358,0.0021014710297208045,0.003002101471029721,3331.0
6029,E02006273,0.9882005899705014,0.005244182235332678,0.0009832841691248771,0.005571943625040971,3051.0
6030,E02006274,0.9792687523558236,0.013569543912551827,0.0003769317753486619,0.006784771956275914,2653.0
6031,E02006275,0.9224196855775804,0.028708133971291867,0.014354066985645933,0.034518113465481885,2926.0
6032,E02006276,0.9727582292849035,0.014188422247446084,0.004540295119182747,0.00851305334846765,3524.0
6033,E02006277,0.9407090464547677,0.022616136919315404,0.011002444987775062,0.02567237163814181,3272.0
6034,E02006278,0.9206279018350653,0.023656864912668583,0.005306212690692019,0.050409020561574175,4523.0
6035,E02006279,0.9316449471354807,0.01696582247356774,0.0034423407917383822,0.04794688959921318,4067.0
6036,E02006280,0.981633159592951,0.012658227848101266,0.0022338049143708115,0.003474807644576818,4029.0
6037,E02006281,0.9264669472641743,0.030453082446150036,0.0076751671205743995,0.03540480316910126,4039.0
6038,E02006282,0.9883566200931471,0.008649367930805056,0.00033266799733865603,0.0026613439787092482,3006.0
6039,E02006283,0.9649604946753693,0.017863277224321537,0.0034352456200618343,0.013740982480247337,2911.0
6040,E02006284,0.9284191288455681,0.019189765458422176,0.009747182455071581,0.042643923240938165,3283.0
6041,E02006285,0.9043996030433344,0.029771749917300694,0.01984783327820046,0.045980813761164405,3023.0
6042,E02006286,0.8989722282965231,0.030177126612726875,0.016181937458998468,0.054668707631751585,4573.0
6043,E02006287,0.9875904860392968,0.007583591864874182,0.0003447087211306446,0.0044812133746983795,2901.0
6044,E02006288,0.9823255813953489,0.011627906976744186,0.0016279069767441861,0.004418604651162791,4300.0
6045,E02006289,0.9811193526635199,0.008541245223645763,0.0020229265003371545,0.00831647561249719,4449.0
6046,E02006290,0.9662693380674613,0.013441541973116916,0.003550595992898808,0.016738523966522954,3943.0
6047,E02006291,0.9807959922070693,0.011132758140829391,0.0030615084887280824,0.005009741163373225,3593.0
6048,E02006292,0.9851851851851852,0.01164021164021164,0.0007054673721340388,0.0024691358024691358,2835.0
6049,E02006293,0.9706629706629707,0.017787017787017786,0.00462000462000462,0.00693000693000693,4329.0
6050,E02006294,0.975418410041841,0.014382845188284518,0.001307531380753138,0.00889121338912134,3824.0
6051,E02006295,0.9681704260651629,0.013784461152882205,0.005513784461152882,0.012531328320802004,3990.0
6052,E02006296,0.9617496339677891,0.01683748169838946,0.006588579795021962,0.014824304538799415,5464.0
6053,E02006297,0.9638913757087436,0.017308266189197254,0.0041778573560131305,0.014622500746045956,3351.0
6054,E02006298,0.9703117268678871,0.011627906976744186,0.0029688273132112814,0.015091538842157347,4042.0
6055,E02006299,0.9734741179500386,0.011846510430079836,0.0036054596961112542,0.011073911923770281,3883.0
6056,E02006300,0.9462962962962963,0.013227513227513227,0.006349206349206349,0.034126984126984124,3780.0
6057,E02006301,0.928050397877984,0.022214854111405835,0.004310344827586207,0.045424403183023876,3016.0
6058,E02006302,0.983344437041972,0.009993337774816789,0.0016655562958027982,0.004996668887408394,3002.0
6059,E02006303,0.9834636199639206,0.008719182200841852,0.003006614552014432,0.004810583283223091,3326.0
6060,E02006304,0.9855703784372447,0.007895453307922679,0.0021780560849441874,0.004356112169888375,3673.0
6061,E02006305,0.954441391941392,0.01510989010989011,0.007326007326007326,0.023122710622710624,4368.0
6062,E02006306,0.9771359807460891,0.007521058965102286,0.0030084235860409147,0.01233453670276775,3324.0
6063,E02006307,0.9907235621521335,0.005256648113790971,0.0015460729746444033,0.0024737167594310453,3234.0
6064,E02006308,0.9521705224850533,0.014296854691967767,0.005978684689368339,0.027553938133610605,3847.0
6065,E02006309,0.9801258694932097,0.009605829744948658,0.0033123550844650546,0.006955945677376615,3019.0
6066,E02006310,0.989540964555491,0.006391632771644393,0.002324230098779779,0.0017431725740848344,3442.0
6067,E02006311,0.9797902276797135,0.006907137375287797,0.0023023791250959325,0.011000255819902788,3909.0
6068,E02006312,0.9877103927331018,0.008282126636387924,0.0008014961261020571,0.0032059845044082286,3743.0
6069,E02006313,0.9878918918918919,0.006486486486486486,0.002810810810810811,0.002810810810810811,4625.0
6070,E02006314,0.9672279013830427,0.011124473842453398,0.0018039687312086591,0.01984365604329525,3326.0
6071,E02006315,0.9861259338313767,0.01031661330487371,0.0010672358591248667,0.0024902170046246885,2811.0
6072,E02006316,0.984982332155477,0.008244994110718492,0.0017667844522968198,0.005005889281507656,3396.0
6073,E02006317,0.9078014184397163,0.05200945626477541,0.010638297872340425,0.02955082742316785,2538.0
6074,E02006318,0.896551724137931,0.05633321952884943,0.011949470809149881,0.03516558552406965,2929.0
6075,E02006319,0.8882393397524071,0.0515818431911967,0.01925722145804677,0.04092159559834938,2908.0
6076,E02006320,0.886245110821382,0.04139504563233377,0.015319426336375489,0.05704041720990873,3068.0
6077,E02006321,0.9240963855421687,0.04618473895582329,0.008433734939759036,0.021285140562248995,2490.0
6078,E02006322,0.9128712871287129,0.052277227722772275,0.010297029702970298,0.024554455445544555,2525.0
6079,E02006323,0.8940690469164946,0.042195337857775156,0.01150781941575686,0.05222779580997344,3389.0
6080,E02006324,0.9091530054644809,0.04644808743169399,0.015027322404371584,0.029371584699453553,2928.0
6081,E02006325,0.9273273273273274,0.04714714714714715,0.007207207207207207,0.01831831831831832,3330.0
6082,E02006326,0.8884972765139378,0.04549823774431272,0.015700096123037487,0.050304389618711955,3121.0
6083,E02006327,0.9178277956413005,0.04001429081814934,0.013576277241872096,0.0285816362986781,2799.0
6084,E02006328,0.8872431915910177,0.044433827042522696,0.014572384137601528,0.053750597228858096,4186.0
6085,E02006329,0.9037222619899785,0.05368647100930565,0.009663564781675018,0.0329277022190408,2794.0
6086,E02006330,0.9177230922197365,0.04151130996768581,0.0114342530449913,0.02933134476758638,4023.0
6087,E02006331,0.9518888096935139,0.0270848182466144,0.0060584461867426945,0.01496792587312901,2806.0
6088,E02006332,0.8815689261233816,0.056740289413556744,0.01408987052551409,0.047600913937547604,2626.0
6089,E02006333,0.8961804665470392,0.052037938990002565,0.014098948987439118,0.0376826454755191,3901.0
6090,E02006334,0.9139318885448916,0.04179566563467492,0.011455108359133126,0.03281733746130031,3230.0
6091,E02006335,0.86432,0.06784,0.01824,0.0496,3125.0
6092,E02006336,0.8669590643274854,0.061769005847953216,0.021929824561403508,0.049342105263157895,2736.0
6093,E02006337,0.9007263922518159,0.051452784503631964,0.015435835351089588,0.03238498789346247,3304.0
6094,E02006338,0.9200620876988747,0.043849437330228946,0.010477299185098952,0.025611175785797437,2577.0
6095,E02006339,0.8524141363862618,0.06570433051269288,0.029118964659034345,0.05276256844201095,4018.0
6096,E02006341,0.867428849428363,0.06640720019459985,0.017757236682072488,0.04840671369496473,4111.0
6097,E02006342,0.8535530937584437,0.054039448797622264,0.02080518778708457,0.0716022696568495,3701.0
6098,E02006343,0.9405372773920918,0.036824630244491396,0.008451554482342288,0.014186537881074554,3313.0
6099,E02006344,0.9599884858952217,0.024179620034542316,0.004605641911341394,0.011226252158894647,3474.0
6100,E02006345,0.9415610952186351,0.03064977523498161,0.01021659174499387,0.017572537801389457,2447.0
6101,E02006346,0.9615483209433479,0.024865419123301716,0.004101512432709562,0.009484747500640862,3901.0
6102,E02006347,0.9467013324666883,0.028274293142671433,0.004874878128046799,0.020149496262593436,3077.0
6103,E02006348,0.9161122360428117,0.0431009545849002,0.009545849002024877,0.031240960370263235,3457.0
6104,E02006349,0.8784,0.05376,0.01728,0.05056,3125.0
6105,E02006350,0.8691398287810844,0.06441092539747248,0.017121891561353443,0.04932735426008968,2453.0
6106,E02006351,0.8896755162241888,0.043952802359882005,0.01976401179941003,0.04660766961651917,3390.0
6107,E02006352,0.8776223776223776,0.06687062937062938,0.012674825174825174,0.04283216783216783,2288.0
6108,E02006353,0.9400461183704842,0.027286702536510377,0.007302075326671791,0.02536510376633359,2602.0
6109,E02006354,0.8904899135446686,0.048205396908566935,0.019386953104532357,0.041917736442232116,3817.0
6110,E02006355,0.8189509306260575,0.08671742808798646,0.0194585448392555,0.07487309644670051,2364.0
6111,E02006356,0.8001492815823847,0.07632020899421534,0.011009516700877029,0.11252099272252286,5359.0
6112,E02006357,0.9533112582781457,0.022516556291390728,0.006291390728476821,0.017880794701986755,3020.0
6113,E02006358,0.836238198983297,0.06717501815541031,0.010530137981118372,0.0860566448801743,2754.0
6114,E02006359,0.8946162657502864,0.051164566628484155,0.008781977854142803,0.045437189767086675,2619.0
6115,E02006360,0.9547250075964753,0.022789425706472195,0.005773321178972957,0.01671224551807961,3291.0
6116,E02006361,0.9647614954877525,0.026643747314138374,0.0017189514396218307,0.006875805758487323,2327.0
6117,E02006362,0.9544460641399417,0.02988338192419825,0.005466472303206997,0.01020408163265306,2744.0
6118,E02006363,0.9550042052144659,0.027754415475189236,0.0054667788057190915,0.011774600504625737,2378.0
6119,E02006364,0.8902403706921518,0.04401969302056183,0.013611352447147408,0.052128583840139006,3453.0
6120,E02006365,0.9272197962154294,0.03857350800582242,0.00727802037845706,0.026928675400291122,2748.0
6121,E02006366,0.966341616860648,0.020761245674740483,0.004718464926077383,0.00817867253853413,3179.0
6122,E02006367,0.9644375724777735,0.023192887514495556,0.0015461925009663702,0.010823347506764593,2587.0
6123,E02006368,0.9627791563275434,0.02109181141439206,0.005789909015715467,0.01033912324234905,2418.0
6124,E02006369,0.9795486600846263,0.014809590973201692,0.0,0.005641748942172073,2836.0
6125,E02006370,0.9457364341085271,0.027131782945736434,0.005637773079633545,0.02149400986610289,2838.0
6126,E02006371,0.9321450906816761,0.03439649781113196,0.0075046904315197,0.025953721075672294,3198.0
6127,E02006372,0.9491525423728814,0.025055268975681652,0.009211495946941784,0.01658069270449521,2714.0
6128,E02006373,0.9663648124191462,0.02199223803363519,0.00129366106080207,0.01034928848641656,3092.0
6129,E02006374,0.9746364558674332,0.014203584714237404,0.0010145417653026716,0.010145417653026716,2957.0
6130,E02006375,0.940625,0.034375,0.00703125,0.01796875,2560.0
6131,E02006376,0.9507315616601971,0.02299193789190803,0.008062108091967751,0.01821439235592714,3349.0
6132,E02006377,0.9406315789473684,0.03915789473684211,0.005894736842105263,0.01431578947368421,2375.0
6133,E02006378,0.955410225921522,0.025267538644470868,0.007431629013079667,0.011890606420927468,3364.0
6134,E02006379,0.9221194879089616,0.03485064011379801,0.017069701280227598,0.025960170697012803,2812.0
6135,E02006380,0.9627457744049672,0.024491203863401173,0.0034494653328734047,0.009313556398758192,2899.0
6136,E02006381,0.9429065743944637,0.0342560553633218,0.00657439446366782,0.016262975778546712,2890.0
6137,E02006382,0.9182295573893473,0.04051012753188297,0.015003750937734433,0.02625656414103526,2666.0
6138,E02006383,0.9335655635730281,0.03483453595421747,0.005722816621050012,0.025877083851704404,4019.0
6139,E02006384,0.8627276765881831,0.05308751665926255,0.020213238560639717,0.0639715681919147,4502.0
6140,E02006385,0.8401009888491479,0.05743740795287187,0.02040816326530612,0.0820534399326741,4753.0
6141,E02006386,0.9240696278511404,0.03691476590636254,0.008703481392557022,0.030312124849939975,3332.0
6142,E02006387,0.9554716981132075,0.02490566037735849,0.006792452830188679,0.012830188679245283,2650.0
6143,E02006388,0.8812532912058978,0.04634017904160084,0.015534491837809373,0.05687203791469194,3798.0
6144,E02006389,0.9402040098487513,0.02884277172001407,0.011959198030249736,0.018994020400984874,2843.0
6145,E02006390,0.9266617610988472,0.03630120186411577,0.012509197939661517,0.02452783909737552,4077.0
6146,E02006391,0.9270972037283621,0.042276964047936086,0.012982689747003996,0.017643142476697737,3004.0
6147,E02006392,0.8823082763857252,0.045051885598582635,0.015945330296127564,0.05669450771956467,3951.0
6148,E02006393,0.842234715390021,0.07449051300070274,0.013352073085031623,0.06992269852424456,2846.0
6149,E02006394,0.8765750286368843,0.06729667812142039,0.012027491408934709,0.0441008018327606,3492.0
6150,E02006395,0.8921492921492922,0.048133848133848134,0.010810810810810811,0.0489060489060489,3885.0
6151,E02006396,0.928045789043336,0.039247751430907606,0.007358953393295176,0.025347506132461162,2446.0
6152,E02006397,0.8688656476267096,0.06596942880128721,0.01729686242960579,0.047868061142397424,2486.0
6153,E02006398,0.9092348284960422,0.03852242744063324,0.011345646437994723,0.040897097625329816,3790.0
6154,E02006399,0.9016810007818609,0.04222048475371384,0.014268960125097733,0.0418295543393276,5116.0
6155,E02006400,0.9095498527555742,0.03996634413125789,0.009676062263357174,0.04080774084981069,2377.0
6156,E02006401,0.9085637823371989,0.03791257805530776,0.011819803746654773,0.041703835860838534,4484.0
6157,E02006402,0.9305413687436159,0.037027579162410625,0.007150153217568948,0.025280898876404494,3916.0
6158,E02006403,0.800073773515308,0.07561785319070453,0.03135374400590188,0.09295462928808558,2711.0
6159,E02006404,0.7705095771593784,0.08239971087820744,0.0422840621611854,0.10480664980122877,2767.0
6160,E02006405,0.8616805586843884,0.05158819553953593,0.01959900878576256,0.06713223699031313,4439.0
6161,E02006406,0.8091793464704415,0.05886754801696183,0.0177101521576453,0.11424295335495135,4009.0
6162,E02006407,0.9042958129418162,0.04377379010331702,0.012234910277324634,0.03969548667754214,3678.0
6163,E02006408,0.8858915565147019,0.042352306447261935,0.0205017534394389,0.05125438359859725,3707.0
6164,E02006409,0.902844477281123,0.04322127816771334,0.016623568526043592,0.03731067602512006,2707.0
6165,E02006410,0.8506912442396314,0.05745007680491551,0.02488479262672811,0.06697388632872504,3255.0
6166,E02006411,0.9140803658934988,0.042143090493302844,0.01110748121528912,0.03266906239790918,3061.0
6167,E02006412,0.90955091714105,0.04079696394686907,0.016129032258064516,0.033523086654016446,3162.0
6168,E02006413,0.9288702928870293,0.0395587675922404,0.0098896918980601,0.021681247622670218,2629.0
6169,E02006414,0.9550650374458022,0.025620811982656682,0.005518328734726055,0.013795821836815136,2537.0
6170,E02006415,0.9440025453388482,0.030225898822780782,0.005727012408526885,0.0200445434298441,3143.0
6171,E02006416,0.955249085280045,0.02842668167745567,0.0028145229383619475,0.01350971010413735,3553.0
6172,E02006417,0.9330236159504453,0.03290747193186218,0.007355787843592722,0.026713124274099883,2583.0
6173,E02006418,0.9559297742744536,0.024005732712289504,0.0025080616266571123,0.017556431386599784,2791.0
6174,E02006419,0.8792731752386819,0.05297197412996612,0.018478595626732368,0.04927625500461965,3247.0
6175,E02006420,0.9148591777274199,0.041437358368404016,0.011006798316607317,0.03269666558756879,3089.0
6176,E02006421,0.944351230425056,0.03271812080536913,0.008109619686800894,0.01482102908277405,3576.0
6177,E02006422,0.9319478402607987,0.03341483292583537,0.010594947025264874,0.02404237978810106,2454.0
6178,E02006423,0.851859908636067,0.061996954535566674,0.017620187078529477,0.06852294974983685,4597.0
6179,E02006424,0.9197860962566845,0.04730563554092966,0.01192924722336487,0.02097902097902098,2431.0
6180,E02006425,0.8777206173328057,0.045112781954887216,0.021369212504946576,0.05579738820736051,2527.0
6181,E02006426,0.9502664298401421,0.02486678507992895,0.008880994671403197,0.015985790408525755,2252.0
6182,E02006427,0.9396135265700483,0.035196687370600416,0.008281573498964804,0.016908212560386472,2898.0
6183,E02006429,0.9383977900552486,0.03535911602209945,0.0055248618784530384,0.020718232044198894,3620.0
6184,E02006430,0.9486155484558041,0.028221512247071354,0.007454739084132056,0.015708200212992546,3756.0
6185,E02006431,0.939413823272091,0.03127734033245844,0.00699912510936133,0.02230971128608924,4572.0
6186,E02006432,0.9587494572297004,0.01910551454624403,0.00303951367781155,0.01910551454624403,2303.0
6187,E02006433,0.9617965926690759,0.024006195147134743,0.003097573567372225,0.01109963861641714,3874.0
6188,E02006434,0.9726027397260274,0.01761252446183953,0.0035225048923679062,0.0062622309197651665,2555.0
6189,E02006435,0.9651302605210421,0.021643286573146292,0.0032064128256513026,0.01002004008016032,2495.0
6190,E02006436,0.9668900275916437,0.018131651556957035,0.0035474970437524636,0.011430823807646828,2537.0
6191,E02006437,0.96692037470726,0.023126463700234193,0.00468384074941452,0.005269320843091335,3416.0
6192,E02006438,0.9688249400479616,0.01948441247002398,0.002997601918465228,0.00869304556354916,3336.0
6193,E02006439,0.9658119658119658,0.017094017094017096,0.0033444816053511705,0.013749535488665924,2691.0
6194,E02006440,0.9483714483714484,0.025294525294525295,0.005197505197505198,0.021136521136521137,2886.0
6195,E02006441,0.9300455641919056,0.04154382203162691,0.007236665773251139,0.021173948003216297,3731.0
6196,E02006442,0.9495623176323468,0.026677782409337224,0.009587328053355566,0.0141725719049604,2399.0
6197,E02006443,0.9446483180428135,0.02599388379204893,0.004892966360856269,0.024464831804281346,3270.0
6198,E02006444,0.9494079655543596,0.02870470039468963,0.0068173663437387875,0.015069967707212056,2787.0
6199,E02006445,0.9283471310305452,0.03825292606337425,0.005423922352269483,0.02797602055381102,3503.0
6200,E02006446,0.9576868829337094,0.024330042313117067,0.003526093088857546,0.014456981664315938,2836.0
6201,E02006447,0.9612284069097888,0.021497120921305183,0.002687140115163148,0.014587332053742802,2605.0
6202,E02006448,0.953915453915454,0.02564102564102564,0.005544005544005544,0.0148995148995149,2886.0
6203,E02006449,0.9656093489148581,0.018030050083472453,0.004006677796327212,0.012353923205342237,2995.0
6204,E02006450,0.9573082489146165,0.020984081041968163,0.002894356005788712,0.01881331403762663,2764.0
6205,E02006451,0.9578067672238075,0.02160619649408887,0.0040766408479412965,0.016510395434162252,4906.0
6206,E02006453,0.9665211062590975,0.019796215429403203,0.003202328966521106,0.010480349344978166,3435.0
6207,E02006454,0.9569968276348255,0.021854071201973916,0.004582305252026789,0.016566795911173774,2837.0
6208,E02006455,0.9428111155859847,0.029399919452275474,0.006041079339508659,0.02174788562223117,2483.0
6209,E02006456,0.9175638265149185,0.03783451245770532,0.012303906490310674,0.032297754537065515,3251.0
6210,E02006457,0.927788178657395,0.036105910671302484,0.010163145225996255,0.025942765445306232,3739.0
