,GEOGRAPHY_CODE,All other gender identities,Gender identity different from sex registered at birth but no specific identity given,Gender identity the same as sex registered at birth,Not answered,Total,Trans man,Trans woman
726,E02000767,0.00014992503748125936,0.00719640179910045,0.9,0.08980509745127437,1,0.0014992503748125937,0.0013493253373313343
727,E02000768,0.0006494912318683698,0.002597964927473479,0.9339683914267157,0.059969690409179474,1,0.0012989824637367395,0.0015154795410261962
728,E02000770,0.00031196381219778506,0.006239276243955701,0.8795819684916549,0.1085634066448292,1,0.003275620028076743,0.0020277647792856027
729,E02000772,0.0007807620237351655,0.00905683947532792,0.9000624609618988,0.08603997501561524,1,0.0021861336664584633,0.0018738288569643974
730,E02000773,0.00048792388387411563,0.005855086606489388,0.9103439863381313,0.0755062210295194,1,0.00561112466455233,0.0021956574774335204
731,E02000774,0.0,0.007308754263439987,0.8822478479779113,0.10492122787071625,1,0.0025986681825564397,0.002923501705375995
732,E02000776,0.0003727171077152441,0.006895266492732016,0.8967573611628774,0.09075661572866195,1,0.002049944092433843,0.003168095415579575
733,E02000777,0.0006285355122564425,0.0016760946993505132,0.9398701026608003,0.056149172428242196,1,0.0008380473496752566,0.0008380473496752566
734,E02000779,0.0004677268475210477,0.008107265357031494,0.8835360149672591,0.10149672591206735,1,0.0037418147801683817,0.0026504521359526035
735,E02000781,0.00016211396611818109,0.005268703898840885,0.9045148739563913,0.08697414282240415,1,0.0015400826781227202,0.0015400826781227202
736,E02000782,0.00035427491733585264,0.008974964572508267,0.8814359943316014,0.10321209258384506,1,0.002834199338686821,0.0031884742560226737
737,E02000783,0.00036717459151826694,0.009179364787956673,0.8467046080411236,0.13897558288966402,1,0.0029373967321461355,0.0018358729575913347
738,E02000784,0.000243605359317905,0.0018270401948842874,0.925700365408039,0.07088915956151036,1,0.00048721071863581,0.0008526187576126675
739,E02000785,0.0005006884466140943,0.000625860558267618,0.9432970334209538,0.05432469645762924,1,0.000625860558267618,0.000625860558267618
740,E02000786,0.000784489521461392,0.0010086293847360753,0.9410512159587583,0.05558668609212149,1,0.0008965594530987336,0.0006724195898240502
741,E02000787,0.0009382819015846538,0.0018765638031693077,0.9314011676396997,0.06474145120934112,1,0.0004170141784820684,0.0006255212677231026
742,E02000788,0.000430416068866571,0.0010043041606886656,0.9479196556671449,0.04949784791965567,1,0.000430416068866571,0.0007173601147776184
743,E02000789,0.0007762468464971861,0.0017465554046186688,0.9377061905686008,0.058412575198913255,1,0.0007762468464971861,0.0005821851348728896
744,E02000790,0.0009695559433779329,0.0007756447547023463,0.9565638937366686,0.04091526081054877,1,0.00038782237735117316,0.00038782237735117316
745,E02000791,0.0013212533031332577,0.0007550018875047187,0.928652321630804,0.06738391845979615,1,0.0007550018875047187,0.0011325028312570782
746,E02000792,0.0015565548253199586,0.0010377032168799724,0.9358353510895884,0.059494984434451746,1,0.0005188516084399862,0.0015565548253199586
747,E02000793,0.0006096631611034903,0.002895900015241579,0.9289742417314434,0.0650815424477976,1,0.0012193263222069807,0.0012193263222069807
748,E02000794,0.0009012256669069935,0.0010814708002883922,0.9471881759192502,0.050108147080028836,1,0.0003604902667627974,0.0003604902667627974
749,E02000795,0.0007558578987150416,0.000944822373393802,0.9412320483749055,0.05612244897959184,1,0.0003779289493575208,0.0005668934240362812
750,E02000796,0.0007984487281852401,0.0028516026006615717,0.9246036272385081,0.06809627010379833,1,0.0013687692483175544,0.0022812820805292572
751,E02000797,0.0014331210191082802,0.0017515923566878981,0.9519108280254777,0.04267515923566879,1,0.0012738853503184713,0.0009554140127388535
752,E02000798,0.0014951121334100057,0.0019551466359977,0.9411155836687751,0.05370902817711328,1,0.0010350776308223116,0.0006900517538815411
753,E02000799,0.0014614541468761417,0.0009134088417975886,0.9367921081476068,0.05736207526488856,1,0.0009134088417975886,0.0025575447570332483
754,E02000800,0.0007272727272727272,0.0026666666666666666,0.9246060606060607,0.0703030303030303,1,0.00048484848484848484,0.0012121212121212121
755,E02000801,0.0005343783398646241,0.0016031350195938724,0.9568934805842536,0.0397221232632704,1,0.0007125044531528322,0.0005343783398646241
756,E02000802,0.0001766472354707649,0.0019431195901784136,0.9432962374138845,0.05264087617028793,1,0.0012365306482953543,0.0007065889418830596
757,E02000803,0.0011503067484662577,0.0019171779141104294,0.9364775051124744,0.05828220858895705,1,0.001278118609406953,0.0008946830265848671
758,E02000804,0.0008520790729379687,0.0,0.9456373551465576,0.05214723926380368,1,0.0006816632583503749,0.0006816632583503749
759,E02000805,0.0006887052341597796,0.0009182736455463728,0.9514462809917356,0.04579889807162534,1,0.0008034894398530762,0.0003443526170798898
760,E02000806,0.000839127307600096,0.001078877966914409,0.9419803404459363,0.0557420282905778,1,0.0,0.0003596259889714697
761,E02000807,0.0016743407283382169,0.0015348123343100321,0.925212780800893,0.07060136737826148,1,0.0004185851820845542,0.000558113576112739
762,E02000808,0.0024741824440619622,0.0024741824440619622,0.9123278829604131,0.07960413080895008,1,0.0012908777969018934,0.0018287435456110154
763,E02000810,0.0014160008091433196,0.003944573682613533,0.9084656619803783,0.08313947607970061,1,0.0014160008091433196,0.0016182866390209367
764,E02000812,0.0013165112452002193,0.0032912781130005485,0.9127811300054854,0.07942951179374658,1,0.0013165112452002193,0.0018650575973669775
765,E02000813,0.004106535257538425,0.003989205678751613,0.9120028159098909,0.07661621494778834,1,0.0012906253666549337,0.0019946028393758065
766,E02000814,0.002593302514375916,0.0022550456646747096,0.9188183560717105,0.0734017363851618,1,0.0013530273988048259,0.0015785319652722968
767,E02000815,0.0016405667412378823,0.003877703206562267,0.9097688292319165,0.08098434004474273,1,0.0022371364653243847,0.0014914243102162564
768,E02000816,0.0016346032943543318,0.003646422733559663,0.924933987174651,0.06601282534892493,1,0.002011819439205331,0.001760342009304665
769,E02000817,0.0033934631184140023,0.00482228969458832,0.9233791748526523,0.06465440257188784,1,0.002679049830326844,0.0010716199321307376
770,E02000818,0.0021327014218009478,0.005213270142180095,0.9186018957345972,0.0707345971563981,1,0.0017772511848341231,0.0015402843601895735
771,E02000819,0.002587694077055779,0.004600345025876941,0.9089994249568718,0.07892466935020126,1,0.0027314548591144336,0.002156411730879816
772,E02000820,0.0029254642584584075,0.004451793436784533,0.9100737725769524,0.07682523530908165,1,0.003307046553039939,0.0024166878656830325
773,E02000821,0.0018936832138509402,0.07561206546733397,0.8455295549844447,0.0733125929933721,1,0.001623157040443663,0.002028946300554579
774,E02000822,0.00165959800848239,0.007744790706251153,0.9092753088696294,0.07523510971786834,1,0.002028397565922921,0.004056795131845842
775,E02000823,0.0025966926335930026,0.004236709033757004,0.9096624299576329,0.07981413147464808,1,0.0017766844335110018,0.001913352466858002
776,E02000824,0.002032778554186253,0.008639308855291577,0.8941684665226782,0.090204548342015,1,0.003176216490916021,0.0017786812349129717
777,E02000825,0.0024307243558580457,0.006319883325230919,0.8953573164803111,0.09078755469129801,1,0.00267379679144385,0.0024307243558580457
778,E02000826,0.005214017218382442,0.004728992360858494,0.9102704013580696,0.07505759670183097,1,0.0029101491451436886,0.0018188432157148053
779,E02000827,0.0024538568227888617,0.006934812760055479,0.9156086631814787,0.06956150645471033,1,0.002880614531099968,0.002560546249866638
780,E02000828,0.0023316417501028667,0.006309148264984227,0.9068714853929503,0.07859004251817309,1,0.003017418735427239,0.0028802633383623647
781,E02000829,0.004627589246364037,0.005178492728074042,0.9038122520934332,0.08197443807844866,1,0.0024239753195240193,0.001983252534156016
782,E02000830,0.003533106516618686,0.0037948181104422926,0.9220099450405653,0.06725987961266684,1,0.0013085579691180318,0.002093692750588851
783,E02000831,0.0030804774740084712,0.003337183930175844,0.9229880631497882,0.06802721088435375,1,0.001283532280836863,0.001283532280836863
784,E02000832,0.0027434842249657062,0.010225713929417632,0.9051003865818681,0.0788128195535603,1,0.0013717421124828531,0.0017458535977054495
785,E02000833,0.0020191822311963654,0.005047955577990914,0.9160356722194178,0.07218576476527007,1,0.002355712603062426,0.002355712603062426
786,E02000834,0.0024346488980010253,0.002178370066632496,0.9395181957970271,0.054459251665812405,1,0.0006406970784213224,0.0007688364941055869
787,E02000835,0.002188920693719481,0.0031991917831284728,0.9217039905708032,0.0702138407139249,1,0.0015154066341134872,0.00117864960431049
788,E02000836,0.0031717263253285004,0.001359311282283643,0.9447213411871318,0.049539344509892766,1,0.0007551729346020238,0.00045310376076121433
789,E02000837,0.0012139605462822458,0.00015174506828528073,0.9391502276176025,0.05690440060698027,1,0.0015174506828528073,0.0010622154779969652
790,E02000838,0.0017031311410978646,0.001441110965544347,0.9355430368138347,0.058954539499541464,1,0.0011790907899908293,0.0011790907899908293
791,E02000839,0.0015121729925903524,0.005141388174807198,0.9216694389838197,0.06955995765915621,1,0.0007560864962951762,0.0013609556933313171
792,E02000840,0.0012738853503184713,0.003397027600849257,0.9256900212314225,0.06751592356687898,1,0.0009907997169143665,0.001132342533616419
793,E02000841,0.00013991884706870015,0.0040576465649923045,0.9227647964180775,0.07037918007555617,1,0.0009794319294809011,0.0016790261648244019
794,E02000842,0.00029976019184652276,0.000749400479616307,0.9321043165467626,0.06384892086330936,1,0.001498800959232614,0.001498800959232614
795,E02000843,0.0005434044287460942,0.0025811710365439477,0.9462029615541366,0.049313951908708055,1,0.000950957750305665,0.0004075533215595707
796,E02000844,0.0005922416345869114,0.002517026946994374,0.9394432928634883,0.05493041160793604,1,0.0013325436778205508,0.0011844832691738228
797,E02000845,0.0004107900862659181,0.002875530603861427,0.9349582363412297,0.059838422566068736,1,0.0012323702587977543,0.0006846501437765302
798,E02000846,0.000990916597853014,0.001486374896779521,0.9354252683732452,0.061932287365813375,1,0.0,0.00016515276630883568
799,E02000847,0.0007913479293062516,0.002505935109469797,0.9341862305460301,0.06106568187813242,1,0.0009232392508572936,0.0005275652862041678
800,E02000848,0.001096319498825372,0.0009397024275646045,0.9444009397024276,0.05231010180109632,1,0.0007830853563038371,0.00046985121378230227
801,E02000849,0.0007762769756249029,0.0024840863219996894,0.9391398851110077,0.055270920664493094,1,0.0007762769756249029,0.0015525539512498058
802,E02000850,0.0009241076585422202,0.001963728774402218,0.9355434908166801,0.06006699780524431,1,0.0009241076585422202,0.0005775672865888876
803,E02000851,0.0006632765863365023,0.0033163829316825116,0.927813398187044,0.06610656643820473,1,0.0006632765863365023,0.001437099270395755
804,E02000852,0.00046678076863233234,0.0010891551268087756,0.9400964680255174,0.05616928582542399,1,0.0015559358954411078,0.0006223743581764431
805,E02000853,0.0003167564143173899,0.0020589166930630345,0.9274627811213177,0.06826100728539752,1,0.0012670256572695597,0.0006335128286347799
806,E02000854,0.0006640106241699867,0.0023240371845949536,0.9472111553784861,0.049136786188579015,1,0.00033200531208499334,0.00033200531208499334
807,E02000855,0.0003017956843217142,0.0021125697902519996,0.950354609929078,0.046929228912026555,1,0.0001508978421608571,0.0001508978421608571
808,E02000856,0.0008115785202218315,0.002164209387258217,0.9352089814689571,0.058163127282564585,1,0.001623157040443663,0.002028946300554579
809,E02000857,0.0006870019236053861,0.002061005770816158,0.930612805715856,0.06499038197306953,1,0.0006870019236053861,0.0009618026930475406
810,E02000858,0.00030755036137167463,0.004151929878517607,0.9175765031523913,0.07581116407811779,1,0.0009226510841150238,0.0012302014454866985
811,E02000859,0.0011707888189667788,0.0011707888189667788,0.9334113859212645,0.06234450460998098,1,0.0008780916142250841,0.0010244402165959315
812,E02000860,0.0008559201141226819,0.003281027104136947,0.9293865905848787,0.062339514978602,1,0.0024251069900142652,0.0017118402282453639
813,E02000861,0.0006348198698619266,0.0012696397397238533,0.9414378670052372,0.05395968893826377,1,0.001428344707189335,0.0012696397397238533
814,E02000863,0.0001832508704416346,0.001832508704416346,0.9463074949606011,0.05076049111233279,1,0.0005497526113249038,0.0003665017408832692
815,E02000864,0.0043568238753948375,0.006317394619322514,0.9153686962204552,0.07145191155647533,1,0.0008713647750789674,0.0016338089532730638
816,E02000865,0.004039776258545681,0.005438160348042263,0.8963642013673089,0.09136109384711001,1,0.001243008079552517,0.0015537600994406464
817,E02000866,0.003414134516899966,0.003983156936383294,0.9330829634687606,0.058154091271196084,1,0.0003414134516899966,0.0010242403550699897
818,E02000867,0.003110419906687403,0.004561949196474857,0.930222913426646,0.05930533955417314,1,0.001347848626231208,0.0014515292897874547
819,E02000868,0.003276003276003276,0.0036036036036036037,0.9017199017199017,0.08828828828828829,1,0.0021294021294021295,0.0009828009828009828
820,E02000869,0.0024554941682013503,0.0024554941682013503,0.9212195621035401,0.07161857990587273,1,0.0010231225700838961,0.0012277470841006752
821,E02000870,0.001744524132583834,0.006590424500872262,0.9114169412676876,0.07792207792207792,1,0.0011630160883892228,0.0011630160883892228
822,E02000871,0.0016742940060274585,0.008594709230940953,0.9017747516463891,0.08550061390780221,1,0.0014510548052237974,0.001004576403616475
823,E02000872,0.0024955960070463887,0.0071931884908984145,0.9072225484439225,0.08118027011156782,1,0.0005871990604815032,0.0013211978860833823
824,E02000873,0.001881349554747272,0.006772858397090179,0.9085664116392825,0.08014549103223378,1,0.0015050796437978177,0.0011288097328483633
825,E02000874,0.0011750881316098707,0.008897095853617592,0.8940741984220245,0.09283196239717979,1,0.0018465670639583682,0.0011750881316098707
826,E02000875,0.0015881913303437967,0.006446188340807175,0.9087257100149477,0.07875560538116592,1,0.0018684603886397607,0.002615844544095665
827,E02000876,0.001988400994200497,0.00944490472245236,0.8932891466445734,0.0927920463960232,1,0.0013256006628003315,0.00115990057995029
828,E02000877,0.0017384939152712965,0.005489980785067252,0.9074938237716168,0.08161771433799982,1,0.0017384939152712965,0.0019214932747735384
829,E02000878,0.0025532859680284193,0.007104795737122558,0.897202486678508,0.08980905861456483,1,0.0016651865008880994,0.0016651865008880994
830,E02000879,0.002999850007499625,0.0071996400179991,0.9025048747562622,0.08384580770961451,1,0.0019499025048747563,0.0014999250037498126
831,E02000880,0.0019227071716977505,0.005960392232263027,0.8952124591424726,0.09228994424149202,1,0.0026917900403768506,0.0019227071716977505
832,E02000881,0.0022806385788020646,0.006121714079942384,0.9048133477373664,0.08282319049333814,1,0.0018005041411595247,0.0021606049693914295
833,E02000882,0.0014633048176497074,0.005177847816298964,0.9080369203061683,0.08318325078793336,1,0.0010130571814497974,0.0011256190904997748
834,E02000883,0.0014148273910582908,0.00622524052065648,0.9028013582342954,0.08573853989813243,1,0.0024052065647990947,0.0014148273910582908
835,E02000884,0.0022185246810870773,0.00674801257163986,0.8977629876132373,0.09068219633943428,1,0.0011092623405435386,0.0014790164540580515
836,E02000885,0.0018155410312273058,0.011437908496732025,0.8941539578794481,0.08932461873638345,1,0.0023602033405954975,0.0009077705156136529
837,E02000886,0.0021399798590130917,0.005161127895266868,0.901686807653575,0.08748741188318228,1,0.0021399798590130917,0.0013846928499496476
838,E02000887,0.0016778523489932886,0.006471716203259827,0.8916586768935763,0.0974352828379674,1,0.0011984659635666348,0.0015580057526366252
839,E02000888,0.0018764434180138568,0.007505773672055427,0.8891454965357968,0.09887413394919169,1,0.001443418013856813,0.0011547344110854503
840,E02000889,0.001209514850154549,0.00403171616718183,0.9082112619271603,0.08466603951081844,1,0.0008063432334363661,0.0010751243112484881
841,E02000890,0.0015470895378070005,0.0019338619222587507,0.9261264745697158,0.06942564300908916,1,0.00019338619222587506,0.0007735447689035003
842,E02000893,0.0011703728473499416,0.005517471994649724,0.9123892325698044,0.07874937301454606,1,0.0006687844841999665,0.0015047650894499248
843,E02000894,0.0014415613218008428,0.003104901308494123,0.9105123087159015,0.0826125526724329,1,0.0011088933244621868,0.0012197826569084055
844,E02000895,0.00043878894251864854,0.0033640485593096387,0.9245283018867925,0.06888986397542782,1,0.0017551557700745941,0.0010238408658768466
845,E02000896,0.00026147208785462153,0.0018303046149823507,0.9337168257288534,0.0619688848215453,1,0.001568832527127729,0.0006536802196365538
846,E02000897,0.00014558159848595138,0.0024748871742611735,0.925171058378221,0.0700247488717426,1,0.0007279079924297568,0.0014558159848595137
847,E02000898,0.0003083089255433945,0.0033913981809773393,0.9209187605981193,0.0729150608910128,1,0.001233235702173578,0.001233235702173578
848,E02000899,0.0002813731007315701,0.0037985368598761958,0.9161508159819921,0.07681485649971863,1,0.0014068655036578502,0.0015475520540236354
849,E02000900,0.001135718341851221,0.0031232254400908573,0.9067291311754685,0.08532084043157297,1,0.0015616127200454286,0.002129471890971039
850,E02000901,0.0010727056019070322,0.003098927294398093,0.9334922526817641,0.061144219308700835,1,0.0003575685339690107,0.000834326579261025
851,E02000902,0.0011867088607594937,0.004878691983122363,0.9185126582278481,0.07304852320675105,1,0.0009229957805907173,0.0014504219409282701
852,E02000903,0.0017554858934169279,0.005015673981191223,0.9087147335423198,0.08213166144200627,1,0.0008777429467084639,0.0015047021943573667
853,E02000904,0.0007514277126540427,0.006011421701232342,0.9156898106402164,0.0739404869251578,1,0.001352569882777277,0.002254283137962128
854,E02000905,0.0013734548632788114,0.00499438132101386,0.9120988887501561,0.07878636533899364,1,0.0016231739293295043,0.0011237357972281184
855,E02000906,0.0028958799526128736,0.007108068974595235,0.9002237725417929,0.08634987495063841,1,0.0017112017901803344,0.0017112017901803344
856,E02000907,0.0018429782528566164,0.008354834746283327,0.8889298439611746,0.09644919523282959,1,0.0023344391202850473,0.0020887086865708318
857,E02000908,0.0017191977077363897,0.005157593123209169,0.9058261700095511,0.08127984718242598,1,0.0025787965616045844,0.0034383954154727794
858,E02000909,0.0012391573729863693,0.004130524576621231,0.923034558722291,0.06870439212446647,1,0.0012391573729863693,0.0016522098306484924
859,E02000910,0.002262931034482759,0.00959051724137931,0.9,0.07866379310344827,1,0.006142241379310345,0.0033405172413793105
860,E02000911,0.002892123782897908,0.006266268196278801,0.8738069989395546,0.112889231659115,1,0.0021208907741251328,0.0020244866480285356
861,E02000912,0.0014178912090745037,0.004898169631348285,0.8934003609177623,0.09564320701211652,1,0.0034802784222737818,0.001160092807424594
862,E02000913,0.0007956504442381647,0.004243469035936878,0.9086328073199841,0.08407373027449941,1,0.001193475666357247,0.0010608672589842195
863,E02000914,0.0014043426596089446,0.006373555147455979,0.8883007453818732,0.09992438154909798,1,0.0024846062439235175,0.0015123690180404018
864,E02000915,0.002090488278333582,0.006420785426310288,0.917276392414514,0.07167388382857996,1,0.0008959235478572496,0.0016425265044049575
865,E02000916,0.001886347559537845,0.0055411459561424195,0.9016741334590899,0.08700778118368309,1,0.00200424428200896,0.001886347559537845
866,E02000917,0.0011664074650077762,0.0060912389839294975,0.9051321928460342,0.08372213582166926,1,0.0015552099533437014,0.0023328149300155523
867,E02000918,0.0025142252216488023,0.011777160248775969,0.90260685457192,0.08124917295222972,1,0.0009262935027127167,0.0009262935027127167
868,E02000919,0.001837270341207349,0.00879265091863517,0.8884514435695539,0.09658792650918635,1,0.001968503937007874,0.002362204724409449
869,E02000920,0.0014331780723754925,0.007643616386002627,0.9043353636689359,0.08228830765555954,1,0.0025080616266571123,0.0017914725904693658
870,E02000921,0.001424813678211311,0.006137658921525646,0.89127575624726,0.09666812801402894,1,0.002082419991231916,0.0024112231477422183
871,E02000922,0.00312124849939976,0.006002400960384154,0.890516206482593,0.09567827130852341,1,0.0026410564225690276,0.0020408163265306124
872,E02000923,0.0013780431786862655,0.0016842749961721022,0.9016995865870464,0.09340070433318022,1,0.0010718113612004287,0.000765579543714592
873,E02000925,0.002160160469063416,0.004474618114488505,0.904335750655763,0.08594352723345162,1,0.0020058632927017436,0.001080080234531708
874,E02000926,0.001690028829903569,0.002485336514564072,0.9280246545382245,0.06511581668157869,1,0.001789442290486132,0.000894721145243066
875,E02000927,0.0008159268929503916,0.0021214099216710185,0.9322780678851175,0.0625,1,0.0016318537859007832,0.0006527415143603133
876,E02000928,0.0010069044879171462,0.00043153049482163404,0.9463463751438435,0.05092059838895282,1,0.0005753739930955121,0.0007192174913693901
877,E02000929,0.00030478512648582747,0.005790917403230723,0.9175556232855837,0.07284364523011277,1,0.0021334958854007926,0.0013715330691862237
878,E02000930,0.0011299435028248588,0.0013559322033898306,0.9372881355932203,0.05864406779661017,1,0.0006779661016949153,0.000903954802259887
879,E02000931,0.0009853603603603603,0.0007038288288288288,0.9518581081081081,0.04603040540540541,1,0.0,0.0004222972972972973
880,E02000932,0.0008981498113885396,0.0017962996227770792,0.945212861505299,0.050925094305730195,1,0.0006287048679719777,0.0005388898868331237
881,E02000933,0.0007963897000265463,0.0014600477833820015,0.9397398460313247,0.056278205468542605,1,0.0007963897000265463,0.0009291213166976374
882,E02000934,0.0008831693161746152,0.0017663386323492304,0.941332323996972,0.054125662376987134,1,0.0006308352258390108,0.0012616704516780217
883,E02000935,0.003484320557491289,0.007142857142857143,0.8820557491289198,0.10034843205574913,1,0.003310104529616725,0.003658536585365854
884,E02000936,0.000735925426223476,0.002330430516374341,0.9357291794431497,0.058506071384766344,1,0.0009812339016313013,0.0017171593278547774
885,E02000937,0.00031308703819661864,0.0007827175954915466,0.9506887914840325,0.04727614276768942,1,0.0006261740763932373,0.00031308703819661864
886,E02000938,0.002210844775424715,0.004072608796835001,0.905515475913428,0.08377938096346288,1,0.0017454037700721434,0.0026762857807772866
887,E02000939,0.0001668613382279326,0.0005005840146837978,0.9466043717670616,0.05105956949774737,1,0.0005005840146837978,0.0011680293675955281
888,E02000940,0.0006335529650278763,0.002787633046122656,0.9152306132792701,0.07881398884946782,1,0.0006335529650278763,0.001900658895083629
889,E02000941,0.0004872700694359849,0.0017054452430259471,0.9465221098794007,0.04970154708247046,1,0.0007309051041539773,0.0008527226215129736
890,E02000942,0.0008882121558177896,0.0024108615657911434,0.9423930973226747,0.053546504250729605,1,0.0006344372541555641,0.0001268874508311128
891,E02000943,0.0014678409394182012,0.0020016012810248197,0.9432879637042968,0.052175073392046974,1,0.00040032025620496394,0.0006672004270082733
892,E02000944,0.0004916420845624386,0.0029498525073746312,0.8784005244182236,0.11488036709275648,1,0.0016388069485414618,0.0016388069485414618
893,E02000945,0.0030298198054536755,0.004464997608036996,0.8976239834157231,0.09025673736246213,1,0.0020730346037314625,0.002551427204592569
894,E02000946,0.001258917331095258,0.0023779549587354875,0.9299202685690307,0.06364526507203805,1,0.00209819555182543,0.0006993985172751433
895,E02000947,0.0006650704974727321,0.0011971268954509178,0.9449321628092577,0.0521415270018622,1,0.00026602819898909286,0.0007980845969672786
896,E02000948,0.0014933946008041355,0.002067777139574957,0.9463526708788053,0.04870763928776565,1,0.0005743825387708214,0.0008041355542791499
897,E02000949,0.0008251797713073205,0.002004008016032064,0.9524932217375929,0.04302723093245314,1,0.00011788282447247436,0.0015324767181421667
898,E02000950,0.0011244979919678715,0.003534136546184739,0.9191967871485944,0.07325301204819278,1,0.0009638554216867469,0.0019277108433734939
899,E02000951,0.0008952551477170994,0.001253357206803939,0.9332139659803044,0.06248880931065354,1,0.0005371530886302597,0.0016114592658907788
900,E02000952,0.00019069412662090009,0.0019069412662090007,0.9437452326468345,0.05053394355453852,1,0.0011441647597254005,0.002479023646071701
901,E02000953,0.000799105002397315,0.002876778008630334,0.9362314208086943,0.05817484417452453,1,0.001118747003356241,0.000799105002397315
902,E02000954,0.001557935735150925,0.00311587147030185,0.9248296007789679,0.06601752677702044,1,0.0007789678675754625,0.003700097370983447
903,E02000955,0.0006974716652136007,0.004010462074978204,0.9129904097646033,0.07898866608544028,1,0.0012205754141238012,0.002092414995640802
904,E02000956,0.000785299198994817,0.005182974713365793,0.909690592115596,0.08104287733626511,1,0.0014135385581906705,0.0018847180775875608
905,E02000957,0.0025205479452054796,0.004273972602739726,0.9158356164383562,0.07506849315068494,1,0.0012054794520547946,0.001095890410958904
906,E02000958,0.001941747572815534,0.0026885735623599703,0.9171023151605676,0.07528005974607917,1,0.0016430171769977594,0.0013442867811799852
907,E02000959,0.0007912644405760405,0.00506409241968666,0.922456084823548,0.06709922456084824,1,0.002848551986073746,0.001740781769267289
908,E02000960,0.0007658433850277618,0.0019146084625694046,0.9167145318782309,0.07849894696534558,1,0.0013402259237985832,0.0007658433850277618
909,E02000961,0.0014956998628941791,0.0023681914495824507,0.8714944534463418,0.12214882213635797,1,0.0011217748971706345,0.0013710582076529975
910,E02000962,0.0016354445435622957,0.002527505203687184,0.8803151947665775,0.11344038061254832,1,0.0011894142134998512,0.0008920606601248885
911,E02000963,0.0016190586330519256,0.0031224702208858565,0.9086388342777842,0.08442234300913612,1,0.0005782352260899734,0.0016190586330519256
912,E02000964,0.0012631169840652933,0.006218422075398368,0.8991449669646328,0.09006995724834824,1,0.00194325689856199,0.0013602798289933929
913,E02000965,0.0010295631710545668,0.002206206795116929,0.9257243712310634,0.06898073246065597,1,0.00044124135902338577,0.001617884983085748
914,E02000966,0.0005023863350916855,0.001381562421502135,0.8793016829942225,0.11843757849786486,1,0.00025119316754584274,0.00012559658377292137
915,E02000967,0.0018422991893883567,0.0020265291083271923,0.9027266028002948,0.09156226971260133,1,0.0012896094325718496,0.000552689756816507
916,E02000968,0.0009134695233349941,0.007889054974256769,0.8907988706194985,0.09649559873775121,1,0.001993024414549078,0.0019099817306095332
917,E02000969,0.0011483986219216536,0.007528390965930841,0.8897537322955212,0.09774148271022075,1,0.0011483986219216536,0.0026795967844838588
918,E02000970,0.00032637075718015666,0.0011422976501305484,0.9053524804177546,0.09236292428198434,1,0.0004895561357702349,0.00032637075718015666
919,E02000971,0.001185360794191732,0.004148762779671062,0.8940583790191139,0.09838494591791376,1,0.0010371906949177656,0.001185360794191732
920,E02000972,0.0008254230293025176,0.0033016921172100704,0.9093410372816069,0.08144173889118173,1,0.0016508460586050352,0.0034392626220938233
921,E02000973,0.0007964501080896575,0.0018204573899192173,0.9195585390829446,0.0735009671179884,1,0.0035271361929684834,0.0007964501080896575
922,E02000974,0.0009105098855359001,0.005853277835587929,0.8886576482830385,0.10171696149843913,1,0.0013007284079084287,0.0015608740894901144
923,E02000975,0.0010365763364430624,0.003553976010661928,0.8920479786761439,0.10158448097142012,1,0.000444247001332741,0.0013327410039982231
924,E02000976,0.0007986157327299348,0.0022627445760681486,0.885132437109011,0.10994276587248769,1,0.0007986157327299348,0.0010648209769732464
925,E02000977,0.0015205271160669033,0.0067578982936306806,0.9021794221996959,0.08751478290251731,1,0.0008447372867038351,0.0011826322013853692
926,E02000978,0.0004790036723614881,0.002075682580233115,0.908669966469743,0.08669966469742935,1,0.0006386715631486508,0.0014370110170844642
927,E02000979,0.0015527950310559005,0.0012704686617730095,0.9054206662902315,0.0883681535855449,1,0.0018351214003387917,0.0015527950310559005
928,E02000980,0.0007840062720501764,0.0035280282242257936,0.9179406768587483,0.07474193126878348,1,0.0013066771200836273,0.0016986802561087156
929,E02000981,0.0014627659574468085,0.003457446808510638,0.9210106382978723,0.07207446808510638,1,0.0011968085106382979,0.0007978723404255319
930,E02000982,0.0003040437823046519,0.00486470051687443,0.9010337488598358,0.08786865308604438,1,0.002128306476132563,0.0038005472788081485
931,E02000983,0.001061893203883495,0.003033980582524272,0.9048847087378641,0.08798543689320389,1,0.0018203883495145632,0.0012135922330097086
932,E02000984,0.00047051442910915934,0.0003136762860727729,0.9669071518193224,0.03089711417816813,1,0.0009410288582183187,0.00047051442910915934
933,E02000985,0.00016100466913540493,0.00032200933827080985,0.9589438093704717,0.03992915794558042,1,0.00032200933827080985,0.00032200933827080985
934,E02000986,0.00029069767441860465,0.001308139534883721,0.9462209302325582,0.049127906976744184,1,0.0015988372093023256,0.0014534883720930232
935,E02000987,0.0009794319294809011,0.001305909239307868,0.9461312438785504,0.0494613124387855,1,0.0014691478942213516,0.000652954619653934
936,E02000988,0.0005599104143337066,0.0020996640537514,0.9267917133258678,0.06802911534154535,1,0.0012597984322508398,0.0012597984322508398
937,E02000989,0.0002828054298642534,0.0011312217194570137,0.9604072398190046,0.03690610859728507,1,0.0002828054298642534,0.0009898190045248868
