,GEOGRAPHY_CODE,Occupancy rating of bedrooms: +1,Occupancy rating of bedrooms: +2 or more,Occupancy rating of bedrooms: -1,Occupancy rating of bedrooms: -2 or less,Occupancy rating of bedrooms: 0,Total: All households
2057,E02002152,0.3064236111111111,0.2760416666666667,0.062065972222222224,0.010416666666666666,0.3450520833333333,2304.0
2058,E02002153,0.35582089552238805,0.2546268656716418,0.04417910447761194,0.00208955223880597,0.34328358208955223,3350.0
2059,E02002154,0.3559033684926846,0.3419530452534876,0.031303164341612795,0.005444028581150051,0.26539639333106496,2939.0
2060,E02002155,0.32651321398124467,0.23358908780903667,0.05115089514066496,0.00980392156862745,0.37894288150042627,2346.0
2061,E02002156,0.34213685474189676,0.34513805522208885,0.03361344537815126,0.008403361344537815,0.2707082833133253,3332.0
2062,E02002157,0.3403519798868636,0.4418604651162791,0.024827152734129478,0.004085480829666876,0.18887492143306098,3182.0
2063,E02002158,0.3603658536585366,0.2945121951219512,0.03780487804878049,0.0039634146341463415,0.30335365853658536,3280.0
2064,E02002159,0.30197132616487454,0.25627240143369173,0.07168458781362007,0.012096774193548387,0.3579749103942652,2232.0
2065,E02002160,0.3819918144611187,0.3376534788540246,0.037858117326057296,0.007503410641200546,0.23499317871759892,2932.0
2066,E02002161,0.30434782608695654,0.21229925577751665,0.08264786525656091,0.020759890325107718,0.3799451625538582,2553.0
2067,E02002162,0.3616641901931649,0.45676077265973253,0.014561664190193165,0.0029717682020802376,0.16404160475482912,3365.0
2068,E02002163,0.30960925039872406,0.17583732057416268,0.07496012759170653,0.009170653907496013,0.4304226475279107,5016.0
2069,E02002164,0.22551928783382788,0.17931326833403985,0.10258584145824502,0.02331496396778296,0.4692666384061043,2359.0
2070,E02002165,0.26046511627906976,0.26456908344733243,0.05636114911080711,0.005471956224350205,0.4131326949384405,3655.0
2071,E02002166,0.3014705882352941,0.21559873949579833,0.06722689075630252,0.009191176470588236,0.4065126050420168,3808.0
2072,E02002167,0.35224586288416077,0.40425531914893614,0.02330293819655522,0.00303951367781155,0.2171563660925363,2961.0
2073,E02002168,0.3075927523727351,0.1598360655737705,0.06837791199309749,0.0181190681622088,0.4460742018981881,4636.0
2074,E02002169,0.3283707865168539,0.4842696629213483,0.016292134831460674,0.0025280898876404493,0.16853932584269662,3560.0
2075,E02002170,0.33043117744610284,0.3188225538971808,0.042703150912106136,0.010364842454394693,0.29767827529021557,2412.0
2076,E02002171,0.3651305188527232,0.29390912020625204,0.04640670319046084,0.009990331936835321,0.2845633258137287,3103.0
2077,E02002174,0.34893758300132804,0.38678618857901725,0.02954847277556441,0.00597609561752988,0.22875166002656042,3012.0
2078,E02002175,0.3122555410691004,0.22620599739243807,0.07301173402868318,0.01499348109517601,0.37353324641460234,3068.0
2079,E02002176,0.31057401812688823,0.3622356495468278,0.03987915407854985,0.004833836858006042,0.2824773413897281,3310.0
2080,E02002177,0.3337009263343626,0.2368769298632554,0.06374062637847375,0.01168945743273048,0.3539920599911778,4534.0
2081,E02002178,0.3396570594673477,0.3929222911346224,0.04450930317402408,0.010580080262677856,0.21233126596132798,2741.0
2082,E02002179,0.3413885692366705,0.461066359800537,0.019946298427311087,0.004602991944764097,0.1729957805907173,2607.0
2083,E02002180,0.348747591522158,0.33140655105973027,0.04007707129094412,0.008092485549132947,0.27167630057803466,2595.0
2084,E02002181,0.33402612826603323,0.28830166270783847,0.04275534441805225,0.007125890736342043,0.32779097387173395,3368.0
2085,E02002182,0.320952765442067,0.346386758175212,0.04037141703673799,0.005248284214775939,0.2870407751312071,2477.0
2086,E02002183,0.35688405797101447,0.4865942028985507,0.006521739130434782,0.0018115942028985507,0.14818840579710144,2760.0
2087,E02002184,0.31315383296175614,0.5110615674841366,0.008060367003944436,0.0013719773623735209,0.1663522551877894,5831.0
2088,E02002185,0.3337311058074781,0.5035799522673031,0.007955449482895784,0.0003977724741447892,0.15433571996817821,2514.0
2089,E02002187,0.3140780413159908,0.5707727620504973,0.004208110175975516,0.00038255547054322876,0.11055853098699311,2614.0
2090,E02002188,0.37676166614469153,0.4581897901659881,0.017851550266207328,0.005637331663012841,0.1415596617601002,3193.0
2091,E02002189,0.2851493848857645,0.3989455184534271,0.06019332161687171,0.021528998242530756,0.23418277680140598,2276.0
2092,E02002190,0.343889279849871,0.24865118461177574,0.05840957072484166,0.021346469622331693,0.3277034951911799,4263.0
2093,E02002191,0.380102730467694,0.2443903757772371,0.05055420383887537,0.009732360097323601,0.31522032981886994,3699.0
2094,E02002192,0.330514797314101,0.5247450882864959,0.005719970156677443,0.0007460830639144492,0.13827406117881125,4021.0
2095,E02002193,0.34348671419313026,0.2154893065456902,0.030136098509397278,0.0032404406999351912,0.40764744005184705,3086.0
2096,E02002194,0.355868544600939,0.3561815336463224,0.01971830985915493,0.002190923317683881,0.26604068857589985,3195.0
2097,E02002195,0.31905259491466387,0.5154998258446535,0.007662835249042145,0.0006966213862765587,0.15708812260536398,2871.0
2098,E02002196,0.3760147601476015,0.44059040590405907,0.012915129151291513,0.0018450184501845018,0.16863468634686346,2710.0
2099,E02002197,0.3784304285026481,0.3103033220991815,0.014443909484833895,0.0014443909484833895,0.29537794896485314,4154.0
2100,E02002198,0.3677402992645194,0.36444331727111334,0.016231295967537408,0.001521683996956632,0.2500634034998732,3943.0
2101,E02002199,0.3735456215554195,0.4393753827311696,0.008266993263931415,0.0015309246785058174,0.17728107777097366,3266.0
2102,E02002200,0.32458354366481573,0.4606259464916709,0.015648662291771833,0.002523977788995457,0.1966178697627461,3962.0
2103,E02002201,0.3837230712575953,0.32848462529920824,0.01693979009390536,0.0016571533787516112,0.2691953599705395,5431.0
2104,E02002202,0.3374834437086093,0.2762913907284768,0.021456953642384105,0.0010596026490066225,0.36370860927152315,3775.0
2105,E02002203,0.3827859569648924,0.23527746319365797,0.03029445073612684,0.002548131370328426,0.34909399773499433,3532.0
2106,E02002204,0.3811871425754289,0.4259514888582134,0.014789982252021298,0.0013803983435219877,0.17669098797081442,5071.0
2107,E02002205,0.40787746170678335,0.41072210065645515,0.009409190371991246,0.00087527352297593,0.1711159737417943,4570.0
2108,E02002206,0.3779461279461279,0.3501683501683502,0.022166105499438832,0.004489337822671156,0.2452300785634119,3564.0
2109,E02002207,0.2860727728983689,0.35131744040150564,0.054788791300711,0.02258469259723965,0.2852363028021748,2391.0
2110,E02002208,0.3805031446540881,0.2773013150371641,0.029731275014293884,0.002572898799313894,0.3098913664951401,3498.0
2111,E02002209,0.3533256439830834,0.2302960399846213,0.05690119184928873,0.010380622837370242,0.3490965013456363,2601.0
2112,E02002210,0.3797823797823798,0.3236223236223236,0.044226044226044224,0.011232011232011231,0.24113724113724114,2849.0
2113,E02002211,0.30589914367269266,0.3206470028544244,0.07706945765937202,0.03092293054234063,0.2654614652711703,2102.0
2114,E02002212,0.2942039618488628,0.2223037417461482,0.10198092443140132,0.026045487894350697,0.35546588407923696,2726.0
2115,E02002213,0.3711919550428867,0.4075717243419107,0.01833776989056492,0.001774622892635315,0.20112392783200236,3381.0
2116,E02002214,0.3576211106734935,0.3627412367073651,0.03072075620322962,0.0070894052776683735,0.2418274911382434,2539.0
2117,E02002215,0.24210891432535553,0.21644120707596254,0.11689212625737079,0.05133541449878599,0.3732223378425251,2883.0
2118,E02002216,0.24923599320882853,0.18607809847198642,0.10288624787775891,0.046179966044142616,0.4156196943972835,2945.0
2119,E02002217,0.29356689821806103,0.19842947749924494,0.0854726668680157,0.02536997885835095,0.39716097855632737,3311.0
2120,E02002218,0.3429964084145716,0.2773217034376603,0.051051821446895844,0.012314007183170857,0.31631605951770136,3898.0
2121,E02002219,0.3028953229398664,0.17817371937639198,0.13229398663697103,0.049888641425389756,0.33674832962138085,2245.0
2122,E02002220,0.3066615620214395,0.2327718223583461,0.10643185298621746,0.03598774885145482,0.3181470137825421,2612.0
2123,E02002222,0.3493703584113658,0.23668065870196964,0.073296738779464,0.01517597675169519,0.32547626735550533,3097.0
2124,E02002223,0.2748460861917326,0.1802990325417766,0.11829375549692173,0.044415127528583995,0.38214599824098505,2274.0
2125,E02002224,0.2933699759532807,0.19409137753349365,0.12057712126417039,0.046032291308828584,0.34592923394022673,2911.0
2126,E02002225,0.38640723485886547,0.32885722115648125,0.019731433269388872,0.003288572211564812,0.26171553850369966,3649.0
2127,E02002226,0.2529380341880342,0.2986111111111111,0.08466880341880342,0.036591880341880344,0.32719017094017094,3744.0
2128,E02002227,0.3323340471092077,0.17430406852248395,0.08436830835117773,0.014132762312633832,0.39486081370449677,2335.0
2129,E02002228,0.35660928873010717,0.1948684637869438,0.047093212081844756,0.008769080870412472,0.3926599545306918,3079.0
2130,E02002229,0.3858267716535433,0.3291944276196245,0.020896426408237433,0.005451241671714113,0.2586311326468807,3302.0
2131,E02002230,0.2621082621082621,0.17485754985754987,0.10434472934472934,0.033831908831908834,0.42485754985754987,2808.0
2132,E02002231,0.35814668423364077,0.29358805445761965,0.04962670180061485,0.015371102327624066,0.28326745718050067,4554.0
2133,E02002232,0.32483584395519505,0.19042101197373504,0.07454615681730398,0.01892622634221707,0.3912707609115489,2589.0
2134,E02002233,0.2822931785195936,0.17561683599419448,0.12155297532656023,0.038461538461538464,0.38207547169811323,2756.0
2135,E02002234,0.315723663644889,0.1772428884026258,0.05720537668021257,0.004688965301656768,0.44513910597061584,3199.0
2136,E02002235,0.3258283772302464,0.24001699235344096,0.07264231096006797,0.026338147833474938,0.33517417162276975,2354.0
2137,E02002236,0.395776300351975,0.3093468908877591,0.03597966366836136,0.007039499413375049,0.25185764567852953,2557.0
2138,E02002237,0.3684681994625261,0.328754852194685,0.037623171095849506,0.007166318303971335,0.25798745894296804,3349.0
2139,E02002238,0.3492675404780262,0.2544333076329992,0.04356206630686199,0.008481110254433308,0.34425597532767926,2594.0
2140,E02002239,0.3834985019589767,0.32011984328186216,0.03249596681262964,0.004839824844434202,0.25904586310209726,4339.0
2141,E02002240,0.383781613809715,0.3861902850260939,0.014452027298273785,0.0012043356081894822,0.21437173825772782,4982.0
2142,E02002241,0.36560409287682016,0.29988193624557263,0.03109012199921291,0.0035419126328217238,0.29988193624557263,5082.0
2143,E02002242,0.407913464275548,0.340734415029889,0.0210646171363507,0.002846569883290635,0.2274409336749217,3513.0
2144,E02002243,0.37239894762018655,0.3228892609423583,0.023678545802439607,0.0031093039942597465,0.2779239416407558,4181.0
2145,E02002244,0.3708759954493743,0.3894577171027683,0.015547971179370497,0.0011376564277588168,0.2229806598407281,2637.0
2146,E02002245,0.3916703588834736,0.24501550731058927,0.0407620735489588,0.003544528134692069,0.3190075321222862,2257.0
2147,E02002246,0.36597335826127597,0.4416919841084366,0.007478382799719561,0.0007010983874737088,0.18415517644309418,4279.0
2148,E02002247,0.35597572362278246,0.41900093370681607,0.013772175536881419,0.002334267040149393,0.2089169000933707,4284.0
2149,E02002248,0.3804542737597131,0.2821279139270771,0.026598924088463836,0.002988643156007173,0.3078302450687388,3346.0
2150,E02002249,0.37885095753538717,0.22106577851790174,0.042464612822647796,0.004579517069109076,0.3530391340549542,2402.0
2151,E02002250,0.37723156532988356,0.36921086675291076,0.01371280724450194,0.0007761966364812419,0.2390685640362225,3865.0
2152,E02002251,0.36314553990610327,0.17089201877934274,0.031220657276995304,0.00046948356807511736,0.43427230046948356,4260.0
2153,E02002252,0.42481336651261997,0.33238535371489514,0.02239601848560256,0.0035549235691432635,0.21685033771773907,2813.0
2154,E02002253,0.37054315228257245,0.18760413195601466,0.0773075641452849,0.016994335221592802,0.34755081639453517,3001.0
2155,E02002254,0.3517903285345146,0.47471391657438167,0.008859357696566999,0.0,0.16463639719453674,2709.0
2156,E02002255,0.25582362728785357,0.15307820299500832,0.11772046589018303,0.03577371048252912,0.43760399334442596,2404.0
2157,E02002256,0.3736134057115884,0.3490677366060892,0.019117299976398393,0.0018881283927307056,0.2563134293131933,4237.0
2158,E02002257,0.38055165965404397,0.18840579710144928,0.1005142589995325,0.02851799906498364,0.3020102851799906,2139.0
2159,E02002258,0.35479891438440664,0.36935603256846783,0.015297310634098199,0.0014803849000740192,0.25906735751295334,4053.0
2160,E02002259,0.423126201153107,0.3058936579115951,0.016015374759769378,0.0012812299807815502,0.253683536194747,3122.0
2161,E02002260,0.4044168391994479,0.3022774327122153,0.011732229123533472,0.001610305958132045,0.2799631930066713,4347.0
2162,E02002261,0.4067378800328677,0.30484798685291703,0.017803341550260202,0.001917282936181868,0.2686935086277732,3651.0
2163,E02002262,0.37483158178388576,0.29964969011048237,0.014820803018054433,0.001886284020479655,0.3088116410670978,3711.0
2164,E02002263,0.3657754010695187,0.3411764705882353,0.020320855614973262,0.00392156862745098,0.26880570409982174,2805.0
2165,E02002264,0.3565640194489465,0.433063209076175,0.011669367909238249,0.00226904376012966,0.19643435980551052,3085.0
2166,E02002265,0.3800383877159309,0.38157389635316696,0.016122840690978888,0.0007677543186180423,0.2214971209213052,2605.0
2167,E02002266,0.3838069287660568,0.3678474114441417,0.01479174776177501,0.001946282600233554,0.23160762942779292,2569.0
2168,E02002267,0.36363636363636365,0.3288020390824129,0.021806853582554516,0.0019824412347776836,0.28377230246389124,3531.0
2169,E02002268,0.4148959004078128,0.2893324747799957,0.022966301781498177,0.002361021678471775,0.27044430135222153,4659.0
2170,E02002269,0.37557659626122847,0.39815489196406895,0.014081087642631707,0.00024277737314882253,0.21194464675892208,4119.0
2171,E02002270,0.35648535564853556,0.46722454672245467,0.010878661087866108,0.0008368200836820083,0.16457461645746166,3585.0
2172,E02002271,0.37620980330939746,0.42116765532313455,0.007492975335622854,0.0009366219169528567,0.1941929441148923,3203.0
2173,E02002272,0.338675465472543,0.3280697619608767,0.029460287532406315,0.003535234503888758,0.3002592505302852,4243.0
2174,E02002273,0.38125,0.4013888888888889,0.01423611111111111,0.0010416666666666667,0.20208333333333334,2880.0
2175,E02002274,0.3603727994477045,0.423541594753193,0.018294787711425613,0.001380738695201933,0.19641007939247498,2897.0
2176,E02002275,0.38791615289765724,0.27546239210850804,0.023921085080147966,0.0014796547472256474,0.31122071516646116,4055.0
2177,E02002276,0.34430946291560105,0.3801150895140665,0.034526854219948847,0.00639386189258312,0.23465473145780052,3128.0
2178,E02002277,0.3445839874411303,0.30612244897959184,0.05926216640502355,0.01609105180533752,0.2739403453689168,2548.0
2179,E02002278,0.33428673578834467,0.3628888094386843,0.02609939220593493,0.003932785126921702,0.2727922774401144,2797.0
2180,E02002279,0.3674698795180723,0.27002126151665484,0.032955350815024806,0.006024096385542169,0.3235294117647059,2822.0
2181,E02002280,0.26187761307487645,0.13873052071455722,0.09122006841505131,0.01444317749904979,0.49372862029646525,2631.0
2182,E02002281,0.3777376382930684,0.24836306163919622,0.04899525852336871,0.013998645292391058,0.3109053962519756,4429.0
2183,E02002282,0.35837245696400627,0.21087636932707354,0.07981220657276995,0.017605633802816902,0.3333333333333333,2556.0
2184,E02002283,0.29786324786324786,0.22393162393162394,0.11068376068376068,0.02435897435897436,0.34316239316239316,2340.0
2185,E02002284,0.36925925925925923,0.3637037037037037,0.024074074074074074,0.005185185185185185,0.23777777777777778,2700.0
2186,E02002285,0.36476868327402134,0.41785290628707,0.01749703440094899,0.0026690391459074734,0.1972123368920522,3372.0
2187,E02002286,0.33527696793002915,0.19991670137442732,0.0728862973760933,0.008746355685131196,0.38317367763431903,2401.0
2188,E02002287,0.28436706565107,0.19368879216539717,0.0710917664127675,0.020311933260790716,0.4305404425099746,2757.0
2189,E02002288,0.36290519132342186,0.2802827199610041,0.04508895929807458,0.005605654399220083,0.3061174750182793,4103.0
2190,E02002289,0.29976689976689974,0.2083916083916084,0.11375291375291376,0.033566433566433566,0.3445221445221445,2145.0
2191,E02002290,0.3691860465116279,0.45675872093023256,0.007994186046511628,0.002180232558139535,0.16388081395348839,2752.0
2192,E02002291,0.35636758321273515,0.42185238784370477,0.020260492040520984,0.003256150506512301,0.19826338639652677,2764.0
2193,E02002292,0.3221704111911827,0.44722339974565495,0.02967359050445104,0.001695633743111488,0.19923696481559983,2359.0
2194,E02002293,0.27424242424242423,0.15075757575757576,0.1215909090909091,0.043560606060606064,0.40984848484848485,2640.0
2195,E02002294,0.29363579080025204,0.22022684310018903,0.10302457466918714,0.03528670447385003,0.34782608695652173,3174.0
2196,E02002295,0.3467286615742278,0.20225838591829956,0.06775157754898704,0.009299236134174693,0.37396213882431084,3011.0
2197,E02002296,0.3792255685310387,0.3610940381069453,0.011370620774431468,0.0015365703749231714,0.24677320221266133,3254.0
2198,E02002297,0.3136283185840708,0.4615929203539823,0.02265486725663717,0.004247787610619469,0.19787610619469026,2825.0
2199,E02002298,0.3111655582779139,0.35071753587679383,0.037451872593629684,0.0035001750087504373,0.29716485824291217,2857.0
2200,E02002299,0.3095157466982729,0.1578056214019641,0.08499830680663732,0.011513714866237725,0.4361666102268879,2953.0
2201,E02002300,0.36324207102195716,0.4380590946055842,0.013011656275413392,0.0018975332068311196,0.18378964489021415,3689.0
2202,E02002301,0.32191541419084235,0.22404753582663403,0.07514854945823139,0.02376791331702202,0.3551205872072702,2861.0
2203,E02002302,0.37203065134099617,0.46015325670498086,0.017624521072796936,0.0003831417624521073,0.14980842911877396,2610.0
2204,E02002303,0.38221153846153844,0.32211538461538464,0.024381868131868132,0.0030906593406593405,0.26820054945054944,2912.0
2205,E02002304,0.31933048900557925,0.25566130620282246,0.02822448309812931,0.006563833278634723,0.39021988841483424,3047.0
2206,E02002305,0.33783783783783783,0.20082582582582584,0.05067567567567568,0.006756756756756757,0.4039039039039039,2664.0
2207,E02002306,0.35524881946966946,0.45223392662549944,0.010170722847802398,0.0032691609153650564,0.17907737014166364,2753.0
2208,E02002307,0.37552261497529454,0.3162295705055112,0.03344735841885215,0.0019004180919802356,0.2729000380083618,2631.0
2209,E02002308,0.3544593270173146,0.3704671675922901,0.02319503430251552,0.0035935968637700096,0.24828487422410978,3061.0
2210,E02002309,0.32946719826023924,0.22290685030808263,0.049655672345052554,0.010873504893077202,0.3870967741935484,2759.0
2211,E02002310,0.3752851711026616,0.2859315589353612,0.028897338403041824,0.0038022813688212928,0.3060836501901141,2630.0
2212,E02002311,0.38995215311004783,0.3229665071770335,0.022556390977443608,0.0017088174982911825,0.2628161312371839,2926.0
2213,E02002312,0.3130523453433039,0.21719918422841605,0.05200543847722638,0.008157715839564922,0.4095853161114888,2942.0
2214,E02002313,0.31690705128205127,0.16626602564102563,0.11738782051282051,0.03445512820512821,0.36498397435897434,2496.0
2215,E02002314,0.3667699457784663,0.40898528272656853,0.022850503485670023,0.003098373353989156,0.19829589465530598,2582.0
2216,E02002315,0.398371335504886,0.2648208469055375,0.033876221498371335,0.0013029315960912053,0.301628664495114,3070.0
2217,E02002316,0.34991423670668953,0.47066895368782163,0.013036020583190394,0.0024013722126929675,0.16397941680960548,2915.0
2218,E02002317,0.3728470111448835,0.24012158054711247,0.05673758865248227,0.011144883485309016,0.3191489361702128,2961.0
2219,E02002318,0.3452712100139082,0.26668984700973575,0.03268428372739916,0.005910987482614743,0.34944367176634217,2876.0
2220,E02002319,0.3990914990266061,0.36340038935756,0.013303049967553536,0.000973393900064893,0.22323166774821546,3082.0
2221,E02002320,0.3651819109146549,0.3532811968718123,0.017001020061203673,0.0017001020061203672,0.2628357701462088,2941.0
2222,E02002321,0.32646948708348933,0.5009359790340696,0.011231748408835642,0.0011231748408835642,0.16023961063272182,2671.0
2223,E02002322,0.3839857651245552,0.4103202846975089,0.016370106761565837,0.0014234875444839859,0.1879003558718861,2810.0
2224,E02002323,0.3324175824175824,0.4596153846153846,0.013736263736263736,0.0005494505494505495,0.1936813186813187,3640.0
2225,E02002324,0.3589041095890411,0.4520547945205479,0.009246575342465754,0.002397260273972603,0.1773972602739726,2920.0
2226,E02002325,0.32638352638352636,0.47902187902187904,0.013642213642213642,0.001287001287001287,0.17966537966537965,3885.0
2227,E02002326,0.30364372469635625,0.5720647773279353,0.006477732793522267,0.0012145748987854252,0.11659919028340081,2470.0
2228,E02002327,0.3530933897906375,0.4954128440366973,0.010115266996000941,0.0004704775346977182,0.14090802164196659,4251.0
2229,E02002328,0.31702544031311153,0.49967384213959554,0.007501630789302022,0.0006523157208088715,0.175146771037182,3066.0
2230,E02002329,0.33143399810066476,0.49667616334283,0.010446343779677113,0.000949667616334283,0.16049382716049382,5265.0
2231,E02002330,0.23715415019762845,0.6676548089591567,0.005928853754940711,0.0006587615283267457,0.0886034255599473,3036.0
2232,E02002331,0.3539161520961976,0.40201494962625933,0.012024699382515438,0.0009749756256093598,0.23106922326941826,3077.0
2233,E02002332,0.37200416811392845,0.42306356373740883,0.016325112886418896,0.0013893713094824591,0.18721778395276137,2879.0
2234,E02002333,0.3881879194630872,0.38308724832214763,0.008859060402684563,0.0005369127516778523,0.2193288590604027,3725.0
2235,E02002334,0.31135750674258317,0.5355109379682349,0.008690440515433023,0.0005993407252022775,0.1438417740485466,3337.0
2236,E02002335,0.2394904458598726,0.6789808917197452,0.005095541401273885,0.0012738853503184713,0.0751592356687898,3140.0
2237,E02002336,0.29409734207801175,0.6082153952364515,0.007939247497411116,0.0006903693476009665,0.08905764584052468,2897.0
2238,E02002337,0.34402962048750385,0.5124961431656896,0.01079913606911447,0.000617093489663684,0.1320580067880284,3241.0
2239,E02002338,0.37083737471710315,0.41707080504364696,0.014225670869705788,0.0006466214031684449,0.19721952796637568,3093.0
2240,E02002339,0.3623574144486692,0.26653992395437265,0.04068441064638783,0.003041825095057034,0.3273764258555133,2630.0
2241,E02002340,0.39657059467347683,0.3527909522072236,0.012039401678219628,0.0,0.2385990514410799,2741.0
2242,E02002341,0.3195048511207762,0.5764469722315155,0.009033121445299431,0.0016728002676480427,0.0933422549347608,2989.0
2243,E02002342,0.2999265785609398,0.4919236417033774,0.01908957415565345,0.0011013215859030838,0.18795888399412627,2724.0
2244,E02002343,0.3734126984126984,0.4527777777777778,0.010317460317460317,0.0011904761904761906,0.1623015873015873,2520.0
2245,E02002344,0.3746747614917606,0.43538594969644406,0.01676785198034114,0.003180109858340561,0.16999132697311362,3459.0
2246,E02002345,0.2380007933359778,0.6346687822292741,0.009520031733439112,0.0015866719555731853,0.11622372074573582,2521.0
2247,E02002346,0.35555555555555557,0.3240143369175627,0.03046594982078853,0.0032258064516129032,0.2867383512544803,2790.0
2248,E02002347,0.35003631082062453,0.22076978939724037,0.06027596223674655,0.004720406681190995,0.36419753086419754,2754.0
2249,E02002348,0.38155136268343814,0.3403214535290007,0.03598881900768693,0.0031446540880503146,0.2389937106918239,2862.0
2250,E02002349,0.31432973805855163,0.46417565485362094,0.011171032357473035,0.0023112480739599386,0.20801232665639446,2596.0
2251,E02002350,0.30896878704069536,0.5768470960094824,0.006321612011062821,0.0003951007506914263,0.10746740418806795,2531.0
2252,E02002351,0.29846938775510207,0.6118197278911565,0.005952380952380952,0.00042517006802721087,0.08333333333333333,2352.0
2253,E02002352,0.35385572139303484,0.43345771144278605,0.01585820895522388,0.0021766169154228856,0.19465174129353233,3216.0
2254,E02002353,0.2891670263271472,0.5373327578765645,0.015537332757876565,0.0030211480362537764,0.15494173500215797,2317.0
2255,E02002354,0.32360024081878386,0.39975918121613485,0.023780854906682723,0.004214328717639976,0.24864539434075858,3322.0
2256,E02002356,0.35218643623985335,0.4907043728724797,0.009426551453260016,0.0005236973029588898,0.14715894213144803,3819.0
2257,E02002357,0.39839786381842457,0.33511348464619495,0.01922563417890521,0.0013351134846461949,0.2459279038718291,3745.0
2258,E02002358,0.33278373179444903,0.4050563341577356,0.021984061555372355,0.003022808463863699,0.23715306402857927,3639.0
2259,E02002359,0.3283478260869565,0.5342608695652173,0.006608695652173913,0.0006956521739130435,0.13008695652173913,2875.0
2260,E02002360,0.3512720156555773,0.40932811480756687,0.018917155903457272,0.00228310502283105,0.2181996086105675,3066.0
2261,E02002361,0.30747474747474746,0.4226262626262626,0.0298989898989899,0.0044444444444444444,0.23555555555555555,2475.0
2262,E02002362,0.3368538076709283,0.26931628682601444,0.049471928849360754,0.006392440244580322,0.3379655364091162,3598.0
2263,E02002363,0.37021777516185994,0.4070041200706298,0.011477339611536198,0.00264861683343143,0.20865214832254267,3398.0
2264,E02002364,0.34662356321839083,0.2122844827586207,0.05028735632183908,0.0035919540229885057,0.38721264367816094,2784.0
2265,E02002366,0.29922323539344814,0.43465045592705165,0.035123269165822354,0.01182033096926714,0.21918270854441066,2961.0
2266,E02002367,0.31438127090301005,0.2530657748049052,0.06614641397250093,0.011148272017837236,0.35525826830174656,2691.0
2267,E02002368,0.38999462076385155,0.4185045723507262,0.009951586874663798,0.00026896180742334586,0.18128025820333513,3718.0
2268,E02002369,0.33777089783281733,0.24798761609907122,0.05727554179566564,0.006811145510835914,0.35015479876160993,3230.0
2269,E02002370,0.3777200389736928,0.21695355634946412,0.047093212081844756,0.004546930821695355,0.35368626177330303,3079.0
2270,E02002371,0.28672445255474455,0.29972627737226276,0.04607664233576642,0.01802007299270073,0.3494525547445255,4384.0
2271,E02002373,0.29499829874106837,0.293297039809459,0.025178632187818985,0.0023817625042531474,0.3841442667574005,2939.0
2272,E02002374,0.34877036090705843,0.2944746087511977,0.03321622484829128,0.0031938677738741618,0.3203449377195784,3131.0
2273,E02002375,0.32646048109965636,0.23176785032455136,0.06147384497899962,0.004581901489117984,0.3757159221076747,2619.0
2274,E02002376,0.3248554913294798,0.21579961464354527,0.08554913294797688,0.022736030828516378,0.3510597302504817,2595.0
2275,E02002377,0.2504111842105263,0.22327302631578946,0.09991776315789473,0.03125,0.3951480263157895,2432.0
2276,E02002379,0.33276740237691,0.25509337860780984,0.05857385398981324,0.008913412563667233,0.34465195246179964,2356.0
2277,E02002380,0.3679207920792079,0.3786138613861386,0.02178217821782178,0.002772277227722772,0.22891089108910892,2525.0
2278,E02002381,0.42321724709784414,0.2892205638474295,0.01791044776119403,0.0013266998341625207,0.2683250414593698,3015.0
2279,E02002382,0.3440099833610649,0.14683860232945092,0.12271214642262895,0.036605657237936774,0.3498336106489185,2404.0
2280,E02002383,0.2730171383021124,0.22638501394978078,0.04902351534475887,0.011558389796731766,0.4400159426066162,2509.0
2281,E02002384,0.25991579880345667,0.10303567471748283,0.09173498781298471,0.013959672058497673,0.5313538666075781,4513.0
2282,E02002385,0.332703213610586,0.24196597353497165,0.03186605455036457,0.005671077504725898,0.3877936807993519,3703.0
2283,E02002386,0.3916215580136503,0.42315839020946105,0.009178630265944928,0.0009413979759943516,0.1751000235349494,4249.0
2284,E02002387,0.36474052263525947,0.229297018770703,0.04011777695988222,0.004048582995951417,0.3617960986382039,2717.0
2285,E02002388,0.3293172690763052,0.3046471600688468,0.045037292025243834,0.0037292025243832474,0.3172690763052209,3486.0
2286,E02002389,0.3549899531145345,0.21332886805090423,0.0666443402545211,0.012056262558606833,0.35298057602143335,2986.0
2287,E02002390,0.36337020169160705,0.3604424202992843,0.0247234873129473,0.0029277813923227064,0.24853610930383865,3074.0
2288,E02002391,0.4182519988971602,0.32726771436448854,0.015439757375241246,0.0,0.23904052936311002,3627.0
2289,E02002392,0.17784992784992784,0.15007215007215008,0.049062049062049064,0.010101010101010102,0.612914862914863,2772.0
2290,E02002393,0.2909815645241654,0.07548579970104634,0.11185849526656702,0.015445939212755356,0.5062282012954659,4014.0
2291,E02002394,0.3486210102262163,0.14967462039045554,0.08707778122094825,0.014254725751471955,0.40037186241090794,3227.0
2292,E02002395,0.3635379061371841,0.3743682310469314,0.02851985559566787,0.005054151624548736,0.22851985559566787,2770.0
2293,E02002396,0.34842182529973087,0.31661365304624417,0.02666992904330805,0.002936138977244923,0.30535845363347197,4087.0
2294,E02002397,0.36937463471654003,0.3267095265926359,0.029807130333138514,0.003798947983635301,0.27030976037405025,3422.0
