,GEOGRAPHY_CODE,A caravan or other mobile or temporary structure,Detached,"In a commercial building, for example, in an office building, hotel or over a shop",In a purpose-built block of flats or tenement,"Part of a converted or shared house, including bedsits","Part of another converted building, for example, former school, church or warehouse",Semi-detached,Terraced,Total
5752,E02005993,0.0003074085459575776,0.21118967107285583,0.014448201660006148,0.13618198585920688,0.010144482016600061,0.02090378112511528,0.3132493083307716,0.29357516138948664,1
5753,E02005994,0.002736512900703675,0.45074276778733385,0.003909304143862392,0.02697419859265051,0.009382329945269743,0.009773260359655981,0.3275996872556685,0.16888193901485535,1
5754,E02005995,0.009897360703812317,0.4318181818181818,0.001466275659824047,0.0406891495601173,0.008064516129032258,0.008797653958944282,0.37023460410557185,0.12903225806451613,1
5755,E02005996,0.0015455950540958269,0.37145801133436374,0.0077279752704791345,0.07856774858320453,0.013652756311179804,0.0061823802163833074,0.29392065945388973,0.2269448737764039,1
5756,E02005997,0.001145475372279496,0.4142802596410844,0.004581901489117984,0.041237113402061855,0.010691103474608629,0.005345551737304314,0.34058801069110345,0.18213058419243985,1
5757,E02005998,0.005135227661759671,0.421773365285861,0.0061622731941116055,0.0671003081136597,0.00718931872646354,0.00890106128038343,0.3159876754536118,0.16775077028414925,1
5758,E02005999,0.0033088235294117647,0.48161764705882354,0.0033088235294117647,0.03419117647058824,0.0058823529411764705,0.004779411764705883,0.32794117647058824,0.13897058823529412,1
5759,E02006000,0.0010048231511254019,0.29360932475884244,0.00482315112540193,0.10932475884244373,0.012861736334405145,0.007837620578778135,0.31692122186495175,0.25361736334405144,1
5760,E02006001,0.00169548999660902,0.3031536113936928,0.0006781959986436081,0.08070532383858935,0.0027127839945744322,0.001017293997965412,0.41098677517802645,0.19905052560189895,1
5761,E02006002,0.0008195041999590248,0.15836918664208155,0.0182339684490883,0.20569555418971522,0.012702315099364885,0.013931571399303422,0.34685515263265726,0.24339274738783037,1
5762,E02006003,0.005513981882630957,0.2993304450571091,0.004726270185112249,0.034265458842063806,0.007877116975187082,0.007483261126427727,0.4107916502560063,0.23001181567546278,1
5763,E02006004,0.004536862003780718,0.4298676748582231,0.012098298676748583,0.026843100189035917,0.00945179584120983,0.008695652173913044,0.2956521739130435,0.21285444234404538,1
5764,E02006005,0.007231404958677686,0.23424586776859505,0.002066115702479339,0.11053719008264463,0.005423553719008265,0.0005165289256198347,0.34116735537190085,0.2988119834710744,1
5765,E02006006,0.03866943866943867,0.34844074844074846,0.010395010395010396,0.08898128898128899,0.008731808731808732,0.00498960498960499,0.33721413721413723,0.1625779625779626,1
5766,E02006007,0.033663366336633666,0.4363036303630363,0.0019801980198019802,0.027722772277227723,0.005610561056105611,0.0029702970297029703,0.3207920792079208,0.17095709570957096,1
5767,E02006008,0.0006635700066357001,0.3963724839637248,0.006856890068568901,0.0687900906879009,0.0053085600530856005,0.008626410086264101,0.36297279362972795,0.150409201504092,1
5768,E02006009,0.014646649578908825,0.3518857561332845,0.010252654705236177,0.027462467960454047,0.0029293299157817647,0.004027828634199927,0.4295129989015013,0.15928231417063346,1
5769,E02006010,0.010432766615146832,0.4410741885625966,0.006568778979907265,0.052357032457496136,0.007921174652241113,0.011205564142194745,0.3185857805255023,0.151854714064915,1
5770,E02006011,0.0003790750568612585,0.3453373768006065,0.00796057619408643,0.13381349507202425,0.01288855193328279,0.00530705079605762,0.3525398028809704,0.1417740712661107,1
5771,E02006012,0.026009582477754964,0.243668720054757,0.024982888432580425,0.0650239561943874,0.014715947980835045,0.019849418206707735,0.3412046543463381,0.2645448323066393,1
5772,E02006013,0.013567684242984891,0.538082022818378,0.005550416281221091,0.0067838421214924454,0.010175763182238668,0.0077089115016959605,0.33055812519272276,0.08757323465926611,1
5773,E02006014,0.08093045795977707,0.5098134237945239,0.005088441967530894,0.009449963653985946,0.004119214926096438,0.00484613520717228,0.2473952023261449,0.1383571601647686,1
5774,E02006015,0.005029521102121146,0.32998031926525256,0.010059042204242292,0.09184342882134267,0.012464465340039362,0.011152416356877323,0.32320139951891536,0.21626940739120928,1
5775,E02006016,0.0093841642228739,0.6381231671554253,0.00469208211143695,0.005571847507331379,0.004398826979472141,0.0061583577712609975,0.27360703812316717,0.05806451612903226,1
5776,E02006017,0.003672316384180791,0.4788135593220339,0.012429378531073447,0.03305084745762712,0.010169491525423728,0.007344632768361582,0.33559322033898303,0.11892655367231639,1
5777,E02006018,0.006222547584187409,0.35267203513909223,0.00951683748169839,0.07009516837481698,0.01171303074670571,0.009882869692532943,0.380307467057101,0.1595900439238653,1
5778,E02006019,0.0,0.416135881104034,0.012738853503184714,0.08881811748053786,0.01132342533616419,0.01556970983722576,0.29440905874026896,0.16100495399858458,1
5779,E02006020,0.017719568567026195,0.5346687211093991,0.0023112480739599386,0.0030816640986132513,0.002696456086286595,0.0065485362095531584,0.3617103235747304,0.07126348228043143,1
5780,E02006021,0.0036775106082036777,0.6480905233380481,0.0016973125884016972,0.006223479490806223,0.0036775106082036777,0.006223479490806223,0.26647807637906645,0.06393210749646393,1
5781,E02006022,0.0036779730281977932,0.5831630568042501,0.0028606456885982836,0.009807928075194115,0.0036779730281977932,0.002043318348998774,0.32938291785860235,0.06538618716796077,1
5782,E02006023,0.0011938872970391596,0.41189111747851004,0.0038204393505253103,0.044412607449856735,0.007402101241642789,0.0019102196752626551,0.39995224450811845,0.1294173829990449,1
5783,E02006024,0.003526093088857546,0.24823695345557123,0.0016455101081335214,0.07005171603196991,0.004701457451810061,0.005171603196991067,0.48519040902679833,0.18147625763986835,1
5784,E02006025,0.0006706908115358819,0.3469707131678963,0.02079141515761234,0.12497205454951933,0.023250614799910575,0.018555779119159403,0.19472389894925107,0.2700648334451151,1
5785,E02006026,0.006188925081433224,0.5882736156351791,0.0029315960912052116,0.021824104234527686,0.004885993485342019,0.003257328990228013,0.29185667752442995,0.08078175895765473,1
5786,E02006027,0.0030501089324618735,0.6919389978213507,0.00392156862745098,0.006100217864923747,0.00392156862745098,0.004793028322440087,0.22396514161220044,0.062309368191721136,1
5787,E02006028,0.001999000499750125,0.54047976011994,0.005497251374312844,0.04872563718140929,0.008745627186406797,0.009495252373813094,0.3168415792103948,0.068215892053973,1
5788,E02006029,0.0003050640634533252,0.05948749237339841,0.002745576571079927,0.04148871262965223,0.0024405125076266015,0.0,0.6180597925564368,0.27547284929835264,1
5789,E02006030,0.013880685174246898,0.1831069108092144,0.004725339633786178,0.05522740696987596,0.005020673360897815,0.002067336089781453,0.47017129356172477,0.26580035440047256,1
5790,E02006031,0.0,0.1441957313899011,0.00338365434669443,0.18818323789692867,0.01717855283706403,0.0075481520041644976,0.31025507548152004,0.32925559604372723,1
5791,E02006032,0.0,0.1508108108108108,0.002702702702702703,0.054324324324324325,0.004054054054054054,0.002162162162162162,0.538918918918919,0.24702702702702703,1
5792,E02006033,0.005512172714745062,0.13665594855305466,0.041111621497473584,0.297427652733119,0.051676619200734956,0.05282498851630684,0.18603582912264585,0.22875516766192008,1
5793,E02006034,0.0006387055567383436,0.4617841175218224,0.0008516074089844582,0.06578667234404939,0.01213540557802853,0.025548222269533745,0.28294656163508625,0.15030870768575685,1
5794,E02006035,0.00402930402930403,0.42417582417582417,0.0029304029304029304,0.035897435897435895,0.014652014652014652,0.01611721611721612,0.40366300366300367,0.09853479853479853,1
5795,E02006036,0.000308546744831842,0.21721690836161678,0.01079913606911447,0.09503239740820735,0.020672631903733415,0.016970070965751313,0.336007405121876,0.30299290342486884,1
5796,E02006037,0.0004905567819475104,0.3539367181751288,0.002207505518763797,0.06230071130733383,0.010056414029923964,0.004415011037527594,0.4179543782192789,0.14863870493009565,1
5797,E02006038,0.0019455252918287938,0.40355753196220123,0.0044469149527515284,0.028071150639244025,0.012229016120066704,0.010561423012784881,0.46275708727070597,0.0764313507504169,1
5798,E02006039,0.0022535211267605635,0.5335211267605634,0.005633802816901409,0.04422535211267606,0.0050704225352112674,0.003943661971830986,0.3104225352112676,0.09492957746478874,1
5799,E02006040,0.01894537417113988,0.6078307546574044,0.0012630249447426586,0.0214714240606252,0.00473634354278497,0.005999368487527629,0.27091885064730026,0.0688348594884749,1
5800,E02006041,0.005961844197138315,0.5981717011128775,0.009936406995230525,0.018680445151033388,0.005961844197138315,0.0047694753577106515,0.26391096979332274,0.09260731319554849,1
5801,E02006042,0.0014619883040935672,0.5738304093567251,0.011695906432748537,0.0763888888888889,0.012426900584795321,0.010964912280701754,0.23318713450292397,0.0800438596491228,1
5802,E02006043,0.007465218866644045,0.5208686800135731,0.007465218866644045,0.033593484899898204,0.00848320325755005,0.00848320325755005,0.28639294197488974,0.12724804886325075,1
5803,E02006044,0.006566946369937978,0.6778547975191536,0.004377964246625319,0.007661437431594309,0.005472455308281649,0.008026267785479753,0.22874863188617292,0.06129149945275447,1
5804,E02006045,0.006664053312426499,0.2877303018424147,0.012348098784790278,0.07350058800470403,0.012152097216777734,0.009408075264602116,0.29302234417875345,0.3051744413955312,1
5805,E02006046,0.033049315775884325,0.5357603924606248,0.0059385489284792155,0.014200877872450297,0.0059385489284792155,0.008262328943971081,0.2731732507100439,0.12367673638006713,1
5806,E02006047,0.012590409858023038,0.4406643450308063,0.0021430484864720066,0.03160996517546209,0.008036431824270024,0.010447361371551032,0.27511384945084383,0.21939458880257165,1
5807,E02006048,0.0013717421124828531,0.4053497942386831,0.0027434842249657062,0.032578875171467764,0.014746227709190672,0.006858710562414266,0.3614540466392318,0.1748971193415638,1
5808,E02006049,0.0009419152276295133,0.4370486656200942,0.0012558869701726845,0.028885400313971743,0.004709576138147566,0.0003139717425431711,0.306436420722135,0.22040816326530613,1
5809,E02006050,0.0012642225031605564,0.09077117572692794,0.02199747155499368,0.18609355246523387,0.038685208596713025,0.036915297092288246,0.26169405815423513,0.36257901390644753,1
5810,E02006051,0.010514350667803353,0.5549872122762148,0.0025575447570332483,0.02870133560670645,0.015061096902529127,0.0068201193520886615,0.24467178175618073,0.13668655868144358,1
5811,E02006052,0.0015202189115232593,0.3916083916083916,0.002432350258437215,0.034356947400425664,0.01459410155062329,0.028580115536637276,0.3304955913651566,0.19641228336880512,1
5812,E02006053,0.0004268032437046522,0.17819035424669227,0.002987622705932565,0.12569355527102005,0.01579172001707213,0.012377294067434912,0.3322663252240717,0.3322663252240717,1
5813,E02006054,0.001207437816952427,0.17966674716252112,0.013523303549867182,0.12170973194880463,0.027529582226515335,0.01569669162038155,0.34605167833856554,0.29461482733639216,1
5814,E02006055,0.0022692889561270802,0.1928895612708018,0.011094301563287948,0.1205244578920827,0.018154311649016642,0.018406454866364094,0.370398386283409,0.26626323751891073,1
5815,E02006056,0.0030646644192460926,0.42231075697211157,0.0027581979773214833,0.026662580447441006,0.007661661048115232,0.007048728164266013,0.35243640821330063,0.17805700275819797,1
5816,E02006057,0.0091991341991342,0.2619047619047619,0.016233766233766232,0.12337662337662338,0.040584415584415584,0.006222943722943723,0.29329004329004327,0.24918831168831168,1
5817,E02006058,0.0033495736906211937,0.43209500609013396,0.0018270401948842874,0.025274056029232644,0.012180267965895249,0.0051766138855054815,0.3590133982947625,0.1610840438489647,1
5818,E02006059,0.013208202989224887,0.6020159888773028,0.002780674313521029,0.006951685783802572,0.007994438651372959,0.003475842891901286,0.2572123740006952,0.10636079249217935,1
5819,E02006060,0.0013203063110641669,0.12622128333773436,0.010562450488513335,0.14840242936361236,0.025613942434644838,0.006073409030895168,0.37655135991550037,0.30525481911803537,1
5820,E02006061,0.004432405811376508,0.46244767298694905,0.007387343018960847,0.08495444471804973,0.018960847081999507,0.019207091849298204,0.2516621521792662,0.15094804235409998,1
5821,E02006062,0.05310474597532929,0.5300020907380305,0.0020907380305247754,0.044532720050177714,0.007944804515994146,0.004181476061049551,0.29249425047041605,0.06564917415847794,1
5822,E02006063,0.0062871114215857496,0.7135871463499825,0.0027942717429269995,0.006636395389451624,0.008732099196646874,0.005937827453719874,0.1980440097799511,0.057981138665735246,1
5823,E02006064,0.0023936170212765957,0.22154255319148936,0.021808510638297873,0.1622340425531915,0.07101063829787234,0.010638297872340425,0.31196808510638296,0.19840425531914893,1
5824,E02006065,0.003290306251581878,0.1918501645153126,0.009364717792963807,0.16552771450265755,0.012655024044545684,0.008352315869400152,0.34598835737787903,0.26297139964565935,1
5825,E02006066,0.016926016926016925,0.4165984165984166,0.002184002184002184,0.01938301938301938,0.009282009282009281,0.00273000273000273,0.377013377013377,0.15588315588315588,1
5826,E02006067,0.013992840872111943,0.4305239179954442,0.0039049788480312398,0.01659616010413277,0.00683371298405467,0.006508298080052067,0.36674259681093396,0.1548974943052392,1
5827,E02006068,0.0006253908692933083,0.05315822388993121,0.004690431519699813,0.11194496560350219,0.012195121951219513,0.001876172607879925,0.3130081300813008,0.5025015634771732,1
5828,E02006069,0.0036915504511894994,0.0701394585726005,0.018252666119770302,0.26763740771123873,0.022969647251845776,0.029942575881870385,0.1874487284659557,0.3999179655455291,1
5829,E02006070,0.0018392012611665792,0.17524960588544403,0.002890173410404624,0.03310562270099842,0.002364687335785602,0.0002627430373095113,0.5323173935890699,0.2519705727798213,1
5830,E02006071,0.009448416751787538,0.34167517875383047,0.0010214504596527069,0.07099080694586313,0.010469867211440245,0.0028089887640449437,0.40551583248212464,0.15806945863125638,1
5831,E02006072,0.02716172439571393,0.5606777971592325,0.00348866184899078,0.008223274358335409,0.00697732369798156,0.00697732369798156,0.3072514328432594,0.07924246199850486,1
5832,E02006073,0.010812480691998765,0.07754093296261971,0.004633920296570899,0.20296570898980537,0.02440531356194007,0.0015446400988569664,0.2891566265060241,0.38894037689218414,1
5833,E02006074,0.002768313458262351,0.3803236797274276,0.002555366269165247,0.050894378194207834,0.005323679727427598,0.002129471890971039,0.3579642248722317,0.19804088586030663,1
5834,E02006075,0.0018091361374943465,0.47535052012663953,0.007236544549977386,0.053821800090456805,0.010854816824966078,0.021709633649932156,0.24513794663048394,0.18407960199004975,1
5835,E02006076,0.013674788662357036,0.448284435604177,0.00522128294380905,0.04400795624067628,0.00870213823968175,0.006713078070611636,0.30407757334659374,0.16931874689209347,1
5836,E02006077,0.002491990032039872,0.39159843360626556,0.004271982912068352,0.05019579921680313,0.011391954432182272,0.005695977216091136,0.3616945532217871,0.17265930936276255,1
5837,E02006078,0.0050053628888094386,0.4801573114050769,0.004290311047550947,0.05434393993564533,0.016803718269574545,0.016446192348945298,0.2735073292813729,0.14944583482302468,1
5838,E02006079,0.0010741138560687433,0.3708378088077336,0.012083780880773363,0.09908700322234157,0.018259935553168637,0.005639097744360902,0.33646616541353386,0.15655209452201935,1
5839,E02006080,0.010748407643312101,0.40605095541401276,0.003980891719745223,0.04378980891719745,0.01194267515923567,0.0051751592356687895,0.2531847133757962,0.26512738853503187,1
5840,E02006081,0.010471204188481676,0.5457108336689489,0.0024164317358034634,0.01449859041482078,0.004430124848973017,0.0016109544905356424,0.3121224325412807,0.10873942811115586,1
5841,E02006082,0.0012706480304955528,0.33735705209656924,0.0025412960609911056,0.04796696315120712,0.007623888182973317,0.010800508259212199,0.3411689961880559,0.25127064803049554,1
5842,E02006083,0.016679596586501165,0.30372381691233513,0.005430566330488751,0.06089992242048099,0.01590380139643134,0.0058184639255236615,0.3013964313421257,0.29014740108611325,1
5843,E02006084,0.010831381733021077,0.43618266978922715,0.00351288056206089,0.012002341920374707,0.006733021077283372,0.006147540983606557,0.3161592505854801,0.20843091334894615,1
5844,E02006085,0.00029770765108663293,0.2241738612682346,0.0017862459065197975,0.0803810657933909,0.0014885382554331646,0.0,0.30693658827031856,0.3849359928550164,1
5845,E02006086,0.018140589569160998,0.3475866537091027,0.0006478781988986071,0.07677356656948493,0.01295756397797214,0.0009718172983479105,0.39714933592484614,0.1457725947521866,1
5846,E02006087,0.00037965072133637056,0.12034927866362946,0.004935459377372817,0.13933181473044798,0.00721336370539104,0.0015186028853454822,0.4191343963553531,0.3071374335611238,1
5847,E02006088,0.0009009009009009009,0.1015015015015015,0.005105105105105105,0.18078078078078078,0.013813813813813814,0.0024024024024024023,0.42132132132132133,0.27417417417417417,1
5848,E02006089,0.001171303074670571,0.06120058565153733,0.022840409956076134,0.3390922401171303,0.06061493411420205,0.031039531478770133,0.14963396778916543,0.334407027818448,1
5849,E02006090,0.0009715025906735751,0.1716321243523316,0.0038860103626943004,0.09585492227979274,0.029468911917098446,0.005829015544041451,0.4161269430051813,0.2762305699481865,1
5850,E02006091,0.0044974139869575,0.3575444119631212,0.0029233190915223745,0.015516078255003373,0.00854508657521925,0.007645603777827749,0.3226894535642006,0.280638632786148,1
5851,E02006092,0.03925619834710744,0.44490358126721763,0.003443526170798898,0.06336088154269973,0.011707988980716254,0.002066115702479339,0.299931129476584,0.1353305785123967,1
5852,E02006093,0.01721556886227545,0.3380738522954092,0.00873253493013972,0.0658682634730539,0.010229540918163672,0.013722554890219561,0.3046407185628742,0.24151696606786427,1
5853,E02006094,0.0024459845087647777,0.43823889115368936,0.0040766408479412965,0.026090501426824297,0.00978393803505911,0.010191602119853241,0.2874031797798614,0.22176926212800652,1
5854,E02006095,0.0010290712631849757,0.2814509904810908,0.006946231026498585,0.06997684589657834,0.013120658605608439,0.024697710316439414,0.31438127090301005,0.2883972215075894,1
5855,E02006096,0.00031026993484331366,0.3375736891095253,0.000930809804529941,0.09680421967111387,0.007446478436239528,0.004033509152963078,0.33229910021718895,0.22060192367359602,1
5856,E02006097,0.0009587727708533077,0.20837328219878556,0.01757750079897731,0.1955896452540748,0.024928092042186004,0.010866091403004154,0.26046660274848193,0.281240012783637,1
5857,E02006098,0.022907758094074526,0.5543677458766035,0.0030543677458766036,0.00885766646304215,0.00885766646304215,0.005497861942577886,0.27611484422724497,0.12034208918753818,1
5858,E02006099,0.0016914749661705007,0.4042625169147497,0.002368064952638701,0.03856562922868741,0.0027063599458728013,0.008119079837618403,0.29093369418132614,0.2513531799729364,1
5859,E02006100,0.0009030704394942806,0.35520770620108366,0.001806140878988561,0.07254665863937387,0.018663455749548464,0.00481637567730283,0.3205900060204696,0.2254665863937387,1
5860,E02006101,0.007908264136022143,0.4313958086200079,0.006722024515618822,0.051799130090945035,0.0166073546856465,0.01818900751285093,0.24594701463028865,0.22143139580862,1
5861,E02006102,0.0,0.06767411300919843,0.002956636005256242,0.18692509855453351,0.005584756898817346,0.0019710906701708277,0.43035479632063073,0.3045335085413929,1
5862,E02006103,0.02804278693263949,0.5385949696444059,0.0026019080659150044,0.007805724197745013,0.005782017924255565,0.004914715235617231,0.26423821913847934,0.14801965886094248,1
5863,E02006104,0.007082779991146525,0.35502434705621955,0.0017706949977866313,0.07857459052678176,0.0073041168658698535,0.002213368747233289,0.3063302346170872,0.24169986719787517,1
5864,E02006105,0.0011059907834101382,0.05271889400921659,0.01824884792626728,0.2604608294930876,0.06396313364055299,0.016589861751152075,0.1854377880184332,0.40147465437788016,1
5865,E02006106,0.017865883504650026,0.25379344101811063,0.002936857562408223,0.11869799314733236,0.0053842388644150755,0.0024473813020068525,0.3543808125305923,0.2444933920704846,1
5866,E02006107,0.001385809312638581,0.07760532150776053,0.005266075388026608,0.1984478935698448,0.018569844789356985,0.001385809312638581,0.43403547671840353,0.2633037694013304,1
5867,E02006108,0.00044802867383512545,0.18839605734767026,0.017697132616487456,0.33221326164874554,0.05622759856630825,0.030017921146953404,0.14493727598566308,0.23006272401433692,1
5868,E02006109,0.0038045068773778167,0.44512730465320455,0.0029265437518290896,0.05472636815920398,0.01112086625695054,0.0029265437518290896,0.3447468539654668,0.13462101258413814,1
5869,E02006110,0.0004329004329004329,0.1712121212121212,0.012987012987012988,0.15346320346320347,0.02077922077922078,0.009523809523809525,0.3002164502164502,0.3313852813852814,1
5870,E02006111,0.014464594127806563,0.469559585492228,0.002374784110535406,0.033031088082901554,0.01079447322970639,0.006476683937823834,0.3061312607944732,0.15716753022452504,1
5871,E02006112,0.017061885482938115,0.5566801619433198,0.002891844997108155,0.02689415847310584,0.01098901098901099,0.006072874493927126,0.2608444187391556,0.11856564488143435,1
5872,E02006113,0.0017123287671232876,0.15439497716894976,0.025970319634703195,0.22146118721461186,0.1021689497716895,0.032534246575342464,0.24486301369863014,0.21689497716894976,1
5873,E02006114,0.00099601593625498,0.398406374501992,0.005644090305444887,0.05245683930942895,0.017264276228419653,0.008964143426294821,0.3399734395750332,0.17629482071713148,1
5874,E02006115,0.026176552492341965,0.24477861319966582,0.007518796992481203,0.07936507936507936,0.017822333611807295,0.01113895850737956,0.3659147869674185,0.24728487886382622,1
5875,E02006116,0.0071487489689304375,0.5449546329392356,0.008248556502612043,0.01567225735496288,0.009898267803134452,0.009348364036293648,0.2897992851251031,0.1149298872697278,1
5876,E02006117,0.005549389567147614,0.4916759156492786,0.013318534961154272,0.019237883832778396,0.01553829078801332,0.018867924528301886,0.30558638549759526,0.13022567517573067,1
5877,E02006118,0.0003158559696778269,0.4838913455464308,0.0009475679090334807,0.032849020846494,0.0022109917877447885,0.002526847757422615,0.3821857233101706,0.0950726468730259,1
5878,E02006119,0.00556947925368978,0.19326093010303536,0.022556390977443608,0.12754107490949596,0.017822333611807295,0.016986911723753828,0.3695349484823169,0.24672793093845724,1
5879,E02006120,0.000510073960724305,0.20071410354501404,0.0033154807447079828,0.05993369038510584,0.005865850548329507,0.004845702626880897,0.5276715123692935,0.1971435858199439,1
5880,E02006121,0.0003940110323089047,0.256107171000788,0.001970055161544523,0.06304176516942474,0.0035460992907801418,0.0015760441292356187,0.6095350669818755,0.06382978723404255,1
5881,E02006122,0.0,0.2956472583380441,0.010175240248728096,0.11503674392312041,0.0070661390616167325,0.0070661390616167325,0.46693046919163367,0.09807801017524025,1
5882,E02006123,0.0003748125937031484,0.4160419790104948,0.0018740629685157421,0.07008995502248876,0.0037481259370314842,0.0003748125937031484,0.39355322338830584,0.11394302848575712,1
5883,E02006124,0.0003215434083601286,0.12861736334405144,0.003536977491961415,0.03922829581993569,0.0003215434083601286,0.0003215434083601286,0.7533762057877813,0.07427652733118971,1
5884,E02006125,0.0,0.13824328403259886,0.008451554482342288,0.11500150920615757,0.011168125565952309,0.0024147298520977964,0.6432236643525505,0.08149713250830064,1
5885,E02006126,0.0,0.38690643439168304,0.007305422871593144,0.0783928069682495,0.005900533857825232,0.0030907558302894073,0.3998314133183479,0.1185726327620118,1
5886,E02006127,0.0,0.5521958243340532,0.0003599712023038157,0.06263498920086392,0.0028797696184305254,0.0,0.2685385169186465,0.11339092872570194,1
5887,E02006128,0.005112474437627812,0.4593558282208589,0.00894683026584867,0.15056237218813906,0.006390593047034765,0.009458077709611452,0.2960122699386503,0.06416155419222903,1
5888,E02006129,0.0,0.092660072878709,0.014315460697553357,0.21343050494534097,0.016137428422696512,0.00676730869338886,0.5117126496616345,0.14497657470067674,1
5889,E02006130,0.0022701475595913734,0.3589670828603859,0.004540295119182747,0.04937570942111237,0.005391600454029512,0.0014188422247446084,0.4741770715096481,0.10385925085130533,1
5890,E02006131,0.0012523481527864746,0.510644959298685,0.0031308703819661866,0.024420788979336257,0.0006261740763932373,0.00469630557294928,0.2968065122103945,0.15842204132748905,1
5891,E02006132,0.0006832934745473181,0.23744448240519303,0.0017082336863682953,0.05534677143833276,0.004783054321831227,0.0013665869490946361,0.5644004099760848,0.134267167748548,1
5892,E02006133,0.0,0.39148797920727746,0.01397011046133853,0.10201429499675113,0.007472384665367121,0.005523066926575698,0.26933073424301496,0.2102014294996751,1
5893,E02006134,0.006866002214839424,0.5043189368770764,0.0053156146179402,0.03122923588039867,0.005758582502768549,0.004208194905869324,0.3158361018826135,0.1264673311184939,1
5894,E02006135,0.0008789920890711983,0.518605332552007,0.0035159683562847933,0.024904775857017288,0.0032229709932610606,0.0,0.36419572223849983,0.08467623791385878,1
5895,E02006136,0.0056229653743711154,0.6309559041136431,0.0017756732761171944,0.006806747558449245,0.004143237644273453,0.006214856466410181,0.2577685705830127,0.086712044983723,1
5896,E02006137,0.0002640612622128334,0.12648534459994717,0.004753102719831001,0.12226036440454185,0.005809347768682334,0.002112490097702667,0.4048059149722736,0.3335093741748086,1
5897,E02006138,0.0009746588693957114,0.12280701754385964,0.009421702404158544,0.1770630279402209,0.011695906432748537,0.001299545159194282,0.2716049382716049,0.4051332033788174,1
5898,E02006139,0.0021046301864101023,0.12297053517739026,0.014431749849669273,0.21076368009621166,0.024052916416115455,0.017739025856885148,0.2318099819603127,0.3761274804570054,1
5899,E02006140,0.00028951939779965256,0.2996525767226404,0.004921829762594094,0.10770121598147075,0.010712217718587146,0.006079907353792704,0.3361320208453966,0.23451071221771858,1
5900,E02006141,0.009194932570494483,0.09072333469554557,0.019820187985288108,0.18594196975888844,0.03064977523498161,0.024111156518185534,0.16796076828769924,0.47159787494891703,1
5901,E02006142,0.00044365572315882877,0.5394853593611357,0.0022182786157941437,0.005323868677905945,0.0026619343389529724,0.0013309671694764862,0.2839396628216504,0.16459627329192547,1
5902,E02006143,0.0005299417064122947,0.408320084790673,0.001589825119236884,0.04054054054054054,0.0018547959724430313,0.00026497085320614734,0.4183889772125066,0.12851086380498145,1
5903,E02006144,0.00027129679869777537,0.13510580575149214,0.007867607162235486,0.22978838849701574,0.007596310363537711,0.0005425935973955507,0.37845903418339666,0.24036896364622898,1
5904,E02006145,0.015378548895899053,0.4641167192429022,0.003943217665615142,0.04416403785488959,0.0027602523659305996,0.005520504731861199,0.37657728706624605,0.08753943217665615,1
5905,E02006146,0.029154518950437316,0.3684071031009806,0.003975616220514179,0.05910416114497747,0.008481314603763583,0.0018552875695732839,0.36999734958918634,0.1590246488205672,1
5906,E02006147,0.008083140877598153,0.5222286374133949,0.0017321016166281756,0.026558891454965358,0.0017321016166281756,0.0040415704387990765,0.29157043879907624,0.14405311778290994,1
5907,E02006148,0.00199203187250996,0.6420982735723771,0.0063081009296148734,0.049136786188579015,0.0049800796812749,0.0063081009296148734,0.22775564409030544,0.06142098273572377,1
5908,E02006149,0.0013855898653998416,0.1553840063341251,0.011876484560570071,0.3173000791765637,0.02098178939034046,0.015637371338083926,0.22624703087885986,0.251187648456057,1
5909,E02006150,0.0009769441187964048,0.5017584994138335,0.0021492770613520907,0.08655724892536147,0.0042985541227041815,0.0031262211801484957,0.2842907385697538,0.11684251660805002,1
5910,E02006151,0.016466713714420135,0.3335685721006822,0.009880028228652082,0.08139261350270524,0.009644789461303222,0.0037638202775817455,0.4318983768525053,0.11338508586215008,1
5911,E02006152,0.0,0.3279085111062239,0.003298878381350341,0.13283483615570707,0.012095887398284584,0.012535737849131295,0.3268088849791071,0.18451726413019573,1
5912,E02006153,0.0023923444976076554,0.47208931419457734,0.003189792663476874,0.0430622009569378,0.006911217437533227,0.004784688995215311,0.341839447102605,0.12573099415204678,1
5913,E02006154,0.0014184397163120568,0.31347517730496455,0.005673758865248227,0.024349881796690308,0.002127659574468085,0.0016548463356973995,0.5952718676122931,0.05602836879432624,1
5914,E02006155,0.0012396694214876034,0.0987603305785124,0.0024793388429752068,0.12933884297520662,0.019834710743801654,0.0012396694214876034,0.4140495867768595,0.3330578512396694,1
5915,E02006156,0.0015792798483891346,0.5698041692987997,0.006317119393556538,0.06506632975363234,0.003790271636133923,0.002526847757422615,0.3054327226784586,0.045483259633607075,1
5916,E02006157,0.0038896746817538895,0.260961810466761,0.006011315417256012,0.12517680339462517,0.0038896746817538895,0.0010608203677510608,0.477015558698727,0.12199434229137199,1
5917,E02006158,0.0,0.41621774879500995,0.001701162461015027,0.012475191380776865,0.0011341083073433513,0.002835270768358378,0.47774312446838674,0.08789339381910972,1
5918,E02006159,0.0,0.1181197267979108,0.010847730012053034,0.07874648453194054,0.006026516673362796,0.006830052229811169,0.6946564885496184,0.08477300120530333,1
5919,E02006160,0.0005235602094240838,0.2036649214659686,0.0049738219895287955,0.0468586387434555,0.0034031413612565444,0.0010471204188481676,0.5743455497382199,0.16518324607329843,1
