,GEOGRAPHY_CODE,Establishment not stated,Medical and care establishment,Medical and care establishment: Local Authority: Care home with nursing,Medical and care establishment: Local Authority: Care home without nursing,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: Local Authority: Other home,Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),Medical and care establishment: NHS: Other hospital,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Other: Mental health hospital or unit (including secure units),Medical and care establishment: Other: Other establishment,Medical and care establishment: Other: Other hospital,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,Medical and care establishment:Local Authority,Medical and care establishment:NHS,Medical and care establishment:Other,Medical and care establishment:Registered Social Landlord or Housing Association,Other establishment,Other establishment: Approved premises (probation or bail hostel),Other establishment: Defence,Other establishment: Detention centres and other detention,Other establishment: Education,Other establishment: Holiday accommodation,Other establishment: Hostel or temporary shelter for the homeless,"Other establishment: Hotel, guest house, B&B or youth hostel",Other establishment: Other travel or temporary accommodation,Other establishment: Prison service,Other establishment: Religious,Other establishment: Staff or worker accommodation or Other,Total
5925,E02006745,0.0,0.9921259842519685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141732283464567,0.0,0.0,0.0,0.0,0.3779527559055118,0.0,0.0,0.6141732283464567,0.3779527559055118,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,1
5926,E02006746,0.0,0.5493827160493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061728395061729,0.018518518518518517,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.5493827160493827,0.0,0.4506172839506173,0.0,0.0,0.0,0.4506172839506173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5927,E02006748,0.014285714285714285,0.9857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285714285714286,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5928,E02006749,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5929,E02006750,0.018867924528301886,0.9811320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5930,E02006751,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938775,0.2653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1
5931,E02006752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5932,E02006753,0.0,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,1
5933,E02006754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5934,E02006755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5935,E02006756,0.0,0.8307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307692307692308,0.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923076923076924,0.0,1
5936,E02006757,0.006993006993006993,0.7412587412587412,0.0,0.0,0.03496503496503497,0.0,0.0,0.0,0.0,0.2937062937062937,0.4125874125874126,0.0,0.0,0.0,0.0,0.0,0.03496503496503497,0.0,0.7062937062937062,0.0,0.2517482517482518,0.0,0.0,0.0,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0.0,0.20279720279720279,1
5937,E02006758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,0.9980392156862745,0.0,0.0,1
5938,E02006759,0.021739130434782608,0.9782608695652174,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5939,E02006760,0.007633587786259542,0.5572519083969466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595419847328244,0.29770992366412213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5572519083969466,0.0,0.4351145038167939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4351145038167939,1
5940,E02006761,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1
5941,E02006762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5942,E02006763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5943,E02006764,0.02631578947368421,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618421052631579,0.23684210526315788,0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5944,E02006765,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,1
5945,E02006766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1
5946,E02006767,0.0,0.2717391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15579710144927536,0.10144927536231885,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.2717391304347826,0.0,0.7282608695652174,0.0,0.0,0.0,0.7101449275362319,0.0,0.0,0.018115942028985508,0.0,0.0,0.0,0.0,1
5947,E02006768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6326530612244898,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5948,E02006769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227272727272727,0.4772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5949,E02006770,0.0425531914893617,0.8936170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,1
5950,E02006771,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,1
5951,E02006772,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,1
5952,E02006773,0.0,0.9827586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724138,0.3620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827586206896551,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,1
5953,E02006774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
5954,E02006775,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,1
5955,E02006776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5956,E02006777,0.0,0.9871794871794872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948717948717949,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871794871794872,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,1
5957,E02006778,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1
5958,E02006779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,1
5959,E02006780,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5960,E02006781,0.0,0.5769230769230769,0.0,0.4230769230769231,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,0.15384615384615385,0.0,0.0,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.38461538461538464,1
5961,E02006782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5962,E02006783,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5963,E02006784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5964,E02006786,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5965,E02006787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5966,E02006789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5967,E02006790,0.027777777777777776,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1
5968,E02006791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5969,E02006792,0.06521739130434782,0.9347826086956522,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5970,E02006793,0.0410958904109589,0.958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452054794520548,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5971,E02006794,0.12,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14666666666666667,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.14666666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5972,E02006795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5973,E02006796,0.003703703703703704,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.8851851851851852,0.0,0.8851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5974,E02006798,0.5895522388059702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41044776119402987,0.0,0.0,0.0,0.3880597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,1
5975,E02006799,0.031746031746031744,0.9682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5976,E02006800,0.15053763440860216,0.8494623655913979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.5483870967741935,0.0,0.0,0.043010752688172046,0.0,0.0,0.0,0.0,0.8494623655913979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5977,E02006801,0.014035087719298246,0.007894736842105263,0.0,0.0,0.0,0.0,0.007894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007894736842105263,0.0,0.0,0.9780701754385965,0.0,0.0,0.0,0.9043859649122807,0.0,0.07105263157894737,0.0017543859649122807,0.0,0.0,0.0008771929824561404,0.0,1
5978,E02006802,0.009248554913294798,0.04508670520231214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009248554913294798,0.0,0.035838150289017344,0.0,0.0,0.0,0.0,0.0,0.04508670520231214,0.0,0.945664739884393,0.0,0.06473988439306358,0.0,0.861271676300578,0.0,0.0,0.006936416184971098,0.0,0.0,0.012716763005780347,0.0,1
5979,E02006804,0.0,0.75,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.3790322580645161,0.27419354838709675,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.6532258064516129,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5980,E02006805,0.10344827586206896,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5981,E02006806,0.0,0.9726027397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712328767123288,0.3013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726027397260274,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,1
5982,E02006807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5983,E02006809,0.01680672268907563,0.9243697478991597,0.0,0.07563025210084033,0.0,0.0,0.0,0.0,0.0,0.5966386554621849,0.21008403361344538,0.04201680672268908,0.0,0.0,0.0,0.0,0.07563025210084033,0.0,0.8487394957983193,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,1
5984,E02006810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5985,E02006811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491525423728814,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5986,E02006812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5987,E02006813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5988,E02006814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5989,E02006815,0.011764705882352941,0.9882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6058823529411764,0.3588235294117647,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.9647058823529412,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5990,E02006816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5991,E02006817,0.0,0.01790633608815427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01790633608815427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01790633608815427,0.0,0.9820936639118457,0.0,0.0,0.0,0.9655647382920111,0.0,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,1
5992,E02006818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5993,E02006819,0.013513513513513514,0.9864864864864865,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.22972972972972974,0.6351351351351351,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.0,0.8648648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5994,E02006820,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5995,E02006821,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,1
5996,E02006822,0.006993006993006993,0.993006993006993,0.0,0.06993006993006994,0.0,0.0,0.0,0.0,0.0,0.24475524475524477,0.6783216783216783,0.0,0.0,0.0,0.0,0.0,0.06993006993006994,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5997,E02006823,0.0,0.8391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391608391608392,0.0,0.16083916083916083,0.0,0.0,0.0,0.08391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1
5998,E02006824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269230769230769,0.17307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5999,E02006826,0.011764705882352941,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.10588235294117647,0.0,0.0,0.0,0.0,0.0,0.07058823529411765,0.03529411764705882,0.0,0.0,0.0,0.0,1
6000,E02006827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6001,E02006828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6002,E02006829,0.022988505747126436,0.5689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885057471264368,0.08045977011494253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689655172413793,0.0,0.40804597701149425,0.0,0.0,0.0,0.39080459770114945,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,1
6003,E02006830,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6004,E02006831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6005,E02006833,0.0,0.6779661016949152,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.0,0.6101694915254238,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.6101694915254238,0.0,0.3220338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694915254237288,0.15254237288135594,1
6006,E02006834,0.025,0.975,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6007,E02006835,0.0,0.9824561403508771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45614035087719296,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824561403508771,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,1
6008,E02006836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7329842931937173,0.2670157068062827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6009,E02006837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290598290598291,0.17094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
