,GEOGRAPHY_CODE,Usual residents per square kilometre
3320,E02003472,1834.8
3321,E02003473,1731.1
3322,E02003474,2174.8
3323,E02003476,4255.1
3324,E02003478,1869.1
3325,E02003479,4279.1
3326,E02003480,2141.0
3327,E02003481,1228.6
3328,E02003482,438.7
3329,E02003483,4411.5
3330,E02003484,3622.3
3331,E02003485,4788.3
3332,E02003486,2477.2
3333,E02003487,3571.5
3334,E02003488,4633.1
3335,E02003489,3187.5
3336,E02003490,2708.7
3337,E02003491,2447.9
3338,E02003492,1679.3
3339,E02003493,784.2
3340,E02003494,3959.9
3341,E02003495,1264.9
3342,E02003496,1359.6
3343,E02003497,3172.6
3344,E02003498,2382.2
3345,E02003499,2558.8
3346,E02003500,11583.0
3347,E02003501,4571.5
3348,E02003502,6367.1
3349,E02003503,4760.4
3350,E02003504,7429.5
3351,E02003505,15473.7
3352,E02003506,9610.9
3353,E02003507,1158.7
3354,E02003508,10071.7
3355,E02003509,11947.3
3356,E02003510,10606.9
3357,E02003511,5378.9
3358,E02003512,19130.5
3359,E02003513,8074.7
3360,E02003514,18594.3
3361,E02003515,2497.4
3362,E02003516,17437.6
3363,E02003517,7775.5
3364,E02003518,9232.3
3365,E02003519,18327.0
3366,E02003520,14148.4
3367,E02003521,9571.1
3368,E02003522,2974.8
3369,E02003523,1259.8
3370,E02003524,4316.3
3371,E02003525,3199.2
3372,E02003526,3022.4
3373,E02003527,1659.1
3374,E02003529,5577.7
3375,E02003530,4651.4
3376,E02003531,2008.9
3377,E02003532,9996.2
3378,E02003533,4259.3
3379,E02003534,10632.3
3380,E02003535,15088.2
3381,E02003536,6947.0
3382,E02003537,6794.2
3383,E02003538,10762.9
3384,E02003540,3709.4
3385,E02003541,15869.1
3386,E02003542,15555.8
3387,E02003543,15123.1
3388,E02003544,13050.4
3389,E02003545,11795.8
3390,E02003546,4225.5
3391,E02003547,4445.8
3392,E02003548,11374.5
3393,E02003549,3158.1
3394,E02003550,4556.1
3395,E02003551,3426.5
3396,E02003552,5640.9
3397,E02003553,6649.9
3398,E02003554,3299.1
3399,E02003555,5532.4
3400,E02003556,3691.3
3401,E02003557,4146.2
3402,E02003558,6132.3
3403,E02003559,3176.7
3404,E02003560,3038.7
3405,E02003561,7955.6
3406,E02003562,5759.2
3407,E02003563,7586.3
3408,E02003564,5918.2
3409,E02003565,10905.1
3410,E02003566,5100.8
3411,E02003567,3001.0
3412,E02003568,8679.1
3413,E02003569,3888.6
3414,E02003570,7449.3
3415,E02003571,5674.0
3416,E02003572,4629.9
3417,E02003573,5355.3
3418,E02003574,4883.6
3419,E02003575,6237.1
3420,E02003576,6154.7
3421,E02003578,4577.1
3422,E02003579,5492.8
3423,E02003580,5372.1
3424,E02003581,4896.4
3425,E02003582,772.5
3426,E02003583,697.2
3427,E02003584,4352.8
3428,E02003585,548.7
3429,E02003586,505.5
3430,E02003587,2892.2
3431,E02003588,411.0
3432,E02003589,997.2
3433,E02003590,446.3
3434,E02003591,376.6
3435,E02003592,352.8
3436,E02003593,58.5
3437,E02003594,502.2
3438,E02003595,401.7
3439,E02003596,1407.7
3440,E02003597,75.9
3441,E02003598,462.0
3442,E02003599,5224.9
3443,E02003600,388.5
3444,E02003601,130.1
3445,E02003602,85.8
3446,E02003603,1854.8
3447,E02003604,881.9
3448,E02003605,252.3
3449,E02003606,217.6
3450,E02003607,147.8
3451,E02003608,515.2
3452,E02003609,300.3
3453,E02003610,601.0
3454,E02003611,411.8
3455,E02003612,1068.1
3456,E02003613,1545.2
3457,E02003614,772.9
3458,E02003615,263.7
3459,E02003616,54.8
3460,E02003617,78.9
3461,E02003618,200.4
3462,E02003619,103.5
3463,E02003620,3604.0
3464,E02003621,3318.6
3465,E02003622,3766.6
3466,E02003623,949.7
3467,E02003624,3388.9
3468,E02003625,3737.6
3469,E02003626,1593.4
3470,E02003627,6565.3
3471,E02003628,5328.9
3472,E02003629,2528.3
3473,E02003630,5039.2
3474,E02003631,2925.4
3475,E02003632,6363.5
3476,E02003633,1661.5
3477,E02003635,633.5
3478,E02003636,213.8
3479,E02003637,162.4
3480,E02003638,1806.5
3481,E02003639,5394.0
3482,E02003640,1505.2
3483,E02003641,2556.7
3484,E02003642,2327.8
3485,E02003643,2904.1
3486,E02003644,1199.9
3487,E02003645,3142.4
3488,E02003646,4405.7
3489,E02003647,5213.9
3490,E02003648,4490.8
3491,E02003649,5145.3
3492,E02003650,162.3
3493,E02003651,223.9
3494,E02003652,150.0
3495,E02003653,1947.5
3496,E02003654,88.0
3497,E02003655,71.3
3498,E02003656,255.8
3499,E02003657,88.5
3500,E02003658,147.2
3501,E02003659,89.9
3502,E02003660,182.4
3503,E02003661,60.9
3504,E02003662,3234.6
3505,E02003663,1424.4
3506,E02003664,4674.7
3507,E02003665,4138.3
3508,E02003666,5456.4
3509,E02003667,5725.2
3510,E02003668,3434.8
3511,E02003669,5158.2
3512,E02003670,4805.9
3513,E02003671,6050.3
3514,E02003672,354.2
3515,E02003673,185.8
3516,E02003674,141.0
3517,E02003675,398.3
3518,E02003676,113.8
3519,E02003677,2861.4
3520,E02003678,1531.3
3521,E02003679,1019.3
3522,E02003680,510.7
3523,E02003681,1630.3
3524,E02003682,447.7
3525,E02003683,786.5
3526,E02003685,617.2
3527,E02003686,824.4
3528,E02003687,839.2
3529,E02003688,622.5
3530,E02003689,680.4
3531,E02003690,562.2
3532,E02003691,444.6
3533,E02003692,369.3
3534,E02003693,210.0
3535,E02003694,3972.4
3536,E02003695,609.3
3537,E02003696,802.8
3538,E02003697,103.2
3539,E02003698,440.2
3540,E02003699,219.4
3541,E02003701,2064.3
3542,E02003702,74.8
3543,E02003703,3511.0
3544,E02003704,1342.1
3545,E02003705,7452.0
3546,E02003706,5574.0
3547,E02003707,2002.0
3548,E02003708,8795.2
3549,E02003709,3246.2
3550,E02003710,2834.6
3551,E02003711,2325.6
3552,E02003712,1122.6
3553,E02003713,1357.9
3554,E02003714,926.2
3555,E02003715,200.5
3556,E02003716,1163.2
3557,E02003717,1868.7
3558,E02003718,2816.4
3559,E02003719,6565.4
3560,E02003720,6506.9
3561,E02003721,3717.3
3562,E02003722,5561.7
3563,E02003723,3806.2
3564,E02003724,2620.3
3565,E02003725,2646.1
3566,E02003726,7807.6
3567,E02003727,6846.5
3568,E02003728,5606.6
3569,E02003729,2537.6
3570,E02003731,2639.2
3571,E02003732,133.9
3572,E02003733,81.7
3573,E02003734,1142.5
3574,E02003735,176.7
3575,E02003736,114.4
3576,E02003737,192.9
3577,E02003738,92.5
3578,E02003739,250.0
3579,E02003740,74.5
3580,E02003742,133.4
3581,E02003743,4284.7
3582,E02003744,852.1
3583,E02003745,70.3
3584,E02003746,265.8
3585,E02003747,1175.0
3586,E02003748,501.6
3587,E02003749,66.1
3588,E02003750,225.5
3589,E02003751,86.7
3590,E02003752,182.9
3591,E02003753,353.1
3592,E02003754,69.1
3593,E02003755,133.5
3594,E02003756,80.6
3595,E02003757,139.0
3596,E02003758,73.4
3597,E02003759,229.5
3598,E02003760,2615.6
3599,E02003761,3321.3
3600,E02003762,219.2
3601,E02003763,1847.1
3602,E02003764,2232.5
3603,E02003765,1715.0
3604,E02003766,397.6
3605,E02003767,38.5
3606,E02003768,254.8
3607,E02003769,156.6
3608,E02003770,141.2
3609,E02003771,1915.7
3610,E02003772,2634.2
3611,E02003773,3546.3
3612,E02003774,2747.0
3613,E02003775,213.6
3614,E02003776,194.7
3615,E02003777,274.4
3616,E02003778,200.2
3617,E02003780,789.2
3618,E02003781,215.3
3619,E02003784,181.6
3620,E02003785,194.5
3621,E02003786,413.6
3622,E02003787,94.4
3623,E02003788,216.2
3624,E02003789,942.6
3625,E02003790,76.5
3626,E02003791,109.0
3627,E02003792,154.0
3628,E02003793,95.9
3629,E02003794,153.0
3630,E02003795,144.6
3631,E02003796,2822.8
3632,E02003797,2381.7
3633,E02003798,4208.0
3634,E02003799,4747.8
3635,E02003800,376.7
3636,E02003801,4603.8
3637,E02003802,6258.6
3638,E02003803,2339.5
3639,E02003804,4481.2
3640,E02003805,325.0
3641,E02003806,1128.7
3642,E02003807,1678.5
3643,E02003808,4974.0
3644,E02003809,56.7
3645,E02003810,74.0
3646,E02003811,104.5
3647,E02003812,1294.1
3648,E02003813,2725.5
3649,E02003814,1449.3
3650,E02003815,1339.6
3651,E02003816,2841.7
3652,E02003817,2427.2
3653,E02003818,514.3
3654,E02003819,1415.7
3655,E02003820,1427.9
3656,E02003821,1574.5
3657,E02003822,147.3
3658,E02003823,1305.1
3659,E02003824,1712.6
3660,E02003825,4959.7
3661,E02003826,2133.5
3662,E02003827,5512.8
3663,E02003828,1644.2
3664,E02003829,1427.0
3665,E02003830,3601.7
3666,E02003831,251.5
3667,E02003832,6399.8
3668,E02003833,1403.3
3669,E02003834,4239.5
3670,E02003835,1521.2
3671,E02003836,2467.2
3672,E02003838,1332.5
3673,E02003839,3131.6
3674,E02003840,57.5
3675,E02003841,495.8
3676,E02003842,186.7
3677,E02003843,2600.2
3678,E02003844,1615.8
3679,E02003845,1560.1
3680,E02003846,4761.5
3681,E02003847,2472.7
3682,E02003848,4472.1
3683,E02003849,413.3
3684,E02003850,4547.1
3685,E02003851,2622.2
3686,E02003852,4747.9
3687,E02003853,219.8
3688,E02003854,1489.0
3689,E02003855,1694.6
3690,E02003856,1546.1
3691,E02003857,2994.9
3692,E02003858,986.0
3693,E02003859,77.0
3694,E02003860,2129.0
3695,E02003861,1485.1
3696,E02003862,147.7
3697,E02003863,1192.9
3698,E02003864,284.2
3699,E02003865,1363.9
3700,E02003866,2418.9
3701,E02003867,2098.6
3702,E02003868,1844.4
3703,E02003869,3073.9
3704,E02003870,4637.8
3705,E02003871,4551.8
3706,E02003872,50.0
3707,E02003873,1774.3
3708,E02003874,439.8
3709,E02003875,85.4
3710,E02003876,1867.0
3711,E02003877,223.1
3712,E02003878,154.7
3713,E02003879,1564.3
3714,E02003880,821.1
3715,E02003881,3386.8
3716,E02003882,3593.1
3717,E02003883,1646.5
3718,E02003884,235.2
3719,E02003885,257.2
3720,E02003886,963.7
3721,E02003887,1068.2
3722,E02003888,2859.1
3723,E02003889,2402.5
3724,E02003890,1888.1
3725,E02003891,94.9
3726,E02003892,283.3
3727,E02003893,43.5
3728,E02003894,234.9
3729,E02003895,143.0
3730,E02003896,1748.4
3731,E02003897,134.8
3732,E02003898,59.7
3733,E02003899,4633.7
3734,E02003900,2291.1
3735,E02003901,46.0
3736,E02003902,3521.3
3737,E02003903,207.7
3738,E02003904,413.0
3739,E02003905,66.2
3740,E02003906,146.3
3741,E02003907,236.7
3742,E02003908,2364.8
3743,E02003909,950.2
3744,E02003910,2108.6
3745,E02003911,137.6
3746,E02003912,58.1
3747,E02003913,161.3
3748,E02003914,2502.8
3749,E02003915,5651.7
3750,E02003916,3173.0
3751,E02003917,2038.1
3752,E02003918,343.4
3753,E02003919,674.2
3754,E02003920,1483.1
3755,E02003921,534.0
3756,E02003922,758.8
3757,E02003923,3805.6
3758,E02003924,474.1
3759,E02003925,722.8
3760,E02003926,87.6
3761,E02003927,137.8
3762,E02003928,827.6
3763,E02003929,152.8
3764,E02003930,59.0
3765,E02003931,609.7
3766,E02003932,34.1
3767,E02003933,60.9
3768,E02003934,39.5
3769,E02003935,1161.9
3770,E02003936,36.4
3771,E02003937,40.9
3772,E02003938,87.7
3773,E02003939,1872.0
3774,E02003940,31.9
3775,E02003941,1015.4
3776,E02003942,1729.3
3777,E02003943,684.7
3778,E02003944,779.8
3779,E02003945,161.6
3780,E02003946,150.5
3781,E02003947,60.7
3782,E02003948,1632.6
3783,E02003949,6454.2
3784,E02003950,89.5
3785,E02003951,857.5
3786,E02003952,339.0
3787,E02003953,106.5
3788,E02003954,1048.2
3789,E02003955,3487.5
3790,E02003956,122.4
3791,E02003957,146.3
3792,E02003958,210.1
3793,E02003959,1002.6
3794,E02003960,204.3
3795,E02003961,1326.8
3796,E02003962,1126.9
3797,E02003963,3604.8
3798,E02003964,98.1
3799,E02003965,88.0
3800,E02003966,18.6
3801,E02003967,47.5
3802,E02003968,408.1
3803,E02003969,391.2
3804,E02003970,104.3
3805,E02003971,39.1
3806,E02003972,490.3
3807,E02003973,2178.4
3808,E02003974,2257.0
3809,E02003975,258.7
3810,E02003976,31.2
3811,E02003977,229.9
3812,E02003978,968.9
3813,E02003979,1197.8
3814,E02003980,1174.6
3815,E02003981,4384.7
3816,E02003982,623.6
3817,E02003983,5812.8
3818,E02003984,6034.8
3819,E02003985,1084.3
3820,E02003986,609.4
3821,E02003987,16.1
3822,E02003988,25.0
3823,E02003989,1895.9
3824,E02003990,308.9
3825,E02003991,130.6
3826,E02003992,2111.1
3827,E02003993,42.3
3828,E02003994,3455.8
3829,E02003995,4558.3
3830,E02003996,2879.4
3831,E02003997,3947.9
3832,E02003998,4158.4
3833,E02003999,137.6
3834,E02004000,213.6
3835,E02004001,2305.5
3836,E02004002,1540.5
3837,E02004003,73.6
3838,E02004004,840.5
3839,E02004005,574.9
3840,E02004006,29.2
3841,E02004007,42.4
3842,E02004008,15.2
3843,E02004009,27.9
3844,E02004010,1618.2
3845,E02004011,251.3
3846,E02004012,13.1
3847,E02004013,22.2
3848,E02004014,13.6
3849,E02004015,40.9
3850,E02004016,92.1
3851,E02004017,195.6
3852,E02004018,2923.2
3853,E02004019,39.4
3854,E02004020,2356.0
3855,E02004021,22.7
3856,E02004022,21.0
3857,E02004023,21.8
3858,E02004024,61.6
3859,E02004025,191.7
3860,E02004026,1022.0
3861,E02004027,147.4
3862,E02004028,191.1
3863,E02004029,1729.0
3864,E02004030,150.0
3865,E02004031,1094.1
3866,E02004032,1337.6
3867,E02004033,842.2
3868,E02004034,680.7
3869,E02004035,115.9
3870,E02004036,1850.1
3871,E02004037,2389.1
3872,E02004038,1146.8
3873,E02004039,857.1
3874,E02004040,787.4
3875,E02004041,3245.4
3876,E02004043,362.1
3877,E02004044,156.6
3878,E02004045,461.5
3879,E02004046,255.3
3880,E02004047,702.7
3881,E02004048,431.6
3882,E02004049,751.4
3883,E02004050,2457.0
3884,E02004051,337.4
3885,E02004052,263.7
3886,E02004053,1405.3
3887,E02004054,1047.3
3888,E02004055,903.8
3889,E02004056,758.6
3890,E02004057,792.4
3891,E02004058,1661.2
3892,E02004059,1167.9
3893,E02004060,1095.9
3894,E02004061,3360.3
3895,E02004062,2536.5
3896,E02004063,3912.7
3897,E02004064,2810.5
3898,E02004065,2433.6
3899,E02004066,2424.0
3900,E02004067,4134.4
3901,E02004068,77.4
3902,E02004069,52.9
3903,E02004072,531.0
3904,E02004073,179.9
3905,E02004074,352.2
3906,E02004075,42.7
3907,E02004076,2155.3
3908,E02004077,48.3
3909,E02004078,2907.6
3910,E02004080,3400.5
3911,E02004081,240.0
3912,E02004082,337.9
3913,E02004083,2727.6
3914,E02004084,2267.7
3915,E02004085,517.5
3916,E02004086,836.1
3917,E02004087,4626.1
3918,E02004088,2221.8
3919,E02004089,3874.6
3920,E02004090,480.8
3921,E02004091,1406.0
3922,E02004092,3130.6
3923,E02004093,127.0
3924,E02004094,2506.4
3925,E02004095,2708.3
3926,E02004096,141.2
3927,E02004097,297.5
3928,E02004098,203.0
3929,E02004100,213.1
3930,E02004102,675.1
3931,E02004103,1912.9
3932,E02004104,113.5
3933,E02004105,1473.2
3934,E02004106,349.4
3935,E02004108,561.4
3936,E02004109,151.5
3937,E02004110,2054.6
3938,E02004111,225.5
3939,E02004112,143.5
3940,E02004113,825.5
3941,E02004114,172.5
3942,E02004115,850.8
3943,E02004116,1607.4
3944,E02004117,251.2
3945,E02004118,100.4
3946,E02004119,470.7
3947,E02004120,656.8
3948,E02004121,218.0
3949,E02004122,138.5
3950,E02004123,169.8
3951,E02004124,2358.6
3952,E02004125,1253.8
3953,E02004126,3103.2
3954,E02004128,177.0
3955,E02004129,38.3
3956,E02004130,1099.9
3957,E02004131,746.7
3958,E02004132,80.5
3959,E02004133,190.0
3960,E02004135,87.0
3961,E02004136,264.1
3962,E02004137,54.3
3963,E02004138,1615.8
3964,E02004139,1078.6
3965,E02004140,892.5
3966,E02004141,113.0
3967,E02004142,159.6
3968,E02004143,2098.4
3969,E02004144,2694.0
3970,E02004145,446.7
3971,E02004146,1862.7
3972,E02004147,6570.6
3973,E02004148,968.4
3974,E02004149,1546.6
3975,E02004150,2375.8
3976,E02004151,2730.7
3977,E02004152,9338.0
3978,E02004153,2237.2
3979,E02004154,7657.2
3980,E02004155,4706.6
3981,E02004156,6062.7
3982,E02004157,4381.0
3983,E02004158,7645.8
3984,E02004159,1781.2
3985,E02004160,2501.0
3986,E02004161,4603.1
3987,E02004162,1375.3
3988,E02004163,1714.8
3989,E02004164,32.7
3990,E02004165,159.2
3991,E02004166,82.0
3992,E02004167,1979.4
3993,E02004168,516.0
3994,E02004169,113.0
3995,E02004170,2306.5
3996,E02004171,67.2
3997,E02004172,39.6
3998,E02004173,40.6
3999,E02004174,1836.2
4000,E02004175,731.3
4001,E02004176,40.0
4002,E02004177,390.9
4003,E02004178,79.8
4004,E02004179,255.0
4005,E02004180,35.9
4006,E02004181,1920.9
4007,E02004182,2063.1
4008,E02004183,2474.2
4009,E02004184,3631.5
4010,E02004185,166.2
4011,E02004186,165.3
4012,E02004187,42.3
4013,E02004188,25.6
4014,E02004189,70.9
4015,E02004190,40.5
4016,E02004191,1506.9
4017,E02004192,68.7
4018,E02004193,3757.2
4019,E02004194,61.0
4020,E02004195,672.0
4021,E02004196,68.8
4022,E02004197,151.6
4023,E02004198,430.2
4024,E02004199,59.0
4025,E02004200,89.7
4026,E02004201,43.2
4027,E02004202,118.3
4028,E02004203,32.5
4029,E02004204,224.6
4030,E02004205,756.1
4031,E02004206,646.1
4032,E02004207,153.1
4033,E02004208,1776.3
4034,E02004209,2442.6
4035,E02004210,4843.4
4036,E02004211,186.7
4037,E02004212,2591.5
4038,E02004213,258.7
4039,E02004214,3546.7
4040,E02004215,1476.9
4041,E02004216,2847.0
4042,E02004217,198.5
4043,E02004218,330.6
4044,E02004219,143.5
4045,E02004220,992.1
4046,E02004221,1220.4
4047,E02004222,3576.2
4048,E02004223,356.4
4049,E02004224,40.1
4050,E02004225,399.1
4051,E02004226,31.4
4052,E02004227,40.3
4053,E02004228,26.5
4054,E02004229,38.1
4055,E02004230,202.5
4056,E02004231,19.5
4057,E02004232,25.7
4058,E02004233,952.9
4059,E02004234,37.8
4060,E02004235,128.5
4061,E02004236,183.5
4062,E02004237,3046.0
4063,E02004238,2067.6
4064,E02004239,2215.4
4065,E02004240,3706.2
4066,E02004241,2638.4
4067,E02004242,2954.0
4068,E02004243,58.2
4069,E02004244,1205.8
4070,E02004245,671.8
4071,E02004246,318.6
4072,E02004247,42.5
4073,E02004248,867.1
4074,E02004249,859.4
4075,E02004250,2036.9
4076,E02004251,628.1
4077,E02004252,2188.9
4078,E02004253,763.6
4079,E02004254,845.5
4080,E02004255,1352.0
4081,E02004256,86.8
4082,E02004257,2038.4
4083,E02004258,113.2
4084,E02004259,72.1
4085,E02004260,69.9
4086,E02004261,2964.2
4087,E02004262,46.5
4088,E02004263,80.2
4089,E02004264,597.0
4090,E02004265,235.4
4091,E02004266,66.3
4092,E02004267,35.1
4093,E02004268,842.1
4094,E02004269,1550.8
4095,E02004270,52.2
4096,E02004271,45.6
4097,E02004272,44.7
4098,E02004273,89.3
4099,E02004274,1408.8
4100,E02004275,60.9
4101,E02004276,1394.7
4102,E02004278,3286.0
4103,E02004279,67.6
4104,E02004280,91.3
4105,E02004281,999.3
4106,E02004282,1081.9
4107,E02004283,1283.8
4108,E02004284,4850.8
4109,E02004285,4560.8
4110,E02004286,4099.7
4111,E02004287,3169.7
4112,E02004288,995.8
4113,E02004289,1243.9
4114,E02004290,647.6
4115,E02004291,904.6
4116,E02004292,1203.1
4117,E02004293,2127.5
4118,E02004294,2222.3
4119,E02004295,449.9
4120,E02004296,421.0
4121,E02004297,509.4
4122,E02004298,530.3
4123,E02004299,911.8
4124,E02004300,643.1
4125,E02004301,1948.0
4126,E02004302,789.8
4127,E02004303,1786.0
4128,E02004304,987.5
4129,E02004305,145.8
4130,E02004306,96.3
4131,E02004307,121.1
4132,E02004308,674.3
4133,E02004309,2439.6
4134,E02004310,385.9
4135,E02004311,265.9
4136,E02004312,1304.3
4137,E02004313,2086.8
4138,E02004314,1787.9
4139,E02004315,1052.6
4140,E02004316,368.9
4141,E02004317,348.8
4142,E02004318,258.1
4143,E02004319,313.9
4144,E02004320,822.7
4145,E02004321,2558.3
4146,E02004322,1317.4
4147,E02004323,718.8
4148,E02004324,264.5
4149,E02004325,1800.1
4150,E02004326,357.3
4151,E02004327,2138.5
4152,E02004328,3346.3
4153,E02004329,2006.3
4154,E02004330,734.3
4155,E02004331,571.8
4156,E02004332,185.5
4157,E02004333,998.4
4158,E02004334,347.1
4159,E02004335,1208.2
4160,E02004336,618.0
4161,E02004337,502.3
4162,E02004338,394.2
4163,E02004339,74.2
4164,E02004340,724.3
4165,E02004341,1278.7
4166,E02004342,3776.1
4167,E02004343,877.0
4168,E02004344,705.0
4169,E02004345,50.1
4170,E02004348,19.8
4171,E02004349,372.9
4172,E02004350,330.2
4173,E02004351,491.5
4174,E02004352,784.9
4175,E02004353,2927.3
4176,E02004354,401.8
4177,E02004355,3360.1
4178,E02004356,3871.1
4179,E02004357,6932.4
4180,E02004358,3524.0
4181,E02004359,2512.6
4182,E02004361,806.7
4183,E02004362,4307.6
4184,E02004363,2623.3
4185,E02004364,5715.5
4186,E02004365,10111.6
4187,E02004366,6414.6
4188,E02004367,535.2
4189,E02004368,2056.4
4190,E02004369,2514.2
4191,E02004370,3418.4
4192,E02004371,1295.7
4193,E02004372,4849.1
4194,E02004373,3975.8
4195,E02004374,4069.3
4196,E02004375,4651.3
4197,E02004376,6900.8
4198,E02004377,2264.1
4199,E02004378,9310.3
4200,E02004379,123.5
4201,E02004380,87.1
4202,E02004381,1544.2
4203,E02004382,88.4
4204,E02004383,1373.5
4205,E02004384,1564.4
4206,E02004385,3654.5
4207,E02004386,1467.3
4208,E02004387,2275.8
4209,E02004388,2519.9
4210,E02004389,1151.2
4211,E02004390,1164.5
4212,E02004391,2828.6
4213,E02004392,114.7
4214,E02004393,65.8
4215,E02004394,62.7
4216,E02004395,249.1
4217,E02004396,120.0
4218,E02004397,123.6
4219,E02004398,2328.9
4220,E02004399,1864.8
4221,E02004400,527.6
4222,E02004401,2909.4
4223,E02004402,6040.2
4224,E02004403,115.8
4225,E02004404,63.4
4226,E02004405,2121.0
4227,E02004406,1013.7
4228,E02004407,107.9
4229,E02004408,2354.8
4230,E02004409,67.5
4231,E02004410,94.6
4232,E02004411,1981.5
4233,E02004412,1144.4
4234,E02004413,144.5
4235,E02004414,2079.7
4236,E02004415,78.4
4237,E02004416,75.8
4238,E02004417,1191.2
4239,E02004418,1577.9
4240,E02004419,685.3
4241,E02004420,115.7
4242,E02004421,1327.3
4243,E02004422,349.7
4244,E02004423,701.7
4245,E02004424,2484.0
4246,E02004425,1835.2
4247,E02004426,2482.4
4248,E02004427,1513.1
4249,E02004428,3566.3
4250,E02004429,912.2
4251,E02004430,2533.6
4252,E02004431,2106.2
4253,E02004432,306.4
4254,E02004433,2025.7
4255,E02004434,681.6
4256,E02004435,2998.5
4257,E02004436,5681.0
4258,E02004437,2083.1
4259,E02004438,2891.8
4260,E02004439,7276.0
4261,E02004440,4455.2
4262,E02004441,3910.8
4263,E02004442,6780.0
4264,E02004443,2687.6
4265,E02004444,1547.4
4266,E02004445,894.5
4267,E02004446,81.1
4268,E02004447,42.1
4269,E02004448,186.3
4270,E02004449,3822.5
4271,E02004450,68.2
4272,E02004451,309.4
4273,E02004452,343.0
4274,E02004453,2572.2
4275,E02004454,5291.2
4276,E02004455,672.0
4277,E02004456,4521.1
4278,E02004457,296.8
4279,E02004458,974.4
4280,E02004459,223.8
4281,E02004460,610.2
4282,E02004461,1377.5
4283,E02004462,2685.0
4284,E02004463,151.6
4285,E02004464,206.3
4286,E02004465,227.7
4287,E02004466,1325.1
4288,E02004467,4572.9
4289,E02004468,1068.2
4290,E02004469,429.5
4291,E02004470,4763.0
4292,E02004471,445.5
4293,E02004472,296.2
4294,E02004473,6058.2
4295,E02004474,1370.6
4296,E02004475,3709.1
4297,E02004476,1659.3
4298,E02004477,1500.3
4299,E02004478,1164.0
4300,E02004479,2473.3
4301,E02004480,3013.0
4302,E02004481,3381.0
4303,E02004482,1062.6
4304,E02004483,2128.5
4305,E02004484,4164.6
4306,E02004485,177.7
4307,E02004486,1251.4
4308,E02004487,198.7
4309,E02004488,3214.6
4310,E02004489,330.6
4311,E02004490,5274.5
4312,E02004491,3813.0
4313,E02004492,2900.4
4314,E02004493,3396.2
4315,E02004495,204.2
4316,E02004496,4383.6
4317,E02004497,531.3
4318,E02004498,3342.8
4319,E02004499,6517.6
4320,E02004500,271.0
4321,E02004501,596.1
4322,E02004502,132.4
4323,E02004503,1538.6
4324,E02004504,2441.4
4325,E02004505,280.5
4326,E02004506,151.2
4327,E02004507,2857.7
4328,E02004508,168.7
4329,E02004512,3224.6
4330,E02004513,6032.9
4331,E02004514,1273.9
4332,E02004515,180.4
4333,E02004516,7539.6
4334,E02004517,1054.6
4335,E02004518,3565.7
4336,E02004519,3809.0
4337,E02004520,2083.2
4338,E02004521,981.0
4339,E02004522,1235.5
4340,E02004523,2122.6
4341,E02004524,81.3
4342,E02004525,970.4
4343,E02004526,689.4
4344,E02004527,239.0
4345,E02004528,195.4
4346,E02004529,53.6
4347,E02004530,791.5
4348,E02004531,900.0
4349,E02004532,1357.3
4350,E02004533,3524.0
4351,E02004534,2732.8
4352,E02004535,164.5
4353,E02004536,332.9
4354,E02004537,3012.2
4355,E02004538,1393.5
4356,E02004539,4424.0
4357,E02004540,1952.8
4358,E02004541,3050.7
4359,E02004542,501.0
4360,E02004543,4451.6
4361,E02004544,1855.7
4362,E02004545,2194.2
4363,E02004546,3432.3
4364,E02004547,1798.2
4365,E02004548,5546.9
4366,E02004549,4700.1
4367,E02004550,4870.5
4368,E02004551,3797.6
4369,E02004552,3879.2
4370,E02004553,5090.8
4371,E02004554,3181.5
4372,E02004555,109.3
4373,E02004556,109.6
4374,E02004557,1298.1
4375,E02004558,890.8
4376,E02004559,1756.5
4377,E02004560,87.7
4378,E02004561,121.9
4379,E02004562,411.5
4380,E02004563,851.7
4381,E02004564,657.8
4382,E02004566,130.5
4383,E02004567,2104.3
4384,E02004568,682.2
4385,E02004569,814.5
4386,E02004570,2594.9
4387,E02004571,2682.6
4388,E02004572,133.5
4389,E02004573,3643.0
4390,E02004574,2001.4
4391,E02004575,184.1
4392,E02004576,260.9
4393,E02004577,111.9
4394,E02004578,1160.4
4395,E02004579,163.4
4396,E02004580,677.3
4397,E02004581,220.0
4398,E02004582,1143.3
4399,E02004583,920.8
4400,E02004584,2333.7
4401,E02004585,1651.8
4402,E02004586,3143.5
4403,E02004587,3410.5
4404,E02004588,6972.0
4405,E02004589,2964.0
4406,E02004590,265.3
4407,E02004591,114.5
4408,E02004592,1718.7
4409,E02004593,81.2
4410,E02004594,66.2
4411,E02004595,212.4
4412,E02004596,157.7
4413,E02004597,416.7
4414,E02004598,127.8
4415,E02004599,90.9
4416,E02004600,1055.1
4417,E02004601,1501.9
4418,E02004602,3403.4
4419,E02004603,5530.4
4420,E02004604,6809.7
4421,E02004605,4245.5
4422,E02004606,4724.0
4423,E02004607,5876.7
4424,E02004608,4576.0
4425,E02004609,2266.3
4426,E02004610,3627.4
4427,E02004611,1029.8
4428,E02004612,4726.7
4429,E02004613,1600.4
4430,E02004614,2589.9
4431,E02004615,85.9
4432,E02004616,94.3
4433,E02004617,62.1
4434,E02004618,28.0
