,GEOGRAPHY_CODE,"1. Managers, directors and senior officials",2. Professional occupations,3. Associate professional and technical occupations,4. Administrative and secretarial occupations,5. Skilled trades occupations,"6. Caring, leisure and other service occupations",7. Sales and customer service occupations,"8. Process, plant and machine operatives",9. Elementary occupations,Total: All usual residents aged 16 years and over in employment the week before the census
2006,E02002101,0.11863823933975241,0.23211829436038514,0.13033012379642367,0.11519944979367262,0.11004126547455295,0.08012379642365887,0.07530949105914718,0.049174690508940855,0.0890646492434663,1
2007,E02002102,0.14774951076320939,0.28033268101761255,0.14897260273972604,0.10273972602739725,0.07583170254403131,0.06702544031311154,0.06873776908023484,0.040117416829745595,0.0684931506849315,1
2008,E02002103,0.14170927684441198,0.26296566837107377,0.13696128560993426,0.1168736303871439,0.09934258582907232,0.07121986851716582,0.05514974433893353,0.04492330168005844,0.07085463842220599,1
2009,E02002104,0.2129237288135593,0.3230932203389831,0.149364406779661,0.125,0.04731638418079096,0.042725988700564974,0.04307909604519774,0.018361581920903956,0.038135593220338986,1
2010,E02002105,0.22512820512820514,0.2969230769230769,0.13282051282051283,0.10615384615384615,0.06871794871794872,0.054871794871794874,0.0458974358974359,0.026923076923076925,0.04256410256410256,1
2011,E02002106,0.24426743905382572,0.3113685734974656,0.1416847694907072,0.09510016895969105,0.048515568428674875,0.05358435916002897,0.04223992276128409,0.020275162925416364,0.04296403572290611,1
2012,E02002107,0.18676302776721188,0.30886268543172307,0.1498668695321415,0.10688474705211107,0.04868771395968049,0.05591479650057056,0.0600988969189806,0.028527957398250287,0.05439330543933055,1
2013,E02002108,0.25149700598802394,0.32243205895900506,0.13519115614924,0.09235375403040073,0.046061722708429294,0.05228005527406725,0.04744357438968217,0.018885306310456013,0.033855366190695534,1
2014,E02002109,0.20466481309854803,0.281587890021625,0.1560086499845536,0.09916589434661724,0.07120790855730615,0.05282669138090825,0.05591597157862218,0.029502625888168058,0.04911955514365153,1
2015,E02002110,0.11013473930872876,0.14411247803163443,0.11716461628588166,0.10251903925014645,0.14030462800234328,0.09197422378441711,0.07879320445225542,0.09578207381370826,0.11921499707088459,1
2016,E02002111,0.08860759493670886,0.10280015343306483,0.09742999616417337,0.09359416954353664,0.15266589950134254,0.10893747602608363,0.09512850019179134,0.10663598005370158,0.15420023014959724,1
2017,E02002112,0.11403869905310828,0.15891313297653356,0.1222725401399753,0.10498147385755455,0.1543845203787567,0.10786331823795801,0.08192671881432688,0.0716344174557431,0.08398517908604364,1
2018,E02002113,0.09986366734832992,0.1411042944785276,0.11520109066121335,0.09441036128152692,0.14076346284935243,0.09679618268575324,0.0845262440354465,0.1005453306066803,0.12678936605316973,1
2019,E02002114,0.10308894678079643,0.14737625604763677,0.1365835504279866,0.106810569408262,0.15742463714179383,0.09787867510234462,0.07740975065128396,0.07406029028656494,0.09936732415333085,1
2020,E02002115,0.08702119747117888,0.11788769059129788,0.10152473038304202,0.09185570844179992,0.1576794347341019,0.11714391967274079,0.08962439568612868,0.10003718854592786,0.13722573447378208,1
2021,E02002116,0.13075214217708664,0.18470326880355442,0.13297365915582354,0.10980641066328149,0.13075214217708664,0.07965725166613774,0.06728022849888925,0.07743573468740082,0.08663916217073944,1
2022,E02002117,0.11045296167247387,0.1508710801393728,0.11149825783972125,0.11533101045296167,0.13275261324041812,0.09372822299651568,0.07909407665505226,0.08850174216027874,0.11777003484320557,1
2023,E02002118,0.06609880749574105,0.08517887563884156,0.09165247018739353,0.08654173764906303,0.14889267461669506,0.13049403747870528,0.10187393526405451,0.11993185689948893,0.16933560477001702,1
2024,E02002119,0.09817269795772125,0.16194912217843066,0.11680401289860265,0.09888928699390899,0.1268362594052311,0.10605517735578646,0.07846649946255822,0.09387316374059478,0.11895378000716589,1
2025,E02002120,0.1037063435495367,0.16072701354240912,0.11938702779757662,0.10762651461154668,0.1361368496079829,0.09800427655024947,0.08446186742694227,0.09337134711332858,0.09657875980042765,1
2026,E02002121,0.05735354362965998,0.09299467431380581,0.08889799262597296,0.08603031544448997,0.14584186808684965,0.12945514133551822,0.0962720196640721,0.12453912331011881,0.1786153215895125,1
2027,E02002122,0.07233883058470765,0.11506746626686656,0.09782608695652174,0.0734632683658171,0.13943028485757122,0.14130434782608695,0.08058470764617691,0.11244377811094453,0.16754122938530736,1
2028,E02002123,0.08297872340425531,0.12375886524822695,0.09645390070921986,0.10531914893617021,0.15851063829787235,0.11347517730496454,0.0826241134751773,0.10567375886524823,0.13120567375886524,1
2029,E02002124,0.12941176470588237,0.1673949579831933,0.13747899159663865,0.10722689075630253,0.13243697478991598,0.0853781512605042,0.07394957983193277,0.06050420168067227,0.10621848739495798,1
2030,E02002125,0.09540389972144847,0.149025069637883,0.11142061281337047,0.10410863509749303,0.13509749303621169,0.11733983286908078,0.07103064066852367,0.09610027855153204,0.12047353760445682,1
2031,E02002126,0.06529774127310062,0.07474332648870637,0.08090349075975359,0.06201232032854209,0.13305954825462013,0.13675564681724847,0.10718685831622177,0.1433264887063655,0.19671457905544149,1
2032,E02002127,0.0650384193194292,0.12458836443468715,0.07464324917672886,0.06860592755214051,0.11361141602634467,0.13391877058177826,0.08397365532381998,0.14736553238199782,0.18825466520307355,1
2033,E02002128,0.07429295061207261,0.11059518784297172,0.10341916420430561,0.10299704516673702,0.15154073448712538,0.11734909244406923,0.0890671169269734,0.12916842549598986,0.12157028281975517,1
2034,E02002129,0.08621330360460795,0.13043478260869565,0.10219249349684133,0.10665180230397622,0.15570419918246006,0.09736157562244518,0.09178743961352658,0.11817168338907469,0.11148272017837235,1
2035,E02002130,0.06493016232540581,0.10079275198187995,0.08342770856927142,0.07323518308795772,0.11589278973197432,0.12495281238203096,0.10381275953189883,0.1366553416383541,0.19630049075122688,1
2036,E02002131,0.16221374045801526,0.23173391494002182,0.1395856052344602,0.1207742639040349,0.10577971646673937,0.06352235550708833,0.05725190839694656,0.04580152671755725,0.07333696837513631,1
2037,E02002132,0.0643910007757952,0.09891388673390225,0.0896043444530644,0.08572536850271528,0.11986035686578743,0.11753297129557796,0.11287820015515904,0.13460046547711405,0.1764934057408844,1
2038,E02002133,0.10717863105175292,0.22203672787979967,0.11585976627712855,0.09415692821368948,0.07746243739565943,0.08914858096828046,0.08647746243739567,0.08547579298831386,0.12220367278797997,1
2039,E02002134,0.07724209434940384,0.11456713322965267,0.08527734577501296,0.09253499222395023,0.11871435977190253,0.10756868843960601,0.10393986521513737,0.13478486262312078,0.16537065837221357,1
2040,E02002135,0.05922165820642978,0.14348561759729273,0.08494077834179357,0.0700507614213198,0.09780033840947547,0.12487309644670051,0.09475465313028765,0.1373942470389171,0.18747884940778342,1
2041,E02002136,0.08741457858769931,0.12072892938496584,0.09197038724373577,0.09111617312072894,0.10876993166287016,0.09738041002277904,0.09624145785876993,0.1326879271070615,0.17369020501138951,1
2042,E02002137,0.20261669024045262,0.2567185289957567,0.13507779349363508,0.10113154172560113,0.09229137199434229,0.064002828854314,0.05056577086280056,0.04455445544554455,0.05304101838755304,1
