,GEOGRAPHY_CODE,All household members have the same main language,Any other combination of multiple main languages,"Main language differs between generations, but not within partnerships",Main language differs within partnerships,One-person household,Total: All households
3033,E02003177,0.7214111922141119,0.015815085158150853,0.016423357664233577,0.020985401459854013,0.22536496350364962,3288.0
3034,E02003178,0.6705218617771509,0.014386459802538786,0.013540197461212976,0.019746121297602257,0.28180535966149506,3545.0
3035,E02003179,0.5989150090415913,0.0162748643761302,0.027124773960216998,0.028933092224231464,0.32875226039783,2765.0
3036,E02003180,0.6453807903690133,0.04422925935618948,0.02172206228735933,0.02983512169589113,0.2588327662915467,3821.0
3037,E02003181,0.6774193548387096,0.027608253414705027,0.01888985759953502,0.032548677709968034,0.24353385643708225,3441.0
3038,E02003182,0.7027334851936219,0.01404707668944571,0.016704631738800303,0.025056947608200455,0.24145785876993167,2634.0
3039,E02003183,0.6627177700348432,0.031010452961672475,0.01289198606271777,0.030313588850174215,0.26306620209059234,2870.0
3040,E02003184,0.5677757239679606,0.051447935921133704,0.033271719038817,0.04467036352433765,0.30283425754775106,3246.0
3041,E02003185,0.6994182288299935,0.010665804783451843,0.013897866839043309,0.02165481577246283,0.25436328377504847,3094.0
3042,E02003186,0.5908854166666667,0.047135416666666666,0.0421875,0.03307291666666667,0.28671875,3840.0
3043,E02003187,0.5817830393814931,0.029958927277120077,0.023194008214544575,0.031408552790529114,0.3336554723363131,4139.0
3044,E02003188,0.41128472222222223,0.04097222222222222,0.018229166666666668,0.05555555555555555,0.4739583333333333,5760.0
3045,E02003189,0.5450980392156862,0.013725490196078431,0.008088235294117648,0.02107843137254902,0.4120098039215686,4080.0
3046,E02003190,0.3998914812805209,0.0242358473503346,0.031108699584011575,0.04250316512931814,0.5022608066558147,5529.0
3047,E02003191,0.6256657367486685,0.007862033984275933,0.006847577986304844,0.019528277960943443,0.34009637331980724,3943.0
3048,E02003192,0.4474833808167141,0.041595441595441596,0.023361823361823363,0.04691358024691358,0.4406457739791073,5265.0
3049,E02003194,0.746268656716418,0.003227107704719645,0.003227107704719645,0.01008471157724889,0.23719241629689392,2479.0
3050,E02003195,0.7473187473187474,0.011583011583011582,0.009867009867009866,0.015015015015015015,0.21621621621621623,2331.0
3051,E02003196,0.7403508771929824,0.004912280701754386,0.0032748538011695906,0.010994152046783626,0.24046783625730994,4275.0
3052,E02003197,0.6940117687781239,0.008307372793354102,0.01142263759086189,0.013499480789200415,0.2727587400484597,2889.0
3053,E02003198,0.7180746561886051,0.008513425016371971,0.011132940406024885,0.01538965291421087,0.24688932547478717,3054.0
3054,E02003199,0.6943359375,0.0068359375,0.008544921875,0.011962890625,0.2783203125,4096.0
3055,E02003200,0.6928982725527831,0.017034548944337813,0.017994241842610365,0.01751439539347409,0.2545585412667946,4168.0
3056,E02003201,0.6488728200765632,0.018077413866439813,0.01658868566567418,0.019566142067205444,0.2968949383241174,4702.0
3057,E02003202,0.6091694851559564,0.023299511461856444,0.017662532882375046,0.027809094325441562,0.3220593761743705,2661.0
3058,E02003203,0.651840490797546,0.018404907975460124,0.017484662576687116,0.03067484662576687,0.28159509202453986,3260.0
3059,E02003204,0.6544554455445545,0.009653465346534653,0.011138613861386138,0.016831683168316833,0.3079207920792079,4040.0
3060,E02003205,0.7152065631409318,0.012012891883973044,0.01259888661002051,0.01377087606211544,0.24641078230295926,3413.0
3061,E02003206,0.6636698939603504,0.011756569847856155,0.009451360073766712,0.02351313969571231,0.29160903642231445,4338.0
3062,E02003207,0.7048131942107034,0.00841467519353753,0.00572197913160552,0.013463480309660047,0.2675866711544934,2971.0
3063,E02003208,0.5261455525606469,0.016531895777178795,0.015633423180592992,0.01940700808625337,0.4222821203953279,5565.0
3064,E02003209,0.6538846282094032,0.008669556518839614,0.011003667889296432,0.01300433477825942,0.3134378126042014,2999.0
3065,E02003210,0.6038386888074186,0.00668535691179642,0.005175760189777874,0.015311623894759542,0.3689885701962476,4637.0
3066,E02003211,0.5735770476631189,0.008560851457658492,0.003933364183248496,0.022674687644608976,0.3912540490513651,4322.0
3067,E02003212,0.6769887880405766,0.004538174052322477,0.005339028296849973,0.011211959423384944,0.30192205018686596,3746.0
3068,E02003214,0.6698683742440412,0.008537886872998933,0.016364283173247954,0.012451085023123443,0.2927783706865884,2811.0
3069,E02003215,0.6664478003939593,0.005581089954038083,0.009192383453709783,0.01149047931713723,0.30728824688115564,3046.0
3070,E02003216,0.6745437529246607,0.008423022929340197,0.009124941506785214,0.014506317267197005,0.29340196537201685,4274.0
3071,E02003217,0.6486754966887417,0.011258278145695364,0.014900662251655629,0.02052980132450331,0.304635761589404,3020.0
3072,E02003218,0.689141513132105,0.011760094080752646,0.016464131713053703,0.016464131713053703,0.2661701293610349,2551.0
3073,E02003219,0.7772387305437639,0.007681423084697796,0.011522134627046696,0.01677784515868203,0.18677986658580958,4947.0
3074,E02003220,0.6677151201977084,0.00853740732419681,0.009885419006964727,0.01640080880700966,0.29746124466412044,4451.0
3075,E02003221,0.5820326049254249,0.04023586541796739,0.030870620881026708,0.030176899063475548,0.3166840097121054,2883.0
3076,E02003222,0.6990059642147117,0.007952286282306162,0.014711729622266401,0.01749502982107356,0.26083499005964217,2515.0
3077,E02003223,0.6049462365591398,0.024301075268817203,0.024301075268817203,0.029462365591397848,0.316989247311828,4650.0
3078,E02003224,0.67583857442348,0.009171907756813417,0.009433962264150943,0.008385744234800839,0.2971698113207547,3816.0
3079,E02003225,0.630780091775503,0.01200141193081539,0.02400282386163078,0.02717966819625838,0.30603600423579247,2833.0
3080,E02003226,0.5207274672372292,0.08050280823749666,0.046269055897298746,0.034768654720513506,0.31773201390746186,3739.0
3081,E02003227,0.593974175035868,0.027259684361549498,0.036585365853658534,0.019010043041606885,0.3231707317073171,2788.0
3082,E02003228,0.6336870934611435,0.03731598767545361,0.04039712427250942,0.03252310852447792,0.2560766860664156,2921.0
3083,E02003229,0.6923402454506983,0.014388489208633094,0.017350825222175202,0.022852306390181973,0.2530681337283115,2363.0
3084,E02003230,0.5323777834655746,0.033785513181469155,0.026106987458407987,0.033529562324033785,0.37420015357051445,3907.0
3085,E02003231,0.669929642092383,0.01835423676965433,0.03732028143163047,0.019271948608137045,0.25512389109819517,3269.0
3086,E02003232,0.6336853807670928,0.018621456364647026,0.016675931072818232,0.032518065591995556,0.29849916620344635,3598.0
3087,E02003233,0.6094042212129308,0.014694095645204382,0.030991183542612877,0.020571733903286135,0.3243387656959658,3743.0
3088,E02003234,0.6562938043173535,0.016540510232688533,0.015419119708438464,0.016540510232688533,0.29520605550883094,3567.0
3089,E02003235,0.6397666504618377,0.012153621779290228,0.014098201263976665,0.020904229460379193,0.3130772970345163,4114.0
3090,E02003236,0.7108683367865888,0.007346016198907516,0.011113203993219061,0.014503673008099453,0.25616877001318517,5309.0
3091,E02003237,0.7192653673163418,0.006371814092953523,0.002623688155922039,0.01199400299850075,0.25974512743628186,2668.0
3092,E02003238,0.6620745542949756,0.013776337115072933,0.018638573743922204,0.02147487844408428,0.2840356564019449,2468.0
3093,E02003239,0.7140439932318104,0.007332205301748449,0.01410039481105471,0.013254371122391428,0.2512690355329949,3546.0
3094,E02003240,0.7398523985239852,0.005535055350553505,0.005535055350553505,0.00922509225092251,0.23985239852398524,2710.0
3095,E02003241,0.7059016393442623,0.007868852459016393,0.010491803278688525,0.007868852459016393,0.26786885245901637,3050.0
3096,E02003242,0.6324037184594954,0.015139442231075698,0.015139442231075698,0.022841965471447543,0.3144754316069057,3765.0
3097,E02003243,0.5835758835758835,0.036382536382536385,0.05010395010395011,0.03076923076923077,0.29916839916839916,4810.0
3098,E02003244,0.5481911803538421,0.04805914972273567,0.0625825191444415,0.04858727224716134,0.2925798785318194,3787.0
3099,E02003245,0.5829244357212954,0.04645076872751063,0.06934903500163558,0.033693163231926726,0.2675825973176317,3057.0
3100,E02003246,0.5010940919037199,0.10409502969678025,0.0856517661769303,0.06220693966864645,0.2469521725539231,3199.0
3101,E02003247,0.5881176806626678,0.04341616680948301,0.04912882033704656,0.02456441016852328,0.29477292202227934,3501.0
3102,E02003248,0.4870167339873053,0.12694748990190421,0.0758799769186382,0.09319099826889786,0.21696480092325446,3466.0
3103,E02003249,0.528192867105001,0.05538951982466627,0.06634787806335923,0.04881450488145049,0.301255230125523,5019.0
3104,E02003250,0.43310609288453344,0.09181934384320409,0.057094162760971456,0.07158074137196421,0.3463996591393268,4694.0
3105,E02003251,0.6270853778213935,0.03729146221786065,0.037618580307491004,0.04121687929342493,0.2567877003598299,3057.0
3106,E02003252,0.5551825430130088,0.058120016785564416,0.0497272345782627,0.05581200167855644,0.2811582039446076,4766.0
3107,E02003253,0.5744165565830031,0.027300748568912372,0.032804931748128575,0.03368560105680317,0.3317921620431528,4542.0
3108,E02003254,0.6858407079646017,0.010570304818092428,0.012291052114060964,0.017699115044247787,0.27359882005899705,4068.0
3109,E02003255,0.660282799355647,0.018435654197243603,0.03150170037587256,0.03239663504564167,0.25738321102559514,5587.0
3110,E02003257,0.5596184419713831,0.04001059883412825,0.04795972443031266,0.028351881293057764,0.3240593534711182,3774.0
3111,E02003258,0.6393348623853211,0.026662844036697247,0.020068807339449542,0.030103211009174312,0.2838302752293578,3488.0
3112,E02003259,0.6665389037945573,0.025297048677654272,0.049444231506324265,0.03296282100421617,0.225756995017248,2609.0
3113,E02003260,0.5864292293521646,0.03193122505373042,0.06754682222904514,0.03868590727663494,0.27540681608842493,3257.0
3114,E02003261,0.6108195397658458,0.03471941865159467,0.03350827614049253,0.03471941865159467,0.28623334679047235,2477.0
3115,E02003262,0.5591927147428009,0.0440561161703175,0.06005414718188531,0.04184100418410042,0.29485601772089587,4063.0
3116,E02003263,0.5855614973262032,0.04634581105169341,0.06216577540106952,0.06996434937611408,0.23596256684491979,4488.0
3117,E02003264,0.6584452076178583,0.05463627848891664,0.048704339681548546,0.0555729004058695,0.18264127380580705,3203.0
3118,E02003265,0.6381823378108031,0.01771934838525293,0.018576736210345814,0.021720491569019718,0.30380108602457845,3499.0
3119,E02003266,0.5787455491646124,0.03916735141057245,0.05834018077239113,0.043549712407559574,0.28019720624486444,3651.0
3120,E02003267,0.46485753052917234,0.14572591587516961,0.11940298507462686,0.12862957937584804,0.1413839891451832,3685.0
3121,E02003268,0.5104111051788575,0.11452215696743193,0.08889482114255205,0.08275493860117458,0.203416978109984,3746.0
3122,E02003269,0.6109393579072533,0.03638525564803805,0.034244946492271104,0.0361474435196195,0.28228299643281807,4205.0
3123,E02003270,0.5803427093436793,0.052699644358228256,0.06175234400258649,0.054962819269317814,0.2502424830261882,3093.0
3124,E02003271,0.6758637832463336,0.02535421327367636,0.030325627641063883,0.03131991051454139,0.2371364653243848,4023.0
3125,E02003272,0.42326732673267325,0.1782178217821782,0.11562942008486563,0.11951909476661952,0.16336633663366337,2828.0
3126,E02003273,0.6072836928786824,0.04430526559962886,0.05335189051264208,0.04894456042681512,0.2461145905822315,4311.0
3127,E02003274,0.3931547619047619,0.1074404761904762,0.14107142857142857,0.09851190476190476,0.2598214285714286,3360.0
3128,E02003276,0.4328686720469552,0.12545854732208364,0.10638297872340426,0.10564930300807043,0.22964049889948643,2726.0
3129,E02003277,0.5462566170910007,0.06478447189311823,0.06327199395008823,0.06629694983614823,0.2593899672296446,3967.0
3130,E02003278,0.4928639391056137,0.05423406279733587,0.06393910561370124,0.04319695528068506,0.34576593720266413,5255.0
3131,E02003279,0.7085489036708549,0.003695491500369549,0.0034491254003449125,0.008376447400837645,0.27593003202759303,4059.0
3132,E02003280,0.6765625,0.008482142857142856,0.0109375,0.013839285714285714,0.29017857142857145,4480.0
3133,E02003281,0.6611943849631216,0.0038068046633357128,0.007137758743754461,0.008803235783963836,0.31905781584582443,4203.0
3134,E02003282,0.6495611073598919,0.010578437992347513,0.02048165653837497,0.019131217645734864,0.3002475804636507,4443.0
3135,E02003283,0.6829323139194963,0.0080953451765235,0.012817629862828873,0.014841466156959748,0.28131324488419157,4447.0
3136,E02003284,0.6599827511858559,0.008840017248814143,0.019189305735230703,0.0215610176800345,0.29042690815006467,4638.0
3137,E02003285,0.618409680207433,0.019878997407087293,0.02376836646499568,0.02787381158167675,0.3100691443388073,4628.0
3138,E02003286,0.7239231966787752,0.0041515308770108976,0.0036325895173845357,0.010638297872340425,0.25765438505448884,3854.0
3139,E02003287,0.6789887908418794,0.009301216312902457,0.013832578106367757,0.014786549010255187,0.28309086572859526,4193.0
3140,E02003288,0.5159832635983264,0.019581589958158997,0.031799163179916316,0.027280334728033474,0.4053556485355648,5975.0
3141,E02003289,0.5883602378929482,0.005734919286321156,0.004248088360237893,0.01508071367884452,0.38657604078164826,4708.0
3142,E02003290,0.5553567434578394,0.008051889957503914,0.011183180496533215,0.019235070454037127,0.4061731156340863,4471.0
3143,E02003291,0.645205212993581,0.003890293717175647,0.008169616806068859,0.013226998638397198,0.3295078778447773,5141.0
3144,E02003292,0.5235866042491898,0.017284839755131436,0.025207057976233346,0.02394670507742168,0.40997479294202377,5554.0
3145,E02003293,0.4652434721242061,0.02399435426958363,0.017819336626676077,0.025935074100211716,0.4670077628793225,5668.0
3146,E02003294,0.6724835609509358,0.008851795649974709,0.00784016186140617,0.016944865958523014,0.29387961557916037,3954.0
3147,E02003295,0.7237076648841355,0.007639419404125287,0.012477718360071301,0.012987012987012988,0.24318818436465495,3927.0
3148,E02003296,0.7839305103148752,0.005066956207021353,0.003981179876945349,0.006876583423814694,0.20014477017734347,2763.0
3149,E02003297,0.7175703500343171,0.0068634179821551134,0.00549073438572409,0.009951956074124914,0.2601235415236788,2914.0
3150,E02003298,0.7245762711864406,0.00882768361581921,0.004590395480225989,0.007062146892655367,0.2549435028248588,2832.0
3151,E02003299,0.7655677655677655,0.011396011396011397,0.006919006919006919,0.008547008547008548,0.20757020757020758,2457.0
3152,E02003300,0.7182274247491639,0.00919732441471572,0.007525083612040134,0.011984392419175028,0.2530657748049052,3588.0
3153,E02003301,0.681888716470849,0.024163156727998226,0.02881844380403458,0.021946353358457106,0.24318332963866104,4511.0
3154,E02003302,0.6349403578528827,0.020874751491053677,0.028578528827037774,0.021123260437375745,0.2944831013916501,4024.0
3155,E02003303,0.6889830508474576,0.0192090395480226,0.027401129943502824,0.02062146892655367,0.24378531073446327,3540.0
3156,E02003304,0.6791208791208792,0.01868131868131868,0.01868131868131868,0.018406593406593407,0.2651098901098901,3640.0
3157,E02003305,0.7299435028248588,0.018455743879472693,0.026741996233521657,0.012806026365348399,0.2120527306967985,2655.0
3158,E02003307,0.6957838929563241,0.018177227972734158,0.021964150467053776,0.011865690482201464,0.25220903812168644,3961.0
3159,E02003308,0.7595433464145558,0.018194791295041028,0.01962183374955405,0.013913663931501962,0.18872636460934714,2803.0
3160,E02003309,0.6628914057295137,0.028314457028647568,0.024317121918720853,0.02798134576948701,0.2564956695536309,3002.0
3161,E02003311,0.6098198721673446,0.052585705984892504,0.052585705984892504,0.03776873910517141,0.24723997675769901,3442.0
3162,E02003312,0.5857218683651805,0.03343949044585987,0.052547770700636945,0.04670912951167728,0.28158174097664546,3768.0
3163,E02003313,0.6854514088556641,0.0251102165995783,0.03373586352309756,0.022426682001150087,0.23327582902050986,5217.0
3164,E02003314,0.6957736639888229,0.0041914076143905,0.0024449877750611247,0.0062871114215857496,0.2913028292001397,2863.0
3165,E02003315,0.7797752808988764,0.005393258426966292,0.0008988764044943821,0.00943820224719101,0.20449438202247192,2225.0
3166,E02003316,0.7605060034305318,0.006432246998284734,0.007289879931389366,0.010291595197255575,0.2154802744425386,4664.0
3167,E02003317,0.7305041712005803,0.008342401160681901,0.008705114254624592,0.01378309756982227,0.2386652158142909,2757.0
3168,E02003318,0.7538326763031099,0.013140604467805518,0.011826544021024968,0.017958826106000875,0.20324134910205868,2283.0
3169,E02003319,0.6508032737193089,0.014852985753258564,0.020309184601394362,0.023946650500151562,0.29008790542588664,3299.0
3170,E02003320,0.61012925349512,0.020047480875758375,0.019256132946452124,0.025586916380902137,0.3249802163017673,3791.0
3171,E02003321,0.7014028056112225,0.011222444889779559,0.01843687374749499,0.014829659318637275,0.25410821643286574,2495.0
3172,E02003322,0.5762117346938775,0.029336734693877552,0.02040816326530612,0.01913265306122449,0.3549107142857143,3136.0
3173,E02003323,0.7042553191489361,0.014184397163120567,0.017375886524822696,0.018439716312056736,0.24574468085106382,2820.0
3174,E02003324,0.7058823529411765,0.010883648613630474,0.016584607411246437,0.019435086810054417,0.2472143042238922,3859.0
3175,E02003325,0.5565159574468085,0.030585106382978722,0.0382313829787234,0.02759308510638298,0.3470744680851064,3008.0
3176,E02003326,0.6846725185685347,0.01924375422012154,0.023295070898041864,0.021944632005401754,0.2508440243079001,2962.0
3177,E02003327,0.539595849262698,0.011469142545057346,0.013380666302566903,0.02484980884762425,0.4107045330420535,3662.0
3178,E02003328,0.5086585084276148,0.03278688524590164,0.0332486723620411,0.03186331101362272,0.39344262295081966,4331.0
3179,E02003329,0.6212637154748392,0.0340522133938706,0.03670071888006054,0.029133560348089293,0.27884979190314035,2643.0
3180,E02003330,0.6838827838827839,0.01575091575091575,0.01904761904761905,0.023809523809523808,0.2575091575091575,2730.0
3181,E02003331,0.6740256200599618,0.009811937857726901,0.009811937857726901,0.009266830198964295,0.2970836740256201,3669.0
3182,E02003332,0.7360450021635656,0.012981393336218087,0.021635655560363478,0.017741237559498052,0.21159671138035482,2311.0
3183,E02003333,0.5780409041980624,0.030498744169357734,0.02583423035522067,0.024398995335486187,0.341227125941873,2787.0
3184,E02003334,0.6257031588057118,0.0341843357853743,0.036347901341410645,0.04197317178710515,0.2617914322803981,2311.0
3185,E02003335,0.6688888888888889,0.022962962962962963,0.03666666666666667,0.026296296296296297,0.24518518518518517,2700.0
3186,E02003336,0.7291350531107739,0.004552352048558422,0.006449165402124431,0.008725341426403643,0.2511380880121396,2636.0
3187,E02003337,0.7014200298953662,0.009342301943198805,0.015321375186846039,0.02055306427503737,0.2533632286995516,2676.0
3188,E02003338,0.6529133858267716,0.006929133858267717,0.006614173228346456,0.009448818897637795,0.3240944881889764,3175.0
3189,E02003339,0.6944901315789473,0.019736842105263157,0.02138157894736842,0.023026315789473683,0.24136513157894737,2432.0
3190,E02003340,0.673298103823438,0.0083929126515387,0.010258004351880633,0.014299036369288157,0.2937519428038545,3217.0
3191,E02003341,0.7455843667794062,0.004509582863585118,0.003006388575723412,0.010522360015031942,0.2363773017662533,2661.0
3192,E02003342,0.7247278382581649,0.00583203732503888,0.008164852255054433,0.012052877138413685,0.24922239502332816,2572.0
3193,E02003343,0.7571548821548821,0.009259259259259259,0.010942760942760943,0.00968013468013468,0.21296296296296297,2376.0
3194,E02003344,0.7027427724240178,0.00815418828762046,0.011489992587101558,0.010378057820607857,0.26723498888065234,2698.0
3195,E02003345,0.7566245413779046,0.004891969017529555,0.006930289441500204,0.00978393803505911,0.22176926212800652,2453.0
3196,E02003346,0.6845217391304348,0.01217391304347826,0.013217391304347827,0.011478260869565217,0.2786086956521739,2875.0
3197,E02003347,0.7217890849405006,0.009027492819039803,0.008206811653672548,0.014361920393926959,0.2466146901928601,2437.0
3198,E02003348,0.7606649937264742,0.006273525721455458,0.00878293601003764,0.010978670012547051,0.21329987452948557,3188.0
3199,E02003349,0.7082790091264668,0.0045632333767926985,0.007170795306388526,0.008800521512385919,0.2711864406779661,3068.0
3200,E02003350,0.7360668789808917,0.007961783439490446,0.007961783439490446,0.011146496815286623,0.23686305732484075,2512.0
3201,E02003351,0.7356285533796588,0.004737839545167404,0.007264687302590019,0.005685407454200884,0.2466835123183828,3166.0
3202,E02003352,0.6783719074221868,0.008778930566640064,0.00558659217877095,0.02194732641660016,0.28531524341580206,2506.0
3203,E02003353,0.7163120567375887,0.008308004052684904,0.01033434650455927,0.024518743667679838,0.24052684903748733,4935.0
3204,E02003354,0.7070217917675545,0.012590799031476998,0.01719128329297821,0.024697336561743343,0.23849878934624696,4130.0
3205,E02003355,0.6466296038915914,0.011466296038915913,0.020152883947185545,0.02571230020847811,0.296038915913829,2878.0
3206,E02003356,0.6968421052631579,0.01649122807017544,0.01087719298245614,0.027719298245614036,0.2480701754385965,2850.0
3207,E02003357,0.6021729079981507,0.024040684234858993,0.02288488210818308,0.029588534442903373,0.32131299121590384,4326.0
3208,E02003358,0.6041708043694141,0.020854021847070508,0.020854021847070508,0.0323733862959285,0.3217477656405164,5035.0
3209,E02003359,0.6461538461538462,0.012164579606440072,0.013237924865831842,0.026475849731663684,0.30196779964221826,2795.0
3210,E02003360,0.7271049596309112,0.021453287197231833,0.020761245674740483,0.028143021914648212,0.20253748558246829,4335.0
3211,E02003361,0.6566872762772535,0.013992840872111943,0.01854864952814839,0.027009437032216074,0.2837617962902701,3073.0
3212,E02003362,0.6598390636430139,0.01572787125091441,0.02011704462326262,0.02487198244330651,0.2794440380395026,2734.0
3213,E02003363,0.6680389221556886,0.00561377245508982,0.008982035928143712,0.016841317365269462,0.3005239520958084,2672.0
3214,E02003364,0.7287136011795061,0.013269443420567637,0.012900847769996313,0.01695539992628087,0.2281607077036491,2713.0
3215,E02003365,0.7328966521106259,0.012372634643377001,0.006186317321688501,0.01455604075691412,0.23398835516739447,2748.0
3216,E02003366,0.7002778880508138,0.01945216355696705,0.03255260023818976,0.015879317189360857,0.2318380309646685,2519.0
3217,E02003367,0.774232633279483,0.006058158319870759,0.0032310177705977385,0.011308562197092083,0.20516962843295639,2476.0
3218,E02003368,0.6888446215139442,0.00597609561752988,0.0051792828685258965,0.013545816733067729,0.2864541832669323,2510.0
3219,E02003369,0.7498051441932969,0.003897116134060795,0.0027279812938425566,0.015198752922837101,0.2283710054559626,2566.0
3220,E02003370,0.734828981243104,0.008091210003677823,0.008458992276572269,0.016917984553144538,0.23170283192350127,2719.0
3221,E02003371,0.7453151618398637,0.0068143100511073255,0.007240204429301534,0.015332197614991482,0.22529812606473595,2348.0
3222,E02003372,0.7344760672703752,0.010996119016817595,0.014553686934023286,0.01520051746442432,0.22477360931435963,3092.0
3223,E02003373,0.7850098619329389,0.006903353057199211,0.007560815253122946,0.016107823800131493,0.1844181459566075,3042.0
3224,E02003374,0.6776825785393716,0.009791921664626682,0.022031823745410038,0.019175846593227255,0.2713178294573643,2451.0
3225,E02003375,0.6670382757339279,0.007060572277963582,0.004830917874396135,0.016722408026755852,0.30434782608695654,2691.0
3226,E02003376,0.6321070234113713,0.004830917874396135,0.0029728725380899295,0.011891490152359718,0.348197696023783,2691.0
3227,E02003377,0.7141057934508817,0.008060453400503778,0.003022670025188917,0.015113350125944584,0.2596977329974811,3970.0
3228,E02003378,0.610678531701891,0.01167964404894327,0.011401557285873193,0.018909899888765295,0.34733036707452725,3596.0
3229,E02003379,0.6633663366336634,0.022984441301272984,0.022277227722772276,0.02652050919377652,0.26485148514851486,2828.0
3230,E02003380,0.728138013087448,0.007138607971445568,0.0074360499702558,0.012195121951219513,0.24509220701963116,3362.0
3231,E02003381,0.7527333894028595,0.0037846930193439865,0.00672834314550042,0.018502943650126155,0.21825063078216989,2378.0
3232,E02003382,0.6603243917654398,0.006862133499688085,0.010605115408608859,0.015907673112913287,0.30630068621335,3206.0
3233,E02003383,0.7261215629522432,0.006150506512301013,0.010492040520984082,0.02206946454413893,0.23516642547033284,2764.0
3234,E02003384,0.7424354243542436,0.005904059040590406,0.00036900369003690036,0.014022140221402213,0.23726937269372694,2710.0
3235,E02003385,0.5667289719626168,0.012336448598130842,0.01794392523364486,0.02691588785046729,0.3760747663551402,5350.0
3236,E02003386,0.6300546448087432,0.01092896174863388,0.011475409836065573,0.02185792349726776,0.3256830601092896,3660.0
3237,E02003387,0.7403948772678762,0.010672358591248666,0.0096051227321238,0.014140875133404483,0.22518676627534684,3748.0
3238,E02003388,0.699359487590072,0.007205764611689352,0.008807045636509208,0.018815052041633307,0.2658126501200961,2498.0
3239,E02003389,0.6887147335423197,0.016300940438871474,0.02037617554858934,0.02821316614420063,0.2463949843260188,3190.0
3240,E02003390,0.7736696613683484,0.010366275051831375,0.012785072563925363,0.030062197650310988,0.17311679336558397,2894.0
3241,E02003391,0.6638310354942798,0.013200352009386917,0.01818715165737753,0.03402757406864183,0.27075388677031387,3409.0
3242,E02003392,0.607910804353597,0.02495354393416512,0.024157154234138573,0.04539421290151314,0.29758428457658614,3767.0
3243,E02003393,0.7117144600366077,0.012507626601586334,0.010067114093959731,0.021659548505186088,0.24405125076266015,3278.0
3244,E02003394,0.6454431960049938,0.033083645443196,0.04307116104868914,0.04307116104868914,0.23533083645443195,3204.0
3245,E02003395,0.5517000465766185,0.07941313460642757,0.050535631113181184,0.05472752678155566,0.26362366092221706,4294.0
3246,E02003396,0.557602554654876,0.04446082043723901,0.03635470400393024,0.04642593957258659,0.31515598133136824,4071.0
3247,E02003397,0.6736453201970444,0.016317733990147784,0.024630541871921183,0.021243842364532018,0.2641625615763547,3248.0
3248,E02003398,0.5339260645765092,0.08352831071595695,0.04468881609733271,0.055919513336452974,0.2819372952737482,4274.0
3249,E02003400,0.6034928848641656,0.06727037516170763,0.018434670116429495,0.042690815006468305,0.268111254851229,3092.0
3250,E02003401,0.5426718547341115,0.032944228274967575,0.04487678339818418,0.04721141374837873,0.33229571984435796,3855.0
3251,E02003402,0.5283251231527094,0.07463054187192118,0.03226600985221675,0.05394088669950739,0.3108374384236453,4060.0
3252,E02003403,0.6037143604499084,0.027988490714098875,0.03766675385822652,0.030081088150667016,0.3005493068270991,3823.0
3253,E02003404,0.580517770952172,0.05748135146994296,0.041246160596752963,0.04475647213690215,0.2759982448442299,2279.0
3254,E02003405,0.6178928061952313,0.04055431016914612,0.042999796209496635,0.03831261463215814,0.2602404727939678,4907.0
3255,E02003406,0.6493932436864546,0.03902918989832732,0.03246966218432273,0.037061331584125945,0.24204657264676943,3049.0
3256,E02003407,0.616235167206041,0.0372168284789644,0.06499460625674218,0.05285868392664509,0.22869471413160733,3708.0
3257,E02003408,0.5219858156028369,0.09957446808510638,0.10808510638297872,0.06865248226950355,0.20170212765957446,3525.0
3258,E02003409,0.6013547415955846,0.035122930255895635,0.051680883090817864,0.04490717511289513,0.26693426994480685,3986.0
3259,E02003410,0.49117647058823527,0.12970588235294117,0.13058823529411764,0.08529411764705883,0.16323529411764706,3400.0
3260,E02003411,0.5137590168314187,0.10232433876569597,0.09617953513224686,0.07587496660432808,0.21186214266631045,3743.0
3261,E02003412,0.6137054434926775,0.04476374689140646,0.06161923183199779,0.05001381597126278,0.22989776181265542,3619.0
3262,E02003414,0.5489118952038876,0.055989858440735264,0.09064018592858653,0.06803296006761039,0.2364251003591802,4733.0
3263,E02003415,0.4843933348979113,0.09716029101149964,0.10091527810373152,0.0896503168270359,0.22788077915982163,4261.0
3264,E02003416,0.6025369978858351,0.04983388704318937,0.08154636061612806,0.0558743581999396,0.2102083962549079,3311.0
3265,E02003417,0.5053411816001744,0.0723784608676695,0.0749945498146937,0.07739263134946588,0.26989317636799653,4587.0
3266,E02003418,0.5794780545670225,0.07028469750889679,0.08896797153024912,0.04655990510083037,0.2147093712930012,3372.0
3267,E02003419,0.5578512396694215,0.05562619198982836,0.08137317228226319,0.05467260012714558,0.25047679593134137,3146.0
3268,E02003420,0.5500417014178482,0.061718098415346125,0.06755629691409508,0.05045871559633028,0.2702251876563803,2398.0
3269,E02003421,0.6888372093023256,0.037674418604651164,0.02,0.03348837209302326,0.22,2150.0
3270,E02003422,0.7164916615194564,0.008853201564751905,0.0035001029442042414,0.0168828494955734,0.254272184476014,4857.0
3271,E02003423,0.6830601092896175,0.031946195880622114,0.029844472467423288,0.03783102143757881,0.21731820092475831,2379.0
3272,E02003424,0.6316059517701386,0.02744997434581837,0.019240636223704463,0.04746023601847101,0.2742432016418676,3898.0
