,GEOGRAPHY_CODE,10km to less than 20km,20km to less than 30km,2km to less than 5km,30km to less than 40km,40km to less than 60km,5km to less than 10km,60km and over,Less than 2km,Total: All usual residents aged 16 years and over in employment the week before the census,"Works mainly at an offshore installation, in no fixed place, or outside the UK",Works mainly from home
2339,E02002443,0.11056054506039022,0.017033137194177764,0.15391762155466088,0.013316816351811707,0.004335707649427067,0.17652524001238773,0.009290802105915144,0.06906162898730257,1,0.13936203158872715,0.30659646949519975
2340,E02002444,0.14658523042754026,0.0277623542476402,0.17490283176013327,0.0138811771238201,0.006662965019433648,0.14408661854525265,0.00832870627429206,0.06857301499167129,1,0.13076068850638534,0.2784564131038312
2341,E02002445,0.12955367913148372,0.024125452352231604,0.12665862484921592,0.010132689987937274,0.005548854041013269,0.14861278648974668,0.008443908323281062,0.12496984318455971,1,0.13124246079613994,0.29071170084439085
2342,E02002446,0.12750263435194942,0.0368809272918862,0.13593256059009484,0.015454864769933263,0.005268703898840885,0.17175974710221287,0.010186160871092378,0.07727432384966632,1,0.14787495609413417,0.2718651211801897
2343,E02002447,0.1601576495879613,0.07846649946255822,0.08312432819777857,0.023647438194195628,0.0017914725904693658,0.17843067001074883,0.012898602651379433,0.18380508778215693,1,0.13006091006807596,0.14761734145467575
2344,E02002448,0.17394957983193277,0.08795518207282914,0.13641456582633052,0.02100840336134454,0.008123249299719889,0.14173669467787114,0.010924369747899159,0.12857142857142856,1,0.14705882352941177,0.14425770308123248
2345,E02002449,0.18931845356715823,0.07094459944200877,0.12016739736946991,0.026504583499402153,0.00438421681944998,0.10083698684734954,0.014149063371861299,0.1117975288959745,1,0.1406935033878039,0.22120366679952172
2346,E02002450,0.1514187866927593,0.031800391389432484,0.07852250489236791,0.01296477495107632,0.0029354207436399216,0.17954990215264188,0.008072407045009784,0.16364970645792565,1,0.13184931506849315,0.23923679060665362
2347,E02002451,0.1313526192337764,0.02006776127182695,0.16783945790982538,0.016158457127964557,0.007557988011467292,0.11727912431587177,0.01198853270784467,0.08001042481105029,1,0.13031013812874642,0.3174354964816263
2348,E02002452,0.19470228661987773,0.055693909893592936,0.1292732623952909,0.022413402762055695,0.004754358161648178,0.0848992528865746,0.011546298392574145,0.13583880461851935,1,0.1501018791034639,0.21077654516640254
