,GEOGRAPHY_CODE,Not in employment: Never worked,Not in employment: Not worked in the last 12 months,Not in employment: Worked in the last 12 months,Total: All usual residents aged 16 years and over not in employment the week before the census
5229,E02005444,0.1952729319077096,0.603639092102795,0.2010879759894954,5331.0
5230,E02005445,0.31605161874575505,0.4917364727190401,0.1922119085352049,4417.0
5231,E02005446,0.24684824902723734,0.36,0.39315175097276267,6425.0
5232,E02005447,0.27088948787061995,0.4673180592991914,0.2617924528301887,2968.0
5233,E02005448,0.26732267322673225,0.6293562935629357,0.1033210332103321,2439.0
5234,E02005449,0.2588894301022893,0.46298100340964443,0.27812956648806625,4106.0
5235,E02005450,0.1862905870777304,0.7182682846835028,0.09544112823876681,3049.0
5236,E02005451,0.3174311926605505,0.568440366972477,0.11412844036697248,2725.0
5237,E02005452,0.22998729351969505,0.6683608640406608,0.10165184243964422,3935.0
5238,E02005453,0.15660847880299253,0.7531172069825436,0.09027431421446384,4010.0
5239,E02005455,0.19155251141552512,0.6904109589041096,0.11803652968036529,4380.0
5240,E02005456,0.18278301886792453,0.6960495283018868,0.12116745283018868,3392.0
5241,E02005457,0.1685897435897436,0.7419871794871795,0.08942307692307692,3120.0
5242,E02005458,0.16028263294905168,0.7556712532539978,0.08404611379695054,2689.0
5243,E02005459,0.21407363420427553,0.6926959619952494,0.09323040380047506,3368.0
5244,E02005460,0.18626373626373627,0.7065934065934066,0.10714285714285714,1820.0
5245,E02005461,0.1613251710478934,0.7547713359740728,0.08390349297803384,2777.0
5246,E02005462,0.21370023419203746,0.6747658079625293,0.11153395784543325,3416.0
5247,E02005463,0.20138648180242635,0.6845753899480069,0.11403812824956673,2885.0
5248,E02005464,0.16166848418756816,0.7538167938931297,0.08451472191930207,3668.0
5249,E02005465,0.1700640652300524,0.733838089691322,0.09609784507862551,3434.0
5250,E02005466,0.18772563176895307,0.7133574007220217,0.09891696750902527,2770.0
5251,E02005467,0.18308388444135051,0.7288548555516882,0.08806126000696136,2873.0
5252,E02005468,0.17792032410533423,0.7265361242403782,0.09554355165428764,2962.0
5253,E02005469,0.17181612660135645,0.7302185380557649,0.09796533534287867,2654.0
5254,E02005470,0.19168526785714285,0.6671316964285714,0.14118303571428573,3584.0
5255,E02005471,0.20593027044639947,0.6894753991528185,0.10459433040078202,3069.0
5256,E02005472,0.19700265893159294,0.7162194827169447,0.08677785835146241,4137.0
5257,E02005473,0.1917808219178082,0.7012393998695369,0.10697977821265492,3066.0
5258,E02005474,0.18659295093296477,0.7183828610919143,0.09502418797512094,2894.0
5259,E02005475,0.1845623113410953,0.7080638206123329,0.1073738680465718,2319.0
5260,E02005476,0.15977229601518025,0.7259962049335863,0.11423149905123339,2635.0
5261,E02005477,0.1625032868787799,0.7494083618196161,0.088088351301604,3803.0
5262,E02005478,0.21543659043659044,0.6904885654885655,0.09407484407484408,3848.0
5263,E02005479,0.19040199439077593,0.6905578061701465,0.11904019943907759,3209.0
5264,E02005480,0.27613827993254636,0.6032883642495784,0.1205733558178752,2372.0
5265,E02005481,0.2356635718186783,0.6095030038230476,0.15483342435827416,3662.0
5266,E02005482,0.17229832572298326,0.7208523592085236,0.10684931506849316,3285.0
5267,E02005483,0.17697300990775539,0.7249743764947045,0.09805261359754014,2927.0
5268,E02005484,0.17418595527657904,0.723028638681836,0.10278540604158494,2549.0
5269,E02005485,0.18122354751827627,0.7048864948056945,0.11388995767602925,2599.0
5270,E02005486,0.18,0.7126984126984127,0.1073015873015873,3150.0
5271,E02005487,0.1461829994585815,0.7463454250135355,0.10747157552788306,3694.0
5272,E02005488,0.16425855513307985,0.7288973384030418,0.10684410646387833,2630.0
5273,E02005489,0.1408274132887589,0.7304638529043043,0.1287087338069369,2393.0
5274,E02005490,0.1898652982681206,0.6937139191789609,0.11642078255291853,3118.0
5275,E02005491,0.17097919837645864,0.721714865550482,0.10730593607305935,3942.0
5276,E02005492,0.1934826883910387,0.7090122199592668,0.0975050916496945,3928.0
5277,E02005493,0.18942025113545286,0.7090569062249532,0.10152284263959391,3743.0
5278,E02005494,0.20567375886524822,0.7131327953044754,0.08119344583027635,4089.0
5279,E02005495,0.2760998810939358,0.6218787158145065,0.10202140309155767,4205.0
5280,E02005496,0.1820469798657718,0.7197986577181208,0.09815436241610738,2384.0
5281,E02005497,0.29424011103400416,0.6016655100624566,0.1040943789035392,2882.0
5282,E02005498,0.17622208811104406,0.7468316234158117,0.07694628847314423,3314.0
5283,E02005499,0.18196829590488772,0.714332892998679,0.1036988110964333,3028.0
5284,E02005500,0.1684967815221507,0.723589549413101,0.1079136690647482,2641.0
5285,E02005501,0.14220482713633398,0.7746249184605349,0.08317025440313111,3066.0
5286,E02005502,0.18523526230394807,0.7306652244456463,0.08409951325040563,3698.0
5287,E02005503,0.15428368290081762,0.7351581940988269,0.11055812300035549,2813.0
5288,E02005504,0.15471499868662988,0.7617546624638823,0.08353033884948778,3807.0
5289,E02005505,0.1891891891891892,0.7290455011974,0.08176530961341089,2923.0
5290,E02005506,0.15730754927482335,0.7467460022313127,0.09594644849386388,2689.0
5291,E02005507,0.18997423284141485,0.7160927617709065,0.09393300538767861,4269.0
5292,E02005508,0.15982564475118052,0.7493643298220124,0.09081002542680712,2753.0
5293,E02005509,0.1636085626911315,0.7507645259938838,0.0856269113149847,3924.0
5294,E02005510,0.15287028227085317,0.774500475737393,0.07262924199175388,3153.0
5295,E02005511,0.18116740088105726,0.7310022026431718,0.08783039647577093,3632.0
5296,E02005512,0.1844891476971943,0.7040762308099524,0.11143462149285337,3778.0
5297,E02005513,0.19028797289666854,0.7024280067758328,0.10728402032749859,3542.0
5298,E02005514,0.16672883252517717,0.7362924281984334,0.0969787392763894,2681.0
5299,E02005515,0.18957136544410075,0.7003977021652673,0.1100309323906319,2263.0
5300,E02005516,0.12906976744186047,0.7701550387596899,0.10077519379844961,2580.0
5301,E02005517,0.2720970537261698,0.5794338532640092,0.14846909300982092,1731.0
5302,E02005518,0.2182061579651941,0.6388888888888888,0.142904953145917,2988.0
5303,E02005519,0.2552005943536404,0.6017830609212481,0.14301634472511143,2692.0
5304,E02005520,0.13628944504896626,0.7682263329706203,0.0954842219804135,3676.0
5305,E02005521,0.16008841174613198,0.7322387117145563,0.10767287653931165,3167.0
5306,E02005522,0.15620291310899045,0.7373179306880965,0.10647915620291311,1991.0
5307,E02005523,0.18522684664416947,0.6910386201724784,0.12373453318335208,2667.0
5308,E02005524,0.1392984239959329,0.755465175394001,0.10523640061006609,1967.0
5309,E02005525,0.1548739750986942,0.7421803826298208,0.10294564227148496,3293.0
5310,E02005526,0.1733403582718651,0.7170706006322445,0.1095890410958904,1898.0
5311,E02005527,0.15725806451612903,0.7531017369727047,0.08964019851116625,3224.0
5312,E02005528,0.14247221286628495,0.7595149882115191,0.09801279892219603,2969.0
5313,E02005529,0.1453416149068323,0.7743271221532091,0.0803312629399586,2415.0
5314,E02005530,0.17604543107898812,0.7227671657201858,0.10118740320082602,1937.0
5315,E02005531,0.1800310398344542,0.7071908949818935,0.11277806518365235,1933.0
5316,E02005532,0.14981840193704601,0.7518159806295399,0.09836561743341404,3304.0
5317,E02005533,0.14057599087539208,0.763615625891075,0.09580838323353294,3507.0
5318,E02005534,0.14730878186968838,0.7524787535410765,0.10021246458923513,2824.0
5319,E02005535,0.1720524017467249,0.7109170305676856,0.11703056768558952,2290.0
5320,E02005536,0.13313856427378964,0.7721202003338898,0.09474123539232053,2396.0
5321,E02005537,0.17235772357723578,0.7333333333333333,0.0943089430894309,2460.0
5322,E02005538,0.17884019477644975,0.714032757857459,0.10712704736609119,4518.0
5323,E02005539,0.16641406486814186,0.735071233707184,0.09851470142467414,3299.0
5324,E02005540,0.1711217183770883,0.7365155131264917,0.09236276849642004,4190.0
5325,E02005541,0.2522487289792726,0.6347281971059836,0.11302307391474384,2557.0
5326,E02005542,0.27209944751381215,0.5904696132596685,0.13743093922651933,2896.0
5327,E02005543,0.32897489539748953,0.5313807531380753,0.13964435146443516,3824.0
5328,E02005544,0.30111238971998466,0.5619485999232835,0.13693901035673187,2607.0
5329,E02005545,0.17571761055081458,0.7342901474010861,0.0899922420480993,2578.0
5330,E02005546,0.2350802787034232,0.6573765525598304,0.10754316873674644,3301.0
5331,E02005547,0.2006415864683581,0.6827063283756197,0.11665208515602217,3429.0
5332,E02005548,0.24908546724309943,0.6468240771533089,0.10409045560359162,3007.0
5333,E02005549,0.17785234899328858,0.7101510067114094,0.11199664429530201,2384.0
5334,E02005550,0.19752673796791445,0.6915106951871658,0.11096256684491979,2992.0
5335,E02005551,0.12029323558813729,0.7954015328223926,0.08430523158947018,3001.0
5336,E02005552,0.1398096488349196,0.7584509353462422,0.1017394158188382,3047.0
5337,E02005553,0.14401223776223776,0.777972027972028,0.07801573426573427,4576.0
5338,E02005554,0.1360787824529991,0.7824529991047449,0.08146821844225605,3351.0
5339,E02005555,0.12796386902521642,0.7809559653744825,0.09108016560030109,2657.0
5340,E02005556,0.19652244237767894,0.694298422968055,0.10917913465426607,2473.0
5341,E02005557,0.33411433926897843,0.5248359887535146,0.14104967197750704,2134.0
5342,E02005558,0.18089926803764378,0.7222028581387243,0.09689787382363192,2869.0
5343,E02005559,0.24687373941105284,0.6325131101250504,0.12061315046389673,2479.0
5344,E02005560,0.2760929499803072,0.5943284757778653,0.1295785742418275,2539.0
5345,E02005561,0.2548468670974993,0.6167462770441136,0.12840685585838718,3559.0
5346,E02005562,0.1659959758551308,0.7340710932260228,0.0999329309188464,2982.0
5347,E02005563,0.21421387864565875,0.697619845792826,0.08816627556151525,2983.0
5348,E02005564,0.18056774948785484,0.7196371085747731,0.09979514193737196,3417.0
5349,E02005565,0.19331560957083174,0.7037599696164072,0.10292442081276111,2633.0
5350,E02005566,0.2076749435665914,0.7027840481565086,0.08954100827689992,3987.0
5351,E02005567,0.1647108130762783,0.7516764459346186,0.0836127409891031,4772.0
5352,E02005568,0.16915918909936856,0.734130940511798,0.0967098703888335,3009.0
5353,E02005569,0.22201375859912445,0.6522826766729206,0.12570356472795496,3198.0
5354,E02005570,0.12659257251287612,0.7847655191108701,0.08864190837625373,3689.0
5355,E02005571,0.14229390681003584,0.760931899641577,0.0967741935483871,2790.0
5356,E02005572,0.1497659906396256,0.7600104004160166,0.09022360894435777,3846.0
5357,E02005573,0.1256377551020408,0.7892219387755102,0.08514030612244898,3136.0
5358,E02005574,0.131044776119403,0.7773134328358209,0.09164179104477611,3350.0
5359,E02005575,0.125,0.774547803617571,0.10045219638242894,3096.0
5360,E02005576,0.1448336767736238,0.7562555195760966,0.09891080365027966,3397.0
5361,E02005577,0.1517102615694165,0.7464788732394366,0.10181086519114688,2485.0
5362,E02005578,0.14930085701398285,0.724402345511953,0.12629679747406405,2217.0
5363,E02005580,0.1534503631961259,0.7451573849878934,0.10139225181598063,3304.0
5364,E02005581,0.13864921154418328,0.7476941386492115,0.11365664980660518,3361.0
5365,E02005582,0.1515358361774744,0.7515358361774744,0.09692832764505119,2930.0
5366,E02005583,0.12543312543312543,0.7904827904827905,0.08408408408408409,4329.0
5367,E02005584,0.24838255977496485,0.6120956399437412,0.13952180028129396,3555.0
5368,E02005585,0.2877269032782444,0.5746410186941209,0.13763207802763477,3691.0
5369,E02005586,0.2508833922261484,0.5710247349823322,0.17809187279151945,2830.0
5370,E02005587,0.22762793042601462,0.6420468868162339,0.13032518275775146,3967.0
5371,E02005588,0.284077892325315,0.5175639557082856,0.1983581519663994,5238.0
5372,E02005589,0.2773957885689729,0.5311559948431457,0.1914482165878814,4654.0
5373,E02005592,0.16733067729083664,0.5916334661354582,0.2410358565737052,3012.0
5374,E02005593,0.2918960244648318,0.3805810397553517,0.3275229357798165,6540.0
5375,E02005594,0.1914376064217952,0.6446120165409875,0.1639503770372172,4111.0
5376,E02005595,0.1679370543398082,0.7083845586427342,0.12367838701745759,4067.0
5377,E02005596,0.2547386559448593,0.6154508902929351,0.12981045376220562,3482.0
5378,E02005598,0.16858118596709096,0.717168581185967,0.11425023284694194,3221.0
5379,E02005599,0.1605657237936772,0.7470881863560732,0.09234608985024959,2404.0
5380,E02005600,0.1972119721197212,0.6970069700697007,0.1057810578105781,2439.0
5381,E02005601,0.14116150911403136,0.7753285290377279,0.08350996184824078,2359.0
5382,E02005602,0.12766924125397547,0.7680599727396638,0.10427078600636075,4402.0
5383,E02005603,0.17444574095682613,0.7030338389731622,0.12252042007001167,3428.0
5384,E02005604,0.1657159155733029,0.7347404449515117,0.0995436394751854,3506.0
5385,E02005605,0.13338788870703763,0.7675941080196399,0.09901800327332243,3666.0
5386,E02005606,0.13706293706293707,0.7552447552447552,0.1076923076923077,2145.0
5387,E02005607,0.1643002028397566,0.7314908722109533,0.10420892494929006,3944.0
5388,E02005608,0.16720990873533245,0.7454367666232073,0.08735332464146023,3068.0
5389,E02005609,0.1584258324924319,0.7467204843592331,0.09485368314833502,2973.0
5390,E02005610,0.14936708860759493,0.7471518987341772,0.10348101265822784,3160.0
5391,E02005611,0.16130628401781297,0.739980207817912,0.09871350816427511,4042.0
5392,E02005612,0.2410982410982411,0.6404976404976405,0.11840411840411841,2331.0
5393,E02005613,0.24963976945244956,0.6113112391930836,0.13904899135446686,2776.0
5394,E02005614,0.22326030927835053,0.6121134020618557,0.1646262886597938,3104.0
5395,E02005615,0.22930354796320632,0.642904073587385,0.12779237844940866,3044.0
5396,E02005616,0.2746710526315789,0.5866228070175439,0.1387061403508772,1824.0
5397,E02005617,0.28897888342493494,0.5603124096037027,0.15070870697136246,3457.0
5398,E02005619,0.14511352418558737,0.7527147087857848,0.10217176702862783,2026.0
5399,E02005620,0.16933906922174424,0.7195932733672272,0.11106765741102854,2557.0
5400,E02005621,0.17657565705537126,0.706047461087012,0.11737688185761674,3919.0
5401,E02005622,0.14159869494290375,0.7285481239804241,0.1298531810766721,3065.0
5402,E02005623,0.1725754468209786,0.6861998242015822,0.1412247289774392,3413.0
5403,E02005624,0.18153846153846154,0.6656410256410257,0.15282051282051282,2925.0
5404,E02005625,0.20413835701050032,0.6707844348363187,0.12507720815318096,3238.0
5405,E02005626,0.2460431654676259,0.6086330935251798,0.14532374100719425,2085.0
5406,E02005627,0.15272296764009471,0.7367797947908445,0.11049723756906077,2534.0
5407,E02005628,0.16924778761061948,0.7053834808259587,0.12536873156342182,2712.0
5408,E02005629,0.15410668924640136,0.724809483488569,0.12108382726502964,2362.0
5409,E02005630,0.21255422301607552,0.6830824189844348,0.10436335799948966,3919.0
5410,E02005631,0.17725347852389595,0.6957047791893527,0.12704174228675136,3306.0
5411,E02005632,0.1440347071583514,0.7522776572668113,0.10368763557483732,2305.0
5412,E02005633,0.1854153041203401,0.7040549378678875,0.1105297580117724,3058.0
5413,E02005634,0.22127356812522234,0.6542155816435432,0.12451085023123444,2811.0
5414,E02005635,0.1963256484149856,0.6891210374639769,0.11455331412103746,2776.0
5415,E02005636,0.20642080127354737,0.6627752719554258,0.13080392677102679,3769.0
5416,E02005637,0.23157894736842105,0.6241086587436333,0.14431239388794567,2945.0
5417,E02005638,0.1721113127646703,0.7108287961282517,0.11705989110707804,3306.0
5418,E02005639,0.14434008897676717,0.750370736529906,0.10528917449332674,2023.0
5419,E02005640,0.18977303800929723,0.7033087229969921,0.1069182389937107,3657.0
5420,E02005641,0.1871713985278654,0.7006659656501928,0.11216263582194182,2853.0
5421,E02005642,0.23009188361408883,0.6550535987748851,0.11485451761102604,2612.0
5422,E02005643,0.2953091684434968,0.5710732054015636,0.13361762615493958,2814.0
5423,E02005644,0.30472103004291845,0.48884120171673817,0.20643776824034335,2330.0
5424,E02005645,0.21911540416878494,0.6545500762582613,0.12633451957295375,3934.0
5425,E02005646,0.1644620811287478,0.7477954144620811,0.08774250440917107,2268.0
5426,E02005647,0.21667306953515175,0.656934306569343,0.12639262389550518,2603.0
5427,E02005648,0.17963224893917965,0.7068599717114569,0.11350777934936351,2828.0
5428,E02005650,0.2024670353041259,0.5997447894512973,0.19778817524457679,2351.0
5429,E02005651,0.17421602787456447,0.7064459930313589,0.11933797909407666,2296.0
5430,E02005652,0.2128463476070529,0.6842989084802686,0.10285474391267842,2382.0
5431,E02005653,0.2886421861656704,0.5345858240819812,0.17677198975234842,2342.0
5432,E02005654,0.28501429154757046,0.5512454062882809,0.16374030216414864,2449.0
5433,E02005655,0.2030716723549488,0.7034982935153583,0.09343003412969283,2344.0
5434,E02005656,0.30720851475568456,0.528785679729076,0.16400580551523947,2067.0
5435,E02005657,0.2127564674397859,0.6592328278322926,0.1280107047279215,2242.0
5436,E02005658,0.3063787041687594,0.5148166750376695,0.17880462079357107,1991.0
5437,E02005659,0.2180605438686506,0.6777834787070293,0.10415597742432016,1949.0
5438,E02005660,0.28460484239378714,0.5682960255824577,0.14709913202375513,2189.0
5439,E02005661,0.31777557100297915,0.5273088381330685,0.15491559086395235,2014.0
5440,E02005662,0.22275132275132276,0.6386243386243386,0.13862433862433862,1890.0
5441,E02005663,0.16787878787878788,0.706060606060606,0.12606060606060607,1650.0
5442,E02005664,0.271875,0.5692708333333333,0.15885416666666666,1920.0
5443,E02005665,0.2540650406504065,0.5910569105691057,0.1548780487804878,2460.0
5444,E02005666,0.37038404726735596,0.46491875923190545,0.16469719350073855,2708.0
5445,E02005667,0.2125984251968504,0.6767279090113736,0.11067366579177602,2286.0
5446,E02005668,0.1942350332594235,0.7019955654101996,0.10376940133037695,2255.0
5447,E02005669,0.17476681394207166,0.7034855179185077,0.12174766813942071,2037.0
5448,E02005670,0.32688865019692087,0.43573218761188687,0.23737916219119226,2793.0
5449,E02005671,0.2688588007736944,0.5174081237911026,0.2137330754352031,2068.0
5450,E02005672,0.34739229024943313,0.37369614512471655,0.2789115646258503,2205.0
5451,E02005673,0.2864698104892023,0.5473776994270604,0.16615249008373734,2269.0
5452,E02005674,0.27365402994584265,0.4851863650844218,0.2411596049697356,3139.0
5453,E02005675,0.28811524609843936,0.570828331332533,0.14105642256902762,1666.0
5454,E02005676,0.28390804597701147,0.55,0.1660919540229885,1740.0
5455,E02005677,0.23096366508688784,0.4966824644549763,0.27235387045813586,3165.0
5456,E02005679,0.1841480778357855,0.6644518272425249,0.1514000949216896,2107.0
5457,E02005680,0.21839645843580915,0.6212493851451057,0.1603541564190851,2033.0
5458,E02005681,0.15371564302680693,0.7319307770614184,0.11435357991177468,2947.0
5459,E02005682,0.14151747655583974,0.7301790281329923,0.12830349531116794,2346.0
5460,E02005683,0.15987150976031628,0.6968124536693847,0.14331603657029898,4047.0
5461,E02005684,0.1503948312993539,0.7351040918880115,0.1145010768126346,2786.0
5462,E02005685,0.16359030039811798,0.7046688382193268,0.1317408613825552,2763.0
5463,E02005686,0.18071374335611237,0.7057706909643129,0.1135155656795748,2634.0
5464,E02005687,0.1520408163265306,0.7045918367346938,0.1433673469387755,1960.0
5465,E02005688,0.17712691771269176,0.694560669456067,0.12831241283124128,2868.0
5466,E02005689,0.16779374471682165,0.6796280642434489,0.1525781910397295,2366.0
5467,E02005690,0.18306351183063513,0.6948941469489415,0.12204234122042341,1606.0
5468,E02005691,0.14470745868691381,0.7087985707905314,0.14649397052255472,2239.0
5469,E02005692,0.17207792207792208,0.7114448051948052,0.11647727272727272,2464.0
5470,E02005693,0.2749621785173979,0.596444780635401,0.12859304084720122,2644.0
5471,E02005694,0.19229175300455864,0.6792374637380854,0.12847078325735597,2413.0
5472,E02005695,0.30500203334688897,0.5128100854005694,0.18218788125254168,2459.0
5473,E02005696,0.28318135764944274,0.5942249240121581,0.12259371833839919,1974.0
5474,E02005697,0.2953328232593726,0.5780413159908186,0.12662586074980872,2614.0
5475,E02005698,0.20329411764705882,0.6677647058823529,0.12894117647058823,2125.0
5476,E02005699,0.26674786845310594,0.584652862362972,0.14859926918392205,2463.0
5477,E02005700,0.1594864479315264,0.7326676176890157,0.10784593437945791,3505.0
5478,E02005701,0.1857066950053135,0.7120085015940489,0.10228480340063761,3764.0
5479,E02005702,0.13825214899713467,0.7621776504297995,0.0995702005730659,2792.0
5480,E02005703,0.20652920962199312,0.6831615120274914,0.11030927835051546,2910.0
5481,E02005704,0.1909510618651893,0.7250230840258541,0.0840258541089566,5415.0
5482,E02005705,0.152811004784689,0.7550837320574163,0.09210526315789473,3344.0
5483,E02005706,0.24095730214849062,0.6464509110688061,0.11259178678270329,3677.0
5484,E02005707,0.1932635709614127,0.7177894048397645,0.08894702419882276,3058.0
5485,E02005708,0.15211640211640212,0.7374338624338624,0.11044973544973545,4536.0
5486,E02005709,0.3583130010456605,0.5489717671662601,0.09271523178807947,2869.0
5487,E02005710,0.30646036916395225,0.6001628664495114,0.09337676438653637,3684.0
5488,E02005711,0.31490683229813665,0.5959627329192546,0.0891304347826087,3220.0
5489,E02005712,0.28045730618077885,0.6027152554483745,0.11682743837084673,2799.0
5490,E02005713,0.18866291648636954,0.7260926006057984,0.08524448290783211,2311.0
5491,E02005715,0.2883734249713631,0.6105383734249714,0.10108820160366552,3492.0
5492,E02005717,0.19904458598726116,0.7168789808917198,0.0840764331210191,3140.0
5493,E02005718,0.1891891891891892,0.7358558558558559,0.07495495495495495,2775.0
5494,E02005719,0.25674807197943444,0.6359254498714653,0.10732647814910026,3112.0
5495,E02005720,0.25902640560445483,0.6590623315969104,0.08191126279863481,5567.0
5496,E02005721,0.22028985507246376,0.6850241545893719,0.09468599033816426,2070.0
5497,E02005722,0.18282988871224165,0.7093799682034976,0.10779014308426073,3145.0
5498,E02005723,0.21606749816581072,0.6991929567131328,0.0847395451210565,2726.0
5499,E02005724,0.14437134502923976,0.7715643274853801,0.08406432748538012,2736.0
5500,E02005725,0.1903457719958918,0.7329681615884971,0.0766860664156111,2921.0
5501,E02005726,0.15757184371972877,0.7352276396512755,0.1072005166289958,3097.0
5502,E02005727,0.17533039647577092,0.7202643171806168,0.10440528634361233,2270.0
5503,E02005728,0.19221060223584566,0.7078975838442121,0.0998918139199423,2773.0
5504,E02005729,0.1746987951807229,0.7182576459684893,0.10704355885078777,2158.0
5505,E02005730,0.1837117658097204,0.7183336460874461,0.09795458810283356,5329.0
5506,E02005731,0.2433559145388223,0.6474726420010423,0.10917144346013549,3838.0
5507,E02005733,0.17307081613210543,0.7246744998412195,0.10225468402667513,3149.0
5508,E02005734,0.26725403817914833,0.6541850220264317,0.07856093979441997,2724.0
5509,E02005735,0.3385505273902688,0.5559714188499489,0.10547805375978224,2939.0
5510,E02005736,0.3283536585365854,0.5820121951219512,0.08963414634146341,3280.0
5511,E02005739,0.26139735635284594,0.6528189910979229,0.08578365254923119,3707.0
5512,E02005740,0.29180245675607924,0.6049135121584357,0.10328403108548509,3989.0
5513,E02005741,0.23879661548104042,0.675023503603886,0.08617988091507364,3191.0
5514,E02005742,0.12083183936894945,0.7780566511294371,0.10111150950161348,2789.0
5515,E02005744,0.13189156259518733,0.7718550106609808,0.09625342674383186,3283.0
5516,E02005746,0.1466275659824047,0.744030163385002,0.10934227063259322,2387.0
5517,E02005747,0.19829424307036247,0.6707889125799573,0.13091684434968018,2345.0
5518,E02005748,0.13570093457943924,0.7330841121495327,0.13121495327102803,2675.0
5519,E02005749,0.14428136250346166,0.7546386042647466,0.10108003323179175,3611.0
5520,E02005750,0.18455575432319618,0.7197376267143709,0.09570661896243292,3354.0
5521,E02005751,0.13385416666666666,0.7736979166666667,0.09244791666666667,3840.0
5522,E02005752,0.1511925042589438,0.735519591141397,0.11328790459965929,2348.0
5523,E02005754,0.14131534569983137,0.763575042158516,0.09510961214165262,2965.0
5524,E02005755,0.14123836503439902,0.7450424929178471,0.11371914204775395,2471.0
5525,E02005756,0.13842239185750635,0.7312977099236642,0.13027989821882952,1965.0
5526,E02005757,0.17556270096463023,0.7022508038585209,0.12218649517684887,3110.0
5527,E02005758,0.1713570981863665,0.708880550343965,0.11976235146966854,3198.0
5528,E02005759,0.13635109025669334,0.7698040298095501,0.09384487993375655,3623.0
5529,E02005760,0.15431472081218275,0.6994923857868021,0.14619289340101524,1970.0
5530,E02005761,0.1410057024364956,0.7392431311560393,0.11975116640746501,1929.0
5531,E02005762,0.16263632053105737,0.7050734945471787,0.13229018492176386,2109.0
5532,E02005763,0.1402609506057782,0.7376514445479962,0.12208760484622554,2146.0
5533,E02005764,0.17648619957537154,0.6993099787685775,0.12420382165605096,3768.0
5534,E02005765,0.17281392457521758,0.7148777455449647,0.11230832987981765,2413.0
5535,E02005766,0.11854512797485406,0.7651549169286035,0.11629995509654244,2227.0
5536,E02005767,0.11599099099099099,0.765015015015015,0.11899399399399399,2664.0
5537,E02005768,0.3581738838536422,0.5088956025511917,0.13293051359516617,2979.0
5538,E02005769,0.1982484076433121,0.6827229299363057,0.11902866242038217,2512.0
5539,E02005770,0.15031534688156972,0.7407147862648914,0.10896986685353889,2854.0
5540,E02005771,0.18970315398886828,0.6683673469387755,0.14192949907235622,2156.0
5541,E02005772,0.13016710642040458,0.7726473175021987,0.09718557607739665,2274.0
5542,E02005773,0.22866065232477445,0.6401804302567662,0.1311589174184594,2882.0
5543,E02005774,0.20657439446366782,0.6629757785467129,0.13044982698961938,2890.0
5544,E02005775,0.1896940418679549,0.6702093397745572,0.14009661835748793,3105.0
5545,E02005776,0.21675531914893617,0.6572473404255319,0.12599734042553193,3008.0
5546,E02005777,0.14540816326530612,0.7456268221574344,0.10896501457725948,2744.0
5547,E02005778,0.1377840909090909,0.7490530303030303,0.11316287878787878,2112.0
5548,E02005779,0.14053254437869822,0.738905325443787,0.1205621301775148,2704.0
5549,E02005780,0.15707464186981654,0.7351093239507414,0.10781603417944208,3979.0
5550,E02005781,0.12129629629629629,0.7722222222222223,0.10648148148148148,2160.0
5551,E02005782,0.15166204986149584,0.7403047091412742,0.10803324099722991,2888.0
5552,E02005783,0.16049382716049382,0.7348765432098765,0.10462962962962963,3240.0
5553,E02005784,0.17595459236326108,0.7156862745098039,0.10835913312693499,1938.0
5554,E02005785,0.3081081081081081,0.496996996996997,0.1948948948948949,3330.0
5555,E02005786,0.11364633611232997,0.7696358051777096,0.11671785870996051,2279.0
5556,E02005787,0.12843224092116917,0.7528786536758193,0.11868910540301152,3387.0
5557,E02005788,0.13881242626818718,0.7550137632717263,0.10617381046008652,2543.0
5558,E02005789,0.14522732169790994,0.7537168713639302,0.10105580693815988,4641.0
5559,E02005790,0.16955617198335646,0.7004160887656034,0.13002773925104022,2884.0
5560,E02005791,0.16346564233888178,0.7144686299615877,0.12206572769953052,2343.0
5561,E02005794,0.13062098501070663,0.7617008259406546,0.10767818904863873,3269.0
5562,E02005795,0.18266752577319587,0.6932989690721649,0.12403350515463918,3104.0
5563,E02005796,0.16318443804034583,0.7334293948126801,0.10338616714697406,2776.0
5564,E02005797,0.19559902200489,0.6740016299918501,0.13039934800325997,2454.0
5565,E02005798,0.1461212976022567,0.7514809590973202,0.10239774330042313,3545.0
5566,E02005799,0.1546699875466999,0.7576587795765878,0.08767123287671233,4015.0
5567,E02005800,0.23374512353706112,0.6209362808842653,0.1453185955786736,3076.0
5568,E02005801,0.2497797356828194,0.620704845814978,0.12951541850220263,2270.0
5569,E02005802,0.24881516587677724,0.589652448657188,0.16153238546603477,2532.0
5570,E02005803,0.2046908315565032,0.6865671641791045,0.10874200426439233,3752.0
5571,E02005804,0.1741253051261188,0.6927040954705723,0.13317059940330891,3687.0
5572,E02005805,0.16566929133858269,0.7505511811023622,0.08377952755905511,3175.0
5573,E02005806,0.23907637655417407,0.6479573712255773,0.11296625222024867,2815.0
5574,E02005807,0.1437984496124031,0.7488372093023256,0.10736434108527132,2580.0
5575,E02005808,0.16165283540802214,0.7494813278008299,0.088865836791148,5784.0
5576,E02005809,0.1906599768429178,0.6947124662292551,0.1146275569278271,2591.0
5577,E02005810,0.16631504922644164,0.6993670886075949,0.13431786216596342,2844.0
