,GEOGRAPHY_CODE,Has not previously served in any UK armed forces,Previously served in UK regular armed forces,Previously served in UK reserve armed forces,Previously served in both regular and reserve UK armed forces,Total: All usual residents aged 16 and over
4016,E02004191,0.9515222788448974,0.038024304194433554,0.009408075264602116,0.0010453416960669018,1
4017,E02004192,0.9387417218543046,0.049066827212522576,0.009783263094521372,0.002408187838651415,1
4018,E02004193,0.9195284469502819,0.06960533059969247,0.009328549461814455,0.0015376729882111738,1
4019,E02004194,0.9559283012662391,0.03502713369511593,0.008057885216247328,0.000986679822397632,1
4020,E02004195,0.9292972972972973,0.060108108108108106,0.008648648648648649,0.0019459459459459458,1
4021,E02004196,0.9288155743795512,0.058552533808886906,0.010402734433050974,0.002229157378510923,1
4022,E02004197,0.9114006514657981,0.07263843648208469,0.012377850162866449,0.0035830618892508143,1
4023,E02004198,0.9437991757212439,0.04627201198950918,0.006931434994379917,0.0029973772948669914,1
4024,E02004199,0.938046068308181,0.04924543288324067,0.010325655281969817,0.0023828435266084196,1
4025,E02004200,0.9415178571428572,0.04732142857142857,0.009151785714285715,0.0020089285714285712,1
4026,E02004201,0.940989847715736,0.047165820642978,0.009094754653130288,0.0027495769881556685,1
4027,E02004202,0.9454139327097585,0.04160268044115594,0.010051654334775931,0.0029317325143096468,1
4028,E02004203,0.9433962264150944,0.044761140104375756,0.00923323966278603,0.002609393817743878,1
4029,E02004204,0.9386930983847284,0.05053842388644151,0.008321096426823299,0.0024473813020068525,1
4030,E02004205,0.9405734866324976,0.048344646072863276,0.00844992381216235,0.0026319434824767975,1
4031,E02004206,0.9280175320296696,0.059170600134861764,0.01062036412677006,0.002191503708698584,1
4032,E02004207,0.9349723855335828,0.052734722964546586,0.00944236593621949,0.002850525565651167,1
4033,E02004208,0.9350119566746378,0.05092136728091152,0.009846673231115488,0.004220002813335209,1
4034,E02004209,0.9428797051855752,0.046459594630165836,0.007896814951302974,0.002763885232956041,1
4035,E02004210,0.9402183640594237,0.048684446035439415,0.009307320565598711,0.0017898693395382137,1
4036,E02004211,0.9329173166926678,0.05286878141792339,0.010400416016640665,0.003813485872768244,1
4037,E02004212,0.941696113074205,0.045543776992540246,0.010208087946603848,0.002552021986650962,1
4038,E02004213,0.9406343182434264,0.04960693955001355,0.007725670913526701,0.0020330712930333424,1
4039,E02004214,0.9466587348800317,0.04481459448740829,0.007336902637319056,0.001189767995240928,1
4040,E02004215,0.938314332247557,0.05232084690553746,0.007125407166123778,0.002239413680781759,1
4041,E02004216,0.9323116219667944,0.05747126436781609,0.007875691783737761,0.0023414218816517666,1
4042,E02004217,0.9448137270057196,0.044056268356778484,0.008811253671355697,0.002318750966146236,1
4043,E02004218,0.9366088631984586,0.052215799614643545,0.009441233140655106,0.0017341040462427746,1
4044,E02004219,0.9404910528506034,0.04744069912609238,0.008531002913025386,0.0035372451102788183,1
4045,E02004220,0.9324040481191522,0.05193813251861753,0.010884093946916173,0.004773725415314111,1
4046,E02004221,0.923608649415101,0.061680255228642324,0.012229705778092875,0.0024813895781637717,1
4047,E02004222,0.9488554341101259,0.04103938956485873,0.007424211177562384,0.002680965147453083,1
4048,E02004223,0.9458469840046252,0.044613605704374636,0.007708614376565812,0.0018307959144343805,1
4049,E02004224,0.9471887910903539,0.043650080833483026,0.007724088377941441,0.0014370396982216634,1
4050,E02004225,0.9419287211740042,0.04654088050314465,0.009643605870020965,0.0018867924528301887,1
4051,E02004226,0.9470355731225296,0.04,0.01075098814229249,0.0022134387351778655,1
4052,E02004227,0.9518440216114634,0.04040404040404041,0.005755226685459244,0.0019967112990368803,1
4053,E02004228,0.9508040120999841,0.03884731730616144,0.008756567425569177,0.0015921031682853048,1
4054,E02004229,0.9535839477819412,0.03771304242717273,0.005922881663241871,0.0027801281276441437,1
4055,E02004230,0.9385168961201502,0.04865456821026283,0.009543178973717146,0.003285356695869837,1
4056,E02004231,0.9310288602641448,0.05397032447415621,0.01141366378607533,0.0035871514756236752,1
4057,E02004232,0.9281144781144781,0.06060606060606061,0.008249158249158249,0.0030303030303030303,1
4058,E02004233,0.9176514725192272,0.06752954417557681,0.010223222659913713,0.004595760645282311,1
4059,E02004234,0.9070500927643784,0.07532467532467532,0.013914656771799629,0.0037105751391465678,1
4060,E02004235,0.9092702169625246,0.07351622736238121,0.013986013986013986,0.0032275416890801506,1
4061,E02004236,0.941904047976012,0.047788605697151425,0.007871064467766116,0.0024362818590704647,1
4062,E02004237,0.9520095980803839,0.03854229154169166,0.00629874025194961,0.003149370125974805,1
4063,E02004238,0.9212139333233668,0.06338765136791748,0.012408431753625356,0.002989983555090447,1
4064,E02004239,0.9321275405556592,0.054447137796009695,0.009696065634905836,0.003729256013425322,1
4065,E02004240,0.9576547231270358,0.035423452768729644,0.005700325732899023,0.0012214983713355048,1
4066,E02004241,0.941326856704589,0.047552089991052024,0.007797520132941327,0.0033235331714176145,1
4067,E02004242,0.9344405594405595,0.05506993006993007,0.008216783216783216,0.0022727272727272726,1
4068,E02004243,0.9447217600295803,0.04307635422444075,0.009428729894620078,0.0027731558513588465,1
4069,E02004244,0.9329088367758969,0.056219909923901225,0.006988662835844075,0.0038825904643578196,1
4070,E02004245,0.9385331407478735,0.050714171080083456,0.008184882041405874,0.0025678061306371367,1
4071,E02004246,0.9330453563714903,0.0564434845212383,0.00892728581713463,0.0015838732901367891,1
4072,E02004247,0.9428849902534113,0.04697855750487329,0.008187134502923977,0.001949317738791423,1
4073,E02004248,0.9217666566174254,0.06451612903225806,0.00964727163099186,0.004069942719324691,1
4074,E02004249,0.9388900020036065,0.04728511320376678,0.011821278300941694,0.002003606491685033,1
4075,E02004250,0.926157510793509,0.05984814649397052,0.010867947000148877,0.0031263957123715946,1
4076,E02004251,0.9372900335946248,0.051511758118701005,0.008212019410227697,0.0029861888764464353,1
4077,E02004252,0.9375937593759376,0.052355235523552354,0.008100810081008101,0.0019501950195019502,1
4078,E02004253,0.9274429490930368,0.05886483323581042,0.011234640140433001,0.0024575775307197193,1
4079,E02004254,0.9399720800372267,0.04792926942764077,0.00860865518845975,0.003489995346672871,1
4080,E02004255,0.9284332688588007,0.058027079303675046,0.010799484203739523,0.002740167633784655,1
4081,E02004256,0.9317797161827887,0.05520114568415571,0.010154927743783362,0.00286421038927223,1
4082,E02004257,0.9351654215581644,0.054429028815368194,0.0076040554962646745,0.0028014941302027746,1
4083,E02004258,0.9288586106767925,0.05941478668751396,0.009492964038418584,0.002233638597274961,1
4084,E02004259,0.9298245614035088,0.05459911460895229,0.012133136579767174,0.003443187407771766,1
4085,E02004260,0.9315589353612167,0.05975013579576317,0.006382400869092884,0.0023085279739272135,1
4086,E02004261,0.9130639651313465,0.07503828483920368,0.008363764872187537,0.0035339851572623393,1
4087,E02004262,0.9277745155607751,0.057692307692307696,0.011303581914268937,0.0032295948326482677,1
4088,E02004263,0.939287919324964,0.04918707552994443,0.008643753858818687,0.0028812512862728956,1
4089,E02004264,0.9317959468902866,0.055345911949685536,0.00936408106219427,0.0034940600978336828,1
4090,E02004265,0.9284032682453954,0.055947929649633014,0.01038637307852098,0.00526242902645063,1
4091,E02004266,0.9116483516483517,0.07457875457875458,0.008205128205128205,0.005567765567765568,1
4092,E02004267,0.9391032790542048,0.04728976132054428,0.009814856123131831,0.0037921035021191165,1
4093,E02004268,0.9424172626985089,0.047399684810280035,0.007637289368408292,0.002545763122802764,1
4094,E02004269,0.9293828317133154,0.05679821993207636,0.010305656400046844,0.0035132919545614242,1
4095,E02004270,0.9238366003291935,0.06149932664970822,0.011521771659434386,0.0031423013616639233,1
4096,E02004271,0.9370024229837314,0.04972885658243914,0.010038075458636206,0.0032306449751932616,1
4097,E02004272,0.9265788454087563,0.056954668733049205,0.012882603641999226,0.003583882216195273,1
4098,E02004273,0.9336171554714601,0.05502995900346894,0.008199306212551246,0.00315357931251971,1
4099,E02004274,0.9365223717715533,0.04929065114587122,0.01018552200800291,0.004001455074572572,1
4100,E02004275,0.9413269143974725,0.04784113133744546,0.009177072363472243,0.0016548819016097489,1
4101,E02004276,0.9365694472771773,0.051397103813991436,0.00917805425249847,0.0028553946563328572,1
4102,E02004278,0.9424205212170829,0.044890162368672396,0.009005321326238231,0.0036839950880065493,1
4103,E02004279,0.9287180991493107,0.05720152537400997,0.010120269873863302,0.003960105602816075,1
4104,E02004280,0.926284751474305,0.05967424880651502,0.010109519797809604,0.003931479921370402,1
4105,E02004281,0.9295414602971721,0.053203387122543536,0.011343665122223998,0.005911487458060393,1
4106,E02004282,0.9074144728475136,0.07656110899147908,0.011191657128322523,0.004832761032684726,1
4107,E02004283,0.9159151193633952,0.06870026525198938,0.011007957559681697,0.004376657824933687,1
4108,E02004284,0.9273883821411426,0.05916946711473836,0.00972155544887182,0.0037205952952472396,1
4109,E02004285,0.920348570554961,0.065433419966366,0.01009020027518728,0.004127809203485705,1
4110,E02004286,0.9208107471128918,0.06646240867310865,0.010370021211407024,0.0023568230025925053,1
4111,E02004287,0.9105534105534105,0.07378807378807378,0.010296010296010296,0.005362505362505363,1
4112,E02004288,0.9144974349230477,0.06612198365950979,0.01596047881436443,0.003420102603078092,1
4113,E02004289,0.8898872733213528,0.09410227087077275,0.01110929586668845,0.004901159941186081,1
4114,E02004290,0.9429735234215886,0.03971486761710794,0.015274949083503055,0.002036659877800407,1
4115,E02004291,0.948308110865499,0.03740860397891515,0.011902737629654821,0.002380547525930964,1
4116,E02004292,0.9455189723903735,0.042078842462719625,0.01018750922781633,0.0022146759190905065,1
4117,E02004293,0.9510141599693839,0.03571884168899094,0.010843219798443679,0.002423778543181528,1
4118,E02004294,0.9527245949926362,0.03357879234167894,0.011782032400589101,0.001914580265095729,1
4119,E02004295,0.9467105263157894,0.040953947368421055,0.010855263157894738,0.0014802631578947369,1
4120,E02004296,0.9505518131001863,0.036835316038411926,0.009602981224021786,0.0030098896373799626,1
4121,E02004297,0.95032462630228,0.0350294428506719,0.012532085157783483,0.0021138456892646836,1
4122,E02004298,0.9509217141489107,0.037107972228872396,0.009456547761551352,0.0025137658606655495,1
4123,E02004299,0.9483870967741935,0.040175953079178886,0.00967741935483871,0.0017595307917888563,1
4124,E02004300,0.9498562759501756,0.039603960396039604,0.008623442989460236,0.0019163206643244969,1
4125,E02004301,0.9530263157894737,0.035394736842105264,0.009736842105263158,0.0018421052631578947,1
4126,E02004302,0.9493829089204812,0.037494141540384315,0.011560693641618497,0.0015622558975160131,1
4127,E02004303,0.9505035354617527,0.0374973216198843,0.009963574030426399,0.002035568887936576,1
4128,E02004304,0.9508786495087865,0.037083160370831605,0.010239380102393801,0.0017988100179881002,1
4129,E02004305,0.9522391762808584,0.03758838853740231,0.008559732043170823,0.001612703138568416,1
4130,E02004306,0.9400445614745797,0.04638444399432854,0.011950577273647964,0.0016204172574437918,1
4131,E02004307,0.9523279539974031,0.03431645334817288,0.010758671860508254,0.0025969207939157855,1
4132,E02004308,0.942571599045346,0.042810262529832936,0.011933174224343675,0.0026849642004773268,1
4133,E02004309,0.9479350166373067,0.04071246819338423,0.00900371892738305,0.002348796241926013,1
4134,E02004310,0.949487099782406,0.038078955548647805,0.010724277276966118,0.0017096673919801057,1
4135,E02004311,0.9492876748137499,0.03907985884198144,0.00941053457064436,0.002221931773624363,1
4136,E02004312,0.9462738301559792,0.04364266582637467,0.00787773751378604,0.0022057665038600913,1
4137,E02004313,0.9664041994750656,0.024146981627296588,0.008048993875765529,0.0013998250218722659,1
4138,E02004314,0.9845136312308437,0.01032424584610421,0.0047588320696886595,0.0004032908533634457,1
4139,E02004315,0.9715975271033062,0.020069886210913,0.007436609622793656,0.0008959770629871876,1
4140,E02004316,0.9578427649069502,0.03209266995822256,0.008735282947208508,0.001329282187618686,1
4141,E02004317,0.9492765403999349,0.038367745082100474,0.00894163550642172,0.0034140790115428387,1
4142,E02004318,0.9546200109349371,0.03426280298888281,0.008565700747220703,0.0025514853289593585,1
4143,E02004319,0.9536896447008807,0.03613726085636198,0.008047373215912541,0.0021257212268448226,1
4144,E02004320,0.9442096365173288,0.044801352493660185,0.009439278670047901,0.0015497323189630882,1
4145,E02004321,0.9445600475624257,0.04265755053507729,0.010404280618311534,0.0023781212841854932,1
4146,E02004322,0.9462930531231757,0.04173963806187974,0.008318739054290718,0.0036485697606538237,1
4147,E02004323,0.9515519789784858,0.038922647396945315,0.00837575956643127,0.0011496140581376253,1
4148,E02004324,0.944374738603095,0.044751150146382264,0.009410288582183186,0.0014638226683396068,1
4149,E02004325,0.9418981807925539,0.04555069806797349,0.010012692144972501,0.0025384289945000705,1
4150,E02004326,0.9500640204865557,0.04042436436802634,0.008231205414304006,0.0012804097311139564,1
4151,E02004327,0.9417955326460481,0.04768041237113402,0.007302405498281787,0.0032216494845360823,1
4152,E02004328,0.9400762036716315,0.05022514721163838,0.0065812261863526155,0.0031174229303775544,1
4153,E02004329,0.9409413047428675,0.04633836089405779,0.011084862802107942,0.0016354715609667454,1
4154,E02004330,0.9417013682331945,0.04679754114614317,0.009716438627800913,0.001784651992861392,1
4155,E02004331,0.9515611814345991,0.0379746835443038,0.007932489451476793,0.002531645569620253,1
4156,E02004332,0.9437603993344426,0.04276206322795341,0.011480865224625623,0.0019966722129783694,1
4157,E02004333,0.9468455907981875,0.03799233182293482,0.012025095852213315,0.003136981526664343,1
4158,E02004334,0.9419534237052485,0.04344803614876608,0.012339242266249566,0.0022592978797358358,1
4159,E02004335,0.9499520307003517,0.03917492804605053,0.008314678605692356,0.0025583626479053407,1
4160,E02004336,0.9358222222222222,0.05368888888888889,0.00871111111111111,0.0017777777777777779,1
4161,E02004337,0.9447859877044427,0.03978656768356339,0.012527549008235703,0.0028998956037582647,1
4162,E02004338,0.9440902403138793,0.04364884747425209,0.010135687428478013,0.002125224783390551,1
4163,E02004339,0.9532282663955262,0.03643450262667344,0.00847314014573801,0.0018640908320623623,1
4164,E02004340,0.9442811802045374,0.04466909603855648,0.009168919713177383,0.001880804043728694,1
4165,E02004341,0.9274357929066449,0.05843185215382525,0.012094034515559179,0.0020383204239706482,1
4166,E02004342,0.9256295598964462,0.06283831489762297,0.00894328077194634,0.0025888444339844667,1
4167,E02004343,0.9229249011857708,0.05884936319718929,0.014053579270970576,0.00417215634606939,1
4168,E02004344,0.9272063933287005,0.056636553161918,0.012856150104239055,0.00330090340514246,1
4169,E02004345,0.9458830104321908,0.04089046199701937,0.010897913561847989,0.0023286140089418777,1
4170,E02004348,0.941384910674738,0.043407648014173926,0.012254540085634135,0.0029529012254540087,1
4171,E02004349,0.9471371504660453,0.03994673768308921,0.009986684420772303,0.002929427430093209,1
4172,E02004350,0.9454322501532803,0.039730226854690374,0.012875536480686695,0.0019619865113427344,1
4173,E02004351,0.9411463664278403,0.045547594677584444,0.010576595018764927,0.002729443875810304,1
4174,E02004352,0.9428060768543343,0.04408698242478403,0.009979148048853142,0.003127792672028597,1
4175,E02004353,0.947463768115942,0.04199604743083004,0.008893280632411068,0.0016469038208168643,1
4176,E02004354,0.9433731667571972,0.04413362303096143,0.010184682237914177,0.0023085279739272135,1
4177,E02004355,0.9474624731951394,0.04145818441744103,0.009471050750536097,0.0016082916368834882,1
4178,E02004356,0.9483251977781518,0.041070526847332096,0.0094260225551254,0.001178252819390675,1
4179,E02004357,0.9573262210368395,0.03300550091681947,0.007501250208368062,0.0021670278379729954,1
4180,E02004358,0.9516079158936301,0.040352504638218926,0.005720470006184292,0.002319109461966605,1
4181,E02004359,0.947376519464533,0.04169872288044314,0.008462840436990306,0.0024619172180335436,1
4182,E02004361,0.9548986743867134,0.03382599420996495,0.008989791253999695,0.0022855401493219562,1
4183,E02004362,0.960299519638316,0.028680418197230856,0.008900819440519922,0.0021192427239333147,1
4184,E02004363,0.9515403830141549,0.037135720233139054,0.0093255620316403,0.0019983347210657783,1
4185,E02004364,0.9546113689095128,0.037267981438515084,0.006815545243619489,0.0013051044083526682,1
4186,E02004365,0.9742824666098323,0.018613242398408638,0.006109690252912759,0.0009946007388462632,1
4187,E02004366,0.9506008010680908,0.037086485684616526,0.00949414033526183,0.002818572912030856,1
4188,E02004367,0.9353356310520269,0.04907270638437551,0.011980961759396029,0.0036107008042015427,1
4189,E02004368,0.9583706356311549,0.03222918531781558,0.008057296329453895,0.0013428827215756492,1
4190,E02004369,0.9444638085279424,0.04240734286046242,0.010340420587893575,0.0027884280237016382,1
4191,E02004370,0.9626363053239256,0.02677998717126363,0.007697241821680564,0.0028864656831302116,1
4192,E02004371,0.9601358598498391,0.030210940293171253,0.008401859134787273,0.0012513407222023596,1
4193,E02004372,0.9679955081414935,0.024705221785513758,0.006924948530787947,0.0003743215422047539,1
4194,E02004373,0.9595050618672666,0.03065241844769404,0.007874015748031496,0.001968503937007874,1
4195,E02004374,0.9614759427828349,0.027958387516254877,0.008615084525357607,0.0019505851755526658,1
4196,E02004375,0.9681682535171238,0.024158021884325708,0.006394770498792099,0.0012789540997584197,1
4197,E02004376,0.9695070303235643,0.022530916483144165,0.007453837032017618,0.0005082161612739285,1
4198,E02004377,0.9556622738440921,0.033169533169533166,0.009604645968282331,0.0015635470180924726,1
4199,E02004378,0.9707089288241121,0.020800905617659543,0.007075137965190321,0.0014150275930380643,1
4200,E02004379,0.9580943275971957,0.029158699808795412,0.01131293817718292,0.0014340344168260039,1
4201,E02004380,0.9564248576380292,0.03107204753651894,0.011265164644714038,0.0012379301807378064,1
4202,E02004381,0.9624582154795577,0.026484957572640782,0.009256878374903575,0.0017999485728979173,1
4203,E02004382,0.950546397481015,0.04000740877940359,0.0070383404334135955,0.0024078533061678087,1
4204,E02004383,0.9713718351812014,0.021016051629985107,0.005626344530862155,0.0019857686579513485,1
4205,E02004384,0.9581988379599742,0.03195610071013557,0.008715300193673338,0.0011297611362169142,1
4206,E02004385,0.9512346637676657,0.03742817207640938,0.009007609877310141,0.002329554278614692,1
4207,E02004386,0.9517228671457527,0.035931453841901606,0.009581721024507094,0.002763957987838585,1
4208,E02004387,0.9634251290877797,0.02667814113597246,0.007314974182444062,0.0025817555938037868,1
4209,E02004388,0.9577575376884422,0.034233668341708545,0.00675251256281407,0.001256281407035176,1
4210,E02004389,0.937338739402875,0.04779456935741492,0.011917926035139453,0.002948765204570586,1
4211,E02004390,0.9463335304553518,0.042134831460674156,0.008574807806031934,0.0029568302779420462,1
4212,E02004391,0.9433562731604024,0.04023292747485442,0.012881595200282337,0.0035292041644609143,1
4213,E02004392,0.9583883751651255,0.030647291941875824,0.008586525759577279,0.0023778071334214002,1
4214,E02004393,0.955064323246965,0.034245334299691975,0.008334843268708099,0.0023554991846348977,1
4215,E02004394,0.9494590188231806,0.038535645472061654,0.010078553431154587,0.0019267822736030828,1
4216,E02004395,0.9482758620689655,0.04150137320720171,0.008544400366188587,0.0016783643576441867,1
4217,E02004396,0.9477148534525583,0.042101341281669154,0.007948335817188276,0.0022354694485842027,1
4218,E02004397,0.9555355265134445,0.03455009764158029,0.007961544239146762,0.0019528316058284513,1
4219,E02004398,0.9536847840893611,0.035689960495845253,0.00830949461926168,0.0023157607955319437,1
4220,E02004399,0.9432572913658678,0.043170661276349984,0.009962460294542305,0.0036095870632399654,1
4221,E02004400,0.9298986486486487,0.05320945945945946,0.013196790540540541,0.0036951013513513513,1
4222,E02004401,0.9304183614177803,0.05461940732132481,0.011621150493898896,0.0033410807669959327,1
4223,E02004402,0.949054419143188,0.03808053518589991,0.010677987906857069,0.0021870577640550623,1
4224,E02004403,0.9658619388909845,0.02319879290833648,0.00943040362127499,0.0015088645794039985,1
4225,E02004404,0.9628652214891612,0.02827521206409048,0.008482563619227144,0.00037700282752120643,1
4226,E02004405,0.9554787558446839,0.033543403130717624,0.008335027444602561,0.002642813579995934,1
4227,E02004406,0.9472594008922881,0.038878266411727216,0.010994263862332695,0.0028680688336520078,1
4228,E02004407,0.9538075560802833,0.03172963400236128,0.012839433293978748,0.0016233766233766235,1
4229,E02004408,0.9673068465034452,0.022870546840639203,0.007476909544055124,0.002345697111860431,1
4230,E02004409,0.9543158357127169,0.032945310784098396,0.010542499450911487,0.0021963540522732263,1
4231,E02004410,0.9496072328442271,0.03631243515636579,0.012746405809989625,0.0013339261894175188,1
4232,E02004411,0.9560297908908623,0.03537668289888284,0.007161271841879118,0.0014322543683758235,1
4233,E02004412,0.9549362585235696,0.03350133412392529,0.009338867477023421,0.002223539875481767,1
4234,E02004413,0.9531729371871468,0.03439367027288875,0.009042467301792347,0.00339092523817213,1
4235,E02004414,0.9612722170252572,0.027876520112254444,0.008980355472404116,0.0018709073900841909,1
4236,E02004415,0.9612375533428165,0.02933854907539118,0.006934566145092461,0.0024893314366998577,1
4237,E02004416,0.9568840579710145,0.03568840579710145,0.004528985507246377,0.002898550724637681,1
4238,E02004417,0.9485347985347985,0.03827838827838828,0.010073260073260074,0.0031135531135531138,1
4239,E02004418,0.9453746337379657,0.042067810799497694,0.009627459187944746,0.0029300962745918793,1
4240,E02004419,0.9485624877762566,0.03794249951105026,0.010756894191277136,0.0027381185214159984,1
4241,E02004420,0.9511708586296618,0.037987857762359065,0.009280138768430183,0.0015611448395490026,1
4242,E02004421,0.9482425646967941,0.038882451396935754,0.010686236642204198,0.0021887472640659197,1
4243,E02004422,0.9457772996234535,0.042173211403980636,0.009359870898332437,0.0026896180742334587,1
4244,E02004423,0.941497423461655,0.04471051833889057,0.010609275538041831,0.003182782661412549,1
4245,E02004424,0.9738642343448518,0.01876863708121382,0.0056130503420452555,0.0017540782318891423,1
4246,E02004425,0.9711830131445905,0.020390967307044153,0.007920458375463431,0.0005055611729019212,1
4247,E02004426,0.9702444208289054,0.023075755275542734,0.006072567177774404,0.0006072567177774404,1
4248,E02004427,0.968299711815562,0.02381313514333384,0.006977096920976793,0.0009100561201274078,1
4249,E02004428,0.9681683771090625,0.023656288050095668,0.0071316750739259,0.0010436597669159853,1
4250,E02004429,0.9617307091533895,0.02874101843174008,0.007810059356451109,0.001718213058419244,1
4251,E02004430,0.9714834515366431,0.02157210401891253,0.006353427895981087,0.000591016548463357,1
4252,E02004431,0.9767261442979054,0.016808895784846133,0.00530126713214378,0.0011636927851047323,1
4253,E02004432,0.9690605662853928,0.021188824301518847,0.007687980498781174,0.0020626289143071443,1
4254,E02004433,0.9719983029274502,0.02262763399802008,0.0048083722245792675,0.000565690849950502,1
4255,E02004434,0.9743552382340085,0.018650735829812037,0.005974063820486667,0.0010199621156928456,1
4256,E02004435,0.9764043437458104,0.018098940876793135,0.004424185547660544,0.0010725298297358896,1
4257,E02004436,0.9749748068525361,0.018978837756130334,0.0055424924420557605,0.0005038629492777964,1
4258,E02004437,0.975468612404076,0.017486476286325325,0.006415901371241666,0.000629009938357026,1
4259,E02004438,0.9709909177172292,0.021553477023180154,0.0062355971262030635,0.0012200081333875558,1
4260,E02004439,0.9793151642208247,0.014675052410901468,0.004891684136967156,0.0011180992313067784,1
4261,E02004440,0.9686971235194586,0.023688663282571912,0.0056401579244218835,0.0019740552735476595,1
4262,E02004441,0.9696531791907514,0.022639691714836225,0.005940912010276172,0.0017662170841361592,1
4263,E02004442,0.9753394724520056,0.019353831746527234,0.004994537224910255,0.0003121585765568909,1
4264,E02004443,0.9727403156384505,0.020564323290291727,0.005619320899091344,0.0010760401721664275,1
4265,E02004444,0.9736699239956569,0.018593919652551576,0.006514657980456026,0.0012214983713355048,1
4266,E02004445,0.9711026615969581,0.021901140684410646,0.005475285171102661,0.001520912547528517,1
4267,E02004446,0.9561224489795919,0.03163265306122449,0.00935374149659864,0.002891156462585034,1
4268,E02004447,0.9571040372670807,0.03125,0.009122670807453416,0.0025232919254658385,1
4269,E02004448,0.9643861293345829,0.02796001249609497,0.006560449859418931,0.0010934083099031554,1
4270,E02004449,0.9658250802064444,0.025387083275212722,0.0064165155530757426,0.0023713209652671224,1
4271,E02004450,0.9584342963653308,0.02982292637465051,0.009692451071761416,0.0020503261882572226,1
4272,E02004451,0.9585194639438417,0.03216336949585195,0.008040842373962987,0.0012763241863433313,1
4273,E02004452,0.9580162686958803,0.03293098924166885,0.007478352138546313,0.001574389923904487,1
4274,E02004453,0.9681213774292533,0.0242072962836686,0.0059665871121718375,0.0017047391749062393,1
4275,E02004454,0.9622037155669443,0.028443305573350418,0.008199871877001922,0.0011531069827033953,1
4276,E02004455,0.966465770360068,0.025498377375985166,0.006490496059341678,0.0015453562046051615,1
4277,E02004456,0.9630007655014035,0.028068384792038787,0.007399846899719316,0.0015310028068384791,1
4278,E02004457,0.970856533586068,0.022390712000947756,0.005331121904987561,0.0014216325079966828,1
4279,E02004458,0.9645165545442553,0.024798839203271337,0.009101701622477245,0.0015829046299960427,1
4280,E02004459,0.9606071138917854,0.028154327424400417,0.009384775808133473,0.001853782875680686,1
4281,E02004460,0.9635833016114707,0.02702702702702703,0.008247684304022332,0.0011419870574800152,1
4282,E02004461,0.9656565656565657,0.02356902356902357,0.008978675645342313,0.0017957351290684624,1
4283,E02004462,0.966786545377618,0.024539877300613498,0.00708694732388407,0.0015866299978844933,1
4284,E02004463,0.9645516830503426,0.026362823949955316,0.0077450104259755735,0.0013404825737265416,1
4285,E02004464,0.9672210756343329,0.024037877868155883,0.007891222532475416,0.000849823965035814,1
4286,E02004465,0.9669062027231468,0.023449319213313162,0.007564296520423601,0.00208018154311649,1
4287,E02004466,0.9723320158102767,0.019306780176345392,0.006840985101854667,0.0015202189115232593,1
4288,E02004467,0.9734526933168699,0.016669239080104953,0.007717240314863405,0.0021608272881617533,1
4289,E02004468,0.9639169277178327,0.024828866457825734,0.009629887457941756,0.0016243183663998144,1
4290,E02004469,0.9729220222793488,0.01970865467009426,0.005655526992287918,0.001713796058269066,1
4291,E02004470,0.9770679770679771,0.016482391482391483,0.005835380835380835,0.0006142506142506142,1
4292,E02004471,0.9754406240970818,0.016613695463738806,0.006212077434267552,0.0017336030049118752,1
4293,E02004472,0.9726160419498932,0.01864439697028549,0.007380073800738007,0.0013594872790833172,1
4294,E02004473,0.9650393700787402,0.025826771653543308,0.008188976377952756,0.0009448818897637795,1
4295,E02004474,0.9695834581959845,0.021875936469883128,0.007042253521126761,0.0014983518130056938,1
4296,E02004475,0.9651777575205105,0.025888787602552414,0.006927985414767548,0.0020054694621695532,1
4297,E02004476,0.9611160581775008,0.025526862570495697,0.011130899376669634,0.002226179875333927,1
4298,E02004477,0.9622019771273502,0.028493894165535955,0.007365768559798411,0.0019383601473153711,1
4299,E02004478,0.9650850492390332,0.026141450313339303,0.007699194270367055,0.0010743061772605193,1
4300,E02004479,0.9639827355261199,0.02559904747730317,0.008036910254502158,0.0023813067420747134,1
4301,E02004480,0.9736224028906956,0.01969286359530262,0.005600722673893405,0.001084010840108401,1
4302,E02004481,0.9517217511680222,0.037549749091538326,0.008652015919709292,0.00207648382073023,1
4303,E02004482,0.9732725892179195,0.020804859529233107,0.005163249810174639,0.0007593014426727411,1
4304,E02004483,0.9623592175459396,0.028897451096621223,0.006816834617664493,0.0019264967397747482,1
4305,E02004484,0.9634250070881769,0.02750212645307627,0.00652112276722427,0.0025517436915225406,1
4306,E02004485,0.9717291255752795,0.01985535831689678,0.006443129520052597,0.0019723865877712033,1
4307,E02004486,0.965634280865507,0.024466129260359213,0.007778249186819403,0.0021213406873143827,1
4308,E02004487,0.9666165915539977,0.02370221999666166,0.007678183942580538,0.00200300450676014,1
4309,E02004488,0.9710968067651142,0.020951659724851697,0.0065631705162186044,0.001388362993815474,1
4310,E02004489,0.9717082327701797,0.02091713596138375,0.006704210244033253,0.0006704210244033253,1
4311,E02004490,0.9688357823348942,0.023252058776037463,0.005974487324398515,0.0019376715646697885,1
4312,E02004491,0.966821499668215,0.024054412740544127,0.007465162574651626,0.0016589250165892503,1
4313,E02004492,0.9725412541254126,0.018613861386138613,0.0075247524752475245,0.0013201320132013201,1
