,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
114,2001,E02004054,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,111.0
115,2001,E02004054,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
116,2001,E02004055,2001 super output areas - middle layer,305,All households,3155.0
117,2001,E02004055,2001 super output areas - middle layer,305,Average household size,2.21
118,2001,E02004055,2001 super output areas - middle layer,305,Average number of rooms per household,4.87
119,2001,E02004055,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,117.0
120,2001,E02004055,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2988.0
121,2001,E02004055,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
122,2001,E02004055,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,165.0
123,2001,E02004055,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
124,2001,E02004055,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,94.0
125,2001,E02004055,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2899.0
126,2001,E02004055,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,162.0
127,2001,E02004055,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
128,2001,E02004056,2001 super output areas - middle layer,305,All households,3032.0
129,2001,E02004056,2001 super output areas - middle layer,305,Average household size,2.35
130,2001,E02004056,2001 super output areas - middle layer,305,Average number of rooms per household,5.08
131,2001,E02004056,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,117.0
132,2001,E02004056,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2979.0
133,2001,E02004056,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
134,2001,E02004056,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,50.0
135,2001,E02004056,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
136,2001,E02004056,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,38.0
137,2001,E02004056,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2734.0
138,2001,E02004056,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,259.0
139,2001,E02004056,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
140,2001,E02004057,2001 super output areas - middle layer,305,All households,3137.0
141,2001,E02004057,2001 super output areas - middle layer,305,Average household size,2.27
142,2001,E02004057,2001 super output areas - middle layer,305,Average number of rooms per household,4.94
143,2001,E02004057,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,109.0
144,2001,E02004057,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2902.0
145,2001,E02004057,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
146,2001,E02004057,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,232.0
147,2001,E02004057,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
148,2001,E02004057,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,126.0
149,2001,E02004057,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2813.0
150,2001,E02004057,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,195.0
151,2001,E02004057,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
