,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
297,2001,E02002905,2001 super output areas - middle layer,305,7. Sales and customer service occupations,38
298,2001,E02002905,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",156
299,2001,E02002905,2001 super output areas - middle layer,305,9. Elementary occupations,177
300,2001,E02002906,2001 super output areas - middle layer,305,All categories: Occupation,1340
301,2001,E02002906,2001 super output areas - middle layer,305,1. Managers and senior officials,200
302,2001,E02002906,2001 super output areas - middle layer,305,2. Professional occupations,83
303,2001,E02002906,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,132
304,2001,E02002906,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,42
305,2001,E02002906,2001 super output areas - middle layer,305,5. Skilled trades occupations,376
306,2001,E02002906,2001 super output areas - middle layer,305,6. Personal service occupations,34
307,2001,E02002906,2001 super output areas - middle layer,305,7. Sales and customer service occupations,47
308,2001,E02002906,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",215
309,2001,E02002906,2001 super output areas - middle layer,305,9. Elementary occupations,211
310,2001,E02002907,2001 super output areas - middle layer,305,All categories: Occupation,1349
311,2001,E02002907,2001 super output areas - middle layer,305,1. Managers and senior officials,191
312,2001,E02002907,2001 super output areas - middle layer,305,2. Professional occupations,101
313,2001,E02002907,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,111
314,2001,E02002907,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,43
315,2001,E02002907,2001 super output areas - middle layer,305,5. Skilled trades occupations,396
316,2001,E02002907,2001 super output areas - middle layer,305,6. Personal service occupations,25
317,2001,E02002907,2001 super output areas - middle layer,305,7. Sales and customer service occupations,53
318,2001,E02002907,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",221
319,2001,E02002907,2001 super output areas - middle layer,305,9. Elementary occupations,208
320,2001,E02002908,2001 super output areas - middle layer,305,All categories: Occupation,2207
321,2001,E02002908,2001 super output areas - middle layer,305,1. Managers and senior officials,446
322,2001,E02002908,2001 super output areas - middle layer,305,2. Professional occupations,240
323,2001,E02002908,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,208
324,2001,E02002908,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,54
325,2001,E02002908,2001 super output areas - middle layer,305,5. Skilled trades occupations,690
326,2001,E02002908,2001 super output areas - middle layer,305,6. Personal service occupations,32
327,2001,E02002908,2001 super output areas - middle layer,305,7. Sales and customer service occupations,53
328,2001,E02002908,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",244
329,2001,E02002908,2001 super output areas - middle layer,305,9. Elementary occupations,240
330,2001,E02002909,2001 super output areas - middle layer,305,All categories: Occupation,2694
331,2001,E02002909,2001 super output areas - middle layer,305,1. Managers and senior officials,556
332,2001,E02002909,2001 super output areas - middle layer,305,2. Professional occupations,297
333,2001,E02002909,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,256
334,2001,E02002909,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,68
335,2001,E02002909,2001 super output areas - middle layer,305,5. Skilled trades occupations,754
336,2001,E02002909,2001 super output areas - middle layer,305,6. Personal service occupations,52
337,2001,E02002909,2001 super output areas - middle layer,305,7. Sales and customer service occupations,76
338,2001,E02002909,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",326
339,2001,E02002909,2001 super output areas - middle layer,305,9. Elementary occupations,309
340,2001,E02002910,2001 super output areas - middle layer,305,All categories: Occupation,2002
341,2001,E02002910,2001 super output areas - middle layer,305,1. Managers and senior officials,315
342,2001,E02002910,2001 super output areas - middle layer,305,2. Professional occupations,185
343,2001,E02002910,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,161
344,2001,E02002910,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,50
345,2001,E02002910,2001 super output areas - middle layer,305,5. Skilled trades occupations,664
346,2001,E02002910,2001 super output areas - middle layer,305,6. Personal service occupations,32
347,2001,E02002910,2001 super output areas - middle layer,305,7. Sales and customer service occupations,50
