,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
213,2001,E02005448,2001 super output areas - middle layer,305,Mixed: Other,20
214,2001,E02005448,2001 super output areas - middle layer,305,Asian/Asian British,11
215,2001,E02005448,2001 super output areas - middle layer,305,Asian/Asian British: Indian,0
216,2001,E02005448,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,4
217,2001,E02005448,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
218,2001,E02005448,2001 super output areas - middle layer,305,Asian/Asian British: Other,7
219,2001,E02005448,2001 super output areas - middle layer,305,Black/Black British,17
220,2001,E02005448,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,14
221,2001,E02005448,2001 super output areas - middle layer,305,Black/Black British: Black African,3
222,2001,E02005448,2001 super output areas - middle layer,305,Black/Black British: Other,0
223,2001,E02005448,2001 super output areas - middle layer,305,Chinese/Other,7
224,2001,E02005448,2001 super output areas - middle layer,305,Chinese/Other: Chinese,4
225,2001,E02005448,2001 super output areas - middle layer,305,Chinese/Other: Other,3
226,2001,E02005449,2001 super output areas - middle layer,305,All categories: Ethnic group,6388
227,2001,E02005449,2001 super output areas - middle layer,305,White,6235
228,2001,E02005449,2001 super output areas - middle layer,305,White: British,6066
229,2001,E02005449,2001 super output areas - middle layer,305,White: Irish,100
230,2001,E02005449,2001 super output areas - middle layer,305,White: Other,69
231,2001,E02005449,2001 super output areas - middle layer,305,Mixed,50
232,2001,E02005449,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,17
233,2001,E02005449,2001 super output areas - middle layer,305,Mixed: White and Black African,6
234,2001,E02005449,2001 super output areas - middle layer,305,Mixed: White and Asian,13
235,2001,E02005449,2001 super output areas - middle layer,305,Mixed: Other,14
236,2001,E02005449,2001 super output areas - middle layer,305,Asian/Asian British,57
237,2001,E02005449,2001 super output areas - middle layer,305,Asian/Asian British: Indian,21
238,2001,E02005449,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,4
239,2001,E02005449,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,21
240,2001,E02005449,2001 super output areas - middle layer,305,Asian/Asian British: Other,11
241,2001,E02005449,2001 super output areas - middle layer,305,Black/Black British,16
242,2001,E02005449,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,7
243,2001,E02005449,2001 super output areas - middle layer,305,Black/Black British: Black African,6
244,2001,E02005449,2001 super output areas - middle layer,305,Black/Black British: Other,3
245,2001,E02005449,2001 super output areas - middle layer,305,Chinese/Other,30
246,2001,E02005449,2001 super output areas - middle layer,305,Chinese/Other: Chinese,18
247,2001,E02005449,2001 super output areas - middle layer,305,Chinese/Other: Other,12
248,2001,E02005450,2001 super output areas - middle layer,305,All categories: Ethnic group,8960
249,2001,E02005450,2001 super output areas - middle layer,305,White,8790
250,2001,E02005450,2001 super output areas - middle layer,305,White: British,8607
251,2001,E02005450,2001 super output areas - middle layer,305,White: Irish,71
252,2001,E02005450,2001 super output areas - middle layer,305,White: Other,112
253,2001,E02005450,2001 super output areas - middle layer,305,Mixed,46
254,2001,E02005450,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,9
255,2001,E02005450,2001 super output areas - middle layer,305,Mixed: White and Black African,10
256,2001,E02005450,2001 super output areas - middle layer,305,Mixed: White and Asian,15
257,2001,E02005450,2001 super output areas - middle layer,305,Mixed: Other,12
258,2001,E02005450,2001 super output areas - middle layer,305,Asian/Asian British,56
259,2001,E02005450,2001 super output areas - middle layer,305,Asian/Asian British: Indian,27
260,2001,E02005450,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,9
261,2001,E02005450,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,5
