,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
17447,2001,E02005787,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17448,2001,E02005788,2001 super output areas - middle layer,305,All households,2804.0
17449,2001,E02005788,2001 super output areas - middle layer,305,Average household size,2.26
17450,2001,E02005788,2001 super output areas - middle layer,305,Average number of rooms per household,5.99
17451,2001,E02005788,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,73.0
17452,2001,E02005788,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2530.0
17453,2001,E02005788,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,5.0
17454,2001,E02005788,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,265.0
17455,2001,E02005788,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,4.0
17456,2001,E02005788,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,34.0
17457,2001,E02005788,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2682.0
17458,2001,E02005788,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,88.0
17459,2001,E02005788,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17460,2001,E02005789,2001 super output areas - middle layer,305,All households,4460.0
17461,2001,E02005789,2001 super output areas - middle layer,305,Average household size,2.24
17462,2001,E02005789,2001 super output areas - middle layer,305,Average number of rooms per household,5.68
17463,2001,E02005789,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,115.0
17464,2001,E02005789,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,4008.0
17465,2001,E02005789,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,6.0
17466,2001,E02005789,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,440.0
17467,2001,E02005789,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,6.0
17468,2001,E02005789,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,33.0
17469,2001,E02005789,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),4231.0
17470,2001,E02005789,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,196.0
17471,2001,E02005789,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17472,2001,E02005790,2001 super output areas - middle layer,305,All households,2714.0
17473,2001,E02005790,2001 super output areas - middle layer,305,Average household size,2.29
17474,2001,E02005790,2001 super output areas - middle layer,305,Average number of rooms per household,6.24
17475,2001,E02005790,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,58.0
17476,2001,E02005790,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2433.0
17477,2001,E02005790,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17478,2001,E02005790,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,277.0
17479,2001,E02005790,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
17480,2001,E02005790,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,36.0
17481,2001,E02005790,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2602.0
17482,2001,E02005790,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,76.0
17483,2001,E02005790,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17484,2001,E02005791,2001 super output areas - middle layer,305,All households,2603.0
17485,2001,E02005791,2001 super output areas - middle layer,305,Average household size,2.44
17486,2001,E02005791,2001 super output areas - middle layer,305,Average number of rooms per household,5.98
17487,2001,E02005791,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,60.0
17488,2001,E02005791,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2297.0
17489,2001,E02005791,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17490,2001,E02005791,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,302.0
17491,2001,E02005791,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
17492,2001,E02005791,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,14.0
17493,2001,E02005791,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2544.0
17494,2001,E02005791,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,45.0
17495,2001,E02005791,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17496,2001,E02005792,2001 super output areas - middle layer,305,All households,2270.0
17497,2001,E02005792,2001 super output areas - middle layer,305,Average household size,2.16
17498,2001,E02005792,2001 super output areas - middle layer,305,Average number of rooms per household,5.39
17499,2001,E02005792,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,107.0
17500,2001,E02005792,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,1997.0
17501,2001,E02005792,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17502,2001,E02005792,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,261.0
17503,2001,E02005792,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,11.0
17504,2001,E02005792,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,47.0
17505,2001,E02005792,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),1941.0
17506,2001,E02005792,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,280.0
17507,2001,E02005792,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17508,2001,E02005793,2001 super output areas - middle layer,305,All households,2833.0
17509,2001,E02005793,2001 super output areas - middle layer,305,Average household size,2.39
17510,2001,E02005793,2001 super output areas - middle layer,305,Average number of rooms per household,5.36
17511,2001,E02005793,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,98.0
17512,2001,E02005793,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2527.0
17513,2001,E02005793,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17514,2001,E02005793,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,297.0
17515,2001,E02005793,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,6.0
17516,2001,E02005793,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,46.0
17517,2001,E02005793,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2601.0
17518,2001,E02005793,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,186.0
17519,2001,E02005793,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17520,2001,E02005794,2001 super output areas - middle layer,305,All households,3767.0
17521,2001,E02005794,2001 super output areas - middle layer,305,Average household size,2.4
17522,2001,E02005794,2001 super output areas - middle layer,305,Average number of rooms per household,6.4
17523,2001,E02005794,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,86.0
17524,2001,E02005794,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3461.0
17525,2001,E02005794,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17526,2001,E02005794,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,300.0
17527,2001,E02005794,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
17528,2001,E02005794,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,32.0
17529,2001,E02005794,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3654.0
17530,2001,E02005794,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,81.0
17531,2001,E02005794,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17532,2001,E02005795,2001 super output areas - middle layer,305,All households,3299.0
17533,2001,E02005795,2001 super output areas - middle layer,305,Average household size,2.07
17534,2001,E02005795,2001 super output areas - middle layer,305,Average number of rooms per household,5.04
17535,2001,E02005795,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,253.0
17536,2001,E02005795,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2766.0
17537,2001,E02005795,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,25.0
17538,2001,E02005795,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,496.0
17539,2001,E02005795,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,12.0
17540,2001,E02005795,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,210.0
17541,2001,E02005795,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2452.0
17542,2001,E02005795,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,624.0
17543,2001,E02005795,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,13.0
17544,2001,E02005796,2001 super output areas - middle layer,305,All households,2952.0
17545,2001,E02005796,2001 super output areas - middle layer,305,Average household size,2.36
17546,2001,E02005796,2001 super output areas - middle layer,305,Average number of rooms per household,6.19
17547,2001,E02005796,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,70.0
17548,2001,E02005796,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2583.0
17549,2001,E02005796,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17550,2001,E02005796,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,360.0
17551,2001,E02005796,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,7.0
17552,2001,E02005796,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,85.0
17553,2001,E02005796,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2783.0
17554,2001,E02005796,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,84.0
17555,2001,E02005796,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17556,2001,E02005797,2001 super output areas - middle layer,305,All households,2674.0
17557,2001,E02005797,2001 super output areas - middle layer,305,Average household size,2.4
17558,2001,E02005797,2001 super output areas - middle layer,305,Average number of rooms per household,5.32
17559,2001,E02005797,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,138.0
17560,2001,E02005797,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2207.0
17561,2001,E02005797,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17562,2001,E02005797,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,462.0
17563,2001,E02005797,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
17564,2001,E02005797,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,123.0
17565,2001,E02005797,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2279.0
17566,2001,E02005797,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,272.0
17567,2001,E02005797,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17568,2001,E02005798,2001 super output areas - middle layer,305,All households,3627.0
17569,2001,E02005798,2001 super output areas - middle layer,305,Average household size,2.27
17570,2001,E02005798,2001 super output areas - middle layer,305,Average number of rooms per household,6.16
17571,2001,E02005798,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,71.0
17572,2001,E02005798,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3314.0
17573,2001,E02005798,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17574,2001,E02005798,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,307.0
17575,2001,E02005798,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
17576,2001,E02005798,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,57.0
17577,2001,E02005798,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3463.0
17578,2001,E02005798,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,107.0
17579,2001,E02005798,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17580,2001,E02005799,2001 super output areas - middle layer,305,All households,3937.0
17581,2001,E02005799,2001 super output areas - middle layer,305,Average household size,2.33
17582,2001,E02005799,2001 super output areas - middle layer,305,Average number of rooms per household,5.73
17583,2001,E02005799,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,76.0
17584,2001,E02005799,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3592.0
17585,2001,E02005799,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17586,2001,E02005799,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,339.0
17587,2001,E02005799,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,6.0
17588,2001,E02005799,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,26.0
17589,2001,E02005799,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3710.0
17590,2001,E02005799,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,201.0
17591,2001,E02005799,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17592,2001,E02005800,2001 super output areas - middle layer,305,All households,3450.0
17593,2001,E02005800,2001 super output areas - middle layer,305,Average household size,2.02
17594,2001,E02005800,2001 super output areas - middle layer,305,Average number of rooms per household,4.82
17595,2001,E02005800,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,393.0
17596,2001,E02005800,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2645.0
17597,2001,E02005800,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,41.0
17598,2001,E02005800,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,742.0
17599,2001,E02005800,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,22.0
17600,2001,E02005800,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,379.0
17601,2001,E02005800,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2126.0
17602,2001,E02005800,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,933.0
17603,2001,E02005800,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,12.0
17604,2001,E02005801,2001 super output areas - middle layer,305,All households,2358.0
17605,2001,E02005801,2001 super output areas - middle layer,305,Average household size,2.36
17606,2001,E02005801,2001 super output areas - middle layer,305,Average number of rooms per household,5.13
17607,2001,E02005801,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,126.0
17608,2001,E02005801,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,1929.0
17609,2001,E02005801,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17610,2001,E02005801,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,423.0
17611,2001,E02005801,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,4.0
17612,2001,E02005801,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,21.0
17613,2001,E02005801,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2046.0
17614,2001,E02005801,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,290.0
17615,2001,E02005801,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17616,2001,E02005802,2001 super output areas - middle layer,305,All households,3265.0
17617,2001,E02005802,2001 super output areas - middle layer,305,Average household size,2.32
17618,2001,E02005802,2001 super output areas - middle layer,305,Average number of rooms per household,5.57
17619,2001,E02005802,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,124.0
17620,2001,E02005802,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2476.0
17621,2001,E02005802,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,8.0
17622,2001,E02005802,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,763.0
17623,2001,E02005802,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,18.0
17624,2001,E02005802,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,157.0
17625,2001,E02005802,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2760.0
17626,2001,E02005802,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,348.0
17627,2001,E02005802,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17628,2001,E02005803,2001 super output areas - middle layer,305,All households,3719.0
17629,2001,E02005803,2001 super output areas - middle layer,305,Average household size,2.18
17630,2001,E02005803,2001 super output areas - middle layer,305,Average number of rooms per household,5.29
17631,2001,E02005803,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,154.0
17632,2001,E02005803,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3209.0
17633,2001,E02005803,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,9.0
17634,2001,E02005803,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,489.0
17635,2001,E02005803,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,12.0
17636,2001,E02005803,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,71.0
17637,2001,E02005803,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3227.0
17638,2001,E02005803,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,419.0
17639,2001,E02005803,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
17640,2001,E02005804,2001 super output areas - middle layer,305,All households,3926.0
17641,2001,E02005804,2001 super output areas - middle layer,305,Average household size,1.69
17642,2001,E02005804,2001 super output areas - middle layer,305,Average number of rooms per household,4.28
17643,2001,E02005804,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,511.0
17644,2001,E02005804,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3100.0
17645,2001,E02005804,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,78.0
17646,2001,E02005804,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,720.0
17647,2001,E02005804,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,28.0
17648,2001,E02005804,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,526.0
17649,2001,E02005804,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),1720.0
17650,2001,E02005804,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,1656.0
17651,2001,E02005804,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,24.0
17652,2001,E02005805,2001 super output areas - middle layer,305,All households,3092.0
17653,2001,E02005805,2001 super output areas - middle layer,305,Average household size,2.26
17654,2001,E02005805,2001 super output areas - middle layer,305,Average number of rooms per household,5.24
17655,2001,E02005805,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,64.0
17656,2001,E02005805,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2892.0
17657,2001,E02005805,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17658,2001,E02005805,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,198.0
17659,2001,E02005805,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
17660,2001,E02005805,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,13.0
17661,2001,E02005805,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2998.0
17662,2001,E02005805,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,81.0
17663,2001,E02005805,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17664,2001,E02005806,2001 super output areas - middle layer,305,All households,2811.0
17665,2001,E02005806,2001 super output areas - middle layer,305,Average household size,2.46
17666,2001,E02005806,2001 super output areas - middle layer,305,Average number of rooms per household,5.06
17667,2001,E02005806,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,133.0
17668,2001,E02005806,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2212.0
17669,2001,E02005806,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17670,2001,E02005806,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,595.0
17671,2001,E02005806,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
17672,2001,E02005806,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,4.0
17673,2001,E02005806,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2633.0
17674,2001,E02005806,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,174.0
17675,2001,E02005806,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17676,2001,E02005807,2001 super output areas - middle layer,305,All households,2559.0
17677,2001,E02005807,2001 super output areas - middle layer,305,Average household size,2.34
17678,2001,E02005807,2001 super output areas - middle layer,305,Average number of rooms per household,5.92
17679,2001,E02005807,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,46.0
17680,2001,E02005807,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2408.0
17681,2001,E02005807,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17682,2001,E02005807,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,150.0
17683,2001,E02005807,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
17684,2001,E02005807,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,10.0
17685,2001,E02005807,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2488.0
17686,2001,E02005807,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,61.0
17687,2001,E02005807,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17688,2001,E02005808,2001 super output areas - middle layer,305,All households,5057.0
17689,2001,E02005808,2001 super output areas - middle layer,305,Average household size,2.19
17690,2001,E02005808,2001 super output areas - middle layer,305,Average number of rooms per household,5.31
17691,2001,E02005808,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,156.0
17692,2001,E02005808,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,4461.0
17693,2001,E02005808,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17694,2001,E02005808,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,590.0
17695,2001,E02005808,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
17696,2001,E02005808,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,50.0
17697,2001,E02005808,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),4574.0
17698,2001,E02005808,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,429.0
17699,2001,E02005808,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,4.0
17700,2001,E02005809,2001 super output areas - middle layer,305,All households,3140.0
17701,2001,E02005809,2001 super output areas - middle layer,305,Average household size,2.32
17702,2001,E02005809,2001 super output areas - middle layer,305,Average number of rooms per household,5.47
17703,2001,E02005809,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,109.0
17704,2001,E02005809,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2856.0
17705,2001,E02005809,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17706,2001,E02005809,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,282.0
17707,2001,E02005809,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
17708,2001,E02005809,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,30.0
17709,2001,E02005809,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2935.0
17710,2001,E02005809,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,175.0
17711,2001,E02005809,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17712,2001,E02005810,2001 super output areas - middle layer,305,All households,3025.0
17713,2001,E02005810,2001 super output areas - middle layer,305,Average household size,2.5
17714,2001,E02005810,2001 super output areas - middle layer,305,Average number of rooms per household,6.49
17715,2001,E02005810,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,43.0
17716,2001,E02005810,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2842.0
17717,2001,E02005810,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17718,2001,E02005810,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,178.0
17719,2001,E02005810,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,4.0
17720,2001,E02005810,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,28.0
17721,2001,E02005810,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2940.0
17722,2001,E02005810,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,57.0
17723,2001,E02005810,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17724,2001,E02005811,2001 super output areas - middle layer,305,All households,3322.0
17725,2001,E02005811,2001 super output areas - middle layer,305,Average household size,2.5
17726,2001,E02005811,2001 super output areas - middle layer,305,Average number of rooms per household,6.04
17727,2001,E02005811,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,70.0
17728,2001,E02005811,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3200.0
17729,2001,E02005811,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17730,2001,E02005811,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,118.0
17731,2001,E02005811,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
17732,2001,E02005811,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,16.0
17733,2001,E02005811,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3247.0
17734,2001,E02005811,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,59.0
17735,2001,E02005811,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17736,2001,E02005812,2001 super output areas - middle layer,305,All households,3220.0
17737,2001,E02005812,2001 super output areas - middle layer,305,Average household size,2.51
17738,2001,E02005812,2001 super output areas - middle layer,305,Average number of rooms per household,5.59
17739,2001,E02005812,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,92.0
17740,2001,E02005812,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3048.0
17741,2001,E02005812,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
17742,2001,E02005812,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,170.0
17743,2001,E02005812,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
17744,2001,E02005812,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,44.0
17745,2001,E02005812,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3045.0
17746,2001,E02005812,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,131.0
17747,2001,E02005812,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
17748,2001,E02005813,2001 super output areas - middle layer,305,All households,3963.0
17749,2001,E02005813,2001 super output areas - middle layer,305,Average household size,2.2
17750,2001,E02005813,2001 super output areas - middle layer,305,Average number of rooms per household,4.79
17751,2001,E02005813,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,279.0
17752,2001,E02005813,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3535.0
17753,2001,E02005813,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
17754,2001,E02005813,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,418.0
