,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_LARPUK11_NAME,OBS_VALUE
20626,2001,E02000201,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,89
20627,2001,E02000201,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),225
20628,2001,E02000201,2001 super output areas - middle layer,305,Not living in a couple: Divorced,500
20629,2001,E02000201,2001 super output areas - middle layer,305,Not living in a couple: Widowed,354
20630,2001,E02000202,2001 super output areas - middle layer,305,All categories: Living arrangements,6562
20631,2001,E02000202,2001 super output areas - middle layer,305,Living in a couple,3435
20632,2001,E02000202,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2974
20633,2001,E02000202,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,461
20634,2001,E02000202,2001 super output areas - middle layer,305,Not living in a couple,3127
20635,2001,E02000202,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),2072
20636,2001,E02000202,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,142
20637,2001,E02000202,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),145
20638,2001,E02000202,2001 super output areas - middle layer,305,Not living in a couple: Divorced,372
20639,2001,E02000202,2001 super output areas - middle layer,305,Not living in a couple: Widowed,396
20640,2001,E02000203,2001 super output areas - middle layer,305,All categories: Living arrangements,5679
20641,2001,E02000203,2001 super output areas - middle layer,305,Living in a couple,2484
20642,2001,E02000203,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2028
20643,2001,E02000203,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,456
20644,2001,E02000203,2001 super output areas - middle layer,305,Not living in a couple,3195
20645,2001,E02000203,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),2095
20646,2001,E02000203,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,154
20647,2001,E02000203,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),174
20648,2001,E02000203,2001 super output areas - middle layer,305,Not living in a couple: Divorced,427
20649,2001,E02000203,2001 super output areas - middle layer,305,Not living in a couple: Widowed,345
20650,2001,E02000204,2001 super output areas - middle layer,305,All categories: Living arrangements,6859
20651,2001,E02000204,2001 super output areas - middle layer,305,Living in a couple,3562
20652,2001,E02000204,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3206
20653,2001,E02000204,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,356
20654,2001,E02000204,2001 super output areas - middle layer,305,Not living in a couple,3297
20655,2001,E02000204,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),2184
20656,2001,E02000204,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,173
20657,2001,E02000204,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),185
20658,2001,E02000204,2001 super output areas - middle layer,305,Not living in a couple: Divorced,370
20659,2001,E02000204,2001 super output areas - middle layer,305,Not living in a couple: Widowed,385
20660,2001,E02000205,2001 super output areas - middle layer,305,All categories: Living arrangements,5424
20661,2001,E02000205,2001 super output areas - middle layer,305,Living in a couple,2762
20662,2001,E02000205,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2156
20663,2001,E02000205,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,606
20664,2001,E02000205,2001 super output areas - middle layer,305,Not living in a couple,2662
20665,2001,E02000205,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1638
20666,2001,E02000205,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,56
20667,2001,E02000205,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),225
20668,2001,E02000205,2001 super output areas - middle layer,305,Not living in a couple: Divorced,407
20669,2001,E02000205,2001 super output areas - middle layer,305,Not living in a couple: Widowed,336
20670,2001,E02000206,2001 super output areas - middle layer,305,All categories: Living arrangements,6620
20671,2001,E02000206,2001 super output areas - middle layer,305,Living in a couple,2907
20672,2001,E02000206,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2149
20673,2001,E02000206,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,758
20674,2001,E02000206,2001 super output areas - middle layer,305,Not living in a couple,3713
20675,2001,E02000206,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),2456
20676,2001,E02000206,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,117
20677,2001,E02000206,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),211
20678,2001,E02000206,2001 super output areas - middle layer,305,Not living in a couple: Divorced,586
20679,2001,E02000206,2001 super output areas - middle layer,305,Not living in a couple: Widowed,343
20680,2001,E02000207,2001 super output areas - middle layer,305,All categories: Living arrangements,5726
20681,2001,E02000207,2001 super output areas - middle layer,305,Living in a couple,2800
20682,2001,E02000207,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2190
20683,2001,E02000207,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,610
20684,2001,E02000207,2001 super output areas - middle layer,305,Not living in a couple,2926
20685,2001,E02000207,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1915
20686,2001,E02000207,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,43
20687,2001,E02000207,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),202
20688,2001,E02000207,2001 super output areas - middle layer,305,Not living in a couple: Divorced,445
20689,2001,E02000207,2001 super output areas - middle layer,305,Not living in a couple: Widowed,321
20690,2001,E02000208,2001 super output areas - middle layer,305,All categories: Living arrangements,5422
20691,2001,E02000208,2001 super output areas - middle layer,305,Living in a couple,2540
20692,2001,E02000208,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2070
20693,2001,E02000208,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,470
20694,2001,E02000208,2001 super output areas - middle layer,305,Not living in a couple,2882
20695,2001,E02000208,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1825
20696,2001,E02000208,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,185
20697,2001,E02000208,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),162
20698,2001,E02000208,2001 super output areas - middle layer,305,Not living in a couple: Divorced,383
20699,2001,E02000208,2001 super output areas - middle layer,305,Not living in a couple: Widowed,327
20700,2001,E02000209,2001 super output areas - middle layer,305,All categories: Living arrangements,5759
20701,2001,E02000209,2001 super output areas - middle layer,305,Living in a couple,3166
20702,2001,E02000209,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2632
20703,2001,E02000209,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,534
20704,2001,E02000209,2001 super output areas - middle layer,305,Not living in a couple,2593
20705,2001,E02000209,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1695
20706,2001,E02000209,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,111
20707,2001,E02000209,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),159
20708,2001,E02000209,2001 super output areas - middle layer,305,Not living in a couple: Divorced,305
20709,2001,E02000209,2001 super output areas - middle layer,305,Not living in a couple: Widowed,323
20710,2001,E02000210,2001 super output areas - middle layer,305,All categories: Living arrangements,6060
20711,2001,E02000210,2001 super output areas - middle layer,305,Living in a couple,3444
20712,2001,E02000210,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2768
20713,2001,E02000210,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,676
20714,2001,E02000210,2001 super output areas - middle layer,305,Not living in a couple,2616
20715,2001,E02000210,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1721
