,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANGS_3_NAME,OBS_VALUE
5275,2021,W01001600,2021 super output areas - lower layer,151,Cannot speak Welsh,1619
5276,2021,W01001600,2021 super output areas - lower layer,151,Can speak Welsh,164
5277,2021,W01001602,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1573
5278,2021,W01001602,2021 super output areas - lower layer,151,Cannot speak Welsh,1418
5279,2021,W01001602,2021 super output areas - lower layer,151,Can speak Welsh,155
5280,2021,W01001603,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1479
5281,2021,W01001603,2021 super output areas - lower layer,151,Cannot speak Welsh,1327
5282,2021,W01001603,2021 super output areas - lower layer,151,Can speak Welsh,152
5283,2021,W01001604,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1454
5284,2021,W01001604,2021 super output areas - lower layer,151,Cannot speak Welsh,1328
5285,2021,W01001604,2021 super output areas - lower layer,151,Can speak Welsh,126
5286,2021,W01001642,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1587
5287,2021,W01001642,2021 super output areas - lower layer,151,Cannot speak Welsh,1484
5288,2021,W01001642,2021 super output areas - lower layer,151,Can speak Welsh,103
5289,2021,W01001643,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1822
5290,2021,W01001643,2021 super output areas - lower layer,151,Cannot speak Welsh,1694
5291,2021,W01001643,2021 super output areas - lower layer,151,Can speak Welsh,128
5292,2021,W01001690,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2106
5293,2021,W01001690,2021 super output areas - lower layer,151,Cannot speak Welsh,1951
5294,2021,W01001690,2021 super output areas - lower layer,151,Can speak Welsh,155
5295,2021,W01001693,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2743
5296,2021,W01001693,2021 super output areas - lower layer,151,Cannot speak Welsh,2616
5297,2021,W01001693,2021 super output areas - lower layer,151,Can speak Welsh,127
5298,2021,W01002030,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1358
5299,2021,W01002030,2021 super output areas - lower layer,151,Cannot speak Welsh,1273
5300,2021,W01002030,2021 super output areas - lower layer,151,Can speak Welsh,85
5301,2021,W01002031,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1605
5302,2021,W01002031,2021 super output areas - lower layer,151,Cannot speak Welsh,1470
5303,2021,W01002031,2021 super output areas - lower layer,151,Can speak Welsh,135
5304,2021,W01001605,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1424
5305,2021,W01001605,2021 super output areas - lower layer,151,Cannot speak Welsh,1298
5306,2021,W01001605,2021 super output areas - lower layer,151,Can speak Welsh,126
5307,2021,W01001685,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1642
5308,2021,W01001685,2021 super output areas - lower layer,151,Cannot speak Welsh,1525
5309,2021,W01001685,2021 super output areas - lower layer,151,Can speak Welsh,117
5310,2021,W01001686,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1266
5311,2021,W01001686,2021 super output areas - lower layer,151,Cannot speak Welsh,1153
5312,2021,W01001686,2021 super output areas - lower layer,151,Can speak Welsh,113
5313,2021,W01001687,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2263
5314,2021,W01001687,2021 super output areas - lower layer,151,Cannot speak Welsh,2159
5315,2021,W01001687,2021 super output areas - lower layer,151,Can speak Welsh,104
5316,2021,W01001607,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1304
5317,2021,W01001607,2021 super output areas - lower layer,151,Cannot speak Welsh,1211
5318,2021,W01001607,2021 super output areas - lower layer,151,Can speak Welsh,93
5319,2021,W01001609,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1826
5320,2021,W01001609,2021 super output areas - lower layer,151,Cannot speak Welsh,1698
5321,2021,W01001609,2021 super output areas - lower layer,151,Can speak Welsh,128
5322,2021,W01001610,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1282
5323,2021,W01001610,2021 super output areas - lower layer,151,Cannot speak Welsh,1181
5324,2021,W01001610,2021 super output areas - lower layer,151,Can speak Welsh,101
5325,2021,W01001645,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1248
5326,2021,W01001645,2021 super output areas - lower layer,151,Cannot speak Welsh,1168
5327,2021,W01001645,2021 super output areas - lower layer,151,Can speak Welsh,80
5328,2021,W01001646,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1568
5329,2021,W01001646,2021 super output areas - lower layer,151,Cannot speak Welsh,1410
5330,2021,W01001646,2021 super output areas - lower layer,151,Can speak Welsh,158
5331,2021,W01001648,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1509
5332,2021,W01001648,2021 super output areas - lower layer,151,Cannot speak Welsh,1420
5333,2021,W01001648,2021 super output areas - lower layer,151,Can speak Welsh,89
5334,2021,W01002032,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1247
5335,2021,W01002032,2021 super output areas - lower layer,151,Cannot speak Welsh,1167
5336,2021,W01002032,2021 super output areas - lower layer,151,Can speak Welsh,80
5337,2021,W01002033,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1332
5338,2021,W01002033,2021 super output areas - lower layer,151,Cannot speak Welsh,1229
5339,2021,W01002033,2021 super output areas - lower layer,151,Can speak Welsh,103
5340,2021,W01001635,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1295
5341,2021,W01001635,2021 super output areas - lower layer,151,Cannot speak Welsh,1201
5342,2021,W01001635,2021 super output areas - lower layer,151,Can speak Welsh,94
5343,2021,W01001637,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2064
5344,2021,W01001637,2021 super output areas - lower layer,151,Cannot speak Welsh,1896
5345,2021,W01001637,2021 super output areas - lower layer,151,Can speak Welsh,168
5346,2021,W01001638,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1182
5347,2021,W01001638,2021 super output areas - lower layer,151,Cannot speak Welsh,1069
5348,2021,W01001638,2021 super output areas - lower layer,151,Can speak Welsh,113
5349,2021,W01001671,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2208
5350,2021,W01001671,2021 super output areas - lower layer,151,Cannot speak Welsh,2044
5351,2021,W01001671,2021 super output areas - lower layer,151,Can speak Welsh,164
5352,2021,W01001629,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1347
5353,2021,W01001629,2021 super output areas - lower layer,151,Cannot speak Welsh,1268
5354,2021,W01001629,2021 super output areas - lower layer,151,Can speak Welsh,79
5355,2021,W01001630,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1585
5356,2021,W01001630,2021 super output areas - lower layer,151,Cannot speak Welsh,1501
5357,2021,W01001630,2021 super output areas - lower layer,151,Can speak Welsh,84
5358,2021,W01001631,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1295
5359,2021,W01001631,2021 super output areas - lower layer,151,Cannot speak Welsh,1221
5360,2021,W01001631,2021 super output areas - lower layer,151,Can speak Welsh,74
5361,2021,W01001632,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1365
5362,2021,W01001632,2021 super output areas - lower layer,151,Cannot speak Welsh,1287
5363,2021,W01001632,2021 super output areas - lower layer,151,Can speak Welsh,78
5364,2021,W01001659,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1828
5365,2021,W01001659,2021 super output areas - lower layer,151,Cannot speak Welsh,1743
5366,2021,W01001659,2021 super output areas - lower layer,151,Can speak Welsh,85
5367,2021,W01001660,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2588
5368,2021,W01001660,2021 super output areas - lower layer,151,Cannot speak Welsh,2380
5369,2021,W01001660,2021 super output areas - lower layer,151,Can speak Welsh,208
5370,2021,W01001661,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2847
5371,2021,W01001661,2021 super output areas - lower layer,151,Cannot speak Welsh,2670
5372,2021,W01001661,2021 super output areas - lower layer,151,Can speak Welsh,177
5373,2021,W01001662,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1628
5374,2021,W01001662,2021 super output areas - lower layer,151,Cannot speak Welsh,1487
5375,2021,W01001662,2021 super output areas - lower layer,151,Can speak Welsh,141
5376,2021,W01001633,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1621
5377,2021,W01001633,2021 super output areas - lower layer,151,Cannot speak Welsh,1515
5378,2021,W01001633,2021 super output areas - lower layer,151,Can speak Welsh,106
5379,2021,W01001634,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1442
5380,2021,W01001634,2021 super output areas - lower layer,151,Cannot speak Welsh,1322
5381,2021,W01001634,2021 super output areas - lower layer,151,Can speak Welsh,120
5382,2021,W01001689,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2019
5383,2021,W01001689,2021 super output areas - lower layer,151,Cannot speak Welsh,1802
5384,2021,W01001689,2021 super output areas - lower layer,151,Can speak Welsh,217
5385,2021,W01002034,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1631
5386,2021,W01002034,2021 super output areas - lower layer,151,Cannot speak Welsh,1488
5387,2021,W01002034,2021 super output areas - lower layer,151,Can speak Welsh,143
5388,2021,W01002035,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1526
5389,2021,W01002035,2021 super output areas - lower layer,151,Cannot speak Welsh,1373
5390,2021,W01002035,2021 super output areas - lower layer,151,Can speak Welsh,153
5391,2021,W01001636,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1874
5392,2021,W01001636,2021 super output areas - lower layer,151,Cannot speak Welsh,1691
5393,2021,W01001636,2021 super output areas - lower layer,151,Can speak Welsh,183
5394,2021,W01001657,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1413
5395,2021,W01001657,2021 super output areas - lower layer,151,Cannot speak Welsh,1291
5396,2021,W01001657,2021 super output areas - lower layer,151,Can speak Welsh,122
5397,2021,W01001658,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2018
5398,2021,W01001658,2021 super output areas - lower layer,151,Cannot speak Welsh,1829
5399,2021,W01001658,2021 super output areas - lower layer,151,Can speak Welsh,189
5400,2021,W01001912,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1485
5401,2021,W01001912,2021 super output areas - lower layer,151,Cannot speak Welsh,1385
5402,2021,W01001912,2021 super output areas - lower layer,151,Can speak Welsh,100
5403,2021,W01001913,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1407
5404,2021,W01001913,2021 super output areas - lower layer,151,Cannot speak Welsh,1263
5405,2021,W01001913,2021 super output areas - lower layer,151,Can speak Welsh,144
5406,2021,W01000461,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1550
5407,2021,W01000461,2021 super output areas - lower layer,151,Cannot speak Welsh,1061
5408,2021,W01000461,2021 super output areas - lower layer,151,Can speak Welsh,489
5409,2021,W01000470,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1948
5410,2021,W01000470,2021 super output areas - lower layer,151,Cannot speak Welsh,1608
5411,2021,W01000470,2021 super output areas - lower layer,151,Can speak Welsh,340
5412,2021,W01000475,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2349
5413,2021,W01000475,2021 super output areas - lower layer,151,Cannot speak Welsh,1688
5414,2021,W01000475,2021 super output areas - lower layer,151,Can speak Welsh,661
5415,2021,W01001906,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1907
5416,2021,W01001906,2021 super output areas - lower layer,151,Cannot speak Welsh,1136
5417,2021,W01001906,2021 super output areas - lower layer,151,Can speak Welsh,771
5418,2021,W01001907,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1344
5419,2021,W01001907,2021 super output areas - lower layer,151,Cannot speak Welsh,972
5420,2021,W01001907,2021 super output areas - lower layer,151,Can speak Welsh,372
5421,2021,W01000444,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2200
5422,2021,W01000444,2021 super output areas - lower layer,151,Cannot speak Welsh,1909
5423,2021,W01000444,2021 super output areas - lower layer,151,Can speak Welsh,291
5424,2021,W01000457,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2098
5425,2021,W01000457,2021 super output areas - lower layer,151,Cannot speak Welsh,1883
5426,2021,W01000457,2021 super output areas - lower layer,151,Can speak Welsh,215
5427,2021,W01000458,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1814
5428,2021,W01000458,2021 super output areas - lower layer,151,Cannot speak Welsh,1615
5429,2021,W01000458,2021 super output areas - lower layer,151,Can speak Welsh,199
5430,2021,W01000498,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1439
5431,2021,W01000498,2021 super output areas - lower layer,151,Cannot speak Welsh,1293
5432,2021,W01000498,2021 super output areas - lower layer,151,Can speak Welsh,146
5433,2021,W01000499,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1208
5434,2021,W01000499,2021 super output areas - lower layer,151,Cannot speak Welsh,1089
5435,2021,W01000499,2021 super output areas - lower layer,151,Can speak Welsh,119
5436,2021,W01000500,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1644
5437,2021,W01000500,2021 super output areas - lower layer,151,Cannot speak Welsh,1439
5438,2021,W01000500,2021 super output areas - lower layer,151,Can speak Welsh,205
5439,2021,W01000501,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2157
5440,2021,W01000501,2021 super output areas - lower layer,151,Cannot speak Welsh,1900
5441,2021,W01000501,2021 super output areas - lower layer,151,Can speak Welsh,257
5442,2021,W01000442,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1999
5443,2021,W01000442,2021 super output areas - lower layer,151,Cannot speak Welsh,910
5444,2021,W01000442,2021 super output areas - lower layer,151,Can speak Welsh,1089
5445,2021,W01000452,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1964
5446,2021,W01000452,2021 super output areas - lower layer,151,Cannot speak Welsh,1085
5447,2021,W01000452,2021 super output areas - lower layer,151,Can speak Welsh,879
5448,2021,W01000473,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2092
5449,2021,W01000473,2021 super output areas - lower layer,151,Cannot speak Welsh,1100
5450,2021,W01000473,2021 super output areas - lower layer,151,Can speak Welsh,992
5451,2021,W01000428,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1298
5452,2021,W01000428,2021 super output areas - lower layer,151,Cannot speak Welsh,1126
5453,2021,W01000428,2021 super output areas - lower layer,151,Can speak Welsh,172
5454,2021,W01000441,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1493
5455,2021,W01000441,2021 super output areas - lower layer,151,Cannot speak Welsh,1355
5456,2021,W01000441,2021 super output areas - lower layer,151,Can speak Welsh,138
5457,2021,W01000476,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1250
5458,2021,W01000476,2021 super output areas - lower layer,151,Cannot speak Welsh,1139
5459,2021,W01000476,2021 super output areas - lower layer,151,Can speak Welsh,111
5460,2021,W01000497,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1339
5461,2021,W01000497,2021 super output areas - lower layer,151,Cannot speak Welsh,1223
5462,2021,W01000497,2021 super output areas - lower layer,151,Can speak Welsh,116
5463,2021,W01000433,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2219
5464,2021,W01000433,2021 super output areas - lower layer,151,Cannot speak Welsh,1664
5465,2021,W01000433,2021 super output areas - lower layer,151,Can speak Welsh,555
5466,2021,W01000460,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1668
5467,2021,W01000460,2021 super output areas - lower layer,151,Cannot speak Welsh,1097
5468,2021,W01000460,2021 super output areas - lower layer,151,Can speak Welsh,571
5469,2021,W01000488,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2124
5470,2021,W01000488,2021 super output areas - lower layer,151,Cannot speak Welsh,1696
5471,2021,W01000488,2021 super output areas - lower layer,151,Can speak Welsh,428
5472,2021,W01000434,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1704
5473,2021,W01000434,2021 super output areas - lower layer,151,Cannot speak Welsh,1625
5474,2021,W01000434,2021 super output areas - lower layer,151,Can speak Welsh,79
5475,2021,W01000439,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1984
5476,2021,W01000439,2021 super output areas - lower layer,151,Cannot speak Welsh,1733
5477,2021,W01000439,2021 super output areas - lower layer,151,Can speak Welsh,251
5478,2021,W01000447,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1953
5479,2021,W01000447,2021 super output areas - lower layer,151,Cannot speak Welsh,1757
5480,2021,W01000447,2021 super output areas - lower layer,151,Can speak Welsh,196
5481,2021,W01000480,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2037
5482,2021,W01000480,2021 super output areas - lower layer,151,Cannot speak Welsh,1803
5483,2021,W01000480,2021 super output areas - lower layer,151,Can speak Welsh,234
5484,2021,W01000481,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2139
5485,2021,W01000481,2021 super output areas - lower layer,151,Cannot speak Welsh,1873
5486,2021,W01000481,2021 super output areas - lower layer,151,Can speak Welsh,266
5487,2021,W01000482,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1852
5488,2021,W01000482,2021 super output areas - lower layer,151,Cannot speak Welsh,1598
5489,2021,W01000482,2021 super output areas - lower layer,151,Can speak Welsh,254
5490,2021,W01000478,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1797
5491,2021,W01000478,2021 super output areas - lower layer,151,Cannot speak Welsh,1593
5492,2021,W01000478,2021 super output areas - lower layer,151,Can speak Welsh,204
5493,2021,W01000479,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1401
5494,2021,W01000479,2021 super output areas - lower layer,151,Cannot speak Welsh,1224
5495,2021,W01000479,2021 super output areas - lower layer,151,Can speak Welsh,177
5496,2021,W01000483,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1771
5497,2021,W01000483,2021 super output areas - lower layer,151,Cannot speak Welsh,1559
5498,2021,W01000483,2021 super output areas - lower layer,151,Can speak Welsh,212
5499,2021,W01000429,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2272
5500,2021,W01000429,2021 super output areas - lower layer,151,Cannot speak Welsh,1806
5501,2021,W01000429,2021 super output areas - lower layer,151,Can speak Welsh,466
5502,2021,W01000453,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1352
5503,2021,W01000453,2021 super output areas - lower layer,151,Cannot speak Welsh,1138
5504,2021,W01000453,2021 super output areas - lower layer,151,Can speak Welsh,214
5505,2021,W01000466,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1288
5506,2021,W01000466,2021 super output areas - lower layer,151,Cannot speak Welsh,1091
5507,2021,W01000466,2021 super output areas - lower layer,151,Can speak Welsh,197
5508,2021,W01000467,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1422
5509,2021,W01000467,2021 super output areas - lower layer,151,Cannot speak Welsh,1216
5510,2021,W01000467,2021 super output areas - lower layer,151,Can speak Welsh,206
5511,2021,W01000427,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1310
5512,2021,W01000427,2021 super output areas - lower layer,151,Cannot speak Welsh,1197
5513,2021,W01000427,2021 super output areas - lower layer,151,Can speak Welsh,113
5514,2021,W01000448,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1349
5515,2021,W01000448,2021 super output areas - lower layer,151,Cannot speak Welsh,1265
5516,2021,W01000448,2021 super output areas - lower layer,151,Can speak Welsh,84
5517,2021,W01000449,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1495
5518,2021,W01000449,2021 super output areas - lower layer,151,Cannot speak Welsh,1390
5519,2021,W01000449,2021 super output areas - lower layer,151,Can speak Welsh,105
5520,2021,W01000464,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1155
5521,2021,W01000464,2021 super output areas - lower layer,151,Cannot speak Welsh,1071
5522,2021,W01000464,2021 super output areas - lower layer,151,Can speak Welsh,84
5523,2021,W01000484,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1650
5524,2021,W01000484,2021 super output areas - lower layer,151,Cannot speak Welsh,1536
5525,2021,W01000484,2021 super output areas - lower layer,151,Can speak Welsh,114
5526,2021,W01000485,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1553
5527,2021,W01000485,2021 super output areas - lower layer,151,Cannot speak Welsh,1463
5528,2021,W01000485,2021 super output areas - lower layer,151,Can speak Welsh,90
5529,2021,W01000486,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1039
5530,2021,W01000486,2021 super output areas - lower layer,151,Cannot speak Welsh,966
5531,2021,W01000486,2021 super output areas - lower layer,151,Can speak Welsh,73
5532,2021,W01000438,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1203
5533,2021,W01000438,2021 super output areas - lower layer,151,Cannot speak Welsh,1110
5534,2021,W01000438,2021 super output areas - lower layer,151,Can speak Welsh,93
5535,2021,W01000451,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1160
5536,2021,W01000451,2021 super output areas - lower layer,151,Cannot speak Welsh,1054
5537,2021,W01000451,2021 super output areas - lower layer,151,Can speak Welsh,106
5538,2021,W01000472,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1160
5539,2021,W01000472,2021 super output areas - lower layer,151,Cannot speak Welsh,1025
5540,2021,W01000472,2021 super output areas - lower layer,151,Can speak Welsh,135
5541,2021,W01000477,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1487
5542,2021,W01000477,2021 super output areas - lower layer,151,Cannot speak Welsh,1338
5543,2021,W01000477,2021 super output areas - lower layer,151,Can speak Welsh,149
5544,2021,W01000487,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2029
5545,2021,W01000487,2021 super output areas - lower layer,151,Cannot speak Welsh,1774
5546,2021,W01000487,2021 super output areas - lower layer,151,Can speak Welsh,255
5547,2021,W01000454,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1242
5548,2021,W01000454,2021 super output areas - lower layer,151,Cannot speak Welsh,1114
5549,2021,W01000454,2021 super output areas - lower layer,151,Can speak Welsh,128
5550,2021,W01000455,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2125
5551,2021,W01000455,2021 super output areas - lower layer,151,Cannot speak Welsh,1896
5552,2021,W01000455,2021 super output areas - lower layer,151,Can speak Welsh,229
5553,2021,W01000456,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2119
5554,2021,W01000456,2021 super output areas - lower layer,151,Cannot speak Welsh,1909
5555,2021,W01000456,2021 super output areas - lower layer,151,Can speak Welsh,210
5556,2021,W01000431,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1226
5557,2021,W01000431,2021 super output areas - lower layer,151,Cannot speak Welsh,1054
5558,2021,W01000431,2021 super output areas - lower layer,151,Can speak Welsh,172
5559,2021,W01000432,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1178
5560,2021,W01000432,2021 super output areas - lower layer,151,Cannot speak Welsh,1025
5561,2021,W01000432,2021 super output areas - lower layer,151,Can speak Welsh,153
5562,2021,W01000450,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1364
5563,2021,W01000450,2021 super output areas - lower layer,151,Cannot speak Welsh,1181
5564,2021,W01000450,2021 super output areas - lower layer,151,Can speak Welsh,183
5565,2021,W01000459,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1184
5566,2021,W01000459,2021 super output areas - lower layer,151,Cannot speak Welsh,1055
5567,2021,W01000459,2021 super output areas - lower layer,151,Can speak Welsh,129
5568,2021,W01000471,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1723
5569,2021,W01000471,2021 super output areas - lower layer,151,Cannot speak Welsh,1459
5570,2021,W01000471,2021 super output areas - lower layer,151,Can speak Welsh,264
5571,2021,W01000430,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1290
5572,2021,W01000430,2021 super output areas - lower layer,151,Cannot speak Welsh,1149
5573,2021,W01000430,2021 super output areas - lower layer,151,Can speak Welsh,141
5574,2021,W01000443,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2237
5575,2021,W01000443,2021 super output areas - lower layer,151,Cannot speak Welsh,2046
5576,2021,W01000443,2021 super output areas - lower layer,151,Can speak Welsh,191
5577,2021,W01000445,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1456
5578,2021,W01000445,2021 super output areas - lower layer,151,Cannot speak Welsh,1375
5579,2021,W01000445,2021 super output areas - lower layer,151,Can speak Welsh,81
5580,2021,W01000446,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1642
5581,2021,W01000446,2021 super output areas - lower layer,151,Cannot speak Welsh,1538
5582,2021,W01000446,2021 super output areas - lower layer,151,Can speak Welsh,104
5583,2021,W01000494,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1661
5584,2021,W01000494,2021 super output areas - lower layer,151,Cannot speak Welsh,1487
5585,2021,W01000494,2021 super output areas - lower layer,151,Can speak Welsh,174
5586,2021,W01000489,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1741
5587,2021,W01000489,2021 super output areas - lower layer,151,Cannot speak Welsh,1539
5588,2021,W01000489,2021 super output areas - lower layer,151,Can speak Welsh,202
5589,2021,W01000492,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1492
5590,2021,W01000492,2021 super output areas - lower layer,151,Cannot speak Welsh,1326
5591,2021,W01000492,2021 super output areas - lower layer,151,Can speak Welsh,166
5592,2021,W01000493,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1693
5593,2021,W01000493,2021 super output areas - lower layer,151,Cannot speak Welsh,1513
5594,2021,W01000493,2021 super output areas - lower layer,151,Can speak Welsh,180
5595,2021,W01001901,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1773
5596,2021,W01001901,2021 super output areas - lower layer,151,Cannot speak Welsh,1572
5597,2021,W01001901,2021 super output areas - lower layer,151,Can speak Welsh,201
5598,2021,W01001902,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1344
5599,2021,W01001902,2021 super output areas - lower layer,151,Cannot speak Welsh,1217
5600,2021,W01001902,2021 super output areas - lower layer,151,Can speak Welsh,127
5601,2021,W01000465,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1018
5602,2021,W01000465,2021 super output areas - lower layer,151,Cannot speak Welsh,910
5603,2021,W01000465,2021 super output areas - lower layer,151,Can speak Welsh,108
5604,2021,W01001903,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2065
5605,2021,W01001903,2021 super output areas - lower layer,151,Cannot speak Welsh,1857
5606,2021,W01001903,2021 super output areas - lower layer,151,Can speak Welsh,208
5607,2021,W01001904,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1614
5608,2021,W01001904,2021 super output areas - lower layer,151,Cannot speak Welsh,1463
5609,2021,W01001904,2021 super output areas - lower layer,151,Can speak Welsh,151
5610,2021,W01001905,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2107
5611,2021,W01001905,2021 super output areas - lower layer,151,Cannot speak Welsh,1872
5612,2021,W01001905,2021 super output areas - lower layer,151,Can speak Welsh,235
5613,2021,W01000440,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1286
