,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
295,2021,E01015612,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
296,2021,E01015612,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,26
297,2021,E01015612,2021 super output areas - lower layer,151,Africa,130
298,2021,E01015612,2021 super output areas - lower layer,151,Middle East and Asia,453
299,2021,E01015612,2021 super output areas - lower layer,151,The Americas and the Caribbean,39
300,2021,E01015612,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
301,2021,E01015612,2021 super output areas - lower layer,151,British Overseas,4
302,2021,E01015655,2021 super output areas - lower layer,151,Total: All usual residents,2209
303,2021,E01015655,2021 super output areas - lower layer,151,Europe,1820
304,2021,E01015655,2021 super output areas - lower layer,151,Europe: United Kingdom,1252
305,2021,E01015655,2021 super output areas - lower layer,151,Europe: EU countries,550
306,2021,E01015655,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,89
307,2021,E01015655,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,340
308,2021,E01015655,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,119
309,2021,E01015655,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
310,2021,E01015655,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,18
311,2021,E01015655,2021 super output areas - lower layer,151,Africa,80
312,2021,E01015655,2021 super output areas - lower layer,151,Middle East and Asia,274
313,2021,E01015655,2021 super output areas - lower layer,151,The Americas and the Caribbean,32
314,2021,E01015655,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
315,2021,E01015655,2021 super output areas - lower layer,151,British Overseas,1
316,2021,E01035542,2021 super output areas - lower layer,151,Total: All usual residents,1559
317,2021,E01035542,2021 super output areas - lower layer,151,Europe,1238
318,2021,E01035542,2021 super output areas - lower layer,151,Europe: United Kingdom,690
319,2021,E01035542,2021 super output areas - lower layer,151,Europe: EU countries,536
320,2021,E01035542,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,99
321,2021,E01035542,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,299
322,2021,E01035542,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,137
323,2021,E01035542,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
324,2021,E01035542,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,12
325,2021,E01035542,2021 super output areas - lower layer,151,Africa,66
326,2021,E01035542,2021 super output areas - lower layer,151,Middle East and Asia,227
327,2021,E01035542,2021 super output areas - lower layer,151,The Americas and the Caribbean,28
328,2021,E01035542,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
329,2021,E01035542,2021 super output areas - lower layer,151,British Overseas,0
330,2021,E01035543,2021 super output areas - lower layer,151,Total: All usual residents,1172
331,2021,E01035543,2021 super output areas - lower layer,151,Europe,835
332,2021,E01035543,2021 super output areas - lower layer,151,Europe: United Kingdom,394
333,2021,E01035543,2021 super output areas - lower layer,151,Europe: EU countries,418
334,2021,E01035543,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,101
335,2021,E01035543,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,220
336,2021,E01035543,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,88
337,2021,E01035543,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,9
338,2021,E01035543,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,23
339,2021,E01035543,2021 super output areas - lower layer,151,Africa,61
340,2021,E01035543,2021 super output areas - lower layer,151,Middle East and Asia,227
341,2021,E01035543,2021 super output areas - lower layer,151,The Americas and the Caribbean,49
342,2021,E01035543,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
343,2021,E01035543,2021 super output areas - lower layer,151,British Overseas,0
