,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
310,2021,E01030420,2021 super output areas - lower layer,151,10 years or more,171
311,2021,E01030420,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",33
312,2021,E01030420,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",19
313,2021,E01030420,2021 super output areas - lower layer,151,Less than 2 years,13
314,2021,E01030382,2021 super output areas - lower layer,151,Total: All usual residents,1542
315,2021,E01030382,2021 super output areas - lower layer,151,Born in the UK,1213
316,2021,E01030382,2021 super output areas - lower layer,151,10 years or more,203
317,2021,E01030382,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",63
318,2021,E01030382,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",37
319,2021,E01030382,2021 super output areas - lower layer,151,Less than 2 years,26
320,2021,E01030390,2021 super output areas - lower layer,151,Total: All usual residents,2035
321,2021,E01030390,2021 super output areas - lower layer,151,Born in the UK,1667
322,2021,E01030390,2021 super output areas - lower layer,151,10 years or more,248
323,2021,E01030390,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",62
324,2021,E01030390,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",34
325,2021,E01030390,2021 super output areas - lower layer,151,Less than 2 years,24
326,2021,E01030392,2021 super output areas - lower layer,151,Total: All usual residents,2041
327,2021,E01030392,2021 super output areas - lower layer,151,Born in the UK,1677
328,2021,E01030392,2021 super output areas - lower layer,151,10 years or more,226
329,2021,E01030392,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",63
330,2021,E01030392,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",39
331,2021,E01030392,2021 super output areas - lower layer,151,Less than 2 years,36
332,2021,E01030396,2021 super output areas - lower layer,151,Total: All usual residents,2490
333,2021,E01030396,2021 super output areas - lower layer,151,Born in the UK,1952
334,2021,E01030396,2021 super output areas - lower layer,151,10 years or more,387
335,2021,E01030396,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",84
336,2021,E01030396,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",45
337,2021,E01030396,2021 super output areas - lower layer,151,Less than 2 years,22
338,2021,E01030398,2021 super output areas - lower layer,151,Total: All usual residents,1706
339,2021,E01030398,2021 super output areas - lower layer,151,Born in the UK,1367
340,2021,E01030398,2021 super output areas - lower layer,151,10 years or more,289
341,2021,E01030398,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",34
342,2021,E01030398,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",8
343,2021,E01030398,2021 super output areas - lower layer,151,Less than 2 years,8
344,2021,E01032624,2021 super output areas - lower layer,151,Total: All usual residents,1970
