,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
267,2021,E01000714,2021 super output areas - lower layer,151,Works mainly from home,635
268,2021,E01000714,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",128
269,2021,E01000718,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1032
270,2021,E01000718,2021 super output areas - lower layer,151,Less than 2km,63
271,2021,E01000718,2021 super output areas - lower layer,151,2km to less than 5km,108
272,2021,E01000718,2021 super output areas - lower layer,151,5km to less than 10km,135
273,2021,E01000718,2021 super output areas - lower layer,151,10km to less than 20km,140
274,2021,E01000718,2021 super output areas - lower layer,151,20km to less than 30km,12
275,2021,E01000718,2021 super output areas - lower layer,151,30km to less than 40km,8
276,2021,E01000718,2021 super output areas - lower layer,151,40km to less than 60km,0
277,2021,E01000718,2021 super output areas - lower layer,151,60km and over,6
278,2021,E01000718,2021 super output areas - lower layer,151,Works mainly from home,408
279,2021,E01000718,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",152
280,2021,E01000645,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,717
281,2021,E01000645,2021 super output areas - lower layer,151,Less than 2km,25
282,2021,E01000645,2021 super output areas - lower layer,151,2km to less than 5km,48
283,2021,E01000645,2021 super output areas - lower layer,151,5km to less than 10km,45
284,2021,E01000645,2021 super output areas - lower layer,151,10km to less than 20km,92
285,2021,E01000645,2021 super output areas - lower layer,151,20km to less than 30km,3
286,2021,E01000645,2021 super output areas - lower layer,151,30km to less than 40km,10
287,2021,E01000645,2021 super output areas - lower layer,151,40km to less than 60km,1
288,2021,E01000645,2021 super output areas - lower layer,151,60km and over,11
289,2021,E01000645,2021 super output areas - lower layer,151,Works mainly from home,438
290,2021,E01000645,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",44
291,2021,E01000649,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,997
292,2021,E01000649,2021 super output areas - lower layer,151,Less than 2km,26
293,2021,E01000649,2021 super output areas - lower layer,151,2km to less than 5km,85
294,2021,E01000649,2021 super output areas - lower layer,151,5km to less than 10km,65
295,2021,E01000649,2021 super output areas - lower layer,151,10km to less than 20km,121
