,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HEATING_13_NAME,OBS_VALUE
1570,2021,E02004321,2021 super output areas - middle layer,152,Other central heating only,41
1571,2021,E02004321,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),403
1572,2021,E02004321,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),6
1573,2021,E02004322,2021 super output areas - middle layer,152,Total: All households,3871
1574,2021,E02004322,2021 super output areas - middle layer,152,No central heating,16
1575,2021,E02004322,2021 super output areas - middle layer,152,Mains gas only,3189
1576,2021,E02004322,2021 super output areas - middle layer,152,Tank or bottled gas only,19
1577,2021,E02004322,2021 super output areas - middle layer,152,Electric only,110
1578,2021,E02004322,2021 super output areas - middle layer,152,Oil only,16
1579,2021,E02004322,2021 super output areas - middle layer,152,Wood only,3
1580,2021,E02004322,2021 super output areas - middle layer,152,Solid fuel only,32
1581,2021,E02004322,2021 super output areas - middle layer,152,Renewable energy only,3
1582,2021,E02004322,2021 super output areas - middle layer,152,District or communal heat networks only,1
1583,2021,E02004322,2021 super output areas - middle layer,152,Other central heating only,58
1584,2021,E02004322,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),411
1585,2021,E02004322,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),13
1586,2021,E02004323,2021 super output areas - middle layer,152,Total: All households,3365
1587,2021,E02004323,2021 super output areas - middle layer,152,No central heating,14
1588,2021,E02004323,2021 super output areas - middle layer,152,Mains gas only,2811
1589,2021,E02004323,2021 super output areas - middle layer,152,Tank or bottled gas only,10
1590,2021,E02004323,2021 super output areas - middle layer,152,Electric only,116
1591,2021,E02004323,2021 super output areas - middle layer,152,Oil only,15
1592,2021,E02004323,2021 super output areas - middle layer,152,Wood only,1
1593,2021,E02004323,2021 super output areas - middle layer,152,Solid fuel only,42
1594,2021,E02004323,2021 super output areas - middle layer,152,Renewable energy only,6
1595,2021,E02004323,2021 super output areas - middle layer,152,District or communal heat networks only,1
1596,2021,E02004323,2021 super output areas - middle layer,152,Other central heating only,21
1597,2021,E02004323,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),317
1598,2021,E02004323,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
1599,2021,E02004324,2021 super output areas - middle layer,152,Total: All households,2696
1600,2021,E02004324,2021 super output areas - middle layer,152,No central heating,16
1601,2021,E02004324,2021 super output areas - middle layer,152,Mains gas only,2227
1602,2021,E02004324,2021 super output areas - middle layer,152,Tank or bottled gas only,6
1603,2021,E02004324,2021 super output areas - middle layer,152,Electric only,57
1604,2021,E02004324,2021 super output areas - middle layer,152,Oil only,35
1605,2021,E02004324,2021 super output areas - middle layer,152,Wood only,1
1606,2021,E02004324,2021 super output areas - middle layer,152,Solid fuel only,45
1607,2021,E02004324,2021 super output areas - middle layer,152,Renewable energy only,3
1608,2021,E02004324,2021 super output areas - middle layer,152,District or communal heat networks only,1
1609,2021,E02004324,2021 super output areas - middle layer,152,Other central heating only,27
1610,2021,E02004324,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),268
1611,2021,E02004324,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),10
1612,2021,E02004325,2021 super output areas - middle layer,152,Total: All households,4063
1613,2021,E02004325,2021 super output areas - middle layer,152,No central heating,27
1614,2021,E02004325,2021 super output areas - middle layer,152,Mains gas only,3284
1615,2021,E02004325,2021 super output areas - middle layer,152,Tank or bottled gas only,18
1616,2021,E02004325,2021 super output areas - middle layer,152,Electric only,112
1617,2021,E02004325,2021 super output areas - middle layer,152,Oil only,13
1618,2021,E02004325,2021 super output areas - middle layer,152,Wood only,2
1619,2021,E02004325,2021 super output areas - middle layer,152,Solid fuel only,33
1620,2021,E02004325,2021 super output areas - middle layer,152,Renewable energy only,1
1621,2021,E02004325,2021 super output areas - middle layer,152,District or communal heat networks only,62
1622,2021,E02004325,2021 super output areas - middle layer,152,Other central heating only,73
1623,2021,E02004325,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),421
1624,2021,E02004325,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),17
1625,2021,E02004326,2021 super output areas - middle layer,152,Total: All households,3040
1626,2021,E02004326,2021 super output areas - middle layer,152,No central heating,27
1627,2021,E02004326,2021 super output areas - middle layer,152,Mains gas only,2444
1628,2021,E02004326,2021 super output areas - middle layer,152,Tank or bottled gas only,19
1629,2021,E02004326,2021 super output areas - middle layer,152,Electric only,63
1630,2021,E02004326,2021 super output areas - middle layer,152,Oil only,84
1631,2021,E02004326,2021 super output areas - middle layer,152,Wood only,2
1632,2021,E02004326,2021 super output areas - middle layer,152,Solid fuel only,55
1633,2021,E02004326,2021 super output areas - middle layer,152,Renewable energy only,13
1634,2021,E02004326,2021 super output areas - middle layer,152,District or communal heat networks only,0
1635,2021,E02004326,2021 super output areas - middle layer,152,Other central heating only,29
1636,2021,E02004326,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),285
1637,2021,E02004326,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),19
1638,2021,E02004327,2021 super output areas - middle layer,152,Total: All households,2768
1639,2021,E02004327,2021 super output areas - middle layer,152,No central heating,12
1640,2021,E02004327,2021 super output areas - middle layer,152,Mains gas only,2254
1641,2021,E02004327,2021 super output areas - middle layer,152,Tank or bottled gas only,6
1642,2021,E02004327,2021 super output areas - middle layer,152,Electric only,67
1643,2021,E02004327,2021 super output areas - middle layer,152,Oil only,7
1644,2021,E02004327,2021 super output areas - middle layer,152,Wood only,2
1645,2021,E02004327,2021 super output areas - middle layer,152,Solid fuel only,35
1646,2021,E02004327,2021 super output areas - middle layer,152,Renewable energy only,3
1647,2021,E02004327,2021 super output areas - middle layer,152,District or communal heat networks only,38
1648,2021,E02004327,2021 super output areas - middle layer,152,Other central heating only,36
1649,2021,E02004327,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),297
1650,2021,E02004327,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
1651,2021,E02004328,2021 super output areas - middle layer,152,Total: All households,3192
1652,2021,E02004328,2021 super output areas - middle layer,152,No central heating,16
1653,2021,E02004328,2021 super output areas - middle layer,152,Mains gas only,2728
1654,2021,E02004328,2021 super output areas - middle layer,152,Tank or bottled gas only,7
1655,2021,E02004328,2021 super output areas - middle layer,152,Electric only,87
1656,2021,E02004328,2021 super output areas - middle layer,152,Oil only,4
1657,2021,E02004328,2021 super output areas - middle layer,152,Wood only,1
1658,2021,E02004328,2021 super output areas - middle layer,152,Solid fuel only,5
1659,2021,E02004328,2021 super output areas - middle layer,152,Renewable energy only,3
1660,2021,E02004328,2021 super output areas - middle layer,152,District or communal heat networks only,0
1661,2021,E02004328,2021 super output areas - middle layer,152,Other central heating only,54
1662,2021,E02004328,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),280
1663,2021,E02004328,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),7
1664,2021,E02004329,2021 super output areas - middle layer,152,Total: All households,2868
1665,2021,E02004329,2021 super output areas - middle layer,152,No central heating,13
1666,2021,E02004329,2021 super output areas - middle layer,152,Mains gas only,2497
1667,2021,E02004329,2021 super output areas - middle layer,152,Tank or bottled gas only,3
1668,2021,E02004329,2021 super output areas - middle layer,152,Electric only,46
1669,2021,E02004329,2021 super output areas - middle layer,152,Oil only,9
1670,2021,E02004329,2021 super output areas - middle layer,152,Wood only,2
1671,2021,E02004329,2021 super output areas - middle layer,152,Solid fuel only,3
1672,2021,E02004329,2021 super output areas - middle layer,152,Renewable energy only,1
1673,2021,E02004329,2021 super output areas - middle layer,152,District or communal heat networks only,1
1674,2021,E02004329,2021 super output areas - middle layer,152,Other central heating only,32
1675,2021,E02004329,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),242
1676,2021,E02004329,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),19
1677,2021,E02004330,2021 super output areas - middle layer,152,Total: All households,2901
1678,2021,E02004330,2021 super output areas - middle layer,152,No central heating,27
1679,2021,E02004330,2021 super output areas - middle layer,152,Mains gas only,2323
1680,2021,E02004330,2021 super output areas - middle layer,152,Tank or bottled gas only,48
1681,2021,E02004330,2021 super output areas - middle layer,152,Electric only,67
1682,2021,E02004330,2021 super output areas - middle layer,152,Oil only,22
1683,2021,E02004330,2021 super output areas - middle layer,152,Wood only,0
1684,2021,E02004330,2021 super output areas - middle layer,152,Solid fuel only,23
1685,2021,E02004330,2021 super output areas - middle layer,152,Renewable energy only,0
1686,2021,E02004330,2021 super output areas - middle layer,152,District or communal heat networks only,37
1687,2021,E02004330,2021 super output areas - middle layer,152,Other central heating only,31
1688,2021,E02004330,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),311
1689,2021,E02004330,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),12
1690,2021,E02004331,2021 super output areas - middle layer,152,Total: All households,3259
1691,2021,E02004331,2021 super output areas - middle layer,152,No central heating,20
1692,2021,E02004331,2021 super output areas - middle layer,152,Mains gas only,2739
1693,2021,E02004331,2021 super output areas - middle layer,152,Tank or bottled gas only,12
1694,2021,E02004331,2021 super output areas - middle layer,152,Electric only,60
1695,2021,E02004331,2021 super output areas - middle layer,152,Oil only,31
1696,2021,E02004331,2021 super output areas - middle layer,152,Wood only,7
1697,2021,E02004331,2021 super output areas - middle layer,152,Solid fuel only,38
1698,2021,E02004331,2021 super output areas - middle layer,152,Renewable energy only,7
1699,2021,E02004331,2021 super output areas - middle layer,152,District or communal heat networks only,14
1700,2021,E02004331,2021 super output areas - middle layer,152,Other central heating only,23
1701,2021,E02004331,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),305
1702,2021,E02004331,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),3
1703,2021,E02004332,2021 super output areas - middle layer,152,Total: All households,3258
1704,2021,E02004332,2021 super output areas - middle layer,152,No central heating,18
1705,2021,E02004332,2021 super output areas - middle layer,152,Mains gas only,2470
1706,2021,E02004332,2021 super output areas - middle layer,152,Tank or bottled gas only,32
1707,2021,E02004332,2021 super output areas - middle layer,152,Electric only,86
1708,2021,E02004332,2021 super output areas - middle layer,152,Oil only,169
1709,2021,E02004332,2021 super output areas - middle layer,152,Wood only,10
1710,2021,E02004332,2021 super output areas - middle layer,152,Solid fuel only,70
1711,2021,E02004332,2021 super output areas - middle layer,152,Renewable energy only,18
1712,2021,E02004332,2021 super output areas - middle layer,152,District or communal heat networks only,3
1713,2021,E02004332,2021 super output areas - middle layer,152,Other central heating only,26
1714,2021,E02004332,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),343
1715,2021,E02004332,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),13
1716,2021,E02004333,2021 super output areas - middle layer,152,Total: All households,3173
1717,2021,E02004333,2021 super output areas - middle layer,152,No central heating,24
1718,2021,E02004333,2021 super output areas - middle layer,152,Mains gas only,2721
1719,2021,E02004333,2021 super output areas - middle layer,152,Tank or bottled gas only,6
1720,2021,E02004333,2021 super output areas - middle layer,152,Electric only,43
1721,2021,E02004333,2021 super output areas - middle layer,152,Oil only,16
1722,2021,E02004333,2021 super output areas - middle layer,152,Wood only,3
1723,2021,E02004333,2021 super output areas - middle layer,152,Solid fuel only,10
1724,2021,E02004333,2021 super output areas - middle layer,152,Renewable energy only,4
1725,2021,E02004333,2021 super output areas - middle layer,152,District or communal heat networks only,4
1726,2021,E02004333,2021 super output areas - middle layer,152,Other central heating only,20
1727,2021,E02004333,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),311
1728,2021,E02004333,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
1729,2021,E02004334,2021 super output areas - middle layer,152,Total: All households,3181
1730,2021,E02004334,2021 super output areas - middle layer,152,No central heating,16
1731,2021,E02004334,2021 super output areas - middle layer,152,Mains gas only,2604
1732,2021,E02004334,2021 super output areas - middle layer,152,Tank or bottled gas only,21
1733,2021,E02004334,2021 super output areas - middle layer,152,Electric only,74
1734,2021,E02004334,2021 super output areas - middle layer,152,Oil only,35
1735,2021,E02004334,2021 super output areas - middle layer,152,Wood only,7
1736,2021,E02004334,2021 super output areas - middle layer,152,Solid fuel only,35
1737,2021,E02004334,2021 super output areas - middle layer,152,Renewable energy only,9
1738,2021,E02004334,2021 super output areas - middle layer,152,District or communal heat networks only,0
1739,2021,E02004334,2021 super output areas - middle layer,152,Other central heating only,20
1740,2021,E02004334,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),346
1741,2021,E02004334,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),14
1742,2021,E02004335,2021 super output areas - middle layer,152,Total: All households,3663
1743,2021,E02004335,2021 super output areas - middle layer,152,No central heating,14
1744,2021,E02004335,2021 super output areas - middle layer,152,Mains gas only,3000
1745,2021,E02004335,2021 super output areas - middle layer,152,Tank or bottled gas only,22
1746,2021,E02004335,2021 super output areas - middle layer,152,Electric only,120
1747,2021,E02004335,2021 super output areas - middle layer,152,Oil only,16
1748,2021,E02004335,2021 super output areas - middle layer,152,Wood only,3
1749,2021,E02004335,2021 super output areas - middle layer,152,Solid fuel only,27
1750,2021,E02004335,2021 super output areas - middle layer,152,Renewable energy only,4
1751,2021,E02004335,2021 super output areas - middle layer,152,District or communal heat networks only,8
1752,2021,E02004335,2021 super output areas - middle layer,152,Other central heating only,42
1753,2021,E02004335,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),397
1754,2021,E02004335,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),10
1755,2021,E02004336,2021 super output areas - middle layer,152,Total: All households,3306
1756,2021,E02004336,2021 super output areas - middle layer,152,No central heating,21
1757,2021,E02004336,2021 super output areas - middle layer,152,Mains gas only,2741
1758,2021,E02004336,2021 super output areas - middle layer,152,Tank or bottled gas only,20
1759,2021,E02004336,2021 super output areas - middle layer,152,Electric only,74
1760,2021,E02004336,2021 super output areas - middle layer,152,Oil only,19
1761,2021,E02004336,2021 super output areas - middle layer,152,Wood only,6
1762,2021,E02004336,2021 super output areas - middle layer,152,Solid fuel only,30
1763,2021,E02004336,2021 super output areas - middle layer,152,Renewable energy only,2
1764,2021,E02004336,2021 super output areas - middle layer,152,District or communal heat networks only,9
1765,2021,E02004336,2021 super output areas - middle layer,152,Other central heating only,29
1766,2021,E02004336,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),345
1767,2021,E02004336,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),10
1768,2021,E02004337,2021 super output areas - middle layer,152,Total: All households,4790
1769,2021,E02004337,2021 super output areas - middle layer,152,No central heating,31
1770,2021,E02004337,2021 super output areas - middle layer,152,Mains gas only,3870
1771,2021,E02004337,2021 super output areas - middle layer,152,Tank or bottled gas only,30
1772,2021,E02004337,2021 super output areas - middle layer,152,Electric only,146
1773,2021,E02004337,2021 super output areas - middle layer,152,Oil only,61
1774,2021,E02004337,2021 super output areas - middle layer,152,Wood only,1
1775,2021,E02004337,2021 super output areas - middle layer,152,Solid fuel only,24
1776,2021,E02004337,2021 super output areas - middle layer,152,Renewable energy only,9
1777,2021,E02004337,2021 super output areas - middle layer,152,District or communal heat networks only,12
1778,2021,E02004337,2021 super output areas - middle layer,152,Other central heating only,41
1779,2021,E02004337,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),534
1780,2021,E02004337,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),31
1781,2021,E02004338,2021 super output areas - middle layer,152,Total: All households,3497
1782,2021,E02004338,2021 super output areas - middle layer,152,No central heating,25
1783,2021,E02004338,2021 super output areas - middle layer,152,Mains gas only,2850
1784,2021,E02004338,2021 super output areas - middle layer,152,Tank or bottled gas only,22
1785,2021,E02004338,2021 super output areas - middle layer,152,Electric only,80
1786,2021,E02004338,2021 super output areas - middle layer,152,Oil only,51
1787,2021,E02004338,2021 super output areas - middle layer,152,Wood only,7
1788,2021,E02004338,2021 super output areas - middle layer,152,Solid fuel only,36
1789,2021,E02004338,2021 super output areas - middle layer,152,Renewable energy only,4
1790,2021,E02004338,2021 super output areas - middle layer,152,District or communal heat networks only,0
1791,2021,E02004338,2021 super output areas - middle layer,152,Other central heating only,29
1792,2021,E02004338,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),376
1793,2021,E02004338,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),17
1794,2021,E02004339,2021 super output areas - middle layer,152,Total: All households,3158
1795,2021,E02004339,2021 super output areas - middle layer,152,No central heating,10
1796,2021,E02004339,2021 super output areas - middle layer,152,Mains gas only,2501
1797,2021,E02004339,2021 super output areas - middle layer,152,Tank or bottled gas only,25
1798,2021,E02004339,2021 super output areas - middle layer,152,Electric only,102
1799,2021,E02004339,2021 super output areas - middle layer,152,Oil only,164
1800,2021,E02004339,2021 super output areas - middle layer,152,Wood only,10
1801,2021,E02004339,2021 super output areas - middle layer,152,Solid fuel only,13
1802,2021,E02004339,2021 super output areas - middle layer,152,Renewable energy only,15
1803,2021,E02004339,2021 super output areas - middle layer,152,District or communal heat networks only,2
1804,2021,E02004339,2021 super output areas - middle layer,152,Other central heating only,14
1805,2021,E02004339,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),283
1806,2021,E02004339,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),19
1807,2021,E02004340,2021 super output areas - middle layer,152,Total: All households,4934
1808,2021,E02004340,2021 super output areas - middle layer,152,No central heating,58
1809,2021,E02004340,2021 super output areas - middle layer,152,Mains gas only,4048
1810,2021,E02004340,2021 super output areas - middle layer,152,Tank or bottled gas only,23
1811,2021,E02004340,2021 super output areas - middle layer,152,Electric only,128
1812,2021,E02004340,2021 super output areas - middle layer,152,Oil only,24
1813,2021,E02004340,2021 super output areas - middle layer,152,Wood only,5
1814,2021,E02004340,2021 super output areas - middle layer,152,Solid fuel only,30
1815,2021,E02004340,2021 super output areas - middle layer,152,Renewable energy only,4
1816,2021,E02004340,2021 super output areas - middle layer,152,District or communal heat networks only,13
1817,2021,E02004340,2021 super output areas - middle layer,152,Other central heating only,55
1818,2021,E02004340,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),523
1819,2021,E02004340,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),23
1820,2021,E02004341,2021 super output areas - middle layer,152,Total: All households,3845
1821,2021,E02004341,2021 super output areas - middle layer,152,No central heating,14
1822,2021,E02004341,2021 super output areas - middle layer,152,Mains gas only,3354
1823,2021,E02004341,2021 super output areas - middle layer,152,Tank or bottled gas only,15
1824,2021,E02004341,2021 super output areas - middle layer,152,Electric only,53
1825,2021,E02004341,2021 super output areas - middle layer,152,Oil only,20
1826,2021,E02004341,2021 super output areas - middle layer,152,Wood only,1
1827,2021,E02004341,2021 super output areas - middle layer,152,Solid fuel only,4
1828,2021,E02004341,2021 super output areas - middle layer,152,Renewable energy only,3
1829,2021,E02004341,2021 super output areas - middle layer,152,District or communal heat networks only,6
1830,2021,E02004341,2021 super output areas - middle layer,152,Other central heating only,10
1831,2021,E02004341,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),338
1832,2021,E02004341,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),27
1833,2021,E02004342,2021 super output areas - middle layer,152,Total: All households,2405
1834,2021,E02004342,2021 super output areas - middle layer,152,No central heating,19
1835,2021,E02004342,2021 super output areas - middle layer,152,Mains gas only,1988
1836,2021,E02004342,2021 super output areas - middle layer,152,Tank or bottled gas only,14
1837,2021,E02004342,2021 super output areas - middle layer,152,Electric only,85
1838,2021,E02004342,2021 super output areas - middle layer,152,Oil only,3
1839,2021,E02004342,2021 super output areas - middle layer,152,Wood only,1
1840,2021,E02004342,2021 super output areas - middle layer,152,Solid fuel only,4
1841,2021,E02004342,2021 super output areas - middle layer,152,Renewable energy only,0
1842,2021,E02004342,2021 super output areas - middle layer,152,District or communal heat networks only,3
1843,2021,E02004342,2021 super output areas - middle layer,152,Other central heating only,31
1844,2021,E02004342,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),251
1845,2021,E02004342,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),6
1846,2021,E02004343,2021 super output areas - middle layer,152,Total: All households,2568
1847,2021,E02004343,2021 super output areas - middle layer,152,No central heating,11
1848,2021,E02004343,2021 super output areas - middle layer,152,Mains gas only,2162
1849,2021,E02004343,2021 super output areas - middle layer,152,Tank or bottled gas only,7
1850,2021,E02004343,2021 super output areas - middle layer,152,Electric only,64
1851,2021,E02004343,2021 super output areas - middle layer,152,Oil only,8
1852,2021,E02004343,2021 super output areas - middle layer,152,Wood only,1
1853,2021,E02004343,2021 super output areas - middle layer,152,Solid fuel only,2
1854,2021,E02004343,2021 super output areas - middle layer,152,Renewable energy only,0
1855,2021,E02004343,2021 super output areas - middle layer,152,District or communal heat networks only,2
1856,2021,E02004343,2021 super output areas - middle layer,152,Other central heating only,20
1857,2021,E02004343,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),277
1858,2021,E02004343,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),14
1859,2021,E02004344,2021 super output areas - middle layer,152,Total: All households,3233
1860,2021,E02004344,2021 super output areas - middle layer,152,No central heating,16
1861,2021,E02004344,2021 super output areas - middle layer,152,Mains gas only,2708
1862,2021,E02004344,2021 super output areas - middle layer,152,Tank or bottled gas only,9
1863,2021,E02004344,2021 super output areas - middle layer,152,Electric only,70
1864,2021,E02004344,2021 super output areas - middle layer,152,Oil only,19
1865,2021,E02004344,2021 super output areas - middle layer,152,Wood only,2
1866,2021,E02004344,2021 super output areas - middle layer,152,Solid fuel only,6
1867,2021,E02004344,2021 super output areas - middle layer,152,Renewable energy only,2
1868,2021,E02004344,2021 super output areas - middle layer,152,District or communal heat networks only,10
1869,2021,E02004344,2021 super output areas - middle layer,152,Other central heating only,24
1870,2021,E02004344,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),351
1871,2021,E02004344,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),16
1872,2021,E02004345,2021 super output areas - middle layer,152,Total: All households,5847
1873,2021,E02004345,2021 super output areas - middle layer,152,No central heating,49
1874,2021,E02004345,2021 super output areas - middle layer,152,Mains gas only,2839
1875,2021,E02004345,2021 super output areas - middle layer,152,Tank or bottled gas only,70
1876,2021,E02004345,2021 super output areas - middle layer,152,Electric only,326
1877,2021,E02004345,2021 super output areas - middle layer,152,Oil only,1309
1878,2021,E02004345,2021 super output areas - middle layer,152,Wood only,62
1879,2021,E02004345,2021 super output areas - middle layer,152,Solid fuel only,178
1880,2021,E02004345,2021 super output areas - middle layer,152,Renewable energy only,84
1881,2021,E02004345,2021 super output areas - middle layer,152,District or communal heat networks only,3
1882,2021,E02004345,2021 super output areas - middle layer,152,Other central heating only,21
1883,2021,E02004345,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),852
1884,2021,E02004345,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),54
1885,2021,E02004348,2021 super output areas - middle layer,152,Total: All households,3752
1886,2021,E02004348,2021 super output areas - middle layer,152,No central heating,35
1887,2021,E02004348,2021 super output areas - middle layer,152,Mains gas only,1829
1888,2021,E02004348,2021 super output areas - middle layer,152,Tank or bottled gas only,116
1889,2021,E02004348,2021 super output areas - middle layer,152,Electric only,124
1890,2021,E02004348,2021 super output areas - middle layer,152,Oil only,753
1891,2021,E02004348,2021 super output areas - middle layer,152,Wood only,36
1892,2021,E02004348,2021 super output areas - middle layer,152,Solid fuel only,159
1893,2021,E02004348,2021 super output areas - middle layer,152,Renewable energy only,37
1894,2021,E02004348,2021 super output areas - middle layer,152,District or communal heat networks only,6
1895,2021,E02004348,2021 super output areas - middle layer,152,Other central heating only,15
1896,2021,E02004348,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),603
1897,2021,E02004348,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),39
1898,2021,E02004349,2021 super output areas - middle layer,152,Total: All households,4167
1899,2021,E02004349,2021 super output areas - middle layer,152,No central heating,29
1900,2021,E02004349,2021 super output areas - middle layer,152,Mains gas only,3158
1901,2021,E02004349,2021 super output areas - middle layer,152,Tank or bottled gas only,46
1902,2021,E02004349,2021 super output areas - middle layer,152,Electric only,109
1903,2021,E02004349,2021 super output areas - middle layer,152,Oil only,117
1904,2021,E02004349,2021 super output areas - middle layer,152,Wood only,11
1905,2021,E02004349,2021 super output areas - middle layer,152,Solid fuel only,116
1906,2021,E02004349,2021 super output areas - middle layer,152,Renewable energy only,6
1907,2021,E02004349,2021 super output areas - middle layer,152,District or communal heat networks only,25
1908,2021,E02004349,2021 super output areas - middle layer,152,Other central heating only,43
1909,2021,E02004349,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),495
1910,2021,E02004349,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),12
1911,2021,E02004350,2021 super output areas - middle layer,152,Total: All households,4558
1912,2021,E02004350,2021 super output areas - middle layer,152,No central heating,34
1913,2021,E02004350,2021 super output areas - middle layer,152,Mains gas only,3617
1914,2021,E02004350,2021 super output areas - middle layer,152,Tank or bottled gas only,20
1915,2021,E02004350,2021 super output areas - middle layer,152,Electric only,101
1916,2021,E02004350,2021 super output areas - middle layer,152,Oil only,84
1917,2021,E02004350,2021 super output areas - middle layer,152,Wood only,17
1918,2021,E02004350,2021 super output areas - middle layer,152,Solid fuel only,64
1919,2021,E02004350,2021 super output areas - middle layer,152,Renewable energy only,8
1920,2021,E02004350,2021 super output areas - middle layer,152,District or communal heat networks only,6
1921,2021,E02004350,2021 super output areas - middle layer,152,Other central heating only,23
1922,2021,E02004350,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),569
1923,2021,E02004350,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),15
1924,2021,E02004351,2021 super output areas - middle layer,152,Total: All households,3259
1925,2021,E02004351,2021 super output areas - middle layer,152,No central heating,22
1926,2021,E02004351,2021 super output areas - middle layer,152,Mains gas only,2505
1927,2021,E02004351,2021 super output areas - middle layer,152,Tank or bottled gas only,32
1928,2021,E02004351,2021 super output areas - middle layer,152,Electric only,79
1929,2021,E02004351,2021 super output areas - middle layer,152,Oil only,55
1930,2021,E02004351,2021 super output areas - middle layer,152,Wood only,4
1931,2021,E02004351,2021 super output areas - middle layer,152,Solid fuel only,66
1932,2021,E02004351,2021 super output areas - middle layer,152,Renewable energy only,7
1933,2021,E02004351,2021 super output areas - middle layer,152,District or communal heat networks only,5
1934,2021,E02004351,2021 super output areas - middle layer,152,Other central heating only,46
1935,2021,E02004351,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),421
1936,2021,E02004351,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),17
1937,2021,E02004352,2021 super output areas - middle layer,152,Total: All households,3896
1938,2021,E02004352,2021 super output areas - middle layer,152,No central heating,38
1939,2021,E02004352,2021 super output areas - middle layer,152,Mains gas only,3010
1940,2021,E02004352,2021 super output areas - middle layer,152,Tank or bottled gas only,43
1941,2021,E02004352,2021 super output areas - middle layer,152,Electric only,222
1942,2021,E02004352,2021 super output areas - middle layer,152,Oil only,14
1943,2021,E02004352,2021 super output areas - middle layer,152,Wood only,4
1944,2021,E02004352,2021 super output areas - middle layer,152,Solid fuel only,31
1945,2021,E02004352,2021 super output areas - middle layer,152,Renewable energy only,14
1946,2021,E02004352,2021 super output areas - middle layer,152,District or communal heat networks only,5
1947,2021,E02004352,2021 super output areas - middle layer,152,Other central heating only,37
