,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_2ADDR_4_NAME,OBS_VALUE
773,2021,E02001710,2021 super output areas - middle layer,152,No second address,9703
774,2021,E02001710,2021 super output areas - middle layer,152,Second address is in the UK,348
775,2021,E02001710,2021 super output areas - middle layer,152,Second address is outside the UK,52
776,2021,E02001711,2021 super output areas - middle layer,152,Total: All usual residents,9889
777,2021,E02001711,2021 super output areas - middle layer,152,No second address,9558
778,2021,E02001711,2021 super output areas - middle layer,152,Second address is in the UK,260
779,2021,E02001711,2021 super output areas - middle layer,152,Second address is outside the UK,71
780,2021,E02001712,2021 super output areas - middle layer,152,Total: All usual residents,9336
781,2021,E02001712,2021 super output areas - middle layer,152,No second address,8401
782,2021,E02001712,2021 super output areas - middle layer,152,Second address is in the UK,761
783,2021,E02001712,2021 super output areas - middle layer,152,Second address is outside the UK,174
784,2021,E02001713,2021 super output areas - middle layer,152,Total: All usual residents,10046
785,2021,E02001713,2021 super output areas - middle layer,152,No second address,9327
786,2021,E02001713,2021 super output areas - middle layer,152,Second address is in the UK,578
787,2021,E02001713,2021 super output areas - middle layer,152,Second address is outside the UK,141
788,2021,E02001714,2021 super output areas - middle layer,152,Total: All usual residents,9698
789,2021,E02001714,2021 super output areas - middle layer,152,No second address,9247
790,2021,E02001714,2021 super output areas - middle layer,152,Second address is in the UK,336
791,2021,E02001714,2021 super output areas - middle layer,152,Second address is outside the UK,115
792,2021,E02001715,2021 super output areas - middle layer,152,Total: All usual residents,11801
793,2021,E02001715,2021 super output areas - middle layer,152,No second address,11375
794,2021,E02001715,2021 super output areas - middle layer,152,Second address is in the UK,344
795,2021,E02001715,2021 super output areas - middle layer,152,Second address is outside the UK,82
796,2021,E02001718,2021 super output areas - middle layer,152,Total: All usual residents,6621
797,2021,E02001718,2021 super output areas - middle layer,152,No second address,6431
798,2021,E02001718,2021 super output areas - middle layer,152,Second address is in the UK,140
799,2021,E02001718,2021 super output areas - middle layer,152,Second address is outside the UK,50
800,2021,E02001719,2021 super output areas - middle layer,152,Total: All usual residents,8577
801,2021,E02001719,2021 super output areas - middle layer,152,No second address,8064
802,2021,E02001719,2021 super output areas - middle layer,152,Second address is in the UK,392
803,2021,E02001719,2021 super output areas - middle layer,152,Second address is outside the UK,121
804,2021,E02001720,2021 super output areas - middle layer,152,Total: All usual residents,9505
805,2021,E02001720,2021 super output areas - middle layer,152,No second address,4391
806,2021,E02001720,2021 super output areas - middle layer,152,Second address is in the UK,4889
807,2021,E02001720,2021 super output areas - middle layer,152,Second address is outside the UK,225
808,2021,E02001721,2021 super output areas - middle layer,152,Total: All usual residents,10745
809,2021,E02001721,2021 super output areas - middle layer,152,No second address,10363
810,2021,E02001721,2021 super output areas - middle layer,152,Second address is in the UK,317
811,2021,E02001721,2021 super output areas - middle layer,152,Second address is outside the UK,65
812,2021,E02001722,2021 super output areas - middle layer,152,Total: All usual residents,9476
813,2021,E02001722,2021 super output areas - middle layer,152,No second address,9191
814,2021,E02001722,2021 super output areas - middle layer,152,Second address is in the UK,255
815,2021,E02001722,2021 super output areas - middle layer,152,Second address is outside the UK,30
816,2021,E02001723,2021 super output areas - middle layer,152,Total: All usual residents,7173
817,2021,E02001723,2021 super output areas - middle layer,152,No second address,6939
818,2021,E02001723,2021 super output areas - middle layer,152,Second address is in the UK,192
819,2021,E02001723,2021 super output areas - middle layer,152,Second address is outside the UK,42
820,2021,E02001724,2021 super output areas - middle layer,152,Total: All usual residents,8972
821,2021,E02001724,2021 super output areas - middle layer,152,No second address,4989
822,2021,E02001724,2021 super output areas - middle layer,152,Second address is in the UK,3775
823,2021,E02001724,2021 super output areas - middle layer,152,Second address is outside the UK,208
824,2021,E02001725,2021 super output areas - middle layer,152,Total: All usual residents,9175
825,2021,E02001725,2021 super output areas - middle layer,152,No second address,7825
826,2021,E02001725,2021 super output areas - middle layer,152,Second address is in the UK,1205
827,2021,E02001725,2021 super output areas - middle layer,152,Second address is outside the UK,145
828,2021,E02001726,2021 super output areas - middle layer,152,Total: All usual residents,11810
829,2021,E02001726,2021 super output areas - middle layer,152,No second address,11423
830,2021,E02001726,2021 super output areas - middle layer,152,Second address is in the UK,292
831,2021,E02001726,2021 super output areas - middle layer,152,Second address is outside the UK,95
832,2021,E02001727,2021 super output areas - middle layer,152,Total: All usual residents,8745
833,2021,E02001727,2021 super output areas - middle layer,152,No second address,8507
834,2021,E02001727,2021 super output areas - middle layer,152,Second address is in the UK,209
835,2021,E02001727,2021 super output areas - middle layer,152,Second address is outside the UK,29
836,2021,E02001728,2021 super output areas - middle layer,152,Total: All usual residents,9451
837,2021,E02001728,2021 super output areas - middle layer,152,No second address,9135
838,2021,E02001728,2021 super output areas - middle layer,152,Second address is in the UK,286
839,2021,E02001728,2021 super output areas - middle layer,152,Second address is outside the UK,30
840,2021,E02001729,2021 super output areas - middle layer,152,Total: All usual residents,12297
841,2021,E02001729,2021 super output areas - middle layer,152,No second address,10556
842,2021,E02001729,2021 super output areas - middle layer,152,Second address is in the UK,1443
843,2021,E02001729,2021 super output areas - middle layer,152,Second address is outside the UK,298
844,2021,E02001732,2021 super output areas - middle layer,152,Total: All usual residents,5687
845,2021,E02001732,2021 super output areas - middle layer,152,No second address,5521
846,2021,E02001732,2021 super output areas - middle layer,152,Second address is in the UK,146
847,2021,E02001732,2021 super output areas - middle layer,152,Second address is outside the UK,20
848,2021,E02001734,2021 super output areas - middle layer,152,Total: All usual residents,8170
849,2021,E02001734,2021 super output areas - middle layer,152,No second address,7948
850,2021,E02001734,2021 super output areas - middle layer,152,Second address is in the UK,170
851,2021,E02001734,2021 super output areas - middle layer,152,Second address is outside the UK,52
852,2021,E02001735,2021 super output areas - middle layer,152,Total: All usual residents,6622
853,2021,E02001735,2021 super output areas - middle layer,152,No second address,6440
854,2021,E02001735,2021 super output areas - middle layer,152,Second address is in the UK,152
855,2021,E02001735,2021 super output areas - middle layer,152,Second address is outside the UK,30
856,2021,E02001737,2021 super output areas - middle layer,152,Total: All usual residents,6185
857,2021,E02001737,2021 super output areas - middle layer,152,No second address,6023
858,2021,E02001737,2021 super output areas - middle layer,152,Second address is in the UK,144
859,2021,E02001737,2021 super output areas - middle layer,152,Second address is outside the UK,18
860,2021,E02006893,2021 super output areas - middle layer,152,Total: All usual residents,10853
861,2021,E02006893,2021 super output areas - middle layer,152,No second address,10516
862,2021,E02006893,2021 super output areas - middle layer,152,Second address is in the UK,289
863,2021,E02006893,2021 super output areas - middle layer,152,Second address is outside the UK,48
864,2021,E02007095,2021 super output areas - middle layer,152,Total: All usual residents,9934
865,2021,E02007095,2021 super output areas - middle layer,152,No second address,9449
866,2021,E02007095,2021 super output areas - middle layer,152,Second address is in the UK,388
867,2021,E02007095,2021 super output areas - middle layer,152,Second address is outside the UK,97
868,2021,E02007096,2021 super output areas - middle layer,152,Total: All usual residents,5929
869,2021,E02007096,2021 super output areas - middle layer,152,No second address,5697
870,2021,E02007096,2021 super output areas - middle layer,152,Second address is in the UK,180
871,2021,E02007096,2021 super output areas - middle layer,152,Second address is outside the UK,52
872,2021,E02007097,2021 super output areas - middle layer,152,Total: All usual residents,8666
873,2021,E02007097,2021 super output areas - middle layer,152,No second address,4657
874,2021,E02007097,2021 super output areas - middle layer,152,Second address is in the UK,3746
875,2021,E02007097,2021 super output areas - middle layer,152,Second address is outside the UK,263
876,2021,E02007098,2021 super output areas - middle layer,152,Total: All usual residents,6507
877,2021,E02007098,2021 super output areas - middle layer,152,No second address,6244
878,2021,E02007098,2021 super output areas - middle layer,152,Second address is in the UK,188
879,2021,E02007098,2021 super output areas - middle layer,152,Second address is outside the UK,75
880,2021,E02007099,2021 super output areas - middle layer,152,Total: All usual residents,10251
881,2021,E02007099,2021 super output areas - middle layer,152,No second address,5362
882,2021,E02007099,2021 super output areas - middle layer,152,Second address is in the UK,3812
883,2021,E02007099,2021 super output areas - middle layer,152,Second address is outside the UK,1077
884,2021,E02007100,2021 super output areas - middle layer,152,Total: All usual residents,8418
885,2021,E02007100,2021 super output areas - middle layer,152,No second address,3980
886,2021,E02007100,2021 super output areas - middle layer,152,Second address is in the UK,3893
887,2021,E02007100,2021 super output areas - middle layer,152,Second address is outside the UK,545
888,2021,E02007101,2021 super output areas - middle layer,152,Total: All usual residents,9606
889,2021,E02007101,2021 super output areas - middle layer,152,No second address,9365
890,2021,E02007101,2021 super output areas - middle layer,152,Second address is in the UK,135
891,2021,E02007101,2021 super output areas - middle layer,152,Second address is outside the UK,106
892,2021,E02007102,2021 super output areas - middle layer,152,Total: All usual residents,7531
893,2021,E02007102,2021 super output areas - middle layer,152,No second address,5315
894,2021,E02007102,2021 super output areas - middle layer,152,Second address is in the UK,1818
895,2021,E02007102,2021 super output areas - middle layer,152,Second address is outside the UK,398
896,2021,E02007103,2021 super output areas - middle layer,152,Total: All usual residents,6458
897,2021,E02007103,2021 super output areas - middle layer,152,No second address,6136
898,2021,E02007103,2021 super output areas - middle layer,152,Second address is in the UK,271
899,2021,E02007103,2021 super output areas - middle layer,152,Second address is outside the UK,51
900,2021,E02007104,2021 super output areas - middle layer,152,Total: All usual residents,5536
901,2021,E02007104,2021 super output areas - middle layer,152,No second address,5403
902,2021,E02007104,2021 super output areas - middle layer,152,Second address is in the UK,83
903,2021,E02007104,2021 super output areas - middle layer,152,Second address is outside the UK,50
904,2021,E02001738,2021 super output areas - middle layer,152,Total: All usual residents,6164
905,2021,E02001738,2021 super output areas - middle layer,152,No second address,5924
906,2021,E02001738,2021 super output areas - middle layer,152,Second address is in the UK,160
907,2021,E02001738,2021 super output areas - middle layer,152,Second address is outside the UK,80
908,2021,E02001739,2021 super output areas - middle layer,152,Total: All usual residents,7267
909,2021,E02001739,2021 super output areas - middle layer,152,No second address,7045
910,2021,E02001739,2021 super output areas - middle layer,152,Second address is in the UK,193
911,2021,E02001739,2021 super output areas - middle layer,152,Second address is outside the UK,29
912,2021,E02001740,2021 super output areas - middle layer,152,Total: All usual residents,5913
913,2021,E02001740,2021 super output areas - middle layer,152,No second address,5647
914,2021,E02001740,2021 super output areas - middle layer,152,Second address is in the UK,198
915,2021,E02001740,2021 super output areas - middle layer,152,Second address is outside the UK,68
916,2021,E02001741,2021 super output areas - middle layer,152,Total: All usual residents,7725
917,2021,E02001741,2021 super output areas - middle layer,152,No second address,7489
918,2021,E02001741,2021 super output areas - middle layer,152,Second address is in the UK,197
919,2021,E02001741,2021 super output areas - middle layer,152,Second address is outside the UK,39
920,2021,E02001742,2021 super output areas - middle layer,152,Total: All usual residents,5774
921,2021,E02001742,2021 super output areas - middle layer,152,No second address,5534
922,2021,E02001742,2021 super output areas - middle layer,152,Second address is in the UK,187
923,2021,E02001742,2021 super output areas - middle layer,152,Second address is outside the UK,53
924,2021,E02001743,2021 super output areas - middle layer,152,Total: All usual residents,7574
925,2021,E02001743,2021 super output areas - middle layer,152,No second address,7202
926,2021,E02001743,2021 super output areas - middle layer,152,Second address is in the UK,319
927,2021,E02001743,2021 super output areas - middle layer,152,Second address is outside the UK,53
928,2021,E02001744,2021 super output areas - middle layer,152,Total: All usual residents,8171
929,2021,E02001744,2021 super output areas - middle layer,152,No second address,7804
930,2021,E02001744,2021 super output areas - middle layer,152,Second address is in the UK,326
931,2021,E02001744,2021 super output areas - middle layer,152,Second address is outside the UK,41
932,2021,E02001745,2021 super output areas - middle layer,152,Total: All usual residents,6694
933,2021,E02001745,2021 super output areas - middle layer,152,No second address,6460
934,2021,E02001745,2021 super output areas - middle layer,152,Second address is in the UK,207
935,2021,E02001745,2021 super output areas - middle layer,152,Second address is outside the UK,27
936,2021,E02001746,2021 super output areas - middle layer,152,Total: All usual residents,8187
937,2021,E02001746,2021 super output areas - middle layer,152,No second address,7885
938,2021,E02001746,2021 super output areas - middle layer,152,Second address is in the UK,242
939,2021,E02001746,2021 super output areas - middle layer,152,Second address is outside the UK,60
940,2021,E02001747,2021 super output areas - middle layer,152,Total: All usual residents,6232
941,2021,E02001747,2021 super output areas - middle layer,152,No second address,6011
942,2021,E02001747,2021 super output areas - middle layer,152,Second address is in the UK,173
943,2021,E02001747,2021 super output areas - middle layer,152,Second address is outside the UK,48
944,2021,E02001748,2021 super output areas - middle layer,152,Total: All usual residents,8661
945,2021,E02001748,2021 super output areas - middle layer,152,No second address,8320
946,2021,E02001748,2021 super output areas - middle layer,152,Second address is in the UK,307
947,2021,E02001748,2021 super output areas - middle layer,152,Second address is outside the UK,34
948,2021,E02001749,2021 super output areas - middle layer,152,Total: All usual residents,6367
949,2021,E02001749,2021 super output areas - middle layer,152,No second address,6137
950,2021,E02001749,2021 super output areas - middle layer,152,Second address is in the UK,188
951,2021,E02001749,2021 super output areas - middle layer,152,Second address is outside the UK,42
952,2021,E02001750,2021 super output areas - middle layer,152,Total: All usual residents,6791
953,2021,E02001750,2021 super output areas - middle layer,152,No second address,6512
954,2021,E02001750,2021 super output areas - middle layer,152,Second address is in the UK,227
955,2021,E02001750,2021 super output areas - middle layer,152,Second address is outside the UK,52
956,2021,E02001751,2021 super output areas - middle layer,152,Total: All usual residents,6665
957,2021,E02001751,2021 super output areas - middle layer,152,No second address,6429
958,2021,E02001751,2021 super output areas - middle layer,152,Second address is in the UK,194
959,2021,E02001751,2021 super output areas - middle layer,152,Second address is outside the UK,42
960,2021,E02001752,2021 super output areas - middle layer,152,Total: All usual residents,6403
961,2021,E02001752,2021 super output areas - middle layer,152,No second address,6150
962,2021,E02001752,2021 super output areas - middle layer,152,Second address is in the UK,225
963,2021,E02001752,2021 super output areas - middle layer,152,Second address is outside the UK,28
964,2021,E02001753,2021 super output areas - middle layer,152,Total: All usual residents,6153
965,2021,E02001753,2021 super output areas - middle layer,152,No second address,5822
966,2021,E02001753,2021 super output areas - middle layer,152,Second address is in the UK,253
967,2021,E02001753,2021 super output areas - middle layer,152,Second address is outside the UK,78
968,2021,E02001754,2021 super output areas - middle layer,152,Total: All usual residents,5781
969,2021,E02001754,2021 super output areas - middle layer,152,No second address,5511
970,2021,E02001754,2021 super output areas - middle layer,152,Second address is in the UK,204
971,2021,E02001754,2021 super output areas - middle layer,152,Second address is outside the UK,66
972,2021,E02001755,2021 super output areas - middle layer,152,Total: All usual residents,9895
973,2021,E02001755,2021 super output areas - middle layer,152,No second address,9530
974,2021,E02001755,2021 super output areas - middle layer,152,Second address is in the UK,296
975,2021,E02001755,2021 super output areas - middle layer,152,Second address is outside the UK,69
976,2021,E02001756,2021 super output areas - middle layer,152,Total: All usual residents,9306
977,2021,E02001756,2021 super output areas - middle layer,152,No second address,8999
978,2021,E02001756,2021 super output areas - middle layer,152,Second address is in the UK,263
979,2021,E02001756,2021 super output areas - middle layer,152,Second address is outside the UK,44
980,2021,E02001757,2021 super output areas - middle layer,152,Total: All usual residents,5837
981,2021,E02001757,2021 super output areas - middle layer,152,No second address,5660
982,2021,E02001757,2021 super output areas - middle layer,152,Second address is in the UK,145
983,2021,E02001757,2021 super output areas - middle layer,152,Second address is outside the UK,32
984,2021,E02001758,2021 super output areas - middle layer,152,Total: All usual residents,5603
985,2021,E02001758,2021 super output areas - middle layer,152,No second address,5396
986,2021,E02001758,2021 super output areas - middle layer,152,Second address is in the UK,169
987,2021,E02001758,2021 super output areas - middle layer,152,Second address is outside the UK,38
988,2021,E02001759,2021 super output areas - middle layer,152,Total: All usual residents,6137
989,2021,E02001759,2021 super output areas - middle layer,152,No second address,5853
990,2021,E02001759,2021 super output areas - middle layer,152,Second address is in the UK,225
991,2021,E02001759,2021 super output areas - middle layer,152,Second address is outside the UK,59
992,2021,E02001760,2021 super output areas - middle layer,152,Total: All usual residents,7745
993,2021,E02001760,2021 super output areas - middle layer,152,No second address,7528
994,2021,E02001760,2021 super output areas - middle layer,152,Second address is in the UK,190
995,2021,E02001760,2021 super output areas - middle layer,152,Second address is outside the UK,27
996,2021,E02001761,2021 super output areas - middle layer,152,Total: All usual residents,5514
997,2021,E02001761,2021 super output areas - middle layer,152,No second address,5352
998,2021,E02001761,2021 super output areas - middle layer,152,Second address is in the UK,147
999,2021,E02001761,2021 super output areas - middle layer,152,Second address is outside the UK,15
1000,2021,E02001762,2021 super output areas - middle layer,152,Total: All usual residents,6753
1001,2021,E02001762,2021 super output areas - middle layer,152,No second address,6517
1002,2021,E02001762,2021 super output areas - middle layer,152,Second address is in the UK,199
1003,2021,E02001762,2021 super output areas - middle layer,152,Second address is outside the UK,37
1004,2021,E02001763,2021 super output areas - middle layer,152,Total: All usual residents,6407
1005,2021,E02001763,2021 super output areas - middle layer,152,No second address,6198
1006,2021,E02001763,2021 super output areas - middle layer,152,Second address is in the UK,191
1007,2021,E02001763,2021 super output areas - middle layer,152,Second address is outside the UK,18
1008,2021,E02001764,2021 super output areas - middle layer,152,Total: All usual residents,7563
1009,2021,E02001764,2021 super output areas - middle layer,152,No second address,7289
1010,2021,E02001764,2021 super output areas - middle layer,152,Second address is in the UK,230
1011,2021,E02001764,2021 super output areas - middle layer,152,Second address is outside the UK,44
1012,2021,E02001765,2021 super output areas - middle layer,152,Total: All usual residents,7643
1013,2021,E02001765,2021 super output areas - middle layer,152,No second address,7368
1014,2021,E02001765,2021 super output areas - middle layer,152,Second address is in the UK,237
1015,2021,E02001765,2021 super output areas - middle layer,152,Second address is outside the UK,38
1016,2021,E02001766,2021 super output areas - middle layer,152,Total: All usual residents,7175
1017,2021,E02001766,2021 super output areas - middle layer,152,No second address,6926
1018,2021,E02001766,2021 super output areas - middle layer,152,Second address is in the UK,206
1019,2021,E02001766,2021 super output areas - middle layer,152,Second address is outside the UK,43
1020,2021,E02001767,2021 super output areas - middle layer,152,Total: All usual residents,6864
1021,2021,E02001767,2021 super output areas - middle layer,152,No second address,6633
1022,2021,E02001767,2021 super output areas - middle layer,152,Second address is in the UK,200
1023,2021,E02001767,2021 super output areas - middle layer,152,Second address is outside the UK,31
1024,2021,E02001768,2021 super output areas - middle layer,152,Total: All usual residents,8078
1025,2021,E02001768,2021 super output areas - middle layer,152,No second address,7759
1026,2021,E02001768,2021 super output areas - middle layer,152,Second address is in the UK,241
1027,2021,E02001768,2021 super output areas - middle layer,152,Second address is outside the UK,78
1028,2021,E02001769,2021 super output areas - middle layer,152,Total: All usual residents,7418
1029,2021,E02001769,2021 super output areas - middle layer,152,No second address,7178
1030,2021,E02001769,2021 super output areas - middle layer,152,Second address is in the UK,194
1031,2021,E02001769,2021 super output areas - middle layer,152,Second address is outside the UK,46
1032,2021,E02001770,2021 super output areas - middle layer,152,Total: All usual residents,5951
1033,2021,E02001770,2021 super output areas - middle layer,152,No second address,5641
1034,2021,E02001770,2021 super output areas - middle layer,152,Second address is in the UK,255
1035,2021,E02001770,2021 super output areas - middle layer,152,Second address is outside the UK,55
1036,2021,E02001771,2021 super output areas - middle layer,152,Total: All usual residents,6194
1037,2021,E02001771,2021 super output areas - middle layer,152,No second address,5999
1038,2021,E02001771,2021 super output areas - middle layer,152,Second address is in the UK,162
1039,2021,E02001771,2021 super output areas - middle layer,152,Second address is outside the UK,33
1040,2021,E02001772,2021 super output areas - middle layer,152,Total: All usual residents,5023
1041,2021,E02001772,2021 super output areas - middle layer,152,No second address,4854
1042,2021,E02001772,2021 super output areas - middle layer,152,Second address is in the UK,140
1043,2021,E02001772,2021 super output areas - middle layer,152,Second address is outside the UK,29
1044,2021,E02001773,2021 super output areas - middle layer,152,Total: All usual residents,5244
1045,2021,E02001773,2021 super output areas - middle layer,152,No second address,5035
1046,2021,E02001773,2021 super output areas - middle layer,152,Second address is in the UK,160
1047,2021,E02001773,2021 super output areas - middle layer,152,Second address is outside the UK,49
1048,2021,E02001774,2021 super output areas - middle layer,152,Total: All usual residents,5237
1049,2021,E02001774,2021 super output areas - middle layer,152,No second address,5069
1050,2021,E02001774,2021 super output areas - middle layer,152,Second address is in the UK,153
1051,2021,E02001774,2021 super output areas - middle layer,152,Second address is outside the UK,15
1052,2021,E02001775,2021 super output areas - middle layer,152,Total: All usual residents,5435
1053,2021,E02001775,2021 super output areas - middle layer,152,No second address,5268
1054,2021,E02001775,2021 super output areas - middle layer,152,Second address is in the UK,145
1055,2021,E02001775,2021 super output areas - middle layer,152,Second address is outside the UK,22
1056,2021,E02001776,2021 super output areas - middle layer,152,Total: All usual residents,9055
1057,2021,E02001776,2021 super output areas - middle layer,152,No second address,8769
1058,2021,E02001776,2021 super output areas - middle layer,152,Second address is in the UK,251
1059,2021,E02001776,2021 super output areas - middle layer,152,Second address is outside the UK,35
1060,2021,E02001777,2021 super output areas - middle layer,152,Total: All usual residents,6753
1061,2021,E02001777,2021 super output areas - middle layer,152,No second address,6522
1062,2021,E02001777,2021 super output areas - middle layer,152,Second address is in the UK,190
1063,2021,E02001777,2021 super output areas - middle layer,152,Second address is outside the UK,41
1064,2021,E02001778,2021 super output areas - middle layer,152,Total: All usual residents,5617
1065,2021,E02001778,2021 super output areas - middle layer,152,No second address,5413
1066,2021,E02001778,2021 super output areas - middle layer,152,Second address is in the UK,181
1067,2021,E02001778,2021 super output areas - middle layer,152,Second address is outside the UK,23
1068,2021,E02001779,2021 super output areas - middle layer,152,Total: All usual residents,5349
1069,2021,E02001779,2021 super output areas - middle layer,152,No second address,5190
1070,2021,E02001779,2021 super output areas - middle layer,152,Second address is in the UK,135
1071,2021,E02001779,2021 super output areas - middle layer,152,Second address is outside the UK,24
1072,2021,E02001780,2021 super output areas - middle layer,152,Total: All usual residents,6041
1073,2021,E02001780,2021 super output areas - middle layer,152,No second address,5853
1074,2021,E02001780,2021 super output areas - middle layer,152,Second address is in the UK,148
1075,2021,E02001780,2021 super output areas - middle layer,152,Second address is outside the UK,40
1076,2021,E02001781,2021 super output areas - middle layer,152,Total: All usual residents,5391
1077,2021,E02001781,2021 super output areas - middle layer,152,No second address,5252
1078,2021,E02001781,2021 super output areas - middle layer,152,Second address is in the UK,128
1079,2021,E02001781,2021 super output areas - middle layer,152,Second address is outside the UK,11
1080,2021,E02001782,2021 super output areas - middle layer,152,Total: All usual residents,10189
1081,2021,E02001782,2021 super output areas - middle layer,152,No second address,9859
1082,2021,E02001782,2021 super output areas - middle layer,152,Second address is in the UK,282
1083,2021,E02001782,2021 super output areas - middle layer,152,Second address is outside the UK,48
1084,2021,E02001783,2021 super output areas - middle layer,152,Total: All usual residents,7200
1085,2021,E02001783,2021 super output areas - middle layer,152,No second address,7000
1086,2021,E02001783,2021 super output areas - middle layer,152,Second address is in the UK,185
1087,2021,E02001783,2021 super output areas - middle layer,152,Second address is outside the UK,15
1088,2021,E02001784,2021 super output areas - middle layer,152,Total: All usual residents,6570
1089,2021,E02001784,2021 super output areas - middle layer,152,No second address,6352
1090,2021,E02001784,2021 super output areas - middle layer,152,Second address is in the UK,196
1091,2021,E02001784,2021 super output areas - middle layer,152,Second address is outside the UK,22
1092,2021,E02001785,2021 super output areas - middle layer,152,Total: All usual residents,7590
1093,2021,E02001785,2021 super output areas - middle layer,152,No second address,7317
1094,2021,E02001785,2021 super output areas - middle layer,152,Second address is in the UK,220
1095,2021,E02001785,2021 super output areas - middle layer,152,Second address is outside the UK,53
1096,2021,E02001786,2021 super output areas - middle layer,152,Total: All usual residents,6610
1097,2021,E02001786,2021 super output areas - middle layer,152,No second address,6432
1098,2021,E02001786,2021 super output areas - middle layer,152,Second address is in the UK,156
1099,2021,E02001786,2021 super output areas - middle layer,152,Second address is outside the UK,22
1100,2021,E02001787,2021 super output areas - middle layer,152,Total: All usual residents,5360
1101,2021,E02001787,2021 super output areas - middle layer,152,No second address,5167
1102,2021,E02001787,2021 super output areas - middle layer,152,Second address is in the UK,168
1103,2021,E02001787,2021 super output areas - middle layer,152,Second address is outside the UK,25
1104,2021,E02001788,2021 super output areas - middle layer,152,Total: All usual residents,5778
1105,2021,E02001788,2021 super output areas - middle layer,152,No second address,5601
1106,2021,E02001788,2021 super output areas - middle layer,152,Second address is in the UK,148
1107,2021,E02001788,2021 super output areas - middle layer,152,Second address is outside the UK,29
1108,2021,E02001789,2021 super output areas - middle layer,152,Total: All usual residents,5792
1109,2021,E02001789,2021 super output areas - middle layer,152,No second address,5568
1110,2021,E02001789,2021 super output areas - middle layer,152,Second address is in the UK,174
1111,2021,E02001789,2021 super output areas - middle layer,152,Second address is outside the UK,50
1112,2021,E02001790,2021 super output areas - middle layer,152,Total: All usual residents,5896
1113,2021,E02001790,2021 super output areas - middle layer,152,No second address,5688
1114,2021,E02001790,2021 super output areas - middle layer,152,Second address is in the UK,153
1115,2021,E02001790,2021 super output areas - middle layer,152,Second address is outside the UK,55
1116,2021,E02001791,2021 super output areas - middle layer,152,Total: All usual residents,5478
1117,2021,E02001791,2021 super output areas - middle layer,152,No second address,5278
1118,2021,E02001791,2021 super output areas - middle layer,152,Second address is in the UK,159
1119,2021,E02001791,2021 super output areas - middle layer,152,Second address is outside the UK,41
1120,2021,E02001792,2021 super output areas - middle layer,152,Total: All usual residents,6822
1121,2021,E02001792,2021 super output areas - middle layer,152,No second address,6550
1122,2021,E02001792,2021 super output areas - middle layer,152,Second address is in the UK,206
1123,2021,E02001792,2021 super output areas - middle layer,152,Second address is outside the UK,66
1124,2021,E02001793,2021 super output areas - middle layer,152,Total: All usual residents,8274
1125,2021,E02001793,2021 super output areas - middle layer,152,No second address,8066
1126,2021,E02001793,2021 super output areas - middle layer,152,Second address is in the UK,195
1127,2021,E02001793,2021 super output areas - middle layer,152,Second address is outside the UK,13
1128,2021,E02001794,2021 super output areas - middle layer,152,Total: All usual residents,8841
1129,2021,E02001794,2021 super output areas - middle layer,152,No second address,8655
1130,2021,E02001794,2021 super output areas - middle layer,152,Second address is in the UK,167
1131,2021,E02001794,2021 super output areas - middle layer,152,Second address is outside the UK,19
1132,2021,E02001795,2021 super output areas - middle layer,152,Total: All usual residents,7272
1133,2021,E02001795,2021 super output areas - middle layer,152,No second address,7077
1134,2021,E02001795,2021 super output areas - middle layer,152,Second address is in the UK,154
1135,2021,E02001795,2021 super output areas - middle layer,152,Second address is outside the UK,41
1136,2021,E02001796,2021 super output areas - middle layer,152,Total: All usual residents,8565
1137,2021,E02001796,2021 super output areas - middle layer,152,No second address,8131
1138,2021,E02001796,2021 super output areas - middle layer,152,Second address is in the UK,350
1139,2021,E02001796,2021 super output areas - middle layer,152,Second address is outside the UK,84
1140,2021,E02001797,2021 super output areas - middle layer,152,Total: All usual residents,5877
1141,2021,E02001797,2021 super output areas - middle layer,152,No second address,5651
1142,2021,E02001797,2021 super output areas - middle layer,152,Second address is in the UK,173
1143,2021,E02001797,2021 super output areas - middle layer,152,Second address is outside the UK,53
1144,2021,E02001798,2021 super output areas - middle layer,152,Total: All usual residents,8212
1145,2021,E02001798,2021 super output areas - middle layer,152,No second address,8021
1146,2021,E02001798,2021 super output areas - middle layer,152,Second address is in the UK,170
1147,2021,E02001798,2021 super output areas - middle layer,152,Second address is outside the UK,21
1148,2021,E02001799,2021 super output areas - middle layer,152,Total: All usual residents,9355
1149,2021,E02001799,2021 super output areas - middle layer,152,No second address,9077
1150,2021,E02001799,2021 super output areas - middle layer,152,Second address is in the UK,252
1151,2021,E02001799,2021 super output areas - middle layer,152,Second address is outside the UK,26
1152,2021,E02001800,2021 super output areas - middle layer,152,Total: All usual residents,6693
1153,2021,E02001800,2021 super output areas - middle layer,152,No second address,6488
1154,2021,E02001800,2021 super output areas - middle layer,152,Second address is in the UK,181
1155,2021,E02001800,2021 super output areas - middle layer,152,Second address is outside the UK,24
1156,2021,E02001801,2021 super output areas - middle layer,152,Total: All usual residents,5838
1157,2021,E02001801,2021 super output areas - middle layer,152,No second address,5581
1158,2021,E02001801,2021 super output areas - middle layer,152,Second address is in the UK,178
1159,2021,E02001801,2021 super output areas - middle layer,152,Second address is outside the UK,79
