,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HIQUAL_8_NAME,OBS_VALUE
329,2021,E02002527,2021 super output areas - middle layer,152,No qualifications,1126
330,2021,E02002527,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,455
331,2021,E02002527,2021 super output areas - middle layer,152,Level 2 qualifications,622
332,2021,E02002527,2021 super output areas - middle layer,152,Apprenticeship,301
333,2021,E02002527,2021 super output areas - middle layer,152,Level 3 qualifications,686
334,2021,E02002527,2021 super output areas - middle layer,152,Level 4 qualifications or above,720
335,2021,E02002527,2021 super output areas - middle layer,152,Other qualifications,95
336,2021,E02002529,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4753
337,2021,E02002529,2021 super output areas - middle layer,152,No qualifications,1020
338,2021,E02002529,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,485
339,2021,E02002529,2021 super output areas - middle layer,152,Level 2 qualifications,664
340,2021,E02002529,2021 super output areas - middle layer,152,Apprenticeship,387
341,2021,E02002529,2021 super output areas - middle layer,152,Level 3 qualifications,969
342,2021,E02002529,2021 super output areas - middle layer,152,Level 4 qualifications or above,1091
343,2021,E02002529,2021 super output areas - middle layer,152,Other qualifications,137
344,2021,E02002530,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5226
345,2021,E02002530,2021 super output areas - middle layer,152,No qualifications,1390
346,2021,E02002530,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,471
347,2021,E02002530,2021 super output areas - middle layer,152,Level 2 qualifications,753
348,2021,E02002530,2021 super output areas - middle layer,152,Apprenticeship,408
349,2021,E02002530,2021 super output areas - middle layer,152,Level 3 qualifications,933
350,2021,E02002530,2021 super output areas - middle layer,152,Level 4 qualifications or above,1136
351,2021,E02002530,2021 super output areas - middle layer,152,Other qualifications,135
352,2021,E02002532,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5555
353,2021,E02002532,2021 super output areas - middle layer,152,No qualifications,1227
354,2021,E02002532,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,517
355,2021,E02002532,2021 super output areas - middle layer,152,Level 2 qualifications,747
356,2021,E02002532,2021 super output areas - middle layer,152,Apprenticeship,438
357,2021,E02002532,2021 super output areas - middle layer,152,Level 3 qualifications,1077
