,GEOGRAPHY_CODE,Family member or partner of staff or owner,Resident,Resident: Female: Aged 0 to 15 years,Resident: Female: Aged 16 to 24 years,Resident: Female: Aged 25 to 34 years,Resident: Female: Aged 35 to 49 years,Resident: Female: Aged 50 to 64 years,Resident: Female: Aged 65 to 74 years,Resident: Female: Aged 75 to 84 years,Resident: Female: Aged 85 years and over,Resident: Male: Aged 0 to 15 years,Resident: Male: Aged 16 to 24 years,Resident: Male: Aged 25 to 34 years,Resident: Male: Aged 35 to 49 years,Resident: Male: Aged 50 to 64 years,Resident: Male: Aged 65 to 74 years,Resident: Male: Aged 75 to 84 years,Resident: Male: Aged 85 years and over,Resident:Female,Resident:Male,Staff or owner,Staying temporarily (no usual UK address),Total: All usual residents in communal establishments
4795,E02005501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.11538461538461539,0.6153846153846154,0.38461538461538464,0.0,0.0,26.0
4796,E02005502,0.0,1.0,0.0,0.046296296296296294,0.09259259259259259,0.027777777777777776,0.0,0.05555555555555555,0.09259259259259259,0.26851851851851855,0.0,0.08333333333333333,0.10185185185185185,0.009259259259259259,0.018518518518518517,0.009259259259259259,0.046296296296296294,0.14814814814814814,0.5833333333333334,0.4166666666666667,0.0,0.0,108.0
4797,E02005503,0.0,0.985781990521327,0.0,0.014218009478672985,0.018957345971563982,0.0,0.0,0.02843601895734597,0.06635071090047394,0.15639810426540285,0.0,0.2843601895734597,0.2843601895734597,0.052132701421800945,0.009478672985781991,0.014218009478672985,0.02843601895734597,0.02843601895734597,0.2843601895734597,0.7014218009478673,0.014218009478672985,0.0,211.0
4798,E02005504,0.0273972602739726,0.9726027397260274,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.2328767123287671,0.3698630136986301,0.0,0.0,0.0,0.0,0.0273972602739726,0.0684931506849315,0.0684931506849315,0.1780821917808219,0.6301369863013698,0.3424657534246575,0.0,0.0,73.0
4799,E02005505,0.0,1.0,0.0,0.0,0.005154639175257732,0.015463917525773196,0.02577319587628866,0.020618556701030927,0.15463917525773196,0.4587628865979381,0.0,0.0,0.005154639175257732,0.030927835051546393,0.061855670103092786,0.020618556701030927,0.07731958762886598,0.12371134020618557,0.6804123711340206,0.31958762886597936,0.0,0.0,194.0
4800,E02005506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.5238095238095238,0.47619047619047616,0.0,0.0,42.0
4801,E02005507,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.12962962962962962,0.18518518518518517,0.0,0.09259259259259259,0.09259259259259259,0.07407407407407407,0.07407407407407407,0.09259259259259259,0.05555555555555555,0.037037037037037035,0.48148148148148145,0.5185185185185185,0.0,0.0,54.0
4802,E02005508,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.1,0.13333333333333333,0.08333333333333333,0.21666666666666667,0.0,0.0,0.0,0.03333333333333333,0.15,0.08333333333333333,0.08333333333333333,0.05,0.6,0.4,0.0,0.0,60.0
4803,E02005509,0.010752688172043012,0.9731182795698925,0.0,0.005376344086021506,0.005376344086021506,0.016129032258064516,0.053763440860215055,0.026881720430107527,0.15053763440860216,0.3817204301075269,0.0,0.0,0.010752688172043012,0.005376344086021506,0.026881720430107527,0.04838709677419355,0.08602150537634409,0.15591397849462366,0.6397849462365591,0.3333333333333333,0.010752688172043012,0.005376344086021506,186.0
4804,E02005510,0.031746031746031744,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.2222222222222222,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.015873015873015872,0.19047619047619047,0.6666666666666666,0.2857142857142857,0.015873015873015872,0.0,63.0
4805,E02005511,0.0,1.0,0.0,0.0,0.023622047244094488,0.0,0.15748031496062992,0.03937007874015748,0.11023622047244094,0.30708661417322836,0.0,0.0,0.007874015748031496,0.031496062992125984,0.09448818897637795,0.05511811023622047,0.05511811023622047,0.11811023622047244,0.6377952755905512,0.36220472440944884,0.0,0.0,127.0
4806,E02005512,0.0020942408376963353,0.9706806282722513,0.0,0.0,0.0,0.0010471204188481676,0.0,0.008376963350785341,0.015706806282722512,0.03455497382198953,0.0,0.09633507853403141,0.3308900523560209,0.3308900523560209,0.10785340314136126,0.016753926701570682,0.01780104712041885,0.010471204188481676,0.05968586387434555,0.9109947643979057,0.0,0.027225130890052355,955.0
4807,E02005513,0.0,1.0,0.0,0.0,0.03333333333333333,0.013333333333333334,0.013333333333333334,0.05333333333333334,0.12,0.35333333333333333,0.0,0.02666666666666667,0.02666666666666667,0.04,0.02666666666666667,0.07333333333333333,0.10666666666666667,0.11333333333333333,0.5866666666666667,0.41333333333333333,0.0,0.0,150.0
4808,E02005514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.14705882352941177,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.14705882352941177,0.20588235294117646,0.5882352941176471,0.4117647058823529,0.0,0.0,34.0
4809,E02005515,0.0,1.0,0.011494252873563218,0.011494252873563218,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.1839080459770115,0.022988505747126436,0.04597701149425287,0.09195402298850575,0.08045977011494253,0.022988505747126436,0.034482758620689655,0.04597701149425287,0.034482758620689655,0.6206896551724138,0.3793103448275862,0.0,0.0,87.0
4810,E02005516,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.6571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.08571428571428572,0.7714285714285715,0.2,0.02857142857142857,0.0,35.0
4811,E02005518,0.0,0.9847328244274809,0.0,0.007633587786259542,0.0,0.03816793893129771,0.022900763358778626,0.04580152671755725,0.16793893129770993,0.35877862595419846,0.0,0.0,0.007633587786259542,0.030534351145038167,0.061068702290076333,0.09923664122137404,0.08396946564885496,0.061068702290076333,0.6412213740458015,0.3435114503816794,0.015267175572519083,0.0,131.0
4812,E02005519,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0
4813,E02005520,0.0,1.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.09090909090909091,0.48484848484848486,0.0,0.0,0.0,0.015151515151515152,0.07575757575757576,0.06060606060606061,0.18181818181818182,0.06060606060606061,0.6060606060606061,0.3939393939393939,0.0,0.0,66.0
4814,E02005521,0.0,1.0,0.0,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.17857142857142858,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.10714285714285714,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.4642857142857143,0.5357142857142857,0.0,0.0,28.0
4815,E02005522,0.014492753623188406,0.9855072463768116,0.014492753623188406,0.0,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.07246376811594203,0.4057971014492754,0.0,0.0,0.043478260869565216,0.057971014492753624,0.08695652173913043,0.057971014492753624,0.057971014492753624,0.11594202898550725,0.5652173913043478,0.42028985507246375,0.0,0.0,69.0
4816,E02005523,0.0,1.0,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.09090909090909091,0.1038961038961039,0.05194805194805195,0.07792207792207792,0.06493506493506493,0.0,0.03896103896103896,0.05194805194805195,0.11688311688311688,0.19480519480519481,0.09090909090909091,0.05194805194805195,0.012987012987012988,0.44155844155844154,0.5584415584415584,0.0,0.0,77.0
4817,E02005524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
4818,E02005525,0.020202020202020204,0.9545454545454546,0.0,0.010101010101010102,0.005050505050505051,0.030303030303030304,0.07575757575757576,0.05555555555555555,0.12121212121212122,0.19696969696969696,0.0,0.005050505050505051,0.030303030303030304,0.06060606060606061,0.1111111111111111,0.045454545454545456,0.10101010101010101,0.10606060606060606,0.494949494949495,0.4595959595959596,0.025252525252525252,0.0,198.0
4819,E02005526,0.008695652173913044,0.9739130434782609,0.0,0.0,0.0,0.02608695652173913,0.06956521739130435,0.06956521739130435,0.12173913043478261,0.3565217391304348,0.0,0.0,0.0,0.06086956521739131,0.06956521739130435,0.034782608695652174,0.05217391304347826,0.11304347826086956,0.6434782608695652,0.33043478260869563,0.017391304347826087,0.0,115.0
4820,E02005527,0.0,1.0,0.0,0.0,0.016260162601626018,0.024390243902439025,0.04065040650406504,0.032520325203252036,0.13008130081300814,0.3008130081300813,0.0,0.008130081300813009,0.08943089430894309,0.032520325203252036,0.08130081300813008,0.04065040650406504,0.07317073170731707,0.13008130081300814,0.5447154471544715,0.45528455284552843,0.0,0.0,123.0
4821,E02005528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,12.0
4822,E02005529,0.0,1.0,0.0,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.04054054054054054,0.10810810810810811,0.08108108108108109,0.28378378378378377,0.0,0.0,0.0,0.0,0.02702702702702703,0.013513513513513514,0.14864864864864866,0.10810810810810811,0.7027027027027027,0.2972972972972973,0.0,0.0,74.0
4823,E02005530,0.0,1.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.07142857142857142,0.2857142857142857,0.30952380952380953,0.0,0.0,0.047619047619047616,0.023809523809523808,0.14285714285714285,0.023809523809523808,0.047619047619047616,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,42.0
4824,E02005531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.18421052631578946,0.7631578947368421,0.23684210526315788,0.0,0.0,38.0
4825,E02005532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.5,0.25,0.041666666666666664,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,24.0
4826,E02005533,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.05952380952380952,0.47619047619047616,0.0,0.0,0.011904761904761904,0.05952380952380952,0.011904761904761904,0.023809523809523808,0.08333333333333333,0.16666666666666666,0.5952380952380952,0.35714285714285715,0.047619047619047616,0.0,84.0
4827,E02005534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
4828,E02005535,0.0,1.0,0.0,0.0,0.0,0.010869565217391304,0.021739130434782608,0.08695652173913043,0.15760869565217392,0.29347826086956524,0.005434782608695652,0.010869565217391304,0.08695652173913043,0.05434782608695652,0.043478260869565216,0.016304347826086956,0.11956521739130435,0.09239130434782608,0.5706521739130435,0.42934782608695654,0.0,0.0,184.0
4829,E02005536,0.0,0.7027027027027027,0.0,0.0,0.0,0.0,0.0,0.07207207207207207,0.16216216216216217,0.27927927927927926,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.036036036036036036,0.12612612612612611,0.5135135135135135,0.1891891891891892,0.2972972972972973,0.0,111.0
4830,E02005537,0.015873015873015872,0.9841269841269841,0.0,0.031746031746031744,0.047619047619047616,0.031746031746031744,0.1746031746031746,0.19047619047619047,0.07936507936507936,0.19047619047619047,0.0,0.0,0.0,0.0,0.07936507936507936,0.07936507936507936,0.047619047619047616,0.031746031746031744,0.746031746031746,0.23809523809523808,0.0,0.0,63.0
4831,E02005538,0.02666666666666667,0.86,0.0,0.0,0.0,0.0,0.06,0.04,0.09333333333333334,0.32,0.0,0.0,0.0,0.02666666666666667,0.04,0.08,0.08,0.12,0.5133333333333333,0.3466666666666667,0.06,0.05333333333333334,150.0
4832,E02005539,0.0,1.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.028985507246376812,0.17391304347826086,0.5217391304347826,0.0,0.0,0.0,0.057971014492753624,0.0,0.014492753623188406,0.13043478260869565,0.057971014492753624,0.7391304347826086,0.2608695652173913,0.0,0.0,69.0
4833,E02005540,0.0,1.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.14705882352941177,0.4117647058823529,0.0,0.0,0.0,0.0,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.0,0.6764705882352942,0.3235294117647059,0.0,0.0,34.0
4834,E02005541,0.0,0.9390243902439024,0.0,0.024390243902439025,0.0,0.036585365853658534,0.04878048780487805,0.06097560975609756,0.14634146341463414,0.13414634146341464,0.0,0.0,0.024390243902439025,0.07317073170731707,0.06097560975609756,0.17073170731707318,0.08536585365853659,0.07317073170731707,0.45121951219512196,0.4878048780487805,0.06097560975609756,0.0,82.0
4835,E02005542,0.2857142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.10714285714285714,0.20238095238095238,0.0,0.0,0.0,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.03571428571428571,0.09523809523809523,0.32142857142857145,0.17857142857142858,0.19047619047619047,0.023809523809523808,84.0
4836,E02005543,0.06043956043956044,0.6868131868131868,0.0,0.01098901098901099,0.027472527472527472,0.04945054945054945,0.06593406593406594,0.06043956043956044,0.06593406593406594,0.08241758241758242,0.0,0.005494505494505495,0.038461538461538464,0.06043956043956044,0.06043956043956044,0.06043956043956044,0.04395604395604396,0.054945054945054944,0.3626373626373626,0.3241758241758242,0.15384615384615385,0.0989010989010989,182.0
4837,E02005544,0.0,0.875,0.0,0.0,0.08333333333333333,0.125,0.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.125,0.125,0.4166666666666667,0.4583333333333333,0.125,0.0,24.0
4838,E02005545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.23529411764705882,0.3235294117647059,0.0,0.0,0.0,0.0,0.029411764705882353,0.17647058823529413,0.08823529411764706,0.058823529411764705,0.6470588235294118,0.35294117647058826,0.0,0.0,34.0
4839,E02005546,0.0,1.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0851063829787234,0.19148936170212766,0.14893617021276595,0.0,0.0,0.0,0.02127659574468085,0.0851063829787234,0.06382978723404255,0.23404255319148937,0.1276595744680851,0.46808510638297873,0.5319148936170213,0.0,0.0,47.0
4840,E02005547,0.0,0.971830985915493,0.0,0.0,0.0,0.0,0.014084507042253521,0.04225352112676056,0.08450704225352113,0.4647887323943662,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.04225352112676056,0.11267605633802817,0.18309859154929578,0.6056338028169014,0.36619718309859156,0.028169014084507043,0.0,71.0
4841,E02005548,0.0,1.0,0.0,0.0,0.024390243902439025,0.012195121951219513,0.0,0.06097560975609756,0.25609756097560976,0.47560975609756095,0.0,0.0,0.024390243902439025,0.012195121951219513,0.0,0.036585365853658534,0.024390243902439025,0.07317073170731707,0.8292682926829268,0.17073170731707318,0.0,0.0,82.0
4842,E02005549,0.0,0.9824561403508771,0.0,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.14035087719298245,0.3508771929824561,0.0,0.07017543859649122,0.05263157894736842,0.17543859649122806,0.07017543859649122,0.017543859649122806,0.0,0.05263157894736842,0.543859649122807,0.43859649122807015,0.017543859649122806,0.0,57.0
4843,E02005550,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.06818181818181818,0.09090909090909091,0.3409090909090909,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.6363636363636364,0.36363636363636365,0.0,0.0,44.0
4844,E02005551,0.034013605442176874,0.891156462585034,0.047619047619047616,0.006802721088435374,0.006802721088435374,0.02040816326530612,0.04081632653061224,0.05442176870748299,0.08843537414965986,0.3945578231292517,0.013605442176870748,0.02040816326530612,0.006802721088435374,0.047619047619047616,0.013605442176870748,0.006802721088435374,0.047619047619047616,0.07482993197278912,0.6598639455782312,0.23129251700680273,0.07482993197278912,0.0,147.0
4845,E02005552,0.0,0.9230769230769231,0.046153846153846156,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.07692307692307693,0.16923076923076924,0.12307692307692308,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.06153846153846154,0.03076923076923077,0.07692307692307693,0.09230769230769231,0.1076923076923077,0.49230769230769234,0.4307692307692308,0.06153846153846154,0.015384615384615385,65.0
4846,E02005553,0.0,1.0,0.0,0.0,0.0,0.008130081300813009,0.032520325203252036,0.032520325203252036,0.16260162601626016,0.44715447154471544,0.0,0.0,0.0,0.008130081300813009,0.032520325203252036,0.06504065040650407,0.0975609756097561,0.11382113821138211,0.6829268292682927,0.3170731707317073,0.0,0.0,123.0
4847,E02005554,0.0,1.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.7619047619047619,0.23809523809523808,0.0,0.0,21.0
4848,E02005555,0.0,0.9818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.045454545454545456,0.17272727272727273,0.4636363636363636,0.0,0.0,0.0,0.0,0.045454545454545456,0.05454545454545454,0.08181818181818182,0.10909090909090909,0.6909090909090909,0.2909090909090909,0.01818181818181818,0.0,110.0
4849,E02005556,0.0,1.0,0.0,0.0,0.0,0.0,0.025,0.075,0.1875,0.325,0.0,0.0,0.0,0.0,0.0625,0.075,0.05,0.2,0.6125,0.3875,0.0,0.0,80.0
4850,E02005557,0.0,0.74,0.0,0.02,0.0,0.0,0.0,0.0,0.14,0.36,0.0,0.02,0.04,0.0,0.02,0.04,0.06,0.04,0.52,0.22,0.0,0.26,50.0
4851,E02005558,0.0847457627118644,0.6440677966101694,0.0,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.2542372881355932,0.0,0.0,0.05084745762711865,0.01694915254237288,0.0,0.0,0.0847457627118644,0.13559322033898305,0.3559322033898305,0.288135593220339,0.1016949152542373,0.1694915254237288,59.0
4852,E02005559,0.0,0.9819819819819819,0.018018018018018018,0.02702702702702703,0.02702702702702703,0.018018018018018018,0.02702702702702703,0.05405405405405406,0.17117117117117117,0.3063063063063063,0.009009009009009009,0.02702702702702703,0.018018018018018018,0.018018018018018018,0.08108108108108109,0.05405405405405406,0.036036036036036036,0.09009009009009009,0.6486486486486487,0.3333333333333333,0.009009009009009009,0.009009009009009009,111.0
4853,E02005560,0.0,0.45454545454545453,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.0,11.0
4854,E02005561,0.0,0.967741935483871,0.0,0.0,0.0,0.016129032258064516,0.14516129032258066,0.03225806451612903,0.04838709677419355,0.3870967741935484,0.0,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.08064516129032258,0.016129032258064516,0.06451612903225806,0.0967741935483871,0.6290322580645161,0.3387096774193548,0.0,0.03225806451612903,62.0
4855,E02005562,0.0967741935483871,0.9032258064516129,0.0,0.0,0.0,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.0,0.03225806451612903,0.03225806451612903,0.0,0.16129032258064516,0.06451612903225806,0.25806451612903225,0.12903225806451613,0.0,0.0,0.25806451612903225,0.6451612903225806,0.0,0.0,31.0
4856,E02005563,0.05555555555555555,0.9444444444444444,0.013888888888888888,0.0,0.013888888888888888,0.05555555555555555,0.08333333333333333,0.06944444444444445,0.08333333333333333,0.3333333333333333,0.013888888888888888,0.013888888888888888,0.05555555555555555,0.0,0.05555555555555555,0.027777777777777776,0.0,0.125,0.6527777777777778,0.2916666666666667,0.0,0.0,72.0
4857,E02005564,0.0068846815834767644,0.9931153184165232,0.0,0.03442340791738382,0.0378657487091222,0.0068846815834767644,0.0017211703958691911,0.0051635111876075735,0.03614457831325301,0.04647160068846816,0.0,0.41308089500860584,0.26161790017211706,0.09122203098106713,0.01721170395869191,0.0017211703958691911,0.01549053356282272,0.024096385542168676,0.1686746987951807,0.8244406196213425,0.0,0.0,581.0
4858,E02005565,0.0,1.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.06666666666666667,0.23333333333333334,0.5666666666666667,0.43333333333333335,0.0,0.0,30.0
4859,E02005566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.4444444444444444,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,18.0
4860,E02005567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.18055555555555555,0.5069444444444444,0.0,0.0,0.0,0.0,0.006944444444444444,0.034722222222222224,0.1111111111111111,0.13194444444444445,0.7152777777777778,0.2847222222222222,0.0,0.0,144.0
4861,E02005568,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0
4862,E02005569,0.02040816326530612,0.9795918367346939,0.02040816326530612,0.061224489795918366,0.0,0.0,0.0,0.02040816326530612,0.1836734693877551,0.3469387755102041,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,0.061224489795918366,0.14285714285714285,0.6326530612244898,0.3469387755102041,0.0,0.0,49.0
4863,E02005570,0.0,0.9806451612903225,0.0,0.0,0.0,0.012903225806451613,0.01935483870967742,0.05806451612903226,0.12258064516129032,0.25806451612903225,0.0,0.025806451612903226,0.025806451612903226,0.04516129032258064,0.10967741935483871,0.10967741935483871,0.12258064516129032,0.07096774193548387,0.47096774193548385,0.5096774193548387,0.01935483870967742,0.0,155.0
4864,E02005571,0.0,0.94,0.0,0.01,0.01,0.04,0.04,0.02,0.16,0.29,0.0,0.0,0.05,0.04,0.08,0.0,0.1,0.1,0.57,0.37,0.04,0.02,100.0
4865,E02005572,0.005405405405405406,0.9783783783783784,0.0,0.010810810810810811,0.005405405405405406,0.10810810810810811,0.10270270270270271,0.02702702702702703,0.07027027027027027,0.22702702702702704,0.016216216216216217,0.032432432432432434,0.016216216216216217,0.032432432432432434,0.12432432432432433,0.07567567567567568,0.043243243243243246,0.08648648648648649,0.5513513513513514,0.42702702702702705,0.010810810810810811,0.005405405405405406,185.0
4866,E02005573,0.0,0.9377593360995851,0.21161825726141079,0.11618257261410789,0.0,0.04564315352697095,0.012448132780082987,0.0,0.004149377593360996,0.0,0.24896265560165975,0.24066390041493776,0.008298755186721992,0.04564315352697095,0.0,0.004149377593360996,0.0,0.0,0.3900414937759336,0.5477178423236515,0.04979253112033195,0.012448132780082987,241.0
4867,E02005574,0.0,0.9032258064516129,0.0,0.016129032258064516,0.0,0.0,0.0,0.04838709677419355,0.04838709677419355,0.20967741935483872,0.0,0.0,0.03225806451612903,0.1774193548387097,0.20967741935483872,0.016129032258064516,0.08064516129032258,0.06451612903225806,0.3225806451612903,0.5806451612903226,0.04838709677419355,0.04838709677419355,62.0
4868,E02005575,0.0,0.85,0.425,0.05,0.0,0.0,0.075,0.0,0.025,0.0,0.2,0.0,0.0,0.0,0.05,0.025,0.0,0.0,0.575,0.275,0.15,0.0,40.0
4869,E02005576,0.0,0.9636363636363636,0.0,0.0,0.0,0.03636363636363636,0.09090909090909091,0.01818181818181818,0.10909090909090909,0.38181818181818183,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.10909090909090909,0.0,0.05454545454545454,0.6363636363636364,0.32727272727272727,0.01818181818181818,0.01818181818181818,55.0
4870,E02005577,0.0,0.9830508474576272,0.0,0.0,0.0,0.01694915254237288,0.13559322033898305,0.1864406779661017,0.0847457627118644,0.1694915254237288,0.0,0.0,0.0,0.0,0.13559322033898305,0.13559322033898305,0.0847457627118644,0.03389830508474576,0.5932203389830508,0.3898305084745763,0.01694915254237288,0.0,59.0
4871,E02005578,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.37037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.0,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.0,27.0
4872,E02005580,0.0,0.9803921568627451,0.0,0.0196078431372549,0.0,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.13725490196078433,0.43137254901960786,0.0,0.049019607843137254,0.0,0.0196078431372549,0.029411764705882353,0.00980392156862745,0.06862745098039216,0.09803921568627451,0.7058823529411765,0.27450980392156865,0.0,0.0196078431372549,102.0
4873,E02005581,0.001524390243902439,0.9847560975609756,0.004573170731707317,0.001524390243902439,0.006097560975609756,0.006097560975609756,0.022865853658536585,0.007621951219512195,0.001524390243902439,0.0,0.007621951219512195,0.039634146341463415,0.18292682926829268,0.25609756097560976,0.25152439024390244,0.12804878048780488,0.056402439024390245,0.012195121951219513,0.05030487804878049,0.9344512195121951,0.001524390243902439,0.012195121951219513,656.0
4874,E02005582,0.0,1.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.046153846153846156,0.09230769230769231,0.4,0.13846153846153847,0.0,0.0,0.015384615384615385,0.046153846153846156,0.07692307692307693,0.06153846153846154,0.1076923076923077,0.5538461538461539,0.4461538461538462,0.0,0.0,65.0
4875,E02005583,0.01,0.99,0.0,0.0,0.0,0.0,0.01,0.04,0.17,0.56,0.0,0.01,0.0,0.0,0.0,0.02,0.07,0.11,0.78,0.21,0.0,0.0,100.0
4876,E02005584,0.007042253521126761,0.9859154929577465,0.0,0.3380281690140845,0.014084507042253521,0.04929577464788732,0.04225352112676056,0.056338028169014086,0.007042253521126761,0.04225352112676056,0.0,0.18309859154929578,0.06338028169014084,0.056338028169014086,0.04929577464788732,0.028169014084507043,0.04929577464788732,0.007042253521126761,0.5492957746478874,0.43661971830985913,0.007042253521126761,0.0,142.0
4877,E02005585,0.0,0.7307692307692307,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.5769230769230769,0.038461538461538464,0.23076923076923078,26.0
4878,E02005586,0.0,0.9882352941176471,0.0,0.0,0.10588235294117647,0.09411764705882353,0.047058823529411764,0.058823529411764705,0.058823529411764705,0.047058823529411764,0.0,0.03529411764705882,0.058823529411764705,0.10588235294117647,0.17647058823529413,0.10588235294117647,0.023529411764705882,0.07058823529411765,0.4117647058823529,0.5764705882352941,0.011764705882352941,0.0,85.0
4879,E02005587,0.012773722627737226,0.9416058394160584,0.0,0.0018248175182481751,0.005474452554744526,0.0036496350364963502,0.009124087591240875,0.0018248175182481751,0.005474452554744526,0.025547445255474453,0.0,0.16605839416058393,0.33941605839416056,0.26094890510948904,0.08211678832116788,0.016423357664233577,0.020072992700729927,0.0036496350364963502,0.05291970802919708,0.8886861313868614,0.0,0.04562043795620438,548.0
