,GEOGRAPHY_CODE,Disabled under the Equality Act,Disabled under the Equality Act: Day-to-day activities limited a little,Disabled under the Equality Act: Day-to-day activities limited a lot,Not disabled under the Equality Act,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,Not disabled under the Equality Act: No long term physical or mental health conditions,Total: All usual residents
205,E02000216,0.13027087405752583,0.07358279810108909,0.05668807595643675,0.8697291259424742,0.05626919854789165,0.8134599273945825,7162.0
206,E02000217,0.1309853249475891,0.07622641509433963,0.05475890985324947,0.8690146750524109,0.050733752620545074,0.8182809224318658,11925.0
207,E02000218,0.1417004048582996,0.08232118758434548,0.059379217273954114,0.8582995951417004,0.05203178887389414,0.8062678062678063,6669.0
208,E02000219,0.1468082317472801,0.08847817538340542,0.058330056363874686,0.8531917682527199,0.06907851618822912,0.7841132520644908,7629.0
209,E02000221,0.1545404310186038,0.08215140909928163,0.07238902191932216,0.8454595689813962,0.05102228771412783,0.7944372812672684,10858.0
210,E02000222,0.13077844311377246,0.08059880239520958,0.05017964071856287,0.8692215568862276,0.06119760479041916,0.8080239520958084,8350.0
211,E02000223,0.18112543962485345,0.09577960140679953,0.08534583821805393,0.8188745603751465,0.03939038686987104,0.7794841735052755,8530.0
212,E02000224,0.11647833105674904,0.07463057245746926,0.04184775859927977,0.883521668943251,0.06556562771637899,0.8179560412268719,8053.0
213,E02000225,0.17709027870382718,0.09734631284171223,0.07974396586211495,0.8229097212961728,0.04853980530737432,0.7743699159887985,7499.0
214,E02000226,0.1351457840819543,0.08326766482794852,0.05187811925400578,0.8648542159180457,0.07000262674021539,0.7948515891778303,7614.0
215,E02000227,0.1559931506849315,0.09666095890410958,0.05933219178082192,0.8440068493150685,0.07123287671232877,0.7727739726027397,11680.0
216,E02000228,0.13016710642040458,0.07789923357205679,0.05226787284834778,0.8698328935795955,0.06847593918834025,0.8013569543912552,7959.0
217,E02000229,0.2094627105052125,0.10120288692862871,0.1082598235765838,0.7905372894947875,0.05533279871692061,0.7352044907778669,6235.0
218,E02000230,0.14701961531136926,0.07979432489049705,0.06722529042087222,0.8529803846886307,0.0681774900019044,0.7848028946867264,10502.0
219,E02000231,0.13379571248423708,0.07440100882723834,0.05939470365699874,0.866204287515763,0.06380832282471627,0.8023959646910467,7930.0
220,E02000232,0.15617941271377864,0.08970635688931913,0.0664730558244595,0.8438205872862213,0.07373346240722814,0.7700871248789932,6198.0
221,E02000233,0.1362350722815839,0.071024512884978,0.0652105593966059,0.8637649277184161,0.06112507856693903,0.802639849151477,6364.0
222,E02000234,0.1469996825060853,0.0869933326277913,0.060006349878294,0.8530003174939147,0.06074716901259392,0.7922531484813208,9449.0
223,E02000235,0.13361381111272305,0.07674452342956622,0.05686928768315683,0.8663861888872769,0.0770346728565211,0.7893515160307558,6893.0
224,E02000236,0.11347207009857613,0.06900328587075576,0.04446878422782037,0.8865279299014239,0.07437020810514787,0.812157721796276,9130.0
225,E02000237,0.1481578947368421,0.09026315789473684,0.05789473684210526,0.8518421052631578,0.0688157894736842,0.7830263157894737,7600.0
226,E02000238,0.10293293480291425,0.05781804595553895,0.0451148888473753,0.8970670651970858,0.04165888286941902,0.8554081823276667,10706.0
227,E02000239,0.10595001105950011,0.062375580623755804,0.043574430435744306,0.8940499889404999,0.03881884538818845,0.8552311435523114,9042.0
228,E02000240,0.13087697386029085,0.06798108662681773,0.0628958872334731,0.8691230261397092,0.04005709697564457,0.8290659291640646,11209.0
229,E02000241,0.11372549019607843,0.06950642325895875,0.044219066937119675,0.8862745098039215,0.0469235970250169,0.8393509127789046,7395.0
230,E02000242,0.11241830065359477,0.06100217864923747,0.0514161220043573,0.8875816993464052,0.034713144517066086,0.8528685548293391,6885.0
231,E02000243,0.13574868149506994,0.0705113506076588,0.06523733088741114,0.8642513185049301,0.03668883283650539,0.8275624856684247,8722.0
232,E02000244,0.11192800101407023,0.06109773101787299,0.05083026999619724,0.8880719989859298,0.039675497528203825,0.8483965014577259,7889.0
233,E02000245,0.13869789428448645,0.0767082079931242,0.06198968629136227,0.8613021057155136,0.03717232488182209,0.8241297808336915,9308.0
234,E02000246,0.12704788077370258,0.0683860057076419,0.05866187506606067,0.8729521192262975,0.037522460627840606,0.8354296585984569,9461.0
235,E02000247,0.14208874943971314,0.07108919766920663,0.0709995517705065,0.8579112505602868,0.03917525773195876,0.8187359928283281,11155.0
236,E02000248,0.11443753240020736,0.06350440642820114,0.05093312597200622,0.8855624675997926,0.041601866251944015,0.8439606013478487,7716.0
237,E02000249,0.12878968727619958,0.06672236810694676,0.0620673191692528,0.8712103127238005,0.037479111959894965,0.8337312007639055,8378.0
238,E02000250,0.11337343822304488,0.07188030232916859,0.04149313589387629,0.8866265617769551,0.06463057226592626,0.8219959895110288,6483.0
239,E02000251,0.11812823288824732,0.06339468302658487,0.054733549861662456,0.8818717671117526,0.037411283531817635,0.8444604835799351,8313.0
240,E02000252,0.12273247262624612,0.07296943945089067,0.04976303317535545,0.8772675273737539,0.04870076809936264,0.8285667592743913,12238.0
241,E02000253,0.15535576179427688,0.08217324052590874,0.07318252126836813,0.8446442382057231,0.04524361948955916,0.799400618716164,10344.0
242,E02000254,0.12303181670105331,0.06363340210663482,0.059398414594418504,0.8769681832989467,0.030730806819415788,0.8462373764795309,9209.0
243,E02000255,0.12857432569458527,0.07250050699655243,0.05607381869803285,0.8714256743054147,0.05708781180287974,0.814337862502535,9862.0
244,E02000256,0.11074812152891211,0.06631819666775564,0.04442992486115648,0.8892518784710879,0.06294239355330503,0.8263094849177829,9183.0
245,E02000258,0.11650485436893204,0.0652079408781336,0.051296913490798436,0.883495145631068,0.0494131285320968,0.8340820170989711,6901.0
246,E02000259,0.12406985573272589,0.07881548974943052,0.045254365983295367,0.8759301442672741,0.058466211085801065,0.817463933181473,6585.0
247,E02000260,0.13235742604452577,0.0626207176984853,0.06973670834604045,0.8676425739554743,0.02907390464572532,0.8385686693097489,9837.0
248,E02000261,0.11531773632627253,0.06631362630414164,0.04900411002213089,0.8846822636737275,0.04315523237432817,0.8415270312993993,12652.0
249,E02000262,0.13735558408215662,0.07884039366709457,0.05851519041506204,0.8626444159178434,0.051133932391955496,0.8115104835258878,9348.0
250,E02000263,0.11768568510141544,0.06128702757916241,0.05639865752225303,0.8823143148985846,0.02502553626149132,0.8572887786370933,13706.0
251,E02000264,0.12267482929126443,0.06734165293148105,0.055333176359783375,0.8773251707087356,0.06121968448316459,0.816105486225571,8494.0
252,E02000265,0.14040242165242164,0.07923789173789174,0.06116452991452991,0.8595975783475783,0.05252849002849003,0.8070690883190883,11232.0
253,E02000266,0.14686594479182552,0.07335671801128565,0.07350922678053988,0.8531340552081744,0.04140613085252402,0.8117279243556504,13114.0
254,E02000267,0.11360569255306098,0.06931664826401669,0.04428904428904429,0.886394307446939,0.05643479327689854,0.8299595141700404,8151.0
255,E02000268,0.13944438439087667,0.08161279861636579,0.05783158577451086,0.8605556156091233,0.06312831045292401,0.7974273051561993,9251.0
256,E02000269,0.10651322233104799,0.06672380019588639,0.03978942213516161,0.893486777668952,0.06660137120470128,0.8268854064642507,8168.0
257,E02000270,0.12522119288019154,0.06620172790673468,0.05901946497345686,0.8747788071198085,0.04944311439575309,0.8253356927240554,9607.0
258,E02000271,0.08474820143884892,0.05726618705035971,0.02748201438848921,0.9152517985611511,0.07179856115107913,0.8434532374100719,6950.0
259,E02000272,0.11976761507522717,0.07165201847162223,0.04811559660360495,0.8802323849247728,0.06554446596156711,0.8146879189632057,6713.0
260,E02000275,0.12718815032439712,0.06402252417676582,0.06316562614763128,0.8728118496756029,0.03513281919451585,0.837679030481087,8169.0
261,E02000276,0.11166987132081053,0.0717349504511167,0.03993492086969383,0.8883301286791895,0.06360005916284574,0.8247300695163438,6761.0
262,E02000277,0.15193406885550978,0.07722982852585404,0.07470424032965572,0.8480659311444902,0.040542336833709954,0.8075235943107802,7523.0
263,E02000278,0.1706256627783669,0.08366914103923648,0.08695652173913043,0.8293743372216331,0.0344644750795334,0.7949098621420997,9430.0
264,E02000279,0.13652597402597402,0.07126623376623377,0.06525974025974025,0.863474025974026,0.03676948051948052,0.8267045454545454,12320.0
265,E02000280,0.1562427611767431,0.08617095205003475,0.07007180912670836,0.8437572388232569,0.05964790363678481,0.7841093351864721,8634.0
266,E02000281,0.1430791545793618,0.06951927061748861,0.07355988396187318,0.8569208454206382,0.043617903025279736,0.8133029423953585,9652.0
267,E02000282,0.15214551301376747,0.07034468897598231,0.08180082403778514,0.8478544869862326,0.036981207918802134,0.8108732790674305,9951.0
268,E02000283,0.13949402670414618,0.07425626610447411,0.06523776059967205,0.8605059732958539,0.03911923167018037,0.8213867416256735,8538.0
269,E02000284,0.14357624985699577,0.08511611943713535,0.05846013041986043,0.8564237501430042,0.06589635053197575,0.7905273996110285,8741.0
270,E02000285,0.12404034321842541,0.07481559536354057,0.04922474785488484,0.8759596567815746,0.05810627728435948,0.8178533794972151,6643.0
271,E02000286,0.1343232044198895,0.08149171270718232,0.05283149171270718,0.8656767955801105,0.06583793738489871,0.7998388581952118,8688.0
272,E02000287,0.12766825288919104,0.06798096532970768,0.05968728755948335,0.872331747110809,0.04799456152277362,0.8243371855880354,7355.0
273,E02000288,0.13067959646515992,0.06467506060843044,0.0660045358567295,0.8693204035348401,0.02979588644717291,0.8395245170876672,12787.0
274,E02000289,0.12075583111898436,0.07336876291703573,0.04738706820194863,0.8792441688810156,0.058015943312666074,0.8212282255683496,6774.0
275,E02000290,0.13853979652902454,0.06837223219628964,0.07016756433273488,0.8614602034709755,0.03426092160383004,0.8271992818671454,6684.0
276,E02000291,0.1445581578429443,0.07518205077740603,0.06937610706553828,0.8554418421570557,0.050285376894312145,0.8051564652627435,10162.0
277,E02000292,0.12585137745247535,0.07065162142929755,0.055199756023177796,0.8741486225475247,0.04605062519060689,0.8280979973569178,9837.0
278,E02000293,0.1257428839537066,0.07616515483265561,0.04957772912105098,0.8742571160462934,0.06083828589302471,0.8134188301532687,6394.0
279,E02000294,0.13887702818104183,0.0716268146883006,0.06725021349274125,0.8611229718189581,0.03405209222886422,0.827070879590094,9368.0
280,E02000295,0.12610746749510987,0.06857668852836267,0.05753077896674721,0.8738925325048901,0.051662639512138994,0.8222298929927512,8691.0
281,E02000296,0.14405878371845693,0.07580005801024847,0.06825872570820846,0.8559412162815431,0.0447645750749299,0.8111766412066131,10343.0
282,E02000297,0.13321983400723558,0.07778250691636518,0.055437327090870396,0.8667801659927644,0.055330921472653755,0.8114492445201107,9398.0
283,E02000298,0.11535199321458864,0.0683387858960378,0.04701320731855083,0.8846480067854113,0.05755482854719496,0.8270931782382164,8253.0
284,E02000299,0.12966083842426795,0.058141984411207076,0.07151885401306088,0.870339161575732,0.03665472930271751,0.8336844322730146,9494.0
285,E02000300,0.1337097684923772,0.06945228684359118,0.064257481648786,0.8662902315076229,0.030942970073404855,0.835347261434218,8855.0
286,E02000301,0.13992172211350293,0.06859099804305284,0.0713307240704501,0.860078277886497,0.03346379647749511,0.826614481409002,10220.0
287,E02000302,0.1286340562990309,0.07025842178126442,0.0583756345177665,0.8713659437009691,0.045569912321181356,0.8257960313797877,8668.0
288,E02000303,0.15585036452730966,0.07589339070156567,0.07995697382574399,0.8441496354726903,0.03442093940480459,0.8097286960678858,8367.0
289,E02000304,0.12125357542594205,0.0717572441238652,0.049496331302076854,0.8787464245740579,0.062056958089789824,0.8166894664842681,8041.0
290,E02000305,0.12031091584994931,0.06950546355750817,0.05080545229244114,0.8796890841500506,0.05463557508167174,0.8250535090683789,8877.0
291,E02000306,0.1570130296726158,0.07357932771269024,0.08343370195992554,0.8429869703273842,0.029672615788897405,0.8133143545384868,9133.0
292,E02000307,0.12223101265822785,0.06398338607594936,0.05824762658227848,0.8777689873417721,0.03787579113924051,0.8398931962025317,10112.0
293,E02000308,0.13517524831601782,0.07729192830231761,0.057883320013700196,0.8648247516839822,0.04452563077976938,0.8202991209042129,8759.0
294,E02000309,0.1247244361539766,0.06477870103442428,0.05994573511955231,0.8752755638460235,0.028065117856537224,0.8472104459894861,11794.0
295,E02000311,0.13069044006069802,0.06686267071320182,0.0638277693474962,0.8693095599393019,0.035754931714719274,0.8335546282245827,10544.0
296,E02000312,0.12386092187914713,0.07449349730160135,0.04936742457754578,0.8761390781208529,0.04945589666460232,0.8266831814562505,11303.0
297,E02000313,0.15456927107412544,0.07844043766373864,0.07612883341038681,0.8454307289258746,0.03852673755586377,0.8069039913700108,6489.0
298,E02000314,0.1385935063093719,0.0759960300581313,0.06259747625124061,0.861406493690628,0.04615057422373458,0.8152559194668936,14106.0
299,E02000315,0.15631648262587378,0.07719582615743086,0.07912065646844291,0.8436835173741263,0.03961098166345862,0.8040725357106676,9871.0
300,E02000317,0.1597672265573337,0.08477714588017458,0.07499008067715911,0.8402327734426663,0.04483533924084116,0.7953974342018252,7561.0
301,E02000318,0.1299710773680405,0.06950469992769343,0.06046637744034707,0.8700289226319595,0.03714750542299349,0.832881417208966,11064.0
302,E02000319,0.13430024486720663,0.07647391222452439,0.057826332642682235,0.8656997551327934,0.045488792616311925,0.8202109625164814,10618.0
303,E02000320,0.14131515409742934,0.07172276665246415,0.06959238744496521,0.8586848459025707,0.049992898735975004,0.8086919471665956,7041.0
304,E02000321,0.16215516124854293,0.08509260458489833,0.0770625566636446,0.8378448387514571,0.04170444242973708,0.79614039632172,7721.0
305,E02000323,0.12759505481688826,0.06826840836637897,0.05932664645050929,0.8724049451831117,0.04470880957934842,0.8276961356037633,12861.0
306,E02000324,0.18037371297826363,0.09482649040294902,0.08554722257531461,0.8196262870217363,0.05109952968094572,0.7685267573407907,7867.0
307,E02000326,0.12734034367786612,0.07617337778917671,0.05116696588868941,0.8726596563221338,0.06886381123364965,0.8037958450884842,7798.0
308,E02000327,0.14113207547169812,0.07381132075471698,0.06732075471698114,0.8588679245283019,0.04739622641509434,0.8114716981132075,6625.0
309,E02000328,0.15363343063450607,0.0884928560454755,0.06514057458903057,0.8463665693654939,0.07143954524504532,0.7749270241204486,6509.0
310,E02000329,0.167877447883765,0.08528111181301326,0.08259633607075174,0.832122552116235,0.0551168667087808,0.7770056854074542,6332.0
311,E02000331,0.16235579842137218,0.07893139040680024,0.08342440801457195,0.8376442015786278,0.04869459623557984,0.7889496053430479,8235.0
312,E02000332,0.14306804455777747,0.08482082941886995,0.05824721513890753,0.8569319554422226,0.06455509327607033,0.7923768621661522,7451.0
313,E02000333,0.1417814802947773,0.08667093880166614,0.05511054149311118,0.8582185197052227,0.07097084267862865,0.787247677026594,6242.0
314,E02000334,0.1558734939759036,0.08298192771084337,0.07289156626506024,0.8441265060240963,0.05301204819277108,0.7911144578313253,6640.0
315,E02000335,0.14696629213483145,0.09048689138576779,0.05647940074906367,0.8530337078651685,0.06861423220973782,0.7844194756554307,6675.0
316,E02000337,0.188761657419431,0.09939794593318381,0.0893637114862472,0.811238342580569,0.05005312241766025,0.7611852201629088,8471.0
317,E02000339,0.1483542693591986,0.08681825409445063,0.06153601526474797,0.8516457306408014,0.06519319446652885,0.7864525361742726,6289.0
318,E02000340,0.15122377622377622,0.087995337995338,0.06322843822843822,0.8487762237762237,0.06031468531468531,0.7884615384615384,6864.0
319,E02000341,0.19224515322076297,0.09818636647904941,0.09405878674171357,0.807754846779237,0.0466541588492808,0.7611006879299562,7995.0
320,E02000342,0.15505830444374408,0.09139615505830444,0.06366214938543965,0.8449416955562559,0.05641348881184998,0.7885282067444059,6346.0
321,E02000343,0.17922520221370797,0.08996736199801333,0.08925784021569462,0.820774797786292,0.053497942386831275,0.7672768553994608,7047.0
