,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
14101,2021,E02000317,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",122
14102,2021,E02000317,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",32
14103,2021,E02000317,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",25
14104,2021,E02000317,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14105,2021,E02000318,2021 super output areas - middle layer,152,Total,3581
14106,2021,E02000318,2021 super output areas - middle layer,152,Detached,277
14107,2021,E02000318,2021 super output areas - middle layer,152,Semi-detached,650
14108,2021,E02000318,2021 super output areas - middle layer,152,Terraced,1649
14109,2021,E02000318,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,594
14110,2021,E02000318,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",319
14111,2021,E02000318,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",18
14112,2021,E02000318,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",74
14113,2021,E02000318,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
14114,2021,E02000319,2021 super output areas - middle layer,152,Total,3922
14115,2021,E02000319,2021 super output areas - middle layer,152,Detached,196
14116,2021,E02000319,2021 super output areas - middle layer,152,Semi-detached,430
14117,2021,E02000319,2021 super output areas - middle layer,152,Terraced,1495
14118,2021,E02000319,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1496
14119,2021,E02000319,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",253
14120,2021,E02000319,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",18
14121,2021,E02000319,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",27
14122,2021,E02000319,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,7
14123,2021,E02000320,2021 super output areas - middle layer,152,Total,2557
14124,2021,E02000320,2021 super output areas - middle layer,152,Detached,121
14125,2021,E02000320,2021 super output areas - middle layer,152,Semi-detached,304
14126,2021,E02000320,2021 super output areas - middle layer,152,Terraced,1299
14127,2021,E02000320,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,754
14128,2021,E02000320,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",68
14129,2021,E02000320,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
14130,2021,E02000320,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
14131,2021,E02000320,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14132,2021,E02000321,2021 super output areas - middle layer,152,Total,2960
14133,2021,E02000321,2021 super output areas - middle layer,152,Detached,94
14134,2021,E02000321,2021 super output areas - middle layer,152,Semi-detached,255
14135,2021,E02000321,2021 super output areas - middle layer,152,Terraced,908
14136,2021,E02000321,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1514
14137,2021,E02000321,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",165
14138,2021,E02000321,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",16
14139,2021,E02000321,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",8
14140,2021,E02000321,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
14141,2021,E02000323,2021 super output areas - middle layer,152,Total,4821
14142,2021,E02000323,2021 super output areas - middle layer,152,Detached,141
14143,2021,E02000323,2021 super output areas - middle layer,152,Semi-detached,323
14144,2021,E02000323,2021 super output areas - middle layer,152,Terraced,1041
14145,2021,E02000323,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,2643
14146,2021,E02000323,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",490
14147,2021,E02000323,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",98
14148,2021,E02000323,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",82
14149,2021,E02000323,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
14150,2021,E02000324,2021 super output areas - middle layer,152,Total,2854
14151,2021,E02000324,2021 super output areas - middle layer,152,Detached,111
14152,2021,E02000324,2021 super output areas - middle layer,152,Semi-detached,753
14153,2021,E02000324,2021 super output areas - middle layer,152,Terraced,492
14154,2021,E02000324,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1232
14155,2021,E02000324,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",226
14156,2021,E02000324,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
14157,2021,E02000324,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",30
14158,2021,E02000324,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14159,2021,E02000326,2021 super output areas - middle layer,152,Total,3046
14160,2021,E02000326,2021 super output areas - middle layer,152,Detached,113
14161,2021,E02000326,2021 super output areas - middle layer,152,Semi-detached,316
14162,2021,E02000326,2021 super output areas - middle layer,152,Terraced,1283
14163,2021,E02000326,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,898
14164,2021,E02000326,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",401
14165,2021,E02000326,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",11
14166,2021,E02000326,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",24
14167,2021,E02000326,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
14168,2021,E02000327,2021 super output areas - middle layer,152,Total,2635
14169,2021,E02000327,2021 super output areas - middle layer,152,Detached,76
14170,2021,E02000327,2021 super output areas - middle layer,152,Semi-detached,269
14171,2021,E02000327,2021 super output areas - middle layer,152,Terraced,729
14172,2021,E02000327,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1212
14173,2021,E02000327,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",174
14174,2021,E02000327,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",151
14175,2021,E02000327,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",23
14176,2021,E02000327,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14177,2021,E02000328,2021 super output areas - middle layer,152,Total,2944
14178,2021,E02000328,2021 super output areas - middle layer,152,Detached,158
14179,2021,E02000328,2021 super output areas - middle layer,152,Semi-detached,435
14180,2021,E02000328,2021 super output areas - middle layer,152,Terraced,435
14181,2021,E02000328,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1262
14182,2021,E02000328,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",606
14183,2021,E02000328,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",33
14184,2021,E02000328,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",13
14185,2021,E02000328,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14186,2021,E02000329,2021 super output areas - middle layer,152,Total,2464
14187,2021,E02000329,2021 super output areas - middle layer,152,Detached,88
14188,2021,E02000329,2021 super output areas - middle layer,152,Semi-detached,810
14189,2021,E02000329,2021 super output areas - middle layer,152,Terraced,1050
14190,2021,E02000329,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,313
14191,2021,E02000329,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",181
14192,2021,E02000329,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
14193,2021,E02000329,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
14194,2021,E02000329,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14195,2021,E02000331,2021 super output areas - middle layer,152,Total,3188
14196,2021,E02000331,2021 super output areas - middle layer,152,Detached,97
14197,2021,E02000331,2021 super output areas - middle layer,152,Semi-detached,771
14198,2021,E02000331,2021 super output areas - middle layer,152,Terraced,840
14199,2021,E02000331,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1265
14200,2021,E02000331,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",182
14201,2021,E02000331,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",17
14202,2021,E02000331,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",14
14203,2021,E02000331,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14204,2021,E02000332,2021 super output areas - middle layer,152,Total,2999
14205,2021,E02000332,2021 super output areas - middle layer,152,Detached,218
14206,2021,E02000332,2021 super output areas - middle layer,152,Semi-detached,720
14207,2021,E02000332,2021 super output areas - middle layer,152,Terraced,1138
14208,2021,E02000332,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,614
14209,2021,E02000332,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",249
14210,2021,E02000332,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",55
14211,2021,E02000332,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",3
14212,2021,E02000332,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14213,2021,E02000333,2021 super output areas - middle layer,152,Total,2883
14214,2021,E02000333,2021 super output areas - middle layer,152,Detached,323
14215,2021,E02000333,2021 super output areas - middle layer,152,Semi-detached,391
14216,2021,E02000333,2021 super output areas - middle layer,152,Terraced,323
14217,2021,E02000333,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,851
14218,2021,E02000333,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",913
14219,2021,E02000333,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",48
14220,2021,E02000333,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",34
14221,2021,E02000333,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
14222,2021,E02000334,2021 super output areas - middle layer,152,Total,2542
14223,2021,E02000334,2021 super output areas - middle layer,152,Detached,144
14224,2021,E02000334,2021 super output areas - middle layer,152,Semi-detached,1139
14225,2021,E02000334,2021 super output areas - middle layer,152,Terraced,741
14226,2021,E02000334,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,296
14227,2021,E02000334,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",43
14228,2021,E02000334,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",175
14229,2021,E02000334,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",4
14230,2021,E02000334,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
14231,2021,E02000335,2021 super output areas - middle layer,152,Total,2591
14232,2021,E02000335,2021 super output areas - middle layer,152,Detached,44
14233,2021,E02000335,2021 super output areas - middle layer,152,Semi-detached,1099
14234,2021,E02000335,2021 super output areas - middle layer,152,Terraced,1130
14235,2021,E02000335,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,247
14236,2021,E02000335,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",40
14237,2021,E02000335,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
14238,2021,E02000335,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",21
14239,2021,E02000335,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14240,2021,E02000337,2021 super output areas - middle layer,152,Total,3087
14241,2021,E02000337,2021 super output areas - middle layer,152,Detached,96
14242,2021,E02000337,2021 super output areas - middle layer,152,Semi-detached,1492
14243,2021,E02000337,2021 super output areas - middle layer,152,Terraced,1016
14244,2021,E02000337,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,403
14245,2021,E02000337,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",54
14246,2021,E02000337,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",16
14247,2021,E02000337,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",9
14248,2021,E02000337,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14249,2021,E02000339,2021 super output areas - middle layer,152,Total,2591
14250,2021,E02000339,2021 super output areas - middle layer,152,Detached,117
14251,2021,E02000339,2021 super output areas - middle layer,152,Semi-detached,702
14252,2021,E02000339,2021 super output areas - middle layer,152,Terraced,956
14253,2021,E02000339,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,621
14254,2021,E02000339,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",107
14255,2021,E02000339,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",15
14256,2021,E02000339,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",70
14257,2021,E02000339,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
14258,2021,E02000340,2021 super output areas - middle layer,152,Total,3020
14259,2021,E02000340,2021 super output areas - middle layer,152,Detached,292
14260,2021,E02000340,2021 super output areas - middle layer,152,Semi-detached,784
14261,2021,E02000340,2021 super output areas - middle layer,152,Terraced,402
14262,2021,E02000340,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1290
14263,2021,E02000340,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",156
14264,2021,E02000340,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",15
14265,2021,E02000340,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",79
14266,2021,E02000340,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14267,2021,E02000341,2021 super output areas - middle layer,152,Total,2941
14268,2021,E02000341,2021 super output areas - middle layer,152,Detached,153
14269,2021,E02000341,2021 super output areas - middle layer,152,Semi-detached,749
14270,2021,E02000341,2021 super output areas - middle layer,152,Terraced,839
14271,2021,E02000341,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,890
14272,2021,E02000341,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",285
14273,2021,E02000341,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
14274,2021,E02000341,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
14275,2021,E02000341,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14276,2021,E02000342,2021 super output areas - middle layer,152,Total,2341
14277,2021,E02000342,2021 super output areas - middle layer,152,Detached,74
14278,2021,E02000342,2021 super output areas - middle layer,152,Semi-detached,740
14279,2021,E02000342,2021 super output areas - middle layer,152,Terraced,617
14280,2021,E02000342,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,829
14281,2021,E02000342,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",53
14282,2021,E02000342,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",2
14283,2021,E02000342,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",25
14284,2021,E02000342,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14285,2021,E02000343,2021 super output areas - middle layer,152,Total,2689
14286,2021,E02000343,2021 super output areas - middle layer,152,Detached,139
14287,2021,E02000343,2021 super output areas - middle layer,152,Semi-detached,1256
14288,2021,E02000343,2021 super output areas - middle layer,152,Terraced,471
14289,2021,E02000343,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,684
14290,2021,E02000343,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",117
14291,2021,E02000343,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",2
14292,2021,E02000343,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",19
14293,2021,E02000343,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14294,2021,E02000344,2021 super output areas - middle layer,152,Total,2446
14295,2021,E02000344,2021 super output areas - middle layer,152,Detached,160
14296,2021,E02000344,2021 super output areas - middle layer,152,Semi-detached,1523
14297,2021,E02000344,2021 super output areas - middle layer,152,Terraced,272
14298,2021,E02000344,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,352
14299,2021,E02000344,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",109
14300,2021,E02000344,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",7
14301,2021,E02000344,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",22
14302,2021,E02000344,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14303,2021,E02006786,2021 super output areas - middle layer,152,Total,2873
14304,2021,E02006786,2021 super output areas - middle layer,152,Detached,114
14305,2021,E02006786,2021 super output areas - middle layer,152,Semi-detached,438
14306,2021,E02006786,2021 super output areas - middle layer,152,Terraced,1340
14307,2021,E02006786,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,765
14308,2021,E02006786,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",173
14309,2021,E02006786,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",11
14310,2021,E02006786,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",27
14311,2021,E02006786,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
14312,2021,E02006927,2021 super output areas - middle layer,152,Total,5085
14313,2021,E02006927,2021 super output areas - middle layer,152,Detached,352
14314,2021,E02006927,2021 super output areas - middle layer,152,Semi-detached,905
14315,2021,E02006927,2021 super output areas - middle layer,152,Terraced,1016
14316,2021,E02006927,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,2653
14317,2021,E02006927,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",105
14318,2021,E02006927,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",23
14319,2021,E02006927,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",31
14320,2021,E02006927,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
14321,2021,E02006928,2021 super output areas - middle layer,152,Total,5264
14322,2021,E02006928,2021 super output areas - middle layer,152,Detached,29
14323,2021,E02006928,2021 super output areas - middle layer,152,Semi-detached,71
14324,2021,E02006928,2021 super output areas - middle layer,152,Terraced,231
14325,2021,E02006928,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,4791
14326,2021,E02006928,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",37
14327,2021,E02006928,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",63
14328,2021,E02006928,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",40
14329,2021,E02006928,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14330,2021,E02006930,2021 super output areas - middle layer,152,Total,4225
14331,2021,E02006930,2021 super output areas - middle layer,152,Detached,63
14332,2021,E02006930,2021 super output areas - middle layer,152,Semi-detached,243
14333,2021,E02006930,2021 super output areas - middle layer,152,Terraced,1590
14334,2021,E02006930,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1880
14335,2021,E02006930,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",315
14336,2021,E02006930,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",64
14337,2021,E02006930,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",69
14338,2021,E02006930,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14339,2021,E02006931,2021 super output areas - middle layer,152,Total,4137
14340,2021,E02006931,2021 super output areas - middle layer,152,Detached,127
14341,2021,E02006931,2021 super output areas - middle layer,152,Semi-detached,312
14342,2021,E02006931,2021 super output areas - middle layer,152,Terraced,1222
14343,2021,E02006931,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1748
14344,2021,E02006931,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",440
14345,2021,E02006931,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",178
14346,2021,E02006931,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",108
14347,2021,E02006931,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14348,2021,E02006991,2021 super output areas - middle layer,152,Total,3233
14349,2021,E02006991,2021 super output areas - middle layer,152,Detached,13
14350,2021,E02006991,2021 super output areas - middle layer,152,Semi-detached,33
14351,2021,E02006991,2021 super output areas - middle layer,152,Terraced,122
14352,2021,E02006991,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,2598
14353,2021,E02006991,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",32
14354,2021,E02006991,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",411
14355,2021,E02006991,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",22
14356,2021,E02006991,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14357,2021,E02006992,2021 super output areas - middle layer,152,Total,3770
14358,2021,E02006992,2021 super output areas - middle layer,152,Detached,45
14359,2021,E02006992,2021 super output areas - middle layer,152,Semi-detached,142
14360,2021,E02006992,2021 super output areas - middle layer,152,Terraced,628
14361,2021,E02006992,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,2857
14362,2021,E02006992,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",55
14363,2021,E02006992,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",32
14364,2021,E02006992,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
14365,2021,E02006992,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14366,2021,E02006993,2021 super output areas - middle layer,152,Total,3625
14367,2021,E02006993,2021 super output areas - middle layer,152,Detached,23
14368,2021,E02006993,2021 super output areas - middle layer,152,Semi-detached,82
14369,2021,E02006993,2021 super output areas - middle layer,152,Terraced,393
14370,2021,E02006993,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,3035
14371,2021,E02006993,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",73
14372,2021,E02006993,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",6
14373,2021,E02006993,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
14374,2021,E02006993,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14375,2021,E02006994,2021 super output areas - middle layer,152,Total,3282
14376,2021,E02006994,2021 super output areas - middle layer,152,Detached,47
14377,2021,E02006994,2021 super output areas - middle layer,152,Semi-detached,156
14378,2021,E02006994,2021 super output areas - middle layer,152,Terraced,392
14379,2021,E02006994,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,2425
14380,2021,E02006994,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",83
14381,2021,E02006994,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",96
14382,2021,E02006994,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",80
14383,2021,E02006994,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
14384,2021,E02000345,2021 super output areas - middle layer,152,Total,2590
14385,2021,E02000345,2021 super output areas - middle layer,152,Detached,81
14386,2021,E02000345,2021 super output areas - middle layer,152,Semi-detached,186
14387,2021,E02000345,2021 super output areas - middle layer,152,Terraced,661
14388,2021,E02000345,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1039
14389,2021,E02000345,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",520
14390,2021,E02000345,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",58
14391,2021,E02000345,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",34
14392,2021,E02000345,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,11
14393,2021,E02000346,2021 super output areas - middle layer,152,Total,3971
14394,2021,E02000346,2021 super output areas - middle layer,152,Detached,16
14395,2021,E02000346,2021 super output areas - middle layer,152,Semi-detached,53
14396,2021,E02000346,2021 super output areas - middle layer,152,Terraced,38
14397,2021,E02000346,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,3661
14398,2021,E02000346,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",125
14399,2021,E02000346,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",6
14400,2021,E02000346,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",43
14401,2021,E02000346,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,29
14402,2021,E02000347,2021 super output areas - middle layer,152,Total,2577
14403,2021,E02000347,2021 super output areas - middle layer,152,Detached,53
14404,2021,E02000347,2021 super output areas - middle layer,152,Semi-detached,173
14405,2021,E02000347,2021 super output areas - middle layer,152,Terraced,325
14406,2021,E02000347,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1244
14407,2021,E02000347,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",752
14408,2021,E02000347,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",11
14409,2021,E02000347,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",18
14410,2021,E02000347,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
14411,2021,E02000348,2021 super output areas - middle layer,152,Total,2722
14412,2021,E02000348,2021 super output areas - middle layer,152,Detached,45
14413,2021,E02000348,2021 super output areas - middle layer,152,Semi-detached,90
14414,2021,E02000348,2021 super output areas - middle layer,152,Terraced,300
14415,2021,E02000348,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1942
14416,2021,E02000348,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",300
14417,2021,E02000348,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",19
14418,2021,E02000348,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",24
14419,2021,E02000348,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14420,2021,E02000350,2021 super output areas - middle layer,152,Total,3694
14421,2021,E02000350,2021 super output areas - middle layer,152,Detached,60
14422,2021,E02000350,2021 super output areas - middle layer,152,Semi-detached,96
14423,2021,E02000350,2021 super output areas - middle layer,152,Terraced,673
14424,2021,E02000350,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1167
14425,2021,E02000350,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",1538
14426,2021,E02000350,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",109
14427,2021,E02000350,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",49
14428,2021,E02000350,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
14429,2021,E02000351,2021 super output areas - middle layer,152,Total,4230
14430,2021,E02000351,2021 super output areas - middle layer,152,Detached,42
14431,2021,E02000351,2021 super output areas - middle layer,152,Semi-detached,146
14432,2021,E02000351,2021 super output areas - middle layer,152,Terraced,311
14433,2021,E02000351,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1892
14434,2021,E02000351,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",1716
14435,2021,E02000351,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",29
14436,2021,E02000351,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",74
14437,2021,E02000351,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,20
14438,2021,E02000352,2021 super output areas - middle layer,152,Total,2690
