,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANG_9_NAME,OBS_VALUE
1488,2021,W02000172,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,7
1489,2021,W02000172,2021 super output areas - middle layer,152,No skills in Welsh,7739
1490,2021,W02000173,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7684
1491,2021,W02000173,2021 super output areas - middle layer,152,Can understand spoken Welsh only,465
1492,2021,W02000173,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",835
1493,2021,W02000173,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,117
1494,2021,W02000173,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,67
1495,2021,W02000173,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,114
1496,2021,W02000173,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,11
1497,2021,W02000173,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,50
1498,2021,W02000173,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,8
1499,2021,W02000173,2021 super output areas - middle layer,152,No skills in Welsh,6017
1500,2021,W02000174,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,9357
1501,2021,W02000174,2021 super output areas - middle layer,152,Can understand spoken Welsh only,705
1502,2021,W02000174,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",1120
1503,2021,W02000174,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,252
1504,2021,W02000174,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,111
1505,2021,W02000174,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,188
1506,2021,W02000174,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,16
1507,2021,W02000174,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,48
1508,2021,W02000174,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,21
1509,2021,W02000174,2021 super output areas - middle layer,152,No skills in Welsh,6896
1510,2021,W02000175,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7131
1511,2021,W02000175,2021 super output areas - middle layer,152,Can understand spoken Welsh only,322
1512,2021,W02000175,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",546
1513,2021,W02000175,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,91
1514,2021,W02000175,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,54
1515,2021,W02000175,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,106
1516,2021,W02000175,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,5
1517,2021,W02000175,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,38
1518,2021,W02000175,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,12
1519,2021,W02000175,2021 super output areas - middle layer,152,No skills in Welsh,5957
1520,2021,W02000176,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,8692
1521,2021,W02000176,2021 super output areas - middle layer,152,Can understand spoken Welsh only,384
1522,2021,W02000176,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",620
1523,2021,W02000176,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,119
1524,2021,W02000176,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,57
1525,2021,W02000176,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,111
1526,2021,W02000176,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,10
1527,2021,W02000176,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,40
1528,2021,W02000176,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,11
1529,2021,W02000176,2021 super output areas - middle layer,152,No skills in Welsh,7340
1530,2021,W02000177,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,6776
1531,2021,W02000177,2021 super output areas - middle layer,152,Can understand spoken Welsh only,313
1532,2021,W02000177,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",705
1533,2021,W02000177,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,117
1534,2021,W02000177,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,61
1535,2021,W02000177,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,121
1536,2021,W02000177,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,5
1537,2021,W02000177,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,32
1538,2021,W02000177,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,6
1539,2021,W02000177,2021 super output areas - middle layer,152,No skills in Welsh,5416
1540,2021,W02000178,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,8457
1541,2021,W02000178,2021 super output areas - middle layer,152,Can understand spoken Welsh only,273
1542,2021,W02000178,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",487
1543,2021,W02000178,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,99
1544,2021,W02000178,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,31
1545,2021,W02000178,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,78
1546,2021,W02000178,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,16
1547,2021,W02000178,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,55
1548,2021,W02000178,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,7
1549,2021,W02000178,2021 super output areas - middle layer,152,No skills in Welsh,7411
1550,2021,W02000179,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,6328
1551,2021,W02000179,2021 super output areas - middle layer,152,Can understand spoken Welsh only,355
1552,2021,W02000179,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",549
1553,2021,W02000179,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,114
1554,2021,W02000179,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,76
1555,2021,W02000179,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,108
1556,2021,W02000179,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,10
1557,2021,W02000179,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,30
1558,2021,W02000179,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,9
1559,2021,W02000179,2021 super output areas - middle layer,152,No skills in Welsh,5077
1560,2021,W02000180,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7729
1561,2021,W02000180,2021 super output areas - middle layer,152,Can understand spoken Welsh only,273
1562,2021,W02000180,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",517
1563,2021,W02000180,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,88
1564,2021,W02000180,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,61
1565,2021,W02000180,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,80
1566,2021,W02000180,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,12
1567,2021,W02000180,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,31
1568,2021,W02000180,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,6
1569,2021,W02000180,2021 super output areas - middle layer,152,No skills in Welsh,6661
1570,2021,W02000181,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7137
1571,2021,W02000181,2021 super output areas - middle layer,152,Can understand spoken Welsh only,298
1572,2021,W02000181,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",416
1573,2021,W02000181,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,100
1574,2021,W02000181,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,41
1575,2021,W02000181,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,67
1576,2021,W02000181,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,8
1577,2021,W02000181,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,27
1578,2021,W02000181,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,13
1579,2021,W02000181,2021 super output areas - middle layer,152,No skills in Welsh,6167
1580,2021,W02000182,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,7295
1581,2021,W02000182,2021 super output areas - middle layer,152,Can understand spoken Welsh only,258
1582,2021,W02000182,2021 super output areas - middle layer,152,"Can speak, read and write Welsh",370
1583,2021,W02000182,2021 super output areas - middle layer,152,Can speak but cannot read or write Welsh,69
1584,2021,W02000182,2021 super output areas - middle layer,152,Can speak and read but cannot write Welsh,43
1585,2021,W02000182,2021 super output areas - middle layer,152,Can read but cannot speak or write Welsh,110
1586,2021,W02000182,2021 super output areas - middle layer,152,Can write but cannot speak or read Welsh,11
1587,2021,W02000182,2021 super output areas - middle layer,152,Can read and write but cannot speak Welsh,37
1588,2021,W02000182,2021 super output areas - middle layer,152,Can speak and other combinations of skills in Welsh,3
1589,2021,W02000182,2021 super output areas - middle layer,152,No skills in Welsh,6394
1590,2021,W02000183,2021 super output areas - middle layer,152,Total: All usual residents aged 3 years and over,9895
1591,2021,W02000183,2021 super output areas - middle layer,152,Can understand spoken Welsh only,314
