,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCCRAT_ROOMS_6_NAME,OBS_VALUE
185,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,10
186,2021,E02002516,2021 super output areas - middle layer,152,Total: All households,2563
187,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1408
188,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,676
189,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,427
190,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,43
191,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,9
192,2021,E02002517,2021 super output areas - middle layer,152,Total: All households,2386
193,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1193
194,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,673
195,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,456
196,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,56
197,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,8
198,2021,E02002518,2021 super output areas - middle layer,152,Total: All households,4768
199,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,2984
200,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1326
201,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,407
202,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,47
203,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,4
204,2021,E02002519,2021 super output areas - middle layer,152,Total: All households,3394
205,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1395
206,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,940
207,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,945
208,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,101
209,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,13
210,2021,E02002520,2021 super output areas - middle layer,152,Total: All households,5954
211,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,3869
212,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1391
213,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,638
214,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,49
215,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,7
216,2021,E02002521,2021 super output areas - middle layer,152,Total: All households,2867
217,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1444
218,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,808
219,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,560
220,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,49
221,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,6
222,2021,E02002523,2021 super output areas - middle layer,152,Total: All households,2673
223,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,957
224,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,961
225,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,627
226,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,106
227,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,22
228,2021,E02002524,2021 super output areas - middle layer,152,Total: All households,2381
229,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1270
230,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,710
231,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,335
232,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,59
233,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,7
234,2021,E02002525,2021 super output areas - middle layer,152,Total: All households,3797
235,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1511
236,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1411
237,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,721
238,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,143
