,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PUR2ADDR_10_NAME,OBS_VALUE
4945,2021,E02001906,2021 super output areas - middle layer,152,Student's home address,24
4946,2021,E02001906,2021 super output areas - middle layer,152,Another parent or guardian's address,95
4947,2021,E02001906,2021 super output areas - middle layer,152,Partner's address,29
4948,2021,E02001906,2021 super output areas - middle layer,152,Other,61
4949,2021,E02001906,2021 super output areas - middle layer,152,Second address type not specified,0
4950,2021,E02001907,2021 super output areas - middle layer,152,Total: All usual residents,363
4951,2021,E02001907,2021 super output areas - middle layer,152,Armed forces base address,4
4952,2021,E02001907,2021 super output areas - middle layer,152,Another address when working away from home,23
4953,2021,E02001907,2021 super output areas - middle layer,152,Holiday home,52
4954,2021,E02001907,2021 super output areas - middle layer,152,Student's term-time address,3
4955,2021,E02001907,2021 super output areas - middle layer,152,Student's home address,21
4956,2021,E02001907,2021 super output areas - middle layer,152,Another parent or guardian's address,152
4957,2021,E02001907,2021 super output areas - middle layer,152,Partner's address,47
4958,2021,E02001907,2021 super output areas - middle layer,152,Other,61
4959,2021,E02001907,2021 super output areas - middle layer,152,Second address type not specified,0
4960,2021,E02001908,2021 super output areas - middle layer,152,Total: All usual residents,182
4961,2021,E02001908,2021 super output areas - middle layer,152,Armed forces base address,0
4962,2021,E02001908,2021 super output areas - middle layer,152,Another address when working away from home,10
4963,2021,E02001908,2021 super output areas - middle layer,152,Holiday home,16
4964,2021,E02001908,2021 super output areas - middle layer,152,Student's term-time address,1
4965,2021,E02001908,2021 super output areas - middle layer,152,Student's home address,15
4966,2021,E02001908,2021 super output areas - middle layer,152,Another parent or guardian's address,53
4967,2021,E02001908,2021 super output areas - middle layer,152,Partner's address,23
4968,2021,E02001908,2021 super output areas - middle layer,152,Other,64
4969,2021,E02001908,2021 super output areas - middle layer,152,Second address type not specified,0
4970,2021,E02001909,2021 super output areas - middle layer,152,Total: All usual residents,191
4971,2021,E02001909,2021 super output areas - middle layer,152,Armed forces base address,1
4972,2021,E02001909,2021 super output areas - middle layer,152,Another address when working away from home,17
4973,2021,E02001909,2021 super output areas - middle layer,152,Holiday home,34
4974,2021,E02001909,2021 super output areas - middle layer,152,Student's term-time address,0
4975,2021,E02001909,2021 super output areas - middle layer,152,Student's home address,28
4976,2021,E02001909,2021 super output areas - middle layer,152,Another parent or guardian's address,44
4977,2021,E02001909,2021 super output areas - middle layer,152,Partner's address,18
4978,2021,E02001909,2021 super output areas - middle layer,152,Other,49
4979,2021,E02001909,2021 super output areas - middle layer,152,Second address type not specified,0
4980,2021,E02001910,2021 super output areas - middle layer,152,Total: All usual residents,180
4981,2021,E02001910,2021 super output areas - middle layer,152,Armed forces base address,0
4982,2021,E02001910,2021 super output areas - middle layer,152,Another address when working away from home,7
4983,2021,E02001910,2021 super output areas - middle layer,152,Holiday home,19
4984,2021,E02001910,2021 super output areas - middle layer,152,Student's term-time address,5
4985,2021,E02001910,2021 super output areas - middle layer,152,Student's home address,15
4986,2021,E02001910,2021 super output areas - middle layer,152,Another parent or guardian's address,51
4987,2021,E02001910,2021 super output areas - middle layer,152,Partner's address,21
4988,2021,E02001910,2021 super output areas - middle layer,152,Other,62
4989,2021,E02001910,2021 super output areas - middle layer,152,Second address type not specified,0
4990,2021,E02001911,2021 super output areas - middle layer,152,Total: All usual residents,285
4991,2021,E02001911,2021 super output areas - middle layer,152,Armed forces base address,2
4992,2021,E02001911,2021 super output areas - middle layer,152,Another address when working away from home,29
4993,2021,E02001911,2021 super output areas - middle layer,152,Holiday home,26
4994,2021,E02001911,2021 super output areas - middle layer,152,Student's term-time address,1
4995,2021,E02001911,2021 super output areas - middle layer,152,Student's home address,25
4996,2021,E02001911,2021 super output areas - middle layer,152,Another parent or guardian's address,106
4997,2021,E02001911,2021 super output areas - middle layer,152,Partner's address,35
4998,2021,E02001911,2021 super output areas - middle layer,152,Other,61
4999,2021,E02001911,2021 super output areas - middle layer,152,Second address type not specified,0
5000,2021,E02001913,2021 super output areas - middle layer,152,Total: All usual residents,1030
5001,2021,E02001913,2021 super output areas - middle layer,152,Armed forces base address,2
5002,2021,E02001913,2021 super output areas - middle layer,152,Another address when working away from home,28
5003,2021,E02001913,2021 super output areas - middle layer,152,Holiday home,48
5004,2021,E02001913,2021 super output areas - middle layer,152,Student's term-time address,3
5005,2021,E02001913,2021 super output areas - middle layer,152,Student's home address,600
5006,2021,E02001913,2021 super output areas - middle layer,152,Another parent or guardian's address,196
5007,2021,E02001913,2021 super output areas - middle layer,152,Partner's address,59
5008,2021,E02001913,2021 super output areas - middle layer,152,Other,94
5009,2021,E02001913,2021 super output areas - middle layer,152,Second address type not specified,0
5010,2021,E02001914,2021 super output areas - middle layer,152,Total: All usual residents,357
5011,2021,E02001914,2021 super output areas - middle layer,152,Armed forces base address,0
5012,2021,E02001914,2021 super output areas - middle layer,152,Another address when working away from home,28
5013,2021,E02001914,2021 super output areas - middle layer,152,Holiday home,41
5014,2021,E02001914,2021 super output areas - middle layer,152,Student's term-time address,2
5015,2021,E02001914,2021 super output areas - middle layer,152,Student's home address,64
5016,2021,E02001914,2021 super output areas - middle layer,152,Another parent or guardian's address,104
5017,2021,E02001914,2021 super output areas - middle layer,152,Partner's address,34
5018,2021,E02001914,2021 super output areas - middle layer,152,Other,84
5019,2021,E02001914,2021 super output areas - middle layer,152,Second address type not specified,0
5020,2021,E02001915,2021 super output areas - middle layer,152,Total: All usual residents,370
5021,2021,E02001915,2021 super output areas - middle layer,152,Armed forces base address,2
5022,2021,E02001915,2021 super output areas - middle layer,152,Another address when working away from home,21
5023,2021,E02001915,2021 super output areas - middle layer,152,Holiday home,51
5024,2021,E02001915,2021 super output areas - middle layer,152,Student's term-time address,0
5025,2021,E02001915,2021 super output areas - middle layer,152,Student's home address,25
5026,2021,E02001915,2021 super output areas - middle layer,152,Another parent or guardian's address,153
5027,2021,E02001915,2021 super output areas - middle layer,152,Partner's address,53
5028,2021,E02001915,2021 super output areas - middle layer,152,Other,65
5029,2021,E02001915,2021 super output areas - middle layer,152,Second address type not specified,0
5030,2021,E02001916,2021 super output areas - middle layer,152,Total: All usual residents,229
5031,2021,E02001916,2021 super output areas - middle layer,152,Armed forces base address,4
5032,2021,E02001916,2021 super output areas - middle layer,152,Another address when working away from home,15
5033,2021,E02001916,2021 super output areas - middle layer,152,Holiday home,23
5034,2021,E02001916,2021 super output areas - middle layer,152,Student's term-time address,3
5035,2021,E02001916,2021 super output areas - middle layer,152,Student's home address,6
5036,2021,E02001916,2021 super output areas - middle layer,152,Another parent or guardian's address,70
5037,2021,E02001916,2021 super output areas - middle layer,152,Partner's address,26
5038,2021,E02001916,2021 super output areas - middle layer,152,Other,82
5039,2021,E02001916,2021 super output areas - middle layer,152,Second address type not specified,0
5040,2021,E02001918,2021 super output areas - middle layer,152,Total: All usual residents,460
5041,2021,E02001918,2021 super output areas - middle layer,152,Armed forces base address,0
5042,2021,E02001918,2021 super output areas - middle layer,152,Another address when working away from home,35
5043,2021,E02001918,2021 super output areas - middle layer,152,Holiday home,65
5044,2021,E02001918,2021 super output areas - middle layer,152,Student's term-time address,0
5045,2021,E02001918,2021 super output areas - middle layer,152,Student's home address,61
5046,2021,E02001918,2021 super output areas - middle layer,152,Another parent or guardian's address,137
5047,2021,E02001918,2021 super output areas - middle layer,152,Partner's address,72
5048,2021,E02001918,2021 super output areas - middle layer,152,Other,90
5049,2021,E02001918,2021 super output areas - middle layer,152,Second address type not specified,0
5050,2021,E02001919,2021 super output areas - middle layer,152,Total: All usual residents,302
5051,2021,E02001919,2021 super output areas - middle layer,152,Armed forces base address,0
5052,2021,E02001919,2021 super output areas - middle layer,152,Another address when working away from home,22
5053,2021,E02001919,2021 super output areas - middle layer,152,Holiday home,42
5054,2021,E02001919,2021 super output areas - middle layer,152,Student's term-time address,0
5055,2021,E02001919,2021 super output areas - middle layer,152,Student's home address,22
5056,2021,E02001919,2021 super output areas - middle layer,152,Another parent or guardian's address,99
5057,2021,E02001919,2021 super output areas - middle layer,152,Partner's address,59
5058,2021,E02001919,2021 super output areas - middle layer,152,Other,58
5059,2021,E02001919,2021 super output areas - middle layer,152,Second address type not specified,0
5060,2021,E02001920,2021 super output areas - middle layer,152,Total: All usual residents,270
5061,2021,E02001920,2021 super output areas - middle layer,152,Armed forces base address,4
5062,2021,E02001920,2021 super output areas - middle layer,152,Another address when working away from home,6
5063,2021,E02001920,2021 super output areas - middle layer,152,Holiday home,25
5064,2021,E02001920,2021 super output areas - middle layer,152,Student's term-time address,6
5065,2021,E02001920,2021 super output areas - middle layer,152,Student's home address,35
5066,2021,E02001920,2021 super output areas - middle layer,152,Another parent or guardian's address,112
5067,2021,E02001920,2021 super output areas - middle layer,152,Partner's address,29
5068,2021,E02001920,2021 super output areas - middle layer,152,Other,53
5069,2021,E02001920,2021 super output areas - middle layer,152,Second address type not specified,0
5070,2021,E02001921,2021 super output areas - middle layer,152,Total: All usual residents,315
5071,2021,E02001921,2021 super output areas - middle layer,152,Armed forces base address,4
5072,2021,E02001921,2021 super output areas - middle layer,152,Another address when working away from home,18
5073,2021,E02001921,2021 super output areas - middle layer,152,Holiday home,36
5074,2021,E02001921,2021 super output areas - middle layer,152,Student's term-time address,4
5075,2021,E02001921,2021 super output areas - middle layer,152,Student's home address,50
5076,2021,E02001921,2021 super output areas - middle layer,152,Another parent or guardian's address,91
5077,2021,E02001921,2021 super output areas - middle layer,152,Partner's address,44
5078,2021,E02001921,2021 super output areas - middle layer,152,Other,68
5079,2021,E02001921,2021 super output areas - middle layer,152,Second address type not specified,0
5080,2021,E02001922,2021 super output areas - middle layer,152,Total: All usual residents,11094
5081,2021,E02001922,2021 super output areas - middle layer,152,Armed forces base address,2
5082,2021,E02001922,2021 super output areas - middle layer,152,Another address when working away from home,21
5083,2021,E02001922,2021 super output areas - middle layer,152,Holiday home,30
5084,2021,E02001922,2021 super output areas - middle layer,152,Student's term-time address,4
5085,2021,E02001922,2021 super output areas - middle layer,152,Student's home address,9027
5086,2021,E02001922,2021 super output areas - middle layer,152,Another parent or guardian's address,1632
5087,2021,E02001922,2021 super output areas - middle layer,152,Partner's address,233
5088,2021,E02001922,2021 super output areas - middle layer,152,Other,145
5089,2021,E02001922,2021 super output areas - middle layer,152,Second address type not specified,0
5090,2021,E02001923,2021 super output areas - middle layer,152,Total: All usual residents,271
5091,2021,E02001923,2021 super output areas - middle layer,152,Armed forces base address,1
5092,2021,E02001923,2021 super output areas - middle layer,152,Another address when working away from home,18
5093,2021,E02001923,2021 super output areas - middle layer,152,Holiday home,34
5094,2021,E02001923,2021 super output areas - middle layer,152,Student's term-time address,2
5095,2021,E02001923,2021 super output areas - middle layer,152,Student's home address,17
5096,2021,E02001923,2021 super output areas - middle layer,152,Another parent or guardian's address,84
5097,2021,E02001923,2021 super output areas - middle layer,152,Partner's address,32
5098,2021,E02001923,2021 super output areas - middle layer,152,Other,83
5099,2021,E02001923,2021 super output areas - middle layer,152,Second address type not specified,0
5100,2021,E02001924,2021 super output areas - middle layer,152,Total: All usual residents,162
5101,2021,E02001924,2021 super output areas - middle layer,152,Armed forces base address,0
5102,2021,E02001924,2021 super output areas - middle layer,152,Another address when working away from home,17
5103,2021,E02001924,2021 super output areas - middle layer,152,Holiday home,15
5104,2021,E02001924,2021 super output areas - middle layer,152,Student's term-time address,0
5105,2021,E02001924,2021 super output areas - middle layer,152,Student's home address,7
5106,2021,E02001924,2021 super output areas - middle layer,152,Another parent or guardian's address,65
5107,2021,E02001924,2021 super output areas - middle layer,152,Partner's address,22
5108,2021,E02001924,2021 super output areas - middle layer,152,Other,36
5109,2021,E02001924,2021 super output areas - middle layer,152,Second address type not specified,0
5110,2021,E02001925,2021 super output areas - middle layer,152,Total: All usual residents,627
5111,2021,E02001925,2021 super output areas - middle layer,152,Armed forces base address,3
5112,2021,E02001925,2021 super output areas - middle layer,152,Another address when working away from home,24
5113,2021,E02001925,2021 super output areas - middle layer,152,Holiday home,66
5114,2021,E02001925,2021 super output areas - middle layer,152,Student's term-time address,5
5115,2021,E02001925,2021 super output areas - middle layer,152,Student's home address,293
5116,2021,E02001925,2021 super output areas - middle layer,152,Another parent or guardian's address,138
5117,2021,E02001925,2021 super output areas - middle layer,152,Partner's address,44
5118,2021,E02001925,2021 super output areas - middle layer,152,Other,54
5119,2021,E02001925,2021 super output areas - middle layer,152,Second address type not specified,0
5120,2021,E02001926,2021 super output areas - middle layer,152,Total: All usual residents,949
5121,2021,E02001926,2021 super output areas - middle layer,152,Armed forces base address,3
5122,2021,E02001926,2021 super output areas - middle layer,152,Another address when working away from home,24
5123,2021,E02001926,2021 super output areas - middle layer,152,Holiday home,39
5124,2021,E02001926,2021 super output areas - middle layer,152,Student's term-time address,2
5125,2021,E02001926,2021 super output areas - middle layer,152,Student's home address,481
5126,2021,E02001926,2021 super output areas - middle layer,152,Another parent or guardian's address,229
5127,2021,E02001926,2021 super output areas - middle layer,152,Partner's address,79
5128,2021,E02001926,2021 super output areas - middle layer,152,Other,92
5129,2021,E02001926,2021 super output areas - middle layer,152,Second address type not specified,0
5130,2021,E02001927,2021 super output areas - middle layer,152,Total: All usual residents,219
5131,2021,E02001927,2021 super output areas - middle layer,152,Armed forces base address,5
5132,2021,E02001927,2021 super output areas - middle layer,152,Another address when working away from home,14
5133,2021,E02001927,2021 super output areas - middle layer,152,Holiday home,23
5134,2021,E02001927,2021 super output areas - middle layer,152,Student's term-time address,3
5135,2021,E02001927,2021 super output areas - middle layer,152,Student's home address,21
5136,2021,E02001927,2021 super output areas - middle layer,152,Another parent or guardian's address,89
5137,2021,E02001927,2021 super output areas - middle layer,152,Partner's address,24
5138,2021,E02001927,2021 super output areas - middle layer,152,Other,40
5139,2021,E02001927,2021 super output areas - middle layer,152,Second address type not specified,0
5140,2021,E02001928,2021 super output areas - middle layer,152,Total: All usual residents,213
5141,2021,E02001928,2021 super output areas - middle layer,152,Armed forces base address,2
5142,2021,E02001928,2021 super output areas - middle layer,152,Another address when working away from home,17
5143,2021,E02001928,2021 super output areas - middle layer,152,Holiday home,22
5144,2021,E02001928,2021 super output areas - middle layer,152,Student's term-time address,2
5145,2021,E02001928,2021 super output areas - middle layer,152,Student's home address,9
5146,2021,E02001928,2021 super output areas - middle layer,152,Another parent or guardian's address,83
5147,2021,E02001928,2021 super output areas - middle layer,152,Partner's address,20
5148,2021,E02001928,2021 super output areas - middle layer,152,Other,58
5149,2021,E02001928,2021 super output areas - middle layer,152,Second address type not specified,0
5150,2021,E02001929,2021 super output areas - middle layer,152,Total: All usual residents,172
5151,2021,E02001929,2021 super output areas - middle layer,152,Armed forces base address,0
5152,2021,E02001929,2021 super output areas - middle layer,152,Another address when working away from home,9
5153,2021,E02001929,2021 super output areas - middle layer,152,Holiday home,13
5154,2021,E02001929,2021 super output areas - middle layer,152,Student's term-time address,7
5155,2021,E02001929,2021 super output areas - middle layer,152,Student's home address,4
5156,2021,E02001929,2021 super output areas - middle layer,152,Another parent or guardian's address,92
5157,2021,E02001929,2021 super output areas - middle layer,152,Partner's address,9
5158,2021,E02001929,2021 super output areas - middle layer,152,Other,38
5159,2021,E02001929,2021 super output areas - middle layer,152,Second address type not specified,0
5160,2021,E02001930,2021 super output areas - middle layer,152,Total: All usual residents,400
5161,2021,E02001930,2021 super output areas - middle layer,152,Armed forces base address,2
5162,2021,E02001930,2021 super output areas - middle layer,152,Another address when working away from home,25
5163,2021,E02001930,2021 super output areas - middle layer,152,Holiday home,44
5164,2021,E02001930,2021 super output areas - middle layer,152,Student's term-time address,1
5165,2021,E02001930,2021 super output areas - middle layer,152,Student's home address,43
5166,2021,E02001930,2021 super output areas - middle layer,152,Another parent or guardian's address,156
5167,2021,E02001930,2021 super output areas - middle layer,152,Partner's address,59
5168,2021,E02001930,2021 super output areas - middle layer,152,Other,70
5169,2021,E02001930,2021 super output areas - middle layer,152,Second address type not specified,0
5170,2021,E02001931,2021 super output areas - middle layer,152,Total: All usual residents,214
5171,2021,E02001931,2021 super output areas - middle layer,152,Armed forces base address,2
5172,2021,E02001931,2021 super output areas - middle layer,152,Another address when working away from home,26
5173,2021,E02001931,2021 super output areas - middle layer,152,Holiday home,26
5174,2021,E02001931,2021 super output areas - middle layer,152,Student's term-time address,1
5175,2021,E02001931,2021 super output areas - middle layer,152,Student's home address,9
5176,2021,E02001931,2021 super output areas - middle layer,152,Another parent or guardian's address,51
5177,2021,E02001931,2021 super output areas - middle layer,152,Partner's address,24
5178,2021,E02001931,2021 super output areas - middle layer,152,Other,75
5179,2021,E02001931,2021 super output areas - middle layer,152,Second address type not specified,0
5180,2021,E02001932,2021 super output areas - middle layer,152,Total: All usual residents,297
5181,2021,E02001932,2021 super output areas - middle layer,152,Armed forces base address,2
5182,2021,E02001932,2021 super output areas - middle layer,152,Another address when working away from home,9
5183,2021,E02001932,2021 super output areas - middle layer,152,Holiday home,23
5184,2021,E02001932,2021 super output areas - middle layer,152,Student's term-time address,4
5185,2021,E02001932,2021 super output areas - middle layer,152,Student's home address,84
5186,2021,E02001932,2021 super output areas - middle layer,152,Another parent or guardian's address,114
5187,2021,E02001932,2021 super output areas - middle layer,152,Partner's address,22
5188,2021,E02001932,2021 super output areas - middle layer,152,Other,39
5189,2021,E02001932,2021 super output areas - middle layer,152,Second address type not specified,0
5190,2021,E02001933,2021 super output areas - middle layer,152,Total: All usual residents,251
5191,2021,E02001933,2021 super output areas - middle layer,152,Armed forces base address,4
5192,2021,E02001933,2021 super output areas - middle layer,152,Another address when working away from home,17
5193,2021,E02001933,2021 super output areas - middle layer,152,Holiday home,18
5194,2021,E02001933,2021 super output areas - middle layer,152,Student's term-time address,4
5195,2021,E02001933,2021 super output areas - middle layer,152,Student's home address,26
5196,2021,E02001933,2021 super output areas - middle layer,152,Another parent or guardian's address,96
5197,2021,E02001933,2021 super output areas - middle layer,152,Partner's address,36
5198,2021,E02001933,2021 super output areas - middle layer,152,Other,50
5199,2021,E02001933,2021 super output areas - middle layer,152,Second address type not specified,0
5200,2021,E02001934,2021 super output areas - middle layer,152,Total: All usual residents,212
5201,2021,E02001934,2021 super output areas - middle layer,152,Armed forces base address,2
5202,2021,E02001934,2021 super output areas - middle layer,152,Another address when working away from home,19
5203,2021,E02001934,2021 super output areas - middle layer,152,Holiday home,18
5204,2021,E02001934,2021 super output areas - middle layer,152,Student's term-time address,1
5205,2021,E02001934,2021 super output areas - middle layer,152,Student's home address,8
5206,2021,E02001934,2021 super output areas - middle layer,152,Another parent or guardian's address,79
5207,2021,E02001934,2021 super output areas - middle layer,152,Partner's address,17
5208,2021,E02001934,2021 super output areas - middle layer,152,Other,68
5209,2021,E02001934,2021 super output areas - middle layer,152,Second address type not specified,0
5210,2021,E02001935,2021 super output areas - middle layer,152,Total: All usual residents,310
5211,2021,E02001935,2021 super output areas - middle layer,152,Armed forces base address,4
5212,2021,E02001935,2021 super output areas - middle layer,152,Another address when working away from home,15
5213,2021,E02001935,2021 super output areas - middle layer,152,Holiday home,56
5214,2021,E02001935,2021 super output areas - middle layer,152,Student's term-time address,4
5215,2021,E02001935,2021 super output areas - middle layer,152,Student's home address,7
5216,2021,E02001935,2021 super output areas - middle layer,152,Another parent or guardian's address,120
5217,2021,E02001935,2021 super output areas - middle layer,152,Partner's address,37
5218,2021,E02001935,2021 super output areas - middle layer,152,Other,67
5219,2021,E02001935,2021 super output areas - middle layer,152,Second address type not specified,0
5220,2021,E02001936,2021 super output areas - middle layer,152,Total: All usual residents,268
5221,2021,E02001936,2021 super output areas - middle layer,152,Armed forces base address,2
5222,2021,E02001936,2021 super output areas - middle layer,152,Another address when working away from home,27
5223,2021,E02001936,2021 super output areas - middle layer,152,Holiday home,49
5224,2021,E02001936,2021 super output areas - middle layer,152,Student's term-time address,4
5225,2021,E02001936,2021 super output areas - middle layer,152,Student's home address,11
5226,2021,E02001936,2021 super output areas - middle layer,152,Another parent or guardian's address,99
5227,2021,E02001936,2021 super output areas - middle layer,152,Partner's address,35
5228,2021,E02001936,2021 super output areas - middle layer,152,Other,41
5229,2021,E02001936,2021 super output areas - middle layer,152,Second address type not specified,0
5230,2021,E02001937,2021 super output areas - middle layer,152,Total: All usual residents,188
5231,2021,E02001937,2021 super output areas - middle layer,152,Armed forces base address,2
5232,2021,E02001937,2021 super output areas - middle layer,152,Another address when working away from home,7
5233,2021,E02001937,2021 super output areas - middle layer,152,Holiday home,20
5234,2021,E02001937,2021 super output areas - middle layer,152,Student's term-time address,3
5235,2021,E02001937,2021 super output areas - middle layer,152,Student's home address,6
5236,2021,E02001937,2021 super output areas - middle layer,152,Another parent or guardian's address,69
5237,2021,E02001937,2021 super output areas - middle layer,152,Partner's address,21
5238,2021,E02001937,2021 super output areas - middle layer,152,Other,60
5239,2021,E02001937,2021 super output areas - middle layer,152,Second address type not specified,0
5240,2021,E02001938,2021 super output areas - middle layer,152,Total: All usual residents,424
5241,2021,E02001938,2021 super output areas - middle layer,152,Armed forces base address,4
5242,2021,E02001938,2021 super output areas - middle layer,152,Another address when working away from home,17
5243,2021,E02001938,2021 super output areas - middle layer,152,Holiday home,29
5244,2021,E02001938,2021 super output areas - middle layer,152,Student's term-time address,2
5245,2021,E02001938,2021 super output areas - middle layer,152,Student's home address,70
5246,2021,E02001938,2021 super output areas - middle layer,152,Another parent or guardian's address,181
5247,2021,E02001938,2021 super output areas - middle layer,152,Partner's address,57
5248,2021,E02001938,2021 super output areas - middle layer,152,Other,64
5249,2021,E02001938,2021 super output areas - middle layer,152,Second address type not specified,0
5250,2021,E02001939,2021 super output areas - middle layer,152,Total: All usual residents,249
5251,2021,E02001939,2021 super output areas - middle layer,152,Armed forces base address,1
5252,2021,E02001939,2021 super output areas - middle layer,152,Another address when working away from home,12
5253,2021,E02001939,2021 super output areas - middle layer,152,Holiday home,40
5254,2021,E02001939,2021 super output areas - middle layer,152,Student's term-time address,1
5255,2021,E02001939,2021 super output areas - middle layer,152,Student's home address,12
5256,2021,E02001939,2021 super output areas - middle layer,152,Another parent or guardian's address,80
5257,2021,E02001939,2021 super output areas - middle layer,152,Partner's address,38
5258,2021,E02001939,2021 super output areas - middle layer,152,Other,65
5259,2021,E02001939,2021 super output areas - middle layer,152,Second address type not specified,0
5260,2021,E02001941,2021 super output areas - middle layer,152,Total: All usual residents,152
5261,2021,E02001941,2021 super output areas - middle layer,152,Armed forces base address,0
5262,2021,E02001941,2021 super output areas - middle layer,152,Another address when working away from home,11
5263,2021,E02001941,2021 super output areas - middle layer,152,Holiday home,21
5264,2021,E02001941,2021 super output areas - middle layer,152,Student's term-time address,12
5265,2021,E02001941,2021 super output areas - middle layer,152,Student's home address,6
5266,2021,E02001941,2021 super output areas - middle layer,152,Another parent or guardian's address,59
5267,2021,E02001941,2021 super output areas - middle layer,152,Partner's address,14
5268,2021,E02001941,2021 super output areas - middle layer,152,Other,29
5269,2021,E02001941,2021 super output areas - middle layer,152,Second address type not specified,0
5270,2021,E02001942,2021 super output areas - middle layer,152,Total: All usual residents,260
5271,2021,E02001942,2021 super output areas - middle layer,152,Armed forces base address,3
5272,2021,E02001942,2021 super output areas - middle layer,152,Another address when working away from home,18
5273,2021,E02001942,2021 super output areas - middle layer,152,Holiday home,59
5274,2021,E02001942,2021 super output areas - middle layer,152,Student's term-time address,1
5275,2021,E02001942,2021 super output areas - middle layer,152,Student's home address,13
5276,2021,E02001942,2021 super output areas - middle layer,152,Another parent or guardian's address,97
5277,2021,E02001942,2021 super output areas - middle layer,152,Partner's address,23
5278,2021,E02001942,2021 super output areas - middle layer,152,Other,46
5279,2021,E02001942,2021 super output areas - middle layer,152,Second address type not specified,0
5280,2021,E02001943,2021 super output areas - middle layer,152,Total: All usual residents,213
5281,2021,E02001943,2021 super output areas - middle layer,152,Armed forces base address,1
5282,2021,E02001943,2021 super output areas - middle layer,152,Another address when working away from home,16
5283,2021,E02001943,2021 super output areas - middle layer,152,Holiday home,44
5284,2021,E02001943,2021 super output areas - middle layer,152,Student's term-time address,4
5285,2021,E02001943,2021 super output areas - middle layer,152,Student's home address,8
5286,2021,E02001943,2021 super output areas - middle layer,152,Another parent or guardian's address,72
5287,2021,E02001943,2021 super output areas - middle layer,152,Partner's address,27
5288,2021,E02001943,2021 super output areas - middle layer,152,Other,41
5289,2021,E02001943,2021 super output areas - middle layer,152,Second address type not specified,0
5290,2021,E02001944,2021 super output areas - middle layer,152,Total: All usual residents,261
5291,2021,E02001944,2021 super output areas - middle layer,152,Armed forces base address,2
5292,2021,E02001944,2021 super output areas - middle layer,152,Another address when working away from home,13
5293,2021,E02001944,2021 super output areas - middle layer,152,Holiday home,35
5294,2021,E02001944,2021 super output areas - middle layer,152,Student's term-time address,2
5295,2021,E02001944,2021 super output areas - middle layer,152,Student's home address,16
5296,2021,E02001944,2021 super output areas - middle layer,152,Another parent or guardian's address,109
5297,2021,E02001944,2021 super output areas - middle layer,152,Partner's address,35
5298,2021,E02001944,2021 super output areas - middle layer,152,Other,49
5299,2021,E02001944,2021 super output areas - middle layer,152,Second address type not specified,0
5300,2021,E02001945,2021 super output areas - middle layer,152,Total: All usual residents,260
5301,2021,E02001945,2021 super output areas - middle layer,152,Armed forces base address,5
5302,2021,E02001945,2021 super output areas - middle layer,152,Another address when working away from home,18
5303,2021,E02001945,2021 super output areas - middle layer,152,Holiday home,7
5304,2021,E02001945,2021 super output areas - middle layer,152,Student's term-time address,5
5305,2021,E02001945,2021 super output areas - middle layer,152,Student's home address,31
5306,2021,E02001945,2021 super output areas - middle layer,152,Another parent or guardian's address,134
5307,2021,E02001945,2021 super output areas - middle layer,152,Partner's address,26
5308,2021,E02001945,2021 super output areas - middle layer,152,Other,34
5309,2021,E02001945,2021 super output areas - middle layer,152,Second address type not specified,0
5310,2021,E02001946,2021 super output areas - middle layer,152,Total: All usual residents,302
5311,2021,E02001946,2021 super output areas - middle layer,152,Armed forces base address,9
5312,2021,E02001946,2021 super output areas - middle layer,152,Another address when working away from home,21
5313,2021,E02001946,2021 super output areas - middle layer,152,Holiday home,62
5314,2021,E02001946,2021 super output areas - middle layer,152,Student's term-time address,4
5315,2021,E02001946,2021 super output areas - middle layer,152,Student's home address,13
5316,2021,E02001946,2021 super output areas - middle layer,152,Another parent or guardian's address,96
5317,2021,E02001946,2021 super output areas - middle layer,152,Partner's address,33
5318,2021,E02001946,2021 super output areas - middle layer,152,Other,64
5319,2021,E02001946,2021 super output areas - middle layer,152,Second address type not specified,0
5320,2021,E02001947,2021 super output areas - middle layer,152,Total: All usual residents,161
5321,2021,E02001947,2021 super output areas - middle layer,152,Armed forces base address,4
5322,2021,E02001947,2021 super output areas - middle layer,152,Another address when working away from home,6
5323,2021,E02001947,2021 super output areas - middle layer,152,Holiday home,22
5324,2021,E02001947,2021 super output areas - middle layer,152,Student's term-time address,2
5325,2021,E02001947,2021 super output areas - middle layer,152,Student's home address,8
5326,2021,E02001947,2021 super output areas - middle layer,152,Another parent or guardian's address,75
5327,2021,E02001947,2021 super output areas - middle layer,152,Partner's address,16
5328,2021,E02001947,2021 super output areas - middle layer,152,Other,28
5329,2021,E02001947,2021 super output areas - middle layer,152,Second address type not specified,0
5330,2021,E02001948,2021 super output areas - middle layer,152,Total: All usual residents,227
5331,2021,E02001948,2021 super output areas - middle layer,152,Armed forces base address,5
5332,2021,E02001948,2021 super output areas - middle layer,152,Another address when working away from home,10
5333,2021,E02001948,2021 super output areas - middle layer,152,Holiday home,24
5334,2021,E02001948,2021 super output areas - middle layer,152,Student's term-time address,3
5335,2021,E02001948,2021 super output areas - middle layer,152,Student's home address,3
5336,2021,E02001948,2021 super output areas - middle layer,152,Another parent or guardian's address,109
5337,2021,E02001948,2021 super output areas - middle layer,152,Partner's address,34
