,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
11828,2021,W02000014,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",30
11829,2021,W02000014,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,9
11830,2021,W02000015,2021 super output areas - middle layer,152,Total,3677
11831,2021,W02000015,2021 super output areas - middle layer,152,Detached,733
11832,2021,W02000015,2021 super output areas - middle layer,152,Semi-detached,1286
11833,2021,W02000015,2021 super output areas - middle layer,152,Terraced,1131
11834,2021,W02000015,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,388
11835,2021,W02000015,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",73
11836,2021,W02000015,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",18
11837,2021,W02000015,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",43
11838,2021,W02000015,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
11839,2021,W02000016,2021 super output areas - middle layer,152,Total,2732
11840,2021,W02000016,2021 super output areas - middle layer,152,Detached,1047
11841,2021,W02000016,2021 super output areas - middle layer,152,Semi-detached,707
11842,2021,W02000016,2021 super output areas - middle layer,152,Terraced,798
11843,2021,W02000016,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,130
11844,2021,W02000016,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",13
11845,2021,W02000016,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",0
11846,2021,W02000016,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",31
11847,2021,W02000016,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
11848,2021,W02000017,2021 super output areas - middle layer,152,Total,3286
11849,2021,W02000017,2021 super output areas - middle layer,152,Detached,1185
11850,2021,W02000017,2021 super output areas - middle layer,152,Semi-detached,803
11851,2021,W02000017,2021 super output areas - middle layer,152,Terraced,1202
11852,2021,W02000017,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,47
11853,2021,W02000017,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",16
11854,2021,W02000017,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",21
11855,2021,W02000017,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",8
11856,2021,W02000017,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,4
11857,2021,W02000018,2021 super output areas - middle layer,152,Total,2797
11858,2021,W02000018,2021 super output areas - middle layer,152,Detached,601
11859,2021,W02000018,2021 super output areas - middle layer,152,Semi-detached,527
11860,2021,W02000018,2021 super output areas - middle layer,152,Terraced,1513
11861,2021,W02000018,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,105
11862,2021,W02000018,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",7
11863,2021,W02000018,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",7
11864,2021,W02000018,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",28
11865,2021,W02000018,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,9
11866,2021,W02000019,2021 super output areas - middle layer,152,Total,3063
11867,2021,W02000019,2021 super output areas - middle layer,152,Detached,1154
11868,2021,W02000019,2021 super output areas - middle layer,152,Semi-detached,613
11869,2021,W02000019,2021 super output areas - middle layer,152,Terraced,961
11870,2021,W02000019,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,223
11871,2021,W02000019,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",24
11872,2021,W02000019,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",20
11873,2021,W02000019,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",56
11874,2021,W02000019,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,12
11875,2021,W02000020,2021 super output areas - middle layer,152,Total,2840
11876,2021,W02000020,2021 super output areas - middle layer,152,Detached,1357
11877,2021,W02000020,2021 super output areas - middle layer,152,Semi-detached,634
11878,2021,W02000020,2021 super output areas - middle layer,152,Terraced,664
11879,2021,W02000020,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,73
11880,2021,W02000020,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",43
11881,2021,W02000020,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",19
11882,2021,W02000020,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",30
11883,2021,W02000020,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,20
11884,2021,W02000021,2021 super output areas - middle layer,152,Total,3471
11885,2021,W02000021,2021 super output areas - middle layer,152,Detached,1183
11886,2021,W02000021,2021 super output areas - middle layer,152,Semi-detached,745
11887,2021,W02000021,2021 super output areas - middle layer,152,Terraced,1071
11888,2021,W02000021,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,260
11889,2021,W02000021,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",103
11890,2021,W02000021,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",16
11891,2021,W02000021,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",79
11892,2021,W02000021,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,14
11893,2021,W02000022,2021 super output areas - middle layer,152,Total,2670
11894,2021,W02000022,2021 super output areas - middle layer,152,Detached,1292
11895,2021,W02000022,2021 super output areas - middle layer,152,Semi-detached,594
11896,2021,W02000022,2021 super output areas - middle layer,152,Terraced,592
11897,2021,W02000022,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,100
11898,2021,W02000022,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",26
11899,2021,W02000022,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
11900,2021,W02000022,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",21
11901,2021,W02000022,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,37
11902,2021,W02000023,2021 super output areas - middle layer,152,Total,2332
11903,2021,W02000023,2021 super output areas - middle layer,152,Detached,1561
11904,2021,W02000023,2021 super output areas - middle layer,152,Semi-detached,441
11905,2021,W02000023,2021 super output areas - middle layer,152,Terraced,185
11906,2021,W02000023,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,65
11907,2021,W02000023,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",19
11908,2021,W02000023,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",17
11909,2021,W02000023,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
11910,2021,W02000023,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,28
11911,2021,W02000024,2021 super output areas - middle layer,152,Total,2551
11912,2021,W02000024,2021 super output areas - middle layer,152,Detached,1167
11913,2021,W02000024,2021 super output areas - middle layer,152,Semi-detached,498
11914,2021,W02000024,2021 super output areas - middle layer,152,Terraced,686
11915,2021,W02000024,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,122
11916,2021,W02000024,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",25
11917,2021,W02000024,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",10
11918,2021,W02000024,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",34
11919,2021,W02000024,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,9
11920,2021,W02000025,2021 super output areas - middle layer,152,Total,2878
11921,2021,W02000025,2021 super output areas - middle layer,152,Detached,1038
11922,2021,W02000025,2021 super output areas - middle layer,152,Semi-detached,620
11923,2021,W02000025,2021 super output areas - middle layer,152,Terraced,644
11924,2021,W02000025,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,322
11925,2021,W02000025,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",134
11926,2021,W02000025,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",40
11927,2021,W02000025,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",73
11928,2021,W02000025,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,7
11929,2021,W02000026,2021 super output areas - middle layer,152,Total,3481
11930,2021,W02000026,2021 super output areas - middle layer,152,Detached,1497
11931,2021,W02000026,2021 super output areas - middle layer,152,Semi-detached,906
11932,2021,W02000026,2021 super output areas - middle layer,152,Terraced,715
11933,2021,W02000026,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,203
11934,2021,W02000026,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",60
11935,2021,W02000026,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",37
11936,2021,W02000026,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",49
11937,2021,W02000026,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,14
11938,2021,W02000027,2021 super output areas - middle layer,152,Total,4228
11939,2021,W02000027,2021 super output areas - middle layer,152,Detached,403
11940,2021,W02000027,2021 super output areas - middle layer,152,Semi-detached,785
11941,2021,W02000027,2021 super output areas - middle layer,152,Terraced,688
11942,2021,W02000027,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1435
11943,2021,W02000027,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",661
11944,2021,W02000027,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",92
11945,2021,W02000027,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",163
11946,2021,W02000027,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
11947,2021,W02000028,2021 super output areas - middle layer,152,Total,2985
11948,2021,W02000028,2021 super output areas - middle layer,152,Detached,817
11949,2021,W02000028,2021 super output areas - middle layer,152,Semi-detached,1038
11950,2021,W02000028,2021 super output areas - middle layer,152,Terraced,616
11951,2021,W02000028,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,406
11952,2021,W02000028,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",93
11953,2021,W02000028,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
11954,2021,W02000028,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",13
11955,2021,W02000028,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
11956,2021,W02000029,2021 super output areas - middle layer,152,Total,2739
11957,2021,W02000029,2021 super output areas - middle layer,152,Detached,1304
11958,2021,W02000029,2021 super output areas - middle layer,152,Semi-detached,1056
11959,2021,W02000029,2021 super output areas - middle layer,152,Terraced,214
11960,2021,W02000029,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,104
11961,2021,W02000029,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",42
11962,2021,W02000029,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",3
11963,2021,W02000029,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",10
11964,2021,W02000029,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,6
11965,2021,W02000030,2021 super output areas - middle layer,152,Total,2950
11966,2021,W02000030,2021 super output areas - middle layer,152,Detached,846
11967,2021,W02000030,2021 super output areas - middle layer,152,Semi-detached,847
11968,2021,W02000030,2021 super output areas - middle layer,152,Terraced,232
11969,2021,W02000030,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,684
11970,2021,W02000030,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",288
11971,2021,W02000030,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",11
11972,2021,W02000030,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",40
11973,2021,W02000030,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
11974,2021,W02000031,2021 super output areas - middle layer,152,Total,3611
11975,2021,W02000031,2021 super output areas - middle layer,152,Detached,2151
11976,2021,W02000031,2021 super output areas - middle layer,152,Semi-detached,1108
11977,2021,W02000031,2021 super output areas - middle layer,152,Terraced,174
11978,2021,W02000031,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,112
11979,2021,W02000031,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",11
11980,2021,W02000031,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",1
11981,2021,W02000031,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",28
11982,2021,W02000031,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,26
11983,2021,W02000032,2021 super output areas - middle layer,152,Total,3872
11984,2021,W02000032,2021 super output areas - middle layer,152,Detached,1736
11985,2021,W02000032,2021 super output areas - middle layer,152,Semi-detached,1329
11986,2021,W02000032,2021 super output areas - middle layer,152,Terraced,377
11987,2021,W02000032,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,330
11988,2021,W02000032,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",63
11989,2021,W02000032,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",21
11990,2021,W02000032,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
11991,2021,W02000032,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
11992,2021,W02000033,2021 super output areas - middle layer,152,Total,3138
11993,2021,W02000033,2021 super output areas - middle layer,152,Detached,360
11994,2021,W02000033,2021 super output areas - middle layer,152,Semi-detached,770
11995,2021,W02000033,2021 super output areas - middle layer,152,Terraced,539
11996,2021,W02000033,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,832
11997,2021,W02000033,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",460
11998,2021,W02000033,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",59
11999,2021,W02000033,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",117
12000,2021,W02000033,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
12001,2021,W02000034,2021 super output areas - middle layer,152,Total,3345
12002,2021,W02000034,2021 super output areas - middle layer,152,Detached,1331
12003,2021,W02000034,2021 super output areas - middle layer,152,Semi-detached,1030
12004,2021,W02000034,2021 super output areas - middle layer,152,Terraced,337
12005,2021,W02000034,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,455
12006,2021,W02000034,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",154
12007,2021,W02000034,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",16
12008,2021,W02000034,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",21
12009,2021,W02000034,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,1
12010,2021,W02000035,2021 super output areas - middle layer,152,Total,3776
12011,2021,W02000035,2021 super output areas - middle layer,152,Detached,1169
12012,2021,W02000035,2021 super output areas - middle layer,152,Semi-detached,1327
12013,2021,W02000035,2021 super output areas - middle layer,152,Terraced,857
12014,2021,W02000035,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,254
12015,2021,W02000035,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",110
12016,2021,W02000035,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",17
12017,2021,W02000035,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",39
12018,2021,W02000035,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
12019,2021,W02000036,2021 super output areas - middle layer,152,Total,5368
12020,2021,W02000036,2021 super output areas - middle layer,152,Detached,2534
12021,2021,W02000036,2021 super output areas - middle layer,152,Semi-detached,1651
12022,2021,W02000036,2021 super output areas - middle layer,152,Terraced,531
12023,2021,W02000036,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,510
12024,2021,W02000036,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",82
12025,2021,W02000036,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",11
12026,2021,W02000036,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",45
12027,2021,W02000036,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,4
12028,2021,W02000037,2021 super output areas - middle layer,152,Total,3176
12029,2021,W02000037,2021 super output areas - middle layer,152,Detached,832
12030,2021,W02000037,2021 super output areas - middle layer,152,Semi-detached,1608
12031,2021,W02000037,2021 super output areas - middle layer,152,Terraced,473
12032,2021,W02000037,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,170
12033,2021,W02000037,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",34
12034,2021,W02000037,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
12035,2021,W02000037,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",20
12036,2021,W02000037,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,31
12037,2021,W02000038,2021 super output areas - middle layer,152,Total,2846
12038,2021,W02000038,2021 super output areas - middle layer,152,Detached,995
12039,2021,W02000038,2021 super output areas - middle layer,152,Semi-detached,996
12040,2021,W02000038,2021 super output areas - middle layer,152,Terraced,556
12041,2021,W02000038,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,138
12042,2021,W02000038,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",35
12043,2021,W02000038,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",25
12044,2021,W02000038,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",38
12045,2021,W02000038,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,63
12046,2021,W02000039,2021 super output areas - middle layer,152,Total,3676
12047,2021,W02000039,2021 super output areas - middle layer,152,Detached,971
12048,2021,W02000039,2021 super output areas - middle layer,152,Semi-detached,1241
12049,2021,W02000039,2021 super output areas - middle layer,152,Terraced,886
12050,2021,W02000039,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,338
12051,2021,W02000039,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",143
12052,2021,W02000039,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",47
12053,2021,W02000039,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",47
12054,2021,W02000039,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,3
12055,2021,W02000040,2021 super output areas - middle layer,152,Total,2792
12056,2021,W02000040,2021 super output areas - middle layer,152,Detached,1871
12057,2021,W02000040,2021 super output areas - middle layer,152,Semi-detached,638
12058,2021,W02000040,2021 super output areas - middle layer,152,Terraced,219
12059,2021,W02000040,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,17
12060,2021,W02000040,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",13
12061,2021,W02000040,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",18
12062,2021,W02000040,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",8
12063,2021,W02000040,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,8
12064,2021,W02000041,2021 super output areas - middle layer,152,Total,3724
12065,2021,W02000041,2021 super output areas - middle layer,152,Detached,1610
12066,2021,W02000041,2021 super output areas - middle layer,152,Semi-detached,1118
12067,2021,W02000041,2021 super output areas - middle layer,152,Terraced,680
12068,2021,W02000041,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,160
12069,2021,W02000041,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",61
12070,2021,W02000041,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",32
12071,2021,W02000041,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",59
12072,2021,W02000041,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,4
12073,2021,W02000042,2021 super output areas - middle layer,152,Total,2716
12074,2021,W02000042,2021 super output areas - middle layer,152,Detached,1342
12075,2021,W02000042,2021 super output areas - middle layer,152,Semi-detached,975
12076,2021,W02000042,2021 super output areas - middle layer,152,Terraced,155
12077,2021,W02000042,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,196
12078,2021,W02000042,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",19
12079,2021,W02000042,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",13
12080,2021,W02000042,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",16
12081,2021,W02000042,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
12082,2021,W02000043,2021 super output areas - middle layer,152,Total,2287
12083,2021,W02000043,2021 super output areas - middle layer,152,Detached,841
12084,2021,W02000043,2021 super output areas - middle layer,152,Semi-detached,841
12085,2021,W02000043,2021 super output areas - middle layer,152,Terraced,218
12086,2021,W02000043,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,248
12087,2021,W02000043,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",62
12088,2021,W02000043,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",11
12089,2021,W02000043,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",51
12090,2021,W02000043,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,15
12091,2021,W02000044,2021 super output areas - middle layer,152,Total,2493
12092,2021,W02000044,2021 super output areas - middle layer,152,Detached,1281
12093,2021,W02000044,2021 super output areas - middle layer,152,Semi-detached,967
12094,2021,W02000044,2021 super output areas - middle layer,152,Terraced,116
12095,2021,W02000044,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,102
12096,2021,W02000044,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",21
12097,2021,W02000044,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",3
12098,2021,W02000044,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",3
12099,2021,W02000044,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
12100,2021,W02000045,2021 super output areas - middle layer,152,Total,4321
12101,2021,W02000045,2021 super output areas - middle layer,152,Detached,880
12102,2021,W02000045,2021 super output areas - middle layer,152,Semi-detached,1119
12103,2021,W02000045,2021 super output areas - middle layer,152,Terraced,539
12104,2021,W02000045,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,1057
12105,2021,W02000045,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",491
12106,2021,W02000045,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",64
12107,2021,W02000045,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",163
12108,2021,W02000045,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,8
12109,2021,W02000047,2021 super output areas - middle layer,152,Total,2169
12110,2021,W02000047,2021 super output areas - middle layer,152,Detached,193
12111,2021,W02000047,2021 super output areas - middle layer,152,Semi-detached,1106
12112,2021,W02000047,2021 super output areas - middle layer,152,Terraced,589
12113,2021,W02000047,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,212
12114,2021,W02000047,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",24
12115,2021,W02000047,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
12116,2021,W02000047,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",26
12117,2021,W02000047,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,11
12118,2021,W02000049,2021 super output areas - middle layer,152,Total,2842
12119,2021,W02000049,2021 super output areas - middle layer,152,Detached,1401
12120,2021,W02000049,2021 super output areas - middle layer,152,Semi-detached,967
12121,2021,W02000049,2021 super output areas - middle layer,152,Terraced,361
12122,2021,W02000049,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,50
12123,2021,W02000049,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",21
12124,2021,W02000049,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",8
12125,2021,W02000049,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",19
12126,2021,W02000049,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,15
12127,2021,W02000050,2021 super output areas - middle layer,152,Total,2865
12128,2021,W02000050,2021 super output areas - middle layer,152,Detached,1423
12129,2021,W02000050,2021 super output areas - middle layer,152,Semi-detached,922
12130,2021,W02000050,2021 super output areas - middle layer,152,Terraced,346
12131,2021,W02000050,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,112
12132,2021,W02000050,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",23
12133,2021,W02000050,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
12134,2021,W02000050,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",23
12135,2021,W02000050,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,7
12136,2021,W02000051,2021 super output areas - middle layer,152,Total,2359
12137,2021,W02000051,2021 super output areas - middle layer,152,Detached,1257
12138,2021,W02000051,2021 super output areas - middle layer,152,Semi-detached,583
12139,2021,W02000051,2021 super output areas - middle layer,152,Terraced,315
12140,2021,W02000051,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,125
12141,2021,W02000051,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",29
12142,2021,W02000051,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",24
12143,2021,W02000051,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",15
12144,2021,W02000051,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,11
12145,2021,W02000052,2021 super output areas - middle layer,152,Total,2244
12146,2021,W02000052,2021 super output areas - middle layer,152,Detached,553
12147,2021,W02000052,2021 super output areas - middle layer,152,Semi-detached,735
12148,2021,W02000052,2021 super output areas - middle layer,152,Terraced,722
12149,2021,W02000052,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,138
12150,2021,W02000052,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",24
12151,2021,W02000052,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",33
12152,2021,W02000052,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",37
12153,2021,W02000052,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
12154,2021,W02000053,2021 super output areas - middle layer,152,Total,2706
12155,2021,W02000053,2021 super output areas - middle layer,152,Detached,1515
12156,2021,W02000053,2021 super output areas - middle layer,152,Semi-detached,840
12157,2021,W02000053,2021 super output areas - middle layer,152,Terraced,259
12158,2021,W02000053,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,57
12159,2021,W02000053,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",16
12160,2021,W02000053,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",6
12161,2021,W02000053,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",6
12162,2021,W02000053,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,7
12163,2021,W02000054,2021 super output areas - middle layer,152,Total,2609
12164,2021,W02000054,2021 super output areas - middle layer,152,Detached,1682
12165,2021,W02000054,2021 super output areas - middle layer,152,Semi-detached,612
