,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
282,2001,E02003746,2001 super output areas - middle layer,305,Chinese/Other: Chinese,4
283,2001,E02003746,2001 super output areas - middle layer,305,Chinese/Other: Other,5
284,2001,E02003747,2001 super output areas - middle layer,305,All categories: Ethnic group,10841
285,2001,E02003747,2001 super output areas - middle layer,305,White,10681
286,2001,E02003747,2001 super output areas - middle layer,305,White: British,10522
287,2001,E02003747,2001 super output areas - middle layer,305,White: Irish,45
288,2001,E02003747,2001 super output areas - middle layer,305,White: Other,114
289,2001,E02003747,2001 super output areas - middle layer,305,Mixed,53
290,2001,E02003747,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,28
291,2001,E02003747,2001 super output areas - middle layer,305,Mixed: White and Black African,0
292,2001,E02003747,2001 super output areas - middle layer,305,Mixed: White and Asian,14
293,2001,E02003747,2001 super output areas - middle layer,305,Mixed: Other,11
294,2001,E02003747,2001 super output areas - middle layer,305,Asian/Asian British,48
295,2001,E02003747,2001 super output areas - middle layer,305,Asian/Asian British: Indian,40
296,2001,E02003747,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
297,2001,E02003747,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
298,2001,E02003747,2001 super output areas - middle layer,305,Asian/Asian British: Other,5
299,2001,E02003747,2001 super output areas - middle layer,305,Black/Black British,16
300,2001,E02003747,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,4
301,2001,E02003747,2001 super output areas - middle layer,305,Black/Black British: Black African,7
302,2001,E02003747,2001 super output areas - middle layer,305,Black/Black British: Other,5
303,2001,E02003747,2001 super output areas - middle layer,305,Chinese/Other,43
304,2001,E02003747,2001 super output areas - middle layer,305,Chinese/Other: Chinese,34
305,2001,E02003747,2001 super output areas - middle layer,305,Chinese/Other: Other,9
306,2001,E02003748,2001 super output areas - middle layer,305,All categories: Ethnic group,6614
307,2001,E02003748,2001 super output areas - middle layer,305,White,6565
308,2001,E02003748,2001 super output areas - middle layer,305,White: British,6447
309,2001,E02003748,2001 super output areas - middle layer,305,White: Irish,41
310,2001,E02003748,2001 super output areas - middle layer,305,White: Other,77
311,2001,E02003748,2001 super output areas - middle layer,305,Mixed,32
312,2001,E02003748,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,11
313,2001,E02003748,2001 super output areas - middle layer,305,Mixed: White and Black African,0
314,2001,E02003748,2001 super output areas - middle layer,305,Mixed: White and Asian,14
315,2001,E02003748,2001 super output areas - middle layer,305,Mixed: Other,7
316,2001,E02003748,2001 super output areas - middle layer,305,Asian/Asian British,6
317,2001,E02003748,2001 super output areas - middle layer,305,Asian/Asian British: Indian,6
318,2001,E02003748,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,0
319,2001,E02003748,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
320,2001,E02003748,2001 super output areas - middle layer,305,Asian/Asian British: Other,0
321,2001,E02003748,2001 super output areas - middle layer,305,Black/Black British,8
322,2001,E02003748,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,5
323,2001,E02003748,2001 super output areas - middle layer,305,Black/Black British: Black African,0
324,2001,E02003748,2001 super output areas - middle layer,305,Black/Black British: Other,3
325,2001,E02003748,2001 super output areas - middle layer,305,Chinese/Other,3
326,2001,E02003748,2001 super output areas - middle layer,305,Chinese/Other: Chinese,3
327,2001,E02003748,2001 super output areas - middle layer,305,Chinese/Other: Other,0
328,2001,E02003749,2001 super output areas - middle layer,305,All categories: Ethnic group,5598
329,2001,E02003749,2001 super output areas - middle layer,305,White,5521
330,2001,E02003749,2001 super output areas - middle layer,305,White: British,5448
331,2001,E02003749,2001 super output areas - middle layer,305,White: Irish,30
332,2001,E02003749,2001 super output areas - middle layer,305,White: Other,43
333,2001,E02003749,2001 super output areas - middle layer,305,Mixed,33
334,2001,E02003749,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,9
335,2001,E02003749,2001 super output areas - middle layer,305,Mixed: White and Black African,5
336,2001,E02003749,2001 super output areas - middle layer,305,Mixed: White and Asian,15
337,2001,E02003749,2001 super output areas - middle layer,305,Mixed: Other,4
338,2001,E02003749,2001 super output areas - middle layer,305,Asian/Asian British,13
339,2001,E02003749,2001 super output areas - middle layer,305,Asian/Asian British: Indian,10
340,2001,E02003749,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,0
341,2001,E02003749,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
342,2001,E02003749,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
343,2001,E02003749,2001 super output areas - middle layer,305,Black/Black British,15
344,2001,E02003749,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,12
345,2001,E02003749,2001 super output areas - middle layer,305,Black/Black British: Black African,3
346,2001,E02003749,2001 super output areas - middle layer,305,Black/Black British: Other,0
347,2001,E02003749,2001 super output areas - middle layer,305,Chinese/Other,16
348,2001,E02003749,2001 super output areas - middle layer,305,Chinese/Other: Chinese,9
349,2001,E02003749,2001 super output areas - middle layer,305,Chinese/Other: Other,7
350,2001,E02003750,2001 super output areas - middle layer,305,All categories: Ethnic group,6052
351,2001,E02003750,2001 super output areas - middle layer,305,White,5973
352,2001,E02003750,2001 super output areas - middle layer,305,White: British,5865
353,2001,E02003750,2001 super output areas - middle layer,305,White: Irish,38
354,2001,E02003750,2001 super output areas - middle layer,305,White: Other,70
355,2001,E02003750,2001 super output areas - middle layer,305,Mixed,27
356,2001,E02003750,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,7
357,2001,E02003750,2001 super output areas - middle layer,305,Mixed: White and Black African,0
358,2001,E02003750,2001 super output areas - middle layer,305,Mixed: White and Asian,9
359,2001,E02003750,2001 super output areas - middle layer,305,Mixed: Other,11
360,2001,E02003750,2001 super output areas - middle layer,305,Asian/Asian British,23
361,2001,E02003750,2001 super output areas - middle layer,305,Asian/Asian British: Indian,11
362,2001,E02003750,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
363,2001,E02003750,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,5
364,2001,E02003750,2001 super output areas - middle layer,305,Asian/Asian British: Other,4
365,2001,E02003750,2001 super output areas - middle layer,305,Black/Black British,9
366,2001,E02003750,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,6
