,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
262,2001,E02002494,2001 super output areas - middle layer,305,2. Professional occupations,57
263,2001,E02002494,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,125
264,2001,E02002494,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,38
265,2001,E02002494,2001 super output areas - middle layer,305,5. Skilled trades occupations,309
266,2001,E02002494,2001 super output areas - middle layer,305,6. Personal service occupations,26
267,2001,E02002494,2001 super output areas - middle layer,305,7. Sales and customer service occupations,58
268,2001,E02002494,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",322
269,2001,E02002494,2001 super output areas - middle layer,305,9. Elementary occupations,214
270,2001,E02002495,2001 super output areas - middle layer,305,All categories: Occupation,1268
271,2001,E02002495,2001 super output areas - middle layer,305,1. Managers and senior officials,148
272,2001,E02002495,2001 super output areas - middle layer,305,2. Professional occupations,113
273,2001,E02002495,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,201
274,2001,E02002495,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,51
275,2001,E02002495,2001 super output areas - middle layer,305,5. Skilled trades occupations,354
276,2001,E02002495,2001 super output areas - middle layer,305,6. Personal service occupations,20
277,2001,E02002495,2001 super output areas - middle layer,305,7. Sales and customer service occupations,37
278,2001,E02002495,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",235
279,2001,E02002495,2001 super output areas - middle layer,305,9. Elementary occupations,109
280,2001,E02002496,2001 super output areas - middle layer,305,All categories: Occupation,1437
281,2001,E02002496,2001 super output areas - middle layer,305,1. Managers and senior officials,112
282,2001,E02002496,2001 super output areas - middle layer,305,2. Professional occupations,68
283,2001,E02002496,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,140
284,2001,E02002496,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,79
285,2001,E02002496,2001 super output areas - middle layer,305,5. Skilled trades occupations,229
286,2001,E02002496,2001 super output areas - middle layer,305,6. Personal service occupations,38
287,2001,E02002496,2001 super output areas - middle layer,305,7. Sales and customer service occupations,167
288,2001,E02002496,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",321
289,2001,E02002496,2001 super output areas - middle layer,305,9. Elementary occupations,283
290,2001,E02002497,2001 super output areas - middle layer,305,All categories: Occupation,1062
291,2001,E02002497,2001 super output areas - middle layer,305,1. Managers and senior officials,78
292,2001,E02002497,2001 super output areas - middle layer,305,2. Professional occupations,38
293,2001,E02002497,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,74
294,2001,E02002497,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,40
295,2001,E02002497,2001 super output areas - middle layer,305,5. Skilled trades occupations,228
296,2001,E02002497,2001 super output areas - middle layer,305,6. Personal service occupations,33
297,2001,E02002497,2001 super output areas - middle layer,305,7. Sales and customer service occupations,47
298,2001,E02002497,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",269
299,2001,E02002497,2001 super output areas - middle layer,305,9. Elementary occupations,255
300,2001,E02002498,2001 super output areas - middle layer,305,All categories: Occupation,1437
301,2001,E02002498,2001 super output areas - middle layer,305,1. Managers and senior officials,130
302,2001,E02002498,2001 super output areas - middle layer,305,2. Professional occupations,84
303,2001,E02002498,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,169
304,2001,E02002498,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,73
305,2001,E02002498,2001 super output areas - middle layer,305,5. Skilled trades occupations,266
306,2001,E02002498,2001 super output areas - middle layer,305,6. Personal service occupations,41
