,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
278,2001,E02003100,2001 super output areas - middle layer,305,Average number of rooms per household,5.19
279,2001,E02003100,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,201.0
280,2001,E02003100,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,4124.0
281,2001,E02003100,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
282,2001,E02003100,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,259.0
283,2001,E02003100,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
284,2001,E02003100,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,8.0
285,2001,E02003100,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3994.0
286,2001,E02003100,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,387.0
287,2001,E02003100,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
288,2001,E02003101,2001 super output areas - middle layer,305,All households,3883.0
289,2001,E02003101,2001 super output areas - middle layer,305,Average household size,2.34
290,2001,E02003101,2001 super output areas - middle layer,305,Average number of rooms per household,5.49
291,2001,E02003101,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,160.0
292,2001,E02003101,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3699.0
293,2001,E02003101,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
294,2001,E02003101,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,182.0
295,2001,E02003101,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
296,2001,E02003101,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,3.0
297,2001,E02003101,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3722.0
298,2001,E02003101,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,158.0
299,2001,E02003101,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
300,2001,E02003102,2001 super output areas - middle layer,305,All households,2405.0
301,2001,E02003102,2001 super output areas - middle layer,305,Average household size,2.59
302,2001,E02003102,2001 super output areas - middle layer,305,Average number of rooms per household,6.19
303,2001,E02003102,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,37.0
304,2001,E02003102,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2349.0
305,2001,E02003102,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
306,2001,E02003102,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,54.0
307,2001,E02003102,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
308,2001,E02003102,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,14.0
309,2001,E02003102,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2352.0
