,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHSDUK11_NAME,OBS_VALUE
244,2001,E02005916,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1064
245,2001,E02005916,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,647
246,2001,E02005916,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",222
247,2001,E02005916,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",37
248,2001,E02005916,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",34
249,2001,E02005916,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
250,2001,E02005917,2001 super output areas - middle layer,305,All household spaces - with residents,2270
251,2001,E02005917,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,60
252,2001,E02005917,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,6
253,2001,E02005917,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1814
254,2001,E02005917,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,358
255,2001,E02005917,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,83
256,2001,E02005917,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",13
257,2001,E02005917,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",16
258,2001,E02005917,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",13
259,2001,E02005917,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,39
260,2001,E02005918,2001 super output areas - middle layer,305,All household spaces - with residents,2233
261,2001,E02005918,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,53
262,2001,E02005918,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
263,2001,E02005918,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,923
264,2001,E02005918,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,916
265,2001,E02005918,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,341
266,2001,E02005918,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",76
267,2001,E02005918,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",9
