,GEOGRAPHY_CODE,"1. Higher managerial, administrative and professional occupations",1.1 Large employers and higher managerial and administrative occupations,1.2 Higher professional occupations,"2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed,All categories: NS-SeC,L14.1 Never worked,L14.2 Long-term unemployed,L15 Full-time students
2274,E02002335,0.299054820415879,0.0782608695652174,0.2207939508506616,0.27939508506616256,0.04385633270321361,0.1678638941398866,0.04801512287334594,0.03969754253308128,0.04574669187145557,0.015122873345935728,2645.0,0.006805293005671078,0.00831758034026465,0.0612476370510397
2275,E02002336,0.29054640069384213,0.07198612315698179,0.21856027753686036,0.2723330442324371,0.04379878577623591,0.1795316565481353,0.053772766695576756,0.04553339115351258,0.04423243712055507,0.013876843018213356,2306.0,0.008673026886383347,0.005203816131830009,0.05637467476149176
2276,E02002337,0.24927894519983518,0.05850844664194479,0.1907704985578904,0.26905644829007,0.07663782447466007,0.14709517923362175,0.06551297898640297,0.05644829007004532,0.06262875978574371,0.015245158632056036,2427.0,0.0057684384013185,0.009476720230737536,0.0580964153275649
2277,E02002338,0.2043826380109566,0.038348082595870206,0.16603455541508638,0.23388116308470291,0.08175305520438264,0.13780025284450062,0.09523809523809523,0.08301727770754319,0.08596713021491782,0.021913190054782976,2373.0,0.008849557522123894,0.013063632532659082,0.05604719764011799
2278,E02002339,0.10697911360163016,0.021905247070809986,0.08507386653082018,0.16760061130922058,0.0748853795211411,0.12888436067244013,0.11563932755985736,0.1553744268976057,0.1497707590422822,0.04228222109016811,1963.0,0.024961793173713703,0.017320427916454408,0.05858380030565461
2279,E02002340,0.11643145161290322,0.025201612903225805,0.09122983870967742,0.2157258064516129,0.0907258064516129,0.1502016129032258,0.12600806451612903,0.11038306451612903,0.11139112903225806,0.023689516129032258,1984.0,0.015120967741935484,0.008568548387096774,0.055443548387096774
2280,E02002341,0.29933567799921845,0.059398202422821414,0.23993747557639702,0.2563501367721766,0.06955842125830403,0.1477139507620164,0.04689331770222743,0.038686987104337635,0.04220398593200469,0.013677217663149667,2559.0,0.007033997655334115,0.006643220007815553,0.08558030480656506
2281,E02002342,0.17059980334316618,0.03687315634218289,0.13372664700098327,0.2374631268436578,0.09980334316617502,0.11750245821042281,0.084070796460177,0.09931170108161258,0.08357915437561456,0.040806293018682396,2034.0,0.02261553588987217,0.018190757128810225,0.06686332350049164
2282,E02002343,0.1902200488997555,0.04449877750611247,0.14572127139364302,0.22885085574572128,0.08606356968215159,0.15843520782396087,0.08899755501222494,0.08899755501222494,0.08215158924205379,0.020048899755501223,2045.0,0.009290953545232274,0.010757946210268949,0.05623471882640587
2283,E02002344,0.280441400304414,0.04071537290715373,0.23972602739726026,0.2553272450532725,0.0806697108066971,0.1339421613394216,0.04452054794520548,0.06582952815829528,0.04071537290715373,0.02359208523592085,2628.0,0.0121765601217656,0.01141552511415525,0.07496194824961948
2284,E02002345,0.3154915079773546,0.057128152341739576,0.258363355635615,0.2727740607308286,0.05404014410705095,0.11682964487905301,0.04529078744209985,0.05764282038085435,0.03654143077714874,0.028306742151312403,1943.0,0.0159547092125579,0.012352032938754504,0.07308286155429748
2285,E02002346,0.13365384615384615,0.023076923076923078,0.11057692307692307,0.18173076923076922,0.06875,0.13990384615384616,0.10913461538461539,0.12067307692307692,0.12355769230769231,0.05048076923076923,2080.0,0.025961538461538463,0.02451923076923077,0.07211538461538461
2286,E02002347,0.12687651331719127,0.017433414043583534,0.10944309927360775,0.15980629539951574,0.08716707021791767,0.12736077481840194,0.09249394673123487,0.11331719128329298,0.12687651331719127,0.08958837772397095,2065.0,0.04648910411622276,0.043099273607748186,0.07651331719128329
2287,E02002348,0.1674852652259332,0.03732809430255403,0.13015717092337917,0.21168958742632613,0.0756385068762279,0.11640471512770137,0.0869351669941061,0.10363457760314342,0.09282907662082515,0.05697445972495088,2036.0,0.030451866404715127,0.026522593320235755,0.08840864440078586
2288,E02002349,0.3091545772886443,0.05552776388194097,0.25362681340670334,0.27813906953476736,0.061530765382691345,0.11555777888944473,0.04302151075537769,0.062031015507753876,0.03801900950475238,0.03301650825412707,1999.0,0.018009004502251125,0.015007503751875938,0.05952976488244122
2289,E02002350,0.25405405405405407,0.053603603603603604,0.20045045045045046,0.24954954954954955,0.07252252252252252,0.12162162162162163,0.06576576576576576,0.05,0.0518018018018018,0.01981981981981982,2220.0,0.013063063063063063,0.006756756756756757,0.11486486486486487
2290,E02002351,0.2301967038809144,0.05635300372142477,0.17384370015948963,0.26741095162147793,0.07123870281765018,0.16321105794790006,0.0786815523657629,0.050505050505050504,0.05847953216374269,0.02073365231259968,1881.0,0.013290802764486975,0.007442849548112706,0.05954279638490165
2291,E02002352,0.24354657687991021,0.03591470258136925,0.20763187429854096,0.24279835390946503,0.08005985783763561,0.122334455667789,0.06172839506172839,0.07631874298540965,0.052375607931163484,0.036288814066591846,2673.0,0.01833146277590722,0.017957351290684626,0.08454919566030678
2292,E02002353,0.2701011073663938,0.04236880115551276,0.22773230621088109,0.2802118440057776,0.065479056331247,0.1006259027443428,0.04910929224843524,0.05922002888781897,0.045739046701974,0.03514684641309581,2077.0,0.020221473278767454,0.014925373134328358,0.09436687530091478
2293,E02002354,0.18842182890855458,0.03023598820058997,0.1581858407079646,0.2168141592920354,0.09218289085545722,0.13126843657817108,0.07374631268436578,0.08997050147492626,0.08628318584070796,0.04756637168141593,2712.0,0.021755162241887907,0.025811209439528023,0.07374631268436578
2294,E02002356,0.24943481537302187,0.05425772418990203,0.19517709118311982,0.2784476262245667,0.07008289374529013,0.1322532027128862,0.07196684250188395,0.0546345139412208,0.05840241145440844,0.01808590806330068,2654.0,0.010173323285606632,0.007912584777694047,0.06669178598342125
2295,E02002357,0.18117480537862704,0.028662420382165606,0.15251238499646144,0.2484076433121019,0.0824486907289455,0.12278839348903044,0.0824486907289455,0.08669497523000708,0.10261854210898796,0.029723991507430998,2826.0,0.01556970983722576,0.014154281670205236,0.06369426751592357
2296,E02002358,0.0972911102632583,0.024418161007249143,0.07287294925600915,0.1686379244563144,0.07096528042731781,0.13773368943151468,0.12018313620755437,0.12705074399084318,0.170927127050744,0.040824112933994655,2621.0,0.020984357115604733,0.019839755818389926,0.0663868752384586
2297,E02002359,0.215625,0.046875,0.16875,0.26160714285714287,0.06294642857142857,0.16294642857142858,0.07991071428571428,0.06607142857142857,0.07723214285714286,0.024553571428571428,2240.0,0.008482142857142856,0.01607142857142857,0.049107142857142856
2298,E02002360,0.223267750213858,0.02694610778443114,0.19632164242942687,0.2352437981180496,0.08041060735671514,0.09880239520958084,0.06030795551753636,0.08810949529512403,0.07527801539777587,0.04875962360992301,2338.0,0.023096663815226688,0.02566295979469632,0.08982035928143713
2299,E02002361,0.22933467741935484,0.034274193548387094,0.19506048387096775,0.24294354838709678,0.06854838709677419,0.10685483870967742,0.052923387096774195,0.08316532258064516,0.07308467741935484,0.06350806451612903,1984.0,0.03679435483870968,0.026713709677419355,0.07963709677419355
2300,E02002362,0.09084249084249084,0.011355311355311355,0.07948717948717948,0.147985347985348,0.07765567765567766,0.10402930402930403,0.10366300366300367,0.14212454212454212,0.1783882783882784,0.08681318681318681,2730.0,0.04395604395604396,0.04285714285714286,0.0684981684981685
2301,E02002363,0.2717795979151154,0.03462397617274758,0.23715562174236784,0.2859270290394639,0.08004467609828742,0.09903201787043932,0.05063291139240506,0.06738644825018615,0.058823529411764705,0.033879374534623974,2686.0,0.01712583767684289,0.01675353685778109,0.05249441548771407
2302,E02002364,0.041603247082699135,0.009639776763064434,0.0319634703196347,0.10553018772196854,0.0517503805175038,0.08878741755454084,0.1248097412480974,0.1872146118721461,0.23186199898528664,0.10299340436326737,1971.0,0.053779807204464736,0.049213597158802636,0.0654490106544901
2303,E02002366,0.18610897927858788,0.02340752110514198,0.1627014581734459,0.19608595548733693,0.07597851112816577,0.1676899462778204,0.06600153491941672,0.0886415963161934,0.07943207981580967,0.0498848810437452,2606.0,0.031465848042977744,0.01841903300076746,0.09017651573292403
2304,E02002367,0.09850746268656717,0.010447761194029851,0.0880597014925373,0.1328358208955224,0.06467661691542288,0.08407960199004975,0.08606965174129354,0.15024875621890546,0.1572139303482587,0.11641791044776119,2010.0,0.07213930348258707,0.044278606965174126,0.10995024875621891
2305,E02002368,0.21396474248185274,0.0473556861389561,0.16660905634289666,0.2509505703422053,0.08019357068786727,0.132388524023505,0.10127894918769444,0.0750086415485655,0.07708261320428621,0.020048392671966817,2893.0,0.011406844106463879,0.008641548565502939,0.04908399585205669
2306,E02002369,0.05839727195225917,0.011082693947144074,0.04731457800511509,0.11466325660699062,0.06905370843989769,0.10954816709292413,0.10400682011935208,0.16751918158567775,0.2041773231031543,0.09036658141517477,2346.0,0.05029838022165388,0.040068201193520885,0.08226768968456948
2307,E02002370,0.05449464368886819,0.01350721937587331,0.040987424312994875,0.11970190964136004,0.07452258965999069,0.09408476944573824,0.13553795994410806,0.1616208663251048,0.2231020027945971,0.07312529110386586,2147.0,0.04145319049836982,0.031672100605496044,0.06380996739636702
2308,E02002371,0.09993961352657005,0.011473429951690822,0.08846618357487923,0.16696859903381642,0.07759661835748792,0.10507246376811594,0.07971014492753623,0.11956521739130435,0.1292270531400966,0.11443236714975845,3312.0,0.06733091787439613,0.04710144927536232,0.10748792270531402
2309,E02002373,0.06692625943051837,0.005110732538330494,0.06181552689218788,0.09929423217327817,0.044293015332197615,0.03139449987831589,0.02969092236553906,0.045023119980530546,0.03699196884886834,0.03747870528109029,4109.0,0.01849598442443417,0.01898272085665612,0.6089072767096617
2310,E02002374,0.13262999246420498,0.019969856819894497,0.11266013564431047,0.2015825169555388,0.07648831951770912,0.0828937452901281,0.07535795026375283,0.11228334589299171,0.09796533534287867,0.058025621703089676,2654.0,0.0293896006028636,0.028636021100226075,0.1627731725697061
2311,E02002375,0.0625531914893617,0.015319148936170212,0.04723404255319149,0.10340425531914893,0.05702127659574468,0.06851063829787234,0.08553191489361703,0.11063829787234042,0.14808510638297873,0.06297872340425532,2350.0,0.04042553191489362,0.0225531914893617,0.30127659574468085
2312,E02002376,0.0391304347826087,0.007729468599033816,0.03140096618357488,0.08840579710144927,0.04734299516908213,0.1318840579710145,0.1,0.15603864734299516,0.20772946859903382,0.11980676328502415,2070.0,0.07294685990338164,0.04685990338164251,0.10966183574879228
2313,E02002377,0.040690505548705305,0.004932182490752158,0.035758323057953144,0.08836826962597616,0.06494040279490342,0.14837648993012742,0.09247842170160296,0.1405672009864365,0.13111385121249486,0.1389231401561858,2433.0,0.08508014796547472,0.05384299219071106,0.15454171804356762
2314,E02002379,0.041157556270096464,0.00964630225080386,0.031511254019292605,0.09453376205787781,0.05594855305466238,0.08681672025723473,0.11639871382636656,0.15112540192926044,0.245016077170418,0.1311897106109325,1555.0,0.07331189710610933,0.05787781350482315,0.07781350482315112
2315,E02002380,0.09528851244044469,0.024880889359449446,0.07040762308099524,0.17522498676548437,0.07040762308099524,0.13340391741662255,0.1328745367919534,0.1339332980412917,0.16146109052408683,0.04076230809952356,1889.0,0.02011646373742721,0.020645844362096346,0.05664372683959767
2316,E02002381,0.12391681109185441,0.025996533795493933,0.09792027729636049,0.20147313691507798,0.07582322357019064,0.11655112651646447,0.11741767764298093,0.1265164644714038,0.13388214904679377,0.04592720970537262,2308.0,0.02123050259965338,0.024696707105719237,0.05849220103986135
2317,E02002382,0.04373464373464373,0.005896805896805897,0.03783783783783784,0.08648648648648649,0.04963144963144963,0.1601965601965602,0.0855036855036855,0.15282555282555282,0.16265356265356265,0.13022113022113022,2035.0,0.08206388206388206,0.04815724815724816,0.12874692874692875
2318,E02002383,0.03426432479124676,0.0028793550244745176,0.03138496976677224,0.07054419809962569,0.046357615894039736,0.031672905269219696,0.03426432479124676,0.057299164987042905,0.04261445436222286,0.03714367981572128,3473.0,0.02130722718111143,0.015836452634609848,0.6458393319896343
2319,E02002384,0.05434552759568619,0.004229223937407486,0.0501163036582787,0.07528018608585324,0.04842461408331571,0.039754705011630365,0.06999365616409389,0.08098963840135336,0.09071685345739057,0.07443434129837175,4729.0,0.04334954535842673,0.03108479593994502,0.4660604779023049
2320,E02002385,0.0872591006423983,0.007762312633832976,0.07949678800856531,0.15899357601713063,0.08859743040685225,0.057815845824411134,0.0626338329764454,0.0867237687366167,0.08163811563169165,0.05192719486081371,3736.0,0.02569593147751606,0.026231263383297645,0.32441113490364026
2321,E02002386,0.11689189189189189,0.029054054054054056,0.08783783783783784,0.21655405405405406,0.0891891891891892,0.12837837837837837,0.13547297297297298,0.11047297297297297,0.13074324324324324,0.02533783783783784,2960.0,0.009797297297297298,0.015540540540540541,0.04695945945945946
2322,E02002387,0.0861067089276281,0.01531959852086635,0.07078711040676175,0.1468568409931326,0.060221870047543584,0.09138932910723718,0.11727416798732171,0.16059165346011622,0.19968304278922344,0.0797675647120972,1893.0,0.04595879556259905,0.03380876914949815,0.05810882197569995
2323,E02002388,0.09181331293037491,0.013389441469013007,0.0784238714613619,0.1557000765110941,0.061591430757459834,0.10482019892884469,0.1090283091048202,0.1434583014537108,0.19510328997704668,0.07536342769701607,2614.0,0.036342769701606735,0.03902065799540933,0.06312165263963275
2324,E02002389,0.048678720445062586,0.011126564673157162,0.037552155771905425,0.09411219286045433,0.055632823365785816,0.09689383402874363,0.10384793694946685,0.16504404265183126,0.24571163653222067,0.11404728789986092,2157.0,0.06768660176170607,0.04636068613815485,0.07603152526657395
2325,E02002390,0.06822429906542056,0.016822429906542057,0.0514018691588785,0.15140186915887852,0.06869158878504673,0.1280373831775701,0.13177570093457944,0.14299065420560747,0.18738317757009346,0.05841121495327103,2140.0,0.029906542056074768,0.02850467289719626,0.0630841121495327
2326,E02002391,0.1257883672039243,0.026629292221443588,0.09915907498248074,0.21198318149964962,0.08689558514365803,0.1257883672039243,0.1156271899088998,0.1107217939733707,0.14365802382620882,0.03153468815697267,2854.0,0.017168885774351786,0.014365802382620883,0.04800280308339173
2327,E02002392,0.04261979292078016,0.0026486876956417047,0.039971105225138456,0.06742114134360704,0.033469780881290635,0.024078979051288224,0.022875030098723815,0.044305321454370335,0.040934264387189986,0.032506621719239105,4153.0,0.02143029135564652,0.011076330363592584,0.6917890681435107
2328,E02002393,0.049983979493752,0.005446972124319128,0.04453700736943288,0.10381288048702339,0.05831464274271067,0.08042294136494713,0.08715155398910605,0.1650112143543736,0.20474206984940724,0.15411727010573534,3121.0,0.08266581223966678,0.07145145786606857,0.09644344761294457
2329,E02002394,0.03544929925803792,0.005770816158285243,0.02967848309975268,0.10469909315746084,0.06183017312448475,0.08367683429513603,0.09233305853256389,0.15952184666117064,0.23948887056883758,0.14014839241549876,2426.0,0.08779884583676835,0.05234954657873042,0.08285243198680957
2330,E02002395,0.14442916093535077,0.027510316368638238,0.11691884456671252,0.21320495185694635,0.07794589637780834,0.1448876662081614,0.09261806510774874,0.1082072443833104,0.10408069692801467,0.029344337459880788,2181.0,0.014672168729940394,0.014672168729940394,0.08528198074277854
2331,E02002396,0.10024301336573511,0.020656136087484813,0.0795868772782503,0.18317132442284326,0.08414337788578372,0.10510328068043742,0.11543134872417983,0.12910085054678008,0.16707168894289187,0.05376670716889429,3292.0,0.024605103280680437,0.02916160388821385,0.061968408262454436
2332,E02002397,0.09534534534534535,0.023273273273273273,0.07207207207207207,0.16103603603603603,0.08408408408408409,0.12875375375375375,0.12462462462462462,0.13438438438438438,0.1704204204204204,0.04617117117117117,2664.0,0.021396396396396396,0.024774774774774775,0.05518018018018018
2333,E02002398,0.10367892976588629,0.02564102564102564,0.07803790412486064,0.20735785953177258,0.08918617614269789,0.1415830546265329,0.1282051282051282,0.09401709401709402,0.14195466369379414,0.033073206986250464,2691.0,0.015235971757710888,0.017837235228539576,0.06094388703084355
2334,E02002399,0.04311611954924057,0.010779029887310143,0.03233708966193043,0.12444879960803527,0.08378245957863792,0.09015188633023027,0.11954924056834886,0.1533561979421852,0.22831945124938754,0.0788829005389515,2041.0,0.044585987261146494,0.034296913277805,0.07839294463498285
2335,E02002400,0.05243227497815322,0.0066996795805418004,0.04573259539761142,0.11098164870375765,0.06291872997378387,0.1007864841246723,0.10457325953976114,0.15962714826682203,0.2292455578211477,0.11739003786775415,3433.0,0.07282260413632391,0.04456743373143024,0.06204485872414797
2336,E02002401,0.03488372093023256,0.00910010111223458,0.02578361981799798,0.08645096056622852,0.03943377148634985,0.0980788675429727,0.10566228513650151,0.14459049544994945,0.26238624873609706,0.12992922143579372,1978.0,0.08240647118301314,0.047522750252780584,0.09858442871587463
2337,E02002402,0.16347501167678655,0.0425035030359645,0.12097150864082204,0.24614666043904718,0.08921064922933208,0.12891172349369454,0.11816907986921998,0.08173750583839327,0.08407286314806166,0.022419430172816442,2141.0,0.007940214852872489,0.014479215319943952,0.0658570761326483
2338,E02002403,0.12011439466158245,0.026215443279313633,0.09389895138226882,0.2149666348903718,0.08674928503336511,0.11916110581506197,0.12488083889418494,0.09723546234509056,0.1344137273593899,0.03145853193517636,2098.0,0.014299332697807437,0.017159199237368923,0.07102001906577693
2339,E02002404,0.1342443729903537,0.015005359056806002,0.1192390139335477,0.1610396570203644,0.09271168274383708,0.05466237942122187,0.07583065380493033,0.1047695605573419,0.1454983922829582,0.0819935691318328,3732.0,0.04340836012861737,0.03858520900321544,0.1492497320471597
2340,E02002405,0.11894446632532493,0.03347774714454509,0.08546671918077983,0.19929105947223316,0.08192201654194564,0.14533280819220165,0.12209531311539977,0.10831035840882237,0.13627412367073652,0.03387160299330445,2539.0,0.01536037810161481,0.018511224891689642,0.05395825128003151
2341,E02002406,0.15017598748533437,0.035588580367618305,0.11458740711771608,0.23464998044583496,0.09073132577238952,0.11928040672663277,0.12084473992960501,0.09034024247164646,0.11536957371920219,0.016034415330465387,2557.0,0.010168165819319515,0.005866249511145874,0.06257332811888933
2342,E02002407,0.043935926773455376,0.012356979405034324,0.031578947368421054,0.09977116704805492,0.07459954233409612,0.08375286041189932,0.1148741418764302,0.1588100686498856,0.23432494279176203,0.11121281464530892,2185.0,0.05125858123569794,0.05995423340961099,0.07871853546910755
2343,E02002408,0.13689281413087115,0.03211561621838619,0.10477719791248495,0.2083500602167804,0.08550782818145324,0.12565234845443596,0.11120032115616219,0.11842633480529907,0.1376957045363308,0.03291850662384584,2491.0,0.014452027298273785,0.01846647932557206,0.043356081894821354
2344,E02002409,0.0746907706945766,0.021883920076117985,0.05280685061845861,0.1412940057088487,0.06565176022835395,0.14176974310180782,0.13558515699333967,0.13368220742150333,0.18315889628924834,0.06803044719314938,2102.0,0.029495718363463368,0.03853472882968601,0.056137012369172214
2345,E02002410,0.0889241762604208,0.0166732830488289,0.07225089321159191,0.17149662564509727,0.0833664152441445,0.12266772528781263,0.13298928146089717,0.1222707423580786,0.1703056768558952,0.054386661373560935,2519.0,0.02739182215164748,0.026994839221913456,0.053592695514092896
2346,E02002411,0.11730769230769231,0.010576923076923078,0.10673076923076923,0.15544871794871795,0.07179487179487179,0.07852564102564102,0.08717948717948718,0.14551282051282052,0.16282051282051282,0.1016025641025641,3120.0,0.05576923076923077,0.04583333333333333,0.0798076923076923
2347,E02002412,0.1178115015974441,0.027955271565495207,0.08985623003194888,0.20007987220447285,0.08386581469648563,0.11222044728434505,0.11421725239616613,0.10463258785942492,0.17172523961661343,0.04033546325878594,2504.0,0.02156549520766773,0.018769968051118212,0.05511182108626198
2348,E02002414,0.04643527204502814,0.010787992495309569,0.03564727954971857,0.09333958724202626,0.07879924953095685,0.07833020637898687,0.11163227016885553,0.16932457786116323,0.22889305816135083,0.11632270168855535,2132.0,0.058161350844277676,0.058161350844277676,0.07692307692307693
2349,E02002415,0.03206168831168831,0.004058441558441558,0.028003246753246752,0.07954545454545454,0.05397727272727273,0.137987012987013,0.0864448051948052,0.15625,0.19805194805194806,0.15137987012987014,2464.0,0.07954545454545454,0.07183441558441558,0.10430194805194805
2350,E02002416,0.10223214285714285,0.033035714285714286,0.06919642857142858,0.16741071428571427,0.07321428571428572,0.13482142857142856,0.15044642857142856,0.12366071428571429,0.16294642857142858,0.034375,2240.0,0.019196428571428573,0.015178571428571428,0.05089285714285714
2351,E02002417,0.11731356301788051,0.029219363279546447,0.08809419973833406,0.18098560837331007,0.06628870475359791,0.1434801569995639,0.14827736589620585,0.113388573920628,0.1609245529873528,0.030963802878325338,2293.0,0.017880505887483647,0.013083296990841693,0.03837767117313563
2352,E02002418,0.10336906584992343,0.030627871362940276,0.07274119448698316,0.18683001531393567,0.08652373660030628,0.11600306278713629,0.15160796324655437,0.11217457886676876,0.1604134762633997,0.027182235834609495,2612.0,0.01454823889739663,0.012633996937212864,0.055895865237366005
2353,E02002419,0.05636978579481398,0.013904547162720781,0.0424652386320932,0.1176249530251785,0.06726794438181134,0.10033821871476889,0.11687335588124766,0.15257422021796316,0.2307403231867719,0.08944006012777152,2661.0,0.051108605787298006,0.038331454340473504,0.06877113866967305
2354,E02002420,0.08225108225108226,0.01911976911976912,0.06313131313131314,0.15223665223665223,0.08946608946608947,0.1240981240981241,0.11832611832611832,0.13672438672438672,0.1756854256854257,0.05194805194805195,2772.0,0.026695526695526696,0.025252525252525252,0.06926406926406926
2355,E02002421,0.029015544041450778,0.006735751295336788,0.02227979274611399,0.09585492227979274,0.05958549222797927,0.08186528497409326,0.11295336787564766,0.1689119170984456,0.25699481865284973,0.11243523316062176,1930.0,0.06994818652849741,0.04248704663212435,0.08238341968911918
2356,E02002422,0.1458058849363197,0.032059727711901624,0.1137461572244181,0.2235397452788757,0.08827404479578392,0.12340799297321037,0.12560386473429952,0.09881422924901186,0.11945542380324989,0.020641194554238032,2277.0,0.007905138339920948,0.012736056214317084,0.054457619675010976
2357,E02002423,0.046328240512567766,0.01429275505174963,0.032035485460818136,0.10152784622966979,0.06407097092163627,0.11039921143420404,0.1291276490882208,0.15623459832429767,0.24938393297190733,0.07984228684080828,2029.0,0.03844258255298177,0.041399704287826515,0.06308526367668803
2358,E02002424,0.13644589214621788,0.03510676800579081,0.10133912414042708,0.20629750271444083,0.08541440463264567,0.11219688744118711,0.1259500542888165,0.10712993123416577,0.14585595367354326,0.027506333695258775,2763.0,0.014838943177705392,0.012667390517553384,0.053203040173724216
2359,E02002425,0.12688524590163935,0.03475409836065574,0.0921311475409836,0.21934426229508197,0.0760655737704918,0.14163934426229507,0.12032786885245901,0.08721311475409836,0.14557377049180328,0.03344262295081967,3050.0,0.018032786885245903,0.01540983606557377,0.04950819672131147
2360,E02002426,0.1685475063705861,0.04186385147433564,0.12668365489625044,0.20859119038951585,0.07863123407353477,0.1259555879140881,0.11721878412813978,0.0957408081543502,0.12267928649435748,0.026574444848926102,2747.0,0.016017473607571896,0.010556971241354204,0.056061157626501636
2361,E02002427,0.11296534017971759,0.0329482242190843,0.0800171159606333,0.1972614462986735,0.07702182284980745,0.11767222935387249,0.1386392811296534,0.10483525887890457,0.16174582798459564,0.03337612323491656,2337.0,0.01797175866495507,0.01540436456996149,0.05648267008985879
2362,E02002428,0.09195876288659793,0.02020618556701031,0.07175257731958763,0.14597938144329897,0.09072164948453608,0.10556701030927836,0.13855670103092785,0.12783505154639174,0.2020618556701031,0.04865979381443299,2425.0,0.02639175257731959,0.0222680412371134,0.04865979381443299
2363,E02002429,0.13739669421487602,0.03615702479338843,0.1012396694214876,0.21143250688705234,0.07954545454545454,0.12982093663911845,0.11122589531680441,0.10296143250688705,0.13739669421487602,0.03477961432506887,2904.0,0.02134986225895317,0.013429752066115703,0.05544077134986226
2364,E02002430,0.03383128295254833,0.009666080843585237,0.024165202108963092,0.0852372583479789,0.05711775043936731,0.07249560632688928,0.1195079086115993,0.17706502636203866,0.2662565905096661,0.11028119507908611,2276.0,0.054481546572934976,0.05579964850615114,0.07820738137082602
2365,E02002431,0.12040816326530612,0.02142857142857143,0.09897959183673469,0.20204081632653062,0.08775510204081632,0.09149659863945578,0.11700680272108843,0.11394557823129252,0.17857142857142858,0.04421768707482993,2940.0,0.022108843537414966,0.022108843537414966,0.0445578231292517
2366,E02002432,0.1120414673046252,0.03110047846889952,0.08094098883572567,0.1850079744816587,0.07097288676236045,0.12679425837320574,0.14872408293460926,0.09569377990430622,0.173444976076555,0.03668261562998405,2508.0,0.023125996810207338,0.013556618819776715,0.05063795853269538
2367,E02002433,0.11378273937312151,0.021897810218978103,0.09188492915414341,0.17518248175182483,0.09403177329325892,0.10218978102189781,0.12194074710176041,0.13181623014169172,0.1794761700300558,0.043366251610133105,2329.0,0.021897810218978103,0.021468441391155002,0.038213825676255905
2368,E02002434,0.12742561448900389,0.02943078913324709,0.09799482535575679,0.21895213454075033,0.07632600258732213,0.12871927554980594,0.11351875808538163,0.1057567917205692,0.13777490297542044,0.03557567917205692,3092.0,0.020051746442432083,0.015523932729624839,0.055950840879689524
2369,E02002435,0.13384671800513384,0.034103410341034104,0.09974330766409974,0.21085441877521086,0.0847084708470847,0.13714704803813715,0.10854418775210854,0.11074440777411075,0.13494682801613495,0.027502750275027504,2727.0,0.011001100110011002,0.0165016501650165,0.0517051705170517
2370,E02002436,0.09437156157427,0.02369868810833686,0.07067287346593314,0.16335167160389336,0.07067287346593314,0.12314853999153619,0.11680067710537452,0.11722386796445197,0.1917054591620821,0.06559458315700381,2363.0,0.04358865848497673,0.022005924672027083,0.05713076597545493
2371,E02002437,0.15518744551002617,0.04097646033129904,0.11421098517872712,0.22406277244986922,0.08413251961639058,0.13426329555361813,0.11290322580645161,0.07497820401046207,0.11726242371403661,0.02746294681778553,2294.0,0.015257192676547515,0.012205754141238012,0.06974716652136007
2372,E02002438,0.04177449168207024,0.011829944547134935,0.029944547134935304,0.08613678373382624,0.041404805914972274,0.07208872458410351,0.14639556377079482,0.15083179297597044,0.3238447319778189,0.08835489833641405,2705.0,0.053974121996303144,0.034380776340110906,0.049168207024029575
2373,E02002439,0.045097369320122996,0.012982576016399043,0.03211479330372395,0.12401776563033823,0.06867099419200547,0.07482063546293133,0.14793303723949436,0.16843184147591392,0.2811752647762214,0.05124701059104886,2927.0,0.02801503245644004,0.023231978134608814,0.038606081311923474
2374,E02002440,0.06720233747260775,0.019722425127830533,0.04747991234477721,0.1168736303871439,0.05551497443389335,0.09824689554419284,0.14755295836376917,0.1420745069393718,0.24543462381300218,0.08254200146092038,2738.0,0.052593133674214754,0.029948867786705625,0.04455807158509861
2375,E02002441,0.05218484753222257,0.013203395158755108,0.038981452373467465,0.11442942470921094,0.06696007544797233,0.08802263439170073,0.13360578434454573,0.1534108770826784,0.287645394530022,0.05910091166299906,3181.0,0.033322854448286705,0.025778057214712356,0.044640050298648225
2376,E02002442,0.08536585365853659,0.027057926829268292,0.058307926829268296,0.16996951219512196,0.07240853658536585,0.10099085365853659,0.1676829268292683,0.125,0.1916920731707317,0.03429878048780488,2624.0,0.019817073170731708,0.014481707317073171,0.052591463414634144
2377,E02002443,0.12169770463404071,0.03291468168038112,0.0887830229536596,0.2104807275877003,0.07232568211346903,0.13165872672152448,0.12516240796881767,0.08921611087050671,0.1537462104807276,0.04027717626678216,2309.0,0.033780857514075356,0.0064963187527068,0.055435253356431353
2378,E02002444,0.12258064516129032,0.03133640552995392,0.0912442396313364,0.1815668202764977,0.07419354838709677,0.12995391705069123,0.13225806451612904,0.10460829493087558,0.17235023041474654,0.03732718894009217,2170.0,0.01889400921658986,0.018433179723502304,0.04516129032258064
2379,E02002445,0.09022556390977443,0.027700831024930747,0.06252473288484368,0.1772853185595568,0.07083498219232291,0.14206569054214482,0.11990502572220024,0.12386228729719034,0.184408389394539,0.03719825880490701,2527.0,0.020577760189948554,0.01662049861495845,0.05421448357736446
