,GEOGRAPHY_CODE,All categories: Usual residents by communal establishment management and type,All communal establishments,Establishment not stated,Medical and care establishment: Local Authority: Care home or other home,Medical and care establishment: Local Authority: Children's home (including secure units),Medical and care establishment: NHS: General hospital,Medical and care establishment: NHS: Mental health hospital/unit (including secure units),Medical and care establishment: NHS: Other hospital,Medical and care establishment: Other,Medical and care establishment: Other: Care home with nursing,Medical and care establishment: Other: Care home without nursing,Medical and care establishment: Other: Children's home (including secure units),Medical and care establishment: Registered Social Landlord/Housing Association,Other establishments
187,E02000213,56.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.30357142857142855,0.0,0.0,0.625
188,E02000214,17.0,0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.17647058823529413
189,E02000215,104.0,0.08653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.36538461538461536,0.11538461538461539,0.0,0.0,0.2692307692307692
190,E02000216,116.0,0.0603448275862069,0.0,0.0,0.0,0.0,0.0,0.07758620689655173,0.0,0.6379310344827587,0.28448275862068967,0.0,0.0,0.0
191,E02000217,0.0,inf,,,,,,,,,,,,
192,E02000218,0.0,inf,,,,,,,,,,,,
193,E02000219,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
194,E02000220,372.0,0.10483870967741936,0.013440860215053764,0.008064516129032258,0.0,0.0,0.0,0.016129032258064516,0.08870967741935484,0.1639784946236559,0.26344086021505375,0.0,0.07526881720430108,0.37768817204301075
195,E02000221,190.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6210526315789474,0.29473684210526313,0.0,0.0,0.08421052631578947
196,E02000222,85.0,0.10588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.6588235294117647,0.0,0.0,0.2235294117647059
197,E02000224,38.0,0.2631578947368421,0.10526315789473684,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.6052631578947368,0.0,0.0,0.13157894736842105
198,E02000225,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
199,E02000226,189.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17989417989417988,0.0,0.0,0.8042328042328042
200,E02000227,0.0,inf,,,,,,,,,,,,
201,E02000228,70.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202,E02000229,59.0,0.03389830508474576,0.0,0.7627118644067796,0.0,0.0,0.0,0.0,0.0,0.0,0.23728813559322035,0.0,0.0,0.0
203,E02000230,300.0,0.07,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.04666666666666667,0.44666666666666666,0.43,0.0,0.0,0.02666666666666667
204,E02000231,244.0,0.0778688524590164,0.040983606557377046,0.0,0.0,0.0,0.0,0.0,0.0,0.3114754098360656,0.5983606557377049,0.020491803278688523,0.0,0.04918032786885246
205,E02000232,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
206,E02000233,158.0,0.04430379746835443,0.0,0.0,0.0,0.0,0.0,0.04430379746835443,0.0,0.6455696202531646,0.310126582278481,0.0,0.0,0.0
207,E02000234,43.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
208,E02000235,68.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209,E02000236,28.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.4642857142857143,0.0,0.0,0.0
210,E02000237,20.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
211,E02000238,119.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10084033613445378,0.0,0.0,0.8991596638655462
212,E02000239,0.0,inf,,,,,,,,,,,,
213,E02000240,0.0,inf,,,,,,,,,,,,
214,E02000241,0.0,inf,,,,,,,,,,,,
215,E02000243,42.0,0.07142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.07142857142857142
216,E02000244,0.0,inf,,,,,,,,,,,,
217,E02000245,12.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,E02000247,218.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788990825688074,0.0,0.0,0.3211009174311927,0.0
219,E02000248,0.0,inf,,,,,,,,,,,,
220,E02000249,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221,E02000250,120.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583333333333333,0.31666666666666665,0.0,0.0,0.125
222,E02000252,59.0,0.15254237288135594,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,0.0,0.0847457627118644,0.0,0.0,0.5
223,E02000253,67.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.9402985074626866
224,E02000254,122.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344262295081968,0.0,0.0,0.0,0.06557377049180328
225,E02000255,136.0,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5441176470588235,0.2647058823529412,0.0,0.0,0.19117647058823528
226,E02000256,210.0,0.08095238095238096,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.08095238095238096,0.3380952380952381,0.14285714285714285,0.0,0.0,0.430952380952381
227,E02000257,299.0,0.06688963210702341,0.0,0.0,0.0,0.0,0.0,0.0,0.07023411371237458,0.06020066889632107,0.36454849498327757,0.0,0.0,0.5050167224080268
228,E02000258,71.0,0.1267605633802817,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450704225352113,0.0,0.0,0.11267605633802817
229,E02000259,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230,E02000260,178.0,0.056179775280898875,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.15168539325842698,0.06179775280898876,0.0,0.0,0.7640449438202247
231,E02000261,14.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.35714285714285715
232,E02000262,170.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.058823529411764705,0.0,0.5411764705882353,0.38823529411764707
233,E02000263,62.0,0.08064516129032258,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.6370967741935484
234,E02000264,124.0,0.07258064516129033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.024193548387096774,0.0,0.0,0.22580645161290322
235,E02000265,138.0,0.07971014492753623,0.16666666666666666,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.036231884057971016,0.0,0.45652173913043476,0.39492753623188404
236,E02000266,693.0,0.01875901875901876,0.0,0.0,0.0,0.11832611832611832,0.6406926406926406,0.0,0.1111111111111111,0.12987012987012986,0.0,0.0,0.0,0.0
237,E02000267,13.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,E02000268,233.0,0.030042918454935622,0.10300429184549356,0.0,0.0,0.0,0.0,0.0,0.0,0.296137339055794,0.04291845493562232,0.0,0.0,0.6094420600858369
239,E02000269,75.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6533333333333333,0.0,0.0,0.0,0.3466666666666667
240,E02000270,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,E02000271,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
242,E02000272,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
243,E02000274,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,E02000275,179.0,0.03910614525139665,0.00558659217877095,0.0,0.0,0.0,0.2122905027932961,0.0,0.0,0.5418994413407822,0.0,0.0,0.0,0.2430167597765363
245,E02000276,263.0,0.022813688212927757,0.015209125475285171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923954372623575
246,E02000277,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
247,E02000278,66.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485,0.6515151515151515,0.0,0.0,0.0
248,E02000279,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
249,E02000280,51.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250,E02000281,130.0,0.05384615384615385,0.06153846153846154,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.4153846153846154,0.34615384615384615,0.0,0.0,0.06153846153846154
251,E02000282,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
252,E02000283,16.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.8125,0.0,0.0,0.0
253,E02000284,48.0,0.1875,0.20833333333333334,0.0,0.0,0.020833333333333332,0.08333333333333333,0.0,0.0,0.0,0.5625,0.0,0.125,0.20833333333333334
254,E02000285,29.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.41379310344827586,0.0,0.0,0.5172413793103449
255,E02000286,218.0,0.03669724770642202,0.027522935779816515,0.0,0.0,0.009174311926605505,0.5504587155963303,0.027522935779816515,0.0,0.0,0.3853211009174312,0.0,0.0,0.027522935779816515
256,E02000287,329.0,0.02735562310030395,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2188449848024316,0.0,0.0,0.7796352583586627
257,E02000288,28.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.6785714285714286,0.0,0.0,0.0
258,E02000291,115.0,0.0782608695652174,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.6608695652173913,0.0,0.0,0.11739130434782609
259,E02000292,23.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
260,E02000293,33.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
261,E02000294,179.0,0.0111731843575419,0.8491620111731844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15083798882681565,0.0,0.0,0.8491620111731844
262,E02000295,87.0,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.10344827586206896,0.0,0.0,0.0
263,E02000296,129.0,0.05426356589147287,0.0,0.0,0.0,0.0,0.0,0.0,0.13178294573643412,0.3333333333333333,0.5348837209302325,0.0,0.0,0.0
264,E02000297,63.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.6190476190476191,0.0,0.0,0.0
265,E02000298,67.0,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266,E02000299,50.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
267,E02000300,55.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0
268,E02000302,50.0,0.1,0.02,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.02
269,E02000303,18.0,0.16666666666666666,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0
270,E02000304,92.0,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804347826086957,0.6195652173913043,0.0,0.0,0.0
271,E02000305,160.0,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0
272,E02000306,0.0,inf,,,,,,,,,,,,
273,E02000308,75.0,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
274,E02000309,77.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961038961038961,0.03896103896103896,0.0,0.0,0.0
275,E02000311,11.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453,0.0,0.0,0.0
276,E02000312,69.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927536231884058,0.5072463768115942,0.0,0.0,0.0
277,E02000313,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
278,E02000314,899.0,0.006674082313681869,0.0,0.07452725250278086,0.0,0.0011123470522803114,0.0,0.0,0.0,0.06229143492769744,0.0,0.0,0.0,0.8620689655172413
279,E02000315,41.0,0.3170731707317073,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.0
280,E02000316,52.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692307692307,0.0,0.0,0.019230769230769232
281,E02000317,77.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
282,E02000319,146.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191780821917808,0.0958904109589041,0.0,0.0,0.18493150684931506
283,E02000320,21.0,0.19047619047619047,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
284,E02000321,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,E02000323,43.0,0.11627906976744186,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.5348837209302325,0.0,0.16279069767441862,0.046511627906976744
286,E02000324,134.0,0.07462686567164178,0.0,0.08955223880597014,0.0,0.0,0.0,0.0,0.0,0.5746268656716418,0.3358208955223881,0.0,0.0,0.0
287,E02000326,7.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857
288,E02000327,389.0,0.007712082262210797,0.007712082262210797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961439588688946
289,E02000328,94.0,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.24468085106382978,0.48936170212765956,0.07446808510638298,0.0,0.18085106382978725,0.010638297872340425
290,E02000329,11.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0
291,E02000331,26.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.15384615384615385,0.0,0.0,0.038461538461538464
292,E02000332,14.0,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5,0.0,0.0,0.07142857142857142
293,E02000333,117.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.26495726495726496,0.452991452991453,0.28205128205128205,0.0,0.0,0.0
294,E02000334,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
295,E02000337,0.0,inf,,,,,,,,,,,,
296,E02000339,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,E02000340,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
298,E02000341,0.0,inf,,,,,,,,,,,,
299,E02000342,1074.0,0.006517690875232775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,E02000343,17.0,0.11764705882352941,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764
301,E02000344,110.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
302,E02000345,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7
303,E02000346,71.0,0.15492957746478872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36619718309859156,0.0,0.0,0.6338028169014085
304,E02000347,72.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
305,E02000348,13.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.07692307692307693
306,E02000350,28.0,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7857142857142857,0.0,0.0,0.07142857142857142
307,E02000351,82.0,0.14634146341463414,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.0,0.0,0.7926829268292683
308,E02000352,50.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
309,E02000353,12.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334
310,E02000354,53.0,0.16981132075471697,0.0,0.0,0.0,0.0,0.0,0.0,0.11320754716981132,0.0,0.6981132075471698,0.0,0.18867924528301888,0.0
311,E02000355,160.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.68125,0.0,0.0,0.0,0.28125
312,E02000356,58.0,0.1206896551724138,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.3275862068965517,0.0,0.05172413793103448,0.0,0.0,0.6120689655172413
313,E02000358,11.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
314,E02000359,12.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
315,E02000361,8.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.125
316,E02000362,97.0,0.20618556701030927,0.0,0.0,0.0,0.0,0.35051546391752575,0.0,0.0,0.0,0.6082474226804123,0.0,0.0,0.041237113402061855
317,E02000363,0.0,inf,,,,,,,,,,,,
318,E02000364,19.0,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
319,E02000365,56.0,0.05357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
320,E02000366,118.0,0.4067796610169492,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915254237288136
321,E02000367,119.0,0.03361344537815126,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.08403361344537816,0.0,0.0,0.0,0.0,0.9117647058823529
322,E02000368,13.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
323,E02000369,34.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.4411764705882353
324,E02000370,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325,E02000371,727.0,0.009628610729023384,0.002751031636863824,0.0,0.0,0.0,0.0,0.0,0.016506189821182942,0.0,0.0,0.0,0.0,0.9821182943603851
326,E02000372,344.0,0.02616279069767442,0.029069767441860465,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.9622093023255814
327,E02000374,19.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.5526315789473685
328,E02000375,30.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667
329,E02000376,25.0,0.36,0.2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
330,E02000377,236.0,0.046610169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.18220338983050846,0.7923728813559322
331,E02000378,20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75
332,E02000379,170.0,0.07647058823529412,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.7705882352941177,0.0058823529411764705,0.0,0.0,0.22058823529411764
333,E02000380,52.0,0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.7692307692307693
334,E02000381,86.0,0.29069767441860467,0.011627906976744186,0.47674418604651164,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.5058139534883721
335,E02000382,21.0,3.857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
336,E02000383,132.0,0.06818181818181818,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.38257575757575757
337,E02000384,200.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.0,0.0,0.09,0.475
338,E02000385,20.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3
339,E02000386,19.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,0.39473684210526316
340,E02000387,32.0,0.09375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875
341,E02000388,51.0,0.19607843137254902,0.37254901960784315,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.3431372549019608
342,E02000389,7.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,E02000390,6.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
344,E02000391,17.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.23529411764705882
345,E02000392,41.0,0.0975609756097561,0.36585365853658536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170731707317073
346,E02000393,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
347,E02000394,307.0,0.019543973941368076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280130293159609,0.0,0.0,0.9771986970684039
348,E02000395,0.0,inf,,,,,,,,,,,,
349,E02000397,17.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.5882352941176471
350,E02000398,124.0,0.04032258064516129,0.9516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.9516129032258065
351,E02000400,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
352,E02000403,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
353,E02000404,11.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
354,E02000405,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
355,E02000406,0.0,inf,,,,,,,,,,,,
356,E02000407,73.0,0.1780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684931506849315,0.589041095890411,0.0,0.1643835616438356,0.1780821917808219
357,E02000408,35.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
358,E02000409,57.0,0.07017543859649122,0.0,0.8070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.19298245614035087,0.0,0.0,0.0
359,E02000410,57.0,0.08771929824561403,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.47368421052631576,0.24561403508771928,0.0,0.0,0.017543859649122806
360,E02000411,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
361,E02000412,154.0,0.03896103896103896,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.03896103896103896,0.0,0.0,0.8766233766233766
362,E02000413,92.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.08695652173913043
363,E02000414,15.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
364,E02000415,34.0,0.35294117647058826,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941176470589,0.0,0.0,0.0
365,E02000416,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.375
366,E02000417,92.0,0.07608695652173914,0.0,0.43478260869565216,0.0,0.0,0.358695652173913,0.0,0.0,0.0,0.20652173913043478,0.0,0.0,0.0
367,E02000419,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368,E02000420,7.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
369,E02000421,190.0,0.042105263157894736,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26842105263157895,0.0,0.0,0.6842105263157895
370,E02000422,42.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.07142857142857142
371,E02000423,104.0,0.14423076923076922,0.0,0.3557692307692308,0.0,0.0,0.3942307692307692,0.0,0.04807692307692308,0.0,0.20192307692307693,0.0,0.0,0.0
372,E02000424,142.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,E02000425,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
374,E02000426,81.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
